"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","species.new","recordID","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","tax.check","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","confidenceLocality","selectionCategory","Nome_UC"
"Dataset","AMARAL, A.C.Z., RIZZO, A.E., ARRUDA, E. P.  Manual de Identificacao dos Invertebrados Marinhos da Regiao Sudeste-Sul do Brasil Editora da Universidade de Sao Paulo (EDUSP) – Sao Paulo,v. 2, 2008. in press",,,"Departamento de Zoologia, Instituto de Biologia, Universidade Estadual de Campinas","Departamento de Zoologia, Instituto de Biologia, Universidade Estadual de Campinas","SinBIOTA","OCCURRENCE","19283",,"Leite, F.P.P.",,"2001","2001",,,,"Entremarés consolidado",,"Brazil","BR","Sp",,"São Sebastião","Baleia","Baleia",,"-23.764681","-45.6647911",,,,,,,,"Celianella","Phyllanthaceae","Celianella","genus","Jabl.","ACCEPTED",,,"Celianella Jabl.",,,,"Celianella",,"2503691","EPSG:4291",,,,,"GBIF","Departamento de Zoologia, Instituto de Biologia, Universidade Estadual de Campinas","code not found","Leite, F.P.P.",,"2001",,,,"Leite",,"brazil","sao paulo","sao sebastiao","baleia",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county","Celianella","Jabl.","name_w_authors",,"Celianella","Jabl.","genus","not found",,,,"Celianella Jabl.","Celianella","Gentianaceae",,1699394,"brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"gadm","unknown",TRUE,-23.764681,-45.6647911,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"no_cannot_check","no_match","Departamento de Zoologia, Instituto de Biologia, Universidade Estadual de Campinas_19283",,"cc","cc",,,,"Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL BALEIA SAHY"
"Dataset","AMARAL, A.C.Z., RIZZO, A.E., ARRUDA, E. P.  Manual de Identificacao dos Invertebrados Marinhos da Regiao Sudeste-Sul do Brasil Editora da Universidade de Sao Paulo (EDUSP) – Sao Paulo,v. 2, 2008. in press",,,"Departamento de Zoologia, Instituto de Biologia, Universidade Estadual de Campinas","Departamento de Zoologia, Instituto de Biologia, Universidade Estadual de Campinas","SinBIOTA","OCCURRENCE","19284",,"Leite, F.P.P.",,"2001","2001",,,,"Entremarés consolidado",,"Brazil","BR","Sp",,"São Sebastião","Baleia","Baleia",,"-23.764681","-45.6647911",,,,,,,,"Celianella","Phyllanthaceae","Celianella","genus","Jabl.","ACCEPTED",,,"Celianella Jabl.",,,,"Celianella",,"2503691","EPSG:4291",,,,,"GBIF","Departamento de Zoologia, Instituto de Biologia, Universidade Estadual de Campinas","code not found","Leite, F.P.P.",,"2001",,,,"Leite",,"brazil","sao paulo","sao sebastiao","baleia",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county","Celianella","Jabl.","name_w_authors",,"Celianella","Jabl.","genus","not found",,,,"Celianella Jabl.","Celianella","Gentianaceae",,1699403,"brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"gadm","unknown",TRUE,-23.764681,-45.6647911,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"no_cannot_check","no_match","Departamento de Zoologia, Instituto de Biologia, Universidade Estadual de Campinas_19284",,"cc","cc",,,,"Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL BALEIA SAHY"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","116459","3659","Oliveira, AA; Baptista, VR; Foster, W; Ferreira, L; Cielo-Filho, R; Zidko, A",,"2000-04-23","2000","4","23",,,,"Brazil","BR","São Paulo",,"São Sebastião","Praia da Baleia. R. Olavo Pazzanesi, 100m da antiga Rio-Santos remanescente margeando loteamentos.",,,"-23.750769","-45.665083",,,,,,,,"Gomidesia schaueriana O.Berg","Myrtaceae","Myrcia","species","O.Berg","SYNONYM",,,"Myrcia freyreissiana (O.Berg) Kiaersk.",,,,"Gomidesia schaueriana","Myrcia freyreissiana",,"WGS84","https://images.cria.org.br/viewer/UEC058019",,,,"GBIF","UEC",,"Oliveira, A.A.","3659","2000","Gissi, D.S.","2011","Baptista, V.R.; Foster, W.; Ferreira, L.; Cielo Filho, R.; Zidko, A.","Oliveira",,"brazil","sao paulo","sao sebastiao","praia da baleia",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county","Myrcia brasiliensis","Kiaersk.","name_w_authors","Myrtaceae","Myrcia brasiliensis","Kiaersk.","species","replaced synonym","bfo-10672","Myrcia brasiliensis","Kiaersk.","Myrcia brasiliensis Kiaersk.","Myrcia","Myrtaceae","Myrcia brasiliensis",102438,"brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"gadm","high",TRUE,-23.750769,-45.665083,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","UEC_116459","ESA_68354|UEC_116459","4","1","ESA_68354","UEC_116459","UEC_116459","Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL BALEIA SAHY"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2608461",,,"ESA","ESA",,"PRESERVED_SPECIMEN","ESA068354","3659","Oliveira, A.A.;Forster, W.,Ferreira, L.,Rodrigues, R.R.,Souza, V.C.,Tamashiro, J.Y.,Zidko, A.,Baptista, V.R.,Mendonça, C.G.,Cielo Filho, R.","Árvore ca. 5m alt.; fruto imaturo verde-claro.","2000-04-23","2000","4","23","4/23/2000",,"Árvore ca. 5m alt.; fruto imaturo verde-claro.","Brazil","BR","São Paulo",,"São Sebastião","Praia da Baleia. R. Olavo Pazzanesi, 100m da antiga Rio-Santos remanescente margeando loteamentos.",,,,,,,,,"Gissi, D.S.","2011-01-01",,"Myrcia brasiliensis Kiaersk.","Myrtaceae","Myrcia","species","Kiaersk.","SYNONYM",,,"Myrcia freyreissiana (O.Berg) Kiaersk.",,,,"Myrcia brasiliensis Kiaersk.","Myrcia freyreissiana",,"WGS84","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/6/83/54/esa00068354.dzi",,,,"GBIF","ESA",,"Oliveira, A.A.","3659","2000","Gissi, D.S.","2011","Forster, W.; Ferreira, L.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Zidko, A.; Baptista, V.R.; Mendonca, C.G.; Cielo Filho, R.","Oliveira",,"brazil","sao paulo","sao sebastiao","praia da baleia",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county","Myrcia brasiliensis","Kiaersk.","name_w_authors","Myrtaceae","Myrcia brasiliensis","Kiaersk.","species","name accepted","bfo-10672",,,"Myrcia brasiliensis Kiaersk.","Myrcia","Myrtaceae","Myrcia brasiliensis",490801,"brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"gadm","high",TRUE,-23.750769,-45.665083,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","ESA_68354","ESA_68354|UEC_116459","4","1","ESA_68354","UEC_116459","UEC_116459","Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL BALEIA SAHY"
,,"https://specieslink.net/col/264",,"CEPLAC","CEPEC",,"PRESERVED_SPECIMEN","155866","621","M. R. Pace",,,,,,,,,"Brazil","BR","São Paulo",,"São Sebastião","Before the entrance to Barra do Sahy beach, between km 169 and 170 of the highway SP-BR 101 (Rio-Santos).",,,,,,,,,,,,"Heteropterys Kunth","Malpighiaceae","Heteropterys","genus",,"ACCEPTED",,,"Heteropterys Kunth",,,,"Heteropterys",,,,,,,,"GBIF","CEPEC",,"Pace, M.R.","621",,"Amorim, A.","2023",,"Pace",,"brazil","sao paulo","sao sebastiao","before the entrance to barra do sahy beach",,"municipality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county","Heteropterys nitida","(Lam.) DC.","name_w_authors","Malpighiaceae","Heteropterys","Kunth","species","name accepted","bfo-8894",,,"Heteropterys nitida (Lam.) DC.","Heteropterys","Malpighiaceae","Heteropterys nitida",1610523,"brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"gadm","high",TRUE,-23.7597,-45.6678,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","CEPEC_155866","CEPEC_155866|RB_1370234|SPF_228708|US_3708936|US_NA44","1","0.25","RB_1370234","US_3708936","US_3708936","Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL BALEIA SAHY"
,,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN","RB01370234","621","M.R. Pace; R.A. Araújo",,"2017-01-12","2017","1","12",,,,"Brazil","BR","São Paulo",,"São Sebastião","Before the entrance to Barra do Sahy beach, between km 169 and 170 of the highway SP-BR 101 (Rio-Santos).",,,"-23.759722","-45.667778",,"23º45´35´´","45º40´4´´W",,"A. Amorim","2023-07-01",,"Heteropterys nitida (Lam.) DC.","Malpighiaceae","Heteropterys","species","(Lam.) DC.","ACCEPTED",,,"Heteropterys nitida (Lam.) DC.",,,,"Heteropterys nitida (Lam.) DC.","Heteropterys nitida",,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/37/2/34/01370234.jpg",,,,"GBIF","RB",,"Pace, M.R.","621","2017","Amorim, A.","2023","Araujo, R.A.","Pace",,"brazil","sao paulo","sao sebastiao","before the entrance to barra do sahy beach",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county","Heteropterys nitida","(Lam.) DC.","name_w_authors","Malpighiaceae","Heteropterys nitida","(Lam.) DC.","species","name accepted","bfo-8894",,,"Heteropterys nitida (Lam.) DC.","Heteropterys","Malpighiaceae","Heteropterys nitida",278004,"brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"gadm","high",TRUE,-23.7597,-45.6678,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","RB_1370234","CEPEC_155866|RB_1370234|SPF_228708|US_3708936|US_NA44","4","1","RB_1370234","US_3708936","US_3708936","Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL BALEIA SAHY"
,,"https://specieslink.net/col/7",,"USP-IB","SPF",,"PRESERVED_SPECIMEN","228708","621","Pace, MR",,"2017-01-12","2017","1","12",,,,"Brazil","BR","São Paulo",,"São Sebastião","Before the entrance to Barra do Sahy beach, between km 169 and 170 of the highway SP-BR 101 (Rio-Santos).",,,"-23.759722","-45.667778",,,,,"Amorim, AMA","2019-01-01",,"Heteropterys nitida (Lam.) DC.","Malpighiaceae","Heteropterys","species","(Lam.) DC.","ACCEPTED",,,"Heteropterys nitida (Lam.) DC.",,,,"Heteropterys nitida","Heteropterys nitida",,,"https://images.cria.org.br/viewer/SPF00228708",,,,"GBIF","SPF","code not found","Pace, M.R.","621","2017","Amorim, A.","2023",,"Pace",,"brazil","sao paulo","sao sebastiao","before the entrance to barra do sahy beach",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county","Heteropterys nitida","(Lam.) DC.","name_w_authors","Malpighiaceae","Heteropterys nitida","(Lam.) DC.","species","name accepted","bfo-8894",,,"Heteropterys nitida (Lam.) DC.","Heteropterys","Malpighiaceae","Heteropterys nitida",333728,"brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"gadm","high",TRUE,-23.7597,-45.6678,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","SPF_228708","CEPEC_155866|RB_1370234|SPF_228708|US_3708936|US_NA44","4","1","RB_1370234","US_3708936","US_3708936","Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL BALEIA SAHY"
,,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",,"US","US","NMNH Extant Biology","PRESERVED_SPECIMEN","US 3708936","621","M. R. Pace & R. A. Araújo",,"2017-01-12","2017","1","12",,,,"Brazil","BR","São Paulo","São Sebastião","São Sebastião","Before the entrance to Barra do Sahy beach, between km 169 and 170 of the highway SP-BR 101 (Rio-Santos).",,,"-23.7597","-45.6678",,,,,,,,"Heteropterys Kunth","Malpighiaceae","Heteropterys","genus",,"ACCEPTED",,,"Heteropterys Kunth",,,,"Heteropterys sp.",,,,"https://collections.nmnh.si.edu/media/?i=13666408",,,,"GBIF","US",,"Pace, M.R.","621","2017","Amorim, A.","2023","Araujo, R.A.","Pace",,"brazil","sao paulo","sao sebastiao","before the entrance to barra do sahy beach",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county","Heteropterys nitida","(Lam.) DC.","name_w_authors","Malpighiaceae","Heteropterys","Kunth","species","name accepted","bfo-8894",,,"Heteropterys nitida (Lam.) DC.","Heteropterys","Malpighiaceae","Heteropterys nitida",1569393,"brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"gadm","high",TRUE,-23.7597,-45.6678,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","US_3708936","CEPEC_155866|RB_1370234|SPF_228708|US_3708936|US_NA44","4","1","RB_1370234","US_3708936","US_3708936","Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL BALEIA SAHY"
,,,,,,,"HUMAN_OBSERVATION",,,,,"2019-12-20T18:29:59.721Z","2019","12","20",,,,"BR","BR",,,,,,,"-23.771667","-45.687778",,,,,,,,"Tillandsia stricta Sol. ex Ker Gawl.","Bromeliaceae","Tillandsia","species","Sol. ex Ker Gawl.","ACCEPTED",,,"Tillandsia stricta Sol. ex Ker Gawl.",,,,"Tillandsia stricta Sol. ex Ker Gawl.","Tillandsia stricta",,"WGS84",,,,,"GBIF",,"code not found",,,"2019",,,,,,"brazil",,,,,"country","brazil","brazil",-10.74257447,-53.08032013,"country","Tillandsia stricta","Sol.","name_w_authors","Bromeliaceae","Tillandsia stricta","Sol.","species","author misspelled","bfo-6407",,,"Tillandsia stricta Sol.","Tillandsia","Bromeliaceae","Tillandsia stricta",602547,"brazil","Brazil",,,,"gadm","unknown",TRUE,-23.771667,-45.687778,"coord_original","seconds","ok_same_resolution","ok_country",,FALSE,"no_cannot_check","full_name_match",,,"cc","cc",,,,"Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL BALEIA SAHY"
,,,,,,,"HUMAN_OBSERVATION",,,,,"2009-03-14T10:00:52Z","2009","3","14",,,,"BR","BR",,,,,,,"-23.769573","-45.68104",,,,,,,,"Tabebuia cassinoides (Lam.) DC.","Bignoniaceae","Tabebuia","species","(Lam.) DC.","ACCEPTED",,,"Tabebuia cassinoides (Lam.) DC.",,,,"Tabebuia cassinoides (Lam.) DC.","Tabebuia cassinoides",,"WGS84",,,,,"GBIF",,"code not found",,,"2009",,,,,,"brazil",,,,,"country","brazil","brazil",-10.74257447,-53.08032013,"country","Tabebuia cassinoides","(Lam.) DC.","name_w_authors","Bignoniaceae","Tabebuia cassinoides","(Lam.) DC.","species","name accepted","bfo-114267",,,"Tabebuia cassinoides (Lam.) DC.","Tabebuia","Bignoniaceae","Tabebuia cassinoides",597889,"brazil","Brazil",,,,"gadm","unknown",TRUE,-23.769573,-45.68104,"coord_original","miliseconds","ok_same_resolution","ok_country",,FALSE,"no_cannot_check","full_name_match",,,"cc","cc",,,,"Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL BALEIA SAHY"
