"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","species.new","recordID","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","tax.check","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","confidenceLocality","selectionCategory","Nome_UC"
"PhysicalObject",,,,"CANB","CANB",,"PRESERVED_SPECIMEN","CBG 9405596.1","13216","Schaefer-Verwimp, A.",,"1990-10-08","1990","10","8",,,,"Brazil","BR",,,,"SAO PAULO. Litoral Norte, Ilha de Sao Sebastiao, Sekundarvegetation und Bananenplantagen oberhalb Engenho d'Agua, auf schattigem Felsblock an Wegrand.",,,"-23.783333","-45.333333",,"23 47 S","45 20 W",,"Schaefer-Verwimp, A.",,,"Daltoniaceae","Daltoniaceae",,"family","Schimp.","ACCEPTED",,,"Daltoniaceae",,,,"Daltoniaceae",,,"EPSG:4326",,,,,"GBIF","CANB",,"Schaefer-Verwimp, A.","13216","1990","Schaefer-Verwimp, A.",,,"Schaefer-Verwimp",,"brazil","sao paulo","sao paulo","sao paulo",,"country","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","Daltoniaceae sp.","Schimp.","family_as_genus",,"Daltoniaceae sp.","Schimp.","family","not found",,,,"Daltoniaceae sp. Schimp.",,"Marattiaceae",,1767782,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","low",TRUE,-23.783333,-45.333333,"coord_original","minutes","ok_country2municip.","ok_state",,,"no_cannot_check","no_match","CANB_CBG9405596.1",,"0","0",,,,"Low","coord_original","PARQUE ESTADUAL ILHABELA"
,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN","303614","83","Proença, SL; et al.",,"1995-08-23","1995","8","23",,,,"Brasil","BR","São Paulo",,"Ilhabela","Parque Estadual de Ilhabela, Trilha da Toca da Goteira",,,,,,,,,,,,"Nyctaginaceae","Nyctaginaceae",,"family",,"ACCEPTED",,,"Nyctaginaceae",,,,,,,,,,,,"GBIF","SP","code not found","Proenca, S.L.","83","1995",,,,"Proenca",,"brazil","sao paulo","ilhabela","parque estadual de ilhabela",,"locality","brazil_sao paulo_ilhabela","brazil_sao paulo_ilhabela",-23.85166951,-45.32677547,"county","Nyctaginaceae","Juss.","family_as_genus","Nyctaginaceae","Nyctaginaceae","Juss.","family","name accepted","bfo-172",,,"Nyctaginaceae Juss.",,"Nyctaginaceae",,1728568,"brazil_sao paulo_ilhabela","Brazil","São Paulo","Ilhabela",,"ibge","unknown",TRUE,-23.77,-45.349998,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","SP_303614","SP_303614|UEC_81940","1","0.25","UEC_81940","SP_303614","SP_303614","High","plantr_exact","PARQUE ESTADUAL ILHABELA"
,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN","333088","90","Proença, SL; et al.",,"1995-08-23","1995","8","23",,,,"Brasil","BR","São Paulo",,"Ilhabela","Parque Estadual de Ilhabela",,,,,,,,,,,,"Celastraceae","Celastraceae",,"family",,"ACCEPTED",,,"Celastraceae",,,,,,,,,,,,"GBIF","SP","code not found","Proenca, S.L.","90","1995",,,,"Proenca",,"brazil","sao paulo","ilhabela","parque estadual de ilhabela",,"locality","brazil_sao paulo_ilhabela","brazil_sao paulo_ilhabela",-23.85166951,-45.32677547,"county","Celastraceae","R.Br.","family_as_genus","Celastraceae","Celastraceae","R.Br.","family","name accepted","bfo-82",,,"Celastraceae R.Br.",,"Celastraceae",,1732551,"brazil_sao paulo_ilhabela","Brazil","São Paulo","Ilhabela",,"ibge","unknown",TRUE,-23.77,-45.349998,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","SP_333088","SP_333088[virtual]","4","1","SP_333088","SP_333088","SP_333088","High","plantr_exact","PARQUE ESTADUAL ILHABELA"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","81940","83","Proença, SL; Rapini, A; Kirizawa, M; Ferreira, C",,"1995-08-23","1995","8","23",,,,"Brasil","BR","São Paulo",,"Ilhabela","Parque Estadual de Ilhabela, Trilha da Toca da Goteira",,,,,,,,,,,,"Boraginaceae","Boraginaceae",,"family",,"ACCEPTED",,,"Boraginaceae",,,,,,,,"https://images.cria.org.br/viewer/UEC078761",,,,"GBIF","UEC",,"Proenca, S.L.","83","1995",,,"Rapini, A.; Kirizawa, M.; Ferreira, C.","Proenca",,"brazil","sao paulo","ilhabela","parque estadual de ilhabela","ilhabela","locality","brazil_sao paulo_ilhabela","brazil_sao paulo_ilhabela",-23.85166951,-45.32677547,"county","Boraginaceae","Juss.","family_as_genus","Boraginaceae","Boraginaceae","Juss.","family","name accepted","bfo-64",,,"Boraginaceae Juss.",,"Boraginaceae",,1722829,"brazil_sao paulo_ilhabela","Brazil","São Paulo","Ilhabela",,"ibge","unknown",TRUE,-23.77,-45.349998,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","UEC_81940","SP_303614|UEC_81940","1","0.25","UEC_81940","SP_303614","SP_303614","High","plantr_exact","PARQUE ESTADUAL ILHABELA"
,,,,"MNHN","P",,"PRESERVED_SPECIMEN","P00684950",,"Pignal, M.;Romaniuc Neto, S.","Planta herbácea. Flor branco desmaiado","2000-07-28","2000","7","28",,,"Planta herbácea. Flor branco desmaiado","Brasil","BR",,,,"São Paulo : Ilhabela","São Paulo : Ilhabela",,"-23.85722","-45.29583",,,,,,,,"Asclepiadaceae","Asclepiadaceae",,"family",,"ACCEPTED",,,"Asclepiadaceae",,,,"Genre indet.",,,,,,,,"GBIF","P",,"Pignal, M.",,"2000",,,"Romaniuc Neto, S.","Pignal",,"brazil","sao paulo","sao paulo","sao paulo",,"country","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","Apocynaceae","Juss.","family_as_genus","Asclepiadaceae","Apocynaceae","Juss.","family","replaced synonym","bfo-48","Apocynaceae","Juss.","Apocynaceae Juss.",,"Asclepiadaceae",,1720727,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","unknown",TRUE,-23.85722,-45.29583,"coord_original","miliseconds","ok_country2municip.","ok_state",,FALSE,"no_cannot_check","full_name_match","P_684950",,"cc","cc",,,,"Low","coord_original","PARQUE ESTADUAL ILHABELA"
"PhysicalObject",,"http://biocol.org/urn:lsid:biocol.org:col:15556",,"NY","NY","Vascular plants","PRESERVED_SPECIMEN","00984109","11-11274","I. Silberbauer-Gottsberger",,"1974-02-11","1974","2","11","11 Feb 1974","Vegetação de praia",,"Brazil","BR","São Paulo","Ilhabela Mun.","Ilhabela Mun.",,,,"-23.853186","-45.337486",,,,,,,,"Dioclea Kunth","Fabaceae","Dioclea","genus",,"ACCEPTED",,,"Dioclea Kunth",,,,"Dioclea",,,"WGS84",,,,,"GBIF","NY",,"Silberbauer-Gottsberger, I.","11-11274","1974","Administrador","2020",,"Silberbauer-Gottsberger",,"brazil","sao paulo","ilhabela",,,"municipality","brazil_sao paulo_ilhabela","brazil_sao paulo_ilhabela",-23.85166951,-45.32677547,"county","Dioclea","Kunth","name_w_authors","Fabaceae","Dioclea","Kunth","genus","name accepted","bfo-22941",,,"Dioclea Kunth","Dioclea","Fabaceae",,1571583,"brazil_sao paulo_ilhabela","Brazil","São Paulo","Ilhabela",,"ibge","high",TRUE,-23.853186,-45.337486,"coord_original","miliseconds","ok_same_resolution","ok_county",,FALSE,"no_cannot_check","full_name_match","NY_984109","K_930082|NY_984109","4","1","K_930082","NY_984109","NY_984109","Low","coord_original","PARQUE ESTADUAL ILHABELA"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=632402",,,"K","K",,"PRESERVED_SPECIMEN","K000930082","11-11274","I. Gottsberger;G. Gottsberger",,"1974-02-11","1974","2","11","1974-02-11",,,"Brazil","BR","São Paulo",,"Ilhabela Mun.",,,,,,,,,,"Administrador","2020-04-22",,"Dioclea Kunth","Fabaceae","Dioclea","genus",,"ACCEPTED",,,"Dioclea Kunth",,,,"Dioclea",,,"WGS84","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/kew/k/0/9/30/8/2/k000930082.dzi",,,,"GBIF","K",,"Gottsberger, I.","11-11274","1974","Administrador","2020","Gottsberger, G.","Gottsberger",,"brazil","sao paulo","ilhabela",,,"municipality","brazil_sao paulo_ilhabela","brazil_sao paulo_ilhabela",-23.85166951,-45.32677547,"county","Dioclea","Kunth","name_w_authors","Fabaceae","Dioclea","Kunth","genus","name accepted","bfo-22941",,,"Dioclea Kunth","Dioclea","Fabaceae",,1599480,"brazil_sao paulo_ilhabela","Brazil","São Paulo","Ilhabela",,"ibge","high",TRUE,-23.853186,-45.337486,"coord_original","miliseconds","ok_same_resolution","ok_county",,FALSE,"no_cannot_check","full_name_match","K_930082","K_930082|NY_984109","4","1","K_930082","NY_984109","NY_984109","Low","coord_original","PARQUE ESTADUAL ILHABELA"
"PhysicalObject",,,,"CANB","CANB",,"PRESERVED_SPECIMEN","CANB 661475.1","11656","Schaefer-Verwimp, A.",,"1989-09-06","1989","9","6",,,,"Brazil","BR",,,,"SAO PAULO: Litoral Norte, Ilha de Sao Sebastiao, Mata atlantica am Sudabhang, auf feuchtem Gestein am Rande der Perimetral Sul.",,,"-23.883333","-45.283333",,"23 53 S","45 17 W",,"Schaefer-Verwimp, A.",,,"Taxithelium","Pylaisiadelphaceae","Taxithelium","genus","Spruce ex Mitt.","ACCEPTED",,,"Taxithelium Spruce ex Mitt.",,,,"Taxithelium",,,"EPSG:4326",,,,,"GBIF","CANB",,"Schaefer-Verwimp, A.","11656","1989","Schaefer-Verwimp, A.",,,"Schaefer-Verwimp",,"brazil","sao paulo","sao paulo","sao paulo",,"country","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","Taxithelium","Spruce ex Mitt.","name_w_authors",,"Taxithelium","Spruce ex Mitt.","genus","not found",,,,"Taxithelium Spruce ex Mitt.","Taxithelium","Cupressaceae",,1698762,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","low",TRUE,-23.883333,-45.283333,"coord_original","minutes","ok_country2municip.","ok_state",,,"no_cannot_check","no_match","CANB_661475.1",,"0","0",,,,"Low","coord_original","PARQUE ESTADUAL ILHABELA"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","206623","2013/28","Nunes, CEP",,"2013-04-18","2013","4","18",,,,"Brazil","BR","São Paulo",,"Natividade da Serra","Trilha do Corcovado, Núcleo Santa Virgínia, Parque Estadual da Serra do Mar.",,,"-23.733333","-45.316667",,,,,"Nunes, CEP","2018-06-01",,"Stelis Sw.","Orchidaceae","Stelis","genus","Sw.","ACCEPTED",,,"Stelis Sw.",,,,"Stelis",,,"WGS84","https://images.cria.org.br/viewer/UEC005293",,,,"GBIF","UEC",,"Nunes, C.E.P.","2013/28","2013","Nunes, C.E.P.","2018",,"Nunes",,"brazil","sao paulo","natividade da serra","parque estadual serra mar","trilha do corcovado","locality","brazil_sao paulo_natividade serra","brazil_sao paulo_natividade serra",-23.41481223,-45.38156277,"county","Stelis","Sw.","name_w_authors","Orchidaceae","Stelis","Sw.","genus","name accepted","bfo-12289",,,"Stelis Sw.","Stelis","Orchidaceae",,1581639,"brazil_sao paulo_natividade serra","Brazil","São Paulo","Natividade da Serra",,"ibge","low",TRUE,-23.733333,-45.316667,"coord_original","minutes","check_local.2municip.","ok_state",,FALSE,"no_cannot_check","full_name_match","UEC_206623","UEC_206623[virtual]","1","0.25","UEC_206623","UEC_206623","UEC_206623","Low","coord_original","PARQUE ESTADUAL ILHABELA"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","206625","2012/30","Nunes, CEP",,"2012-12-20","2012","12","20",,,,"Brazil","BR","São Paulo",,"Natividade da Serra","Trilha do Corcovado, Núcleo Santa Virgínia, Parque Estadual da Serra do Mar.",,,"-23.733333","-45.316667",,,,,"Nunes, CEP","2018-06-01",,"Stelis Sw.","Orchidaceae","Stelis","genus","Sw.","ACCEPTED",,,"Stelis Sw.",,,,"Stelis",,,"WGS84","https://images.cria.org.br/viewer/UEC001185",,,,"GBIF","UEC",,"Nunes, C.E.P.","2012/30","2012","Nunes, C.E.P.","2018",,"Nunes",,"brazil","sao paulo","natividade da serra","parque estadual serra mar","trilha do corcovado","locality","brazil_sao paulo_natividade serra","brazil_sao paulo_natividade serra",-23.41481223,-45.38156277,"county","Stelis","Sw.","name_w_authors","Orchidaceae","Stelis","Sw.","genus","name accepted","bfo-12289",,,"Stelis Sw.","Stelis","Orchidaceae",,1581640,"brazil_sao paulo_natividade serra","Brazil","São Paulo","Natividade da Serra",,"ibge","low",TRUE,-23.733333,-45.316667,"coord_original","minutes","check_local.2municip.","ok_state",,FALSE,"no_cannot_check","full_name_match","UEC_206625",,"0","0",,,,"Low","coord_original","PARQUE ESTADUAL ILHABELA"
