"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","species.new","recordID","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","tax.check","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","confidenceLocality","selectionCategory","Nome_UC"
"Collection",,,,"Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","PRESERVED_SPECIMEN","172281","1312","Mike Hopkins",,"1985-10-23","1985","10","23",,,,"Brasil","BR","São Paulo","São José dos Campos","São José dos Campos","Reserva Florestal da Boa Vista",,,"-23.066667","-45.93",,,,,"Lombardi, J.A.","2010-09-01",,"Peritassa flaviflora A.C.Sm.","Celastraceae","Peritassa","species",,"ACCEPTED",,,"Peritassa flaviflora A.C.Sm.",,,,"Peritassa flaviflora A.C.Sm.","Peritassa flaviflora",,"desconhecido",,,,,"GBIF","INPA",,"Hopkins, M.","1312","1985","Lombardi, J.A.","2010",,"Hopkins",,"brazil","sao paulo","sao jose dos campos","reserva florestal da boa vista",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","Peritassa flaviflora","A.C.Sm.","name_w_authors","Celastraceae","Peritassa flaviflora","A.C.Sm.","species","name accepted","bfo-6776",,,"Peritassa flaviflora A.C.Sm.","Peritassa","Celastraceae","Peritassa flaviflora",35022,"brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-23.066667,-45.93,"coord_original","minutes","high","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Low","coord_original","PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI"
,,"95",,"INPA","INPA",,"PRESERVED_SPECIMEN","172281","1312","Silva, AF da",,,"1985","10","23",,,,"Brasil",,"São Paulo","São José dos Campos","São José dos Campos","Reserva Florestal da Boa Vista",,,"-23.06666667","-45.93333333",,"-23.0666666700","-45.9333333300",,"Lombardi, JA","2010-09-NA",,"Peritassa flaviflora","Celastraceae","Peritassa",,"A.C.Sm.",,,,,,"09","2010",,,,,,,,"INPA0172281","Splink","INPA",,"Silva, A.F.","1312","1985","Lombardi, J.A.","2010",,"Silva",,"brazil","sao paulo","sao jose dos campos","reserva florestal da boa vista",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","Peritassa flaviflora","A.C.Sm.","possibly_ok","Celastraceae","Peritassa flaviflora","A.C.Sm.","species","name accepted","bfo-6776",,,"Peritassa flaviflora A.C.Sm.","Peritassa","Celastraceae","Peritassa flaviflora",1275399,"brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-23.06666667,-45.93333333,"coord_original","miliseconds","high","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Low","coord_original","PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI"
,,"95",,"INPA","INPA",,"PRESERVED_SPECIMEN","172277","1248","Silva, AF da",,,"1985","10","08",,,,"Brasil",,"São Paulo","São José dos Campos","São José dos Campos","Reserva Florestal da Boa Vista",,,"-23.06666667","-45.93333333",,"-23.0666666700","-45.9333333300",,"Goldenberg, R","2023-05-NA",,"Miconia microstachya","Melastomataceae","Miconia",,"(Naudin) R.Goldenb.",,,,,,"05","2023",,,,,,,,"INPA0172277","Splink","INPA",,"Silva, A.F.","1248","1985","Goldenberg, R.","2023",,"Silva",,"brazil","sao paulo","sao jose dos campos","reserva florestal da boa vista",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","Leandra purpurascens","(DC.) Cogn.","possibly_ok","Melastomataceae","Leandra purpurascens","(DC.) Cogn.","species","replaced synonym","bfo-9598","Leandra purpurascens","(DC.) Cogn.","Leandra purpurascens (DC.) Cogn.","Leandra","Melastomataceae","Leandra purpurascens",1275954,"brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-23.06666667,-45.93333333,"coord_original","miliseconds","high","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Low","coord_original","PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI"
"Collection",,,,"Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","PRESERVED_SPECIMEN","172287","1353","Mike Hopkins",,"1986-01-09","1986","1","9",,,,"Brasil","BR","São Paulo","São José dos Campos","São José dos Campos","Reserva Florestal da Boa Vista, São José dos Campos",,,"-23.066667","-45.93",,,,,"Lobão, A.Q.","2014-01-01",,"Guatteria australis A.St.-Hil.","Annonaceae","Guatteria","species",,"ACCEPTED",,,"Guatteria australis A.St.-Hil.",,,,"Guatteria australis A.St.-Hil.","Guatteria australis",,"desconhecido",,,,,"GBIF","INPA",,"Hopkins, M.","1353","1986","Lobao, A.Q.","2014",,"Hopkins",,"brazil","sao paulo","sao jose dos campos","reserva florestal da boa vista",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","Guatteria australis","A.St.-Hil.","name_w_authors","Annonaceae","Guatteria australis","A.St.-Hil.","species","name accepted","bfo-110377",,,"Guatteria australis A.St.-Hil.","Guatteria","Annonaceae","Guatteria australis",35028,"brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-23.066667,-45.93,"coord_original","minutes","high","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Low","coord_original","PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI"
,,"95",,"INPA","INPA",,"PRESERVED_SPECIMEN","172287","1353","Silva, AF da",,,"1986","01","09",,,,"Brasil",,"São Paulo","São José dos Campos","São José dos Campos","Reserva Florestal da Boa Vista",,,"-23.06666667","-45.93333333",,"-23.0666666700","-45.9333333300",,"Lobão, AQ","2014-01-NA",,"Guatteria australis","Annonaceae","Guatteria",,"A.St.-Hil.",,,,,,"01","2014",,,,,,,,"INPA0172287","Splink","INPA",,"Silva, A.F.","1353","1986","Lobao, A.Q.","2014",,"Silva",,"brazil","sao paulo","sao jose dos campos","reserva florestal da boa vista",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","Guatteria australis","A.St.-Hil.","possibly_ok","Annonaceae","Guatteria australis","A.St.-Hil.","species","name accepted","bfo-110377",,,"Guatteria australis A.St.-Hil.","Guatteria","Annonaceae","Guatteria australis",1275940,"brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-23.06666667,-45.93333333,"coord_original","miliseconds","high","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Low","coord_original","PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI"
"Collection",,,,"Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","PRESERVED_SPECIMEN","172280","1279","Mike Hopkins",,"1985-10-10","1985","10","10",,,,"Brasil","BR","São Paulo","São José dos Campos","São José dos Campos","Reserva Florestal da Boa Vista, Flora da Reserva Florestal da Boa Vista. Estrada Turvo km 1-2.",,,"-23.066667","-45.93",,,,,,,,"Andira fraxinifolia Benth.","Fabaceae","Andira","species",,"ACCEPTED",,,"Andira fraxinifolia Benth.",,,,"Andira fraxinifolia Benth.","Andira fraxinifolia",,"desconhecido",,,,,"GBIF","INPA",,"Hopkins, M.","1279","1985",,,,"Hopkins",,"brazil","sao paulo","sao jose dos campos","reserva florestal da boa vista, flora da reserva florestal da boa vista, estrada turvo km 1-2","reserva florestal da boa vista","locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","Andira fraxinifolia","Benth.","name_w_authors","Fabaceae","Andira fraxinifolia","Benth.","species","name accepted","bfo-29442",,,"Andira fraxinifolia Benth.","Andira","Fabaceae","Andira fraxinifolia",35021,"brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-23.066667,-45.93,"coord_original","minutes","high","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Low","coord_original","PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI"
,,"https://specieslink.net/col/264",,"CEPLAC","CEPEC",,"PRESERVED_SPECIMEN","51161","1279","A. F. Silva",,"1985-10-10","1985","10","10",,,,"Brasil","BR","São Paulo",,"SÃO JOSÉ DOS CAMPOS","Estr. Turvo. Km 1 a 2.",,,"-23.066667","-45.933333",,,,,"R. T. Pennington",,,"Andira fraxinifolia Benth.","Fabaceae","Andira","species",,"ACCEPTED",,,"Andira fraxinifolia Benth.",,,,"Andira fraxinifolia","Andira fraxinifolia",,"WGS84",,,,,"GBIF","CEPEC",,"Silva, A.F.","1279","1985","Pennington, R.T.",,,"Silva",,"brazil","sao paulo","sao jose dos campos","estrada turvo",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","Andira fraxinifolia","Benth.","name_w_authors","Fabaceae","Andira fraxinifolia","Benth.","species","name accepted","bfo-29442",,,"Andira fraxinifolia Benth.","Andira","Fabaceae","Andira fraxinifolia",120259,"brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-23.066667,-45.933333,"coord_original","minutes","high","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Low","coord_original","PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI"
,,"264",,"CEPLAC","CEPEC",,"PRESERVED_SPECIMEN","51161","1279","A. F. Silva",,,"1985","10","10",,,,"Brasil",,"São Paulo","SÃO JOSÉ DOS CAMPOS","SÃO JOSÉ DOS CAMPOS","Estr. Turvo. Km 1 a 2.",,,"-23.066667","-45.933333",,"23S4'","45W56'",,"R. T. Pennington",,,"Andira fraxinifolia","Fabaceae","Andira",,,,,,,,,,,,,,,,,,"Splink","CEPEC",,"Silva, A.F.","1279","1985","Pennington, R.T.",,,"Silva",,"brazil","sao paulo","sao jose dos campos","estrada turvo",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","Andira fraxinifolia","Benth.","possibly_ok","Fabaceae","Andira fraxinifolia","Benth.","species","name accepted","bfo-29442",,,"Andira fraxinifolia Benth.","Andira","Fabaceae","Andira fraxinifolia",941798,"brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-23.066667,-45.933333,"coord_original","minutes","high","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Low","coord_original","PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI"
,,,,"MPEG","HERBMG",,"PRESERVED_SPECIMEN","MG139774","1388","Silva, A.F. da; Capellari Jr., L.",,"1986-03-06","1986","3","6",,,,"Brasil","BR","São Paulo","Sao Jose Dos Campos","Sao Jose Dos Campos","São José dos Campos",,,"-23.066667","-45.933333",,,,,"Oliveira,  A.A. de","2018-02-09",,"Nectandra oppositifolia Nees & Mart. ex Nees","Lauraceae","Nectandra","species","Nees","ACCEPTED",,,"Nectandra oppositifolia Nees & Mart. ex Nees",,,,"Nectandra oppositifolia","Nectandra oppositifolia",,,,,,,"GBIF","MG",,"Silva, A.F.","1388","1986","Oliveira, A.A.","2018","Capellari Junior, L.","Silva",,"brazil","sao paulo","sao jose dos campos","sao jose dos campos",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","Nectandra oppositifolia","Nees & Mart.","name_w_authors","Lauraceae","Nectandra oppositifolia","Nees & Mart.","species","author misspelled","bfo-8434",,,"Nectandra oppositifolia Nees & Mart.","Nectandra","Lauraceae","Nectandra oppositifolia",225274,"brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-23.066667,-45.933333,"coord_original","minutes","medium","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Low","coord_original","PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI"
,,,,"MPEG","HERBMG",,"PRESERVED_SPECIMEN","MG139770","1343","Silva, A.F. da",,"1986-01-09","1986","1","9",,,,"Brasil","BR","São Paulo","Sao Jose Dos Campos","Sao Jose Dos Campos","São José dos Campos",,,"-23.066667","-45.933333",,,,,"Berg, M.E. van den",,,"Lonchocarpus guilleminianus (Tul.) Malme","Fabaceae","Lonchocarpus","species","(Tul.) Malme","SYNONYM",,,"Lonchocarpus cultratus (Vell.) A.M.G.Azevedo & H.C.Lima",,,,"Lonchocarpus guilleminianus","Lonchocarpus cultratus",,,,,,,"GBIF","MG",,"Silva, A.F.","1343","1986","Berg, M.E.",,,"Silva",,"brazil","sao paulo","sao jose dos campos","sao jose dos campos",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","Lonchocarpus cultratus","(Vell.) A.M.G.Azevedo & H.C.Lima","name_w_authors","Fabaceae","Lonchocarpus cultratus","(Vell.) A.M.G.Azevedo & H.C.Lima","species","replaced synonym","bfo-23052","Lonchocarpus cultratus","(Vell.) A.M.G.Azevedo & H.C.Lima","Lonchocarpus cultratus (Vell.) A.M.G.Azevedo & H.C.Lima","Lonchocarpus","Fabaceae","Lonchocarpus cultratus",225830,"brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-23.066667,-45.933333,"coord_original","minutes","low","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Low","coord_original","PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI"
