"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","species.new","recordID","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","tax.check","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","selectionCategory","confidenceLocality","Nome_UC"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","87362","30647","Durigan, G",,"1993-03-16","1993","3","16",,,,"Brazil","BR","São Paulo",,"Marília","Estação Experimental de Marília",,,,,,,,,,,,"Tiliaceae","Tiliaceae",,"family",,"ACCEPTED",,,"Tiliaceae",,,,,,,,,,,,"GBIF","UEC",,"Durigan, G.","30647","1993",,,,"Durigan",,"brazil","sao paulo","marilia","estacao experimental de marilia",,"locality","brazil_sao paulo_marilia","brazil_sao paulo_marilia",-22.17813432,-49.98279628,"county","Malvaceae","Juss.","family_as_genus","Tiliaceae","Malvaceae","Juss.","family","replaced synonym","bfo-156","Malvaceae","Juss.","Malvaceae Juss.",,"Tiliaceae",,1722877,"brazil_sao paulo_marilia","Brazil","São Paulo","Marília",,"ibge","unknown",TRUE,-22.209999,-49.939999,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","UEC_87362","UEC_87362[virtual]","4","1","UEC_87362","UEC_87362","UEC_87362","plantr_exact","High","ESTAÇÃO ECOLÓGICA MARÍLIA"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","71422","30642","Durigan, G",,"1991-09-13","1991","9","13",,,,"Brazil","BR","São Paulo",,"Marília","Estação Experimental de Marília.",,,,,,,,,"Torres, RB; Ramos, E","2004-08-01",,"Xylosma venosa N.E.Br.","Salicaceae","Xylosma","species","N.E.Br.","ACCEPTED",,,"Xylosma venosa N.E.Br.",,,,"Xylosma venosa","Xylosma venosa",,,"https://images.cria.org.br/viewer/UEC046938",,,,"GBIF","UEC",,"Durigan, G.","30642","1991","Torres, R.B.","2004",,"Durigan","Ramos, E.","brazil","sao paulo","marilia","estacao experimental de marilia",,"locality","brazil_sao paulo_marilia","brazil_sao paulo_marilia",-22.17813432,-49.98279628,"county","Xylosma venosa","N.E.Br.","name_w_authors","Salicaceae","Xylosma venosa","N.E.Br.","species","name accepted","bfo-14399",,,"Xylosma venosa N.E.Br.","Xylosma","Salicaceae","Xylosma venosa",86081,"brazil_sao paulo_marilia","Brazil","São Paulo","Marília",,"ibge","high",TRUE,-22.209999,-49.939999,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","UEC_71422","UEC_71422[virtual]","4","1","UEC_71422","UEC_71422","UEC_71422","plantr_exact","High","ESTAÇÃO ECOLÓGICA MARÍLIA"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","77906","30746","Durigan, G",,"1991-05-24","1991","5","24",,,,"Brazil","BR","São Paulo",,"Marília","Estação Experimental de Marilia.",,,,,,,,,"Pastore, JA","1996-08-19",,"Trichilia pallida Sw.","Meliaceae","Trichilia","species","Sw.","ACCEPTED",,,"Trichilia pallida Sw.",,,,"Trichilia pallida","Trichilia pallida",,,"https://images.cria.org.br/viewer/UEC058207",,,,"GBIF","UEC",,"Durigan, G.","30746","1991","Pastore, J.A.","1996",,"Durigan",,"brazil","sao paulo","marilia","estacao experimental de marilia",,"locality","brazil_sao paulo_marilia","brazil_sao paulo_marilia",-22.17813432,-49.98279628,"county","Trichilia pallida","Sw.","name_w_authors","Meliaceae","Trichilia pallida","Sw.","species","name accepted","bfo-10011",,,"Trichilia pallida Sw.","Trichilia","Meliaceae","Trichilia pallida",88900,"brazil_sao paulo_marilia","Brazil","São Paulo","Marília",,"ibge","high",TRUE,-22.209999,-49.939999,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","UEC_77906","UEC_77906[virtual]","4","1","UEC_77906","UEC_77906","UEC_77906","plantr_exact","High","ESTAÇÃO ECOLÓGICA MARÍLIA"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","77892","30568","Durigan, G",,"1991-09-13","1991","9","13",,,,"Brazil","BR","São Paulo",,"Marília","Estação Experimental de Marília",,,,,,,,,"Kiyama, CY","1997-05-14",,"Prunus myrtifolia (L.) Urb.","Rosaceae","Prunus","species","(L.) Urb.","ACCEPTED",,,"Prunus myrtifolia (L.) Urb.",,,,"Prunus myrtifolia","Prunus myrtifolia",,"WGS84","https://images.cria.org.br/viewer/UEC027900",,,,"GBIF","UEC",,"Durigan, G.","30568","1991","Kiyama, C.Y.","1997",,"Durigan",,"brazil","sao paulo","marilia","estacao experimental de marilia",,"locality","brazil_sao paulo_marilia","brazil_sao paulo_marilia",-22.17813432,-49.98279628,"county","Prunus myrtifolia","(L.) Urb.","name_w_authors","Rosaceae","Prunus myrtifolia","(L.) Urb.","species","name accepted","bfo-26058",,,"Prunus myrtifolia (L.) Urb.","Prunus","Rosaceae","Prunus myrtifolia",88906,"brazil_sao paulo_marilia","Brazil","São Paulo","Marília",,"ibge","high",TRUE,-22.17813432,-49.98279628,"coord_gazet","seconds_centroid","check_local.2municip.","ok_county_gazet",,FALSE,"ok_dist","full_name_match","UEC_77892",,"0","0",,,,"plantr_exact","High","ESTAÇÃO ECOLÓGICA MARÍLIA"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","77894","30570","Durigan, G",,"1991-05-24","1991","5","24",,,,"Brazil","BR","São Paulo",,"Marília","Estação Experimental de Marília.",,,,,,,,,"Pirani, JR","1997-01-01",,"Picramnia sellowii Planch.","Picramniaceae","Picramnia","species","G.Planch.","ACCEPTED",,,"Picramnia sellowii Planch.",,,,"Picramnia sellowii","Picramnia sellowii",,,"https://images.cria.org.br/viewer/UEC081543",,,,"GBIF","UEC",,"Durigan, G.","30570","1991","Pirani, J.R.","1997",,"Durigan",,"brazil","sao paulo","marilia","estacao experimental de marilia",,"locality","brazil_sao paulo_marilia","brazil_sao paulo_marilia",-22.17813432,-49.98279628,"county","Picramnia sellowii","Planch.","name_w_authors","Picramniaceae","Picramnia sellowii","Planch.","species","name accepted","bfo-12602",,,"Picramnia sellowii Planch.","Picramnia","Picramniaceae","Picramnia sellowii",88907,"brazil_sao paulo_marilia","Brazil","São Paulo","Marília",,"ibge","high",TRUE,-22.209999,-49.939999,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","UEC_77894","UEC_77894[virtual]","4","1","UEC_77894","UEC_77894","UEC_77894","plantr_exact","High","ESTAÇÃO ECOLÓGICA MARÍLIA"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","77896","30558","Durigan, G",,"1991-05-25","1991","5","25",,,,"Brazil","BR","São Paulo",,"Marília","Estação Experimental de Marilia.",,,,,,,,,"Baitello, JB","1997-05-22",,"Ocotea velloziana (Meisn.) Mez","Lauraceae","Ocotea","species","(Meisn.) Mez","ACCEPTED",,,"Ocotea velloziana (Meisn.) Mez",,,,"Ocotea velloziana","Ocotea velloziana",,"WGS84","https://images.cria.org.br/viewer/UEC014124",,,,"GBIF","UEC",,"Durigan, G.","30558","1991","Baitello, J.B.","1997",,"Durigan",,"brazil","sao paulo","marilia","estacao experimental de marilia",,"locality","brazil_sao paulo_marilia","brazil_sao paulo_marilia",-22.17813432,-49.98279628,"county","Ocotea velloziana","(Meisn.) Mez","name_w_authors","Lauraceae","Ocotea velloziana","(Meisn.) Mez","species","name accepted","bfo-8492",,,"Ocotea velloziana (Meisn.) Mez","Ocotea","Lauraceae","Ocotea velloziana",88903,"brazil_sao paulo_marilia","Brazil","São Paulo","Marília",,"ibge","high",TRUE,-22.17813432,-49.98279628,"coord_gazet","seconds_centroid","check_local.2municip.","ok_county_gazet",,FALSE,"ok_dist","full_name_match","UEC_77896",,"0","0",,,,"plantr_exact","High","ESTAÇÃO ECOLÓGICA MARÍLIA"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","77891","30567","Durigan, G",,"1991-09-13","1991","9","13",,,,"Brazil","BR","São Paulo",,"Marília","Estação Experimental de Marilia.",,,,,,,,,"Baitello, JB","1997-02-13",,"Nectandra lanceolata Nees & Mart. ex Nees","Lauraceae","Nectandra","species","Nees","ACCEPTED",,,"Nectandra lanceolata Nees & Mart. ex Nees",,,,"Nectandra lanceolata","Nectandra lanceolata",,,"https://images.cria.org.br/viewer/UEC061633",,,,"GBIF","UEC",,"Durigan, G.","30567","1991","Baitello, J.B.","1997",,"Durigan",,"brazil","sao paulo","marilia","estacao experimental de marilia",,"locality","brazil_sao paulo_marilia","brazil_sao paulo_marilia",-22.17813432,-49.98279628,"county","Nectandra lanceolata","Nees","name_w_authors","Lauraceae","Nectandra lanceolata","Nees","species","author misspelled","bfo-8429",,,"Nectandra lanceolata Nees","Nectandra","Lauraceae","Nectandra lanceolata",88908,"brazil_sao paulo_marilia","Brazil","São Paulo","Marília",,"ibge","high",TRUE,-22.209999,-49.939999,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","UEC_77891","UEC_77891[virtual]","4","1","UEC_77891","UEC_77891","UEC_77891","plantr_exact","High","ESTAÇÃO ECOLÓGICA MARÍLIA"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","77897","30559","Durigan, G",,"1991-05-24","1991","5","24",,,,"Brazil","BR","São Paulo",,"Marília","Estação experimental de Marília.",,,,,,,,,"Baitello, JB","1998-04-22",,"Nectandra falcifolia (Nees) J.A.Castigl. ex Mart.Crov. & Piccinini","Lauraceae","Nectandra","species","(Nees) J.A.Castigl. ex Mart.Crov. & Piccinini","SYNONYM",,,"Nectandra angustifolia (Schrad.) Nees & Mart. ex Nees",,,,"Nectandra falcifolia","Nectandra angustifolia",,,"https://images.cria.org.br/viewer/UEC133860",,,,"GBIF","UEC",,"Durigan, G.","30559","1991","Baitello, J.B.","1998",,"Durigan",,"brazil","sao paulo","marilia","estacao experimental de marilia",,"locality","brazil_sao paulo_marilia","brazil_sao paulo_marilia",-22.17813432,-49.98279628,"county","Nectandra angustifolia","(Schrad.) Nees & Mart.","name_w_authors","Lauraceae","Nectandra angustifolia","(Schrad.) Nees & Mart.","species","replaced synonym","bfo-104769","Nectandra angustifolia","(Schrad.) Nees & Mart.","Nectandra angustifolia (Schrad.) Nees & Mart.","Nectandra","Lauraceae","Nectandra angustifolia",263266,"brazil_sao paulo_marilia","Brazil","São Paulo","Marília",,"ibge","high",TRUE,-22.209999,-49.939999,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","UEC_77897","UEC_77897[virtual]","4","1","UEC_77897","UEC_77897","UEC_77897","plantr_exact","High","ESTAÇÃO ECOLÓGICA MARÍLIA"
,,"https://specieslink.net/col/64",,"IAC","IAC",,"PRESERVED_SPECIMEN","44537","s/nº","G. Durigan",,"1992-05-25","1992","5","25",,,,"Brasil","BR","São Paulo",,"Marília","Estação Experimental de Marília",,,"-22.2139","-49.9458",,,,,"S.L. Jung-Mendaçolli; L.C. Bernacci & M.F. Freitas","2002-08-15",,"Rapanea loefgrenii Mez","Primulaceae","Myrsine","species","Mez","SYNONYM",,,"Myrsine loefgrenii (Mez) Imkhan.",,,,"Rapanea loefgrenii","Myrsine loefgrenii",,"WGS84",,,,,"GBIF","IAC",,"Durigan, G.",,"1992","Jung-Mendacolli, S.L.","2002",,"Durigan","Bernacci, L.C.; Freitas, M.F.","brazil","sao paulo","marilia","estacao experimental de marilia",,"locality","brazil_sao paulo_marilia","brazil_sao paulo_marilia",-22.17813432,-49.98279628,"county","Myrsine loefgrenii","(Mez) Imkhan.","name_w_authors","Primulaceae","Myrsine loefgrenii","(Mez) Imkhan.","species","replaced synonym","bfo-10236","Myrsine loefgrenii","(Mez) Imkhan.","Myrsine loefgrenii (Mez) Imkhan.","Myrsine","Primulaceae","Myrsine loefgrenii",140183,"brazil_sao paulo_marilia","Brazil","São Paulo","Marília",,"ibge","high",TRUE,-22.2139,-49.9458,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","IAC_44537",,"cc","cc",,,,"plantr_exact","High","ESTAÇÃO ECOLÓGICA MARÍLIA"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","071460","30659","Durigan, G",,"1992-10-13","1992","10","13",,,,"Brazil","BR","São Paulo",,"Marília","Estação Experimental de Marilia",,,,,,,,,"Barroso, GM",,,"Myrciaria ciliolata (Cambess.) O.Berg","Myrtaceae","Myrciaria","species","(Cambess.) O.Berg","ACCEPTED",,,"Myrciaria ciliolata (Cambess.) O.Berg",,,,"Myrciaria ciliolata","Myrciaria ciliolata",,,,,,,"GBIF","UEC",,"Durigan, G.","30659","1992",,,,"Durigan",,"brazil","sao paulo","marilia","estacao experimental de marilia",,"locality","brazil_sao paulo_marilia","brazil_sao paulo_marilia",-22.17813432,-49.98279628,"county","Myrciaria floribunda","(H.West ex Willd.) O.Berg","name_w_authors","Myrtaceae","Myrciaria floribunda","(H.West ex Willd.) O.Berg","species","replaced synonym","bfo-10792","Myrciaria floribunda","(H.West ex Willd.) O.Berg","Myrciaria floribunda (H.West ex Willd.) O.Berg","Myrciaria","Myrtaceae","Myrciaria floribunda",184524,"brazil_sao paulo_marilia","Brazil","São Paulo","Marília",,"ibge","high",TRUE,-22.209999,-49.939999,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","UEC_71460","UEC_71460[virtual]","4","1",,"UEC_71460","UEC_71460","plantr_exact","High","ESTAÇÃO ECOLÓGICA MARÍLIA"
