"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","verbatimBasisOfRecord","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","recordID","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","geo.check","cult.check","out.check","dist.check","dist.check.obs","confidenceLocality","selectionCategory","tax.check","species.new"
"gbif","5.38042134514451e-315",,"2024-11-25 11:20:51",,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/2/41418","41418","49245","Gentry, A; Zardini, E",,,,,"PRESENT",,,,,,"1985-01-05","1985","1","5",,,,,,,"BR","São Paulo",,"Campinas","Represa Atabainha Lake., 21Km between Campinas and Jacareí.",,,,"-23.416667","-46.833333",,,,,,,,,,,,"Scalon, VR",,"2008-02-08",,,"Fabaceae",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Fabales",,"Fabaceae",,,,,,,,,,,"family",,"ACCEPTED",,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,,"Fabaceae",,"null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC146447","Brazil","700","700",,,"WGS84",,,,,"GBIF","PRESERVED_SPECIMEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UEC",,"Gentry, A.","49245","1985","Scalon, V.R.","2008","Zardini, E.","Gentry",,"brazil","sao paulo","campinas","represa atabainha lake",,"locality","brazil_sao paulo_campinas","brazil_sao paulo_campinas",-22.88389513,-47.04412246,"county","brazil_sao paulo_campinas","Brazil","São Paulo","Campinas",,"ibge","check_local.2municip.","Fabaceae","Lindl.","family_as_genus","Fabaceae","Fabaceae","Lindl.","family","name accepted","bfo-115",,,"Fabaceae Lindl.",,"Fabaceae",61426,"TRUE","-23.416667",-46.833333,"coord_original","minutes","ok_state",,0,"no_cannot_check","full_name_match","Low","coord_original","high",
"gbif","1.96031736266085e-314",,"2006-09-01","Dataset","142",,,"USP","USP","SinBIOTA","OCCURRENCE",,,"17232000","17232",,"Fabio Roque","1052",,,,"PRESENT",,,,,,"2005","2005",,,,"Ambiente lótico|Reflorestamento (exóticas)","Surber.",,,"16647","BR","Sp",,"Cajamar","Eucalip2","Eucalip2",,,"-23.3451767","-46.8626021",,,,,,,,,,,,,,,,"2364235","Fabaceae",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Fabales",,"Fabaceae",,,,,,,,,,,"family",,"ACCEPTED",,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,,"Fabaceae","Fabaceae","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brazil",,,,,"EPSG:4291",,,,,"GBIF","OCCURRENCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USP",,"Roque, F.",,"2005",,,,"Roque",,"brazil","sao paulo","cajamar","eucalip2",,"locality","brazil_sao paulo_cajamar","brazil_sao paulo_cajamar",-23.35036137,-46.87182559,"county","brazil_sao paulo_cajamar","Brazil","São Paulo","Cajamar",,"ibge","check_local.2municip.","Fabaceae","Lindl.","family_as_genus","Fabaceae","Fabaceae","Lindl.","family","name accepted","bfo-115",,,"Fabaceae Lindl.",,"Fabaceae",721194,"TRUE","-23.3451767",-46.8626021,"coord_original","miliseconds","ok_county","prob_cultivated",0,"no_cannot_check","full_name_match","Low","coord_original","unknown",
"gbif","1.96031836413191e-314",,"2006-09-01","Dataset","142",,,"USP","USP","SinBIOTA","OCCURRENCE",,,"17234000","17234",,"Fabio Roque","1052",,,,"PRESENT",,,,,,"2005","2005",,,,"Ambiente lótico|Reflorestamento (exóticas)","Surber.",,,"16649","BR","Sp",,"Cajamar","Eucalip4","Eucalip4",,,"-23.3540767","-46.8907013",,,,,,,,,,,,,,,,"2364235","Fabaceae",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Fabales",,"Fabaceae",,,,,,,,,,,"family",,"ACCEPTED",,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,,"Fabaceae","Fabaceae","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brazil",,,,,"EPSG:4291",,,,,"GBIF","OCCURRENCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USP",,"Roque, F.",,"2005",,,,"Roque",,"brazil","sao paulo","cajamar","eucalip4",,"locality","brazil_sao paulo_cajamar","brazil_sao paulo_cajamar",-23.35036137,-46.87182559,"county","brazil_sao paulo_cajamar","Brazil","São Paulo","Cajamar",,"ibge","check_local.2municip.","Fabaceae","Lindl.","family_as_genus","Fabaceae","Fabaceae","Lindl.","family","name accepted","bfo-115",,,"Fabaceae Lindl.",,"Fabaceae",721782,"TRUE","-23.3540767",-46.8907013,"coord_original","miliseconds","ok_county","prob_cultivated",0,"no_cannot_check","full_name_match","Low","coord_original","unknown",
"gbif","1.96032081025092e-314",,"2006-09-01","Dataset","142",,,"USP","USP","SinBIOTA","OCCURRENCE",,,"17233000","17233",,"Fabio Roque","1052",,,,"PRESENT",,,,,,"2005","2005",,,,"Ambiente lótico|Reflorestamento (exóticas)","Surber.",,,"16648","BR","Sp",,"Cajamar","Eucalip3","Eucalip3",,,"-23.3246767","-46.8506999",,,,,,,,,,,,,,,,"2364235","Fabaceae",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Fabales",,"Fabaceae",,,,,,,,,,,"family",,"ACCEPTED",,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,,"Fabaceae","Fabaceae","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brazil",,,,,"EPSG:4291",,,,,"GBIF","OCCURRENCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USP",,"Roque, F.",,"2005",,,,"Roque",,"brazil","sao paulo","cajamar","eucalip3",,"locality","brazil_sao paulo_cajamar","brazil_sao paulo_cajamar",-23.35036137,-46.87182559,"county","brazil_sao paulo_cajamar","Brazil","São Paulo","Cajamar",,"ibge","check_local.2municip.","Fabaceae","Lindl.","family_as_genus","Fabaceae","Fabaceae","Lindl.","family","name accepted","bfo-115",,,"Fabaceae Lindl.",,"Fabaceae",723251,"TRUE","-23.3246767",-46.8506999,"coord_original","miliseconds","ok_county","prob_cultivated",0,"no_cannot_check","full_name_match","Low","coord_original","unknown",
"gbif","5.38808009881286e-315",,"2023-09-15 15:20:09",,,"https://specieslink.net/col/64",,"IAC","IAC",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/64/32061","32061","s/nº","J.C.R. Macedo",,,,,"PRESENT",,,,,,"1991-12-04","1991","12","4",,,,,,,"BR","São Paulo",,"Cajamar",,,,,"-23.3561","-46.8769",,,,,,,,,,,,"J.C.R. Macedo",,"1991-12-04",,,"Psidium L.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Myrtales",,"Myrtaceae",,,,"Psidium","Psidium",,,,,,"genus",,"ACCEPTED",,"1064b787-c882-493e-b17d-4ffba363b776",,,TRUE,FALSE,,"Psidium L.","Psidium","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"WGS84",,,,,"GBIF","PRESERVED_SPECIMEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Macedo, J.C.R.",,"1991","Macedo, J.C.R.","1991",,"Macedo",,"brazil","sao paulo","cajamar",,,"municipality","brazil_sao paulo_cajamar","brazil_sao paulo_cajamar",-23.35036137,-46.87182559,"county","brazil_sao paulo_cajamar","Brazil","São Paulo","Cajamar",,"ibge","ok_same_resolution","Psidium","L.","name_w_authors","Myrtaceae","Psidium","L.","genus","name accepted","bfo-10853",,,"Psidium L.","Psidium","Myrtaceae",128109,"TRUE","-23.3561",-46.8769,"coord_original","miliseconds","ok_county",,0,"no_cannot_check","full_name_match","Low","coord_original","low",
"speciesLink",,,"2023-09-15T15:20:09",,,"64",,"IAC","IAC",,"PRESERVED_SPECIMEN",,,,"32061","s/nº","J.C.R. Macedo",,,,,,,,,,,,"1991","12","04",,,,,,,,"São Paulo","Cajamar","Cajamar",,,,,"-23.3561","-46.8769",,,,,,,,,,,,"J.C.R. Macedo",,"1991-12-04",,,"Psidium",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Myrtales",,"Myrtaceae",,,,"Psidium",,,,,,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"-23.3561","-46.8769",,"Splink","PreservedSpecimen","04",,,"12",,"1991",,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Macedo, J.C.R.",,"1991","Macedo, J.C.R.","1991",,"Macedo",,"brazil","sao paulo","cajamar",,,"municipality","brazil_sao paulo_cajamar","brazil_sao paulo_cajamar",-23.35036137,-46.87182559,"county","brazil_sao paulo_cajamar","Brazil","São Paulo","Cajamar",,"ibge","ok_same_resolution","Psidium","L.","indet","Myrtaceae","Psidium","L.","genus","name accepted","bfo-10853",,,"Psidium L.","Psidium","Myrtaceae",1061191,"TRUE","-23.3561",-46.8769,"coord_original","miliseconds","ok_county",,0,"no_cannot_check","full_name_match","Low","coord_original","low",
"gbif","5.38807968379772e-315",,"2023-09-15 15:19:33",,,"https://specieslink.net/col/64",,"IAC","IAC",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/64/32006","32006","s/nº","J.C.R. Macedo",,,,,"PRESENT",,,,,,"1991-11-27","1991","11","27",,,,,,,"BR","São Paulo",,"Cajamar",,,,,"-23.3561","-46.8769",,,,,,,,,,,,"J.C.R. Macedo",,"1991-11-27",,,"Leandra Raddi",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Myrtales",,"Melastomataceae",,,,"Miconia","Leandra",,,,,,"genus",,"SYNONYM",,"1064b787-c882-493e-b17d-4ffba363b776",,,TRUE,FALSE,,"Miconia Ruiz & Pav.","Leandra mangaeformis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"WGS84",,,,"Cogn.","GBIF","PRESERVED_SPECIMEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Macedo, J.C.R.",,"1991","Macedo, J.C.R.","1991",,"Macedo",,"brazil","sao paulo","cajamar",,,"municipality","brazil_sao paulo_cajamar","brazil_sao paulo_cajamar",-23.35036137,-46.87182559,"county","brazil_sao paulo_cajamar","Brazil","São Paulo","Cajamar",,"ibge","ok_same_resolution","Leandra","Raddi","name_w_authors","Melastomataceae","Leandra","Raddi","genus","name accepted","bfo-9496",,,"Leandra Raddi","Leandra","Melastomataceae",128033,"TRUE","-23.3561",-46.8769,"coord_original","miliseconds","ok_county",,0,"no_cannot_check","full_name_match","Low","coord_original","low",
"gbif","5.38807976284822e-315",,"2023-09-15 15:14:14",,,"https://specieslink.net/col/64",,"IAC","IAC",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/64/32065","32065","s/nº","J.C.R. Macedo",,,,,"PRESENT",,,,,,"1991-12-04","1991","12","4",,,,,,,"BR","São Paulo",,"Cajamar",,,,,"-23.3561","-46.8769",,,,,,,,,,,,"J.N. Nakajima",,"2000-10-15",,,"Symphyopappus itatiayensis (Hieron.) R.M.King & H.Rob.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Symphyopappus","Symphyopappus",,,"itatiayensis",,,"species",,"ACCEPTED",,"1064b787-c882-493e-b17d-4ffba363b776",,,TRUE,FALSE,"Symphyopappus itatiayensis","Symphyopappus itatiayensis (Hieron.) R.M.King & H.Rob.","Symphyopappus itatiayensis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"WGS84",,,,"(Hieron.) R.M.King & L.H.Rob.","GBIF","PRESERVED_SPECIMEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Macedo, J.C.R.",,"1991","Nakajima, J.N.","2000",,"Macedo",,"brazil","sao paulo","cajamar",,,"municipality","brazil_sao paulo_cajamar","brazil_sao paulo_cajamar",-23.35036137,-46.87182559,"county","brazil_sao paulo_cajamar","Brazil","São Paulo","Cajamar",,"ibge","ok_same_resolution","Symphyopappus itatiayensis","(Hieron.) R.M.King & H.Rob.","name_w_authors","Asteraceae","Symphyopappus itatiayensis","(Hieron.) R.M.King & H.Rob.","species","name accepted","bfo-103488",,,"Symphyopappus itatiayensis (Hieron.) R.M.King & H.Rob.","Symphyopappus","Asteraceae",128049,"TRUE","-23.3561",-46.8769,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","Low","coord_original","high","Symphyopappus itatiayensis"
"speciesLink",,,"2023-09-15T15:14:14",,,"64",,"IAC","IAC",,"PRESERVED_SPECIMEN",,,,"32065","s/nº","J.C.R. Macedo",,,,,,,,,,,,"1991","12","04",,,,,,,,"São Paulo","Cajamar","Cajamar",,,,,"-23.3561","-46.8769",,,,,,,,,,,,"J.N. Nakajima",,"2000-10-15",,,"Symphyopappus itatiayensis",,,,,,,"Plantae",,,,,"Asteraceae(=Compositae)",,,,"Symphyopappus",,,,"itatiayensis",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"-23.3561","-46.8769","(Hieron.) R.M.King & L.H.Rob.","Splink","PreservedSpecimen","15",,,"10",,"2000",,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Macedo, J.C.R.",,"1991","Nakajima, J.N.","2000",,"Macedo",,"brazil","sao paulo","cajamar",,,"municipality","brazil_sao paulo_cajamar","brazil_sao paulo_cajamar",-23.35036137,-46.87182559,"county","brazil_sao paulo_cajamar","Brazil","São Paulo","Cajamar",,"ibge","ok_same_resolution","Symphyopappus itatiayensis","(Hieron.) R.M.King & H.Rob.","possibly_ok","Asteraceae","Symphyopappus itatiayensis","(Hieron.) R.M.King & H.Rob.","species","author misspelled","bfo-103488",,,"Symphyopappus itatiayensis (Hieron.) R.M.King & H.Rob.","Symphyopappus","Asteraceae",1066335,"TRUE","-23.3561",-46.8769,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","Low","coord_original","high","Symphyopappus itatiayensis"
"speciesLink",,,"2023-12-20T16:06:52",,,"7",,"USP","SPF",,"PRESERVED_SPECIMEN",,,,"63150","9","Chukr, NS",,,,,,,,,,,,"1988","12","25",,,,,,,,"São Paulo","Cajamar","Cajamar",,,,,"-23.35","-46.869999",,"9631",,,,,,,,,,"Marques, MCM",,"1989-10-NA",,,"Polygala paniculata",,,,,,,"Plantae",,,,,"Polygalaceae",,,,"Polygala",,,,"paniculata",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","L.","Splink","PreservedSpecimen",,,,"10",,"1989",,,,"SPF00063150",,,,,,,,,,,,,,,,,,,"SPF",,"Chukr, N.S.","9","1988","Marques, M.C.M.","1989",,"Chukr",,"brazil","sao paulo","cajamar",,,"municipality","brazil_sao paulo_cajamar","brazil_sao paulo_cajamar",-23.35036137,-46.87182559,"county","brazil_sao paulo_cajamar","Brazil","São Paulo","Cajamar",,"ibge","ok_same_resolution","Senega paniculata","(L.) J.F.B.Pastore & J.R.Abbott","possibly_ok","Polygalaceae","Senega paniculata","(L.) J.F.B.Pastore & J.R.Abbott","species","replaced synonym","bfo-625028","Senega paniculata","(L.) J.F.B.Pastore & J.R.Abbott","Senega paniculata (L.) J.F.B.Pastore & J.R.Abbott","Senega","Polygalaceae",1349655,"TRUE","-23.35",-46.869999,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","Low","coord_original","high","Senega paniculata"
