"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","class","order","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","recordID","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","tax.check","species.new","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","selectionCategory","confidenceLocality","Nome_UC"
,,"https://specieslink.net/col/667",,"UTFPR-SL","SHPR",,"PRESERVED_SPECIMEN","1717","2785","Biral, L.;P.A. Freitas",,"2021-05-16","2021","5","16",,,,"Brasil","BR","São Paulo",,"Jundiaí","Reserva Biológica Municipal da Serra do Japi",,,"-23.25","-46.95",,,,,,,,"Plantae",,,,,"kingdom",,"ACCEPTED",,,"Plantae",,,,"Plantae",,,"WGS84",,,,,"GBIF","SHPR",,"Biral, L.","2785","2021",,,"Freitas, P.A.","Biral",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi",,"locality","brazil_sao paulo_jundiai_reserva biologica municipal serra japi","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality",1862511,"Plantae sp.",,"indet",,"Plantae sp.",,"kingdom","not found",,,,"Plantae sp.",,"Plantaginaceae","brazil_sao paulo_jundiai","Brazil","São Paulo","Jundiaí",,"ibge",TRUE,-23.25,-46.95,"coord_original","miliseconds","unknown",,"ok_same_resolution","ok_county",,FALSE,"no_cannot_check","no_match","SHPR_1717",,"0","0",,,,"plantr_exact","High","RESERVA BIOLÓGICA MUNICIPAL DA SERRA DO JAPI"
,,"https://specieslink.net/col/667",,"UTFPR-SL","SHPR",,"PRESERVED_SPECIMEN","2722","3184","Biral, L.;P.A. Freitas",,"2021-12-31","2021","12","31",,,,"Brasil","BR","São Paulo",,"Jundiaí","Reserva Biológica Municipal da Serra do Japi",,,"-23.233333","-46.95",,,,,,,,"Plantae",,,,,"kingdom",,"ACCEPTED",,,"Plantae",,,,"Plantae",,,"WGS84",,,,,"GBIF","SHPR",,"Biral, L.","3184","2021",,,"Freitas, P.A.","Biral",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi",,"locality","brazil_sao paulo_jundiai_reserva biologica municipal serra japi","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality",1863340,"Plantae sp.",,"indet",,"Plantae sp.",,"kingdom","not found",,,,"Plantae sp.",,"Plantaginaceae","brazil_sao paulo_jundiai","Brazil","São Paulo","Jundiaí",,"ibge",TRUE,-23.233333,-46.95,"coord_original","minutes","unknown",,"ok_same_resolution","ok_county",,FALSE,"no_cannot_check","no_match","SHPR_2722",,"0","0",,,,"plantr_exact","High","RESERVA BIOLÓGICA MUNICIPAL DA SERRA DO JAPI"
,,"https://specieslink.net/col/7",,"USP-IB","SPF",,"PRESERVED_SPECIMEN","173945","209","Junqueira, AB",,"2004-10-19","2004","10","19",,,,"Brasil","BR","São Paulo",,"Jundiaí","Reserva Biológica Municipal da Serra do Japi",,,"-23.231944","-46.965278",,,,,"Junqueira, AB","2006-01-01",,"Prunus myrtifolia (L.) Urb.","Magnoliopsida","Rosales","Rosaceae","Prunus","species","(L.) Urb.","ACCEPTED",,,"Prunus myrtifolia (L.) Urb.",,,,"Prunus myrtifolia","Prunus myrtifolia",,,"https://images.cria.org.br/viewer/SPF00173945",,,,"GBIF","SPF",,"Junqueira, A.B.","209","2004","Junqueira, A.B.","2006",,"Junqueira",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi",,"locality","brazil_sao paulo_jundiai_reserva biologica municipal serra japi","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality",270590,"Rosaceae","Juss.","family_as_genus","Rosaceae","Prunus myrtifolia","(L.) Urb.","family","name accepted","bfo-209",,,"Rosaceae Juss.",,"Rosaceae","brazil_sao paulo_jundiai","Brazil","São Paulo","Jundiaí",,"ibge",TRUE,-23.231944,-46.965278,"coord_original","seconds","high",,"ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SPF_173945","NY_1018398|SPF_173945|SPFR_9104","4","1","NY_1018398","SPF_173945","SPF_173945","plantr_exact","High","RESERVA BIOLÓGICA MUNICIPAL DA SERRA DO JAPI"
"PhysicalObject",,"http://biocol.org/urn:lsid:biocol.org:col:15556",,"NY","NY","Vascular plants","PRESERVED_SPECIMEN","1018398","209","A. B. Junqueira",,"2004-10-19","2004","10","19","19 Oct 2004","Margem de rio.",,"Brasil","BR","São Paulo","Jundiaí Mun.","Jundiaí","Reserva Biológica Municipal da Serra do Japi",,"3225 ft","-23.2319","-46.9653",,,,,"A. B. Junqueira","2006-01-01",,"Prunus myrtifolia (L.) Urb.","Magnoliopsida","Rosales","Rosaceae","Prunus","species","(L.) Urb.","ACCEPTED",,,"Prunus myrtifolia (L.) Urb.",,,,"Prunus myrtifolia (L.) Urb.","Prunus myrtifolia",,,,,,,"GBIF","NY",,"Junqueira, A.B.","209","2004","Junqueira, A.B.","2006",,"Junqueira",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi","parque municipal da serra do japi","locality","brazil_sao paulo_jundiai","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality",301405,"Rosaceae","Juss.","family_as_genus","Rosaceae","Prunus myrtifolia","(L.) Urb.","family","name accepted","bfo-209",,,"Rosaceae Juss.",,"Rosaceae","brazil_sao paulo_jundiai","Brazil","São Paulo","Jundiaí",,"ibge",TRUE,-23.231944,-46.965278,"coord_original","seconds","high",,"ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","NY_1018398","NY_1018398|SPF_173945|SPFR_9104","4","1","NY_1018398","SPF_173945","SPF_173945","plantr_exact","High","RESERVA BIOLÓGICA MUNICIPAL DA SERRA DO JAPI"
,,"https://specieslink.net/col/455",,"FFCLRP","SPFR",,"PRESERVED_SPECIMEN","9104","209","Junqueira, A.B.; Assis, L.C.; Temponi, L.G.; Farinaccio, M.A.; Santos, M.F.",,"2004-10-19","2004","10","19",,,,"Brasil","BR","São Paulo",,"Jundiaí","Reserva Biológica Municipal da Serra do Japi",,,"-23.231944","-46.965278",,,,,"Junqueira, A.B.","2006-01-01",,"Prunus myrtifolia (L.) Urb.","Magnoliopsida","Rosales","Rosaceae","Prunus","species","(L.) Urb.","ACCEPTED",,,"Prunus myrtifolia (L.) Urb.",,,,"Prunus myrtifolia","Prunus myrtifolia",,,,,,,"GBIF","SPFR",,"Junqueira, A.B.","209","2004","Junqueira, A.B.","2006","Assis, L.C.; Temponi, L.G.; Farinaccio, M.A.; Santos, M.F.","Junqueira",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi","parque municipal da serra do japi","locality","brazil_sao paulo_jundiai","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality",671586,"Rosaceae","Juss.","family_as_genus","Rosaceae","Prunus myrtifolia","(L.) Urb.","family","name accepted","bfo-209",,,"Rosaceae Juss.",,"Rosaceae","brazil_sao paulo_jundiai","Brazil","São Paulo","Jundiaí",,"ibge",TRUE,-23.231944,-46.965278,"coord_original","seconds","high",,"ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SPFR_9104","NY_1018398|SPF_173945|SPFR_9104","4","1","NY_1018398","SPF_173945","SPF_173945","plantr_exact","High","RESERVA BIOLÓGICA MUNICIPAL DA SERRA DO JAPI"
,,"https://specieslink.net/col/15",,"UNESP-RC","HRCB",,"PRESERVED_SPECIMEN","48963","7023","Lombardi, J.A.",,"2007-12-04","2007","12","4",,,,"Brasil","BR","São Paulo",,"Jundiaí","Reserva Biológica Municipal da Serra do Japi, Base-Mirante-estrada para DAE-Base",,,"-23.230278","-46.935778",,,,,,,,"Lafoensia pacari A.St.-Hil.","Magnoliopsida","Myrtales","Lythraceae","Lafoensia","species","A.St.-Hil.","ACCEPTED",,,"Lafoensia pacari A.St.-Hil.",,,,"Lafoensia pacari","Lafoensia pacari",,"WGS84",,,,,"GBIF","HRCB",,"Lombardi, J.A.","7023","2007","Prata, E.M.B.","2007",,"Lombardi",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi, base-mirante-estrada para dae-base","reserva biologica municipal da serra do japi","locality","brazil_sao paulo_jundiai_reserva biologica municipal serra japi, base mirante estrada para dae base","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality",213409,"Lythraceae","J.St.-Hil.","family_as_genus","Lythraceae","Lafoensia pacari","A.St.-Hil.","family","name accepted","bfo-153",,,"Lythraceae J.St.-Hil.",,"Lythraceae","brazil_sao paulo_jundiai","Brazil","São Paulo","Jundiaí",,"ibge",TRUE,-23.230278,-46.935778,"coord_original","seconds","high",,"ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","HRCB_48963","ESA_107496|HRCB_48963","4","1","ESA_107496","HRCB_48963","HRCB_48963","plantr_exact","High","RESERVA BIOLÓGICA MUNICIPAL DA SERRA DO JAPI"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4867035",,,"ESA","ESA",,"PRESERVED_SPECIMEN","ESA107496","7023","Lombardi, J.A.",,"2007-04-12","2007","4","12","12/4/2007",,,"Brasil","BR","São Paulo",,"Jundiaí","Reserva Biológica Municipal da Serra do Japi, Base-Mirante-estrada para DAE-Base",,,,,,,,,"Prata, E.M.B.",,,"Lafoensia pacari A.St.-Hil.","Magnoliopsida","Myrtales","Lythraceae","Lafoensia","species",,"ACCEPTED",,,"Lafoensia pacari A.St.-Hil.",,,,"Lafoensia pacari","Lafoensia pacari",,"WGS84","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/10/74/96/esa00107496.dzi",,,,"GBIF","ESA",,"Lombardi, J.A.","7023","2007","Prata, E.M.B.","2007",,"Lombardi",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi, base-mirante-estrada para dae-base",,"municipality","brazil_sao paulo_jundiai","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality",470742,"Lythraceae","J.St.-Hil.","family_as_genus","Lythraceae","Lafoensia pacari","A.St.-Hil.","family","name accepted","bfo-153",,,"Lythraceae J.St.-Hil.",,"Lythraceae","brazil_sao paulo_jundiai","Brazil","São Paulo","Jundiaí",,"ibge",TRUE,-23.230278,-46.935778,"coord_original","seconds","high",,"ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","ESA_107496","ESA_107496|HRCB_48963","4","1","ESA_107496","HRCB_48963","HRCB_48963","plantr_exact","High","RESERVA BIOLÓGICA MUNICIPAL DA SERRA DO JAPI"
,,"https://specieslink.net/col/15",,"UNESP-RC","HRCB",,"PRESERVED_SPECIMEN","50167","7479","Lombardi, J.A.",,"2008-08-22","2008","8","22",,,,"Brasil","BR","São Paulo",,"Jundiaí","Reserva Biológica Municipal da Serra do Japi, junto a casa abandonada (Cidinho) no início da estrada da Cascalheira",,,"-23.23","-46.918778",,,,,,,,"Struthanthus staphylinus Mart.","Magnoliopsida","Santalales","Loranthaceae","Struthanthus","species","(Mart.) Mart.","ACCEPTED",,,"Struthanthus staphylinus Mart.",,,,"Struthanthus staphylinus","Struthanthus staphylinus",,"WGS84",,,,,"GBIF","HRCB",,"Lombardi, J.A.","7479","2008","Hieda, S.M.","2009",,"Lombardi",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi, no inicio da estrada da cascalheira","reserva biologica municipal da serra do japi","locality","brazil_sao paulo_jundiai","brazil_sao paulo_jundiai",-23.19469617,-46.91286083,"county",213474,"Loranthaceae","Juss.","family_as_genus","Loranthaceae","Struthanthus polyrrhizus","(Mart.) Mart.","family","author misspelled|replaced synonym","bfo-152","Struthanthus polyrrhizus","(Mart.) Mart.","Loranthaceae Juss.",,"Loranthaceae","brazil_sao paulo_jundiai","Brazil","São Paulo","Jundiaí",,"ibge",TRUE,-23.23,-46.918778,"coord_original","miliseconds","high",,"check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","HRCB_50167","ESA_107477|HRCB_50167","4","1","ESA_107477","HRCB_50167","HRCB_50167","plantr_exact","High","RESERVA BIOLÓGICA MUNICIPAL DA SERRA DO JAPI"
,,"https://specieslink.net/col/8",,"ESALQ","ESA",,"PRESERVED_SPECIMEN","107477","7479","Lombardi, J.A.",,"2008-08-22","2008","8","22",,,,"Brasil","BR","São Paulo",,"Jundiaí","Reserva Biológica Municipal da Serra do Japi, junto a casa abandonada (Cidinho) no início da estrada da Cascalheira",,,,,,,,,"Hieda, S.M.","2009-01-02",,"Struthanthus staphylinus Mart.","Magnoliopsida","Santalales","Loranthaceae","Struthanthus","species",,"ACCEPTED",,,"Struthanthus staphylinus Mart.",,,,"Struthanthus staphylinos","Struthanthus staphylinus",,"WGS84","https://images.cria.org.br/viewer/ESA107477",,,,"GBIF","ESA",,"Lombardi, J.A.","7479","2008","Hieda, S.M.","2009",,"Lombardi",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi, no inicio da estrada da cascalheira",,"municipality","brazil_sao paulo_jundiai","brazil_sao paulo_jundiai",-23.19469617,-46.91286083,"county",736224,"Loranthaceae","Juss.","family_as_genus","Loranthaceae","Struthanthus polyrrhizus","(Mart.) Mart.","family","author misspelled|replaced synonym","bfo-152","Struthanthus polyrrhizus","(Mart.) Mart.","Loranthaceae Juss.",,"Loranthaceae","brazil_sao paulo_jundiai","Brazil","São Paulo","Jundiaí",,"ibge",TRUE,-23.23,-46.918778,"coord_original","miliseconds","high",,"check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","ESA_107477","ESA_107477|HRCB_50167","4","1","ESA_107477","HRCB_50167","HRCB_50167","plantr_exact","High","RESERVA BIOLÓGICA MUNICIPAL DA SERRA DO JAPI"
,,"https://specieslink.net/col/15",,"UNESP-RC","HRCB",,"PRESERVED_SPECIMEN","50374","7494","Lombardi, J.A.",,"2008-10-13","2008","10","13",,,,"Brasil","BR","São Paulo",,"Jundiaí","Reserva Biológica Municipal da Serra do Japi, estrada da Cascalheira, depois a direita do Cidinho até o portão",,,"-23.23","-46.918778",,,,,,,,"Spigelia beyrichiana Cham. & Schltdl.","Magnoliopsida","Gentianales","Loganiaceae","Spigelia","species","Cham. & Schltdl.","ACCEPTED",,,"Spigelia beyrichiana Cham. & Schltdl.",,,,"Spigelia beyrichiana","Spigelia beyrichiana",,"WGS84",,,,,"GBIF","HRCB",,"Lombardi, J.A.","7494","2008","Hieda, S.M.","2009",,"Lombardi",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi, estrada da cascalheira","reserva biologica municipal da serra do japi","locality","brazil_sao paulo_jundiai_reserva biologica municipal serra japi, estrada cascalheira","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality",213519,"Loganiaceae","R.Br. ex Mart.","family_as_genus","Loganiaceae","Spigelia beyrichiana","Cham. & Schltdl.","family","name accepted","bfo-151",,,"Loganiaceae R.Br. ex Mart.",,"Loganiaceae","brazil_sao paulo_jundiai","Brazil","São Paulo","Jundiaí",,"ibge",TRUE,-23.23,-46.918778,"coord_original","miliseconds","high",,"ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","HRCB_50374","ESA_107493|HRCB_50374","3","0.75","ESA_107493","HRCB_50374","HRCB_50374","plantr_exact","High","RESERVA BIOLÓGICA MUNICIPAL DA SERRA DO JAPI"
