"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","verbatimBasisOfRecord","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","recordID","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","geo.check","cult.check","out.check","dist.check","dist.check.obs","confidenceLocality","selectionCategory","tax.check","species.new"
"gbif","1.96030947638501e-314",,"2003-06-25","Dataset",,,,,,"SinBIOTA","OCCURRENCE",,,"6389000","6389",,"A. M. Almeida, U. Kubota, E. P. Anseloni & J. C. Silva","633",,,,"PRESENT",,,,,,"1999","1999",,,,"Formação montana |Formação alto-montana","##.",,,"4844","BR","Sp",,"São Bento do Sapucaí","São José dos Alpes","São José dos Alpes",,,"-22.6687786","-45.68369",,,,,,,,,,,,,,,,"9401765","Praxelis clematidea (Griseb.) R.M.King & H.Rob.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Praxelis","Praxelis",,,"clematidea",,,"species",,"ACCEPTED",,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,"Praxelis clematidea","Praxelis clematidea (Griseb.) R.M.King & H.Rob.","Praxelis clematidea","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brazil",,,,,"EPSG:4291",,,,,"GBIF","OCCURRENCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found","Almeida, A.M.",,"1999",,,"Kubota, U.; Anseloni, E.P.; Silva, J.C.","Almeida",,"brazil","sao paulo","sao bento do sapucai","sao jose dos alpes",,"locality","brazil_sao paulo_sao bento sapucai","brazil_sao paulo_sao bento sapucai",-22.68127521,-45.68640003,"county","brazil_sao paulo_sao bento sapucai","Brazil","São Paulo","São Bento do Sapucaí",,"ibge","check_local.2municip.","Praxelis clematidea","(Griseb.) R.M.King & H.Rob.","name_w_authors","Asteraceae","Praxelis clematidea","(Griseb.) R.M.King & H.Rob.","species","name accepted","bfo-16267",,,"Praxelis clematidea (Griseb.) R.M.King & H.Rob.","Praxelis","Asteraceae",711466,"TRUE","-22.6687786",-45.68369,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","Low","coord_original","unknown","Praxelis clematidea"
"gbif","1.96031046846883e-314",,"2003-06-25","Dataset",,,,,,"SinBIOTA","OCCURRENCE",,,"6394000","6394",,"A. M. Almeida, U. Kubota, E. P. Anseloni & J. C. Silva","633",,,,"PRESENT",,,,,,"1999","1999",,,,"Formação montana |Formação alto-montana","##.",,,"4849","BR","Sp",,"São Bento do Sapucaí","São José dos Alpes","São José dos Alpes",,,"-22.6687786","-45.68369",,,,,,,,,,,,,,,,"9401765","Praxelis clematidea (Griseb.) R.M.King & H.Rob.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Praxelis","Praxelis",,,"clematidea",,,"species",,"ACCEPTED",,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,"Praxelis clematidea","Praxelis clematidea (Griseb.) R.M.King & H.Rob.","Praxelis clematidea","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brazil",,,,,"EPSG:4291",,,,,"GBIF","OCCURRENCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found","Almeida, A.M.",,"1999",,,"Kubota, U.; Anseloni, E.P.; Silva, J.C.","Almeida",,"brazil","sao paulo","sao bento do sapucai","sao jose dos alpes",,"locality","brazil_sao paulo_sao bento sapucai","brazil_sao paulo_sao bento sapucai",-22.68127521,-45.68640003,"county","brazil_sao paulo_sao bento sapucai","Brazil","São Paulo","São Bento do Sapucaí",,"ibge","check_local.2municip.","Praxelis clematidea","(Griseb.) R.M.King & H.Rob.","name_w_authors","Asteraceae","Praxelis clematidea","(Griseb.) R.M.King & H.Rob.","species","name accepted","bfo-16267",,,"Praxelis clematidea (Griseb.) R.M.King & H.Rob.","Praxelis","Asteraceae",713197,"TRUE","-22.6687786",-45.68369,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","Low","coord_original","unknown","Praxelis clematidea"
"gbif","1.96030947687907e-314",,"2003-06-25","Dataset",,,,,,"SinBIOTA","OCCURRENCE",,,"6392000","6392",,"A. M. Almeida, U. Kubota, E. P. Anseloni & J. C. Silva","633",,,,"PRESENT",,,,,,"1999","1999",,,,"Formação montana |Formação alto-montana","##.",,,"4847","BR","Sp",,"São Bento do Sapucaí","São José dos Alpes","São José dos Alpes",,,"-22.6687786","-45.68369",,,,,,,,,,,,,,,,"7974878","Grazielia intermedia (DC.) R.M.King & H.Rob.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Grazielia","Grazielia",,,"intermedia",,,"species",,"ACCEPTED",,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,"Grazielia intermedia","Grazielia intermedia (DC.) R.M.King & H.Rob.","Grazielia intermedia","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brazil",,,,,"EPSG:4291",,,,,"GBIF","OCCURRENCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found","Almeida, A.M.",,"1999",,,"Kubota, U.; Anseloni, E.P.; Silva, J.C.","Almeida",,"brazil","sao paulo","sao bento do sapucai","sao jose dos alpes",,"locality","brazil_sao paulo_sao bento sapucai","brazil_sao paulo_sao bento sapucai",-22.68127521,-45.68640003,"county","brazil_sao paulo_sao bento sapucai","Brazil","São Paulo","São Bento do Sapucaí",,"ibge","check_local.2municip.","Grazielia intermedia","(DC.) R.M.King & H.Rob.","name_w_authors","Asteraceae","Grazielia intermedia","(DC.) R.M.King & H.Rob.","species","name accepted","bfo-27080",,,"Grazielia intermedia (DC.) R.M.King & H.Rob.","Grazielia","Asteraceae",711467,"TRUE","-22.6687786",-45.68369,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","Low","coord_original","unknown","Grazielia intermedia"
"gbif","1.96030997637944e-314",,"2003-06-25","Dataset",,,,,,"SinBIOTA","OCCURRENCE",,,"6388000","6388",,"A. M. Almeida, U. Kubota, E. P. Anseloni & J. C. Silva","633",,,,"PRESENT",,,,,,"1999","1999",,,,"Formação montana |Formação alto-montana","##.",,,"4843","BR","Sp",,"São Bento do Sapucaí","São José dos Alpes","São José dos Alpes",,,"-22.6687786","-45.68369",,,,,,,,,,,,,,,,"7993524","Chromolaena minasgeraesensis (Hieron.) R.M.King & H.Rob.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Chromolaena","Chromolaena",,,"minasgeraesensis",,,"species",,"ACCEPTED",,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,"Chromolaena minasgeraesensis","Chromolaena minasgeraesensis (Hieron.) R.M.King & H.Rob.","Chromolaena minasgeraesensis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brazil",,,,,"EPSG:4291",,,,,"GBIF","OCCURRENCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found","Almeida, A.M.",,"1999",,,"Kubota, U.; Anseloni, E.P.; Silva, J.C.","Almeida",,"brazil","sao paulo","sao bento do sapucai","sao jose dos alpes",,"locality","brazil_sao paulo_sao bento sapucai","brazil_sao paulo_sao bento sapucai",-22.68127521,-45.68640003,"county","brazil_sao paulo_sao bento sapucai","Brazil","São Paulo","São Bento do Sapucaí",,"ibge","check_local.2municip.","Chromolaena minasgeraesensis","(Hieron.) R.M.King & H.Rob.","name_w_authors","Asteraceae","Chromolaena minasgeraesensis","(Hieron.) R.M.King & H.Rob.","species","name accepted","bfo-26973",,,"Chromolaena minasgeraesensis (Hieron.) R.M.King & H.Rob.","Chromolaena","Asteraceae",712329,"TRUE","-22.6687786",-45.68369,"coord_original","miliseconds","ok_county",,,"bad_dist","full_name_match","Low","coord_original","unknown","Chromolaena minasgeraesensis"
"gbif","1.96031145511792e-314",,"2003-06-25","Dataset",,,,,,"SinBIOTA","OCCURRENCE",,,"6390000","6390",,"A. M. Almeida, U. Kubota, E. P. Anseloni & J. C. Silva","633",,,,"PRESENT",,,,,,"1999","1999",,,,"Formação montana |Formação alto-montana","##.",,,"4845","BR","Sp",,"São Bento do Sapucaí","São José dos Alpes","São José dos Alpes",,,"-22.6687786","-45.68369",,,,,,,,,,,,,,,,"7993524","Chromolaena minasgeraesensis (Hieron.) R.M.King & H.Rob.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Chromolaena","Chromolaena",,,"minasgeraesensis",,,"species",,"ACCEPTED",,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,"Chromolaena minasgeraesensis","Chromolaena minasgeraesensis (Hieron.) R.M.King & H.Rob.","Chromolaena minasgeraesensis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brazil",,,,,"EPSG:4291",,,,,"GBIF","OCCURRENCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found","Almeida, A.M.",,"1999",,,"Kubota, U.; Anseloni, E.P.; Silva, J.C.","Almeida",,"brazil","sao paulo","sao bento do sapucai","sao jose dos alpes",,"locality","brazil_sao paulo_sao bento sapucai","brazil_sao paulo_sao bento sapucai",-22.68127521,-45.68640003,"county","brazil_sao paulo_sao bento sapucai","Brazil","São Paulo","São Bento do Sapucaí",,"ibge","check_local.2municip.","Chromolaena minasgeraesensis","(Hieron.) R.M.King & H.Rob.","name_w_authors","Asteraceae","Chromolaena minasgeraesensis","(Hieron.) R.M.King & H.Rob.","species","name accepted","bfo-26973",,,"Chromolaena minasgeraesensis (Hieron.) R.M.King & H.Rob.","Chromolaena","Asteraceae",714876,"TRUE","-22.6687786",-45.68369,"coord_original","miliseconds","ok_county",,,"bad_dist","full_name_match","Low","coord_original","unknown","Chromolaena minasgeraesensis"
"gbif","1.96031145462385e-314",,"2003-06-25","Dataset",,,,,,"SinBIOTA","OCCURRENCE",,,"6387000","6387",,"A. M. Almeida, U. Kubota, E. P. Anseloni & J. C. Silva","633",,,,"PRESENT",,,,,,"1999","1999",,,,"Formação montana |Formação alto-montana","##.",,,"4842","BR","Sp",,"São Bento do Sapucaí","São José dos Alpes","São José dos Alpes",,,"-22.6687786","-45.68369",,,,,,,,,,,,,,,,"9399920","Chromolaena maximiliani (Schrad. ex DC.) R.M.King & H.Rob.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Chromolaena","Chromolaena",,,"maximiliani",,,"species",,"ACCEPTED",,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,"Chromolaena maximiliani","Chromolaena maximiliani (Schrad. ex DC.) R.M.King & H.Rob.","Chromolaena maximilianii","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brazil",,,,,"EPSG:4291",,,,,"GBIF","OCCURRENCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found","Almeida, A.M.",,"1999",,,"Kubota, U.; Anseloni, E.P.; Silva, J.C.","Almeida",,"brazil","sao paulo","sao bento do sapucai","sao jose dos alpes",,"locality","brazil_sao paulo_sao bento sapucai","brazil_sao paulo_sao bento sapucai",-22.68127521,-45.68640003,"county","brazil_sao paulo_sao bento sapucai","Brazil","São Paulo","São Bento do Sapucaí",,"ibge","check_local.2municip.","Chromolaena maximiliani","(Schrad. ex DC.) R.M.King & H.Rob.","name_w_authors","Asteraceae","Chromolaena maximiliani","(Schrad. ex DC.) R.M.King & H.Rob.","species","name accepted","bfo-26972",,,"Chromolaena maximiliani (Schrad. ex DC.) R.M.King & H.Rob.","Chromolaena","Asteraceae",714875,"TRUE","-22.6687786",-45.68369,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","Low","coord_original","unknown","Chromolaena maximiliani"
"gbif","1.9603124476958e-314",,"2003-06-25","Dataset",,,,,,"SinBIOTA","OCCURRENCE",,,"6386000","6386",,"A. M. Almeida, U. Kubota, E. P. Anseloni & J. C. Silva","633",,,,"PRESENT",,,,,,"1999","1999",,,,"Formação montana |Formação alto-montana","##.",,,"4841","BR","Sp",,"São Bento do Sapucaí","São José dos Alpes","São José dos Alpes",,,"-22.6687786","-45.68369",,,,,,,,,,,,,,,,"7986880","Chromolaena laevigata (Lam.) R.M.King & H.Rob.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Chromolaena","Chromolaena",,,"laevigata",,,"species",,"ACCEPTED",,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,"Chromolaena laevigata","Chromolaena laevigata (Lam.) R.M.King & H.Rob.","Chromolaena laevigata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brazil",,,,,"EPSG:4291",,,,,"GBIF","OCCURRENCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found","Almeida, A.M.",,"1999",,,"Kubota, U.; Anseloni, E.P.; Silva, J.C.","Almeida",,"brazil","sao paulo","sao bento do sapucai","sao jose dos alpes",,"locality","brazil_sao paulo_sao bento sapucai","brazil_sao paulo_sao bento sapucai",-22.68127521,-45.68640003,"county","brazil_sao paulo_sao bento sapucai","Brazil","São Paulo","São Bento do Sapucaí",,"ibge","check_local.2municip.","Chromolaena laevigata","(Lam.) R.M.King & H.Rob.","name_w_authors","Asteraceae","Chromolaena laevigata","(Lam.) R.M.King & H.Rob.","species","name accepted","bfo-16058",,,"Chromolaena laevigata (Lam.) R.M.King & H.Rob.","Chromolaena","Asteraceae",716545,"TRUE","-22.6687786",-45.68369,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","Low","coord_original","unknown","Chromolaena laevigata"
"gbif","1.96031293286827e-314",,"2003-06-25","Dataset",,,,,,"SinBIOTA","OCCURRENCE",,,"6393000","6393",,"A. M. Almeida, U. Kubota, E. P. Anseloni & J. C. Silva","633",,,,"PRESENT",,,,,,"1999","1999",,,,"Formação montana |Formação alto-montana","##.",,,"4848","BR","Sp",,"São Bento do Sapucaí","São José dos Alpes","São José dos Alpes",,,"-22.6687786","-45.68369",,,,,,,,,,,,,,,,"7991505","Austroeupatorium silphiifolium (Mart.) R.M.King & H.Rob.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Austroeupatorium","Austroeupatorium",,,"silphiifolium",,,"species",,"ACCEPTED",,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,"Austroeupatorium silphiifolium","Austroeupatorium silphiifolium (Mart.) R.M.King & H.Rob.","Austroeupatorium silphiifolium","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brazil",,,,,"EPSG:4291",,,,,"GBIF","OCCURRENCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found","Almeida, A.M.",,"1999",,,"Kubota, U.; Anseloni, E.P.; Silva, J.C.","Almeida",,"brazil","sao paulo","sao bento do sapucai","sao jose dos alpes",,"locality","brazil_sao paulo_sao bento sapucai","brazil_sao paulo_sao bento sapucai",-22.68127521,-45.68640003,"county","brazil_sao paulo_sao bento sapucai","Brazil","São Paulo","São Bento do Sapucaí",,"ibge","check_local.2municip.","Austroeupatorium silphiifolium","(Mart.) R.M.King & H.Rob.","name_w_authors","Asteraceae","Austroeupatorium silphiifolium","(Mart.) R.M.King & H.Rob.","species","name accepted","bfo-15980",,,"Austroeupatorium silphiifolium (Mart.) R.M.King & H.Rob.","Austroeupatorium","Asteraceae",717371,"TRUE","-22.6687786",-45.68369,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","Low","coord_original","unknown","Austroeupatorium silphiifolium"
"gbif","1.96030997687351e-314",,"2003-06-25","Dataset",,,,,,"SinBIOTA","OCCURRENCE",,,"6391000","6391",,"A. M. Almeida, U. Kubota, E. P. Anseloni & J. C. Silva","633",,,,"PRESENT",,,,,,"1999","1999",,,,"Formação montana |Formação alto-montana","##.",,,"4846","BR","Sp",,"São Bento do Sapucaí","São José dos Alpes","São José dos Alpes",,,"-22.6687786","-45.68369",,,,,,,,,,,,,,,,"7968985","Ageratum conyzoides L.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Ageratum","Ageratum",,,"conyzoides",,,"species",,"ACCEPTED",,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,"Ageratum conyzoides","Ageratum conyzoides L.","Ageratum conyzoides","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brazil",,,,,"EPSG:4291",,,,,"GBIF","OCCURRENCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found","Almeida, A.M.",,"1999",,,"Kubota, U.; Anseloni, E.P.; Silva, J.C.","Almeida",,"brazil","sao paulo","sao bento do sapucai","sao jose dos alpes",,"locality","brazil_sao paulo_sao bento sapucai","brazil_sao paulo_sao bento sapucai",-22.68127521,-45.68640003,"county","brazil_sao paulo_sao bento sapucai","Brazil","São Paulo","São Bento do Sapucaí",,"ibge","check_local.2municip.","Ageratum conyzoides","L.","name_w_authors","Asteraceae","Ageratum conyzoides","L.","species","name accepted","bfo-15934",,,"Ageratum conyzoides L.","Ageratum","Asteraceae",712330,"TRUE","-22.6687786",-45.68369,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","Low","coord_original","unknown","Ageratum conyzoides"
