"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","verbatimBasisOfRecord","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","recordID","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","geo.check","cult.check","out.check","dist.check","dist.check.obs","confidenceLocality","selectionCategory","tax.check","species.new"
"gbif","7.0380228417573e-315",,"2015-06-23 20:56:12",,"04.936.616/0001-20",,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:974203","RB00974203","395","E.H.P. Barretto; R.J.F. Garcia; S.B. Lednik",,,,,"PRESENT",,,,,,"2015-01-19","2015","1","19",,,,"Campo antrópico",,,"BR","São Paulo",,"São Paulo","Parque Natural Municipal Jaceguava. Ao lado do Rodoanel.",,,,,,,,,,,,,,,,,,,,,,"Stylosanthes Sw.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Fabales",,"Fabaceae",,,,"Stylosanthes","Stylosanthes",,,,,,"genus",,"ACCEPTED",,"4300f8d5-1ae5-49e5-a101-63894b005868",,,FALSE,FALSE,,"Stylosanthes Sw.","Stylosanthes","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,,,,,,"GBIF","PRESERVED_SPECIMEN",,,,,"Campo antrópico",,,,,,,,,,,,,,,,,,,,,,,,"RB",,"Barretto, E.H.P.","395","2015",,,"Garcia, R.J.F.; Lednik, S.B.","Barretto",,"brazil","sao paulo","sao paulo","parque natural municipal jaceguava",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","check_local.2municip.","Stylosanthes","Sw.","name_w_authors","Fabaceae","Stylosanthes","Sw.","genus","name accepted","bfo-29854",,,"Stylosanthes Sw.","Stylosanthes","Fabaceae",280088,"TRUE","-23.65041685",-46.64802516,"coord_gazet","seconds_centroid","ok_county_gazet",,0,"no_cannot_check","full_name_match","High","locality_exact","unknown",
"user",,,,"Physical Object",,,,"JBRJ","RB",,,,,"urn:catalog:JBRJ:RB:974203","RB00974203","395","E.H.P. Barretto; R.J.F. Garcia; S.B. Lednik",,,,,,,,,,,"2015-01-19","2015","1","19",,,,"Campo antrópico",,,"BR","São Paulo",,"São Paulo","Parque Natural Municipal Jaceguava. Ao lado do Rodoanel.",,,,,,,,,,,,,,,,,,,,,,"Stylosanthes",,,,,,,"Plantae",,,,,"Leguminosae",,,,"Stylosanthes",,,,"Stylosanthes",,,"genus","gen.",,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,,"JABOT","Preserved Specimen",,,,,"Campo antrópico",,,"2015-06-23 14:56:12+00","Angiospermas",,,,,,,,,,,,,,,,,,,,"RB",,"Barretto, E.H.P.","395","2015",,,"Garcia, R.J.F.; Lednik, S.B.","Barretto",,"brazil","sao paulo","sao paulo","parque natural municipal jaceguava",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","check_local.2municip.","Stylosanthes","Sw.","indet","Fabaceae","Stylosanthes","Sw.","genus","name accepted","bfo-29854",,,"Stylosanthes Sw.","Stylosanthes","Fabaceae",925467,"TRUE","-23.65041685",-46.64802516,"coord_gazet","seconds_centroid","ok_county_gazet",,0,"no_cannot_check","full_name_match","High","locality_exact","unknown",
"gbif","2.4351937522733e-314",,"2024-10-29 07:17:35",,,"https://specieslink.net/col/204",,"UEFS","HUEFS",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/204/264332","264332","110","Pascalicchio, F.F.",,,,,"PRESENT",,,,,,"2018-09-17","2018","9","17",,,,,,,"BR","São Paulo",,"São Paulo","Parque Natural Municipal Jaceguava.",,,,"-23.775556","-46.7725",,,,,,,,,,,,"S.J.de Sordi",,"2022-02-01",,,"Vernonanthura montevidensis (Spreng.) H.Rob.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Vernonanthura","Vernonanthura",,,"montevidensis",,,"species",,"ACCEPTED",,"2e684fd6-09e2-4661-910a-0a188b610c04",,,TRUE,FALSE,"Vernonanthura montevidensis","Vernonanthura montevidensis (Spreng.) H.Rob.","Vernonanthura montevidensis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"WGS84",,,,"(Spreng.) H.Rob.","GBIF","PRESERVED_SPECIMEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HUEFS",,"Pascalicchio, F.F.","110","2018","Sordi, S.J.","2022",,"Pascalicchio",,"brazil","sao paulo","sao paulo","parque natural municipal jaceguava",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","check_local.2municip.","Vernonanthura montevidensis","(Spreng.) H.Rob.","name_w_authors","Asteraceae","Vernonanthura montevidensis","(Spreng.) H.Rob.","species","name accepted","bfo-27453",,,"Vernonanthura montevidensis (Spreng.) H.Rob.","Vernonanthura","Asteraceae",806063,"TRUE","-23.775556",-46.7725,"coord_original","seconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Vernonanthura montevidensis"
"gbif","2.44731978427094e-314",,"2024-08-06 09:12:55",,,"https://specieslink.net/col/13",,"IF","SPSF",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/13/57295","57295","5237","R.T.Shirasuna & N.M.Ivanauskas & R.Esteves & E.H.P. Barretto & R.J.F.Garcia",,,,,"PRESENT",,,,,,"2022-12-12","2022","12","12",,,,,,,"BR","Sp",,"São Paulo","Parque Natural Municipal Jaceguava",,,,"-23.773333","-46.772778",,,,,,,,,,,,"R.T.Shirasuna",,"2022-12-12",,,"Setaria vaginata Spreng.",,,,,,,"Plantae","Tracheophyta","Liliopsida","Poales",,"Poaceae",,,,"Setaria","Setaria",,,"vaginata",,,"species",,"ACCEPTED",,"16ed67e5-fd70-4fd4-85c3-70ea2da627fe",,,TRUE,FALSE,"Setaria vaginata","Setaria vaginata Spreng.","Setaria vaginata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SPSF00057295","Brasil",,,,,"WGS84",,,,"Spreng.","GBIF","PRESERVED_SPECIMEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SPSF",,"Shirasuna, R.T.","5237","2022","Shirasuna, R.T.","2022","Ivanauskas, N.M.; Esteves, R.; Barretto, E.H.P.; Garcia, R.J.F.","Shirasuna",,"brazil","sao paulo","sao paulo","parque natural municipal jaceguava",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","check_local.2municip.","Setaria vaginata","Spreng.","name_w_authors","Poaceae","Setaria vaginata","Spreng.","species","name accepted","bfo-13597",,,"Setaria vaginata Spreng.","Setaria","Poaceae",814073,"TRUE","-23.773333",-46.772778,"coord_original","seconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Setaria vaginata"
"speciesLink",,,"2024-08-06T09:12:55",,,"13",,"IF","SPSF",,"PRESERVED_SPECIMEN",,,,"57295","5237","R.T.Shirasuna & N.M.Ivanauskas & R.Esteves & E.H.P. Barretto & R.J.F.Garcia",,,,,,,,,,,,"2022","12","12",,,,,,,,"SP","São Paulo","São Paulo","Parque Natural Municipal Jaceguava",,,,"-23.773333","-46.772778",,,,,,,,,,,,"R.T.Shirasuna",,"2022-12-12",,,"Setaria vaginata",,,,,,,"Plantae","Magnoliophyta","Liliopsida","Poales",,"Poaceae",,,,"Setaria",,,,"vaginata",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,"Spreng.","Splink","PreservedSpecimen","12",,,"12",,"2022",,,,"SPSF00057295","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Shirasuna, R.T.","5237","2022","Shirasuna, R.T.","2022","Ivanauskas, N.M.; Esteves, R.; Barretto, E.H.P.; Garcia, R.J.F.","Shirasuna",,"brazil","sao paulo","sao paulo","parque natural municipal jaceguava",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","check_local.2municip.","Setaria vaginata","Spreng.","possibly_ok","Poaceae","Setaria vaginata","Spreng.","species","name accepted","bfo-13597",,,"Setaria vaginata Spreng.","Setaria","Poaceae",981325,"TRUE","-23.773333",-46.772778,"coord_original","seconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Setaria vaginata"
"gbif","2.44731978822347e-314",,"2024-08-06 09:12:51",,,"https://specieslink.net/col/13",,"IF","SPSF",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/13/57289","57289","5231","R.T. Shirasuna et al.",,,,,"PRESENT",,,,,,"2022-12-12","2022","12","12",,,,,,,"BR","Sp",,"São Paulo","Parque Natural Municipal Jaceguava",,,,"-23.773333","-46.772778",,,,,,,,,,,,"R.T.Shirasuna",,"2022-12-12",,,"Paspalum regnellii Mez",,,,,,,"Plantae","Tracheophyta","Liliopsida","Poales",,"Poaceae",,,,"Paspalum","Paspalum",,,"regnellii",,,"species",,"ACCEPTED",,"16ed67e5-fd70-4fd4-85c3-70ea2da627fe",,,TRUE,FALSE,"Paspalum regnellii","Paspalum regnellii Mez","Paspalum regnellii","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SPSF00057289","Brasil",,,,,"WGS84",,,,"Mez","GBIF","PRESERVED_SPECIMEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SPSF",,"Shirasuna, R.T.","5231","2022","Shirasuna, R.T.","2022",,"Shirasuna",,"brazil","sao paulo","sao paulo","parque natural municipal jaceguava",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","check_local.2municip.","Paspalum regnellii","Mez","name_w_authors","Poaceae","Paspalum regnellii","Mez","species","name accepted","bfo-13499",,,"Paspalum regnellii Mez","Paspalum","Poaceae",814080,"TRUE","-23.773333",-46.772778,"coord_original","seconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Paspalum regnellii"
"speciesLink",,,"2024-08-06T09:12:51",,,"13",,"IF","SPSF",,"PRESERVED_SPECIMEN",,,,"57289","5231","R.T. Shirasuna et al.",,,,,,,,,,,,"2022","12","12",,,,,,,,"SP","São Paulo","São Paulo","Parque Natural Municipal Jaceguava",,,,"-23.773333","-46.772778",,,,,,,,,,,,"R.T.Shirasuna",,"2022-12-12",,,"Paspalum regnellii",,,,,,,"Plantae","Magnoliophyta","Liliopsida","Poales",,"Poaceae",,,,"Paspalum",,,,"regnellii",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,"Mez","Splink","PreservedSpecimen","12",,,"12",,"2022",,,,"SPSF00057289","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Shirasuna, R.T.","5231","2022","Shirasuna, R.T.","2022",,"Shirasuna",,"brazil","sao paulo","sao paulo","parque natural municipal jaceguava",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","check_local.2municip.","Paspalum regnellii","Mez","possibly_ok","Poaceae","Paspalum regnellii","Mez","species","name accepted","bfo-13499",,,"Paspalum regnellii Mez","Paspalum","Poaceae",994572,"TRUE","-23.773333",-46.772778,"coord_original","seconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Paspalum regnellii"
"gbif","2.4473197877294e-314",,"2024-08-06 09:12:51",,,"https://specieslink.net/col/13",,"IF","SPSF",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/13/57290","57290","5232","R.T. Shirasuna et al.",,,,,"PRESENT",,,,,,"2022-12-12","2022","12","12",,,,,,,"BR","Sp",,"São Paulo","Parque Natural Municipal Jaceguava",,,,"-23.773333","-46.772778",,,,,,,,,,,,"R.T.Shirasuna",,"2022-12-12",,,"Paspalum pilosum Lam.",,,,,,,"Plantae","Tracheophyta","Liliopsida","Poales",,"Poaceae",,,,"Paspalum","Paspalum",,,"pilosum",,,"species",,"ACCEPTED",,"16ed67e5-fd70-4fd4-85c3-70ea2da627fe",,,TRUE,FALSE,"Paspalum pilosum","Paspalum pilosum Lam.","Paspalum pilosum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SPSF00057290","Brasil",,,,,"WGS84",,,,"Lam.","GBIF","PRESERVED_SPECIMEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SPSF",,"Shirasuna, R.T.","5232","2022","Shirasuna, R.T.","2022",,"Shirasuna",,"brazil","sao paulo","sao paulo","parque natural municipal jaceguava",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","check_local.2municip.","Paspalum pilosum","Lam.","name_w_authors","Poaceae","Paspalum pilosum","Lam.","species","name accepted","bfo-13495",,,"Paspalum pilosum Lam.","Paspalum","Poaceae",814079,"TRUE","-23.773333",-46.772778,"coord_original","seconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Paspalum pilosum"
"speciesLink",,,"2024-08-06T09:12:51",,,"13",,"IF","SPSF",,"PRESERVED_SPECIMEN",,,,"57290","5232","R.T. Shirasuna et al.",,,,,,,,,,,,"2022","12","12",,,,,,,,"SP","São Paulo","São Paulo","Parque Natural Municipal Jaceguava",,,,"-23.773333","-46.772778",,,,,,,,,,,,"R.T.Shirasuna",,"2022-12-12",,,"Paspalum pilosum",,,,,,,"Plantae","Magnoliophyta","Liliopsida","Poales",,"Poaceae",,,,"Paspalum",,,,"pilosum",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,"Lam.","Splink","PreservedSpecimen","12",,,"12",,"2022",,,,"SPSF00057290","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Shirasuna, R.T.","5232","2022","Shirasuna, R.T.","2022",,"Shirasuna",,"brazil","sao paulo","sao paulo","parque natural municipal jaceguava",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","check_local.2municip.","Paspalum pilosum","Lam.","possibly_ok","Poaceae","Paspalum pilosum","Lam.","species","name accepted","bfo-13495",,,"Paspalum pilosum Lam.","Paspalum","Poaceae",972889,"TRUE","-23.773333",-46.772778,"coord_original","seconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Paspalum pilosum"
"speciesLink",,,"2024-08-06T09:12:51",,,"13",,"IF","SPSF",,"PRESERVED_SPECIMEN",,,,"57290","5232","R.T. Shirasuna et al.",,,,,,,,,,,,"2022","12","12",,,,,,,,"SP","São Paulo","São Paulo","Parque Natural Municipal Jaceguava",,,,"-23.773333","-46.772778",,,,,,,,,,,,"R.T.Shirasuna",,"2022-12-12",,,"Paspalum pilosum",,,,,,,"Plantae","Magnoliophyta","Liliopsida","Poales",,"Poaceae",,,,"Paspalum",,,,"pilosum",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,"Lam.","Splink","PreservedSpecimen","12",,,"12",,"2022",,,,"SPSF00057290","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Shirasuna, R.T.","5232","2022","Shirasuna, R.T.","2022",,"Shirasuna",,"brazil","sao paulo","sao paulo","parque natural municipal jaceguava",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","check_local.2municip.","Paspalum pilosum","Lam.","possibly_ok","Poaceae","Paspalum pilosum","Lam.","species","name accepted","bfo-13495",,,"Paspalum pilosum Lam.","Paspalum","Poaceae",1033416,"TRUE","-23.773333",-46.772778,"coord_original","seconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Paspalum pilosum"
