"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","class","order","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","recordID","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","tax.check","species.new","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","selectionCategory","confidenceLocality","Nome_UC"
,,,,"FURB","FURB",,"PRESERVED_SPECIMEN","HSTM00010905","166","Peixoto, T. R.","Árvore, terrícola, sobre afloramento calcário, floresta ombrófila densa, cálice esverdeado. Prensada em álcool 70%, amostra preservada em sílica. Mata atlântica.",,"2016","12","16",,,"Árvore, terrícola, sobre afloramento calcário, floresta ombrófila densa, cálice esverdeado. Prensada em álcool 70%, amostra preservada em sílica. Mata atlântica.","Brasil",,"São Paulo",,"Apiaí",,,,"24º 25' 38"""" S","48º 33' 55"""" W",,"24º 25' 38"""" S","48º 33' 55"""" W","não","Sem determinador",,,"Solanaceae",,,"Solanaceae",,"family",,,,,,,,,"SOLANACEAE",,,"WGS84",,,"HSTM 10905",,"Reflora","FURB",,"Peixoto, T.R.","166","2016","Determinador, S.",,,"Peixoto",,"brazil","sao paulo","apiai",,,"locality","brazil_sao paulo_apiai","brazil_sao paulo_apiai",-24.4215147,-48.81884868,"county",1813991,"Solanaceae","A.Juss.","family_as_genus","Solanaceae","Solanaceae","A.Juss.","family","name accepted","bfo-225",,,"Solanaceae A.Juss.",,"Solanaceae","brazil_sao paulo_apiai","Brazil","São Paulo","Apiaí",,"ibge",FALSE,-24.417606,-48.565408,"coord_original","miliseconds","high",,"ok_same_resolution","ok_county",,FALSE,"no_cannot_check","full_name_match","FURB_HSTM00010905","BHCB_190270|FURB_HSTM00010905|HRCB_70875|HSTM_10905","1","0.25",,"HRCB_70875","HRCB_70875","coord_original","Low","PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA"
,,"https://specieslink.net/col/7",,"USP-IB","SPF",,"PRESERVED_SPECIMEN","217525","291","Marcato, AC",,"2001-05-08","2001","5","8",,,,"Brasil","BR","São Paulo",,"Apiaí","Parque Estadual Turístico do Alto Ribeira, Trilha da cachoeira.",,,,,,,,,,,,"Primulaceae","Magnoliopsida","Ericales","Primulaceae",,"family",,"ACCEPTED",,,"Primulaceae",,,,,,,,"https://images.cria.org.br/viewer/SPF00217525",,,,"GBIF","SPF",,"Marcato, A.C.","291","2001",,,,"Marcato",,"brazil","sao paulo","apiai","parque estadual turistico do alto ribeira",,"locality","brazil_sao paulo_apiai","brazil_sao paulo_apiai",-24.4215147,-48.81884868,"county",1764299,"Primulaceae","Batsch ex Borkh.","family_as_genus","Primulaceae","Primulaceae","Batsch ex Borkh.","family","name accepted","bfo-121874",,,"Primulaceae Batsch ex Borkh.",,"Primulaceae","brazil_sao paulo_apiai","Brazil","São Paulo","Apiaí",,"ibge",TRUE,-24.5,-48.84,"coord_original","miliseconds","high",,"check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","SPF_217525","SPF_217525[virtual]","4","1",,"SPF_217525","SPF_217525","plantr_exact","High","PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA"
,,,,"ESA","ESA",,"PRESERVED_SPECIMEN","ESA084849","212","Aguiar, A.C. et al.",,,"2003","21","04",,,,"Brasil",,"Sp",,"Iporanga","Parque Estadual Intervales",,,,,,,,"não","Sem determinador",,,"schottiana",,,"Monimiaceae","Mollinedia","species",,,,,,,,,"MONIMIACEAE","schottiana",,"WGS84",,,,,"Reflora","ESA",,"Aguiar, A.C.","212","2003","Determinador, S.",,,"Aguiar",,"brazil","sao paulo","iporanga","parque estadual intervales",,"municipality","brazil_sao paulo_iporanga","brazil_sao paulo_iporanga",-24.51231726,-48.54624865,"county",1805337,"Monimiaceae","Juss.","family_as_genus","Monimiaceae","Monimiaceae","Juss.","family","name accepted","bfo-166",,,"Monimiaceae Juss.",,"Monimiaceae","brazil_sao paulo_iporanga","Brazil","São Paulo","Iporanga",,"ibge",TRUE,-24.338333,-48.499444,"coord_original","seconds","high",,"check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","ESA_84849","ESA_84849|ICN_184406|SPFR_14426","4","1",,"ICN_184406","ICN_184406","coord_original","Low","PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2612887",,,"ESA","ESA",,"PRESERVED_SPECIMEN","ESA093723","1919","Barreto, K.D. et al.","Árvore, ca. 6 m alt.; frutos vermelhos. Borda.","1994-01-27","1994","1","27","1/27/1994",,"Árvore, ca. 6 m alt.; frutos vermelhos. Borda.","Brasil","BR","São Paulo",,"Iporanga","Núcleo Caboclo",,,"-24.434444","-48.583889",,,,,,,,"Lauraceae","Magnoliopsida","Laurales","Lauraceae",,"family",,"ACCEPTED",,,"Lauraceae",,,,,,,,"jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/9/37/23/esa00093723.dzi",,,,"GBIF","ESA",,"Barreto, K.D.","1919","1994",,,,"Barreto",,"brazil","sao paulo","iporanga","nucleo caboclo",,"locality","brazil_sao paulo_iporanga_nucleo caboclo","brazil_sao paulo_iporanga_nucleo caboclo",-24.43444235,-48.58389849,"locality",1767991,"Lauraceae","Juss.","family_as_genus","Lauraceae","Lauraceae","Juss.","family","name accepted","bfo-143",,,"Lauraceae Juss.",,"Lauraceae","brazil_sao paulo_iporanga","Brazil","São Paulo","Iporanga",,"ibge",TRUE,-24.434444,-48.583889,"coord_original","seconds","high",,"ok_same_resolution","ok_county",,FALSE,"no_cannot_check","full_name_match","ESA_93723","ESA_93723[virtual]","4","1",,"ESA_93723","ESA_93723","coord_original","Low","PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA"
,,,,"RB","RB",,"PRESERVED_SPECIMEN","RB00494805","1428","A. Lobão","Erva, folhas discolores verdes na face adaxial e vináceas na abaxial, brácteas verdes e flores rosas.",,"2007","10","24",,,"Erva, folhas discolores verdes na face adaxial e vináceas na abaxial, brácteas verdes e flores rosas.","Brasil",,"São Paulo",,"Iporanga","P. E. Petar, estrada Apiai-Iporanga, a 20km de Apiai. Km 166.",,"708","24º 31' 27"""" S","48º 43' 34"""" W",,"24º 31' 27"""" S","48º 43' 34"""" W","não","Sem determinador",,,"Justicia",,,"Acanthaceae","Justicia","genus",,,,,,,,,"ACANTHACEAE",,,,,,"RB 452265",,"Reflora","RB",,"Lobao, A.","1428","2007","Determinador, S.",,,"Lobao",,"brazil","sao paulo","iporanga","parque estadual petar, estrada apiai-iporanga","parque estadual petar","locality","brazil_sao paulo_iporanga","brazil_sao paulo_iporanga",-24.51231726,-48.54624865,"county",1819657,"Acanthaceae","Juss.","family_as_genus","Acanthaceae","Acanthaceae","Juss.","family","name accepted","bfo-33","Justicia|Gonzalagunia","L.|Ruiz & Pav.","Acanthaceae Juss.",,"Acanthaceae","brazil_sao paulo_iporanga","Brazil","São Paulo","Iporanga",,"ibge",FALSE,-24.524167,-48.726111,"coord_original","seconds","high",,"check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","RB_494805","RB_494805|SP_441403","4","1",,"RB_494805","RB_494805","coord_original","Low","PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA"
,,,,"HURG","HURG",,"PRESERVED_SPECIMEN","8027","s.n.",,,,"2019","7","26",,,,"Brasil",,"São Paulo","Iporanga","Iporanga","Parque Estadual Turístico Alto Ribeira - Trilha Casa de Pedra.",,,"-24.58","-48.59","38740",,,,"Matzenauer, W.",,,"Melastomataceae",,,"Melastomataceae",,,,,"-24.58","-48.59",,,,,,,,,,,,"HURG00014761","Splink","HURG",,,,"2019","Matzenauer, W.",,,,,"brazil","sao paulo","iporanga","parque estadual turistico alto ribeira",,"locality","brazil_sao paulo_iporanga_parque estadual turistico alto ribeira","brazil_sao paulo_iporanga_pe turistico alto ribeira",-24.528611,-48.685833,"locality",1790583,"Melastomataceae","A.Juss.","family_as_genus","Melastomataceae","Melastomataceae","A.Juss.","family","name accepted","bfo-161",,,"Melastomataceae A.Juss.",,"Melastomataceae","brazil_sao paulo_iporanga","Brazil","São Paulo","Iporanga",,"ibge",TRUE,-24.58,-48.59,"coord_original","miliseconds","low",,"ok_same_resolution","ok_county",,FALSE,"no_cannot_check","full_name_match","HURG_8027",,"cc","cc",,,,"plantr_exact","High","PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA"
,,,,"HURG","HURG",,"PRESERVED_SPECIMEN","8040","s.n.",,,,"2019","7","26",,,,"Brasil",,"São Paulo","Iporanga","Iporanga","Parque Estadual Turístico Alto Ribeira - Trilha Casa de Pedra.",,,"-24.58","-48.59","38740",,,,"Matzenauer, W.",,,"Cyperaceae",,,"Cyperaceae",,,,,"-24.58","-48.59",,,,,,,,,,,,"HURG00014774","Splink","HURG",,,,"2019","Matzenauer, W.",,,,,"brazil","sao paulo","iporanga","parque estadual turistico alto ribeira",,"locality","brazil_sao paulo_iporanga_parque estadual turistico alto ribeira","brazil_sao paulo_iporanga_pe turistico alto ribeira",-24.528611,-48.685833,"locality",1776985,"Cyperaceae","Juss.","family_as_genus","Cyperaceae","Cyperaceae","Juss.","family","name accepted","bfo-100",,,"Cyperaceae Juss.",,"Cyperaceae","brazil_sao paulo_iporanga","Brazil","São Paulo","Iporanga",,"ibge",TRUE,-24.58,-48.59,"coord_original","miliseconds","low",,"ok_same_resolution","ok_county",,FALSE,"no_cannot_check","full_name_match","HURG_8040",,"cc","cc",,,,"plantr_exact","High","PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA"
,,,,"HURG","HURG",,"PRESERVED_SPECIMEN","8037","s.n.",,,,"2019","7","26",,,,"Brasil",,"São Paulo","Iporanga","Iporanga","Parque Estadual Turístico Alto Ribeira - Trilha Casa de Pedra.",,,"-24.58","-48.59","38740",,,,"Matzenauer, W.",,,"Cyperaceae",,,"Cyperaceae",,,,,"-24.58","-48.59",,,,,,,,,,,,"HURG00014771","Splink","HURG",,,,"2019","Matzenauer, W.",,,,,"brazil","sao paulo","iporanga","parque estadual turistico alto ribeira",,"locality","brazil_sao paulo_iporanga_parque estadual turistico alto ribeira","brazil_sao paulo_iporanga_pe turistico alto ribeira",-24.528611,-48.685833,"locality",1790575,"Cyperaceae","Juss.","family_as_genus","Cyperaceae","Cyperaceae","Juss.","family","name accepted","bfo-100",,,"Cyperaceae Juss.",,"Cyperaceae","brazil_sao paulo_iporanga","Brazil","São Paulo","Iporanga",,"ibge",TRUE,-24.58,-48.59,"coord_original","miliseconds","low",,"ok_same_resolution","ok_county",,FALSE,"no_cannot_check","full_name_match","HURG_8037",,"cc","cc",,,,"plantr_exact","High","PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA"
,,,,"HURG","HURG",,"PRESERVED_SPECIMEN","8038","s.n.",,,,"2019","7","26",,,,"Brasil",,"São Paulo","Iporanga","Iporanga","Parque Estadual Turístico Alto Ribeira - Trilha Casa de Pedra.",,,"-24.58","-48.59","38740",,,,"Matzenauer, W.",,,"Cyperaceae",,,"Cyperaceae",,,,,"-24.58","-48.59",,,,,,,,,,,,"HURG00014772","Splink","HURG",,,,"2019","Matzenauer, W.",,,,,"brazil","sao paulo","iporanga","parque estadual turistico alto ribeira",,"locality","brazil_sao paulo_iporanga_parque estadual turistico alto ribeira","brazil_sao paulo_iporanga_pe turistico alto ribeira",-24.528611,-48.685833,"locality",1790576,"Cyperaceae","Juss.","family_as_genus","Cyperaceae","Cyperaceae","Juss.","family","name accepted","bfo-100",,,"Cyperaceae Juss.",,"Cyperaceae","brazil_sao paulo_iporanga","Brazil","São Paulo","Iporanga",,"ibge",TRUE,-24.58,-48.59,"coord_original","miliseconds","low",,"ok_same_resolution","ok_county",,FALSE,"no_cannot_check","full_name_match","HURG_8038",,"cc","cc",,,,"plantr_exact","High","PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA"
,,,,"HURG","HURG",,"PRESERVED_SPECIMEN","8029","s.n.",,,,"2019","7","26",,,,"Brasil",,"São Paulo","Iporanga","Iporanga","Parque Estadual Turístico Alto Ribeira - Trilha Casa de Pedra.",,,"-24.58","-48.59","38740",,,,"Matzenauer, W.",,,"Asteraceae",,,"Asteraceae",,,,,"-24.58","-48.59",,,,,,,,,,,,"HURG00014763","Splink","HURG",,,,"2019","Matzenauer, W.",,,,,"brazil","sao paulo","iporanga","parque estadual turistico alto ribeira",,"locality","brazil_sao paulo_iporanga_parque estadual turistico alto ribeira","brazil_sao paulo_iporanga_pe turistico alto ribeira",-24.528611,-48.685833,"locality",1776984,"Asteraceae","Bercht. & J.Presl","family_as_genus","Asteraceae","Asteraceae","Bercht. & J.Presl","family","name accepted","bfo-55",,,"Asteraceae Bercht. & J.Presl",,"Asteraceae","brazil_sao paulo_iporanga","Brazil","São Paulo","Iporanga",,"ibge",TRUE,-24.58,-48.59,"coord_original","miliseconds","low",,"ok_same_resolution","ok_county",,FALSE,"no_cannot_check","full_name_match","HURG_8029",,"cc","cc",,,,"plantr_exact","High","PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA"
