"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","class","order","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","recordID","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","tax.check","species.new","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","selectionCategory","confidenceLocality","Nome_UC"
,,,,"UFPE","UFP",,"PRESERVED_SPECIMEN","101037","2767",,,,"2023","2","27",,,,"Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Varginha, Trilha PF.",,,"-23.540001","-46.630001","53584","0","0",,"Barreto, EHP","2023-02-NA",,"Selaginella",,,"Selaginellaceae","Selaginella",,,,"-23.540001","-46.630001",,,"02","2023",,,,,,,,"UFP101037","Splink","UFP",,,"2767","2023","Barreto, E.H.P.","2023",,,,"brazil","sao paulo","sao paulo","parque natural municipal varginha",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",1720573,"Selaginella","P.Beauv.","indet","Selaginellaceae","Selaginella","P.Beauv.","genus","name accepted","bfo-92048",,,"Selaginella P.Beauv.","Selaginella","Selaginellaceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","low",,"check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","UFP_101037",,"0","0",,,,"plantr_exact","High","PARQUE NATURAL MUNICIPAL VARGINHA"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4663205",,,"PMSP","PMSP",,"PRESERVED_SPECIMEN","PMSP013432","1023","S.Honda;F.G.Pereira,P.S.P.Lobão",,"2012-04-18","2012","4","18","2012-04-18",,,"Brasil","BR","São Paulo",,"São Paulo","Parque Natural Varginha, Ponto 51 da trilha próxima à futura sede. Póximo ao córrego da divisa.",,,,,,,,,"S.Honda 15/05/2012 / LEFB","2016-01-01",,"Rugoloa polygonata (Schrad.) Zuloaga","Liliopsida","Poales","Poaceae","Rugoloa","species","(Schrad.) Zuloaga","ACCEPTED",,,"Rugoloa polygonata (Schrad.) Zuloaga",,,,"Rugoloa polygonata (Schrad.) Zuloaga","Rugoloa polygonata",,"WGS84","jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/1/34/32/pmsp00013432.dzi",,,,"GBIF","PMSP",,"Honda, S.","1023","2012","Reflora, S.H.","2016","Pereira, F.G.; Lobao, P.S.P.","Honda",,"brazil","sao paulo","sao paulo","parque natural varginha",,"municipality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",338150,"Rugoloa polygonata","(Schrad.) Zuloaga","name_w_authors","Poaceae","Rugoloa polygonata","(Schrad.) Zuloaga","species","name accepted","bfo-134540",,,"Rugoloa polygonata (Schrad.) Zuloaga","Rugoloa","Poaceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.798128,-46.678664,"coord_original","miliseconds","high","Rugoloa polygonata","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","PMSP_13432","CESJ_68899|PMSP_13432","3","0.75","PMSP_13432","CESJ_68899","CESJ_68899","coord_original","Low","PARQUE NATURAL MUNICIPAL VARGINHA"
,,"https://specieslink.net/col/229",,"UFJF","CESJ",,"PRESERVED_SPECIMEN","68899","1023","S. Honda",,"2012-04-18","2012","4","18",,,,"Brasil","BR","São Paulo",,"São Paulo","Parque Natural Varginha, Ponto 51 da trilha próxima à futura sede. Póximo ao córrego da divisa.",,,"-23.798128","-46.678664",,,,,"S. Honda","2012-05-15",,"Panicum polygonatum Schrad.","Liliopsida","Poales","Poaceae","Rugoloa","species","Schrad.","SYNONYM",,,"Rugoloa polygonata (Schrad.) Zuloaga",,,,"Panicum polygonatum","Rugoloa polygonata",,"WGS84",,,,,"GBIF","CESJ",,"Honda, S.","1023","2012","Reflora, S.H.","2016",,"Honda",,"brazil","sao paulo","sao paulo","parque natural varginha",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",753049,"Rugoloa polygonata","(Schrad.) Zuloaga","name_w_authors","Poaceae","Rugoloa polygonata","(Schrad.) Zuloaga","species","replaced synonym","bfo-134540","Rugoloa polygonata","(Schrad.) Zuloaga","Rugoloa polygonata (Schrad.) Zuloaga","Rugoloa","Poaceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.798128,-46.678664,"coord_original","miliseconds","high","Rugoloa polygonata","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","CESJ_68899","CESJ_68899|PMSP_13432","3","0.75","PMSP_13432","CESJ_68899","CESJ_68899","coord_original","Low","PARQUE NATURAL MUNICIPAL VARGINHA"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4663834",,,"PMSP","PMSP",,"PRESERVED_SPECIMEN","PMSP014039","1030","S.Honda;F.G.Pereira,P.S.P.Lobão",,"2012-04-18","2012","4","18","2012-04-18",,,"Brasil","BR","São Paulo",,"São Paulo","Parque Natural Varginha, Ponto 54, WGS-84. Cerca da divisa com vizinho. Em sombra.",,,,,,,,,"S.Honda",,,"Parodiophyllochloa pantricha (Hack.) Zuloaga & Morrone","Liliopsida","Poales","Poaceae","Parodiophyllochloa","species","(Hack.) Zuloaga & Morrone","ACCEPTED",,,"Parodiophyllochloa pantricha (Hack.) Zuloaga & Morrone",,,,"Parodiophyllochloa pantricha (Hack.) Zuloaga & Morrone","Parodiophyllochloa pantricha",,"WGS84","jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/1/40/39/pmsp00014039.dzi",,,,"GBIF","PMSP",,"Honda, S.","1030","2012","Honda, S.","2013","Pereira, F.G.; Lobao, P.S.P.","Honda",,"brazil","sao paulo","sao paulo","parque natural varginha",,"municipality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",338567,"Parodiophyllochloa pantricha","(Hack.) Zuloaga & Morrone","name_w_authors","Poaceae","Parodiophyllochloa pantricha","(Hack.) Zuloaga & Morrone","species","name accepted","bfo-13429",,,"Parodiophyllochloa pantricha (Hack.) Zuloaga & Morrone","Parodiophyllochloa","Poaceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.79815,-46.679033,"coord_original","miliseconds","high","Parodiophyllochloa pantricha","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","PMSP_14039","CESJ_68440|PMSP_14039","4","1","PMSP_14039","CESJ_68440","CESJ_68440","coord_original","Low","PARQUE NATURAL MUNICIPAL VARGINHA"
,,"https://specieslink.net/col/229",,"UFJF","CESJ",,"PRESERVED_SPECIMEN","68440","1030","S. Honda",,"2012-04-18","2012","4","18",,,,"Brasil","BR","São Paulo",,"São Paulo","Parque Natural Varginha, Ponto 54, WGS-84. Cerca da divisa com vizinho. Em sombra.",,,"-23.79815","-46.679033",,,,,"S. Honda","2013-01-07",,"Parodiophyllochloa pantricha (Hack.) Zuloaga & Morrone","Liliopsida","Poales","Poaceae","Parodiophyllochloa","species","(Hack.) Zuloaga & Morrone","ACCEPTED",,,"Parodiophyllochloa pantricha (Hack.) Zuloaga & Morrone",,,,"Parodiophyllochloa pantricha","Parodiophyllochloa pantricha",,"WGS84",,,,,"GBIF","CESJ",,"Honda, S.","1030","2012","Honda, S.","2013",,"Honda",,"brazil","sao paulo","sao paulo","parque natural varginha",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",754357,"Parodiophyllochloa pantricha","(Hack.) Zuloaga & Morrone","name_w_authors","Poaceae","Parodiophyllochloa pantricha","(Hack.) Zuloaga & Morrone","species","name accepted","bfo-13429",,,"Parodiophyllochloa pantricha (Hack.) Zuloaga & Morrone","Parodiophyllochloa","Poaceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.79815,-46.679033,"coord_original","miliseconds","high","Parodiophyllochloa pantricha","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","CESJ_68440","CESJ_68440|PMSP_14039","4","1","PMSP_14039","CESJ_68440","CESJ_68440","coord_original","Low","PARQUE NATURAL MUNICIPAL VARGINHA"
,,"https://specieslink.net/col/40",,"MBM","MBM",,"PRESERVED_SPECIMEN","448016","4769","Garcia, R.J.F.; Barretto, E.H.P.; Fukusima-Hein, Y.K.; Reis, J.A.; Galvanesi, M.S.; Maraston, K.T.",,"2019-11-21","2019","11","21",,,,"Brasil","BR","São Paulo",,"São Paulo","Parque Natural Municipal Varginha. Trilha da Içá.",,,,,,,,,"Barretto, E.H.P.","2020-01-01",,"Ocotea glaziovii Mez","Magnoliopsida","Laurales","Lauraceae","Ocotea","species","Mez","ACCEPTED",,,"Ocotea glaziovii Mez",,,,"Ocotea glaziovii","Ocotea glaziovii",,,"https://images.cria.org.br/viewer/MBM448016",,,,"GBIF","MBM",,"Garcia, R.J.F.","4769","2019","Barretto, E.H.P.","2020","Barretto, E.H.P.; Fukusima-Hein, Y.K.; Reis, J.A.; Galvanesi, M.S.; Maraston, K.T.","Garcia",,"brazil","sao paulo","sao paulo","parque natural municipal varginha",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",755904,"Ocotea glaziovii","Mez","name_w_authors","Lauraceae","Ocotea glaziovii","Mez","species","name accepted","bfo-8461",,,"Ocotea glaziovii Mez","Ocotea","Lauraceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","high","Ocotea glaziovii","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","MBM_448016","MBM_448016[virtual]","4","1","MBM_448016","MBM_448016","MBM_448016","plantr_exact","High","PARQUE NATURAL MUNICIPAL VARGINHA"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4665255",,,"PMSP","PMSP",,"PRESERVED_SPECIMEN","PMSP015404","1025","S.Honda;F.G.Pereira,P.S.P.Lobão",,"2012-04-18","2012","4","18","2012-04-18",,,"Brasil","BR","São Paulo",,"São Paulo","Parque Natural Varginha",,,,,,,,,"S.J.De Sordi","2014-10-14",,"Mikania cordifolia (L.fil.) Willd.","Magnoliopsida","Asterales","Asteraceae","Mikania","species","Willd.","ACCEPTED",,,"Mikania cordifolia (L.fil.) Willd.",,,,"Mikania cordifolia Willd.","Mikania cordifolia",,,"jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/1/54/4/pmsp00015404.dzi",,,,"GBIF","PMSP",,"Honda, S.","1025","2012","Sordi, S.J.","2014","Pereira, F.G.; Lobao, P.S.P.","Honda",,"brazil","sao paulo","sao paulo","parque natural varginha",,"municipality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",339782,"Mikania cordifolia","(L.f.) Willd.","name_w_authors","Asteraceae","Mikania cordifolia","(L.f.) Willd.","species","author misspelled","bfo-5451",,,"Mikania cordifolia (L.f.) Willd.","Mikania","Asteraceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.7983333,-46.6786111,"coord_original","miliseconds","high","Mikania cordifolia","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","PMSP_15404","JOI_20690|PMSP_15404","4","1","PMSP_15404","JOI_20690","JOI_20690","coord_original","Low","PARQUE NATURAL MUNICIPAL VARGINHA"
,,,,"UNIVILLE","JOI",,"PRESERVED_SPECIMEN","20690","1025",,"<nO>Capítulos Esbranquiçados Habito: Erva</nO>",,"2012","4","18",,,"<nO>Capítulos Esbranquiçados Habito: Erva</nO>","Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Varginha",,,"-23.7983333","-46.6786111",,"23º47'54''S","46º40'43''W",,"S.J.De Sordi","2014-10-  14",,"Mikania cordifolia",,,"Asteraceae","Mikania",,,,"-23.7983333","-46.6786111",,"14","10","2014",,"cordifolia",,,,,,"JOI023749","Splink","JOI",,,"1025","2012","Sordi, S.J.","2014",,,,"brazil","sao paulo","sao paulo","parque natural varginha",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",1315559,"Mikania cordifolia","(L.f.) Willd.","possibly_ok","Asteraceae","Mikania cordifolia","(L.f.) Willd.","species","name accepted","bfo-5451",,,"Mikania cordifolia (L.f.) Willd.","Mikania","Asteraceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.7983333,-46.6786111,"coord_original","miliseconds","high","Mikania cordifolia","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","JOI_20690","JOI_20690|PMSP_15404","1","0.25","PMSP_15404","JOI_20690","JOI_20690","coord_original","Low","PARQUE NATURAL MUNICIPAL VARGINHA"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4663840",,,"PMSP","PMSP",,"PRESERVED_SPECIMEN","PMSP014044","1026","S.Honda;F.G.Pereira,P.S.P.Lobão",,"2012-04-18","2012","4","18","2012-04-18",,,"Brasil","BR","São Paulo",,"São Paulo","Parque Natural Varginha",,,,,,,,,"S.Honda 08/01/2013 / LEFB","2015-01-01",,"Hyptis radicans (Pohl) Harley & J.F.B.Pastore","Magnoliopsida","Lamiales","Lamiaceae","Hyptis","species","(Pohl) Harley & J.F.B.Pastore","ACCEPTED",,,"Hyptis radicans (Pohl) Harley & J.F.B.Pastore",,,,"Hyptis radicans (Pohl) Harley & J.F.B.Pastore","Hyptis radicans",,,"jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/1/40/44/pmsp00014044.dzi",,,,"GBIF","PMSP",,"Honda, S.","1026","2012","Reflora, S.H.","2015","Pereira, F.G.; Lobao, P.S.P.","Honda",,"brazil","sao paulo","sao paulo","parque natural varginha",,"municipality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",338587,"Hyptis radicans","(Pohl) Harley & J.F.B.Pastore","name_w_authors","Lamiaceae","Hyptis radicans","(Pohl) Harley & J.F.B.Pastore","species","name accepted","bfo-133004",,,"Hyptis radicans (Pohl) Harley & J.F.B.Pastore","Hyptis","Lamiaceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.798611,-46.678611,"coord_original","seconds","high","Hyptis radicans","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","PMSP_14044","CTBS_2346|PMSP_14044","4","1","PMSP_14044","CTBS_2346","CTBS_2346","coord_original","Low","PARQUE NATURAL MUNICIPAL VARGINHA"
,,,,"UFSC","CTBS",,"PRESERVED_SPECIMEN","2346","1026",,"<nO>Erva prostrada; Flor branco-rosada e infrutescência marom.</nO>",,"2012","4","18",,,"<nO>Erva prostrada; Flor branco-rosada e infrutescência marom.</nO>","Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Varginha",,,"-23.798611","-46.678611",,"23°47'55""S","46°40'43""W",,"Honda, S.","2013-01-   8",,"Hyptis radicans",,,"Lamiaceae","Hyptis",,,,"-23.798611","-46.678611",,"8","01","2013",,"radicans",,,,,,,"Splink","CTBS",,,"1026","2012","Reflora, S.H.","2015",,,,"brazil","sao paulo","sao paulo","parque natural varginha",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",819137,"Hyptis radicans","(Pohl) Harley & J.F.B.Pastore","possibly_ok","Lamiaceae","Hyptis radicans","(Pohl) Harley & J.F.B.Pastore","species","name accepted","bfo-133004",,,"Hyptis radicans (Pohl) Harley & J.F.B.Pastore","Hyptis","Lamiaceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.798611,-46.678611,"coord_original","seconds","high","Hyptis radicans","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","CTBS_2346","CTBS_2346|PMSP_14044","1","0.25","PMSP_14044","CTBS_2346","CTBS_2346","coord_original","Low","PARQUE NATURAL MUNICIPAL VARGINHA"
