"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","verbatimBasisOfRecord","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","recordID","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","geo.check","cult.check","out.check","dist.check","dist.check.obs","confidenceLocality","selectionCategory","tax.check","species.new"
"speciesLink",,,"2024-08-06T09:13:08",,,"13",,"IF","SPSF",,"PRESERVED_SPECIMEN",,,,"18107","810","M.J.Robim & S.Aragaki",,,,,,,,,,,,"1994","09","09",,,,,,,,"SP","Campos do Jordão","Campos do Jordão","Parque Estadual Mananciais de Campos do Jordão",,,,"-22.73","-45.59",,"21048",,,,,,,,,,,,,,,"Chionolaena",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Chionolaena",,,,,,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,,"Splink","PreservedSpecimen",,,,,,,,,,"SPSF00018107","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Robim, M.J.","810","1994",,,"Aragaki, S.","Robim",,"brazil","sao paulo","campos do jordao","parque estadual mananciais de campos do jordao",,"locality","brazil_sao paulo_campos jordao","brazil_sao paulo_campos jordao",-22.70151972,-45.53304923,"county","brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ibge","check_local.2municip.","Chionolaena","DC.","indet","Asteraceae","Chionolaena","DC.","genus","name accepted","bfo-104234",,,"Chionolaena DC.","Chionolaena","Asteraceae",1082821,"TRUE","-22.73",-45.59,"coord_original","miliseconds","ok_county",,0,"no_cannot_check","full_name_match","High","locality_exact","unknown",
"speciesLink",,,"2024-08-06T09:13:22",,,"13",,"IF","SPSF",,"PRESERVED_SPECIMEN",,,,"18128","809","M.J.Robim & S.Aragaki",,,,,,,,,,,,"1994","09","09",,,,,,,,"SP","Campos do Jordão","Campos do Jordão","Parque Estadual Mananciais de Campos do Jordão",,,,"-22.73","-45.59",,"21048",,,,,,,,,,"M.Monge",,"2011-01-28",,,"Trixis verbascifolia",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Trixis",,,,"verbascifolia",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,"(Gardner) S.F.Blake","Splink","PreservedSpecimen","28",,,"01",,"2011",,,,"SPSF00018128","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Robim, M.J.","809","1994","Monge, M.","2011","Aragaki, S.","Robim",,"brazil","sao paulo","campos do jordao","parque estadual mananciais de campos do jordao",,"locality","brazil_sao paulo_campos jordao","brazil_sao paulo_campos jordao",-22.70151972,-45.53304923,"county","brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ibge","check_local.2municip.","Trixis verbascifolia","(Gardner) Blake","possibly_ok","Asteraceae","Trixis verbascifolia","(Gardner) Blake","species","author misspelled","bfo-5540",,,"Trixis verbascifolia (Gardner) Blake","Trixis","Asteraceae",988189,"TRUE","-22.73",-45.59,"coord_original","miliseconds","ok_county",,0,"bad_dist","full_name_match","High","locality_exact","high","Trixis verbascifolia"
"gbif","7.03705342073163e-315",,"2014-07-08 02:13:06",,"04.936.616/0001-20",,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:604894","RB00604894","CJ058","O. A. Favero",,,,,"PRESENT",,,,,,"2008-03-30","2008","3","30",,,,,,,"BR","São Paulo",,"Campos do Jordão","Colônia Umuarama. Trilha da Samanbaia, próximo a uma nascente.",,,,"-22.773333","-45.5625",,,,,,,,,,,,"Elsie F. Guimarães",,,,,"Piper gaudichaudianum Kunth",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Piperales",,"Piperaceae",,,,"Piper","Piper",,,"gaudichaudianum",,,"species",,"DOUBTFUL",,"4300f8d5-1ae5-49e5-a101-63894b005868",,"StillImage;StillImage",TRUE,FALSE,"Piper gaudichaudianum","Piper gaudichaudianum Kunth","Piper gaudichaudianum Kunth","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/60/48/94/00604894.jpg","Brasil",,,,,,,"22º46´24´´","45º33´45´´W","Kunth","GBIF","PRESERVED_SPECIMEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RB",,"Favero, O.A.","CJ058","2008","Guimaraes, E.F.",,,"Favero",,"brazil","sao paulo","campos do jordao","colonia umuarama",,"locality","brazil_sao paulo_campos jordao_colonia umuarama","brazil_sao paulo_campos jordao_colonia umuarama",-22.76145026,-45.58346321,"locality","brazil_sao paulo_campos jordao_colonia umuarama","Brazil","São Paulo","Campos do Jordão","Colônia Umuarama","cncflora","ok_same_resolution","Piper gaudichaudianum","Kunth","name_w_authors","Piperaceae","Piper gaudichaudianum","Kunth","species","name accepted","bfo-12780",,,"Piper gaudichaudianum Kunth","Piper","Piperaceae",269957,"TRUE","-22.773333",-45.5625,"coord_original","seconds","ok_county",,0,"ok_dist","full_name_match","Low","coord_original","high","Piper gaudichaudianum"
"user",,,,"Physical Object",,,,"JBRJ","RB",,,,,"urn:catalog:JBRJ:RB:604894","RB00604894","CJ058","O. A. Favero",,,,,,,,,,,"2008-03-30","2008","3","30",,,,,,,"BR","São Paulo",,"Campos do Jordão","Colônia Umuarama. Trilha da Samanbaia, próximo a uma nascente.",,,,"-22.7733334","-45.5625",,,,,,,,,,,,"Elsie F. Guimarães",,,,,"Piper gaudichaudianum Kunth",,,,,,,"Plantae",,,,,"Piperaceae",,,,"Piper",,,,"gaudichaudianum",,,"species","sp.",,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/60/48/94/00604894.jpg","Brasil",,,,,,,"22º46´24´´","45º33´45´´W","Kunth","JABOT","Preserved Specimen",,,,,,,,"2014-07-07 20:13:06+00","Angiospermas",,,,,,,,,,,,,,,,,,,,"RB",,"Favero, O.A.","CJ058","2008","Guimaraes, E.F.",,,"Favero",,"brazil","sao paulo","campos do jordao","colonia umuarama",,"locality","brazil_sao paulo_campos jordao_colonia umuarama","brazil_sao paulo_campos jordao_colonia umuarama",-22.76145026,-45.58346321,"locality","brazil_sao paulo_campos jordao_colonia umuarama","Brazil","São Paulo","Campos do Jordão","Colônia Umuarama","cncflora","ok_same_resolution","Piper gaudichaudianum","Kunth","name_w_authors","Piperaceae","Piper gaudichaudianum","Kunth","species","name accepted","bfo-12780",,,"Piper gaudichaudianum Kunth","Piper","Piperaceae",953192,"TRUE","-22.7733334",-45.5625,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","Low","coord_original","high","Piper gaudichaudianum"
"speciesLink",,,"2024-08-06T09:15:57",,,"13",,"IF","SPSF",,"PRESERVED_SPECIMEN",,,,"18125","793","M.J.Robim & S.Aragaki",,,,,,,,,,,,"1994","09","05",,,,,,,,"SP","Campos do Jordão","Campos do Jordão","Parque Estadual Mananciais de Campos do Jordão",,,,"-22.73","-45.59",,"21048",,,,,,,,,,"O.T.Aguiar",,"2016-05-10",,,"Myrceugenia regnelliana",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Myrtales",,"Myrtaceae",,,,"Myrceugenia",,,,"regnelliana",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,"((O.Berg) D.Legrand & Kausel)","Splink","PreservedSpecimen","10",,,"05",,"2016",,,,"SPSF00018125","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Robim, M.J.","793","1994","Aguiar, O.T.","2016","Aragaki, S.","Robim",,"brazil","sao paulo","campos do jordao","parque estadual mananciais de campos do jordao",,"locality","brazil_sao paulo_campos jordao","brazil_sao paulo_campos jordao",-22.70151972,-45.53304923,"county","brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ibge","check_local.2municip.","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","possibly_ok","Myrtaceae","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","species","author misspelled","bfo-62907",,,"Myrceugenia regnelliana (O.Berg) D.Legrand & Kausel","Myrceugenia","Myrtaceae",996390,"TRUE","-22.73",-45.59,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Myrceugenia regnelliana"
"gbif","6.25444061671559e-315",,"2023-12-20 16:04:40",,,"https://specieslink.net/col/7",,"USP-IB","SPF",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/7/178869","178869","793","Robim, MJ",,,,,"PRESENT",,,,,,"1994-09-05","1994","9","5",,,,,,,"BR","São Paulo",,"Campos do Jordão","Parque Estadual dos Mananciais de Campos do Jordão",,,,,,,,,,,,,,,,,"Aguiar, OT",,"1994-10-01",,,"Myrceugenia ovata var. gracilis (Burret) Landrum",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Myrtales",,"Myrtaceae",,,,"Myrceugenia","Myrceugenia",,,"ovata","gracilis",,"variety",,"SYNONYM",,"1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3",,,FALSE,FALSE,"Myrceugenia ovata","Myrceugenia ovata var. regnelliana (O.Berg) Landrum","Myrceugenia ovata var. gracilis (Burret) Landrum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA",,,"Brasil",,,,,"WGS84",,,,"(Burret) Landrum","GBIF","PRESERVED_SPECIMEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SPF","code not found","Robim, M.J.","793","1994","Aguiar, O.T.","1994",,"Robim",,"brazil","sao paulo","campos do jordao","parque estadual dos mananciais de campos do jordao",,"locality","brazil_sao paulo_campos jordao","brazil_sao paulo_campos jordao",-22.70151972,-45.53304923,"county","brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ibge","check_local.2municip.","Myrceugenia ovata","(Hook. & Arn.) O.Berg","possibly_ok","Myrtaceae","Myrceugenia ovata","(Hook. & Arn.) O.Berg","species","author misspelled","bfo-10651",,,"Myrceugenia ovata (Hook. & Arn.) O.Berg","Myrceugenia","Myrtaceae",226236,"TRUE","-22.70151972",-45.53304923,"coord_gazet","seconds_centroid","ok_county_gazet",,0,"no_cannot_check","no_match","High","locality_exact","high","Myrceugenia ovata"
"speciesLink",,,"2023-12-20T16:04:40",,,"7",,"USP","SPF",,"PRESERVED_SPECIMEN",,,,"178869","793","Robim, MJ",,,,,,,,,,,,"1994","09","05",,,,,,,,"São Paulo","Campos do Jordão","Campos do Jordão","Parque Estadual dos Mananciais de Campos do Jordão",,,,"-22.73","-45.59",,"21048",,,,,,,,,,"Aguiar, OT",,"1994-10-NA",,,"Myrceugenia ovata",,,,,,,"Plantae",,,,,"Myrtaceae",,,,"Myrceugenia",,,,"ovata","gracilis",,,,,,,,,,,,,"Myrceugenia ovata gracilis",,,,,,,"Brasil",,,,,,,"0","0","Gracilis","Splink","PreservedSpecimen",,,,"10",,"1994",,,,"SPF00178869",,,,,,,,,,,,,,,,,,,"SPF",,"Robim, M.J.","793","1994","Aguiar, O.T.","1994",,"Robim",,"brazil","sao paulo","campos do jordao","parque estadual dos mananciais de campos do jordao",,"locality","brazil_sao paulo_campos jordao","brazil_sao paulo_campos jordao",-22.70151972,-45.53304923,"county","brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ibge","check_local.2municip.","Myrceugenia ovata","(Hook. & Arn.) O.Berg","possibly_ok","Myrtaceae","Myrceugenia ovata","(Hook. & Arn.) O.Berg","species","author misspelled","bfo-10651",,,"Myrceugenia ovata (Hook. & Arn.) O.Berg","Myrceugenia","Myrtaceae",1360787,"TRUE","-22.73",-45.59,"coord_original","miliseconds","ok_county",,0,"no_cannot_check","no_match","High","locality_exact","high","Myrceugenia ovata"
"speciesLink",,,"2024-08-06T09:13:59",,,"13",,"IF","SPSF",,"PRESERVED_SPECIMEN",,,,"18116","827","M.J.Robim & S.Aragaki",,,,,,,,,,,,"1994","09","09",,,,,,,,"SP","Campos do Jordão","Campos do Jordão","Parque Estadual Mananciais de Campos do Jordão",,,,"-22.73","-45.59",,"21048",,,,,,,,,,"A.P.Savassi-Coutinho",,"2010-09-25",,,"Mimosa scabrella",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Fabales",,"Fabaceae",,,,"Mimosa",,,,"scabrella",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,,"Splink","PreservedSpecimen","25",,,"09",,"2010",,,,"SPSF00018116","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Robim, M.J.","827","1994","Savassi-Coutinho, A.P.","2010","Aragaki, S.","Robim",,"brazil","sao paulo","campos do jordao","parque estadual mananciais de campos do jordao",,"locality","brazil_sao paulo_campos jordao","brazil_sao paulo_campos jordao",-22.70151972,-45.53304923,"county","brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ibge","check_local.2municip.","Mimosa scabrella","Benth.","possibly_ok","Fabaceae","Mimosa scabrella","Benth.","species","name accepted","bfo-100978",,,"Mimosa scabrella Benth.","Mimosa","Fabaceae",996119,"TRUE","-22.73",-45.59,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Mimosa scabrella"
"speciesLink",,,"2024-08-06T09:13:33",,,"13",,"IF","SPSF",,"PRESERVED_SPECIMEN",,,,"18140","802","M.J.Robim & R.Evangelista",,,,,,,,,,,,"1994","09","06",,,,,,,,"SP","Campos do Jordão","Campos do Jordão","Parque Estadual Mananciais de Campos do Jordão",,,,"-22.73","-45.59",,"21048",,,,,,,,,,"G.O.Romão",,"2010-08-13",,,"Gaylussacia jordanensis",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Ericales",,"Ericaceae",,,,"Gaylussacia",,,,"jordanensis",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,"Sleumer","Splink","PreservedSpecimen","13",,,"08",,"2010",,,,"SPSF00018140","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Robim, M.J.","802","1994","Romao, G.O.","2010","Evangelista, R.","Robim",,"brazil","sao paulo","campos do jordao","parque estadual mananciais de campos do jordao",,"locality","brazil_sao paulo_campos jordao","brazil_sao paulo_campos jordao",-22.70151972,-45.53304923,"county","brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ibge","check_local.2municip.","Gaylussacia jordanensis","Sleumer","possibly_ok","Ericaceae","Gaylussacia jordanensis","Sleumer","species","name accepted","bfo-7492",,,"Gaylussacia jordanensis Sleumer","Gaylussacia","Ericaceae",1085688,"TRUE","-22.73",-45.59,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Gaylussacia jordanensis"
"speciesLink",,,"2024-08-06T09:13:33",,,"13",,"IF","SPSF",,"PRESERVED_SPECIMEN",,,,"18117","813","M.J.Robim & S.Aragaki",,,,,,,,,,,,"1994","09","09",,,,,,,,"SP","Campos do Jordão","Campos do Jordão","Parque Estadual Mananciais de Campos do Jordão",,,,"-22.73","-45.59",,"21048",,,,,,,,,,"G.O.Romão",,"2010-08-13",,,"Gaylussacia amoena",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Ericales",,"Ericaceae",,,,"Gaylussacia",,,,"amoena",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,"Cham.","Splink","PreservedSpecimen","13",,,"08",,"2010",,,,"SPSF00018117","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Robim, M.J.","813","1994","Romao, G.O.","2010","Aragaki, S.","Robim",,"brazil","sao paulo","campos do jordao","parque estadual mananciais de campos do jordao",,"locality","brazil_sao paulo_campos jordao","brazil_sao paulo_campos jordao",-22.70151972,-45.53304923,"county","brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ibge","check_local.2municip.","Gaylussacia amoena","Cham.","possibly_ok","Ericaceae","Gaylussacia amoena","Cham.","species","name accepted","bfo-7479",,,"Gaylussacia amoena Cham.","Gaylussacia","Ericaceae",1085677,"TRUE","-22.73",-45.59,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Gaylussacia amoena"
