"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","class","order","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","recordID","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","tax.check","species.new","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","selectionCategory","confidenceLocality","Nome_UC"
"PhysicalObject","http://www.tropicos.org/Specimen/445838","http://biocol.org/urn:lsid:biocol.org:col:15859",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","445838","49253","Alwyn H. Gentry;Elsa M. Zardini",,"1985-01-05","1985","1","5",,,,"Brazil","BR","São Paulo",,,"Km. 78 of Dom Pedro highway between Jacarei and Campinas. Cerrado like patch of roadside vegetation, E of Itatiba.",,,"-22.833333","-46.5",,,,,"R.Liesner (MO)","2013-01-01",,"Lantana horrida subsp. tiliifolia (Cham.) R.W.Sanders","Magnoliopsida","Lamiales","Verbenaceae","Lantana","subspecies","(Cham.) R.W. Sanders","ACCEPTED",,,"Lantana horrida subsp. tiliifolia (Cham.) R.W.Sanders",,,,"Lantana horrida subsp. tiliifolia (Cham.) R.W. Sanders","Lantana horrida","100363503",,,,,,"GBIF","MO",,"Gentry, A.H.","49253","1985","Liesner, R.","2013","Zardini, E.M.","Gentry",,"brazil","sao paulo","km","cerrado like patch of roadside vegetation","km","locality","brazil_sao paulo_km","brazil_sao paulo",-22.2584562,-48.7420254,"state",210389,"Verbenaceae","J.St.-Hil.","family_as_genus","Verbenaceae","Lantana tiliaefolia","Cham.","family","author misspelled|replaced synonym","bfo-246","Lantana tiliaefolia","Cham.","Verbenaceae J.St.-Hil.",,"Verbenaceae","brazil_sao paulo","Brazil","São Paulo",,,"gadm",TRUE,-22.833333,-46.5,"coord_original","minutes","high",,"check_local.2state","ok_state",,FALSE,"bad_dist","full_name_match","MO_445838","MO_1251758|MO_1294897|MO_445838","1","0.25","MO_1251758","MO_445838","MO_445838","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL SISTEMA CANTAREIRA"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3407516",,,"MO","MO",,"PRESERVED_SPECIMEN","MO1294897","49253","Alwyn H. Gentry;Elsa M. Zardini",,"1985-01-05","1985","1","5",,,,"Brazil","BR","São Paulo",,,"Km. 78 of Dom Pedro highway between Jacarei and Campinas. Cerrado like patch of roadside vegetation, E of Itatiba.",,,,,,,,,"R.Liesner (MO)","2013-01-01",,"Lantana L.","Magnoliopsida","Lamiales","Verbenaceae","Lantana","genus",,"ACCEPTED",,,"Lantana L.",,,,"lantana horrida subsp. tiliifolia",,,,"jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/missouri/mo/1/29/48/97/mo01294897.dzi",,,,"GBIF","MO",,"Gentry, A.H.","49253","1985","Liesner, R.","2013","Zardini, E.M.","Gentry",,"brazil","sao paulo","km","cerrado like patch of roadside vegetation","km","locality","brazil_sao paulo_km","brazil_sao paulo",-22.2584562,-48.7420254,"state",1631691,"Verbenaceae","J.St.-Hil.","family_as_genus","Verbenaceae","Lantana","L.","family","name accepted","bfo-246",,,"Verbenaceae J.St.-Hil.",,"Verbenaceae","brazil_sao paulo","Brazil","São Paulo",,,"gadm",TRUE,-22.833333,-46.5,"coord_original","minutes","high",,"check_local.2state","ok_state",,FALSE,"no_cannot_check","full_name_match","MO_1294897","MO_1251758|MO_1294897|MO_445838","1","0.25","MO_1251758","MO_445838","MO_445838","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL SISTEMA CANTAREIRA"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3406111",,,"MO","MO",,"PRESERVED_SPECIMEN","MO1251758","49253","Alwyn H. Gentry;Elsa M. Zardini",,"1985-01-05","1985","1","5",,,,"Brazil","BR","São Paulo",,,"Km. 78 of Dom Pedro highway between Jacarei and Campinas. Cerrado like patch of roadside vegetation, E of Itatiba.",,,,,,,,,"R.Liesner (MO)","2013-01-01",,"Lantana L.","Magnoliopsida","Lamiales","Verbenaceae","Lantana","genus",,"ACCEPTED",,,"Lantana L.",,,,"lantana horrida subsp. tiliifolia",,,,"jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/missouri/mo/1/25/17/58/mo01251758.dzi",,,,"GBIF","MO",,"Gentry, A.H.","49253","1985","Liesner, R.","2013","Zardini, E.M.","Gentry",,"brazil","sao paulo","km","cerrado like patch of roadside vegetation","km","locality","brazil_sao paulo_km","brazil_sao paulo",-22.2584562,-48.7420254,"state",1631805,"Verbenaceae","J.St.-Hil.","family_as_genus","Verbenaceae","Lantana","L.","family","name accepted","bfo-246",,,"Verbenaceae J.St.-Hil.",,"Verbenaceae","brazil_sao paulo","Brazil","São Paulo",,,"gadm",TRUE,-22.833333,-46.5,"coord_original","minutes","high",,"check_local.2state","ok_state",,FALSE,"no_cannot_check","full_name_match","MO_1251758","MO_1251758|MO_1294897|MO_445838","1","0.25","MO_1251758","MO_445838","MO_445838","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL SISTEMA CANTAREIRA"
,,,,"FURB","FURB",,"PRESERVED_SPECIMEN","UNIP00002274","11167","Souza, V.C.","Arbusto ca. 1m alt.; Flores amarelas",,"1996","6","01",,,"Arbusto ca. 1m alt.; Flores amarelas","Brasil",,"São Paulo",,"Nazaré Paulista","Estrada em torno da Represa Atibainha.",,,"23º 8' 33"""" S","46º 21' 28"""" W",,"23º 8' 33"""" S","46º 21' 28"""" W","não","Cabreira, T.N.","12/09/2014",,"serrata",,,"Turneraceae","Turnera","variety",,,,,,,,,"TURNERACEAE","serrata",,,,,"UNIP 2274",,"Reflora","FURB",,"Souza, V.C.","11167","1996","Cabreira, T.N.","2014",,"Souza",,"brazil","sao paulo","nazare paulista","estrada em torno da represa atibainha",,"locality","brazil_sao paulo_nazare paulista_estrada em torno represa atibainha","brazil_sao paulo_nazare paulista_represa atibainha",-23.14999595,-46.36404674,"locality",1822198,"Turneraceae","Kunth ex DC.","family_as_genus","Turneraceae","Turneraceae","Kunth ex DC.","family","name accepted","bfo-240",,,"Turneraceae Kunth ex DC.",,"Turneraceae","brazil_sao paulo_nazare paulista","Brazil","São Paulo","Nazaré Paulista",,"ibge",FALSE,-23.1425,-46.3577777777778,"coord_original","miliseconds","high",,"ok_same_resolution","ok_county",,FALSE,"no_cannot_check","full_name_match","FURB_UNIP00002274","FURB_UNIP00002274|UNIP_2274","1","0.25","FURB_UNIP00002274","FURB_UNIP00002274","FURB_UNIP00002274","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL SISTEMA CANTAREIRA"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=6279621",,,"ESA","ESA",,"PRESERVED_SPECIMEN","ESA118180","47","Macedo, C.C.L.",,"2009-01-28","2009","1","28","28/1/2009",,,"Brasil","BR","São Paulo",,"Mairiporã",,,,,,,,,,"Oliveira, J.A.",,,"Borreria palustris (Cham. & Schltdl.) Bacigalupo & E.L.Cabral","Magnoliopsida","Gentianales","Rubiaceae","Galianthe","species",,"SYNONYM",,,"Galianthe palustris (Cham. & Schltdl.) Cabaña Fader & E.L.Cabral",,,,"Borreria palustris","Galianthe palustris",,,"jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/11/81/80/esa00118180.dzi",,,,"GBIF","ESA",,"Macedo, C.C.L.","47","2009","Oliveira, J.A.","2016",,"Macedo",,"brazil","sao paulo","mairipora",,,"municipality","brazil_sao paulo_mairipora","brazil_sao paulo_mairipora",-23.3173791,-46.56126261,"county",679737,"Rubiaceae","Juss.","family_as_genus","Rubiaceae","Galianthe palustris","(Cham. & Schltdl.) Cabaña Fader & E. L. Cabral,","family","replaced synonym","bfo-210","Galianthe palustris","(Cham. & Schltdl.) Cabaña Fader & E. L. Cabral,","Rubiaceae Juss.",,"Rubiaceae","brazil_sao paulo_mairipora","Brazil","São Paulo","Mairiporã",,"ibge",TRUE,-23.309999,-46.580002,"coord_original","miliseconds","high",,"ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","ESA_118180","ESA_118180[virtual]","4","1","ESA_118180","ESA_118180","ESA_118180","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL SISTEMA CANTAREIRA"
,,"https://specieslink.net/col/13",,"IF","SPSF",,"PRESERVED_SPECIMEN","46921","30","C.L.Macedo & M.E.F.Rodrigues & R.Hirata",,"2009-01-28","2009","1","28",,,,"Brasil","BR","Sp",,"Mairiporã","Represa Paiva Castro",,,"-23.32","-46.596667",,,,,"C.L.Macedo","2010-01-30",,"Talipariti pernambucense (Arruda) Bovini","Magnoliopsida","Malvales","Malvaceae","Talipariti","species","(Spreng.) Mez","ACCEPTED",,,"Talipariti pernambucense (Arruda) Bovini",,,,"Talipariti pernambucense","Talipariti pernambucense",,"WGS84",,,,,"GBIF","SPSF",,"Macedo, C.L.","30","2009","Macedo, C.L.","2010","Rodrigues, M.E.F.; Hirata, R.","Macedo",,"brazil","sao paulo","mairipora","represa paiva castro",,"locality","brazil_sao paulo_mairipora","brazil_sao paulo_mairipora",-23.3173791,-46.56126261,"county",48718,"Poaceae","Barnhart","family_as_genus","Malvaceae","Talipariti pernambucense","(Arruda) Bovini","family","name accepted","bfo-193",,,"Poaceae Barnhart",,"Poaceae","brazil_sao paulo_mairipora","Brazil","São Paulo","Mairiporã",,"ibge",TRUE,-23.32,-46.596667,"coord_original","miliseconds","high",,"check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","SPSF_46921","ESA_116109|HAS_108019|PMSP_14269|SPSF_46921","2","0.5","ESA_116109","SPSF_46921","SPSF_46921","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL SISTEMA CANTAREIRA"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4664069",,,"PMSP","PMSP",,"PRESERVED_SPECIMEN","PMSP014269","30","C.C.L.Macedo;C.C.L. Macedo,M.E.F.Rodrigues,R.Hirata",,"2009-01-28","2009","1","28","2009-01-28",,,"Brasil","BR","Sp",,"Mairiporã","Represa Paiva Castro",,,,,,,,,"C.C.L.Macedo (01/2010) / LEFB 2013",,,"Hymenachne pernambucensis (Spreng.) Zuloaga","Liliopsida","Poales","Poaceae","Hymenachne","species","(Spreng.) Zuloaga","ACCEPTED",,,"Hymenachne pernambucensis (Spreng.) Zuloaga",,,,"Hymenachne pernambucensis (Spreng.) Zuloaga","Hymenachne pernambucensis",,"WGS84","jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/1/42/69/pmsp00014269.dzi",,,,"GBIF","PMSP",,"Macedo, C.C.L.","30","2009","Macedo, C.L.","2010","Macedo, C.C.L.; Rodrigues, M.E.F.; Hirata, R.","Macedo",,"brazil","sao paulo","mairipora","represa paiva castro",,"locality","brazil_sao paulo_mairipora","brazil_sao paulo_mairipora",-23.3173791,-46.56126261,"county",339029,"Poaceae","Barnhart","family_as_genus","Poaceae","Hymenachne pernambucensis","(Spreng.) Zuloaga","family","name accepted","bfo-193",,,"Poaceae Barnhart",,"Poaceae","brazil_sao paulo_mairipora","Brazil","São Paulo","Mairiporã",,"ibge",TRUE,-23.32,-46.596667,"coord_original","miliseconds","high",,"check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","PMSP_14269","ESA_116109|HAS_108019|PMSP_14269|SPSF_46921","3","0.75","ESA_116109","SPSF_46921","SPSF_46921","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL SISTEMA CANTAREIRA"
,,"https://specieslink.net/col/262",,"MCN","HAS",,"PRESERVED_SPECIMEN","108019","30","Macedo, C.C.L.; Rodrigues, M. E. F. Hirata, R.",,"2009-01","2009","1",,,,,"Brasil","BR","Sp",,"Mairiporã","Represa Paiva Castro",,,,,,,,,"Atualizado HAS","2024-10-01",,"Hymenachne pernambucensis (Spreng.) Zuloaga","Liliopsida","Poales","Poaceae","Hymenachne","species","(Spreng.) Zuloaga","ACCEPTED",,,"Hymenachne pernambucensis (Spreng.) Zuloaga",,,,"Hymenachne pernambucensis","Hymenachne pernambucensis",,"WGS84",,,,,"GBIF","HAS","code partially found","Macedo, C.C.L.","30","2009","Macedo, C.L.","2010","Rodrigues, M.E.F.H.","Macedo",,"brazil","sao paulo","mairipora","represa paiva castro",,"locality","brazil_sao paulo_mairipora","brazil_sao paulo_mairipora",-23.3173791,-46.56126261,"county",770978,"Poaceae","Barnhart","family_as_genus","Poaceae","Hymenachne pernambucensis","(Spreng.) Zuloaga","family","name accepted","bfo-193",,,"Poaceae Barnhart",,"Poaceae","brazil_sao paulo_mairipora","Brazil","São Paulo","Mairiporã",,"ibge",TRUE,-23.32,-46.596667,"coord_original","miliseconds","high",,"check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","HAS_108019","ESA_116109|HAS_108019|PMSP_14269|SPSF_46921","3","0.75","ESA_116109","SPSF_46921","SPSF_46921","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL SISTEMA CANTAREIRA"
,,,,"ESA","ESA",,"PRESERVED_SPECIMEN","ESA116109","30","Macedo, C.C.L.",,,"2009","28","01",,,,"Brasil",,"Sp",,"Mairiporã","Represa Paiva Castro",,,,,,,,"não","Macedo, C.L.","01/01/2010",,"pernambucense",,,"Poaceae","panicum","species",,,,,,,,,"POACEAE","pernambucense",,"WGS84",,,,,"Reflora","ESA",,"Macedo, C.C.L.","30","2009","Macedo, C.L.","2010",,"Macedo",,"brazil","sao paulo","mairipora","represa paiva castro",,"municipality","brazil_sao paulo_mairipora","brazil_sao paulo_mairipora",-23.3173791,-46.56126261,"county",1811289,"Poaceae","Barnhart","family_as_genus","Poaceae","Poaceae","Barnhart","family","name accepted","bfo-193",,,"Poaceae Barnhart",,"Poaceae","brazil_sao paulo_mairipora","Brazil","São Paulo","Mairiporã",,"ibge",TRUE,-23.32,-46.596667,"coord_original","miliseconds","high",,"check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","ESA_116109","ESA_116109|HAS_108019|PMSP_14269|SPSF_46921","4","1","ESA_116109","SPSF_46921","SPSF_46921","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL SISTEMA CANTAREIRA"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=6587340",,,"UB","UB",,"PRESERVED_SPECIMEN","UB00153328","09031968s.n.-24","Eiten, G;Eiten, LT",,"1968-03-10","1968","3","10","1968-3-10",,,"Brasil","BR","São Paulo",,"Atibaia","Atibaia-1. East slope of the Serra de Atibaia.",,,"-23.11","-46.55",,,,,,,,"Poaceae","Liliopsida","Poales","Poaceae",,"family",,"ACCEPTED",,,"Poaceae",,,,,,,,"jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/ub/ub/0/15/33/28/ub00153328.dzi",,,,"GBIF","UB",,"Eiten, G.","0903196824-SN","1968",,,"Eiten, L.T.","Eiten",,"brazil","sao paulo","atibaia","atibaia-1",,"locality","brazil_sao paulo_atibaia","brazil_sao paulo_atibaia",-23.12313459,-46.5869214,"county",1776056,"Poaceae","Barnhart","family_as_genus","Poaceae","Poaceae","Barnhart","family","name accepted","bfo-193",,,"Poaceae Barnhart",,"Poaceae","brazil_sao paulo_atibaia","Brazil","São Paulo","Atibaia",,"ibge",TRUE,-23.11,-46.55,"coord_original","miliseconds","high",,"check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","UB_153328","UB_153328|UB_NA061","4","1",,"UB_153328","UB_153328","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL SISTEMA CANTAREIRA"
