"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","species.new","recordID","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","tax.check","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","confidenceLocality","selectionCategory","Nome_UC"
,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN","289409","33168","Leitão Filho, HF; et al.",,"1995-02-13","1995","2","13",,,,"Brazil","BR","São Paulo",,"Sete Barras","Estrada Sete Barras para São Miguel Arcanjo.",,,"-25.020278","-47.916389",,,,,,,,"Sapindaceae","Sapindaceae",,"family",,"ACCEPTED",,,"Sapindaceae",,,,,,,"WGS84",,,,,"GBIF","SP","code not found","Leitao Filho, H.F.","33168","1995",,,,"Leitao Filho",,"brazil","sao paulo","sete barras","estrada sete barras para sao miguel arcanjo",,"locality","brazil_sao paulo_sete barras","brazil_sao paulo_sete barras",-24.27383936,-47.93513933,"county","Sapindaceae","Juss.","family_as_genus","Sapindaceae","Sapindaceae","Juss.","family","name accepted","bfo-216",,,"Sapindaceae Juss.",,"Sapindaceae",,1727962,"brazil_sao paulo_sete barras","Brazil","São Paulo","Sete Barras",,"ibge","unknown",TRUE,-25.0205,-47.913806,"coord_original","miliseconds","check_local.2municip.","ok_state",,FALSE,"no_cannot_check","full_name_match","SP_289409","SP_289409|UEC_80146","4","1","UEC_80146","UEC_80146","UEC_80146","Low","coord_original","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ZONA DE VIDA SILVESTRE APA DA ILHA COMPRIDA"
,,"https://specieslink.net/col/15",,"UNESP-RC","HRCB",,"PRESERVED_SPECIMEN","61055","10148","Lombardi, J.A.",,"2013-10-08","2013","10","8",,,,"Brasil","BR","São Paulo",,"Ilha Comprida, ao longo da estrada principal e acessos laterais",,,,"-25.022917","-47.907111",,,,,,,,"Rubiaceae","Rubiaceae",,"family",,"ACCEPTED",,,"Rubiaceae",,,,,,,"WGS84",,,,,"GBIF","HRCB",,"Lombardi, J.A.","10148","2013",,,,"Lombardi",,"brazil","sao paulo","ilha comprida, ao longo da estrada principal e acessos laterais",,,"municipality","brazil_sao paulo_ilha comprida, ao longo estrada principal e acessos laterais","brazil_sao paulo",-22.2584562,-48.7420254,"state","Rubiaceae","Juss.","family_as_genus","Rubiaceae","Rubiaceae","Juss.","family","name accepted","bfo-210",,,"Rubiaceae Juss.",,"Rubiaceae",,1725740,"brazil_sao paulo","Brazil","São Paulo",,,"gadm","unknown",TRUE,-25.022917,-47.907111,"coord_original","miliseconds","check_municip.2state","ok_state",,FALSE,"no_cannot_check","full_name_match","HRCB_61055","HRCB_61055[virtual]","4","1","HRCB_61055","HRCB_61055","HRCB_61055","Low","coord_original","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ZONA DE VIDA SILVESTRE APA DA ILHA COMPRIDA"
,,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN","RB00371798","40","J.R.R.Hoffmann; et al","Área de mata de restinga com transição para Dunas","1994-09-08","1994","9","8",,,"Área de mata de restinga com transição para Dunas","Brasil","BR","São Paulo",,"Cananéia","Ilha Comprida. Estrada entre a balsa e a Praia da Ilha Comprida.",,,"-25.017778","-47.911944",,"25º1´4´´","47º54´43´´W",,,,,"Piperaceae","Piperaceae",,"family",,"ACCEPTED",,,"Piperaceae",,,,"Piperaceae",,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/37/17/98/00371798.jpg",,,,"GBIF","RB",,"Hoffmann, J.R.R.","40","1994",,,,"Hoffmann",,"brazil","sao paulo","cananeia","estrada entre a balsa e a praia da ilha comprida","ilha comprida","locality","brazil_sao paulo_cananeia","brazil_sao paulo_cananeia",-25.024888,-47.952513,"county","Piperaceae","Giseke","family_as_genus","Piperaceae","Piperaceae","Giseke","family","name accepted","bfo-190",,,"Piperaceae Giseke",,"Piperaceae",,1725956,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","unknown",TRUE,-25.017778,-47.911944,"coord_original","seconds","check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","RB_371798","RB_371798[virtual]","1","0.25","RB_371798","RB_371798","RB_371798","Low","coord_original","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ZONA DE VIDA SILVESTRE APA DA ILHA COMPRIDA"
"PhysicalObject",,,,"S","VascularPlants",,"PRESERVED_SPECIMEN","S14-21647","33165","H. F. Leitão Filho, Ricardo R. Rodrigues et al.",,"1995-02-13","1995","2","13",,,,"Brazil","BR","São Paulo",,,"Plantas do Brasil. Brasil, São Paulo, Estrada Sete Barros p/ São Miguel Arcanjo.","Plantas do Brasil. Brasil, São Paulo, Estrada Sete Barros p/ São Miguel Arcanjo.",,"-25.02","-47.9",,"S25°01′13,8″","W47°54′59,7″",,,,,"Apocynaceae","Apocynaceae",,"family",,"ACCEPTED",,,"Apocynaceae",,,,"Apocynaceae",,,,,,,,"GBIF","S",,"Leitao Filho, H.F.","33165","1995",,,"Rodrigues, R.R.","Leitao Filho",,"brazil","sao paulo","plantas do brasil","estrada sete barros p","plantas do brasil","locality","brazil_sao paulo_plantas brasil","brazil_sao paulo",-22.2584562,-48.7420254,"state","Apocynaceae","Juss.","family_as_genus","Apocynaceae","Apocynaceae","Juss.","family","name accepted","bfo-48",,,"Apocynaceae Juss.",,"Apocynaceae",,1724909,"brazil_sao paulo","Brazil","São Paulo",,,"gadm","unknown",TRUE,-25.02,-47.9,"coord_original","miliseconds","check_local.2state","ok_state",,FALSE,"no_cannot_check","full_name_match","S_1421647","S_1421647|S_1421648","1","0.25","S_1421647","S_1421647","S_1421647","Low","coord_original","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ZONA DE VIDA SILVESTRE APA DA ILHA COMPRIDA"
"PhysicalObject",,,,"S","VascularPlants",,"PRESERVED_SPECIMEN","S14-21648","33165","H. F. Leitão Filho, Ricardo R. Rodrigues et al.",,"1995-02-13","1995","2","13",,,,"Brazil","BR","São Paulo",,,"Plantas do Brasil. Brasil, São Paulo, Estrada Sete Barros p/ São Miguel Arcanjo.","Plantas do Brasil. Brasil, São Paulo, Estrada Sete Barros p/ São Miguel Arcanjo.",,"-25.02","-47.9",,"S25°01′13,8″","W47°54′59,7″",,,,,"Apocynaceae","Apocynaceae",,"family",,"ACCEPTED",,,"Apocynaceae",,,,"Apocynaceae",,,,,,,,"GBIF","S",,"Leitao Filho, H.F.","33165","1995",,,"Rodrigues, R.R.","Leitao Filho",,"brazil","sao paulo","plantas do brasil","estrada sete barros p","plantas do brasil","locality","brazil_sao paulo_plantas brasil","brazil_sao paulo",-22.2584562,-48.7420254,"state","Apocynaceae","Juss.","family_as_genus","Apocynaceae","Apocynaceae","Juss.","family","name accepted","bfo-48",,,"Apocynaceae Juss.",,"Apocynaceae",,1724910,"brazil_sao paulo","Brazil","São Paulo",,,"gadm","unknown",TRUE,-25.02,-47.9,"coord_original","miliseconds","check_local.2state","ok_state",,FALSE,"no_cannot_check","full_name_match","S_1421648","S_1421647|S_1421648","1","0.25","S_1421647","S_1421647","S_1421647","Low","coord_original","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ZONA DE VIDA SILVESTRE APA DA ILHA COMPRIDA"
"PhysicalObject",,,,"S","VascularPlants",,"PRESERVED_SPECIMEN","S14-39829","33161","H. F. Leitão Filho, Ricardo R. Rodrigues et al.",,"1995-02-13","1995","2","13",,,,"Brazil","BR","São Paulo",,,"Plantas do Brasil. Brasil, São Paulo, Estrada Sete Barras p/ São Miguel, Arcanjo.","Plantas do Brasil. Brasil, São Paulo, Estrada Sete Barras p/ São Miguel, Arcanjo.",,"-25.02","-47.9",,"S25°01′13,8″","W47°54′59,7″",,,,,"Apocynaceae","Apocynaceae",,"family",,"ACCEPTED",,,"Apocynaceae",,,,"Apocynaceae",,,,,,,,"GBIF","S",,"Leitao Filho, H.F.","33161","1995",,,"Rodrigues, R.R.","Leitao Filho",,"brazil","sao paulo","plantas do brasil","estrada sete barras p","plantas do brasil","locality","brazil_sao paulo_plantas brasil","brazil_sao paulo",-22.2584562,-48.7420254,"state","Apocynaceae","Juss.","family_as_genus","Apocynaceae","Apocynaceae","Juss.","family","name accepted","bfo-48",,,"Apocynaceae Juss.",,"Apocynaceae",,1724912,"brazil_sao paulo","Brazil","São Paulo",,,"gadm","unknown",TRUE,-25.02,-47.9,"coord_original","miliseconds","check_local.2state","ok_state",,FALSE,"no_cannot_check","full_name_match","S_1439829",,"0","0",,,,"Low","coord_original","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ZONA DE VIDA SILVESTRE APA DA ILHA COMPRIDA"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","76287","51","Hoffmann, JRR; Sanches, CD; Bastos, EB; Gorenstein, MR; Pereira, VF",,"1994-09-08","1994","9","8",,,,"Brazil","BR","São Paulo",,"Cananéia","Ilha Comprida. Estrada entre a balsa e a Praia da Ilha Comprida.",,,"-25.017778","-47.911944",,,,,,,,"Vernonia Schreb.","Asteraceae","Vernonia","genus",,"ACCEPTED",,,"Vernonia Schreb.",,,,"Vernonia",,,"WGS84","https://images.cria.org.br/viewer/UEC132610",,,,"GBIF","UEC",,"Hoffmann, J.R.R.","51","1994",,,"Sanches, C.D.; Bastos, E.B.; Gorenstein, M.R.; Pereira, V.F.","Hoffmann",,"brazil","sao paulo","cananeia","estrada entre a balsa e a praia da ilha comprida","ilha comprida","locality","brazil_sao paulo_cananeia","brazil_sao paulo_cananeia",-25.024888,-47.952513,"county","Vernonia","Schreb.","name_w_authors","Asteraceae","Vernonia","Schreb.","genus","name accepted","bfo-16377",,,"Vernonia Schreb.","Vernonia","Asteraceae",,1567838,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","high",TRUE,-25.017778,-47.911944,"coord_original","seconds","check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","UEC_76287","ESA_20845|UEC_76287","1","0.25",,"UEC_76287","UEC_76287","Low","coord_original","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ZONA DE VIDA SILVESTRE APA DA ILHA COMPRIDA"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2623589",,,"ESA","ESA",,"PRESERVED_SPECIMEN","ESA020845","51","Hoffmann, J.R.R.;Bastos, E.B.,Gorenstein, M.R.,Pereira, V.F.,Sanches, C.D.","Arbusto, ca. 1,5 m at.; pappus alvos.","1994-08-09","1994","8","9","9/8/1994",,"Arbusto, ca. 1,5 m at.; pappus alvos.","Brazil","BR","São Paulo",,"Cananéia","Ilha Comprida. Estrada entre a balsa e a Praia da Ilha Comprida.",,,,,,,,,,,,"Vernonia Schreb.","Asteraceae","Vernonia","genus",,"ACCEPTED",,,"Vernonia Schreb.",,,,"VERNONIA",,,"WGS84","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/2/8/45/esa00020845.dzi",,,,"GBIF","ESA",,"Hoffmann, J.R.R.","51","1994",,,"Bastos, E.B.; Gorenstein, M.R.; Pereira, V.F.; Sanches, C.D.","Hoffmann",,"brazil","sao paulo","cananeia","estrada entre a balsa e a praia da ilha comprida","ilha comprida","locality","brazil_sao paulo_cananeia","brazil_sao paulo_cananeia",-25.024888,-47.952513,"county","Vernonia","Schreb.","name_w_authors","Asteraceae","Vernonia","Schreb.","genus","name accepted","bfo-16377",,,"Vernonia Schreb.","Vernonia","Asteraceae",,1588764,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","high",TRUE,-25.017778,-47.911944,"coord_original","seconds","check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","ESA_20845","ESA_20845|UEC_76287","1","0.25",,"UEC_76287","UEC_76287","Low","coord_original","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ZONA DE VIDA SILVESTRE APA DA ILHA COMPRIDA"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4825025",,,"HEPH","HEPH",,"PRESERVED_SPECIMEN","HEPH00001867","33161","Leitão-Filho, HF;et al.,Rodrigues, RR,Leitão, HF","Flores brancas pilosas, com látex","1995-02-13","1995","2","13","13/02/1995",,"Flores brancas pilosas, com látex","Brasil","BR","São Paulo",,"Ilha Comprida","Estrada Sete Barras p/ São Miguel Arcanjo",,,"-25.020556","-47.916667",,,,,"Scudeler, AL","2016-11-25",,"Forsteronia G.Mey.","Apocynaceae","Forsteronia","genus",,"ACCEPTED",,,"Forsteronia G.Mey.",,,,"Forsteronia",,,,"jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/heph/heph/0/0/18/67/heph00001867.dzi",,,,"GBIF","HEPH",,"Leitao Filho, H.F.","33161","1995","Scudeler, A.L.","2016","Al., R.R.R.L.H.F.E.","Leitao Filho",,"brazil","sao paulo","ilha comprida","estrada sete barras p",,"locality","brazil_sao paulo_ilha comprida","brazil_sao paulo_ilha comprida",-24.86188204,-47.71978317,"county","Forsteronia","G.Mey.","name_w_authors","Apocynaceae","Forsteronia","G.Mey.","genus","name accepted","bfo-4591",,,"Forsteronia G.Mey.","Forsteronia","Apocynaceae",,1584225,"brazil_sao paulo_ilha comprida","Brazil","São Paulo","Ilha Comprida",,"ibge","high",TRUE,-25.0205555555556,-47.9166666666667,"coord_original","miliseconds","check_local.2municip.","ok_state",,FALSE,"no_cannot_check","full_name_match","HEPH_1867","HEPH_1867[virtual]","2","0.5","HEPH_1867","HEPH_1867","HEPH_1867","Low","coord_original","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ZONA DE VIDA SILVESTRE APA DA ILHA COMPRIDA"
,,"https://specieslink.net/col/7",,"USP-IB","SPF",,"PRESERVED_SPECIMEN","107381","48","Hoffmann, JRR",,"1994-09-08","1994","9","8",,,,"Brasil","BR","São Paulo",,"Cananéia","Ilha Comprida. Estrada entre a balsa e a Praia da Ilha Comprida. Área de mata de restinga com transição para dunas.",,,"-25.017778","-47.911944",,,,,,,,"Ficus L.","Moraceae","Ficus","genus",,"ACCEPTED",,,"Ficus L.",,,,"Ficus",,,"WGS84","https://images.cria.org.br/viewer/SPF00107381",,,,"GBIF","SPF","code not found","Hoffmann, J.R.R.","48","1994",,,,"Hoffmann",,"brazil","sao paulo","cananeia","estrada entre a balsa e a praia da ilha comprida","ilha comprida","locality","brazil_sao paulo_cananeia","brazil_sao paulo_cananeia",-25.024888,-47.952513,"county","Ficus","L.","name_w_authors","Moraceae","Ficus","L.","genus","name accepted","bfo-10137",,,"Ficus L.","Ficus","Moraceae",,1561129,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","high",TRUE,-25.017778,-47.911944,"coord_original","seconds","check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","SPF_107381","ESA_20839|SPF_107381","1","0.25",,"SPF_107381","SPF_107381","Low","coord_original","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ZONA DE VIDA SILVESTRE APA DA ILHA COMPRIDA"
