"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","class","order","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","recordID","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","tax.check","species.new","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","selectionCategory","confidenceLocality","Nome_UC"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3138041",,,"NY","NY",,"PRESERVED_SPECIMEN","NY02361329","31-221174","G. K. Gottsberger",,"1974-11-22","1974","11","22","1974-11-22",,,"Brazil","BR","São Paulo",,"Botucatu Mun.","Along the highway São Manuel-Piracicaba, Represa do Rio Tieté",,,"-22.62","-48.25",,,,,,"2015-01-01","originally ident. as Cucurbitaceae. This NY specimen has leafless stems of Smilax mixed in with it, det. by Michael Nee.","Cucurbitaceae","Magnoliopsida","Cucurbitales","Cucurbitaceae",,"family",,"ACCEPTED",,,"Cucurbitaceae",,,,,,,,"jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/2/36/13/29/ny_02361329.dzi",,,,"GBIF","NY",,"Gottsberger, G.K.","31-221174","1974","Determinador, S.","2015",,"Gottsberger",,"brazil","sao paulo","botucatu","along the highway sao manuel-piracicaba",,"locality","brazil_sao paulo_along the highway sao manuel piracicaba","brazil_sao paulo_botucatu",-22.86266727,-48.46836983,"county",1768348,"Cucurbitaceae","A.Juss.","family_as_genus","Cucurbitaceae","Cucurbitaceae","A.Juss.","family","name accepted","bfo-17036",,,"Cucurbitaceae A.Juss.",,"Cucurbitaceae","brazil_sao paulo","Brazil","São Paulo",,,"gadm",TRUE,-22.62,-48.25,"coord_original","miliseconds","high",,"check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","NY_2361329","NY_2361329[virtual]","4","1","NY_2361329","NY_2361329","NY_2361329","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL TANQUÃ-RIO PIRACICABA"
,,"https://specieslink.net/col/15",,"UNESP-RC","HRCB",,"PRESERVED_SPECIMEN","56815","678","Biral, L.",,"2012-03-01","2012","3","1",,,,"Brasil","BR","São Paulo",,"Rio Claro","UNESP Campus Bela Vista Área abaixo do CEIS (Centro de Estudos de Insetos Sociais)",,,"-22.661456","-47.9126",,,,,,,,"Bignoniaceae","Magnoliopsida","Lamiales","Bignoniaceae",,"family",,"ACCEPTED",,,"Bignoniaceae",,,,,,,"WGS84",,,,,"GBIF","HRCB",,"Biral, L.","678","2012",,,,"Biral",,"brazil","sao paulo","rio claro","unesp campus bela vista area abaixo do ceis",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county",1762364,"Bignoniaceae","Juss.","family_as_genus","Bignoniaceae","Bignoniaceae","Juss.","family","name accepted","bfo-112305",,,"Bignoniaceae Juss.",,"Bignoniaceae","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gadm",TRUE,-22.661456,-47.9126,"coord_original","miliseconds","unknown",,"check_local.2municip.","ok_state",,FALSE,"no_cannot_check","full_name_match","HRCB_56815","HRCB_56815[virtual]","1","0.25","HRCB_56815","HRCB_56815","HRCB_56815","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL TANQUÃ-RIO PIRACICABA"
,,"https://specieslink.net/col/15",,"UNESP-RC","HRCB",,"PRESERVED_SPECIMEN","58677","758","Biral, L.",,"2012-09-04","2012","9","4",,,,"Brasil","BR","São Paulo",,"Rio Claro","Bela Vista",,,"-22.671944","-47.913493",,,,,"Indriunas, A.","2014-08-21",,"Ruellia Plum. ex L.","Magnoliopsida","Lamiales","Acanthaceae","Ruellia","genus",,"ACCEPTED",,,"Ruellia Plum. ex L.",,,,"Ruellia",,,"WGS84",,,,,"GBIF","HRCB",,"Biral, L.","758","2012","Indriunas, A.","2014",,"Biral",,"brazil","sao paulo","rio claro","bela vista",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county",1606170,"Ruellia","L.","name_w_authors","Acanthaceae","Ruellia","L.","genus","author misspelled","bfo-4195",,,"Ruellia L.","Ruellia","Acanthaceae","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gadm",TRUE,-22.671944,-47.913493,"coord_original","seconds","low",,"check_local.2municip.","ok_state",,FALSE,"no_cannot_check","full_name_match","HRCB_58677","HRCB_58677[virtual]","1","0.25","HRCB_58677","HRCB_58677","HRCB_58677","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL TANQUÃ-RIO PIRACICABA"
"PhysicalObject",,"http://biocol.org/urn:lsid:biocol.org:col:15556",,"NY","NY","Vascular plants","PRESERVED_SPECIMEN","02680565","1065","L. Biral",,"2014-07-29","2014","7","29","29 Jul 2014",,,"Brazil","BR","São Paulo","Rio Claro Mun.","Rio Claro Mun.",,,"2054 ft","-22.65242","-47.9331",,,,,,,,"Oxalis L.","Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis","genus",,"ACCEPTED",,,"Oxalis L.",,,,"Oxalis",,,,,,,,"GBIF","NY",,"Biral, L.","1065","2014",,,,"Biral",,"brazil","sao paulo","rio claro",,,"municipality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county",1618747,"Oxalis","L.","name_w_authors","Oxalidaceae","Oxalis","L.","genus","name accepted","bfo-12439",,,"Oxalis L.","Oxalis","Oxalidaceae","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gadm",TRUE,-22.65242,-47.9331,"coord_original","miliseconds","unknown",,"ok_same_resolution","ok_state",,FALSE,"no_cannot_check","full_name_match","NY_2680565","NY_2680565[virtual]","1","0.25","NY_2680565","NY_2680565","NY_2680565","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL TANQUÃ-RIO PIRACICABA"
,,"https://specieslink.net/col/15",,"UNESP-RC","HRCB",,"PRESERVED_SPECIMEN","65901","1130","Biral, L.",,"2016-04-22","2016","4","22",,,,"Brasil","BR","São Paulo",,"Rio Claro","Campus Unesp Bela Vista Jardim próximo ao prédio central do IB",,,"-22.666006","-47.912961",,,,,,,,"Eupatorium L.","Magnoliopsida","Asterales","Asteraceae","Eupatorium","genus",,"ACCEPTED",,,"Eupatorium L.",,,,"Eupatorium",,,"WGS84",,,,,"GBIF","HRCB",,"Biral, L.","1130","2016",,,,"Biral",,"brazil","sao paulo","rio claro","campus unesp bela vista jardim proximo ao predio central do ib",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county",1617742,"Eupatorium","L.","name_w_authors","Asteraceae","Eupatorium","L.","genus","name accepted","bfo-22208",,,"Eupatorium L.","Eupatorium","Asteraceae","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gadm",TRUE,-22.666006,-47.912961,"coord_original","miliseconds","unknown",,"check_local.2municip.","ok_state",,FALSE,"no_cannot_check","full_name_match","HRCB_65901",,"0","0",,,,"coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL TANQUÃ-RIO PIRACICABA"
,,"https://specieslink.net/col/15",,"UNESP-RC","HRCB",,"PRESERVED_SPECIMEN","56808","671","Biral, L.",,"2012-03-01","2012","3","1",,,,"Brasil","BR","São Paulo",,"Rio Claro","UNESP campus Bela Vista Área abaixo do CEIS (Centro de Estusos de Insetos Sociais)",,,"-22.661456","-47.9126",,,,,,,,"Erythroxylum Browne","Magnoliopsida","Malpighiales","Erythroxylaceae","Erythroxylum","genus",,"ACCEPTED",,,"Erythroxylum Browne",,,,"Erythroxylum",,,"WGS84",,,,,"GBIF","HRCB",,"Biral, L.","671","2012",,,,"Biral",,"brazil","sao paulo","rio claro","unesp campus bela vista area abaixo do ceis",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county",1606161,"Erythroxylum","P.Browne","indet","Erythroxylaceae","Erythroxylum","P.Browne","genus","name accepted","bfo-7680",,,"Erythroxylum P.Browne","Erythroxylum","Erythroxylaceae","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gadm",TRUE,-22.661456,-47.9126,"coord_original","miliseconds","unknown",,"check_local.2municip.","ok_state",,FALSE,"no_cannot_check","full_name_match","HRCB_56808","HRCB_56808[virtual]","1","0.25","HRCB_56808","HRCB_56808","HRCB_56808","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL TANQUÃ-RIO PIRACICABA"
,,"https://specieslink.net/col/15",,"UNESP-RC","HRCB",,"PRESERVED_SPECIMEN","61591","934","Biral, L.",,"2014-01-02","2014","1","2",,,,"Brasil","BR","São Paulo",,"Rio Claro","Vila Indaiá",,,"-22.664578","-47.933089",,,,,,,,"Cyperus L.","Liliopsida","Poales","Cyperaceae","Cyperus","genus",,"ACCEPTED",,,"Cyperus L.",,,,"Cyperus",,,"WGS84",,,,,"GBIF","HRCB",,"Biral, L.","934","2014",,,,"Biral",,"brazil","sao paulo","rio claro","vila indaia",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county",1606196,"Cyperus","L.","name_w_authors","Cyperaceae","Cyperus","L.","genus","name accepted","bfo-7171",,,"Cyperus L.","Cyperus","Cyperaceae","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gadm",TRUE,-22.664578,-47.933089,"coord_original","miliseconds","unknown",,"check_local.2municip.","ok_state",,FALSE,"no_cannot_check","full_name_match","HRCB_61591","HRCB_61591[virtual]","1","0.25","HRCB_61591","HRCB_61591","HRCB_61591","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL TANQUÃ-RIO PIRACICABA"
,,"https://specieslink.net/col/220",,"UFMG","BHCB",,"PRESERVED_SPECIMEN","210460","1134","Biral, L",,"2016-08-02","2016","8","2",,,,"Brasil","BR","São Paulo",,"Rio Claro","UNESP - Campus Rio Claro, Bairro Bela Vista. Na rota em frente do prédio da administração do Instituto de Biociências.",,,"-22.667728","-47.915494",,,,,,,,"Cestrum L.","Magnoliopsida","Solanales","Solanaceae","Cestrum","genus",,"ACCEPTED",,,"Cestrum L.",,,,"Cestrum",,,"WGS84","https://images.cria.org.br/viewer/BHCB210460",,,,"GBIF","BHCB",,"Biral, L.","1134","2016",,,,"Biral",,"brazil","sao paulo","rio claro","campus rio claro","unesp","locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county",1657863,"Cestrum","L.","name_w_authors","Solanaceae","Cestrum","L.","genus","name accepted","bfo-14635",,,"Cestrum L.","Cestrum","Solanaceae","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gadm",TRUE,-22.667728,-47.915494,"coord_original","miliseconds","unknown",,"check_local.2municip.","ok_state",,FALSE,"no_cannot_check","full_name_match","BHCB_210460",,"0","0",,,,"coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL TANQUÃ-RIO PIRACICABA"
,,"https://specieslink.net/col/15",,"UNESP-RC","HRCB",,"PRESERVED_SPECIMEN","56811","674","Biral, L.",,"2012-03-01","2012","3","1",,,,"Brasil","BR","São Paulo",,"Rio Claro","Unesp Rio Claro Campus Bela Vista",,,"-22.661456","-47.9126",,,,,,,,"Annona L.","Magnoliopsida","Magnoliales","Annonaceae","Annona","genus",,"ACCEPTED",,,"Annona L.",,,,"Annona",,,"WGS84",,,,,"GBIF","HRCB",,"Biral, L.","674","2012",,,,"Biral",,"brazil","sao paulo","rio claro","unesp rio claro campus bela vista",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county",1606160,"Annona","L.","name_w_authors","Annonaceae","Annona","L.","genus","name accepted","bfo-110235",,,"Annona L.","Annona","Annonaceae","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gadm",TRUE,-22.661456,-47.9126,"coord_original","miliseconds","unknown",,"check_local.2municip.","ok_state",,FALSE,"no_cannot_check","full_name_match","HRCB_56811",,"0","0",,,,"coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL TANQUÃ-RIO PIRACICABA"
,,,,"HRCB","MO-DUPLICATES",,"PRESERVED_SPECIMEN","101055822","1131",,,,"2016","7","20",,,,"Brasil",,"São Paulo","Rio Claro","Rio Claro","Ruderal.",,,"-22.6629833","-47.9341367",,,,,"M.H. Nee (MO)","2020-NA-NA",,"Solanum scuticum",,,"Solanaceae","Solanum",,,,"-22.6629833","-47.9341367",,,,"2020",,"scuticum",,,,,,,"Splink","MO-DUPLICATES","code not found",,"1131","2016","Nee, M.H.","2020",,,,"brazil","sao paulo","rio claro","ruderal",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county",1071023,"Solanum scuticum","M.Nee","possibly_ok","Solanaceae","Solanum scuticum","M.Nee","species","name accepted","bfo-14857",,,"Solanum scuticum M.Nee","Solanum","Solanaceae","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gadm",TRUE,-22.6629833,-47.9341367,"coord_original","miliseconds","high","Solanum scuticum","check_local.2municip.","ok_state",,FALSE,"ok_dist","full_name_match","MO-DUPLICATES_101055822",,"cc","cc",,,,"coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL TANQUÃ-RIO PIRACICABA"
