"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","class","order","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","recordID","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","tax.check","species.new","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","selectionCategory","confidenceLocality","Nome_UC"
,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN","303160","9000","Souza, VC; et al.",,"1995-09-03","1995","9","3",,,,"Brasil","BR","São Paulo",,"Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha entre a Cachoeira do Araça e a área conhecida como 'descampado'.",,,,,,,,,"Souza, VC","1999-08-18",,"Acnistus arborescens (L.) Schltdl.","Magnoliopsida","Solanales","Solanaceae","Iochroma","species","(L.) Schltdl.","SYNONYM",,,"Iochroma arborescens (L.) J.M.H.Shaw",,,,"Acnistus arborescens","Iochroma arborescens",,"WGS84","https://images.cria.org.br/viewer/SP059986",,,,"GBIF","SP","code partially found","Souza, V.C.","9000","1995","Souza, V.C.","1999",,"Souza",,"brazil","sao paulo","eldorado","parque estadual de jacupiranga",,"locality","brazil_sao paulo_eldorado_parque estadual jacupiranga","brazil_sao paulo_eldorado_parque estadual jacupiranga",-24.627344,-48.398324,"locality",395744,"Solanaceae","A.Juss.","family_as_genus","Solanaceae","Iochroma arborescens","(L.) J.M.H. Shaw","family","replaced synonym","bfo-225","Iochroma arborescens","(L.) J.M.H. Shaw","Solanaceae A.Juss.",,"Solanaceae","brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"ibge",TRUE,-24.627344,-48.398324,"coord_gazet","seconds","high",,"ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","SP_303160","BHCB_35311|ESA_26263|SP_303160","2","0.5","ESA_26263","SP_303160","SP_303160","coord_gazet","Medium","ÁREA DE PROTEÇÃO AMBIENTAL QUILOMBOS DO MÉDIO RIBEIRA"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2624789",,,"ESA","ESA",,"PRESERVED_SPECIMEN","ESA026263","9000","Souza, V.C.;Souza, J.P.,Mazine, F.F.,Ivanauskas, N.M.,Rodrigues, R.R.,Farah, F.T.,Scalon, V.R.,L. M.Campos, Dias, A.S.,Rodrigues, A.G.,Sanches, I.D.,Paiva, G.A.,Arzolla, F.A.R.P.,Guskuma, M.,V.Pereira, Cordeiro, L.E.","Arbusto, ca. 2,5 m alt.;corola alva. Local recentemente desmatado.","1995-03-09","1995","3","9","9/3/1995",,"Arbusto, ca. 2,5 m alt.;corola alva. Local recentemente desmatado.","Brasil","BR","São Paulo",,"Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha entre a Cachoeira do Araça e a área conhecida como 'descampado'.",,,,,,,,,"Souza, V.C.","1999-08-18",,"Acnistus arborescens (L.) Schltdl.","Magnoliopsida","Solanales","Solanaceae","Iochroma","species",,"SYNONYM",,,"Iochroma arborescens (L.) J.M.H.Shaw",,,,"Acnistus arborescens","Iochroma arborescens",,"WGS84","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/2/62/63/esa00026263.dzi",,,,"GBIF","ESA",,"Souza, V.C.","9000","1995","Souza, V.C.","1999","Souza, J.P.; Mazine, F.F.; Ivanauskas, N.M.; Rodrigues, R.R.; Farah, F.T.; Scalon, V.R.; M. Campos, D.S.L.; Rodrigues, A.G.; Sanches, I.D.; Paiva, G.A.; Arzolla, F.A.R.P.; Guskuma, M.; Pereira, C.E.V.","Souza",,"brazil","sao paulo","eldorado","parque estadual de jacupiranga",,"locality","brazil_sao paulo_eldorado_parque estadual jacupiranga","brazil_sao paulo_eldorado_parque estadual jacupiranga",-24.627344,-48.398324,"locality",480716,"Solanaceae","A.Juss.","family_as_genus","Solanaceae","Iochroma arborescens","(L.) J.M.H. Shaw","family","replaced synonym","bfo-225","Iochroma arborescens","(L.) J.M.H. Shaw","Solanaceae A.Juss.",,"Solanaceae","brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"ibge",TRUE,-24.627344,-48.398324,"coord_gazet","seconds","high",,"ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","ESA_26263","BHCB_35311|ESA_26263|SP_303160","2","0.5","ESA_26263","SP_303160","SP_303160","coord_gazet","Medium","ÁREA DE PROTEÇÃO AMBIENTAL QUILOMBOS DO MÉDIO RIBEIRA"
,,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN","RB00678991","9092","V.C. Souza; R.R. Rodrigues, F.A.R.P. Arzolla, N.M. Ivanauskas, J.P. Souza, V.R. Scalon, F.T. Mazine, L.D. Sanches, G.A. Paiva, L.M. Campos, A.S. Dias, V. Pereira, L.E. Cordeiro, A.G. Rodrigues & M. Guskuma","Mata Atlântica com transição para campo de altitude. Campo de altitude.","1995-09-04","1995","9","4",,,"Mata Atlântica com transição para campo de altitude. Campo de altitude.","Brasil","BR","São Paulo",,"Eldorado","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha para o mirante mais alto. Mata Atlântica com transição para campo de altitude.",,,,,,,,,"Regina Andreata","1997-12-01",,"Smilax elastica Griseb.","Liliopsida","Liliales","Smilacaceae","Smilax","species","Griseb.","ACCEPTED",,,"Smilax elastica Griseb.",,,,"Smilax elastica Griseb.","Smilax elastica",,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/67/89/91/00678991.jpg",,,,"GBIF","RB",,"Souza, V.C.","9092","1995","Andreatta, R.","2003","Rodrigues, R.R.; Arzolla, F.A.R.P.; Ivanauskas, N.M.; Souza, J.P.; Scalon, V.R.; Mazine, F.T.; Sanches, L.D.; Paiva, G.A.; Campos, L.M.; Dias, A.S.; Pereira, V.; Cordeiro, L.E.; Rodrigues, A.G.; Guskuma, M.","Souza",,"brazil","sao paulo","eldorado","parque estadual de jacupiranga",,"locality","brazil_sao paulo_eldorado_parque estadual jacupiranga","brazil_sao paulo_eldorado_parque estadual jacupiranga",-24.627344,-48.398324,"locality",252440,"Smilacaceae","Vent.","family_as_genus","Smilacaceae","Smilax elastica","Griseb.","family","name accepted","bfo-224",,,"Smilacaceae Vent.",,"Smilacaceae","brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"ibge",TRUE,-24.52,-48.099998,"coord_original","miliseconds","high",,"ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","RB_678991","ESA_28416|RB_678991|SP_304247","4","1","ESA_28416","ESA_28416","ESA_28416","coord_original","Medium","ÁREA DE PROTEÇÃO AMBIENTAL QUILOMBOS DO MÉDIO RIBEIRA"
,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN","304247","9092","Souza, VC; et al.",,"1995-09-04","1995","9","4",,,,"Brasil","BR","São Paulo",,"Eldorado","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha para o mirante mais alto. Mata Atlântica com transição para campo de altitude.",,,,,,,,,"Andreata, R","2003-01-01",,"Smilax elastica Griseb.","Liliopsida","Liliales","Smilacaceae","Smilax","species","Griseb.","ACCEPTED",,,"Smilax elastica Griseb.",,,,"Smilax elastica","Smilax elastica",,,,,,,"GBIF","SP","code partially found","Souza, V.C.","9092","1995","Andreatta, R.","2003",,"Souza",,"brazil","sao paulo","eldorado","parque estadual de jacupiranga",,"locality","brazil_sao paulo_eldorado_parque estadual jacupiranga","brazil_sao paulo_eldorado_parque estadual jacupiranga",-24.627344,-48.398324,"locality",458409,"Smilacaceae","Vent.","family_as_genus","Smilacaceae","Smilax elastica","Griseb.","family","name accepted","bfo-224",,,"Smilacaceae Vent.",,"Smilacaceae","brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"ibge",TRUE,-24.52,-48.099998,"coord_original","miliseconds","high",,"ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SP_304247","ESA_28416|RB_678991|SP_304247","4","1","ESA_28416","ESA_28416","ESA_28416","coord_original","Medium","ÁREA DE PROTEÇÃO AMBIENTAL QUILOMBOS DO MÉDIO RIBEIRA"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4875185",,,"ESA","ESA",,"PRESERVED_SPECIMEN","ESA028416","9092","Souza, V.C.;Souza, J.P.,Mazine, F.F.,Ivanauskas, N.M.,Rodrigues, R.R.,Farah, F.T.,Scalon, V.R.,L.M.Campos, Dias, A.S.,Rodrigues, A.G.,Sanches, I.D.,Paiva, G.A.,Arzolla, F.A.R.P.,Guskuma, M.,V.Pereira, Cordeiro, L.E.","Trepadeira; frutos imaturos verdes. Campo de altitude.","1995-04-09","1995","4","9","9/4/1995",,"Trepadeira; frutos imaturos verdes. Campo de altitude.","Brasil","BR","São Paulo",,"Eldorado","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha para o mirante mais alto. Mata Atlântica com transição para campo de altitude.",,,,,,,,,"Andreatta, R.","2003-01-01",,"Smilax elastica Griseb.","Liliopsida","Liliales","Smilacaceae","Smilax","species",,"ACCEPTED",,,"Smilax elastica Griseb.",,,,"smilax elastica","Smilax elastica",,,"jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/2/84/16/esa00028416.dzi",,,,"GBIF","ESA",,"Souza, V.C.","9092","1995","Andreatta, R.","2003","Souza, J.P.; Mazine, F.F.; Ivanauskas, N.M.; Rodrigues, R.R.; Farah, F.T.; Scalon, V.R.; M. Campos, D.S.L.; Rodrigues, A.G.; Sanches, I.D.; Paiva, G.A.; Arzolla, F.A.R.P.; Guskuma, M.; Pereira, C.E.V.","Souza",,"brazil","sao paulo","eldorado","parque estadual de jacupiranga",,"locality","brazil_sao paulo_eldorado_parque estadual jacupiranga","brazil_sao paulo_eldorado_parque estadual jacupiranga",-24.627344,-48.398324,"locality",489614,"Smilacaceae","Vent.","family_as_genus","Smilacaceae","Smilax elastica","Griseb.","family","name accepted","bfo-224",,,"Smilacaceae Vent.",,"Smilacaceae","brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"ibge",TRUE,-24.52,-48.099998,"coord_original","miliseconds","high",,"ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","ESA_28416","ESA_28416|RB_678991|SP_304247","4","1","ESA_28416","ESA_28416","ESA_28416","coord_original","Medium","ÁREA DE PROTEÇÃO AMBIENTAL QUILOMBOS DO MÉDIO RIBEIRA"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2615392",,,"ESA","ESA",,"PRESERVED_SPECIMEN","ESA107914","27","Santos, M.B.",,"2005-03-23","2005","3","23","3/23/2005",,,"Brasil","BR","São Paulo",,"Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Bugio. Floresta Ombrófila Densa Baixo Montana Ribeirinha Pouco Degradada com afloramento de calcário.",,,,,,,,,,,,"Rubiaceae","Magnoliopsida","Gentianales","Rubiaceae",,"family",,"ACCEPTED",,,"Rubiaceae",,,,,,,,"jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/10/79/14/esa00107914.dzi",,,,"GBIF","ESA",,"Santos, M.B.","27","2005",,,,"Santos",,"brazil","sao paulo","eldorado","parque estadual de jacupiranga",,"municipality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado_parque estadual jacupiranga",-24.627344,-48.398324,"locality",1767046,"Rubiaceae","Juss.","family_as_genus","Rubiaceae","Rubiaceae","Juss.","family","name accepted","bfo-210",,,"Rubiaceae Juss.",,"Rubiaceae","brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"ibge",TRUE,-24.52,-48.099998,"coord_original","miliseconds","high",,"ok_same_resolution","ok_county",,FALSE,"no_cannot_check","full_name_match","ESA_107914","ESA_107914|ESA_50439","4","1",,"ESA_50439","ESA_50439","coord_original","Medium","ÁREA DE PROTEÇÃO AMBIENTAL QUILOMBOS DO MÉDIO RIBEIRA"
,,"https://specieslink.net/col/8",,"ESALQ","ESA",,"PRESERVED_SPECIMEN","050439","27","Santos, M.B.; Pardi, M.M.; Bordini, M.C.P.; Bosquetti, L.B.; Marcelino, V.R.; Breier, T.B.; Souza, V.C.; Rodrigues, R.R.",,"2005-03-23","2005","3","23",,,,"Brasil","BR","São Paulo",,"Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Bugio. Floresta Ombrófila Densa Baixo Montana Ribeirinha Pouco Degradada com afloramento de calcário.",,,,,,,,,,,,"Rubiaceae","Magnoliopsida","Gentianales","Rubiaceae",,"family",,"ACCEPTED",,,"Rubiaceae",,,,,,,,,,,,"GBIF","ESA",,"Santos, M.B.","27","2005",,,"Pardi, M.M.; Bordini, M.C.P.; Bosquetti, L.B.; Marcelino, V.R.; Breier, T.B.; Souza, V.C.; Rodrigues, R.R.","Santos",,"brazil","sao paulo","eldorado","parque estadual de jacupiranga",,"locality","brazil_sao paulo_eldorado_parque estadual jacupiranga","brazil_sao paulo_eldorado_parque estadual jacupiranga",-24.627344,-48.398324,"locality",1773803,"Rubiaceae","Juss.","family_as_genus","Rubiaceae","Rubiaceae","Juss.","family","name accepted","bfo-210",,,"Rubiaceae Juss.",,"Rubiaceae","brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"ibge",TRUE,-24.52,-48.099998,"coord_original","miliseconds","high",,"ok_same_resolution","ok_county",,FALSE,"no_cannot_check","full_name_match","ESA_50439","ESA_107914|ESA_50439","4","1",,"ESA_50439","ESA_50439","coord_original","Medium","ÁREA DE PROTEÇÃO AMBIENTAL QUILOMBOS DO MÉDIO RIBEIRA"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","88535","194","Rodrigues, RR; Souza, VC; Arzolla, FARDP; Ivanauskas, NM; Souza, JP; et al.",,"1995-09-04","1995","9","4",,,,"Brasil","BR","São Paulo",,"Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo.",,,"-24.501667","-48.408889",,,,,,,,"Prunus sellowii Koehne","Magnoliopsida","Rosales","Rosaceae","Prunus","species","Koehne","SYNONYM",,,"Prunus reflexa (Gardner) Walp.",,,,"Prunus sellowii","Prunus reflexa",,,"https://images.cria.org.br/viewer/UEC034235",,,,"GBIF","UEC",,"Rodrigues, R.R.","194","1995","Almeida","2010","Souza, V.C.; Arzolla, F.A.R.D.P.; Ivanauskas, N.M.; Souza, J.P.","Rodrigues",,"brazil","sao paulo","eldorado","parque estadual de jacupiranga",,"locality","brazil_sao paulo_eldorado_parque estadual jacupiranga","brazil_sao paulo_eldorado_parque estadual jacupiranga",-24.627344,-48.398324,"locality",91135,"Rosaceae","Juss.","family_as_genus","Rosaceae","Prunus myrtifolia","(L.) Urb.","family","replaced synonym","bfo-209","Prunus myrtifolia","(L.) Urb.","Rosaceae Juss.",,"Rosaceae","brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"ibge",TRUE,-24.52,-48.099998,"coord_original","miliseconds","high",,"ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","UEC_88535","ESA_21768|SP_311019|SPF_110476|UEC_88535","4","1","ESA_21768","ESA_21768","SPF_110476","coord_original","Medium","ÁREA DE PROTEÇÃO AMBIENTAL QUILOMBOS DO MÉDIO RIBEIRA"
,,"https://specieslink.net/col/7",,"USP-IB","SPF",,"PRESERVED_SPECIMEN","110476","194","Rodrigues, RR",,"1995-09-04","1995","9","4",,,,"Brasil","BR","São Paulo",,"Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo.",,,,,,,,,"Kiyama, CY","1996-09-01",,"Prunus myrtifolia (L.) Urb.","Magnoliopsida","Rosales","Rosaceae","Prunus","species","(L.) Urb.","ACCEPTED",,,"Prunus myrtifolia (L.) Urb.",,,,"Prunus myrtifolia","Prunus myrtifolia",,,"https://images.cria.org.br/viewer/SPF00110476",,,,"GBIF","SPF",,"Rodrigues, R.R.","194","1995","Almeida","2010",,"Rodrigues",,"brazil","sao paulo","eldorado","parque estadual de jacupiranga",,"locality","brazil_sao paulo_eldorado_parque estadual jacupiranga","brazil_sao paulo_eldorado_parque estadual jacupiranga",-24.627344,-48.398324,"locality",270298,"Rosaceae","Juss.","family_as_genus","Rosaceae","Prunus myrtifolia","(L.) Urb.","family","name accepted","bfo-209",,,"Rosaceae Juss.",,"Rosaceae","brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"ibge",TRUE,-24.52,-48.099998,"coord_original","miliseconds","high",,"ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SPF_110476","ESA_21768|SP_311019|SPF_110476|UEC_88535","4","1","ESA_21768","ESA_21768","SPF_110476","coord_original","Medium","ÁREA DE PROTEÇÃO AMBIENTAL QUILOMBOS DO MÉDIO RIBEIRA"
,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN","311019","194","Rodrigues, RR; et al.",,"1995-09-04","1995","9","4",,,,"Brasil","BR","São Paulo",,"Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo.",,,,,,,,,"Kiyama, CY","1996-08-28",,"Prunus myrtifolia (L.) Urb.","Magnoliopsida","Rosales","Rosaceae","Prunus","species","(L.) Urb.","ACCEPTED",,,"Prunus myrtifolia (L.) Urb.",,,,"Prunus myrtifolia","Prunus myrtifolia",,,,,,,"GBIF","SP","code partially found","Rodrigues, R.R.","194","1995","Almeida","2010",,"Rodrigues",,"brazil","sao paulo","eldorado","parque estadual de jacupiranga",,"locality","brazil_sao paulo_eldorado_parque estadual jacupiranga","brazil_sao paulo_eldorado_parque estadual jacupiranga",-24.627344,-48.398324,"locality",459479,"Rosaceae","Juss.","family_as_genus","Rosaceae","Prunus myrtifolia","(L.) Urb.","family","name accepted","bfo-209",,,"Rosaceae Juss.",,"Rosaceae","brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"ibge",TRUE,-24.52,-48.099998,"coord_original","miliseconds","high",,"ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SP_311019","ESA_21768|SP_311019|SPF_110476|UEC_88535","4","1","ESA_21768","ESA_21768","SPF_110476","coord_original","Medium","ÁREA DE PROTEÇÃO AMBIENTAL QUILOMBOS DO MÉDIO RIBEIRA"
