"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","species.new","recordID","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","tax.check","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","selectionCategory","confidenceLocality","Nome_UC"
,,"https://specieslink.net/col/13",,"IF","SPSF",,"PRESERVED_SPECIMEN","38879","348","C. Urbanetz",,"2004-02-09","2004","2","9",,,,"Brasil","BR","Sp",,"Cananéia","Fazenda Folha Larga",,,"-24.883333","-47.916667",,,,,"P.L.R.Moraes",,,"Ocotea daphnifolia (Meisn.) Mez","Lauraceae","Ocotea","species","(Meisn.) Mez","ACCEPTED",,,"Ocotea daphnifolia (Meisn.) Mez",,,,"Ocotea daphnifolia","Ocotea daphnifolia",,"WGS84",,,,,"GBIF","SPSF",,"Urbanetz, C.","348","2004",,,,"Urbanetz",,"brazil","sao paulo","cananeia","fazenda folha larga",,"locality","brazil_sao paulo_cananeia_fazenda folha larga","brazil_sao paulo_cananeia_fazenda folha larga",-24.9,-47.933333,"locality","Ocotea daphnifolia","(Meisn.) Mez","name_w_authors","Lauraceae","Ocotea daphnifolia","(Meisn.) Mez","species","name accepted","bfo-8454",,,"Ocotea daphnifolia (Meisn.) Mez","Ocotea","Lauraceae","Ocotea daphnifolia",46938,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","high",TRUE,-24.883333,-47.916667,"coord_original","minutes","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SPSF_38879","SPSF_38879|UEC_133706","1","0.25",,"SPSF_38879","SPSF_38879","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","133706","348","Urbanetz, C; Mariuza; Domingos; Lelo",,"2004-02-09","2004","2","9",,,,"Brasil","BR","Sp",,"Cananéia","Fazenda Folha Larga",,,"-24.883333","-47.916667",,,,,"Moraes, PLR",,,"Ocotea daphnifolia (Meisn.) Mez","Lauraceae","Ocotea","species","(C.F.W.Meissn.) Mez","ACCEPTED",,,"Ocotea daphnifolia (Meisn.) Mez",,,,"Ocotea daphnifolia","Ocotea daphnifolia",,"WGS84","https://images.cria.org.br/viewer/UEC079967",,,,"GBIF","UEC",,"Urbanetz, C.","348","2004",,,"Mariuza; Domingos; Lelo","Urbanetz",,"brazil","sao paulo","cananeia","fazenda folha larga",,"locality","brazil_sao paulo_cananeia_fazenda folha larga","brazil_sao paulo_cananeia_fazenda folha larga",-24.9,-47.933333,"locality","Ocotea daphnifolia","(Meisn.) Mez","name_w_authors","Lauraceae","Ocotea daphnifolia","(Meisn.) Mez","species","name accepted","bfo-8454",,,"Ocotea daphnifolia (Meisn.) Mez","Ocotea","Lauraceae","Ocotea daphnifolia",105138,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","high",TRUE,-24.883333,-47.916667,"coord_original","minutes","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","UEC_133706","SPSF_38879|UEC_133706","1","0.25",,"SPSF_38879","SPSF_38879","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN","253122","971","Skorupa, LA; et al.",,"1991-10-12","1991","10","12",,,,"Brasil","BR","São Paulo",,"Iguape","Estação Ecológica Juréia-Itatins, Trilha para o alto do morro próximo ao alojamento",,,,,,,,,"Baitello, JB","1996-03-06",,"Ocotea daphnifolia (Meisn.) Mez","Lauraceae","Ocotea","species","(Meisn.) Mez","ACCEPTED",,,"Ocotea daphnifolia (Meisn.) Mez",,,,"Ocotea daphnifolia","Ocotea daphnifolia",,,"https://images.cria.org.br/viewer/SP054684",,,,"GBIF","SP","code not found","Skorupa, L.A.","971","1991","Baitello, J.B.","1996",,"Skorupa",,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","Ocotea daphnifolia","(Meisn.) Mez","name_w_authors","Lauraceae","Ocotea daphnifolia","(Meisn.) Mez","species","name accepted","bfo-8454",,,"Ocotea daphnifolia (Meisn.) Mez","Ocotea","Lauraceae","Ocotea daphnifolia",384168,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"ibge","high",TRUE,-24.700001,-47.549999,"coord_original","miliseconds","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SP_253122","SP_253122[virtual]","4","1","SP_253122","SP_253122","SP_253122","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN","237675","549","Cordeiro, I; et al.",,"1990-03-15","1990","3","15",,,,"Brasil","BR","São Paulo",,"Iguape","Reserva Ecológica Juréia-Itatins, Trilha do alojamento para o morro próximo à Ponta da Juréia, mata",,,,,,,,,"Nicolau, SA",,,"Ocotea daphnifolia (Meisn.) Mez","Lauraceae","Ocotea","species","(Meisn.) Mez","ACCEPTED",,,"Ocotea daphnifolia (Meisn.) Mez",,,,"Ocotea daphnifolia","Ocotea daphnifolia",,,"https://images.cria.org.br/viewer/SP054685",,,,"GBIF","SP","code not found","Cordeiro, I.","549","1990","Nicolau, S.A.",,,"Cordeiro",,"brazil","sao paulo","iguape","reserva ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_reserva ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","Ocotea daphnifolia","(Meisn.) Mez","name_w_authors","Lauraceae","Ocotea daphnifolia","(Meisn.) Mez","species","name accepted","bfo-8454",,,"Ocotea daphnifolia (Meisn.) Mez","Ocotea","Lauraceae","Ocotea daphnifolia",379575,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"ibge","high",TRUE,-24.700001,-47.549999,"coord_original","miliseconds","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SP_237675","SP_237675|SPSF_43337","4","1","SP_237675","SP_237675","SP_237675","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"13",,"IF","SPSF",,"PRESERVED_SPECIMEN","43337","549","I.Cordeiro & L.Rossi & M.C.H.Mamede",,,"1990","03","15",,,,"Brasil",,"São Paulo","Iguape","Iguape","Reserva Ecológica Juréia-Itatins, Trilha do alojamento para o morro próximo à Ponta da Juréia, mata",,,"-24.700001","-47.549999","55628",,,,"J.B.Baitello","2010-03-31",,"Ocotea daphnifolia","Lauraceae","Ocotea",,"(Meisn.) Mez",,,,,"31","03","2010",,,,,,,,"SPSF00043337","Splink","SPSF",,"Cordeiro, I.","549","1990","Nicolau, S.A.",,"Rossi, L.; Mamede, M.C.H.","Cordeiro",,"brazil","sao paulo","iguape","reserva ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","Ocotea daphnifolia","(Meisn.) Mez","possibly_ok","Lauraceae","Ocotea daphnifolia","(Meisn.) Mez","species","name accepted","bfo-8454",,,"Ocotea daphnifolia (Meisn.) Mez","Ocotea","Lauraceae","Ocotea daphnifolia",832626,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"ibge","high",TRUE,-24.700001,-47.549999,"coord_original","miliseconds","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SPSF_43337","SP_237675|SPSF_43337","4","1","SP_237675","SP_237675","SP_237675","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","149942","445","Urbanetz, C",,"2008","2008",,,,,,"Brazil","BR","São Paulo",,"Cananéia","km 31 da rodovia SP-226, Estrada de terra para o mar de dentro.",,,"-24.9025","-47.918056",,,,,"Barbosa, TDM",,,"Ocotea aciphylla (Nees) Mez","Lauraceae","Ocotea","species","(Nees) Mez","ACCEPTED",,,"Ocotea aciphylla (Nees) Mez",,,,"Ocotea aciphylla","Ocotea aciphylla",,"WGS84","https://images.cria.org.br/viewer/UEC061213",,,,"GBIF","UEC",,"Urbanetz, C.","445","2008",,,,"Urbanetz",,"brazil","sao paulo","cananeia","km 31 da rodovia sp-226, estrada de terra para o mar de dentro","km 31 da rodovia sp-226","locality","brazil_sao paulo_cananeia","brazil_sao paulo_cananeia",-25.024888,-47.952513,"county","Ocotea aciphylla","(Nees & Mart.) Mez","name_w_authors","Lauraceae","Ocotea aciphylla","(Nees & Mart.) Mez","species","author misspelled","bfo-8441",,,"Ocotea aciphylla (Nees & Mart.) Mez","Ocotea","Lauraceae","Ocotea aciphylla",109874,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","high",TRUE,-24.9025,-47.918056,"coord_original","seconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","UEC_149942","UEC_149942[virtual]","1","0.25",,"UEC_149942","UEC_149942","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","149962","444","Urbanetz, C",,"2008","2008",,,,,,"Brazil","BR","São Paulo",,"Cananéia","km 31 da rodovia SP-226, Estrada de terra para o mar de dentro.",,,"-24.9025","-47.918056",,,,,"Barbosa, TDM",,,"Ocotea aciphylla (Nees) Mez","Lauraceae","Ocotea","species","(Nees) Mez","ACCEPTED",,,"Ocotea aciphylla (Nees) Mez",,,,"Ocotea aciphylla","Ocotea aciphylla",,"WGS84","https://images.cria.org.br/viewer/UEC061211",,,,"GBIF","UEC",,"Urbanetz, C.","444","2008",,,,"Urbanetz",,"brazil","sao paulo","cananeia","km 31 da rodovia sp-226, estrada de terra para o mar de dentro","km 31 da rodovia sp-226","locality","brazil_sao paulo_cananeia","brazil_sao paulo_cananeia",-25.024888,-47.952513,"county","Ocotea aciphylla","(Nees & Mart.) Mez","name_w_authors","Lauraceae","Ocotea aciphylla","(Nees & Mart.) Mez","species","author misspelled","bfo-8441",,,"Ocotea aciphylla (Nees & Mart.) Mez","Ocotea","Lauraceae","Ocotea aciphylla",109886,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","high",TRUE,-24.9025,-47.918056,"coord_original","seconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","UEC_149962","UEC_149962[virtual]","1","0.25",,"UEC_149962","UEC_149962","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","107528","62","Sampaio, D; Maltez, HM; Silva, C; Almeida, A; Silva, MMR",,"1999-01-06","1999","1","6",,,,"Brasil","BR","SP",,"Iguape","E.Ecol.Chauás",,,"-24.783333","-47.7",,,,,"Hayashi, AH","1999-02-01",,"Ocotea aciphylla (Nees) Mez","Lauraceae","Ocotea","species","(Nees) Mez","ACCEPTED",,,"Ocotea aciphylla (Nees) Mez",,,,"Ocotea aciphylla","Ocotea aciphylla",,,"https://images.cria.org.br/viewer/UEC061203",,,,"GBIF","UEC",,"Sampaio, D.","62","1999","Baitello, J.B.",,"Maltez, H.M.; Silva, C.; Almeida, A.; Silva, M.M.R.","Sampaio",,"brazil","sao paulo","iguape","estacao ecologicachauas","estacao ecologica de chauas","locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","Ocotea aciphylla","(Nees & Mart.) Mez","name_w_authors","Lauraceae","Ocotea aciphylla","(Nees & Mart.) Mez","species","author misspelled","bfo-8441",,,"Ocotea aciphylla (Nees & Mart.) Mez","Ocotea","Lauraceae","Ocotea aciphylla",99675,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"ibge","high",TRUE,-24.700001,-47.549999,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","UEC_107528","ESA_62543|SPSF_25801|UEC_107528","4","1","ESA_62543","SPSF_25801","SPSF_25801","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2607330",,,"ESA","ESA",,"PRESERVED_SPECIMEN","ESA062543","62","Sampaio, D. et al.",,"1999-06-01","1999","6","1","1/6/1999",,,"Brasil","BR","SP",,"Iguape","E.Ecol.Chauás",,,,,,,,,"Baitello, J.B.",,,"Ocotea aciphylla (Nees) Mez","Lauraceae","Ocotea","species","(Nees) Mez","ACCEPTED",,,"Ocotea aciphylla (Nees) Mez",,,,"Ocotea aciphylla (Nees) Mez","Ocotea aciphylla",,,"jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/6/25/43/esa00062543.dzi",,,,"GBIF","ESA",,"Sampaio, D.","62","1999","Baitello, J.B.",,,"Sampaio",,"brazil","sao paulo","iguape","estacao ecologicachauas",,"municipality","brazil_sao paulo_peruibe","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","Ocotea aciphylla","(Nees & Mart.) Mez","name_w_authors","Lauraceae","Ocotea aciphylla","(Nees & Mart.) Mez","species","author misspelled","bfo-8441",,,"Ocotea aciphylla (Nees & Mart.) Mez","Ocotea","Lauraceae","Ocotea aciphylla",496269,"brazil_sao paulo_peruibe","Brazil","São Paulo","Peruíbe",,"ibge","high",TRUE,-24.700001,-47.549999,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","ESA_62543","ESA_62543|SPSF_25801|UEC_107528","4","1","ESA_62543","SPSF_25801","SPSF_25801","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"13",,"IF","SPSF",,"PRESERVED_SPECIMEN","25801","62","D.Sampaio",,,"1999","01","06",,,,"Brasil",,"SP","Iguape","Iguape","E.Ecol.Chauás",,,"-24.700001","-47.549999","55628",,,,,,,"Ocotea aciphylla","Lauraceae","Ocotea",,,,,,,,,,,,,,,,,"SPSF00025801","Splink","SPSF",,"Sampaio, D.","62","1999","Baitello, J.B.",,,"Sampaio",,"brazil","sao paulo","iguape","estacao ecologicachauas",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","Ocotea aciphylla","(Nees & Mart.) Mez","possibly_ok","Lauraceae","Ocotea aciphylla","(Nees & Mart.) Mez","species","name accepted","bfo-8441",,,"Ocotea aciphylla (Nees & Mart.) Mez","Ocotea","Lauraceae","Ocotea aciphylla",844419,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"ibge","high",TRUE,-24.700001,-47.549999,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","SPSF_25801","ESA_62543|SPSF_25801|UEC_107528","4","1","ESA_62543","SPSF_25801","SPSF_25801","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN","383919","653","Fávero, OA; et al.",,"1992-10-14","1992","10","14",,,,"Brasil","BR","São Paulo",,"Iguape","Estação Ecológica Juréia-Itatins, Caminho do Grajaúna para o Rio Verde",,,,,,,,,"Nicolau, SA","1997-08-01",,"Ocotea aciphylla (Nees) Mez","Lauraceae","Ocotea","species","(Nees & Mart.) Mez","ACCEPTED",,,"Ocotea aciphylla (Nees) Mez",,,,"Ocotea aciphylla","Ocotea aciphylla",,,,,,,"GBIF","SP","code not found","Favero, O.A.","653","1992","Nicolau, S.A.","1997",,"Favero",,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","Ocotea aciphylla","(Nees & Mart.) Mez","name_w_authors","Lauraceae","Ocotea aciphylla","(Nees & Mart.) Mez","species","author misspelled","bfo-8441",,,"Ocotea aciphylla (Nees & Mart.) Mez","Ocotea","Lauraceae","Ocotea aciphylla",414306,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"ibge","high",TRUE,-24.700001,-47.549999,"coord_original","miliseconds","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SP_383919","SP_383919[virtual]","4","1","SP_383919","SP_383919","SP_383919","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3595468",,,"IAN","IAN",,"PRESERVED_SPECIMEN","IAN066334","7846","Brade, AK",,"1917-11","1917","11",,"00/11/1917",,,"Brasil","BR","São Paulo",,"Iguape","Morro das Pedras.",,,,,,,,,"Pilger, R",,,"Panicum stoloniferum Poir.","Poaceae","Ocellochloa","species","Poir.","SYNONYM",,,"Ocellochloa stolonifera (Poir.) Zuloaga & Morrone",,,,"Panicum stoloniferum Poir.","Ocellochloa stolonifera",,,"jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/ian/ian/0/6/63/34/ian00066334.dzi",,,,"GBIF","IAN",,"Brade, A.K.","7846","1917","Pilger, R.",,,"Brade",,"brazil","sao paulo","iguape","morro das pedras",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","Ocellochloa stolonifera","(Poir.) Zuloaga & Morrone","name_w_authors","Poaceae","Ocellochloa stolonifera","(Poir.) Zuloaga & Morrone","species","replaced synonym","bfo-116713","Ocellochloa stolonifera","(Poir.) Zuloaga & Morrone","Ocellochloa stolonifera (Poir.) Zuloaga & Morrone","Ocellochloa","Poaceae","Ocellochloa stolonifera",350733,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"ibge","high",TRUE,-24.700001,-47.549999,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","IAN_66334","IAN_66334|SP_31112","4","1","IAN_66334","SP_31112","SP_31112","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN","31112","7846","Brade, AC",,"1917-11","1917","11",,,,,"Brasil","BR","São Paulo",,"Iguape","Morro das Pedras.",,,,,,,,,"Rodrigues, RS","2013-12-05",,"Ocellochloa stolonifera (Poir.) Zuloaga & Morrone","Poaceae","Ocellochloa","species","(Poir.) Zuloaga & Morrone","ACCEPTED",,,"Ocellochloa stolonifera (Poir.) Zuloaga & Morrone",,,,"Ocellochloa stolonifera","Ocellochloa stolonifera",,,,,,,"GBIF","SP","code not found","Brade, A.C.","7846","1917","Pilger, R.",,,"Brade",,"brazil","sao paulo","iguape","morro das pedras",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","Ocellochloa stolonifera","(Poir.) Zuloaga & Morrone","name_w_authors","Poaceae","Ocellochloa stolonifera","(Poir.) Zuloaga & Morrone","species","name accepted","bfo-116713",,,"Ocellochloa stolonifera (Poir.) Zuloaga & Morrone","Ocellochloa","Poaceae","Ocellochloa stolonifera",401558,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"ibge","high",TRUE,-24.700001,-47.549999,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","SP_31112","IAN_66334|SP_31112","4","1","IAN_66334","SP_31112","SP_31112","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN","275124","1023","Melo, MMRF; Cordeiro, I; Jardim, JG; Barros, M",,"1994-11-19","1994","11","19",,,,"Brasil","BR","São Paulo",,"Iguape","Estação Ecológica Juréia-Itatins",,,,,,,,,"Mamede, MCH","2006-09-29",,"Niedenzuella poeppigiana (A.Juss.) W.R.Anderson","Malpighiaceae","Niedenzuella","species","(A.Juss.) W.R.Anderson","ACCEPTED",,,"Niedenzuella poeppigiana (A.Juss.) W.R.Anderson",,,,"Niedenzuella poeppigiana","Niedenzuella poeppigiana",,,,,,,"GBIF","SP","code not found","Melo, M.M.R.F.","1023","1994","Mamede, M.C.H.","2006","Cordeiro, I.; Jardim, J.G.; Barros, M.","Melo",,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson","name_w_authors","Malpighiaceae","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson","species","name accepted","bfo-8931",,,"Niedenzuella poeppigiana (A.Juss.) W.R.Anderson","Niedenzuella","Malpighiaceae","Niedenzuella poeppigiana",388901,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"ibge","high",TRUE,-24.700001,-47.549999,"coord_original","miliseconds","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SP_275124","SP_275124|SPSF_25755","3","0.75","SP_275124","SP_275124","SP_275124","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN","277174","1465","Cordeiro, I; Mamede, MCH; Nicolau, SA; Anunciação, EA; Jardim, JG",,"1994-12-06","1994","12","6",,,,"Brasil","BR","São Paulo",,"Iguape","Estação Ecológica Juréia-Itatins",,,,,,,,,"Mamede, MCH","2006-09-29",,"Niedenzuella poeppigiana (A.Juss.) W.R.Anderson","Malpighiaceae","Niedenzuella","species","(A.Juss.) W.R.Anderson","ACCEPTED",,,"Niedenzuella poeppigiana (A.Juss.) W.R.Anderson",,,,"Niedenzuella poeppigiana","Niedenzuella poeppigiana",,,"https://images.cria.org.br/viewer/SP020254",,,,"GBIF","SP","code not found","Cordeiro, I.","1465","1994","Mamede, M.C.H.","2006","Mamede, M.C.H.; Nicolau, S.A.; Anunciacao, E.A.; Jardim, J.G.","Cordeiro",,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson","name_w_authors","Malpighiaceae","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson","species","name accepted","bfo-8931",,,"Niedenzuella poeppigiana (A.Juss.) W.R.Anderson","Niedenzuella","Malpighiaceae","Niedenzuella poeppigiana",389520,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"ibge","high",TRUE,-24.700001,-47.549999,"coord_original","miliseconds","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SP_277174","SP_277174[virtual]","3","0.75","SP_277174","SP_277174","SP_277174","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
,,"13",,"IF","SPSF",,"PRESERVED_SPECIMEN","25755","1023","M.R.F.Melo",,,"1994","11","19",,,,"Brasil",,"São Paulo","Iguape","Iguape","Estação Ecológica Juréia-Itatins",,,"-24.700001","-47.549999","55628",,,,"R.F.Almeida","2013-05-30",,"Niedenzuella poeppigiana","Malpighiaceae","Niedenzuella",,"(A.Juss.) W.R.Anderson",,,,,"30","05","2013",,,,,,,,"SPSF00025755","Splink","SPSF",,"Melo, M.R.F.","1023","1994","Mamede, M.C.H.","2006",,"Melo",,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson","possibly_ok","Malpighiaceae","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson","species","name accepted","bfo-8931",,,"Niedenzuella poeppigiana (A.Juss.) W.R.Anderson","Niedenzuella","Malpighiaceae","Niedenzuella poeppigiana",832471,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"ibge","high",TRUE,-24.700001,-47.549999,"coord_original","miliseconds","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SPSF_25755","SP_275124|SPSF_25755","3","0.75","SP_275124","SP_275124","SP_275124","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL CANANÉIA-IGUAPÉ-PERUÍBE"
