"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","species.new","recordID","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","tax.check","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","confidenceLocality","selectionCategory","Nome_UC"
,,"https://specieslink.net/col/45",,"UFPR","UPCB",,"PRESERVED_SPECIMEN","92852","11","Boscolo, D.",,"2017-02-22","2017","2","22",,,,"Brasil","BR","São Paulo",,"Bom Jesus dos Perdões","Coleta para projeto de pesquisa entitulado 'Rede de interação planta-polinizador em paisagens homogêneas de Mata Atlântica' do edital Universal MCTI/CNPq No14/2014.",,,"-23.186944","-46.524722",,,,,"R. Goldenberg","2018-01-01",,"Miconia Ruiz & Pav.","Melastomataceae","Miconia","genus",,"ACCEPTED",,,"Miconia Ruiz & Pav.",,,,"Miconia",,,"WGS84","https://images.cria.org.br/viewer/UPCB0036762",,,,"GBIF","UPCB",,"Boscolo, D.","11","2017","Goldenberg, R.","2018",,"Boscolo",,"brazil","sao paulo","bom jesus dos perdoes","coleta para projeto de pesquisa entitulado 'rede de interacao planta-polinizador em paisagens homogeneas de mata atlantica' do edital universal mcti",,"locality","brazil_sao paulo_bom jesus perdoes","brazil_sao paulo_bom jesus perdoes",-23.17251999,-46.47897887,"county","Miconia","Ruiz & Pav.","name_w_authors","Melastomataceae","Miconia","Ruiz & Pav.","genus","name accepted","bfo-9666",,,"Miconia Ruiz & Pav.","Miconia","Melastomataceae",,1572296,"brazil_sao paulo_bom jesus perdoes","Brazil","São Paulo","Bom Jesus dos Perdões",,"ibge",TRUE,-23.186944,-46.524722,"coord_original","seconds","high","check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","Low","coord_original","PARQUE ESTADUAL ITAPETINGA"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5352717",,,"UPCB","UPCB",,"PRESERVED_SPECIMEN","UPCB0036762","11","Boscolo, D.",,"2017-02-22","2017","2","22","2017-02-22",,,"Brasil","BR","São Paulo",,"Bom Jesus dos Perdões","Coleta para projeto de pesquisa entitulado ""Rede de interação planta-polinizador em paisagens homogêneas de Mata Atlântica"" do edital Universal MCTI/CNPq No14/2014.",,,"-23.186944","-46.524722",,,,,"R. Goldenberg","2018-01-01",,"Miconia Ruiz & Pav.","Melastomataceae","Miconia","genus",,"ACCEPTED",,,"Miconia Ruiz & Pav.",,,,"Miconia",,,,"jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/upcb/upcb/0/3/67/62/upcb00036762.dzi",,,,"GBIF","UPCB",,"Boscolo, D.","11","2017","Goldenberg, R.","2018",,"Boscolo",,"brazil","sao paulo","bom jesus dos perdoes","coleta para projeto de pesquisa entitulado ""rede de interacao planta-polinizador em paisagens homogeneas de mata atlantica"" do edital universal mcti",,"locality","brazil_sao paulo_bom jesus perdoes","brazil_sao paulo_bom jesus perdoes",-23.17251999,-46.47897887,"county","Miconia","Ruiz & Pav.","name_w_authors","Melastomataceae","Miconia","Ruiz & Pav.","genus","name accepted","bfo-9666",,,"Miconia Ruiz & Pav.","Miconia","Melastomataceae",,1599596,"brazil_sao paulo_bom jesus perdoes","Brazil","São Paulo","Bom Jesus dos Perdões",,"ibge",TRUE,-23.186944,-46.524722,"coord_original","seconds","high","check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","Low","coord_original","PARQUE ESTADUAL ITAPETINGA"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5729427",,,"UPCB","UPCB",,"PRESERVED_SPECIMEN","UPCB00036762","11","Boscolo, D.",,"2017-02-22","2017","2","22","2017-02-22",,,"Brasil","BR","São Paulo",,"Bom Jesus dos Perdões","Coleta para projeto de pesquisa entitulado ""Rede de interação planta-polinizador em paisagens homogêneas de Mata Atlântica"" do edital Universal MCTI/CNPq No14/2014.",,,"-23.186944","-46.524722",,,,,"R. Goldenberg","2018-01-01",,"Miconia Ruiz & Pav.","Melastomataceae","Miconia","genus",,"ACCEPTED",,,"Miconia Ruiz & Pav.",,,,"Miconia",,,,"jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/upcb/upcb/0/3/67/62/upcb00036762.dzi",,,,"GBIF","UPCB",,"Boscolo, D.","11","2017","Goldenberg, R.","2018",,"Boscolo",,"brazil","sao paulo","bom jesus dos perdoes","coleta para projeto de pesquisa entitulado ""rede de interacao planta-polinizador em paisagens homogeneas de mata atlantica"" do edital universal mcti",,"locality","brazil_sao paulo_bom jesus perdoes","brazil_sao paulo_bom jesus perdoes",-23.17251999,-46.47897887,"county","Miconia","Ruiz & Pav.","name_w_authors","Melastomataceae","Miconia","Ruiz & Pav.","genus","name accepted","bfo-9666",,,"Miconia Ruiz & Pav.","Miconia","Melastomataceae",,1610789,"brazil_sao paulo_bom jesus perdoes","Brazil","São Paulo","Bom Jesus dos Perdões",,"ibge",TRUE,-23.186944,-46.524722,"coord_original","seconds","high","check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","Low","coord_original","PARQUE ESTADUAL ITAPETINGA"
,,,,"UPCB","UPCB",,"PRESERVED_SPECIMEN","UPCB00036762","11","Boscolo, D.","Arbusto. Flor com pétalas alvas, estames com anteras falciformes rosadas. Borda de floresta secundária. Habitat: Área de pasto não manejado proximo a borda de floresta secundária em propriedade particular.",,"2017","02","22",,,"Arbusto. Flor com pétalas alvas, estames com anteras falciformes rosadas. Borda de floresta secundária. Habitat: Área de pasto não manejado proximo a borda de floresta secundária em propriedade particular.","Brasil",,"São Paulo",,"Bom Jesus dos Perdões","Coleta para projeto de pesquisa entitulado """"Rede de interação planta-polinizador em paisagens homogêneas de Mata Atlântica"""" do edital Universal MCTI/CNPq No14/2014.",,"1250","-23.1869444444444","-46.5247222222222",,"23º 11' 13"""" S","46º 31' 29"""" W","não","R. Goldenberg","--/--/2018",,"Miconia","Melastomataceae","Miconia","genus",,,,,,,,,"MELASTOMATACEAE ",,,,,,"UPCB 92852",,"Reflora","UPCB",,"Boscolo, D.","11","2017","Goldenberg, R.","2018",,"Boscolo",,"brazil","sao paulo","bom jesus dos perdoes","coleta para projeto de pesquisa entitulado """"rede de interacao planta-polinizador em paisagens homogeneas de mata atlantica"""" do edital universal mcti",,"locality","brazil_sao paulo_bom jesus perdoes","brazil_sao paulo_bom jesus perdoes",-23.17251999,-46.47897887,"county","Miconia","Ruiz & Pav.","indet","Melastomataceae","Miconia","Ruiz & Pav.","genus","name accepted","bfo-9666",,,"Miconia Ruiz & Pav.","Miconia","Melastomataceae",,1690027,"brazil_sao paulo_bom jesus perdoes","Brazil","São Paulo","Bom Jesus dos Perdões",,"ibge",TRUE,-23.1869444444444,-46.5247222222222,"coord_original","miliseconds","high","check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","Low","coord_original","PARQUE ESTADUAL ITAPETINGA"
,,,,"UPCB","UPCB",,"PRESERVED_SPECIMEN","UPCB0036762","11","Boscolo, D.","Arbusto. Flor com pétalas alvas, estames com anteras falciformes rosadas. Borda de floresta secundária. Habitat: Área de pasto não manejado proximo a borda de floresta secundária em propriedade particular.",,"2017","02","22",,,"Arbusto. Flor com pétalas alvas, estames com anteras falciformes rosadas. Borda de floresta secundária. Habitat: Área de pasto não manejado proximo a borda de floresta secundária em propriedade particular.","Brasil",,"São Paulo",,"Bom Jesus dos Perdões","Coleta para projeto de pesquisa entitulado """"Rede de interação planta-polinizador em paisagens homogêneas de Mata Atlântica"""" do edital Universal MCTI/CNPq No14/2014.",,"1250","-23.1869444444444","-46.5247222222222",,"23º 11' 13"""" S","46º 31' 29"""" W","não","R. Goldenberg","--/--/2018",,"Miconia","Melastomataceae","Miconia","genus",,,,,,,,,"MELASTOMATACEAE ",,,,,,"UPCB 92852",,"Reflora","UPCB",,"Boscolo, D.","11","2017","Goldenberg, R.","2018",,"Boscolo",,"brazil","sao paulo","bom jesus dos perdoes","coleta para projeto de pesquisa entitulado """"rede de interacao planta-polinizador em paisagens homogeneas de mata atlantica"""" do edital universal mcti",,"locality","brazil_sao paulo_bom jesus perdoes","brazil_sao paulo_bom jesus perdoes",-23.17251999,-46.47897887,"county","Miconia","Ruiz & Pav.","indet","Melastomataceae","Miconia","Ruiz & Pav.","genus","name accepted","bfo-9666",,,"Miconia Ruiz & Pav.","Miconia","Melastomataceae",,1690070,"brazil_sao paulo_bom jesus perdoes","Brazil","São Paulo","Bom Jesus dos Perdões",,"ibge",TRUE,-23.1869444444444,-46.5247222222222,"coord_original","miliseconds","high","check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","Low","coord_original","PARQUE ESTADUAL ITAPETINGA"
,,"https://specieslink.net/col/455",,"FFCLRP","SPFR",,"PRESERVED_SPECIMEN","17851","40","Boscolo, D.",,"2016-01-25","2016","1","25",,,,"Brasil","BR","São Paulo",,"Bom Jesus dos Perdões",,,,"-23.187222","-46.523889",,,,,"Kameyama, C.","2018-01-01",,"Justicia L.","Acanthaceae","Justicia","genus",,"ACCEPTED",,,"Justicia L.",,,,"Justicia",,,"WGS84",,,,,"GBIF","SPFR",,"Boscolo, D.","40","2016","Kameyama, C.","2018",,"Boscolo",,"brazil","sao paulo","bom jesus dos perdoes",,,"municipality","brazil_sao paulo_bom jesus perdoes","brazil_sao paulo_bom jesus perdoes",-23.17251999,-46.47897887,"county","Justicia","L.","name_w_authors","Acanthaceae","Justicia","L.","genus","name accepted","bfo-4137",,,"Justicia L.","Justicia","Acanthaceae",,1603496,"brazil_sao paulo_bom jesus perdoes","Brazil","São Paulo","Bom Jesus dos Perdões",,"ibge",TRUE,-23.187222,-46.523889,"coord_original","seconds","high","ok_same_resolution","ok_county",,FALSE,"no_cannot_check","full_name_match","Low","coord_original","PARQUE ESTADUAL ITAPETINGA"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5594242",,,"UPCB","UPCB",,"PRESERVED_SPECIMEN","UPCB0039892","27","Boscolo, D.",,"2015-12-17","2015","12","17","2015-12-17",,,"Brasil","BR","São Paulo",,"Ñazaré Paulista","Area de floresta secundaria com pasto não manejado adjacente com propriedade particular.",,,"-23.273056","-46.467778",,,,,,,,"Miconia Ruiz & Pav.","Melastomataceae","Miconia","genus",,"ACCEPTED",,,"Miconia Ruiz & Pav.",,,,"Miconia",,,,"jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/upcb/upcb/0/3/98/92/upcb00039892.dzi",,,,"GBIF","UPCB",,"Boscolo, D.","27","2015",,,,"Boscolo",,"brazil","sao paulo","nazare paulista","area de floresta secundaria com pasto nao manejado adjacente com propriedade particular",,"locality","brazil_sao paulo_nazare paulista","brazil_sao paulo_nazare paulista",-23.19131303,-46.36638664,"county","Miconia","Ruiz & Pav.","name_w_authors","Melastomataceae","Miconia","Ruiz & Pav.","genus","name accepted","bfo-9666",,,"Miconia Ruiz & Pav.","Miconia","Melastomataceae",,1601247,"brazil_sao paulo_nazare paulista","Brazil","São Paulo","Nazaré Paulista",,"ibge",TRUE,-23.273056,-46.467778,"coord_original","seconds","unknown","check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","Low","coord_original","PARQUE ESTADUAL ITAPETINGA"
,,"455",,"FFCLRP","SPFR",,"PRESERVED_SPECIMEN","17851","40","Boscolo, D.",,,"2016","01","25",,,,"Brasil",,"São Paulo","Bom Jesus dos Perdões","Bom Jesus dos Perdões",,,,"-23.187222","-46.523889",,"23o11'14,532""S","46o31'26,832""W",,,,,"Justicia","Acanthaceae","Justicia",,,,,,,,,,"Justicia",,,,,,,"SPFR017851","Splink","SPFR",,"Boscolo, D.","40","2016",,,,"Boscolo",,"brazil","sao paulo","bom jesus dos perdoes",,,"municipality","brazil_sao paulo_bom jesus perdoes","brazil_sao paulo_bom jesus perdoes",-23.17251999,-46.47897887,"county","Justicia","L.|Jacq.","indet","Acanthaceae|Rubiaceae","Justicia","L.|Jacq.","genus","check +1 name","bfo-4137|bfo-73097","Justicia|Gonzalagunia","L.|Ruiz & Pav.","Justicia L.|Justicia Jacq.","Justicia","Acanthaceae|Rubiaceae",,1640481,"brazil_sao paulo_bom jesus perdoes","Brazil","São Paulo","Bom Jesus dos Perdões",,"ibge",TRUE,-23.187222,-46.523889,"coord_original","seconds","unknown","ok_same_resolution","ok_county",,FALSE,"no_cannot_check","canonical_name_match","Low","coord_original","PARQUE ESTADUAL ITAPETINGA"
,,"455",,"FFCLRP","SPFR",,"PRESERVED_SPECIMEN","19185","72","Boscolo, D.",,,"2015","12","11",,,,"Brasil",,"São Paulo","Bom Jesus dos Perdões","Bom Jesus dos Perdões","Em propriedade particular",,,"-23.163611","-46.49",,"23o9'49,356""S","46o29'24,18""W",,,,,"Desmodium","Fabaceae","Desmodium",,,,,,,,,,,,,,,,,"SPFR019185","Splink","SPFR",,"Boscolo, D.","72","2015",,,,"Boscolo",,"brazil","sao paulo","bom jesus dos perdoes","em propriedade particular",,"locality","brazil_sao paulo_bom jesus perdoes","brazil_sao paulo_bom jesus perdoes",-23.17251999,-46.47897887,"county","Desmodium","Desv.","indet","Fabaceae","Desmodium","Desv.","genus","name accepted","bfo-22930",,,"Desmodium Desv.","Desmodium","Fabaceae",,1641684,"brazil_sao paulo_bom jesus perdoes","Brazil","São Paulo","Bom Jesus dos Perdões",,"ibge",TRUE,-23.163611,-46.49,"coord_original","seconds","unknown","check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","Low","coord_original","PARQUE ESTADUAL ITAPETINGA"
,,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN","RB01411956","45","D. Boscolo","Área de interior de Floresta Secundária com pasto não manejado adjacente em propriedade particular.","2016-01-26","2016","1","26",,,"Área de interior de Floresta Secundária com pasto não manejado adjacente em propriedade particular.","Brasil","BR","São Paulo",,"Bom Jesus dos Perdões",,,,"-23.163056","-46.490278",,"23º9´47´´","46º29´25´´W",,"D. Monteiro","2018-07-03",,"Peperomia velloziana Miq.","Piperaceae","Peperomia","species","Miq.","ACCEPTED",,,"Peperomia velloziana Miq.",,,,"Peperomia velloziana Miq.","Peperomia velloziana",,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/41/19/56/01411956.jpg",,,,"GBIF","RB",,"Boscolo, D.","45","2016","Monteiro, D.","2018",,"Boscolo",,"brazil","sao paulo","bom jesus dos perdoes",,,"municipality","brazil_sao paulo_bom jesus perdoes","brazil_sao paulo_bom jesus perdoes",-23.17251999,-46.47897887,"county","Peperomia velloziana","Miq.","name_w_authors","Piperaceae","Peperomia velloziana","Miq.","species","name accepted","bfo-12733",,,"Peperomia velloziana Miq.","Peperomia","Piperaceae","Peperomia velloziana",335383,"brazil_sao paulo_bom jesus perdoes","Brazil","São Paulo","Bom Jesus dos Perdões",,"ibge",TRUE,-23.163056,-46.490278,"coord_original","seconds","high","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","Low","coord_original","PARQUE ESTADUAL ITAPETINGA"
