"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","recordID","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","confidenceLocality","selectionCategory","tax.check","species.new"
"gbif","1.21109293199329e-314",,"2024-11-25 11:17:01",,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/2/197446","197446","1105","Monge, M; Dias, E; Escobar, NAG; Reis, TR; Oswaldo",,,,,"PRESENT",,,,,,"2012-07-29","2012","7","29",,,,,,,"BR","São Paulo",,"Jundiaí","Serra do Japi. Torre Antena. Cabreúva",,,,"-23.336667","-47.025278",,,,,,,,,,,,"Monge, M",,,,,"Bignoniaceae",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",,"Bignoniaceae",,,,,,,,,,,"family",,"ACCEPTED",,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,,"Bignoniaceae",,"null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC160358","Brazil","750","750",,,"WGS84",,,,,"GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UEC",,"Monge, M.","1105","2012","Monge, M.",,"Dias, E.; Escobar, N.A.G.; Reis, T.R.; Oswaldo","Monge",,"brazil","sao paulo","jundiai","serra do japi",,"locality","brazil_sao paulo_jundiai_serra japi","brazil_sao paulo_jundiai_serra japi",-23.246268,-46.940612,"locality",TRUE,-23.336667,-47.025278,"coord_original","seconds","ok_same_resolution","Bignoniaceae","Juss.","family_as_genus","Bignoniaceae","Bignoniaceae","Juss.","family","name accepted","bfo-112305",,,"Bignoniaceae Juss.",,"Bignoniaceae",410278,"brazil_sao paulo_jundiai_serra japi","Brazil","São Paulo","Jundiaí","Serra do Japi","treeco","Low","coord_original","high",
"speciesLink",,,"2025-04-07T10:50:48",,,"2",,"UNICAMP","UEC",,"S",,,,"197446","1105","Monge, M; Dias, E; Escobar, NAG; Reis, TR; Oswaldo",,,,,,,,,,,,"2012","07","29",,,,,,,,"São Paulo","Jundiaí","Jundiaí","Serra do Japi. Torre Antena. Cabreúva",,,,"-23.336667","-47.025278",,,,,,,,,,,,"Monge, M",,,,,"Bignoniaceae",,,,,,,"Plantae","Magnoliopsida",,,,"Bignoniaceae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brazil","750","750",,,,,"-23.336667","-47.025278",,"Splink",,,,,,,,,,"UEC160358",,,,,,,,,,,,,,,,,,,"UEC",,"Monge, M.","1105","2012","Monge, M.",,"Dias, E.; Escobar, N.A.G.; Reis, T.R.; Oswaldo","Monge",,"brazil","sao paulo","jundiai","serra do japi",,"locality","brazil_sao paulo_jundiai_serra japi","brazil_sao paulo_jundiai_serra japi",-23.246268,-46.940612,"locality",TRUE,-23.336667,-47.025278,"coord_original","seconds","ok_same_resolution","Bignoniaceae","Juss.","family_as_genus","Bignoniaceae","Bignoniaceae","Juss.","family","name accepted","bfo-112305",,,"Bignoniaceae Juss.",,"Bignoniaceae",1268875,"brazil_sao paulo_jundiai_serra japi","Brazil","São Paulo","Jundiaí","Serra do Japi","treeco","Low","coord_original","high",
"gbif","5.38803622578351e-315",,"2023-06-29 09:32:01",,,"https://specieslink.net/col/64",,"IAC","IAC",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/64/21860","21860","s/nº","A. Daniel",,,,,"PRESENT",,,,,,"1971-10-14","1971","10","14",,,,,,,"BR","São Paulo",,"Cabreúva",,,,,"-23.3075","-47.1328",,,,,,,,,,,,"A. Daniel",,"1971-10-14",,,"Malvaceae",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Malvales",,"Malvaceae",,,,,,,,,,,"family",,"ACCEPTED",,"1064b787-c882-493e-b17d-4ffba363b776",,,TRUE,FALSE,,"Malvaceae",,"null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"WGS84",,,,,"GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Daniel, A.",,"1971","Daniel, A.","1971",,"Daniel",,"brazil","sao paulo","cabreuva",,,"municipality","brazil_sao paulo_cabreuva","brazil_sao paulo_cabreuva",-23.30092444,-47.08008496,"county",TRUE,-23.3075,-47.1328,"coord_original","miliseconds","ok_same_resolution","Malvaceae","Juss.","family_as_genus","Malvaceae","Malvaceae","Juss.","family","name accepted","bfo-156",,,"Malvaceae Juss.",,"Malvaceae",122761,"brazil_sao paulo_cabreuva","Brazil","São Paulo","Cabreúva",,"ibge","Low","coord_original","low",
"speciesLink",,,"2023-06-29T09:32:01",,,"64",,"IAC","IAC",,"PreservedSpecimen",,,,"21860","s/nº","A. Daniel",,,,,,,,,,,,"1971","10","14",,,,,,,,"São Paulo","Cabreúva","Cabreúva",,,,,"-23.3075","-47.1328",,,,,,,,,,,,"A. Daniel",,"1971-10-14",,,"Malvaceae",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Malvales",,"Malvaceae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"-23.3075","-47.1328",,"Splink","14",,,"10",,"1971",,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Daniel, A.",,"1971","Daniel, A.","1971",,"Daniel",,"brazil","sao paulo","cabreuva",,,"municipality","brazil_sao paulo_cabreuva","brazil_sao paulo_cabreuva",-23.30092444,-47.08008496,"county",TRUE,-23.3075,-47.1328,"coord_original","miliseconds","ok_same_resolution","Malvaceae","Juss.","family_as_genus","Malvaceae","Malvaceae","Juss.","family","name accepted","bfo-156",,,"Malvaceae Juss.",,"Malvaceae",1006628,"brazil_sao paulo_cabreuva","Brazil","São Paulo","Cabreúva",,"ibge","Low","coord_original","low",
"gbif","1.10561033013913e-314",,"2024-11-25 11:28:46",,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/2/197449","197449","1112B","Monge, M; Dias, E; Escobar, NAG; Reis, TR; Oswaldo",,,,,"PRESENT",,,,,,"2012-07-29","2012","7","29",,,,,,,"BR","São Paulo",,"Jundiaí","Serra do Japi. Na beira da estrada da Antena",,,,"-23.329167","-47.046389",,,,,,,,,,,,"Monge, M",,,,,"Malpighiaceae",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales",,"Malpighiaceae",,,,,,,,,,,"family",,"ACCEPTED",,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,,"Malpighiaceae",,"null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC190350","Brazil","1161","1161",,,"WGS84",,,,,"GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UEC",,"Monge, M.","1112-B","2012","Monge, M.",,"Dias, E.; Escobar, N.A.G.; Reis, T.R.; Oswaldo","Monge",,"brazil","sao paulo","jundiai","serra do japi, na beira da estrada da antena",,"locality","brazil_sao paulo_jundiai","brazil_sao paulo_jundiai",-23.19469617,-46.91286083,"county",TRUE,-23.329167,-47.046389,"coord_original","seconds","check_local.2municip.","Malpighiaceae","Juss.","family_as_genus","Malpighiaceae","Malpighiaceae","Juss.","family","name accepted","bfo-155",,,"Malpighiaceae Juss.",,"Malpighiaceae",384681,"brazil_sao paulo_jundiai","Brazil","São Paulo","Jundiaí",,"ibge","Low","coord_original","low",
"speciesLink",,,"2025-01-15T09:45:00",,,"8",,"ESALQ","ESA",,"PreservedSpecimen",,,,"019467","2079","Barreto, K.D. et al.",,,,,,,,,,,,"1994","03","02",,,,,,,,"São Paulo","Cabreúva","Cabreúva",,,,,"-23.299999","-47.130001",,"16877",,,,,,,,,,,,,,,"Solanaceae",,,,,,,"Plantae","Magnoliophyta",,,,"Solanaceae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,,"Splink",,,,,,,,,,"ESA019467",,,,,,,,,,,,,,,,,,,"ESA",,"Barreto, K.D.","2079","1994",,,,"Barreto",,"brazil","sao paulo","cabreuva",,,"municipality","brazil_sao paulo_cabreuva","brazil_sao paulo_cabreuva",-23.30092444,-47.08008496,"county",TRUE,-23.299999,-47.130001,"coord_original","miliseconds","ok_same_resolution","Solanaceae","A.Juss.","family_as_genus","Solanaceae","Solanaceae","A.Juss.","family","name accepted","bfo-225",,,"Solanaceae A.Juss.",,"Solanaceae",1437676,"brazil_sao paulo_cabreuva","Brazil","São Paulo","Cabreúva",,"ibge","Low","coord_original","unknown",
"speciesLink",,,"2025-01-15T09:44:40",,,"8",,"ESALQ","ESA",,"PreservedSpecimen",,,,"019870","2131","Barreto, K.D. et al.",,,,,,,,,,,,"1994","03","09",,,,,,,,"São Paulo","Cabreúva","Cabreúva",,,,,"-23.299999","-47.130001",,"16877",,,,,,,,,,,,,,,"Sapindaceae",,,,,,,"Plantae","Magnoliophyta",,,,"Sapindaceae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,,"Splink",,,,,,,,,,"ESA019870",,,,,,,,,,,,,,,,,,,"ESA",,"Barreto, K.D.","2131","1994",,,,"Barreto",,"brazil","sao paulo","cabreuva",,,"municipality","brazil_sao paulo_cabreuva","brazil_sao paulo_cabreuva",-23.30092444,-47.08008496,"county",TRUE,-23.299999,-47.130001,"coord_original","miliseconds","ok_same_resolution","Sapindaceae","Juss.","family_as_genus","Sapindaceae","Sapindaceae","Juss.","family","name accepted","bfo-216",,,"Sapindaceae Juss.",,"Sapindaceae",1396710,"brazil_sao paulo_cabreuva","Brazil","São Paulo","Cabreúva",,"ibge","Low","coord_original","unknown",
"speciesLink",,,"2025-01-15T09:44:40",,,"8",,"ESALQ","ESA",,"PreservedSpecimen",,,,"019885","2126","Barreto, K.D. et al.",,,,,,,,,,,,"1994","03","09",,,,,,,,"São Paulo","Cabreúva","Cabreúva",,,,,"-23.299999","-47.130001",,"16877",,,,,,,,,,,,,,,"Sapindaceae",,,,,,,"Plantae","Magnoliophyta",,,,"Sapindaceae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,,"Splink",,,,,,,,,,"ESA019885",,,,,,,,,,,,,,,,,,,"ESA",,"Barreto, K.D.","2126","1994",,,,"Barreto",,"brazil","sao paulo","cabreuva",,,"municipality","brazil_sao paulo_cabreuva","brazil_sao paulo_cabreuva",-23.30092444,-47.08008496,"county",TRUE,-23.299999,-47.130001,"coord_original","miliseconds","ok_same_resolution","Sapindaceae","Juss.","family_as_genus","Sapindaceae","Sapindaceae","Juss.","family","name accepted","bfo-216",,,"Sapindaceae Juss.",,"Sapindaceae",1437674,"brazil_sao paulo_cabreuva","Brazil","São Paulo","Cabreúva",,"ibge","Low","coord_original","unknown",
"speciesLink",,,"2025-01-15T09:43:58",,,"8",,"ESALQ","ESA",,"PreservedSpecimen",,,,"019410","2056","Barreto, K.D. et al.",,,,,,,,,,,,"1994","03","02",,,,,,,,"São Paulo","Cabreúva","Cabreúva",,,,,"-23.299999","-47.130001",,"16877",,,,,,,,,,,,,,,"Rubiaceae",,,,,,,"Plantae","Magnoliophyta",,,,"Rubiaceae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,,"Splink",,,,,,,,,,"ESA019410",,,,,,,,,,,,,,,,,,,"ESA",,"Barreto, K.D.","2056","1994",,,,"Barreto",,"brazil","sao paulo","cabreuva",,,"municipality","brazil_sao paulo_cabreuva","brazil_sao paulo_cabreuva",-23.30092444,-47.08008496,"county",TRUE,-23.299999,-47.130001,"coord_original","miliseconds","ok_same_resolution","Rubiaceae","Juss.","family_as_genus","Rubiaceae","Rubiaceae","Juss.","family","name accepted","bfo-210",,,"Rubiaceae Juss.",,"Rubiaceae",1437685,"brazil_sao paulo_cabreuva","Brazil","São Paulo","Cabreúva",,"ibge","Low","coord_original","unknown",
"speciesLink",,,"2024-12-05T15:06:18",,,"48",,"UEL","FUEL",,"PreservedSpecimen",,,,"11527","s.n.","Silvana Aparecida O. Oliveira",,,,,,,,,,,,,,,,,,,,,,"São Paulo","Cabreúva","Cabreúva","R. Isidoro Francischini 585, Benedita B. Geacommini",,,,"-23.299999","-47.130001",,"16877",,,,,,,,,,,,,,,"Rosaceae",,,,,,,"Plantae","Tracheophyta",,"Rosales",,"Rosaceae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brasil","0","0",,,,,"0","0",,"Splink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FUEL",,"Oliveira, S.A.O.",,,,,,"Oliveira",,"brazil","sao paulo","cabreuva","r isidoro francischini 585",,"locality","brazil_sao paulo_cabreuva","brazil_sao paulo_cabreuva",-23.30092444,-47.08008496,"county",TRUE,-23.299999,-47.130001,"coord_original","miliseconds","check_local.2municip.","Rosaceae","Juss.","family_as_genus","Rosaceae","Rosaceae","Juss.","family","name accepted","bfo-209",,,"Rosaceae Juss.",,"Rosaceae",1494983,"brazil_sao paulo_cabreuva","Brazil","São Paulo","Cabreúva",,"ibge","Low","coord_original","unknown",
