"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","recordID","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","confidenceLocality","selectionCategory","tax.check","species.new"
"gbif","5.38054166001059e-315",,"2024-11-25 11:12:16",,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/2/74612","74612","s.n.","Aguiar, OT; Pastore, JFB",,,,,"PRESENT",,,,,,"1995-08-11","1995","8","11",,,,,,,"BR","São Paulo",,"Miracatu","Parque Estadual de Jurupará, Regi]ao do ribeirão do Mico, próximo do rio Juquiá.",,,,,,,,,,,,,,,,,,,,,,"Magnoliopsida",,,,,,,"Plantae","Tracheophyta","Magnoliopsida",,,,,,,,,,,,,,"class",,"ACCEPTED",,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,FALSE,FALSE,,"Magnoliopsida","Magnoliopsida","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brazil",,,,,"WGS84",,,,,"GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UEC",,"Aguiar, O.T.",,"1995",,,"Pastore, J.F.B.","Aguiar",,"brazil","sao paulo","miracatu","parque estadual de jurupara",,"locality","brazil_sao paulo_miracatu","brazil_sao paulo_miracatu",-24.19476735,-47.39449137,"county",TRUE,-24.19476735,-47.39449137,"coord_gazet","seconds_centroid","check_local.2municip.","Magnoliopsida sp.",,"indet",,"Magnoliopsida sp.",,"class","not found",,,,"Magnoliopsida sp.",,"Magnoliaceae",72539,"brazil_sao paulo_miracatu","Brazil","São Paulo","Miracatu",,"ibge","High","locality_exact","unknown",
"user",,,,,,,,"ESA","ESA",,,,,,"ESA128213","886","Cabral, F.N.",,,,,,,,,,,,"2013","30","03",,,,,,,,"São Paulo",,"Tapiraí","Trilha do Chagas, UHE da Fumaça, Floresta Ombrófila Densa, à margem esquerda do Rio Juquiá.",,,,"-24.0105555555556","-47.2947222222222",,,,,,,,,,,"não","Rodrigues, R.R.",,"03/30/2013",,,"microcarpa",,,,,,,,,,,,"Urticaceae",,,,"Coussapoa",,,,,,,"species",,,,,,,,,"microcarpa",,"URTICACEAE ",,,,,,,"Brasil",,,,,,,"24º 0' 38"""" S","47º 17' 41"""" W",,"Reflora",,,,,,,,,,,,,,,,"ESA",,,,,"03/30/2013",,,"METRO",,,,,"ESA",,"Cabral, F.N.","886","2013","Rodrigues, R.R.","2013",,"Cabral",,"brazil","sao paulo","tapirai","trilha do chagas",,"locality","brazil_sao paulo_tapirai","brazil_sao paulo_tapirai",-24.00837668,-47.61905578,"county",TRUE,-24.0105555555556,-47.2947222222222,"coord_original","miliseconds","check_local.2municip.","Urticaceae","Juss.","family_as_genus","Urticaceae","Urticaceae","Juss.","family","name accepted","bfo-243",,,"Urticaceae Juss.",,"Urticaceae",1701266,"brazil_sao paulo_tapirai","Brazil","São Paulo","Tapiraí",,"gdam","Low","coord_original","high",
"user",,,,,,,,"ESA","ESA",,,,,,"ESA128158","888","Cabral, F.N.",,,,,,,,,,,,"2013","30","03",,,,,,,,"São Paulo",,"Tapiraí","Trilha do Chagas, UHE da Fumaça, Floresta Ombrófila Densa, à margem esquerda do Rio Juquiá.",,,,"-24.0108333333333","-47.2944444444444",,,,,,,,,,,"não","Souza, V.C.",,"04/04/2013",,,"flexuosum",,,,,,,,,,,,"Sapotaceae",,,,"Chrysophyllum",,,,,,,"species",,,,,,,,,"flexuosum",,"SAPOTACEAE ",,,,,,,"Brasil",,,,,,,"24º 0' 39"""" S","47º 17' 40"""" W",,"Reflora",,,,,,,,,,,,,,,,"ESA",,,,,"03/30/2013",,,"METRO",,,,,"ESA",,"Cabral, F.N.","888","2013","Souza, V.C.","2013",,"Cabral",,"brazil","sao paulo","tapirai","trilha do chagas",,"locality","brazil_sao paulo_tapirai","brazil_sao paulo_tapirai",-24.00837668,-47.61905578,"county",TRUE,-24.0108333333333,-47.2944444444444,"coord_original","miliseconds","check_local.2municip.","Sapotaceae","Juss.","family_as_genus","Sapotaceae","Sapotaceae","Juss.","family","name accepted","bfo-217",,,"Sapotaceae Juss.",,"Sapotaceae",1701237,"brazil_sao paulo_tapirai","Brazil","São Paulo","Tapiraí",,"gdam","Low","coord_original","high",
"gbif","2.44830638198286e-314",,"2023-11-17 18:05:42",,,"https://specieslink.net/col/229",,"UFJF","CESJ",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/229/67546","67546","802","L. Biral",,,,,"PRESENT",,,,,,"2012-11-02","2012","11","2",,,,,,,"BR","São Paulo",,"Mairinque","estrada de tera á direita da Av. Brasil-Japão, após viaduto ferroviário, se afastando do centro,",,,,"-23.957219","-47.356944",,,,,,,,,,,,,,,,,"Solanaceae",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Solanales",,"Solanaceae",,,,,,,,,,,"family",,"ACCEPTED",,"330d773a-abe3-4234-b423-129dc4d00963",,,TRUE,FALSE,,"Solanaceae",,"null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"WGS84",,,,,"GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CESJ",,"Biral, L.","802","2012",,,,"Biral",,"brazil","sao paulo","mairinque","estrada de tera a direita da av",,"locality","brazil_sao paulo_mairinque","brazil_sao paulo_mairinque",-23.50739338,-47.22967347,"county",TRUE,-23.957219,-47.356944,"coord_original","seconds","check_local.2municip.","Solanaceae","A.Juss.","family_as_genus","Solanaceae","Solanaceae","A.Juss.","family","name accepted","bfo-225",,,"Solanaceae A.Juss.",,"Solanaceae",890653,"brazil_sao paulo_mairinque","Brazil","São Paulo","Mairinque",,"ibge","Low","coord_original","unknown",
"speciesLink",,,"2023-11-17T18:05:42",,,"229",,"UFJF","CESJ",,"PreservedSpecimen",,,,"67546","802","L. Biral",,,,,,,,,,,,"2012","11","02",,,,,,,,"São Paulo","Mairinque","Mairinque","estrada de tera á direita da Av. Brasil-Japão, após viaduto ferroviário, se afastando do centro,",,,,"-23.957219","-47.356944",,,,,,,,,,,,,,,,,"Solanaceae",,,,,,,"Plantae","Angiosperma",,,,"Solanaceae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"-23.957219","-47.356944",,"Splink",,,,,,,,,,"CESJ067546","América do Sul",,,,,,,,,,,,,,,,,,"CESJ",,"Biral, L.","802","2012",,,,"Biral",,"brazil","sao paulo","mairinque","estrada de tera a direita da av",,"locality","brazil_sao paulo_mairinque","brazil_sao paulo_mairinque",-23.50739338,-47.22967347,"county",TRUE,-23.957219,-47.356944,"coord_original","seconds","check_local.2municip.","Solanaceae","A.Juss.","family_as_genus","Solanaceae","Solanaceae","A.Juss.","family","name accepted","bfo-225",,,"Solanaceae A.Juss.",,"Solanaceae",1578858,"brazil_sao paulo_mairinque","Brazil","São Paulo","Mairinque",,"ibge","Low","coord_original","unknown",
"gbif","1.21188378978951e-314",,"2021-12-09 11:19:17",,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/1/301697","301697","659","Pastore, JA; Aguiar, OT",,,,,"PRESENT",,,,,,"1995-10-11","1995","10","11",,,,,,,"BR","São Paulo",,"Ibiúna","Parque Estadual de Jurupará, Estrada do Caçador.",,,,,,,,,,,,,,,,,,,,,,"Sapindaceae",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Sapindales",,"Sapindaceae",,,,,,,,,,,"family",,"ACCEPTED",,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,,"Sapindaceae",,"null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"WGS84",,,,,"GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SP","code not found","Pastore, J.A.","659","1995",,,"Aguiar, O.T.","Pastore",,"brazil","sao paulo","ibiuna","parque estadual de jurupara, estrada do cacador",,"locality","brazil_sao paulo_ibiuna","brazil_sao paulo_ibiuna",-23.80233648,-47.21529629,"county",TRUE,-23.80233648,-47.21529629,"coord_gazet","seconds_centroid","check_local.2municip.","Sapindaceae","Juss.","family_as_genus","Sapindaceae","Sapindaceae","Juss.","family","name accepted","bfo-216",,,"Sapindaceae Juss.",,"Sapindaceae",458115,"brazil_sao paulo_ibiuna","Brazil","São Paulo","Ibiúna",,"ibge","High","locality_exact","unknown",
"speciesLink",,,"2021-12-09T11:19:17",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"301697","659","Pastore, JA; Aguiar, OT",,,,,,,,,,,,"1995","10","11",,,,,,,,"São Paulo","Ibiúna","Ibiúna","Parque Estadual de Jurupará, Estrada do Caçador.",,,,"-23.65","-47.220001",,"43112",,,,,,,,,,,,,,,"Sapindaceae",,,,,,,"Plantae",,,,,"Sapindaceae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0",,"Splink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SP",,"Pastore, J.A.","659","1995",,,"Aguiar, O.T.","Pastore",,"brazil","sao paulo","ibiuna","parque estadual de jurupara, estrada do cacador",,"locality","brazil_sao paulo_ibiuna","brazil_sao paulo_ibiuna",-23.80233648,-47.21529629,"county",TRUE,-23.65,-47.220001,"coord_original","miliseconds","check_local.2municip.","Sapindaceae","Juss.","family_as_genus","Sapindaceae","Sapindaceae","Juss.","family","name accepted","bfo-216",,,"Sapindaceae Juss.",,"Sapindaceae",1194395,"brazil_sao paulo_ibiuna","Brazil","São Paulo","Ibiúna",,"ibge","High","locality_exact","unknown",
"gbif","7.03604135690006e-315",,"2014-07-08 08:32:47",,"04.936.616/0001-20",,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:370712","RB00370712","634","J.A.Pastore; J.B.Baitello",,,,,"PRESENT",,,,,,"1995-07-28","1995","7","28",,,,"Interior da mata, local úmido",,,"BR","São Paulo",,"Ibiúna","Parque Estadual de Jurupará, Fazenda Tucano.",,,,,,,,,,,,,,,,,,,,,,"Piperaceae",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Piperales",,"Piperaceae",,,,,,,,,,,"family",,"ACCEPTED",,"4300f8d5-1ae5-49e5-a101-63894b005868",,"StillImage;StillImage",FALSE,FALSE,,"Piperaceae","Piperaceae","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/37/7/12/00370712.jpg","Brasil",,,,,,,,,,"GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RB",,"Pastore, J.A.","634","1995",,,"Baitello, J.B.","Pastore",,"brazil","sao paulo","ibiuna","parque estadual de jurupara, fazenda tucano",,"locality","brazil_sao paulo_ibiuna","brazil_sao paulo_ibiuna",-23.80233648,-47.21529629,"county",TRUE,-23.80233648,-47.21529629,"coord_gazet","seconds_centroid","check_local.2municip.","Piperaceae","Giseke","family_as_genus","Piperaceae","Piperaceae","Giseke","family","name accepted","bfo-190",,,"Piperaceae Giseke",,"Piperaceae",261274,"brazil_sao paulo_ibiuna","Brazil","São Paulo","Ibiúna",,"ibge","High","locality_exact","unknown",
"user",,,,"Physical Object",,,,"JBRJ","RB",,"Preserved Specimen",,,"urn:catalog:JBRJ:RB:370712","RB00370712","634","J.A.Pastore; J.B.Baitello",,,,,,,,,,,"1995-07-28","1995","7","28",,,,"Interior da mata, local úmido",,,"BR","São Paulo",,"Ibiúna","Parque Estadual de Jurupará, Fazenda Tucano.",,,,,,,,,,,,,,,,,,,,,,"Piperaceae",,,,,,,"Plantae",,,,,"Piperaceae",,,,,,,,"PIPERACEAE",,,"family","fam.",,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/37/7/12/00370712.jpg","Brasil",,,,,,,,,,"JABOT",,,,,,,,"2014-07-08 02:32:47+00","Angiospermas",,,,,,,,,,,,,,,,,,,,"RB",,"Pastore, J.A.","634","1995",,,"Baitello, J.B.","Pastore",,"brazil","sao paulo","ibiuna","parque estadual de jurupara, fazenda tucano",,"locality","brazil_sao paulo_ibiuna","brazil_sao paulo_ibiuna",-23.80233648,-47.21529629,"county",TRUE,-23.80233648,-47.21529629,"coord_gazet","seconds_centroid","check_local.2municip.","Piperaceae","Giseke","family_as_genus","Piperaceae","Piperaceae","Giseke","family","name accepted","bfo-190",,,"Piperaceae Giseke",,"Piperaceae",939736,"brazil_sao paulo_ibiuna","Brazil","São Paulo","Ibiúna",,"ibge","High","locality_exact","unknown",
"gbif","5.38053874502327e-315",,"2023-03-09 11:35:49",,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/2/73617","73617","786","Baitello, JB; Pastore, JFB",,,,,"PRESENT",,,,,,"1995-07-28","1995","7","28",,,,,,,"BR","São Paulo",,"Ibiúna","Parque Estadual de Jurupará, caminho da",,,,,,,,,,,,,,,,,,,,,,"Malpighiaceae",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales",,"Malpighiaceae",,,,,,,,,,,"family",,"ACCEPTED",,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,FALSE,FALSE,,"Malpighiaceae",,"null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brazil",,,,,"WGS84",,,,,"GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UEC",,"Baitello, J.B.","786","1995",,,"Pastore, J.F.B.","Baitello",,"brazil","sao paulo","ibiuna","parque estadual de jurupara",,"locality","brazil_sao paulo_ibiuna","brazil_sao paulo_ibiuna",-23.80233648,-47.21529629,"county",TRUE,-23.80233648,-47.21529629,"coord_gazet","seconds_centroid","check_local.2municip.","Malpighiaceae","Juss.","family_as_genus","Malpighiaceae","Malpighiaceae","Juss.","family","name accepted","bfo-155",,,"Malpighiaceae Juss.",,"Malpighiaceae",72124,"brazil_sao paulo_ibiuna","Brazil","São Paulo","Ibiúna",,"ibge","High","locality_exact","unknown",
"speciesLink",,,"2025-04-07T10:58:00",,,"2",,"UNICAMP","UEC",,"S",,,,"73617","786","Baitello, JB; Pastore, JFB",,,,,,,,,,,,"1995","07","28",,,,,,,,"São Paulo","Ibiúna","Ibiúna","Parque Estadual de Jurupará, caminho da",,,,"-23.65","-47.220001",,"43112",,,,,,,,,,,,,,,"Malpighiaceae",,,,,,,"Plantae","Magnoliopsida",,,,"Malpighiaceae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brazil",,,,,,,"0","0",,"Splink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UEC",,"Baitello, J.B.","786","1995",,,"Pastore, J.F.B.","Baitello",,"brazil","sao paulo","ibiuna","parque estadual de jurupara",,"locality","brazil_sao paulo_ibiuna","brazil_sao paulo_ibiuna",-23.80233648,-47.21529629,"county",TRUE,-23.65,-47.220001,"coord_original","miliseconds","check_local.2municip.","Malpighiaceae","Juss.","family_as_genus","Malpighiaceae","Malpighiaceae","Juss.","family","name accepted","bfo-155",,,"Malpighiaceae Juss.",,"Malpighiaceae",1342119,"brazil_sao paulo_ibiuna","Brazil","São Paulo","Ibiúna",,"ibge","High","locality_exact","unknown",
"gbif","1.39886011333142e-314",,"2021-12-09 11:03:07",,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/1/289699","289699","650","Pastore, JA",,,,,"PRESENT",,,,,,"1995-08-11","1995","8","11",,,,,,,"BR","São Paulo",,"Ibiúna","Parque Estadual de Jurupará",,,,,,,,,,,,,,,,,,,,,,"Caprifoliaceae",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Dipsacales",,"Caprifoliaceae",,,,,,,,,,,"family",,"ACCEPTED",,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,,"Caprifoliaceae",,"null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"WGS84",,,,,"GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SP","code not found","Pastore, J.A.","650","1995",,,,"Pastore",,"brazil","sao paulo","ibiuna","parque estadual de jurupara",,"locality","brazil_sao paulo_ibiuna","brazil_sao paulo_ibiuna",-23.80233648,-47.21529629,"county",TRUE,-23.80233648,-47.21529629,"coord_gazet","seconds_centroid","check_local.2municip.","Caprifoliaceae","Juss.","family_as_genus","Caprifoliaceae","Caprifoliaceae","Juss.","family","name accepted","bfo-121873",,,"Caprifoliaceae Juss.",,"Caprifoliaceae",527434,"brazil_sao paulo_ibiuna","Brazil","São Paulo","Ibiúna",,"ibge","High","locality_exact","unknown",
"speciesLink",,,"2021-12-09T11:03:07",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"289699","650","Pastore, JA",,,,,,,,,,,,"1995","08","11",,,,,,,,"São Paulo","Ibiúna","Ibiúna","Parque Estadual de Jurupará",,,,"-23.65","-47.220001",,"43112",,,,,,,,,,,,,,,"Caprifoliaceae",,,,,,,"Plantae",,,,,"Caprifoliaceae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0",,"Splink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SP",,"Pastore, J.A.","650","1995",,,,"Pastore",,"brazil","sao paulo","ibiuna","parque estadual de jurupara",,"locality","brazil_sao paulo_ibiuna","brazil_sao paulo_ibiuna",-23.80233648,-47.21529629,"county",TRUE,-23.65,-47.220001,"coord_original","miliseconds","check_local.2municip.","Caprifoliaceae","Juss.","family_as_genus","Caprifoliaceae","Caprifoliaceae","Juss.","family","name accepted","bfo-121873",,,"Caprifoliaceae Juss.",,"Caprifoliaceae",1158549,"brazil_sao paulo_ibiuna","Brazil","São Paulo","Ibiúna",,"ibge","High","locality_exact","unknown",
