"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","recordID","confidenceLocality","selectionCategory","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"gbif","2.40521004013159e-314",,,,,,,,,"Levantamento de flora no estado de São Paulo para o projeto Conexão Mata Atlântica","HUMAN_OBSERVATION",,,"BR:SP:Conexão Mata Atlântica:2021:Flora:324",,,"Marcos Rafael",,,,,"PRESENT",,,,,,"2021-10-01","2021","10","1",,"Floresta Atlântica","Parcela",,,,"BR","São Paulo","São Luiz do Paraitinga","São Luiz do Paraitinga","Propriedade de João",,,"SLP FLORA FME 1","-23.312488","-45.225883",,,,,,,,,,,,"Marcos Rafael",,,,,"Aegiphila integrifolia (Jacq.) Moldenke",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",,"Lamiaceae",,,,"Aegiphila","Aegiphila",,,"integrifolia",,,"species",,"SYNONYM",,"b3a61ddd-e7b6-4397-a63c-118d135fdbc5",,,TRUE,FALSE,"Aegiphila integrifolia","Aegiphila integrifolia (Jacq.) B.D.Jacks.","Aegiphila integrifolia (Jacq.) Moldenke","https://conexaomataatlantica.mctic.gov.br/cma/portal/",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"Sirgas 2000",,,,"(Jacq.) Moldenke","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found","Rafael, M.",,"2021","Rafael, M.",,,"Rafael",,"brazil","sao paulo","sao luiz do paraitinga","propriedade de joao",,"locality","brazil_sao paulo_sao luiz paraitinga","brazil_sao paulo_sao luiz paraitinga",-23.23994148,-45.25375581,"county","brazil_sao paulo_sao luiz paraitinga","Brazil","São Paulo","São Luís do Paraitinga",,"ibge",TRUE,-23.312488,-45.225883,"coord_original","miliseconds",790750,"Low","coord_original","check_local.2municip.","Aegiphila integrifolia","(Jacq.) Moldenke","name_w_authors","Lamiaceae","Aegiphila integrifolia","(Jacq.) Moldenke","species","name accepted","bfo-23320",,,"Aegiphila integrifolia (Jacq.) Moldenke","Aegiphila","Lamiaceae","low","Aegiphila integrifolia"
"gbif","2.40521021305456e-314",,,,,,,,,"Levantamento de flora no estado de São Paulo para o projeto Conexão Mata Atlântica","HUMAN_OBSERVATION",,,"BR:SP:Conexão Mata Atlântica:2021:Flora:297",,,"Marcos Rafael",,,,,"PRESENT",,,,,,"2021-10-01","2021","10","1",,"Floresta Atlântica","Parcela",,,,"BR","São Paulo","São Luiz do Paraitinga","São Luiz do Paraitinga","Propriedade de João",,,"SLP FLORA FME 1","-23.312488","-45.225883",,,,,,,,,,,,"Marcos Rafael",,,,,"Alchornea triplinervia (Spreng.) Müll.Arg.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales",,"Euphorbiaceae",,,,"Alchornea","Alchornea",,,"triplinervia",,,"species",,"ACCEPTED",,"b3a61ddd-e7b6-4397-a63c-118d135fdbc5",,,TRUE,FALSE,"Alchornea triplinervia","Alchornea triplinervia (Spreng.) Müll.Arg.","Alchornea triplinervia (Spreng.) Müll.Arg.","https://conexaomataatlantica.mctic.gov.br/cma/portal/",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"Brasil",,,,,"Sirgas 2000",,,,"(Spreng.) Müll.Arg.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found","Rafael, M.",,"2021","Rafael, M.",,,"Rafael",,"brazil","sao paulo","sao luiz do paraitinga","propriedade de joao",,"locality","brazil_sao paulo_sao luiz paraitinga","brazil_sao paulo_sao luiz paraitinga",-23.23994148,-45.25375581,"county","brazil_sao paulo_sao luiz paraitinga","Brazil","São Paulo","São Luís do Paraitinga",,"ibge",TRUE,-23.312488,-45.225883,"coord_original","miliseconds",790995,"Low","coord_original","check_local.2municip.","Alchornea triplinervia","(Spreng.) Müll.Arg.","name_w_authors","Euphorbiaceae","Alchornea triplinervia","(Spreng.) Müll.Arg.","species","name accepted","bfo-17458",,,"Alchornea triplinervia (Spreng.) Müll.Arg.","Alchornea","Euphorbiaceae","low","Alchornea triplinervia"
"gbif","2.40521005050696e-314",,,,,,,,,"Levantamento de flora no estado de São Paulo para o projeto Conexão Mata Atlântica","HUMAN_OBSERVATION",,,"BR:SP:Conexão Mata Atlântica:2021:Flora:314",,,"Marcos Rafael",,,,,"PRESENT",,,,,,"2021-10-01","2021","10","1",,"Floresta Atlântica","Parcela",,,,"BR","São Paulo","São Luiz do Paraitinga","São Luiz do Paraitinga","Propriedade de João",,,"SLP FLORA FME 1","-23.312488","-45.225883",,,,,,,,,,,,"Marcos Rafael",,,,,"Amaioua intermedia Mart. ex Schult. & Schult.f.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Gentianales",,"Rubiaceae",,,,"Amaioua","Amaioua",,,"intermedia",,,"species",,"ACCEPTED",,"b3a61ddd-e7b6-4397-a63c-118d135fdbc5",,,TRUE,FALSE,"Amaioua intermedia","Amaioua intermedia Mart. ex Schult. & Schult.f.","Amaioua intermedia Mart. ex Schult. & Schult.f.","https://conexaomataatlantica.mctic.gov.br/cma/portal/",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"Brasil",,,,,"Sirgas 2000",,,,"Mart. ex Schult. & Schult.f.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found","Rafael, M.",,"2021","Rafael, M.",,,"Rafael",,"brazil","sao paulo","sao luiz do paraitinga","propriedade de joao",,"locality","brazil_sao paulo_sao luiz paraitinga","brazil_sao paulo_sao luiz paraitinga",-23.23994148,-45.25375581,"county","brazil_sao paulo_sao luiz paraitinga","Brazil","São Paulo","São Luís do Paraitinga",,"ibge",TRUE,-23.312488,-45.225883,"coord_original","miliseconds",790771,"Low","coord_original","check_local.2municip.","Amaioua intermedia","Mart. ex Schult. & Schult.f.","name_w_authors","Rubiaceae","Amaioua intermedia","Mart. ex Schult. & Schult.f.","species","name accepted","bfo-13830",,,"Amaioua intermedia Mart. ex Schult. & Schult.f.","Amaioua","Rubiaceae","low","Amaioua intermedia"
"gbif","2.40521037263777e-314",,,,,,,,,"Levantamento de flora no estado de São Paulo para o projeto Conexão Mata Atlântica","HUMAN_OBSERVATION",,,"BR:SP:Conexão Mata Atlântica:2021:Flora:289",,,"Marcos Rafael",,,,,"PRESENT",,,,,,"2021-10-01","2021","10","1",,"Floresta Atlântica","Parcela",,,,"BR","São Paulo","São Luiz do Paraitinga","São Luiz do Paraitinga","Propriedade de João",,,"SLP FME 1","-23.312488","-45.225883",,,,,,,,,,,,"Marcos Rafael",,,,,"Annona sylvatica A.St.-Hil.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Magnoliales",,"Annonaceae",,,,"Annona","Annona",,,"sylvatica",,,"species",,"ACCEPTED",,"b3a61ddd-e7b6-4397-a63c-118d135fdbc5",,,TRUE,FALSE,"Annona sylvatica","Annona sylvatica A.St.-Hil.","Annona sylvatica A.St.-Hil.","https://conexaomataatlantica.mctic.gov.br/cma/portal/",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"Brasil",,,,,"Sirgas 2000",,,,"A.St.-Hil.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found","Rafael, M.",,"2021","Rafael, M.",,,"Rafael",,"brazil","sao paulo","sao luiz do paraitinga","propriedade de joao",,"locality","brazil_sao paulo_sao luiz paraitinga","brazil_sao paulo_sao luiz paraitinga",-23.23994148,-45.25375581,"county","brazil_sao paulo_sao luiz paraitinga","Brazil","São Paulo","São Luís do Paraitinga",,"ibge",TRUE,-23.312488,-45.225883,"coord_original","miliseconds",791085,"Low","coord_original","check_local.2municip.","Annona sylvatica","A.St.-Hil.","name_w_authors","Annonaceae","Annona sylvatica","A.St.-Hil.","species","name accepted","bfo-110263",,,"Annona sylvatica A.St.-Hil.","Annona","Annonaceae","low","Annona sylvatica"
"gbif","2.40521254504441e-314",,,,,,,,,"Levantamento de aves no estado de São Paulo para o projeto Conexão Mata Atlântica","HUMAN_OBSERVATION",,,"BR:SP:Conexão Mata Atlântica:2022:Plantae:295",,,"Paulo Siqueira",,,,,"PRESENT",,,,,,"2021-10-01","2021","10","1",,"Floresta Atlântica","Parcela",,,,"BR","São Paulo","São Luiz do Paraitinga","São Luiz do Paraitinga","Propriedade de João",,,,"-23.312488","-45.225883",,,,,,,,,,,,"Paulo Siqueira",,,,,"Apocynaceae",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Gentianales",,"Apocynaceae",,,,,,,,,,,"family",,"ACCEPTED",,"491579b6-6430-4c8f-a6e6-9475df170ce8",,,TRUE,FALSE,,"Apocynaceae","Apocynaceae","https://conexaomataatlantica.mctic.gov.br/cma/portal/",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"WGS84",,,,"Müll.Arg.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found","Siqueira, P.",,"2021","Siqueira, P.",,,"Siqueira",,"brazil","sao paulo","sao luiz do paraitinga","propriedade de joao",,"locality","brazil_sao paulo_sao luiz paraitinga","brazil_sao paulo_sao luiz paraitinga",-23.23994148,-45.25375581,"county","brazil_sao paulo_sao luiz paraitinga","Brazil","São Paulo","São Luís do Paraitinga",,"ibge",TRUE,-23.312488,-45.225883,"coord_original","miliseconds",792413,"Low","coord_original","check_local.2municip.","Apocynaceae","Juss.","family_as_genus","Apocynaceae","Apocynaceae","Juss.","family","name accepted","bfo-48",,,"Apocynaceae Juss.",,"Apocynaceae","low",
"gbif","2.4052125524554e-314",,,,,,,,,"Levantamento de aves no estado de São Paulo para o projeto Conexão Mata Atlântica","HUMAN_OBSERVATION",,,"BR:SP:Conexão Mata Atlântica:2022:Plantae:297",,,"Paulo Siqueira",,,,,"PRESENT",,,,,,"2021-10-01","2021","10","1",,"Floresta Atlântica","Parcela",,,,"BR","São Paulo","São Luiz do Paraitinga","São Luiz do Paraitinga","Propriedade de João",,,,"-23.312488","-45.225883",,,,,,,,,,,,"Paulo Siqueira",,,,,"Araliaceae",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Apiales",,"Araliaceae",,,,,,,,,,,"family",,"ACCEPTED",,"491579b6-6430-4c8f-a6e6-9475df170ce8",,,TRUE,FALSE,,"Araliaceae","Araliaceae","https://conexaomataatlantica.mctic.gov.br/cma/portal/",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"WGS84",,,,"Marchal","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found","Siqueira, P.",,"2021","Siqueira, P.",,,"Siqueira",,"brazil","sao paulo","sao luiz do paraitinga","propriedade de joao",,"locality","brazil_sao paulo_sao luiz paraitinga","brazil_sao paulo_sao luiz paraitinga",-23.23994148,-45.25375581,"county","brazil_sao paulo_sao luiz paraitinga","Brazil","São Paulo","São Luís do Paraitinga",,"ibge",TRUE,-23.312488,-45.225883,"coord_original","miliseconds",792421,"Low","coord_original","check_local.2municip.","Araliaceae","Juss.","family_as_genus","Araliaceae","Araliaceae","Juss.","family","name accepted","bfo-52",,,"Araliaceae Juss.",,"Araliaceae","low",
"gbif","2.40521255196133e-314",,,,,,,,,"Levantamento de aves no estado de São Paulo para o projeto Conexão Mata Atlântica","HUMAN_OBSERVATION",,,"BR:SP:Conexão Mata Atlântica:2022:Plantae:298",,,"Paulo Siqueira",,,,,"PRESENT",,,,,,"2021-10-01","2021","10","1",,"Floresta Atlântica","Parcela",,,,"BR","São Paulo","São Luiz do Paraitinga","São Luiz do Paraitinga","Propriedade de João",,,,"-23.312488","-45.225883",,,,,,,,,,,,"Paulo Siqueira",,,,,"Arecaceae",,,,,,,"Plantae","Tracheophyta","Liliopsida","Arecales",,"Arecaceae",,,,,,,,,,,"family",,"ACCEPTED",,"491579b6-6430-4c8f-a6e6-9475df170ce8",,,TRUE,FALSE,,"Arecaceae","Arecaceae","https://conexaomataatlantica.mctic.gov.br/cma/portal/",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"WGS84",,,,"Mart.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found","Siqueira, P.",,"2021","Siqueira, P.",,,"Siqueira",,"brazil","sao paulo","sao luiz do paraitinga","propriedade de joao",,"locality","brazil_sao paulo_sao luiz paraitinga","brazil_sao paulo_sao luiz paraitinga",-23.23994148,-45.25375581,"county","brazil_sao paulo_sao luiz paraitinga","Brazil","São Paulo","São Luís do Paraitinga",,"ibge",TRUE,-23.312488,-45.225883,"coord_original","miliseconds",792420,"Low","coord_original","check_local.2municip.","Arecaceae","Bercht. & J.Presl.","family_as_genus","Arecaceae","Arecaceae","Bercht. & J.Presl.","family","name accepted","bfo-53",,,"Arecaceae Bercht. & J.Presl.",,"Arecaceae","low",
"gbif","2.4052103721437e-314",,,,,,,,,"Levantamento de flora no estado de São Paulo para o projeto Conexão Mata Atlântica","HUMAN_OBSERVATION",,,"BR:SP:Conexão Mata Atlântica:2021:Flora:288",,,"Marcos Rafael",,,,,"PRESENT",,,,,,"2021-10-01","2021","10","1",,"Floresta Atlântica","Parcela",,,,"BR","São Paulo","São Luiz do Paraitinga","São Luiz do Paraitinga","Propriedade de João",,,"SLP FME 1","-23.312488","-45.225883",,,,,,,,,,,,"Marcos Rafael",,,,,"Aspidosperma olivaceum Müll.Arg.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Gentianales",,"Apocynaceae",,,,"Aspidosperma","Aspidosperma",,,"olivaceum",,,"species",,"ACCEPTED",,"b3a61ddd-e7b6-4397-a63c-118d135fdbc5",,,TRUE,FALSE,"Aspidosperma olivaceum","Aspidosperma olivaceum Müll.Arg.","Aspidosperma olivaceum Müll.Arg.","https://conexaomataatlantica.mctic.gov.br/cma/portal/",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"Sirgas 2000",,,,"Müll.Arg.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found","Rafael, M.",,"2021","Rafael, M.",,,"Rafael",,"brazil","sao paulo","sao luiz do paraitinga","propriedade de joao",,"locality","brazil_sao paulo_sao luiz paraitinga","brazil_sao paulo_sao luiz paraitinga",-23.23994148,-45.25375581,"county","brazil_sao paulo_sao luiz paraitinga","Brazil","São Paulo","São Luís do Paraitinga",,"ibge",TRUE,-23.312488,-45.225883,"coord_original","miliseconds",791084,"Low","coord_original","check_local.2municip.","Aspidosperma olivaceum","Müll.Arg.","name_w_authors","Apocynaceae","Aspidosperma olivaceum","Müll.Arg.","species","name accepted","bfo-4528",,,"Aspidosperma olivaceum Müll.Arg.","Aspidosperma","Apocynaceae","low","Aspidosperma olivaceum"
"gbif","2.40521004951883e-314",,,,,,,,,"Levantamento de flora no estado de São Paulo para o projeto Conexão Mata Atlântica","HUMAN_OBSERVATION",,,"BR:SP:Conexão Mata Atlântica:2021:Flora:312",,,"Marcos Rafael",,,,,"PRESENT",,,,,,"2021-10-01","2021","10","1",,"Floresta Atlântica","Parcela",,,,"BR","São Paulo","São Luiz do Paraitinga","São Luiz do Paraitinga","Propriedade de João",,,"SLP FLORA FME 1","-23.312488","-45.225883",,,,,,,,,,,,"Marcos Rafael",,,,,"Bathysa australis (A.St.-Hil.) K.Schum.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Gentianales",,"Rubiaceae",,,,"Bathysa","Bathysa",,,"australis",,,"species",,"ACCEPTED",,"b3a61ddd-e7b6-4397-a63c-118d135fdbc5",,,TRUE,FALSE,"Bathysa australis","Bathysa australis (A.St.-Hil.) K.Schum.","Bathysa australis (A.St.-Hil.) K.Schum.","https://conexaomataatlantica.mctic.gov.br/cma/portal/",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"Sirgas 2000",,,,"(A.St.-Hil.) K.Schum.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found","Rafael, M.",,"2021","Rafael, M.",,,"Rafael",,"brazil","sao paulo","sao luiz do paraitinga","propriedade de joao",,"locality","brazil_sao paulo_sao luiz paraitinga","brazil_sao paulo_sao luiz paraitinga",-23.23994148,-45.25375581,"county","brazil_sao paulo_sao luiz paraitinga","Brazil","São Paulo","São Luís do Paraitinga",,"ibge",TRUE,-23.312488,-45.225883,"coord_original","miliseconds",790769,"Low","coord_original","check_local.2municip.","Bathysa australis","(A.St.-Hil.) K.Schum.","name_w_authors","Rubiaceae","Bathysa australis","(A.St.-Hil.) K.Schum.","species","name accepted","bfo-13835",,,"Bathysa australis (A.St.-Hil.) K.Schum.","Bathysa","Rubiaceae","low","Bathysa australis"
"gbif","2.40521255146726e-314",,,,,,,,,"Levantamento de aves no estado de São Paulo para o projeto Conexão Mata Atlântica","HUMAN_OBSERVATION",,,"BR:SP:Conexão Mata Atlântica:2022:Plantae:299",,,"Paulo Siqueira",,,,,"PRESENT",,,,,,"2021-10-01","2021","10","1",,"Floresta Atlântica","Parcela",,,,"BR","São Paulo","São Luiz do Paraitinga","São Luiz do Paraitinga","Propriedade de João",,,,"-23.312488","-45.225883",,,,,,,,,,,,"Paulo Siqueira",,,,,"Boraginaceae",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Boraginales",,"Boraginaceae",,,,,,,,,,,"family",,"ACCEPTED",,"491579b6-6430-4c8f-a6e6-9475df170ce8",,,TRUE,FALSE,,"Boraginaceae","Boraginaceae","https://conexaomataatlantica.mctic.gov.br/cma/portal/",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"WGS84",,,,"Cham.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found","Siqueira, P.",,"2021","Siqueira, P.",,,"Siqueira",,"brazil","sao paulo","sao luiz do paraitinga","propriedade de joao",,"locality","brazil_sao paulo_sao luiz paraitinga","brazil_sao paulo_sao luiz paraitinga",-23.23994148,-45.25375581,"county","brazil_sao paulo_sao luiz paraitinga","Brazil","São Paulo","São Luís do Paraitinga",,"ibge",TRUE,-23.312488,-45.225883,"coord_original","miliseconds",792419,"Low","coord_original","check_local.2municip.","Boraginaceae","Juss.","family_as_genus","Boraginaceae","Boraginaceae","Juss.","family","author misspelled","bfo-64",,,"Boraginaceae Juss.",,"Boraginaceae","low",
