"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","recordID","confidenceLocality","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink",,,"2025-04-17T10:02:37",,,"31",,"IBt","SP-ALGAE",,"PreservedSpecimen",,,,"429277",,"M.T. Fujii",,,,,,,,,,,,"2012","04","19",,,,,,,,"São Paulo",,,"Parque Estadual Marinho Laje de Santos, Laje principal",,,,"-24.319722","-46.180556",,,,,,,,,,,,"C.H. Kano",,"2013-0-NA",,,"Acrosorium ciliolatum",,,,,,,"Plantae",,"Florideophyceae","Ceramiales",,"Delesseriaceae",,,,"Acrosorium",,,,"ciliolatum",,,,,,,,,,,,,,"Acrosorium ciliolatum",,,,,,,"Brasil",,,,,,,"24°19'11""S","46°10'50""W","(Harvey) Kylin","Splink",,,,"0",,"2013",,,,,,,,,,,,,,,,,,,,,,,"SP-ALGAE","code not found","Fujii, M.T.",,"2012","Kano, C.H.","2013",,"Fujii",,"brazil","sao paulo","parque estadual marinho laje de santos","parque estadual marinho laje de santos",,"locality","brazil_sao paulo_parque estadual marinho laje santos","brazil_sao paulo",-22.2584562,-48.7420254,"state","brazil_sao paulo","Brazil","São Paulo",,,"gdam",TRUE,-24.319722,-46.180556,"coord_original","seconds",1469778,"High","check_local.2state","Acrosorium ciliolatum","(Harvey) Kylin","possibly_ok",,"Acrosorium ciliolatum","(Harvey) Kylin","species","not found",,,,"Acrosorium ciliolatum (Harvey) Kylin","Acrosorium","Pteridaceae","low","Acrosorium ciliolatum"
"speciesLink",,,"2025-04-17T10:02:33",,,"31",,"IBt","SP-ALGAE",,"PreservedSpecimen",,,,"399957",,"R.R. Jorge",,,,,,,,,,,,"2007","03","21",,,,,,,,"São Paulo","Santos","Santos","Parque Estadual Marinho da Laje de Santos, Laje Principal",,,,"-24.140278","-46.293333",,,,,,,,,,,,"R.R. Jorge",,"2009-0-NA",,,"Aglaothamnion halliae",,,,,,,"Plantae",,"Florideophyceae","Ceramiales",,"Callithamniaceae",,,,"Aglaothamnion",,,,"halliae",,,,,,,,,,,,,,"Aglaothamnion halliae",,,,,,,"Brasil",,,,,,,"24° 08' 25""S","46° 17' 36"" W","(Collins) Aponte, D.L.Ballantine & J.N.Norris","Splink",,,,"0",,"2009",,,,,,,,,,,,,,,,,,,,,,,"SP-ALGAE","code not found","Jorge, R.R.",,"2007","Jorge, R.R.","2009",,"Jorge",,"brazil","sao paulo","santos","parque estadual marinho da laje de santos",,"locality","brazil_sao paulo_santos","brazil_sao paulo_santos",-23.84964748,-46.27981485,"county","brazil_sao paulo_santos","Brazil","São Paulo","Santos",,"ibge",TRUE,-24.140278,-46.293333,"coord_original","seconds",1469801,"High","check_local.2municip.","Aglaothamnion halliae","(Collins) Aponte, D.L.Ballantine & J.N.Norris","possibly_ok",,"Aglaothamnion halliae","(Collins) Aponte, D.L.Ballantine & J.N.Norris","species","not found",,,,"Aglaothamnion halliae (Collins) Aponte, D.L.Ballantine & J.N.Norris","Aglaothamnion","Araceae","low","Aglaothamnion halliae"
"speciesLink",,,"2025-04-17T10:03:00",,,"31",,"IBt","SP-ALGAE",,"PreservedSpecimen",,,,"399831",,"Renato Rocha Jorge",,,,,,,,,,,,"2007","06","14",,,,,,,,"São Paulo","Santos","Santos","Parque Estadual Marinho da Laje de Santos,Laje Principal (Parcel das Âncoras)",,,,"-24.140278","-46.293333",,,,,,,,,,,,"Renato Rocha Jorge",,,,,"Amphiroa anastomosans",,,,,,,"Plantae",,"Florideophyceae","Corallinales",,"Lithophyllaceae",,,,"Amphiroa",,,,"anastomosans",,,,,,,,,,,,,,"Amphiroa anastomosans",,,,,,,"Brasil",,,,,,,"24° 08' 25""S","46° 17' 36"" W","Weber van Bosse","Splink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SP-ALGAE","code not found","Jorge, R.R.",,"2007","Jorge, R.R.",,,"Jorge",,"brazil","sao paulo","santos","parque estadual marinho da laje de santos",,"locality","brazil_sao paulo_santos","brazil_sao paulo_santos",-23.84964748,-46.27981485,"county","brazil_sao paulo_santos","Brazil","São Paulo","Santos",,"ibge",TRUE,-24.140278,-46.293333,"coord_original","seconds",1469817,"High","check_local.2municip.","Amphiroa anastomosans","Weber van Bosse","possibly_ok",,"Amphiroa anastomosans","Weber van Bosse","species","not found",,,,"Amphiroa anastomosans Weber van Bosse","Amphiroa","Violaceae","low","Amphiroa anastomosans"
"speciesLink",,,"2025-04-17T10:03:01",,,"31",,"IBt","SP-ALGAE",,"PreservedSpecimen",,,,"400000",,"R.R. Jorge",,,,,,,,,,,,"2009","04","30",,,,,,,,"São Paulo","Santos","Santos","Parque Estadual Marinho da Laje de Santos,Parcel Novo",,,,"-24.140278","-46.293333",,,,,,,,,,,,"R.R. Jorge",,"2009-0-NA",,,"Amphiroa beauvoisii",,,,,,,"Plantae",,"Florideophyceae","Corallinales",,"Lithophyllaceae",,,,"Amphiroa",,,,"beauvoisii",,,,,,,,,,,,,,"Amphiroa beauvoisii",,,,,,,"Brasil",,,,,,,"24° 08' 25""S","46° 17' 36"" W","J.V. Lamouroux","Splink",,,,"0",,"2009",,,,,,,,,,,,,,,,,,,,,,,"SP-ALGAE","code not found","Jorge, R.R.",,"2009","Jorge, R.R.","2009",,"Jorge",,"brazil","sao paulo","santos","parque estadual marinho da laje de santos",,"locality","brazil_sao paulo_santos","brazil_sao paulo_santos",-23.84964748,-46.27981485,"county","brazil_sao paulo_santos","Brazil","São Paulo","Santos",,"ibge",TRUE,-24.140278,-46.293333,"coord_original","seconds",1469828,"High","check_local.2municip.","Amphiroa beauvoisii","J.V. Lamouroux","possibly_ok",,"Amphiroa beauvoisii","J.V. Lamouroux","species","not found",,,,"Amphiroa beauvoisii J.V. Lamouroux","Amphiroa","Violaceae","low","Amphiroa beauvoisii"
"speciesLink",,,"2025-04-17T10:03:01",,,"31",,"IBt","SP-ALGAE",,"PreservedSpecimen",,,,"399845",,"Renato Rocha Jorge",,,,,,,,,,,,"2007","06","14",,,,,,,,"São Paulo","Santos","Santos","Parque Estadual Marinho da Laje de Santos,Laje Principal",,,,"-24.140278","-46.293333",,,,,,,,,,,,"Renato Rocha Jorge",,,,,"Amphiroa rigida",,,,,,,"Plantae",,"Florideophyceae","Corallinales",,"Lithophyllaceae",,,,"Amphiroa",,,,"rigida",,,,,,,,,,,,,,"Amphiroa rigida",,,,,,,"Brasil",,,,,,,"24° 08' 25""S","46° 17' 36"" W","J.V.Lamouroux","Splink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SP-ALGAE","code not found","Jorge, R.R.",,"2007","Jorge, R.R.",,,"Jorge",,"brazil","sao paulo","santos","parque estadual marinho da laje de santos",,"locality","brazil_sao paulo_santos","brazil_sao paulo_santos",-23.84964748,-46.27981485,"county","brazil_sao paulo_santos","Brazil","São Paulo","Santos",,"ibge",TRUE,-24.140278,-46.293333,"coord_original","seconds",1469838,"High","check_local.2municip.","Amphiroa rigida","J.V.Lamouroux","possibly_ok",,"Amphiroa rigida","J.V.Lamouroux","species","not found",,,,"Amphiroa rigida J.V.Lamouroux","Amphiroa","Violaceae","low","Amphiroa rigida"
"speciesLink",,,"2025-04-17T10:02:57",,,"31",,"IBt","SP-ALGAE",,"PreservedSpecimen",,,,"400560",,"R.R. Jorge",,,,,,,,,,,,"2007","03","21",,,,,,,,"São Paulo","Santos","Santos","Parque Estadual Marinho da Laje de Santos,Parcel do Brilhante",,,,"-24.140278","-46.293333",,,,,,,,,,,,"R.R. Jorge",,"2007-0-NA",,,"Anotrichium tenue",,,,,,,"Plantae",,"Florideophyceae","Ceramiales",,"Wrangeliaceae",,,,"Anotrichium",,,,"tenue",,,,,,,,,,,,,,"Anotrichium tenue",,,,,,,"Brasil",,,,,,,"24° 08' 25""S","46° 17' 36"" W","(C.Agardh) Nageli","Splink",,,,"0",,"2007",,,,,,,,,,,,,,,,,,,,,,,"SP-ALGAE","code not found","Jorge, R.R.",,"2007","Jorge, R.R.","2007",,"Jorge",,"brazil","sao paulo","santos","parque estadual marinho da laje de santos",,"locality","brazil_sao paulo_santos","brazil_sao paulo_santos",-23.84964748,-46.27981485,"county","brazil_sao paulo_santos","Brazil","São Paulo","Santos",,"ibge",TRUE,-24.140278,-46.293333,"coord_original","seconds",1469863,"High","check_local.2municip.","Anotrichium tenue","(C.Agardh) Nageli","possibly_ok",,"Anotrichium tenue","(C.Agardh) Nageli","species","not found",,,,"Anotrichium tenue (C.Agardh) Nageli","Anotrichium","Plantaginaceae","low","Anotrichium tenue"
"speciesLink",,,"2025-04-17T10:02:57",,,"31",,"IBt","SP-ALGAE",,"PreservedSpecimen",,,,"427814",,"R. Rocha-Jorge",,,,,,,,,,,,"2012","11","05",,,,,,,,"São Paulo","Santos","Santos","Parque Estadual Marinho da Laje de Santos (Laje Principal)",,,,"-24.298333","-46.176944",,,,,,,,,,,,"R. Rocha-Jorge",,"2013-0-NA",,,"Arthrocardia corymbosa",,,,,,,"Plantae",,"Florideophyceae","Corallinales",,"Corallinaceae",,,,"Arthrocardia",,,,"corymbosa",,,,,,,,,,,,,,"Arthrocardia corymbosa",,,,,,,"Brasil",,,,,,,"24°17'54""S","46°10'37""W","(Lamarck) Decaisne","Splink",,,,"0",,"2013",,,,,,,,,,,,,,,,,,,,,,,"SP-ALGAE","code not found","Rocha-Jorge, R.",,"2012","Rocha-Jorge, R.","2013",,"Rocha-Jorge",,"brazil","sao paulo","santos","parque estadual marinho da laje de santos",,"locality","brazil_sao paulo_santos","brazil_sao paulo_santos",-23.84964748,-46.27981485,"county","brazil_sao paulo_santos","Brazil","São Paulo","Santos",,"ibge",TRUE,-24.298333,-46.176944,"coord_original","seconds",1469876,"High","check_local.2municip.","Arthrocardia corymbosa","(Lamarck) Decaisne","possibly_ok",,"Arthrocardia corymbosa","(Lamarck) Decaisne","species","not found",,,,"Arthrocardia corymbosa (Lamarck) Decaisne","Arthrocardia","Cactaceae","low","Arthrocardia corymbosa"
"speciesLink",,,"2025-04-17T10:02:57",,,"31",,"IBt","SP-ALGAE",,"PreservedSpecimen",,,,"399981",,"R.R. Jorge",,,,,,,,,,,,"2008","08","18",,,,,,,,"São Paulo","Santos","Santos","Parque Estadual Marinho da Laje de Santos, Calhaus",,,,"-24.140278","-46.293333",,,,,,,,,,,,"R.R. Jorge",,"2009-0-NA",,,"Arthrocardia flabellata",,,,,,,"Plantae",,"Florideophyceae","Corallinales",,"Corallinaceae",,,,"Arthrocardia",,,,"flabellata",,,,,,,,,,,,,,"Arthrocardia flabellata",,,,,,,"Brasil",,,,,,,"24° 08' 25""S","46° 17' 36"" W","(Kutzing) Manza","Splink",,,,"0",,"2009",,,,,,,,,,,,,,,,,,,,,,,"SP-ALGAE","code not found","Jorge, R.R.",,"2008","Jorge, R.R.","2009",,"Jorge",,"brazil","sao paulo","santos","parque estadual marinho da laje de santos",,"locality","brazil_sao paulo_santos","brazil_sao paulo_santos",-23.84964748,-46.27981485,"county","brazil_sao paulo_santos","Brazil","São Paulo","Santos",,"ibge",TRUE,-24.140278,-46.293333,"coord_original","seconds",1475172,"High","check_local.2municip.","Arthrocardia flabellata","(Kutzing) Manza","possibly_ok",,"Arthrocardia flabellata","(Kutzing) Manza","species","not found",,,,"Arthrocardia flabellata (Kutzing) Manza","Arthrocardia","Cactaceae","low","Arthrocardia flabellata"
"speciesLink",,,"2025-04-17T10:02:32",,,"31",,"IBt","SP-ALGAE",,"PreservedSpecimen",,,,"399834",,"Renato Rocha Jorge",,,,,,,,,,,,"2008","07","08",,,,,,,,"São Paulo","Santos","Santos","Parque Estadual Marinho da Laje de Santos,Calhaus",,,,"-24.140278","-46.293333",,,,,,,,,,,,"Renato Rocha Jorge",,,,,"Asparagopsis taxiformis",,,,,,,"Plantae",,"Florideophyceae","Bonnemaisoniales",,"Bonnemaisoniaceae",,,,"Asparagopsis",,,,"taxiformis",,,,,,,,,,,,,,"Asparagopsis taxiformis",,,,,,,"Brasil",,,,,,,"24° 08' 25""S","46° 17' 36"" W","(Delile) Trevisan de SaintLéon","Splink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SP-ALGAE","code not found","Jorge, R.R.",,"2008","Jorge, R.R.",,,"Jorge",,"brazil","sao paulo","santos","parque estadual marinho da laje de santos",,"locality","brazil_sao paulo_santos","brazil_sao paulo_santos",-23.84964748,-46.27981485,"county","brazil_sao paulo_santos","Brazil","São Paulo","Santos",,"ibge",TRUE,-24.140278,-46.293333,"coord_original","seconds",1475193,"High","check_local.2municip.","Asparagopsis taxiformis","(Delile) Trevisan de SaintLéon","possibly_ok",,"Asparagopsis taxiformis","(Delile) Trevisan de SaintLéon","species","not found",,,,"Asparagopsis taxiformis (Delile) Trevisan de SaintLéon","Asparagopsis","Asparagaceae","low","Asparagopsis taxiformis"
"speciesLink",,,"2025-04-17T10:03:26",,,"31",,"IBt","SP-ALGAE",,"PreservedSpecimen",,,,"400145",,"Renato Rocha Jorge",,,,,,,,,,,,"2009","04","30",,,,,,,,"São Paulo","Santos","Santos","Parque Estadual Marinho da Laje de Santos,Calhaus",,,,"-24.140278","-46.293333",,,,,,,,,,,,"Renato Rocha Jorge",,,,,"Asteromenia peltata",,,,,,,"Plantae",,"Florideophyceae","Rhodymeniales",,"Hymenocladiaceae",,,,"Asteromenia",,,,"peltata",,,,,,,,,,,,,,"Asteromenia peltata",,,,,,,"Brasil",,,,,,,"24° 08' 25""S","46° 17' 36"" W","(W.R.Taylor) Huisman & A.J.K.Millar","Splink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SP-ALGAE","code not found","Jorge, R.R.",,"2009","Jorge, R.R.",,,"Jorge",,"brazil","sao paulo","santos","parque estadual marinho da laje de santos",,"locality","brazil_sao paulo_santos","brazil_sao paulo_santos",-23.84964748,-46.27981485,"county","brazil_sao paulo_santos","Brazil","São Paulo","Santos",,"ibge",TRUE,-24.140278,-46.293333,"coord_original","seconds",1475199,"High","check_local.2municip.","Asteromenia peltata","(W.R.Taylor) Huisman & A.J.K.Millar","possibly_ok",,"Asteromenia peltata","(W.R.Taylor) Huisman & A.J.K.Millar","species","not found",,,,"Asteromenia peltata (W.R.Taylor) Huisman & A.J.K.Millar","Asteromenia","Polygalaceae","low","Asteromenia peltata"
