"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","recordID","confidenceLocality","selectionCategory","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink",,,"2024-08-06T09:12:49",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"57297","5239","R.T.Shirasuna & N.M.Ivanauskas & R.Esteves & E.H.P. Barretto & R.J.F.Garcia",,,,,,,,,,,,"2022","12","12",,,,,,,,"SP","São Paulo","São Paulo","Parque Natural Municipal Jaceguava",,,,"-23.773333","-46.772778",,,,,,,,,,,,"R.T.Shirasuna",,"2022-12-12",,,"Andropogon selloanus",,,,,,,"Plantae","Magnoliophyta","Liliopsida","Poales",,"Poaceae",,,,"Andropogon",,,,"selloanus",,,,,,,,,,,,,,"Andropogon selloanus",,,,,,,"Brasil",,,,,,,,,"(Hack.) Hack.","Splink","12",,,"12",,"2022",,,,"SPSF00057297","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Shirasuna, R.T.","5239","2022","Shirasuna, R.T.","2022","Ivanauskas, N.M.; Esteves, R.; Barretto, E.H.P.; Garcia, R.J.F.","Shirasuna",,"brazil","sao paulo","sao paulo","parque natural municipal jaceguava",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.773333,-46.772778,"coord_original","seconds",1002376,"High","locality_exact","check_local.2municip.","Andropogon selloanus","(Hack.) Hack.","possibly_ok","Poaceae","Andropogon selloanus","(Hack.) Hack.","species","name accepted","bfo-12969",,,"Andropogon selloanus (Hack.) Hack.","Andropogon","Poaceae","high","Andropogon selloanus"
"gbif","2.44691378286208e-314",,"2024-09-30 16:08:33",,,,,"iNaturalist","Observations","iNaturalist research-grade observations","HUMAN_OBSERVATION",,,"https://www.inaturalist.org/observations/210065602","210065602",,"pupingb",,,,,"PRESENT",,,,,,"2024-04-27T07:28:57","2024","4","27","2024-04-27 07:28:57",,,,,,"BR","São Paulo",,,"Parque do Terceiro Lago, São Paulo - SP, Brasil","Parque do Terceiro Lago, São Paulo - SP, Brasil",,,"-23.772329","-46.771655","4",,,,,,,,"536245992",,,"Suvrat Kotagal",,"2024-09-04 15:12:16",,"158728","Arthrostemma ciliatum",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Myrtales",,"Melastomataceae",,,,"Arthrostemma","Arthrostemma",,,"ciliatum",,,"species",,"ACCEPTED",,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",,"StillImage",TRUE,FALSE,"Arthrostemma ciliatum","Arthrostemma ciliatum Pav. ex D.Don","Arthrostemma ciliatum Pav. ex D.Don","null",FALSE,"LATIN_AMERICA","NORTH_AMERICA","NE",,"BR",,,,,"EPSG:4326",,,,"Pav. ex D.Don","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Observations","code not found","Pupingb",,"2024","Kotagal, S.","2024",,"Pupingb",,"brazil","sao paulo","parque do terceiro lago","parque do terceiro lago",,"locality","brazil_sao paulo_parque terceiro lago","brazil_sao paulo",-22.2584562,-48.7420254,"state","brazil_sao paulo","Brazil","São Paulo",,,"gdam",TRUE,-23.772329,-46.771655,"coord_original","miliseconds",809699,"Low","coord_original","check_local.2state","Arthrostemma ciliatum","Ruiz & Pav.","name_w_authors","Melastomataceae","Arthrostemma ciliatum","Ruiz & Pav.","species","author misspelled","bfo-23689",,,"Arthrostemma ciliatum Ruiz & Pav.","Arthrostemma","Melastomataceae","low","Arthrostemma ciliatum"
"gbif","2.43519016239231e-314",,"2024-10-29 07:17:30",,,"https://specieslink.net/col/204",,"UEFS","HUEFS",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/204/263719","263719","420","Barretto, E.H.P.",,,,,"PRESENT",,,,,,"2015-01-19","2015","1","19",,,,,,,"BR","São Paulo",,"São Paulo","Parque Natural Municipal Jaceguava.",,,,"-23.783333","-46.765833",,,,,,,,,,,,"S.J.de Sordi",,"2019-04-01",,,"Baccharis helichrysoides DC.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Baccharis","Baccharis",,,"helichrysoides",,,"species",,"ACCEPTED",,"2e684fd6-09e2-4661-910a-0a188b610c04",,,TRUE,FALSE,"Baccharis helichrysoides","Baccharis helichrysoides DC.","Baccharis helichrysoides DC.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"WGS84",,,,"DC.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HUEFS",,"Barretto, E.H.P.","420","2015","Sordi, S.J.","2019",,"Barretto",,"brazil","sao paulo","sao paulo","parque natural municipal jaceguava",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.783333,-46.765833,"coord_original","minutes",805912,"High","locality_exact","check_local.2municip.","Baccharis helichrysoides","DC.","name_w_authors","Asteraceae","Baccharis helichrysoides","DC.","species","name accepted","bfo-5186",,,"Baccharis helichrysoides DC.","Baccharis","Asteraceae","high","Baccharis helichrysoides"
"speciesLink",,,"2024-07-05T09:51:58",,,"634",,"UFABC","HUFABC",,"PreservedSpecimen",,,,"002540","419","Barretto, EHP; Garcia, RJF; Lednik, SB",,,,,,,,,,,,"2015","01","19",,,,,,,,"SP","São Paulo","São Paulo","Parque Natural Municipal Jaceguava, Campo sujo.",,,,"-23.540001","-46.630001",,"53584",,,,,,,,,,"De Sordi, S J",,"2019-11-18",,,"Baccharis sphenophylla",,,,,,,"Plantae",,,,,"Asteraceae",,,,"Baccharis",,,,"sphenophylla",,,,,,,,,,,,,,"Baccharis sphenophylla",,,,,,,"Brasil",,,,,,,"0","0","Dusén ex Malme","Splink","18",,,"11",,"2019",,,,"HUFABC002540",,,,,,,,,,,,,,,,,,,"HUFABC",,"Barretto, E.H.P.","419","2015","Sordi, S.J.","2019","Garcia, R.J.F.; Lednik, S.B.","Barretto",,"brazil","sao paulo","sao paulo","parque natural municipal jaceguava",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds",965355,"High","locality_exact","check_local.2municip.","Baccharis sphenophylla","Dusén ex Malme","possibly_ok","Asteraceae","Baccharis sphenophylla","Dusén ex Malme","species","name accepted","bfo-104369",,,"Baccharis sphenophylla Dusén ex Malme","Baccharis","Asteraceae","high","Baccharis sphenophylla"
"speciesLink",,,"2024-07-05T09:52:29",,,"634",,"UFABC","HUFABC",,"PreservedSpecimen",,,,"002409","121","Pascalicchio, FF; Granato, L; Barretto, EHP; Allemann, R",,,,,,,,,,,,"2018","09","17",,,,,,,,"SP","São Paulo","São Paulo","Parque Natural Municipal Jaceguava, campo.",,,,"-23.540001","-46.630001",,"53584",,,,,,,,,,"Honda, S",,"2018-10-02",,,"Spermacoce capitata",,,,,,,"Plantae",,,,,"Rubiaceae",,,,"Spermacoce",,,,"capitata",,,,,,,,,,,,,,"Spermacoce capitata",,,,,,,"Brasil",,,,,,,"0","0","Ruiz & Pav.","Splink","02",,,"10",,"2018",,,,"HUFABC002409",,,,,,,,,,,,,,,,,,,"HUFABC",,"Pascalicchio, F.F.","121","2018","Honda, S.","2018","Granato, L.; Barretto, E.H.P.; Allemann, R.","Pascalicchio",,"brazil","sao paulo","sao paulo","parque natural municipal jaceguava",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds",965642,"High","locality_exact","check_local.2municip.","Borreria capitata","(Ruiz & Pav.) DC.","possibly_ok","Rubiaceae","Borreria capitata","(Ruiz & Pav.) DC.","species","replaced synonym","bfo-20694","Borreria capitata","(Ruiz & Pav.) DC.","Borreria capitata (Ruiz & Pav.) DC.","Borreria","Rubiaceae","low","Borreria capitata"
"speciesLink",,,"2024-08-06T09:12:49",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"57291","5233","R.T. Shirasuna et al.",,,,,,,,,,,,"2022","12","12",,,,,,,,"SP","São Paulo","São Paulo","Parque Natural Municipal Jaceguava",,,,"-23.773333","-46.772778",,,,,,,,,,,,"R.T.Shirasuna",,"2022-12-12",,,"Cinnagrostis viridiflavescens",,,,,,,"Plantae","Magnoliophyta","Liliopsida","Poales",,"Poaceae",,,,"Cinnagrostis",,,,"viridiflavescens",,,,,,,,,,,,,,"Cinnagrostis viridiflavescens",,,,,,,"Brasil",,,,,,,,,"(Poir.) P.M.Peterson,Soreng,Romasch. & Barberá","Splink","12",,,"12",,"2022",,,,"SPSF00057291","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Shirasuna, R.T.","5233","2022","Shirasuna, R.T.","2022",,"Shirasuna",,"brazil","sao paulo","sao paulo","parque natural municipal jaceguava",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.773333,-46.772778,"coord_original","seconds",990445,"High","locality_exact","check_local.2municip.","Cinnagrostis viridiflavescens","(Poir.) P.M. Peterson, Soreng, Romasch. & Barberá","possibly_ok","Poaceae","Cinnagrostis viridiflavescens","(Poir.) P.M. Peterson, Soreng, Romasch. & Barberá","species","author misspelled","bfo-620518",,,"Cinnagrostis viridiflavescens (Poir.) P.M. Peterson, Soreng, Romasch. & Barberá","Cinnagrostis","Poaceae","high","Cinnagrostis viridiflavescens"
"speciesLink",,,"2024-08-06T09:15:07",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"57268","7411","N.M.Ivanauskas et al.",,,,,,,,,,,,"2022","12","13",,,,,,,,"SP","São Paulo","São Paulo","Parque Natural Municipal Jaceguava",,,,"-23.773333","-46.772778",,,,,,,,,,,,"R.T.Shirasuna",,"2022-12-13",,,"Croton gnaphaloides",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Malpighiales",,"Euphorbiaceae",,,,"Croton",,,,"gnaphaloides",,,,,,,,,,,,,,"Croton gnaphaloides",,,,,,,"Brasil",,,,,,,,,"Schrad.","Splink","13",,,"12",,"2022",,,,"SPSF00057268","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Ivanauskas, N.M.","7411","2022","Shirasuna, R.T.","2022",,"Ivanauskas",,"brazil","sao paulo","sao paulo","parque natural municipal jaceguava",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.773333,-46.772778,"coord_original","seconds",969080,"High","locality_exact","check_local.2municip.","Croton gnaphaloides","Schrad.","possibly_ok","Euphorbiaceae","Croton gnaphaloides","Schrad.","species","name accepted","bfo-35828",,,"Croton gnaphaloides Schrad.","Croton","Euphorbiaceae","low","Croton gnaphaloides"
"speciesLink",,,"2024-08-06T09:12:43",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"57271","7414","N.M.Ivanauskas et al.",,,,,,,,,,,,"2022","12","13",,,,,,,,"SP","São Paulo","São Paulo","Parque Natural Municipal Jaceguava",,,,"-23.773333","-46.772778",,,,,,,,,,,,"R.T.Shirasuna",,"2022-12-13",,,"Cyperus odoratus",,,,,,,"Plantae","Magnoliophyta","Liliopsida","Poales",,"Cyperaceae",,,,"Cyperus",,,,"odoratus",,,,,,,,,,,,,,"Cyperus odoratus",,,,,,,"Brasil",,,,,,,,,"L.","Splink","13",,,"12",,"2022",,,,"SPSF00057271","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Ivanauskas, N.M.","7414","2022","Shirasuna, R.T.","2022",,"Ivanauskas",,"brazil","sao paulo","sao paulo","parque natural municipal jaceguava",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.773333,-46.772778,"coord_original","seconds",969265,"High","locality_exact","check_local.2municip.","Cyperus odoratus","L.","possibly_ok","Cyperaceae","Cyperus odoratus","L.","species","name accepted","bfo-7189",,,"Cyperus odoratus L.","Cyperus","Cyperaceae","low","Cyperus odoratus"
"speciesLink",,,"2024-08-06T09:12:50",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"57296","5238","R.T.Shirasuna & N.M.Ivanauskas & R.Esteves & E.H.P. Barretto & R.J.F.Garcia",,,,,,,,,,,,"2022","12","12",,,,,,,,"SP","São Paulo","São Paulo","Parque Natural Municipal Jaceguava",,,,"-23.773333","-46.772778",,,,,,,,,,,,"R.T.Shirasuna",,"2022-12-12",,,"Echinolaena inflexa",,,,,,,"Plantae","Magnoliophyta","Liliopsida","Poales",,"Poaceae",,,,"Echinolaena",,,,"inflexa",,,,,,,,,,,,,,"Echinolaena inflexa",,,,,,,"Brasil",,,,,,,,,"(Poir.)","Splink","12",,,"12",,"2022",,,,"SPSF00057296","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Shirasuna, R.T.","5238","2022","Shirasuna, R.T.","2022","Ivanauskas, N.M.; Esteves, R.; Barretto, E.H.P.; Garcia, R.J.F.","Shirasuna",,"brazil","sao paulo","sao paulo","parque natural municipal jaceguava",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.773333,-46.772778,"coord_original","seconds",991246,"High","locality_exact","check_local.2municip.","Echinolaena inflexa","(Poir.) Chase","possibly_ok","Poaceae","Echinolaena inflexa","(Poir.) Chase","species","author misspelled","bfo-13191",,,"Echinolaena inflexa (Poir.) Chase","Echinolaena","Poaceae","high","Echinolaena inflexa"
"speciesLink",,,"2021-12-09T11:14:19",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"442954","2718","Shirasuna, RT; Barbosa, T",,,,,,,,,,,,"2010","01","15",,,,,,,,"São Paulo","São Paulo","São Paulo","Parelheiros, Lote 4 Rodoanel Mário Covas, Trecho Sul",,,,"-23.791667","-46.761111",,,,,,,,,,,,"Simão Bianchini, R; Kojima, RK; Petrongari, FS",,"2011-10-13",,,"Habenaria parviflora",,,,,,,"Plantae",,,,,"Orchidaceae",,,,"Habenaria",,,,"parviflora",,,,,,,,,,,,,,"Habenaria parviflora",,,,,,,"Brasil","778","778",,,,,"-23.791667","-46.761111","Lindl.","Splink","13",,,"10",,"2011",,,,,,,,,,,,,,,,,,,,,,,"SP",,"Shirasuna, R.T.","2718","2010","Bianchini, R.S.","2011","Barbosa, T.","Shirasuna","Kojima, R.K.; Petrongari, F.S.","brazil","sao paulo","sao paulo","parelheiros",,"locality","brazil_sao paulo_sao paulo_parelheiros","brazil_sao paulo_sao paulo_parelheiros",-23.8275,-46.72694444,"locality","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.791667,-46.761111,"coord_original","seconds",1168384,"Low","coord_original","ok_same_resolution","Habenaria parviflora","Lindl.","possibly_ok","Orchidaceae","Habenaria parviflora","Lindl.","species","name accepted","bfo-11694",,,"Habenaria parviflora Lindl.","Habenaria","Orchidaceae","low","Habenaria parviflora"
