"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","class","order","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","recordID","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","tax.check","species.new","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","selectionCategory","confidenceLocality","Nome_UC"
,,,,,"MO-DUPLICATES",,"PRESERVED_SPECIMEN","103309741","377",,,,"2021","12","14",,,,"Brasil",,"São Paulo",,"São José do Barreiro","Trilha ao lado direito da foz da Cachoeira Santo Izidro. Sobre árvore, à margem do rio. Parque Nacional da Serra da Bocaina",,,"-22.7347222","-44.6163888",,,,,"V. Lino","2021-NA-NA",,"Cochlidium serrulatum",,,"Polypodiaceae","Cochlidium",,,,"-22.7347222","-44.6163888",,,,"2021",,"serrulatum",,,,,,,"Splink","MO-DUPLICATES","code not found",,"377","2021","Lino, V.","2021",,,,"brazil","sao paulo","sao jose do barreiro","parque nacional da serra da bocaina","sao jose do barreiro","locality","brazil_sao paulo_sao jose barreiro_parque nacional serra bocaina","brazil_sao paulo_sao jose barreiro_parque nacional serra bocaina",-22.74484201,-44.61460885,"locality",1044953,"Cochlidium serrulatum","(Sw.) L.E.Bishop","possibly_ok","Polypodiaceae","Cochlidium serrulatum","(Sw.) L.E.Bishop","species","name accepted","bfo-91599",,,"Cochlidium serrulatum (Sw.) L.E.Bishop","Cochlidium","Polypodiaceae","brazil_sao paulo_sao jose barreiro","Brazil","São Paulo","São José do Barreiro",,"ibge",TRUE,-22.734722,-44.616389,"coord_original","seconds","high","Cochlidium serrulatum","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","MO-DUPLICATES_103309741","MO_103309735|MO_103309739|MO-DUPLICATES_103309736|MO-DUPLICATES_103309741|RB_1451012|Tropicos_103309736|Tropicos_103309741|UPCB_103841|UPCB_52431","1","0.25","UPCB_52431","RB_1451012","RB_1451012","plantr_exact","High","PARQUE NACIONAL SERRA DA BOCAINA"
,,,,"FJBPC","AFR",,"PRESERVED_SPECIMEN","7668","3514",,"<nO>Erva terrestre. Pouco comum. Em final de floração. Bráctea verde claro, ovário verde; sépalas, pétalas e labelo verde a verde claro, margem das sépalas ligeiramente esbranquiçada.; Em campo limpo seco. Área não queimada. Habitat: Campo limpo seco Habito: Erva</nO>",,"2018","2","02",,,"<nO>Erva terrestre. Pouco comum. Em final de floração. Bráctea verde claro, ovário verde; sépalas, pétalas e labelo verde a verde claro, margem das sépalas ligeiramente esbranquiçada.; Em campo limpo seco. Área não queimada. Habitat: Campo limpo seco Habito: Erva</nO>","Brasil",,"São Paulo","São José do Barreiro","São José do Barreiro","Parque Nacional da Serra da Bocaina, Triha para o Pico da Bacia",,,"-22.7247223","-44.6069444",,"22º43'29''S","44º36'25''W",,"Batista, J.A.N.","2018-2-   2",,"Habenaria ciliatisepala",,,"Orchidaceae","Habenaria",,,,"-22.7247223","-44.6069444",,"2","2","2018",,"ciliatisepala",,"WGS84",,,,"AFR08580","Splink","AFR",,,"3514","2018",,,,,,"brazil","sao paulo","sao jose do barreiro","parque nacional da serra da bocaina",,"locality","brazil_sao paulo_sao jose barreiro_parque nacional serra bocaina","brazil_sao paulo_sao jose barreiro_parque nacional serra bocaina",-22.74484201,-44.61460885,"locality",1027995,"Habenaria ciliatisepala","J.A.N.Bat. & Bianch.","possibly_ok","Orchidaceae","Habenaria ciliatisepala","J.A.N.Bat. & Bianch.","species","name accepted","bfo-118432",,,"Habenaria ciliatisepala J.A.N.Bat. & Bianch.","Habenaria","Orchidaceae","brazil_sao paulo_sao jose barreiro","Brazil","São Paulo","São José do Barreiro",,"ibge",TRUE,-22.724722,-44.606944,"coord_original","seconds","high","Habenaria ciliatisepala","ok_same_resolution","ok_county",,FALSE,"bad_dist","full_name_match","AFR_7668","AFR_7668|BHCB_195287|CEN_113064","1","0.25","CEN_113064","BHCB_195287","BHCB_195287","plantr_exact","High","PARQUE NACIONAL SERRA DA BOCAINA"
,,,,"UFES","CAP",,"PRESERVED_SPECIMEN","7665","1316",,"<nO>Formações campestres graminóides e áreas de pastagem alterada. Heliófila; ramos e pecíolos verdes e castanhos; folhas verdes discolores, cartáceas, face adaxial brilhosa; flores solitárias ou inflorescência com tríades, com ramos verdes; flores com hipanto e cálice verdes com tricomas alvos, brilhosos; sepálas verdes-claras, caducas; estames de dois tamanhos, filetes e prolongamento do conectivo róseo-lilases, anteras lilases-esmaecidas, apêndice do conectivo nos maiores lilases e nos menores alvos; estilete rosa-pálido com ápice esverdeado; fruto jovem verde com ápice vinoso e tricomas alvo. Habitat: Floresta Ombrófila Alto-Montanha alterada Habito: Árvore</nO>",,"2014","6","02",,,"<nO>Formações campestres graminóides e áreas de pastagem alterada. Heliófila; ramos e pecíolos verdes e castanhos; folhas verdes discolores, cartáceas, face adaxial brilhosa; flores solitárias ou inflorescência com tríades, com ramos verdes; flores com hipanto e cálice verdes com tricomas alvos, brilhosos; sepálas verdes-claras, caducas; estames de dois tamanhos, filetes e prolongamento do conectivo róseo-lilases, anteras lilases-esmaecidas, apêndice do conectivo nos maiores lilases e nos menores alvos; estilete rosa-pálido com ápice esverdeado; fruto jovem verde com ápice vinoso e tricomas alvo. Habitat: Floresta Ombrófila Alto-Montanha alterada Habito: Árvore</nO>","Brasil",,"São Paulo","São José do Barreiro","São José do Barreiro","Zona de Amortecimento, na beira da estrada entre a sede do PARNA Serra da Bocaina e a pousada Campos da Bocaina.",,,"-22.6988889","-44.6294445",,"22º41'56''S","44º37'46''W",,"J.F.A. Baumgratz","2020-NA-NA",,"Pleroma sellowianum",,,"Melastomataceae","Pleroma",,,,"-22.6988889","-44.6294445",,,,"2020",,"sellowianum",,,,,,"CAP007665","Splink","CAP",,,"1316","2014","Baumgratz, J.F.A.",,,,,"brazil","sao paulo","sao jose do barreiro","na beira da estrada entre a sede do parna serra da bocaina e a pousada campos da bocaina","zona de amortecimento","locality","brazil_sao paulo_sao jose barreiro","brazil_sao paulo_sao jose barreiro",-22.74888367,-44.58687717,"county",811322,"Pleroma sellowianum","(Cham.) P.J.F.Guim. & Michelang.","possibly_ok","Melastomataceae","Pleroma sellowianum","(Cham.) P.J.F.Guim. & Michelang.","species","name accepted","bfo-612277",,,"Pleroma sellowianum (Cham.) P.J.F.Guim. & Michelang.","Pleroma","Melastomataceae","brazil_sao paulo_sao jose barreiro","Brazil","São Paulo","São José do Barreiro",,"ibge",TRUE,-22.698889,-44.629444,"coord_original","seconds","high","Pleroma sellowianum","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","CAP_7665","BHCB_208477|CAP_7665|JPB_68675|MBML_54530|RB_854772","1","0.25","RB_854772","RB_854772","RB_854772","plantr_exact","High","PARQUE NACIONAL SERRA DA BOCAINA"
,,,,"UFVJM","DIAM",,"PRESERVED_SPECIMEN","8249","1925",,"<nO>Arbusto 1.7m alt., flores passadas, frutos verdes a avermelhados</nO>",,"2014","2","17",,,"<nO>Arbusto 1.7m alt., flores passadas, frutos verdes a avermelhados</nO>","Brasil",,"São Paulo","São José do Barreiro","São José do Barreiro","Parque Nacional da Serra da Bocaina",,,"-22.744722","-44.613056",,"22°44'41""S","44°36'47""W",,"B.S. Amorim","2014-02-NA",,"Myrcia hartwegiana",,,"Myrtaceae","Myrcia",,,,"-22.744722","-44.613056",,,"02","2014",,"hartwegiana",,,,,,,"Splink","DIAM",,,"1925","2014","Amorim, B.S.",,,,,"brazil","sao paulo","sao jose do barreiro","parque nacional da serra da bocaina","sao jose do barreiro","locality","brazil_sao paulo_sao jose barreiro","brazil_sao paulo_sao jose barreiro_parque nacional serra bocaina",-22.74484201,-44.61460885,"locality",857658,"Myrcia hartwegiana","(O.Berg) Kiaersk.","possibly_ok","Myrtaceae","Myrcia hartwegiana","(O.Berg) Kiaersk.","species","name accepted","bfo-10700",,,"Myrcia hartwegiana (O.Berg) Kiaersk.","Myrcia","Myrtaceae","brazil_sao paulo_sao jose barreiro","Brazil","São Paulo","São José do Barreiro",,"ibge",TRUE,-22.744722,-44.610278,"coord_original","seconds","high","Myrcia hartwegiana","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","DIAM_8249","BHCB_201551|DIAM_8249|DIAM_8943|UFRN_26360","1","0.25","UFRN_26360","UFRN_26360","BHCB_201551","plantr_exact","High","PARQUE NACIONAL SERRA DA BOCAINA"
,,,,"UFRRJ","RBR",,"PRESERVED_SPECIMEN","44964","1317",,"<nO>Arvoreta cerca de 3,5 metros de altura, esciófila; ramos, pecíolo, face abaxial das folhas e inflorescências com indumento pardacento, nervuras acródroma ferrugíneas; ramos pardacentos a castanho-escuros, achatados, angulosos para ápice; folhas discolores, face adaxial verde, face abaxial pardacenta; frutos jovens verdes, maduros roxos-nigrescentes.</nO>",,"2014","6","03",,,"<nO>Arvoreta cerca de 3,5 metros de altura, esciófila; ramos, pecíolo, face abaxial das folhas e inflorescências com indumento pardacento, nervuras acródroma ferrugíneas; ramos pardacentos a castanho-escuros, achatados, angulosos para ápice; folhas discolores, face adaxial verde, face abaxial pardacenta; frutos jovens verdes, maduros roxos-nigrescentes.</nO>","Brasil",,"São Paulo","São José do Barreiro","São José do Barreiro","Na zona de Amortecimento do PARNA Serra da Bocaina, na trilha que se inicia próxima a Pousada Campos da Bocaina em direção a Pedra da Bacia (ou pedra Alta), antes do mirante.",,,"-22.7225","-44.6130556",,"22º43'21''S","44º36'47''W",,"J.F.A. Baumgratz","2018-NA-NA",,"Miconia flammea",,,"Melastomataceae","Miconia",,,,"-22.7225","-44.6130556",,,,"2018",,"flammea",,,,,,"RBR00044964","Splink","RBR",,,"1317","2014","Baumgratz, J.F.A.",,,,,"brazil","sao paulo","sao jose do barreiro","na zona de amortecimento do parna serra da bocaina",,"locality","brazil_sao paulo_sao jose barreiro","brazil_sao paulo_sao jose barreiro",-22.74888367,-44.58687717,"county",1264940,"Miconia flammea","Casar.","possibly_ok","Melastomataceae","Miconia flammea","Casar.","species","name accepted","bfo-9704",,,"Miconia flammea Casar.","Miconia","Melastomataceae","brazil_sao paulo_sao jose barreiro","Brazil","São Paulo","São José do Barreiro",,"ibge",TRUE,-22.7225,-44.613056,"coord_original","seconds","high","Miconia flammea","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","RBR_44964","K_1872353|RB_854773|RBR_44964","1","0.25","RB_854773","RB_854773","RB_854773","plantr_exact","High","PARQUE NACIONAL SERRA DA BOCAINA"
,,,,"K","K",,"PRESERVED_SPECIMEN","K001385269","3999",,"<nO><ll>occurrenceremarks:</ll> RB 614245</nO>",,"2014","6","4",,,"<nO><ll>occurrenceremarks:</ll> RB 614245</nO>","Brazil",,"São Paulo","São José do Barreiro","São José do Barreiro Mun.","Parque Nacional da Serra da Bocaina, estrada da trilha do ouro. 1470m.",,,"-22.751111","-44.622222",,,,,,,,"Callianthe latipetala",,,"Malvaceae","Callianthe",,,,"-22.751111","-44.622222",,,,,,"latipetala",,,,,,"K001385269","Splink","K",,,"3999","2014",,,,,,"brazil","sao paulo","sao jose do barreiro","parque nacional da serra da bocaina, estrada da trilha do ouro","sao jose do barreiro","locality","brazil_sao paulo_sao jose barreiro","brazil_sao paulo_sao jose barreiro",-22.74888367,-44.58687717,"county",990941,"Callianthe latipetala","(G.L.Esteves & Krapov.) Donnell","possibly_ok","Malvaceae","Callianthe latipetala","(G.L.Esteves & Krapov.) Donnell","species","name accepted","bfo-134819",,,"Callianthe latipetala (G.L.Esteves & Krapov.) Donnell","Callianthe","Malvaceae","brazil_sao paulo_sao jose barreiro","Brazil","São Paulo","São José do Barreiro",,"ibge",TRUE,-22.751111,-44.622222,"coord_original","seconds","high","Callianthe latipetala","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","K_1385269","K_1385269|NY_2703780|RB_915270","1","0.25","NY_2703780","NY_2703780","NY_2703780","plantr_exact","High","PARQUE NACIONAL SERRA DA BOCAINA"
,,,,"UFVJM","DIAM",,"PRESERVED_SPECIMEN","8248","1934",,"<nO>Arvoreta 3m alt., botões florais</nO>",,"2014","2","18",,,"<nO>Arvoreta 3m alt., botões florais</nO>","Brasil",,"São Paulo","São José do Barreiro","São José do Barreiro","Parque Nacional da Serra da Bocaina, Trilha Cachoeira Santo Isidoro.",,,"-22.744722","-44.613056",,"22°44'41""S","44°36'47""W",,,,,"Eugenia",,,"Myrtaceae","Eugenia",,,,"-22.744722","-44.613056",,,,,,,,,,,,,"Splink","DIAM",,,"1934","2014","Valdemarin, K.S.","2025",,,,"brazil","sao paulo","sao jose do barreiro","parque nacional da serra da bocaina","sao jose do barreiro","locality","brazil_sao paulo_sao jose barreiro","brazil_sao paulo_sao jose barreiro_parque nacional serra bocaina",-22.74484201,-44.61460885,"locality",1686087,"Myrceugenia ovalifolia","(O.Berg) Landrum","possibly_ok","Myrtaceae","Eugenia","L.","species","name accepted","bfo-10650",,,"Myrceugenia ovalifolia (O.Berg) Landrum","Myrceugenia","Myrtaceae","brazil_sao paulo_sao jose barreiro","Brazil","São Paulo","São José do Barreiro",,"ibge",TRUE,-22.744722,-44.613056,"coord_original","seconds","high","Myrceugenia ovalifolia","ok_same_resolution","ok_county",,FALSE,"no_cannot_check","full_name_match","DIAM_8248","BHCB_201554|DIAM_8248|UFP_76950|UFRN_26357","1","0.25","UFP_76950","UFRN_26357","BHCB_201554","plantr_exact","High","PARQUE NACIONAL SERRA DA BOCAINA"
,,,,"UFPB","JPB",,"PRESERVED_SPECIMEN","61767","3991",,"<nO>; DESC: Arbusto apoiante, ciófilo ca. 3m. Folhas membranáceas, evemente discolores. Botões verde e corola alva com guia de néctar vinoso. Estames amarelos.</nO>",,"2014","6","03",,,"<nO>; DESC: Arbusto apoiante, ciófilo ca. 3m. Folhas membranáceas, evemente discolores. Botões verde e corola alva com guia de néctar vinoso. Estames amarelos.</nO>","Brasil",,"São Paulo","São José do Bereiro","São José do Bereiro","Parque Nacional da Serra da Bocaina, trilha que sai da pousada ""Campos da Bocaina"" até a Pedra Alta, remasnescente de mata.",,,"-22.723889","-44.607778",,"-22.723889","-44.607778",,"M.F.Agra;","2018-05-NA",,"Solanum megalochiton",,,"Solanaceae","Solanum",,,,"-22.723889","-44.607778",,,"05","2018",,"megalochiton",,,,,,"JPB0061767","Splink","JPB",,,"3991","2014","Agra, M.F.","2018",,,,"brazil","sao paulo","sao jose do bereiro","parque nacional da serra da bocaina",,"locality","brazil_sao paulo_sao jose bereiro","brazil_sao paulo",-22.2584562,-48.7420254,"state",1257154,"Solanum didymum","Dunal","possibly_ok","Solanaceae","Solanum didymum","Dunal","species","replaced synonym","bfo-88088","Solanum didymum","Dunal","Solanum didymum Dunal","Solanum","Solanaceae","brazil_sao paulo","Brazil","São Paulo",,,"gadm",TRUE,-22.723889,-44.607778,"coord_original","seconds","high","Solanum didymum","check_local.2state","ok_state",,FALSE,"ok_dist","full_name_match","JPB_61767",,"cc","cc",,,,"plantr_exact","High","PARQUE NACIONAL SERRA DA BOCAINA"
,,,,"UNESP-RC","HRCB",,"PRESERVED_SPECIMEN","84131","1319",,"<nO>Árvore ca. 7 m alt., fruteiscência cinéreo-escura, frutos jovens verdes, maduros alaranjados Habitat: Floresta Ombrófila Alto Montana</nO>",,"2014","6","3",,,"<nO>Árvore ca. 7 m alt., fruteiscência cinéreo-escura, frutos jovens verdes, maduros alaranjados Habitat: Floresta Ombrófila Alto Montana</nO>","Brasil",,"São Paulo","São José do Barreiro","São José do Barreiro","Na zona de amortecimento do PARNA Serra do Bocaina, na trilha que se inicia proxima a pousada Campos de Bocaina em direção a Pedra da Bacia (ou pedra Alta), antes do mirante.",,,"-22.7225","-44.613056",,"22o43'21""S","44o36'47""W",,"J.F.A.Baumgratz","2018-10-NA",,"Miconia shepherdii",,,"Melastomataceae","Miconia",,,,"-22.7225","-44.613056",,,"10","2018",,"shepherdii",,"WGS84",,,,"HRCB084131","Splink","HRCB",,,"1319","2014","Baumgratz, J.F.A.","2018",,,,"brazil","sao paulo","sao jose do barreiro","na zona de amortecimento do parna serra do bocaina",,"municipality","brazil_sao paulo_sao jose barreiro","brazil_sao paulo_sao jose barreiro",-22.74888367,-44.58687717,"county",827855,"Miconia shepherdii","R.Goldenb. & Reginato","name_w_authors","Melastomataceae","Miconia shepherdii","R.Goldenb. & Reginato","species","name accepted","bfo-9767",,,"Miconia shepherdii R.Goldenb. & Reginato","Miconia","Melastomataceae","brazil_sao paulo_sao jose barreiro","Brazil","São Paulo","São José do Barreiro",,"ibge",TRUE,-22.7225,-44.613056,"coord_original","seconds","high","Miconia shepherdii","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","HRCB_84131","HRCB_84131|RB_854776|UPCB_41137|UPCB_93782","1","0.25","RB_854776","UPCB_93782","UPCB_93782","plantr_exact","High","PARQUE NACIONAL SERRA DA BOCAINA"
,,,,"K","K",,"PRESERVED_SPECIMEN","K005937751","3994",,,,"2014","6","4",,,,"Brasil",,"São Paulo","São José do Barreiro","São José do Barreiro","São José do Barreiro. Parque Nacional da Serra da Bocaina",,,"-22.738611","-44.602222",,,,,,,,"Myrsine coriacea",,,"Primulaceae","Myrsine",,,,"-22.738611","-44.602222",,,,,,"coriacea",,,,,,"K005937751","Splink","K",,,"3994","2014","Freitas, M.F.","2015",,,,"brazil","sao paulo","sao jose do barreiro","parque nacional da serra da bocaina","sao jose do barreiro","locality","brazil_sao paulo_sao jose barreiro_parque nacional serra bocaina","brazil_sao paulo_sao jose barreiro_parque nacional serra bocaina",-22.74484201,-44.61460885,"locality",990543,"Myrsine coriacea","(Sw.) R.Br. ex Roem. & Schult.","possibly_ok","Primulaceae","Myrsine coriacea","(Sw.) R.Br. ex Roem. & Schult.","species","name accepted","bfo-10228",,,"Myrsine coriacea (Sw.) R.Br. ex Roem. & Schult.","Myrsine","Primulaceae","brazil_sao paulo_sao jose barreiro","Brazil","São Paulo","São José do Barreiro",,"ibge",TRUE,-22.738611,-44.602222,"coord_original","seconds","high","Myrsine coriacea","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","K_5937751","K_5937751|RB_941146","1","0.25","RB_941146","RB_941146","K_5937751","plantr_exact","High","PARQUE NACIONAL SERRA DA BOCAINA"
