"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","recordID","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","confidenceLocality","selectionCategory","tax.check","species.new"
"speciesLink",,,"2025-04-07T10:53:26",,,"2",,"UNICAMP","UEC",,"S",,,,"194825","2449","Monge, M; Vigna, BBZ; Souza, FB",,,,,,,,,,,,"2014","02","07",,,,,,,,"São Paulo","Cananéia","Cananéia","P.E. Ilha do Cardoso. Início da Trilha p poço das antas. Núcleo Perequê.",,,,"-24.980833","-48.05",,,,,,,,,,,,"Silva, OLM",,"2017-05-04",,,"Acalypha triplinervia",,,,,,,"Plantae","Magnoliopsida",,,,"Euphorbiaceae",,,,"Acalypha",,,,"triplinervia",,,,,,,,,,,,,,"Acalypha triplinervia",,,,,,,"Brazil",,,,,,,"-24.980833","-48.05","(Spreng.) Müll.Arg.","Splink","04",,,"05",,"2017",,,,"UEC135877",,,,,,,,,,,,,,,,,,,"UEC",,"Monge, M.","2449","2014","Silva, O.L.M.","2017","Vigna, B.B.Z.; Souza, F.B.","Monge",,"brazil","sao paulo","cananeia","parque estadual ilha do cardoso",,"locality","brazil_sao paulo_cananeia_parque estadual ilha cardoso","brazil_sao paulo_cananeia_pe ilha cardoso",-25.081975,-47.92687,"locality",TRUE,-24.980833,-48.05,"coord_original","seconds","ok_same_resolution","Acalypha triplinervia","(Spreng.) Müll.Arg.","possibly_ok",,"Acalypha triplinervia","(Spreng.) Müll.Arg.","species","not found",,,,"Acalypha triplinervia (Spreng.) Müll.Arg.","Acalypha","Euphorbiaceae",1270339,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","Low","coord_original","high","Acalypha triplinervia"
"speciesLink",,,"2025-04-07T10:45:39",,,"2",,"UNICAMP","UEC",,"S",,,,"194525","2476","Monge, M; Vigna, BBZ; Souza, FB",,,,,,,,,,,,"2014","02","07",,,,,,,,"São Paulo","Cananéia","Cananéia","P.E. Ilha do Cardoso. Rio Canjoca. Próximo ao Rio.",,,,"-24.980833","-48.05",,,,,,,,,,,,"Monge, M",,,,,"Acanthaceae",,,,,,,"Plantae","Magnoliopsida",,,,"Acanthaceae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brazil",,,,,,,"-24.980833","-48.05",,"Splink",,,,,,,,,,"UEC135739",,,,,,,,,,,,,,,,,,,"UEC",,"Monge, M.","2476","2014","Monge, M.",,"Vigna, B.B.Z.; Souza, F.B.","Monge",,"brazil","sao paulo","cananeia","parque estadual ilha do cardoso",,"locality","brazil_sao paulo_cananeia_parque estadual ilha cardoso","brazil_sao paulo_cananeia_pe ilha cardoso",-25.081975,-47.92687,"locality",TRUE,-24.980833,-48.05,"coord_original","seconds","ok_same_resolution","Acanthaceae","Juss.","family_as_genus","Acanthaceae","Acanthaceae","Juss.","family","name accepted","bfo-33",,,"Acanthaceae Juss.",,"Acanthaceae",1270351,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","Low","coord_original","low",
"speciesLink",,,"2025-04-07T10:48:02",,,"2",,"UNICAMP","UEC",,"S",,,,"194523","2478","Monge, M; Vigna, BBZ; Souza, FB",,,,,,,,,,,,"2014","02","07",,,,,,,,"São Paulo","Cananéia","Cananéia","P.E. Ilha do Cardoso. Rio Canjoca. Próximo ao Rio",,,,"-24.980833","-48.05",,,,,,,,,,,,"Monge, M",,,,,"Adenostemma",,,,,,,"Plantae","Magnoliopsida",,,,"Asteraceae",,,,"Adenostemma",,,,,,,,,,,,,,,,,,,,,,,,,"Brazil",,,,,,,"-24.980833","-48.05",,"Splink",,,,,,,,,,"UEC149006",,,,,,,,,,,,,,,,,,,"UEC",,"Monge, M.","2478","2014","Monge, M.",,"Vigna, B.B.Z.; Souza, F.B.","Monge",,"brazil","sao paulo","cananeia","parque estadual ilha do cardoso",,"locality","brazil_sao paulo_cananeia_parque estadual ilha cardoso","brazil_sao paulo_cananeia_pe ilha cardoso",-25.081975,-47.92687,"locality",TRUE,-24.980833,-48.05,"coord_original","seconds","ok_same_resolution","Adenostemma","J.R.Forst. & G.Forst.","indet","Asteraceae","Adenostemma","J.R.Forst. & G.Forst.","genus","name accepted","bfo-15930",,,"Adenostemma J.R.Forst. & G.Forst.","Adenostemma","Asteraceae",1290160,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","Low","coord_original","high",
"gbif","1.21187937432483e-314",,"2021-12-09 11:02:29",,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/1/286582","286582","9011","Souza, VC; Rodrigues, RR; Arzolla, FARP; Ivanauskas, NM; Souza, JP; Scalon, VR; et al.",,,,,"PRESENT",,,,,,"1995-09-03","1995","9","3",,,,,,,"BR","São Paulo",,"Cananéia","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha entre a Cachoeira do Araça e a área conhecida como descampado.",,,,,,,,,,,,,,,,,"Wanderley, MGL; Martins, SE",,"2007-10-01",,,"Aechmea gracilis Lindm.",,,,,,,"Plantae","Tracheophyta","Liliopsida","Poales",,"Bromeliaceae",,,,"Aechmea","Aechmea",,,"gracilis",,,"species",,"ACCEPTED",,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Aechmea gracilis","Aechmea gracilis Lindm.","Aechmea gracilis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"WGS84",,,,"Lindm.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SP","code not found","Souza, V.C.","9011","1995","Wanderley, M.G.L.","2007","Rodrigues, R.R.; Arzolla, F.A.R.P.; Ivanauskas, N.M.; Souza, J.P.; Scalon, V.R.","Souza","Martins, S.E.","brazil","sao paulo","cananeia","parque estadual de jacupiranga",,"locality","brazil_sao paulo_cananeia_parque estadual jacupiranga","brazil_sao paulo_cananeia_parque estadual jacupiranga",-24.977463,-48.14911,"locality",TRUE,-24.977463,-48.14911,"coord_gazet","seconds","ok_same_resolution","Aechmea gracilis","Lindm.","name_w_authors","Bromeliaceae","Aechmea gracilis","Lindm.","species","name accepted","bfo-5814",,,"Aechmea gracilis Lindm.","Aechmea","Bromeliaceae",451233,"brazil_sao paulo_cananeia_parque estadual jacupiranga","Brazil","São Paulo","cananeia","parque estadual jacupiranga","splink_jabot","Low","coord_gazet","high","Aechmea gracilis"
"gbif","1.21187923252799e-314",,"2021-12-09 10:59:45",,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/1/286879","286879","9116","Souza, VC; et al.",,,,,"PRESENT",,,,,,"1995-09-04","1995","9","4",,,,,,,"BR","São Paulo",,"Cananéia","Parque Estadual de Jacupiranga, Núcleo da Caverna do diabo. Trilha para o mirante mais alto.",,,,,,,,,,,,,,,,,"Nadruz, M",,"2011-11-01",,,"Anthurium urvilleanum Schott",,,,,,,"Plantae","Tracheophyta","Liliopsida","Alismatales",,"Araceae",,,,"Anthurium","Anthurium",,,"urvilleanum",,,"species",,"ACCEPTED",,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Anthurium urvilleanum","Anthurium urvilleanum Schott","Anthurium urvilleanum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SP049427","Brasil",,,,,"WGS84",,,,"Schott","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SP","code not found","Souza, V.C.","9116","1995","Nadruz, M.","2011",,"Souza",,"brazil","sao paulo","cananeia","parque estadual de jacupiranga",,"locality","brazil_sao paulo_cananeia_parque estadual jacupiranga","brazil_sao paulo_cananeia_parque estadual jacupiranga",-24.977463,-48.14911,"locality",TRUE,-24.977463,-48.14911,"coord_gazet","seconds","ok_same_resolution","Anthurium urvilleanum","Schott","name_w_authors","Araceae","Anthurium urvilleanum","Schott","species","name accepted","bfo-4979",,,"Anthurium urvilleanum Schott","Anthurium","Araceae",451043,"brazil_sao paulo_cananeia_parque estadual jacupiranga","Brazil","São Paulo","cananeia","parque estadual jacupiranga","splink_jabot","Low","coord_gazet","high","Anthurium urvilleanum"
"gbif","7.03694535869357e-315",,"2014-07-08 01:33:07",,"04.936.616/0001-20",,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:583087","RB00583087","15888","G. Martinelli; T. Barbará, R. Azoury",,,,,"PRESENT",,,,,,"1999-10-09","1999","10","9",,,,"Restinga de Itacuruçá.",,,"BR","São Paulo",,"São Paulo","Cananéia. Parque Estadual da Ilha do Cardoso",,,,"-25.219444","-48.122222",,,,,,,,,,,,"T.S. Coser",,"2010-11-08",,,"Billbergia euphemiae É.Morren",,,,,,,"Plantae","Tracheophyta","Liliopsida","Poales",,"Bromeliaceae",,,,"Billbergia","Billbergia",,,"euphemiae",,,"species",,"ACCEPTED",,"4300f8d5-1ae5-49e5-a101-63894b005868",,"StillImage;StillImage",TRUE,FALSE,"Billbergia euphemiae","Billbergia euphemiae É.Morren","Billbergia euphemiae É.Morren","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/58/30/87/00583087.jpg","Brasil",,,,,,,"25º6´430´´","47º53´860´´W","É.Morren","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RB",,"Martinelli, G.","15888","1999","Coser, T.S.","2010","Barbara, T.; Azoury, R.","Martinelli",,"brazil","sao paulo","sao paulo","parque estadual da ilha do cardoso",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",TRUE,-25.219444,-48.122222,"coord_original","seconds","check_local.2municip.","Billbergia euphemiae","É.Morren","not_Genus_epithet_format|name_w_non_ascii","Bromeliaceae","Billbergia euphemiae","É.Morren","species","name misspelled","bfo-5929",,,"Billbergia euphemiae É.Morren","Billbergia","Bromeliaceae",269483,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","Low","coord_original","low","Billbergia euphemiae"
"gbif","2.39461960615679e-314",,"2024-06-14 14:05:27",,,,,"iNaturalist","Observations","iNaturalist research-grade observations","HUMAN_OBSERVATION",,,"https://www.inaturalist.org/observations/192921722","192921722",,"elianvinicios",,,,,"PRESENT",,,,,,"2023-12-02T15:37:15","2023","12","2","2023-12-02 15:37:15-03:00",,,,,,"BR","São Paulo",,,"Parque Estadual Lagamar de Cananeia, Cananéia, SP, BR","Parque Estadual Lagamar de Cananeia, Cananéia, SP, BR",,,"-24.988503","-48.059931","101",,,,,,,,"459887482",,,"Carrie Tribble",,"2024-03-15 03:02:19",,"283355","Bomarea edulis (Tussac) Herb.",,,,,,,"Plantae","Tracheophyta","Liliopsida","Liliales",,"Alstroemeriaceae",,,,"Bomarea","Bomarea",,,"edulis",,,"species",,"ACCEPTED",,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",,"StillImage",TRUE,FALSE,"Bomarea edulis","Bomarea edulis (Tussac) Herb.","Bomarea edulis","null",FALSE,"LATIN_AMERICA","NORTH_AMERICA","NE",,"BR",,,,,"EPSG:4326",,,,,"GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Observations","code not found","Elianvinicios",,"2023","Tribble, C.","2024",,"Elianvinicios",,"brazil","sao paulo","parque estadual lagamar de cananeia","parque estadual lagamar de cananeia",,"locality","brazil_sao paulo_parque estadual lagamar cananeia","brazil_sao paulo",-22.2584562,-48.7420254,"state",TRUE,-24.988503,-48.059931,"coord_original","miliseconds","check_local.2state","Bomarea edulis","(Tussac) Herb.","name_w_authors","Alstroemeriaceae","Bomarea edulis","(Tussac) Herb.","species","name accepted","bfo-4300",,,"Bomarea edulis (Tussac) Herb.","Bomarea","Alstroemeriaceae",788316,"brazil_sao paulo","Brazil","São Paulo",,,"gdam","High","locality_exact","low","Bomarea edulis"
"gbif","1.48127604906052e-314","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4424863",,,,,,"HUEFS","HUEFS",,"PRESERVED_SPECIMEN",,,"4424863","HUEFS106534","354",,,,,,"PRESENT",,,,,,"2005-03-31","2005","3","31",,,,,,,"BR","São Paulo",,"Cananéia","Distrito de Itapitangui. Parque Estadual de Jacupiranga, Núcleo do Cedro.",,,,,,,,,,,,,,,,,"J.F.B.Pastore",,,,,"Caamembeca laureola (A.St.-Hil. & Moq.) J.F.B.Pastore",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Fabales",,"Polygalaceae",,,,"Caamembeca","Caamembeca",,,"laureola",,,"species",,"SYNONYM",,"6cb1a437-f8a6-4bdc-a534-87cf2b710427",,,FALSE,TRUE,"Caamembeca salicifolia","Caamembeca salicifolia (Poir.) J.F.B.Pastore","Caamembeca laureola (A.St.-Hil. & Moq.) J.F.B.Pastore","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/huefs/huefs/0/10/65/34/huefs00106534.dzi","Brasil",,,,,,,,,"(A.St.-Hil. & Moq.) J.F.B.Pastore","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HUEFS",,,"354","2005","Pastore, J.F.B.",,,,,"brazil","sao paulo","cananeia","parque estadual de jacupiranga",,"locality","brazil_sao paulo_cananeia_parque estadual jacupiranga","brazil_sao paulo_cananeia_parque estadual jacupiranga",-24.977463,-48.14911,"locality",TRUE,-24.977463,-48.14911,"coord_gazet","seconds","ok_same_resolution","Caamembeca salicifolia","(Poir.) J.F.B.Pastore","name_w_authors","Polygalaceae","Caamembeca salicifolia","(Poir.) J.F.B.Pastore","species","replaced synonym","bfo-603809","Caamembeca salicifolia","(Poir.) J.F.B.Pastore","Caamembeca salicifolia (Poir.) J.F.B.Pastore","Caamembeca","Polygalaceae",629633,"brazil_sao paulo_cananeia_parque estadual jacupiranga","Brazil","São Paulo","cananeia","parque estadual jacupiranga","splink_jabot","Low","coord_gazet","high","Caamembeca salicifolia"
"gbif","5.41305038900191e-315",,"2025-01-01 00:01:03",,,"https://specieslink.net/col/40",,"MBM","MBM",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/40/311544","311544","191","Destefani, ACC; et al.",,,,,"PRESENT",,,,,,"2005-03-29","2005","3","29",,,,,,,"BR","São Paulo",,"Cananéia","Distrito de Itapitangui. Parque Estadual de Jacupiranga. Núcleo do Cedro.",,,,,,,,,,,,,,,,,"Destefani, ACC",,"2005-01-01",,,"Calyptrocarya glomerulata (Brongn.) Urb.",,,,,,,"Plantae","Tracheophyta","Liliopsida","Poales",,"Cyperaceae",,,,"Calyptrocarya","Calyptrocarya",,,"glomerulata",,,"species",,"ACCEPTED",,"3b8e9d83-b2d4-4a97-973c-31d98b67b1e9",,,FALSE,FALSE,"Calyptrocarya glomerulata","Calyptrocarya glomerulata (Brongn.) Urb.","Calyptrocarya glomerulata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/MBM311544","Brazil","50",,,,"WGS84",,,,"(Brongn.) Urb.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MBM",,"Destefani, A.C.C.","191","2005","Destefani, A.C.C.","2005",,"Destefani",,"brazil","sao paulo","cananeia","parque estadual de jacupiranga",,"locality","brazil_sao paulo_cananeia_parque estadual jacupiranga","brazil_sao paulo_cananeia_parque estadual jacupiranga",-24.977463,-48.14911,"locality",TRUE,-24.977463,-48.14911,"coord_gazet","seconds","ok_same_resolution","Calyptrocarya glomerulata","(Brongn.) Urb.","name_w_authors","Cyperaceae","Calyptrocarya glomerulata","(Brongn.) Urb.","species","name accepted","bfo-7160",,,"Calyptrocarya glomerulata (Brongn.) Urb.","Calyptrocarya","Cyperaceae",181655,"brazil_sao paulo_cananeia_parque estadual jacupiranga","Brazil","São Paulo","cananeia","parque estadual jacupiranga","splink_jabot","Low","coord_gazet","low","Calyptrocarya glomerulata"
"gbif","8.90729922488903e-315",,"2022-12-26 10:32:17",,,"https://specieslink.net/col/453",,"UFMG","BHCB-SL",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/453/91736","91736","10328","Salino, A; Almeida, TE; Rodrigues, RR; Souza, VC; Tamashiro, JY",,,,,"PRESENT",,,,,,"2005-03-31","2005","3","31",,,,,,,"BR","São Paulo",,"Cananéia","Parque Estadual do Jacupiranga, Núcleo Cedro, distrito de Ariri. Acesso ao canal do Varadouro; limite entre São Paulo e Paraná. Floresta Ombrófila Densa Baixo Montana muito degradada por extrativismo intruso.",,,,,,,,,,,,,,,,,"Salino, A",,"2005-06-01",,,"Campyloneurum minus Fée",,,,,,,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",,"Polypodiaceae",,,,"Campyloneurum","Campyloneurum",,,"minus",,,"species",,"SYNONYM",,"ed8e1590-62b5-48a8-8654-4ecc13554f57",,,FALSE,FALSE,"Campyloneurum aphanophlebium","Campyloneurum aphanophlebium (Kunze) T.Moore","Campyloneurum minus","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil","30","30",,,"WGS84",,,,"Fée","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BHCB",,"Salino, A.","10328","2005","Salino, A.","2005","Almeida, T.E.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","Salino",,"brazil","sao paulo","cananeia","parque estadual do jacupiranga",,"locality","brazil_sao paulo_cananeia_parque estadual jacupiranga","brazil_sao paulo_cananeia_parque estadual jacupiranga",-24.977463,-48.14911,"locality",TRUE,-24.977463,-48.14911,"coord_gazet","seconds","ok_same_resolution","Campyloneurum aphanophlebium","(Kunze) T.Moore","name_w_authors","Polypodiaceae","Campyloneurum aphanophlebium","(Kunze) T.Moore","species","replaced synonym","bfo-91546","Campyloneurum aphanophlebium","(Kunze) T.Moore","Campyloneurum aphanophlebium (Kunze) T.Moore","Campyloneurum","Polypodiaceae",312247,"brazil_sao paulo_cananeia_parque estadual jacupiranga","Brazil","São Paulo","cananeia","parque estadual jacupiranga","splink_jabot","Low","coord_gazet","low","Campyloneurum aphanophlebium"
