"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","recordID","confidenceLocality","selectionCategory","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink",,,"2025-04-07T10:53:26",,,"2",,"UNICAMP","UEC",,"S",,,,"53638","1235","Silva, AF; Martins, FR",,,,,,,,,,,,"1985","09","10",,,,,,,,"São Paulo","São José dos Campos","São José dos Campos",,,,,"-22.898333","-45.964722",,,,,,,,,,,,"Sousa, AAC",,"2017-05-04",,,"Acalypha brasiliensis",,,,,,,"Plantae","Magnoliopsida",,,,"Euphorbiaceae",,,,"Acalypha",,,,"brasiliensis",,,,,,,,,,,,,,"Acalypha brasiliensis",,,,,,,"Brazil",,,,,,,"-22.898333","-45.964722","Müll.Arg.","Splink","04",,,"05",,"2017",,,,"UEC135437",,,,,,,,,,,,,,,,,,,"UEC",,"Silva, A.F.","1235","1985","Sousa, A.A.C.","2017","Martins, F.R.","Silva",,"brazil","sao paulo","sao jose dos campos",,,"municipality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-22.898333,-45.964722,"coord_original","seconds",1270307,"Low","coord_original","ok_same_resolution","Acalypha brasiliensis","Müll.Arg.","possibly_ok","Euphorbiaceae","Acalypha brasiliensis","Müll.Arg.","species","name accepted","bfo-17440",,,"Acalypha brasiliensis Müll.Arg.","Acalypha","Euphorbiaceae","high","Acalypha brasiliensis"
"speciesLink",,,"2021-04-12T10:07:53",,,"667",,"UTFPR-SL","SHPR",,"PreservedSpecimen",,,,"574","1710","Biral, L.",,,,,,,,,,,,"2019","08","05",,,,,,,,"São Paulo","São José dos Campos","São José dos Campos","Área de Proteção Ambiental (APA) de São Francisco Xavier.",,,,"-22.883333","-46",,,,,,,,,,,,,,,,,"Acanthaceae",,,,,,,"Plantae","Anthophyta",,,,"Acanthaceae",,,,,,,,,,,,,,,,,,,,,,"Acanthaceae",,,,,,,"Brasil",,,,,,,"22º53' S","46º00' W",,"Splink",,,,,,,,,,"SHPR000574","América do Sul","exsicata",,,,,,,,,,,,,,,,,"SHPR",,"Biral, L.","1710","2019",,,,"Biral",,"brazil","sao paulo","sao jose dos campos","area de protecao ambiental",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-22.883333,-46,"coord_original","minutes",1647332,"Low","coord_original","check_local.2municip.","Acanthaceae","Juss.","family_as_genus","Acanthaceae","Acanthaceae","Juss.","family","name accepted","bfo-33",,,"Acanthaceae Juss.",,"Acanthaceae","unknown",
"gbif","2.23728262902518e-314",,"2024-02-25 10:05:21",,,,,"iNaturalist","Observations","iNaturalist research-grade observations","HUMAN_OBSERVATION",,,"https://www.inaturalist.org/observations/200288615","200288615",,"skalmus",,,,,"PRESENT",,,,,,"2024-02-23T14:43:52","2024","2","23","2024-02-23 14:43:52-03:00",,,,,,"BR","São Paulo",,,"São José dos Campos, SP, BR","São José dos Campos, SP, BR",,,"-22.864903","-45.961747","4",,,,,,,,"454339583",,,"karmakosmonaut",,"2024-02-25 03:32:22",,"158023","Adiantum raddianum",,,,,,,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales",,"Pteridaceae",,,,"Adiantum","Adiantum",,,"raddianum",,,"species",,"ACCEPTED",,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",,"StillImage;StillImage;StillImage",TRUE,FALSE,"Adiantum raddianum","Adiantum raddianum C.Presl","Adiantum raddianum C.Presl","null",FALSE,"LATIN_AMERICA","NORTH_AMERICA","NE",,"BR",,,,,"EPSG:4326",,,,"C.Presl","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Observations","code not found","Skalmus",,"2024","Karmakosmonaut","2024",,"Skalmus",,"brazil","sao paulo","sao jose dos campos","sao jose dos campos",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-22.864903,-45.961747,"coord_original","miliseconds",786008,"Low","coord_original","check_local.2municip.","Adiantum raddianum","C.Presl","name_w_authors","Pteridaceae","Adiantum raddianum","C.Presl","species","name accepted","bfo-91850",,,"Adiantum raddianum C.Presl","Adiantum","Pteridaceae","low","Adiantum raddianum"
"gbif","2.44382307369369e-314",,"2024-09-12 19:05:47",,,,,"iNaturalist","Observations","iNaturalist research-grade observations","HUMAN_OBSERVATION",,,"https://www.inaturalist.org/observations/241329750","241329750",,"Celso Henrique Varela Rios",,,,,"PRESENT",,,,,,"2024-09-11T07:01:53","2024","9","11","2024-09-11 07:01:53",,,,,,"BR","São Paulo",,,"São Francisco Xavier, São José dos Campos - SP, Brasil","São Francisco Xavier, São José dos Campos - SP, Brasil",,,"-22.894519","-45.985071",,,,,,,,,"539546144",,,"Celso Henrique Varela Rios",,"2024-09-12 18:54:46",,"410902","Aechmea distichantha",,,,,,,"Plantae","Tracheophyta","Liliopsida","Poales",,"Bromeliaceae",,,,"Aechmea","Aechmea",,,"distichantha",,,"species",,"ACCEPTED",,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",,"StillImage;StillImage",TRUE,FALSE,"Aechmea distichantha","Aechmea distichantha Lem.","Aechmea distichantha Lem.","null",FALSE,"LATIN_AMERICA","NORTH_AMERICA","NE",,"BR",,,,,"EPSG:4326",,,,"Lem.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Observations","code not found","Rios, C.H.V.",,"2024","Rios, C.H.V.","2024",,"Rios",,"brazil","sao paulo","sao francisco xavier","sao francisco xavier",,"locality","brazil_sao paulo_sao francisco xavier","brazil_sao paulo",-22.2584562,-48.7420254,"state","brazil_sao paulo","Brazil","São Paulo",,,"gdam",TRUE,-22.894519,-45.985071,"coord_original","miliseconds",807280,"Low","coord_original","check_local.2state","Aechmea distichantha","Lem.","name_w_authors","Bromeliaceae","Aechmea distichantha","Lem.","species","name accepted","bfo-5799",,,"Aechmea distichantha Lem.","Aechmea","Bromeliaceae","low","Aechmea distichantha"
"gbif","1.90635108055916e-314",,"2022-06-13 14:09:55",,,,,"iNaturalist","Observations","iNaturalist research-grade observations","HUMAN_OBSERVATION",,,"https://www.inaturalist.org/observations/121525917","121525917",,"João Vitor Oliveira de Souza",,,,,"PRESENT",,,,,,"2022-06-11T10:12","2022","6","11","2022/06/11 10:12 AM",,,,,,"BR","São Paulo",,,"St. Socioeconômico 21, São José dos Campos - SP, Brazil","St. Socioeconômico 21, São José dos Campos - SP, Brazil",,,"-22.908031","-45.95197","41",,,,,,,,"269576708",,,"Chris Kettinger",,"2022-06-13 11:48:01",,"273938","Aechmea nudicaulis",,,,,,,"Plantae","Tracheophyta","Liliopsida","Poales",,"Bromeliaceae",,,,"Aechmea","Aechmea",,,"nudicaulis",,,"species",,"ACCEPTED",,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",,"StillImage;StillImage;StillImage;StillImage",TRUE,FALSE,"Aechmea nudicaulis","Aechmea nudicaulis (L.) Griseb.","Aechmea nudicaulis (L.) Griseb.","null",FALSE,"LATIN_AMERICA","NORTH_AMERICA","NE",,"BR",,,,,"EPSG:4326",,,,"(L.) Griseb.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Observations","code not found","Souza, J.V.O.",,"2022","Kettinger, C.","2022",,"Souza",,"brazil","sao paulo","saint socioeconomico 21","saint socioeconomico 21",,"locality","brazil_sao paulo_saint socioeconomico 21","brazil_sao paulo",-22.2584562,-48.7420254,"state","brazil_sao paulo","Brazil","São Paulo",,,"gdam",TRUE,-22.908031,-45.95197,"coord_original","miliseconds",685335,"Low","coord_original","check_local.2state","Aechmea nudicaulis","(L.) Griseb.","name_w_authors","Bromeliaceae","Aechmea nudicaulis","(L.) Griseb.","species","name accepted","bfo-5847",,,"Aechmea nudicaulis (L.) Griseb.","Aechmea","Bromeliaceae","low","Aechmea nudicaulis"
"speciesLink",,,"2022-03-23T17:34:17",,,"667",,"UTFPR-SL","SHPR",,"PreservedSpecimen",,,,"595","1731","Biral, L.",,,,,,,,,,,,"2019","08","06",,,,,,,,"São Paulo","São José dos Campos","São José dos Campos","Área de Proteção Ambiental (APA) de São Francisco Xavier",,,,"-22.896389","-45.981944",,,,,,,,,,,,"L. Biral",,"2022-03-NA",,,"Ageratum conyzoides",,,,,,,"Plantae","Anthophyta",,,,"Asteraceae",,,,"Ageratum",,,,"conyzoides",,,,,,,,,,,,,,"Ageratum conyzoides",,,,,,,"Brasil",,,,,,,"22º53'47"" S","45º58'55"" W","L.","Splink",,,,"03",,"2022",,,,"SHPR000595","América do Sul","exsicata",,,,,,,,,,,,,,,,,"SHPR",,"Biral, L.","1731","2019","Biral, L.","2022",,"Biral",,"brazil","sao paulo","sao jose dos campos","area de protecao ambiental",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-22.896389,-45.981944,"coord_original","seconds",1645910,"Low","coord_original","check_local.2municip.","Ageratum conyzoides","L.","possibly_ok","Asteraceae","Ageratum conyzoides","L.","species","name accepted","bfo-15934",,,"Ageratum conyzoides L.","Ageratum","Asteraceae","low","Ageratum conyzoides"
"speciesLink",,,"2025-04-07T10:53:27",,,"2",,"UNICAMP","UEC",,"S",,,,"131959","1460","Silva, AF; Capellari Jr, L; Linnaeus, C",,,,,,,,,,,,"1986","07","21",,,,,,,,"São Paulo","São José dos Campos","São José dos Campos","Reserva Florestal da Boa Vista",,,,"-22.898333","-45.964722",,,,,,,,,,,,"Bernacci, LC",,"1993-NA-NA",,,"Alchornea glandulosa",,,,,,,"Plantae","Magnoliopsida",,,,"Euphorbiaceae",,,,"Alchornea",,,,"glandulosa",,,,,,,,,,,,,,"Alchornea glandulosa",,,,,,,"Brazil",,,,,,,"-22.898333","-45.964722","Poepp.","Splink",,,,,,"1993",,,,"UEC134592",,,,,,,,,,,,,,,,,,,"UEC",,"Silva, A.F.","1460","1986","Bernacci, L.C.","1993","Jr, L.C.; Linnaeus, C.","Silva",,"brazil","sao paulo","sao jose dos campos","reserva florestal da boa vista",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-22.898333,-45.964722,"coord_original","seconds",1271114,"Low","coord_original","check_local.2municip.","Alchornea glandulosa","Poepp. & Endl.","possibly_ok","Euphorbiaceae","Alchornea glandulosa","Poepp. & Endl.","species","author misspelled","bfo-17456",,,"Alchornea glandulosa Poepp. & Endl.","Alchornea","Euphorbiaceae","low","Alchornea glandulosa"
"speciesLink",,,"2023-03-09T11:42:25",,,"2",,"UNICAMP","UEC",,"S",,,,"27","1","Sarti, SJ",,,,,,,,,,,,"1974","10","04",,,,,,,,"São Paulo","São José dos Campos","São José dos Campos","Beira da Via Dutra",,,,"-22.898333","-45.964722",,,,,,,,,,,,"Múlgura de Romero, ME",,"1998-NA-NA",,,"Aloysia virgata",,,,,,,"Plantae","Magnoliopsida",,,,"Verbenaceae",,,,"Aloysia",,,,"virgata",,,,,,,,,,,,,,"Aloysia virgata",,,,,,,"Brazil",,,,,,,"-22.898333","-45.964722","(Ruiz & Pav.) A.Juss.","Splink",,,,,,"1998",,,,,,,,,,,,,,,,,,,,,,,"UEC",,"Sarti, S.J.","1","1974","Romero, M.E.M.","1998",,"Sarti",,"brazil","sao paulo","sao jose dos campos","beira da via dutra",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-22.898333,-45.964722,"coord_original","seconds",1271313,"Low","coord_original","check_local.2municip.","Aloysia virgata","(Ruiz & Pav.) Juss.","possibly_ok","Verbenaceae","Aloysia virgata","(Ruiz & Pav.) Juss.","species","author misspelled","bfo-15131",,,"Aloysia virgata (Ruiz & Pav.) Juss.","Aloysia","Verbenaceae","low","Aloysia virgata"
"speciesLink",,,"2022-03-23T17:34:16",,,"667",,"UTFPR-SL","SHPR",,"PreservedSpecimen",,,,"591","1727","Biral, L.",,,,,,,,,,,,"2019","08","06",,,,,,,,"São Paulo","São José dos Campos","São José dos Campos","Área de Proteção Ambiental (APA) de São Francisco Xavier",,,,"-22.896389","-45.981944",,,,,,,,,,,,"L. Biral",,"2022-02-NA",,,"Alternanthera brasiliana",,,,,,,"Plantae","Anthophyta",,,,"Amaranthaceae",,,,"Alternanthera",,,,"brasiliana",,,,,,,,,,,,,,"Alternanthera brasiliana",,,,,,,"Brasil",,,,,,,"22º53'47"" S","45º58'55"" W","(L.) Kuntze","Splink",,,,"02",,"2022",,,,"SHPR000591","América do Sul","exsicata",,,,,,,,,,,,,,,,,"SHPR",,"Biral, L.","1727","2019","Biral, L.","2022",,"Biral",,"brazil","sao paulo","sao jose dos campos","area de protecao ambiental",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-22.896389,-45.981944,"coord_original","seconds",1646334,"Low","coord_original","check_local.2municip.","Alternanthera brasiliana","(L.) Kuntze","possibly_ok","Amaranthaceae","Alternanthera brasiliana","(L.) Kuntze","species","name accepted","bfo-4302",,,"Alternanthera brasiliana (L.) Kuntze","Alternanthera","Amaranthaceae","low","Alternanthera brasiliana"
"speciesLink",,,"2025-01-30T16:21:41",,,"239",,"UFG","UFG",,"V",,,,"39144","1727","L. Biral",,,,,,,,,,,,"2019","08","06",,,,,,,,"São Paulo","São José dos Campos","São José dos Campos",,,,,"-22.896389","-45.981944",,,,,,,,,,,,,,,,,"Amaranthaceae",,,,,,,"Plantae",,,,,"Amaranthaceae",,,,,,,,,,,,,,,,,,,,,,"Amaranthaceae",,,,,,,"Brasil","0","0",,,,,"-22.896389","-45.981944","Juss.","Splink",,,,,,,,,,"UFG0039144","Southern America",,,,,,,,,,,,,,,,,,"UFG",,"Biral, L.","1727","2019",,,,"Biral",,"brazil","sao paulo","sao jose dos campos",,,"municipality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-22.896389,-45.981944,"coord_original","seconds",1094671,"Low","coord_original","ok_same_resolution","Amaranthaceae","A.Juss.","family_as_genus","Amaranthaceae","Amaranthaceae","A.Juss.","family","author misspelled","bfo-42",,,"Amaranthaceae A.Juss.",,"Amaranthaceae","unknown",
