"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","recordID","confidenceLocality","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink",,,"2025-01-10T15:23:35",,,"16",,"UNESP-IBB","BOTU",,"PreservedSpecimen",,,,"37806","266","Campos, R.P.Monteiro, T.C.; Nascimento, G.M.; Frazão, A.",,,,,,,,,,,,"2023","03","02",,,,,,,,"São Paulo","Botucatu","Botucatu","Parque Natural Municipal Cachoeira da Marta",,,,"-22.928056","-48.404444",,,,,,,,,,,,"Campos, R.P.",,"2023-03-02",,,"Capsicum praetermissum",,,,,,,"Plantae",,,,,"Solanaceae",,,,"Capsicum",,,,"praetermissum",,,,,,,,,,,,,,"Capsicum praetermissum",,,,,,,"Brasil",,,,,,,"22º55'41""s","48º24'16""w","Heiser & P.G.Sm.","Splink","02",,,"03",,"2023",,,,"BOTU037806","América",,,,,,,,,,,,,,,,,,"BOTU",,"Campos, R.P.M.C.","266","2023","Campos, R.P.","2023","Nascimento, G.M.; Frazao, A.","Campos",,"brazil","sao paulo","botucatu","parque natural municipal cachoeira da marta",,"locality","brazil_sao paulo_botucatu","brazil_sao paulo_botucatu",-22.86266727,-48.46836983,"county","brazil_sao paulo_botucatu","Brazil","São Paulo","Botucatu",,"ibge",TRUE,-22.928056,-48.404444,"coord_original","seconds",1463345,"High","check_local.2municip.","Capsicum praetermissum","Heiser & P.G.Sm.","possibly_ok","Solanaceae","Capsicum praetermissum","Heiser & P.G.Sm.","species","name accepted","bfo-604656",,,"Capsicum praetermissum Heiser & P.G.Sm.","Capsicum","Solanaceae","low","Capsicum praetermissum"
"speciesLink",,,"2024-02-08T09:43:07",,,"16",,"UNESP-IBB","BOTU",,"PreservedSpecimen",,,,"38205","417","Nascimento, G.M.Campos, R.P.; Monteiro, T.C.; Frazão, A.",,,,,,,,,,,,"2023","03","02",,,,,,,,"São Paulo","Botucatu","Botucatu","Parque Natural Municipal Cachoeira da Marta",,,,"-22.931389","-48.4075",,,,,,,,,,,,"Nascimento, G.M.",,"2023-03-NA",,,"Gibasis geniculata",,,,,,,"Plantae",,,,,"Commelinaceae",,,,"Gibasis",,,,"geniculata",,,,,,,,,,,,,,"Gibasis geniculata",,,,,,,"Brasil",,,,,,,"22º55'53""s","48º24'27""w","(Jacq.) Rohweder","Splink",,,,"03",,"2023",,,,"BOTU038205","América",,,,,,,,,,,,,,,,,,"BOTU",,"Nascimento, G.M.C.P.","417","2023","Nascimento, G.M.","2023","Monteiro, T.C.; Frazao, A.","Nascimento",,"brazil","sao paulo","botucatu","parque natural municipal cachoeira da marta",,"locality","brazil_sao paulo_botucatu","brazil_sao paulo_botucatu",-22.86266727,-48.46836983,"county","brazil_sao paulo_botucatu","Brazil","São Paulo","Botucatu",,"ibge",TRUE,-22.931389,-48.4075,"coord_original","seconds",1449979,"High","check_local.2municip.","Gibasis geniculata","(Jacq.) Rohweder","possibly_ok","Commelinaceae","Gibasis geniculata","(Jacq.) Rohweder","species","name accepted","bfo-16921",,,"Gibasis geniculata (Jacq.) Rohweder","Gibasis","Commelinaceae","low","Gibasis geniculata"
"speciesLink",,,"2024-02-08T09:42:31",,,"16",,"UNESP-IBB","BOTU",,"PreservedSpecimen",,,,"37803","269","Campos, R.P.Monteiro, T.C.; Nascimento, G.M.; Frazão, A.",,,,,,,,,,,,"2023","03","02",,,,,,,,"São Paulo","Botucatu","Botucatu","Parque Natural Municipal Cachoeira da Marta",,,,"-22.928056","-48.404444",,,,,,,,,,,,"Campos, R.P.",,"2023-03-02",,,"Justicia scheidweileri",,,,,,,"Plantae",,,,,"Acanthaceae",,,,"Justicia",,,,"scheidweileri",,,,,,,,,,,,,,"Justicia scheidweileri",,,,,,,"Brasil",,,,,,,"22º55'41""s","48º24'16""w","V.A.W.Graham","Splink","02",,,"03",,"2023",,,,"BOTU037803","América",,,,,,,,,,,,,,,,,,"BOTU",,"Campos, R.P.M.C.","269","2023","Campos, R.P.","2023","Nascimento, G.M.; Frazao, A.","Campos",,"brazil","sao paulo","botucatu","parque natural municipal cachoeira da marta",,"locality","brazil_sao paulo_botucatu","brazil_sao paulo_botucatu",-22.86266727,-48.46836983,"county","brazil_sao paulo_botucatu","Brazil","São Paulo","Botucatu",,"ibge",TRUE,-22.928056,-48.404444,"coord_original","seconds",1460075,"High","check_local.2municip.","Justicia scheidweileri","V.A.W.Graham","possibly_ok","Acanthaceae","Justicia scheidweileri","V.A.W.Graham","species","name accepted","bfo-4165",,,"Justicia scheidweileri V.A.W.Graham","Justicia","Acanthaceae","low","Justicia scheidweileri"
"speciesLink",,,"2025-01-10T15:22:56",,,"16",,"UNESP-IBB","BOTU",,"PreservedSpecimen",,,,"38204","415","Nascimento, G.M.Campos, R.P.; Monteiro, T.C.; Frazão, A.",,,,,,,,,,,,"2023","03","02",,,,,,,,"São Paulo","Botucatu","Botucatu","Parque Natural Municipal Cachoeira da Marta",,,,"-22.929722","-48.405556",,,,,,,,,,,,"Nascimento, G.M.",,"2023-03-NA",,,"Passiflora",,,,,,,"Plantae",,,,,"Passifloraceae",,,,"Passiflora",,,,,,,,,,,,,,,,,,"Passiflora",,,,,,,"Brasil",,,,,,,"22º55'47""s","48º24'20""w",,"Splink",,,,"03",,"2023",,,,"BOTU038204","América",,,,,,,,,,,,,,,,,,"BOTU",,"Nascimento, G.M.C.P.","415","2023","Nascimento, G.M.","2023","Monteiro, T.C.; Frazao, A.","Nascimento",,"brazil","sao paulo","botucatu","parque natural municipal cachoeira da marta",,"locality","brazil_sao paulo_botucatu","brazil_sao paulo_botucatu",-22.86266727,-48.46836983,"county","brazil_sao paulo_botucatu","Brazil","São Paulo","Botucatu",,"ibge",TRUE,-22.929722,-48.405556,"coord_original","seconds",1451401,"High","check_local.2municip.","Passiflora","L.","indet","Passifloraceae","Passiflora","L.","genus","+1 name, but 1 accepted","bfo-12506","Passiflora","L.","Passiflora L.","Passiflora","Passifloraceae","low",
"speciesLink",,,"2025-01-10T15:23:38",,,"16",,"UNESP-IBB","BOTU",,"PreservedSpecimen",,,,"37802","270","Campos, R.P.Monteiro, T.C.; Nascimento, G.M.; Frazão, A.",,,,,,,,,,,,"2023","03","02",,,,,,,,"São Paulo","Botucatu","Botucatu","Parque Natural Municipal Cachoeira da Marta",,,,"-22.928056","-48.404444",,,,,,,,,,,,"Campos, R.P.",,"2023-03-02",,,"Solanum alternatopinnatum",,,,,,,"Plantae",,,,,"Solanaceae",,,,"Solanum",,,,"alternatopinnatum",,,,,,,,,,,,,,"Solanum alternatopinnatum",,,,,,,"Brasil",,,,,,,"22º55'41""s","48º24'16""w","Steud.","Splink","02",,,"03",,"2023",,,,"BOTU037802","América",,,,,,,,,,,,,,,,,,"BOTU",,"Campos, R.P.M.C.","270","2023","Campos, R.P.","2023","Nascimento, G.M.; Frazao, A.","Campos",,"brazil","sao paulo","botucatu","parque natural municipal cachoeira da marta",,"locality","brazil_sao paulo_botucatu","brazil_sao paulo_botucatu",-22.86266727,-48.46836983,"county","brazil_sao paulo_botucatu","Brazil","São Paulo","Botucatu",,"ibge",TRUE,-22.928056,-48.404444,"coord_original","seconds",1462139,"High","check_local.2municip.","Solanum alternatopinnatum","Steud.","possibly_ok","Solanaceae","Solanum alternatopinnatum","Steud.","species","name accepted","bfo-14724",,,"Solanum alternatopinnatum Steud.","Solanum","Solanaceae","low","Solanum alternatopinnatum"
"speciesLink",,,"2025-01-10T15:23:38",,,"16",,"UNESP-IBB","BOTU",,"PreservedSpecimen",,,,"37805","267","Campos, R.P.Monteiro, T.C.; Nascimento, G.M.; Frazão, A.",,,,,,,,,,,,"2023","03","02",,,,,,,,"São Paulo","Botucatu","Botucatu","Parque Natural Municipal Cachoeira da Marta",,,,"-22.928056","-48.404444",,,,,,,,,,,,"Campos, R.P.",,"2023-03-02",,,"Solanum argenteum",,,,,,,"Plantae",,,,,"Solanaceae",,,,"Solanum",,,,"argenteum",,,,,,,,,,,,,,"Solanum argenteum",,,,,,,"Brasil",,,,,,,"22º55'41""s","48º24'16""w","Dunal","Splink","02",,,"03",,"2023",,,,"BOTU037805","América",,,,,,,,,,,,,,,,,,"BOTU",,"Campos, R.P.M.C.","267","2023","Campos, R.P.","2023","Nascimento, G.M.; Frazao, A.","Campos",,"brazil","sao paulo","botucatu","parque natural municipal cachoeira da marta",,"locality","brazil_sao paulo_botucatu","brazil_sao paulo_botucatu",-22.86266727,-48.46836983,"county","brazil_sao paulo_botucatu","Brazil","São Paulo","Botucatu",,"ibge",TRUE,-22.928056,-48.404444,"coord_original","seconds",1452377,"High","check_local.2municip.","Solanum argenteum","Dunal","possibly_ok","Solanaceae","Solanum argenteum","Dunal","species","name accepted","bfo-14731",,,"Solanum argenteum Dunal","Solanum","Solanaceae","low","Solanum argenteum"
"gbif","2.19463714282649e-314",,"2024-11-14 16:17:22",,,"https://specieslink.net/col/16",,"UNESP-FCA","BOTU",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/16/37805","37805","267","Campos, R.P.Monteiro, T.C.; Nascimento, G.M.; Frazão, A.",,,,,"PRESENT",,,,,,"2023-03-02","2023","3","2",,,,,,,"BR","São Paulo",,"Botucatu","Parque Natural Municipal Cachoeira da Marta",,,,"-22.928056","-48.404444",,,,,,,,,,,,"Campos, R.P.",,"2023-03-02",,,"Solanum argenteum Blanchet ex Dunal",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Solanales",,"Solanaceae",,,,"Solanum","Solanum",,,"argenteum",,,"species",,"SYNONYM",,"92e7a11c-2765-4eee-9341-2a89083e6132",,,TRUE,FALSE,"Solanum swartzianum","Solanum swartzianum Roem. & Schult.","Solanum argenteum Blanchet ex Dunal","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"Brasil",,,,,"WGS84",,,,"Dunal","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BOTU","code not found","Campos, R.P.M.C.","267","2023","Campos, R.P.","2023","Nascimento, G.M.; Frazao, A.","Campos",,"brazil","sao paulo","botucatu","parque natural municipal cachoeira da marta",,"locality","brazil_sao paulo_botucatu","brazil_sao paulo_botucatu",-22.86266727,-48.46836983,"county","brazil_sao paulo_botucatu","Brazil","São Paulo","Botucatu",,"ibge",TRUE,-22.928056,-48.404444,"coord_original","seconds",771382,"High","check_local.2municip.","Solanum swartzianum","Roem. & Schult.","name_w_authors","Solanaceae","Solanum swartzianum","Roem. & Schult.","species","replaced synonym","bfo-14872","Solanum swartzianum","Roem. & Schult.","Solanum swartzianum Roem. & Schult.","Solanum","Solanaceae","low","Solanum swartzianum"
"speciesLink",,,"2024-02-08T09:44:01",,,"16",,"UNESP-IBB","BOTU",,"PreservedSpecimen",,,,"38206","419","Nascimento, G.M.Campos, R.P.; Monteiro, T.C.; Frazão, A.",,,,,,,,,,,,"2023","03","02",,,,,,,,"São Paulo","Botucatu","Botucatu","Parque Natural Municipal Cachoeira da Marta",,,,"-22.929167","-48.404722",,,,,,,,,,,,"Nascimento, G.M.",,"2023-03-NA",,,"Teramnus uncinatus",,,,,,,"Plantae",,,,,"Fabaceae",,,,"Teramnus",,,,"uncinatus",,,,,,,,,,,,,,"Teramnus uncinatus",,,,,,,"Brasil",,,,,,,"22º55'45""s","48º24'17""w","(L.) Sw.","Splink",,,,"03",,"2023",,,,"BOTU038206","América",,,,,,,,,,,,,,,,,,"BOTU",,"Nascimento, G.M.C.P.","419","2023","Nascimento, G.M.","2023","Monteiro, T.C.; Frazao, A.","Nascimento",,"brazil","sao paulo","botucatu","parque natural municipal cachoeira da marta",,"locality","brazil_sao paulo_botucatu","brazil_sao paulo_botucatu",-22.86266727,-48.46836983,"county","brazil_sao paulo_botucatu","Brazil","São Paulo","Botucatu",,"ibge",TRUE,-22.929167,-48.404722,"coord_original","seconds",1452701,"High","check_local.2municip.","Teramnus uncinatus","(L.) Sw.","possibly_ok","Fabaceae","Teramnus uncinatus","(L.) Sw.","species","name accepted","bfo-19211",,,"Teramnus uncinatus (L.) Sw.","Teramnus","Fabaceae","low","Teramnus uncinatus"
