"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","class","order","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","recordID","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","tax.check","species.new","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","selectionCategory","confidenceLocality","Nome_UC"
,,,,"UNESP-RC","HRCB",,"PRESERVED_SPECIMEN","80524","40664",,"<nO>Arbusto com 1,5m de altura; Flores creme Habitat: Cerrado</nO>",,"2017","12","5",,,"<nO>Arbusto com 1,5m de altura; Flores creme Habitat: Cerrado</nO>","Brasil",,"São Paulo","Mogi Guaçu","Mogi Guaçu","Fazenda Campinha. Cerrado.",,,"-22.3722","-46.9422","39309",,,,"Souza, V.C.",,,"Ocotea pulchella",,,"Lauraceae","Ocotea",,,,"-22.3722","-46.9422",,,,,,"pulchella",,,,,,"HRCB080524","Splink","HRCB",,,"40664","2017","Souza, V.C.","2017",,,,"brazil","sao paulo","mogi guacu","fazenda campinha",,"municipality","brazil_sao paulo_mogi guacu","brazil_sao paulo_mogi guacu_eec mogi guacu",-22.294202,-47.155015,"locality",861503,"Ocotea pulchella","(Nees & Mart.) Mez","possibly_ok","Lauraceae","Ocotea pulchella","(Nees & Mart.) Mez","species","name accepted","bfo-8480",,,"Ocotea pulchella (Nees & Mart.) Mez","Ocotea","Lauraceae","brazil_sao paulo_mogi guacu","Brazil","São Paulo","Mogi Guaçu",,"ibge",TRUE,-22.3722,-46.9422,"coord_original","miliseconds","high","Ocotea pulchella","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","HRCB_80524","CEN_109512|ESA_138977|HRCB_80524","1","0.25","CEN_109512","HRCB_80524","ESA_138977","locality_exact","High","ESTAÇÃO ECOLÓGICA MOGI-GUAÇU"
,,,,"K","K",,"PRESERVED_SPECIMEN","K000343077","432",,"<nO><ll>eventremarks:</ll> Tree 2m.</nO>",,"2003","9","14",,,"<nO><ll>eventremarks:</ll> Tree 2m.</nO>","Brasil",,"São Paulo","Mogi Guaçu","Mogi Guaçu","Estacao Ecologica de Mogi Guacu",,,"-22.366667","-46.95",,,,,"Sobral, M.",,,"Myrcia fallax",,,"Myrtaceae","Myrcia",,,,"-22.366667","-46.95",,,,,,"fallax",,,,,,"K000343077","Splink","K",,,"432","2003","Sobral, M.",,,,,"brazil","sao paulo","mogi guacu","estacao ecologica de mogi guacu",,"locality","brazil_sao paulo_mogi guacu","brazil_sao paulo_mogi guacu",-22.23151266,-47.02913769,"county",1338610,"Myrcia splendens","(Sw.) DC.","possibly_ok","Myrtaceae","Myrcia splendens","(Sw.) DC.","species","replaced synonym","bfo-10759","Myrcia splendens","(Sw.) DC.","Myrcia splendens (Sw.) DC.","Myrcia","Myrtaceae","brazil_sao paulo_mogi guacu","Brazil","São Paulo","Mogi Guaçu",,"ibge",TRUE,-22.366667,-46.95,"coord_original","minutes","high","Myrcia splendens","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","K_343077",,"0","0",,,,"plantr_exact","High","ESTAÇÃO ECOLÓGICA MOGI-GUAÇU"
,,,,"K","K",,"PRESERVED_SPECIMEN","K000344743","433",,"<nO><ll>eventremarks:</ll> Tree 3m.</nO>",,"2003","9","14",,,"<nO><ll>eventremarks:</ll> Tree 3m.</nO>","Brasil",,"São Paulo","Mogi Guaçu","Mogi Guaçu","Estacao Ecologica de Mogi Guacu",,,"-22.366667","-46.95",,,,,"Sobral, M.",,,"Myrcia tomentosa",,,"Myrtaceae","Myrcia",,,,"-22.366667","-46.95",,,,,"Myrcia tomentosa","tomentosa",,,,,,"K000344743","Splink","K",,,"433","2003","Sobral, M.",,,,,"brazil","sao paulo","mogi guacu","estacao ecologica de mogi guacu",,"locality","brazil_sao paulo_mogi guacu","brazil_sao paulo_mogi guacu",-22.23151266,-47.02913769,"county",990522,"Myrcia nivea|Myrcia tomentosa","Cambess.|(Aubl.) DC.","possibly_ok","Myrtaceae","Myrcia nivea|Myrcia tomentosa","Cambess.|(Aubl.) DC.","species","check +1 name|replaced synonym","bfo-31604|bfo-10772","Myrcia nivea|Myrcia tomentosa","Cambess.|(Aubl.) DC.","Myrcia nivea Cambess.|Myrcia tomentosa (Aubl.) DC.","Myrcia","Myrtaceae","brazil_sao paulo_mogi guacu","Brazil","São Paulo","Mogi Guaçu",,"ibge",TRUE,-22.366667,-46.95,"coord_original","minutes","high","Myrcia nivea|Myrcia","check_local.2municip.","ok_county",,FALSE,"no_cannot_check","no_match","K_344743",,"0","0",,,,"plantr_exact","High","ESTAÇÃO ECOLÓGICA MOGI-GUAÇU"
,,,,"SPSF","SPSF",,"PRESERVED_SPECIMEN","19147","151",,"<nO>XLS: SPSFAntigo Mata Ciliar do Rio Mogi Guaçú Árvore 8m altura; 13 cm de DAP; flores.; mata do portugues ; Habitat: Floresta Habito: Árvore</nO>",,"1992","9","28",,,"<nO>XLS: SPSFAntigo Mata Ciliar do Rio Mogi Guaçú Árvore 8m altura; 13 cm de DAP; flores.; mata do portugues ; Habitat: Floresta Habito: Árvore</nO>","Brasil",,"São Paulo","Mogi Guaçu","Mogi Guaçu","Estação Ecológica de Mogi-Guaçu. Mata do Português. Mata ciliar do Rio Moji Guaçu.",,,"-22.3722223","-46.9422222",,"22º22'20''S","46º56'32''W",,"A.C.Pscheidt","2010-10-  28",,"Gymnanthes klotzschiana",,,"Euphorbiaceae","Gymnanthes",,,,"-22.3722223","-46.9422222",,"28","10","2010",,"klotzschiana",,,,,,"SPSF00019147","Splink","SPSF",,,"151","1992","Cordeiro, I.",,,,,"brazil","sao paulo","mogi guacu","estacao ecologica de mogi-guacu",,"locality","brazil_sao paulo_mogi guacu","brazil_sao paulo_mogi guacu",-22.23151266,-47.02913769,"county",982855,"Gymnanthes klotzschiana","Müll.Arg.","possibly_ok","Euphorbiaceae","Gymnanthes klotzschiana","Müll.Arg.","species","name accepted","bfo-55510",,,"Gymnanthes klotzschiana Müll.Arg.","Gymnanthes","Euphorbiaceae","brazil_sao paulo_mogi guacu","Brazil","São Paulo","Mogi Guaçu",,"ibge",TRUE,-22.3722,-46.9422,"coord_original","miliseconds","high","Gymnanthes klotzschiana","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","SPSF_19147","MG_173445|SP_275537|SPSF_19147","1","0.25","SP_275537","SP_275537","SP_275537","plantr_exact","High","ESTAÇÃO ECOLÓGICA MOGI-GUAÇU"
,,,,"SPSF","SPSF",,"PRESERVED_SPECIMEN","19133","163",,"<nO>Árvore de 9 m de altura e 14 cm de DAP; ramo florido.; Mata Ciliar do Rio Mogi-Guaçu. Mata do Português.; Habitat: Floresta Estacional Semidecidual Aluvial Habito: Árvore</nO>",,"1992","4","27",,,"<nO>Árvore de 9 m de altura e 14 cm de DAP; ramo florido.; Mata Ciliar do Rio Mogi-Guaçu. Mata do Português.; Habitat: Floresta Estacional Semidecidual Aluvial Habito: Árvore</nO>","Brasil",,"São Paulo","Mogi Guaçu","Mogi Guaçu","Estação Ecológica de Mogi Guaçu, Mata do Português.",,,"-22.3722","-46.9422","39309",,,,"L.Rossi",,,"Nectandra megapotamica",,,"Lauraceae","Nectandra",,,,"-22.3722","-46.9422",,,,,,"megapotamica",,,,,,"SPSF00019133","Splink","SPSF",,,"163","1992","Baitello, J.B.","2003",,,,"brazil","sao paulo","mogi guacu","estacao ecologica de mogi guacu",,"locality","brazil_sao paulo_mogi guacu","brazil_sao paulo_mogi guacu",-22.23151266,-47.02913769,"county",969228,"Nectandra megapotamica","(Spreng.) Mez","possibly_ok","Lauraceae","Nectandra megapotamica","(Spreng.) Mez","species","name accepted","bfo-8431",,,"Nectandra megapotamica (Spreng.) Mez","Nectandra","Lauraceae","brazil_sao paulo_mogi guacu","Brazil","São Paulo","Mogi Guaçu",,"ibge",TRUE,-22.3722,-46.9422,"coord_original","miliseconds","high","Nectandra megapotamica","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","SPSF_19133","FUEL_22732|MAC_10718|SP_275503|SPF_143486|SPSF_19133","1","0.25","SP_275503","SPF_143486","SPF_143486","plantr_exact","High","ESTAÇÃO ECOLÓGICA MOGI-GUAÇU"
,,,,"IBt","SP",,"PRESERVED_SPECIMEN","97282","3529",,,,"1961","12","04",,,,"Brazil",,"São Paulo","Mogi Guaçu",,"Municipio de Moji-Guaçu; ""Campos das Sete Lagôas'. Fazenda Campinha, just north of Rio Moji-Guaçu. 6.2km NNW of Padua Sales. General vegetation: campo cerrado (a type of scrubby woodland originally) on upland, or very rarely forest. Open marsh or dense secondary forest (""mata"") along the streams.",,,"-22.183333","-47.116667",,"-22.183333","-47.116667",,"Santos, EP","1992-03-  20",,"Salvia nervosa",,,"Lamiaceae","Salvia",,,,"-22.183333","-47.116667",,"20","03","1992",,"nervosa",,,,,,,"Splink","SP",,,"3529","1961","Santos, E.P.","1991",,,,"brazil","sao paulo","mogi guacu","fazenda campinha",,"locality","brazil_sao paulo_mogi guacu_fazenda campininha","brazil_sao paulo_mogi guacu_eec mogi guacu",-22.294202,-47.155015,"locality",1185052,"Salvia minarum","Briq.","name_w_authors","Lamiaceae","Salvia nervosa","Benth.","species","name accepted","bfo-8332",,,"Salvia minarum Briq.","Salvia","Lamiaceae","brazil_sao paulo_mogi guacu","Brazil","São Paulo","Mogi Guaçu",,"ibge",TRUE,-22.18833,-47.11944,"coord_original","miliseconds","high","Salvia minarum","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SP_97282","K_1225120|MO_1249998|MO_2916859|P_4164848|SP_97282|US_2523095","1","0.25","P_4164848","MO_2916859","MO_2916859","locality_exact","High","ESTAÇÃO ECOLÓGICA MOGI-GUAÇU"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5516697",,,"MG","MG",,"PRESERVED_SPECIMEN","MG060921","4167","Gibbs, P.E.;Leitão Filho, H.F.",,,,,,,,,"Brasil","BR","São Paulo",,"Mogi Guaçu","25 Km NW de Mogi Guaçu. Estação Experimental de Mogi Guaçu. Fazenda Campininha. Coordenada calculada.",,,,,,,,,"Lucas, D.B.","2024-09-16",,"Eryngium juncifolium (Urb.) Mathias & Constance","Magnoliopsida","Apiales","Apiaceae","Eryngium","species","(Urb.) Mathias & Constance","ACCEPTED",,,"Eryngium juncifolium (Urb.) Mathias & Constance",,,,"Eryngium juncifolium (Urb.) Mathias & Constance","Eryngium juncifolium",,,"jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/mg/mg/0/6/9/21/mg00060921.dzi",,,,"GBIF","MG",,"Gibbs, P.E.","4167",,"Lucas, D.B.","2024","Leitao Filho, H.F.","Gibbs",,"brazil","sao paulo","mogi guacu","fazenda campininha","estacao experimental mogi-guacu","locality","brazil_sao paulo_mogi guacu_fazenda campininha","brazil_sao paulo_mogi guacu_fazenda campininha",-22.2894005840803,-47.1523069282519,"locality",555161,"Eryngium juncifolium","(Urb.) Mathias & Constance","name_w_authors","Apiaceae","Eryngium juncifolium","(Urb.) Mathias & Constance","species","name accepted","bfo-26421",,,"Eryngium juncifolium (Urb.) Mathias & Constance","Eryngium","Apiaceae","brazil_sao paulo_mogi guacu","Brazil","São Paulo","Mogi Guaçu",,"ibge",TRUE,-22.289444,-47.1525,"coord_original","seconds","high","Eryngium juncifolium","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","MG_60921","IBGE_19423|MG_60921|UEC_15268","1","0.25","MG_60921","IBGE_19423","IBGE_19423","coords_both","High","ESTAÇÃO ECOLÓGICA MOGI-GUAÇU"
,,"https://specieslink.net/col/40",,"MBM","MBM",,"PRESERVED_SPECIMEN","52346","4267","Gibbs, PE; Leitão f.; H.F.",,,,,,,,,"Brasil","BR","São Paulo",,"Mogi Guaçu","25 km. NW de Mogi Guaçu. Estação Experimental de Mogi Guaçu, Fazenda Campininha. Coordenada calculada.",,,,,,,,,"Bidá, A",,,"Symplocos nitens var. nitens","Magnoliopsida","Ericales","Symplocaceae","Symplocos","variety","(Pohl) Benth.","ACCEPTED",,,"Symplocos nitens var. nitens",,,,"Symplocos nitens nitens","Symplocos nitens",,,"https://images.cria.org.br/viewer/MBM052346",,,,"GBIF","MBM",,"Gibbs, P.E.","4267",,"Bida, A.","1998","Leitao, F.; H.f.","Gibbs",,"brazil","sao paulo","mogi guacu","fazenda campininha",,"locality","brazil_sao paulo_mogi guacu_fazenda campininha","brazil_sao paulo_mogi guacu_fazenda campininha",-22.2894005840803,-47.1523069282519,"locality",1756,"Symplocos pubescens","Klotzsch ex Benth.","name_w_authors","Symplocaceae","Symplocos nitens var. nitens","(Pohl) Benth.","species","name accepted","bfo-14915",,,"Symplocos pubescens Klotzsch ex Benth.","Symplocos","Symplocaceae","brazil_sao paulo_mogi guacu","Brazil","São Paulo","Mogi Guaçu",,"ibge",TRUE,-22.288333,-47.1525,"coord_original","seconds","high","Symplocos pubescens","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","MBM_52346","IBGE_19282|MBM_52346|NY_486980|UB_157651|UEC_14960","1","0.25","UB_157651","IBGE_19282","IBGE_19282","coords_both","High","ESTAÇÃO ECOLÓGICA MOGI-GUAÇU"
"PhysicalObject",,"http://biocol.org/urn:lsid:biocol.org:col:15556",,"NY","NY","Vascular plants","PRESERVED_SPECIMEN","602594","1557","G. Eiten",,,,,,,"Wet ground along stream that forms west boundary of fazenda.  General vegetation: campo cerrado (a type of scrubby woodland originally) on upland, or very rarely forest.  Open marsh or dense secondary forest (""mata"") along the streams.",,"Brazil","BR","Sao Paulo","Mogi Guaçú Mun.",,"Municipio de moji-guacu, campos das sete lagoas, fazenda campinha, just north of Rio moji-guacu, 7 km NNW of padua sales",,"1886.5-2050.5 ft","-22.242","-47.142",,,,,"L. T. Eiten","1962-01-01",,"Cyperus luzulae (L.) Retz.","Liliopsida","Poales","Cyperaceae","Cyperus","species","(L.) Rottb. ex Retz.","ACCEPTED",,,"Cyperus luzulae (L.) Retz.",,,,"Cyperus luzulae (L.) Rottb. ex Retz.","Cyperus luzulae",,,,,,,"GBIF","NY",,"Eiten, G.","1557",,"Eiten, L.T.","1962",,"Eiten",,"brazil","sao paulo","mogi guacu","fazenda campinha","""campos das sete lagoas""","locality","brazil_sao paulo_mogi guacu_fazenda campininha","brazil_sao paulo_mogi guacu_eec mogi guacu",-22.294202,-47.155015,"locality",296217,"Cyperus luzulae","(L.) Retz.","name_w_authors","Cyperaceae","Cyperus luzulae","(L.) Retz.","species","name accepted","bfo-7186",,,"Cyperus luzulae (L.) Retz.","Cyperus","Cyperaceae","brazil_sao paulo_mogi guacu","Brazil","São Paulo","Mogi Guaçu",,"ibge",TRUE,-22.188333,-47.119444,"coord_original","seconds","high","Cyperus luzulae","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","NY_602594","IBGE_73776|NY_602594|SP_77081|UB_158847|UB_5620|UBC_V106481","1","0.25","IBGE_73776","UBC_V106481","UBC_V106481","locality_exact","High","ESTAÇÃO ECOLÓGICA MOGI-GUAÇU"
,,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN","RB01383342","40651","V.C. Souza; T.B. Flores",,"2017-05-12","2017","5","12",,,,"Brasil","BR","São Paulo",,"MOGI GUAÇU","Fazenda Campinha,",,,,,,,,,"V.C. Souza",,,"Virola sebifera Aubl.","Magnoliopsida","Magnoliales","Myristicaceae","Virola","species","Aubl.","ACCEPTED",,,"Virola sebifera Aubl.",,,,"Virola sebifera Aubl.","Virola sebifera",,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/38/33/42/01383342.jpg",,,,"GBIF","RB",,"Souza, V.C.","40651","2017","Souza, V.C.",,"Flores, T.B.","Souza",,"brazil","sao paulo","mogi guacu","fazenda campinha",,"locality","brazil_sao paulo_mogi guacu_fazenda campinha","brazil_sao paulo_mogi guacu_eec mogi guacu",-22.294202,-47.155015,"locality",286401,"Virola sebifera","Aubl.","name_w_authors","Myristicaceae","Virola sebifera","Aubl.","species","name accepted","bfo-19793",,,"Virola sebifera Aubl.","Virola","Myristicaceae","brazil_sao paulo_mogi guacu","Brazil","São Paulo","Mogi Guaçu",,"ibge",TRUE,-22.3722,-46.9422,"coord_original","miliseconds","high","Virola sebifera","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","RB_1383342","CEN_109509|ESA_138964|RB_1383342","4","1","RB_1383342","CEN_109509","CEN_109509","locality_exact","High","ESTAÇÃO ECOLÓGICA MOGI-GUAÇU"
