"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","species.new","recordID","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","tax.check","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","selectionCategory","confidenceLocality","Nome_UC"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","158136","32197","Souza, VC; Souza, JP",,"2003-04","2003","4",,,,,"Brasil","BR","São Paulo",,"Cananéia","Parque Estadual da Ilha do Cardoso",,,,,,,,,"Milward-de-Azevedo, MA","2011-02-01",,"Passiflora edulis Sims","Passifloraceae","Passiflora","species","Sims","ACCEPTED",,,"Passiflora edulis Sims",,,,"Passiflora edulis","Passiflora edulis",,,"https://images.cria.org.br/viewer/UEC015113",,,,"GBIF","UEC",,"Souza, V.C.","32197","2003","Milward-De, M.","2011","Souza, J.P.","Souza",,"brazil","sao paulo","cananeia","parque estadual da ilha do cardoso",,"locality","brazil_sao paulo_cananeia_parque estadual ilha cardoso","brazil_sao paulo_cananeia_pe ilha cardoso",-25.081975,-47.92687,"locality","Passiflora edulis","Sims","name_w_authors","Passifloraceae","Passiflora edulis","Sims","species","name accepted","bfo-12523",,,"Passiflora edulis Sims","Passiflora","Passifloraceae","Passiflora edulis",111849,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","high",TRUE,-25.081975,-47.92687,"coord_gazet","seconds","ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","UEC_158136","ESA_94159|UEC_158136","1","0.25","ESA_94159","ESA_94159","ESA_94159","plantr_exact","High","PARQUE ESTADUAL ILHA DO CARDOSO"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4887020",,,"ESA","ESA",,"PRESERVED_SPECIMEN","ESA088475","1518","Udulutsch, R.G.;Forster, W.,Mazine, F.F.,Souza, V.C.","Erva. Frutos imaturos verdes.","2003-01-23","2003","1","23","1/23/2003",,"Erva. Frutos imaturos verdes.","Brasil","BR","São Paulo",,"Cananéia","Parque Estadual Ilha do Cardoso. Restinga.",,,,,,,,,"Vieira, S.",,,"Maranta noctiflora Regel & Körn.","Marantaceae","Maranta","species","Regel & Körn.","ACCEPTED",,,"Maranta noctiflora Regel & Körn.",,,,"Maranta noctiflora Regel & Körn.","Maranta noctiflora",,,"jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/84/75/esa00088475.dzi",,,,"GBIF","ESA",,"Udulutsch, R.G.","1518","2003","Vieira, S.","2011","Forster, W.; Mazine, F.F.; Souza, V.C.","Udulutsch",,"brazil","sao paulo","cananeia","parque estadual ilha do cardoso",,"locality","brazil_sao paulo_cananeia_parque estadual ilha cardoso","brazil_sao paulo_cananeia_pe ilha cardoso",-25.081975,-47.92687,"locality","Maranta noctiflora","Regel & Körn.","name_w_authors","Marantaceae","Maranta noctiflora","Regel & Körn.","species","name accepted","bfo-9356",,,"Maranta noctiflora Regel & Körn.","Maranta","Marantaceae","Maranta noctiflora",475852,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","high",TRUE,-25.081975,-47.92687,"coord_gazet","seconds","ok_same_resolution","ok_locality_gazet",,FALSE,"bad_dist","full_name_match","ESA_88475","ESA_88475[virtual]","1","0.25","ESA_88475","ESA_88475","ESA_88475","plantr_exact","High","PARQUE ESTADUAL ILHA DO CARDOSO"
,,"https://specieslink.net/col/220",,"UFMG","BHCB",,"PRESERVED_SPECIMEN","139857","32192","Souza, VC de; Paula-Souza, J",,"2003-04","2003","4",,,,,"Brasil","BR","São Paulo",,"Cananéia","Parque Estadual da Ilha do Cardoso",,,,,,,,,,"2010-02-23",,"Solanum capsicoides All.","Solanaceae","Solanum","species","All.","ACCEPTED",,,"Solanum capsicoides All.",,,,"Solanum capsicoides","Solanum capsicoides",,"WGS84",,,,,"GBIF","BHCB",,"Souza, V.C.","32192","2003","Stehmann, J.R.","2010","Paula-Souza, J.","Souza",,"brazil","sao paulo","cananeia","parque estadual da ilha do cardoso",,"locality","brazil_sao paulo_cananeia_parque estadual ilha cardoso","brazil_sao paulo_cananeia_pe ilha cardoso",-25.081975,-47.92687,"locality","Solanum capsicoides","All.","name_w_authors","Solanaceae","Solanum capsicoides","All.","species","name accepted","bfo-14742",,,"Solanum capsicoides All.","Solanum","Solanaceae","Solanum capsicoides",68331,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","high",TRUE,-25.081975,-47.92687,"coord_gazet","seconds","ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","BHCB_139857","BHCB_139857|ESA_94154","1","0.25","ESA_94154","BHCB_139857","BHCB_139857","plantr_exact","High","PARQUE ESTADUAL ILHA DO CARDOSO"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2641999",,,"ESA","ESA",,"PRESERVED_SPECIMEN","ESA094156","32194","Souza, V.C.;Paula-Souza, J.",,"2003-01-04","2003","1","4","4/1/2003",,,"Brasil","BR","São Paulo",,"Cananéia","Parque Estadual da Ilha do Cardoso",,,,,,,,,"Gaglioti, A.L.","2010-01-01",,"Phenax sonneratii (Poir.) Wedd.","Urticaceae","Phenax","species","(Poir.) Wedd.","ACCEPTED",,,"Phenax sonneratii (Poir.) Wedd.",,,,"Phenax sonneratii (Poir.) Wedd.","Phenax sonneratii",,,"jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/9/41/56/esa00094156.dzi",,,,"GBIF","ESA",,"Souza, V.C.","32194","2003","Gaglioti, A.L.","2010","Paula-Souza, J.","Souza",,"brazil","sao paulo","cananeia","parque estadual da ilha do cardoso",,"locality","brazil_sao paulo_cananeia_parque estadual ilha cardoso","brazil_sao paulo_cananeia_pe ilha cardoso",-25.081975,-47.92687,"locality","Phenax sonneratii","(Poir.) Wedd.","name_w_authors","Urticaceae","Phenax sonneratii","(Poir.) Wedd.","species","name accepted","bfo-15058",,,"Phenax sonneratii (Poir.) Wedd.","Phenax","Urticaceae","Phenax sonneratii",494554,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","high",TRUE,-25.081975,-47.92687,"coord_gazet","seconds","ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","ESA_94156",,"cc","cc",,,,"plantr_exact","High","PARQUE ESTADUAL ILHA DO CARDOSO"
,,"https://specieslink.net/col/1",,"IPA/SP","SP",,"PRESERVED_SPECIMEN","378518","102","Castro, R",,"2003-09-12","2003","9","12",,,,"Brasil","BR","São Paulo",,"Cananéia","Parque Estadual da Ilha do Cardoso",,,,,,,,,"Mamede, MCH","2010-06-01",,"Byrsonima myricifolia Griseb.","Malpighiaceae","Byrsonima","species","Griseb.","ACCEPTED",,,"Byrsonima myricifolia Griseb.",,,,"Byrsonima myricifolia","Byrsonima myricifolia",,"WGS84",,,,,"GBIF","SP","code not found","Castro, R.","102","2003","Mamede, M.C.H.","2010",,"Castro",,"brazil","sao paulo","cananeia","parque estadual da ilha do cardoso",,"locality","brazil_sao paulo_cananeia_parque estadual ilha cardoso","brazil_sao paulo_cananeia_pe ilha cardoso",-25.081975,-47.92687,"locality","Byrsonima myricifolia","Griseb.","name_w_authors","Malpighiaceae","Byrsonima myricifolia","Griseb.","species","name accepted","bfo-8840",,,"Byrsonima myricifolia Griseb.","Byrsonima","Malpighiaceae","Byrsonima myricifolia",414126,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","high",TRUE,-25.081975,-47.92687,"coord_gazet","seconds","ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","SP_378518","SP_378518[virtual]","1","0.25","SP_378518","SP_378518","SP_378518","plantr_exact","High","PARQUE ESTADUAL ILHA DO CARDOSO"
,,"https://specieslink.net/col/204",,"UEFS","HUEFS",,"PRESERVED_SPECIMEN","163991","315","Castro, E.R.",,"2003-12-12","2003","12","12",,,,"Brasil","BR","São Paulo",,"Cananéia","ilha do cardoso",,,,,,,,,"S.Romaniuc-Neto","2007-01-01",,"Ficus eximia Schott","Moraceae","Ficus","species","Schott","ACCEPTED",,,"Ficus eximia Schott",,,,"Ficus eximia","Ficus eximia",,"WGS84","https://images.cria.org.br/viewer/HUEFS0163991",,,,"GBIF","HUEFS",,"Castro, E.R.","315","2003","Romaniuc-Neto, S.","2007",,"Castro",,"brazil","sao paulo","cananeia","ilha do cardoso",,"locality","brazil_sao paulo_cananeia_ilha cardoso","brazil_sao paulo_cananeia_ilha cardoso",-25.133547,-47.961661,"locality","Ficus eximia","Schott","name_w_authors","Moraceae","Ficus eximia","Schott","species","name accepted","bfo-10161",,,"Ficus eximia Schott","Ficus","Moraceae","Ficus eximia",168258,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","high",TRUE,-25.133547,-47.961661,"coord_gazet","seconds","ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","HUEFS_163991","HUEFS_163991|SP_394903","1","0.25","HUEFS_163991","HUEFS_163991","HUEFS_163991","plantr_exact","High","PARQUE ESTADUAL ILHA DO CARDOSO"
,,"https://specieslink.net/col/7",,"USP-IB","SPF",,"PRESERVED_SPECIMEN","171637","282","Castro, ER",,"2003-05-30","2003","5","30",,,,"Brasil","BR","São Paulo",,"Cananéia","Ilha do Cardoso",,,,,,,,,"Castro, ER","2005-02-03",,"Campomanesia guaviroba (DC.) Kiaersk.","Myrtaceae","Campomanesia","species","(DC.) Kiaersk.","SYNONYM",,,"Campomanesia guaviroba (DC.) Bertoni",,,,"Campomanesia guaviroba","Campomanesia guaviroba",,,,,,,"GBIF","SPF","code not found","Castro, E.R.","282","2003","Castro, E.R.","2005",,"Castro",,"brazil","sao paulo","cananeia","ilha do cardoso",,"locality","brazil_sao paulo_cananeia_ilha cardoso","brazil_sao paulo_cananeia_ilha cardoso",-25.133547,-47.961661,"locality","Campomanesia guaviroba","(DC.) Kiaersk.","name_w_authors","Myrtaceae","Campomanesia guaviroba","(DC.) Kiaersk.","species","name accepted","bfo-10315",,,"Campomanesia guaviroba (DC.) Kiaersk.","Campomanesia","Myrtaceae","Campomanesia guaviroba",204761,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","high",TRUE,-25.133547,-47.961661,"coord_gazet","seconds","ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","SPF_171637","SPF_171637|W_20070018962|W_20070018963","1","0.25","W_20070018962","W_20070018963","W_20070018963","plantr_exact","High","PARQUE ESTADUAL ILHA DO CARDOSO"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","138740","946","Breier, TB",,"2003-03-19","2003","3","19",,,,"Brazil","BR","São Paulo",,"Cananéia","Parque Estadual da Ilha do Cardoso, Trilha morro das almas.",,,,,,,,,"Wanderley, MDGL","2003-04-01",,"Vriesea paludosa L.B.Sm.","Bromeliaceae","Vriesea","species","L.B.Sm.","SYNONYM",,,"Vriesea friburgensis var. paludosa (L.B.Sm.) L.B.Sm.",,,,"Vriesea paludosa","Vriesea friburgensis",,"WGS84","https://images.cria.org.br/viewer/UEC083927",,,,"GBIF","UEC",,"Breier, T.B.","946","2003","Wanderley, M.D.G.L.","2003",,"Breier",,"brazil","sao paulo","cananeia","parque estadual da ilha do cardoso",,"locality","brazil_sao paulo_cananeia_parque estadual ilha cardoso","brazil_sao paulo_cananeia_pe ilha cardoso",-25.081975,-47.92687,"locality","Vriesea friburgensis var. paludosa","(L.B.Sm.) L.B.Sm.","name_w_authors","Bromeliaceae","Vriesea friburgensis var. paludosa","(L.B.Sm.) L.B.Sm.","variety","replaced synonym","bfo-34515","Vriesea friburgensis var. paludosa","(L.B.Sm.) L.B.Sm.","Vriesea friburgensis var. paludosa (L.B.Sm.) L.B.Sm.","Vriesea","Bromeliaceae","Vriesea friburgensis",1224,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","high",TRUE,-25.081975,-47.92687,"coord_gazet","seconds","ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","UEC_138740","UEC_138740[virtual]","1","0.25","UEC_138740","UEC_138740","UEC_138740","plantr_exact","High","PARQUE ESTADUAL ILHA DO CARDOSO"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","138744","919","Breier, TB",,"2003-03-18","2003","3","18",,,,"Brazil","BR","São Paulo",,"Cananéia","Parque Estadual da Ilha do Cardoso, Trilha morro das almas.",,,,,,,,,"Wanderley, MDGL","2003-04-01",,"Vriesea rodigasiana É.Morren","Bromeliaceae","Vriesea","species","E.Morren","ACCEPTED",,,"Vriesea rodigasiana É.Morren",,,,"Vriesea rodigasiana","Vriesea rodigasiana",,"WGS84","https://images.cria.org.br/viewer/UEC043311",,,,"GBIF","UEC",,"Breier, T.B.","919","2003","Wanderley, M.D.G.L.","2003",,"Breier",,"brazil","sao paulo","cananeia","parque estadual da ilha do cardoso",,"locality","brazil_sao paulo_cananeia_parque estadual ilha cardoso","brazil_sao paulo_cananeia_pe ilha cardoso",-25.081975,-47.92687,"locality","Vriesea rodigasiana","É.Morren","possibly_ok","Bromeliaceae","Vriesea rodigasiana","É.Morren","species","author misspelled","bfo-6547",,,"Vriesea rodigasiana É.Morren","Vriesea","Bromeliaceae","Vriesea rodigasiana",106574,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","high",TRUE,-25.081975,-47.92687,"coord_gazet","seconds","ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","UEC_138744",,"cc","cc",,,,"plantr_exact","High","PARQUE ESTADUAL ILHA DO CARDOSO"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","138780","934","Breier, TB",,"2003-03-19","2003","3","19",,,,"Brazil","BR","São Paulo",,"Cananéia","Parque Estadual da Ilha do Cardoso, Parcelas permanentes. A03.",,,,,,,,,"Wanderley, MDGL","2003-09-01",,"Vriesea incurvata Gaudich.","Bromeliaceae","Vriesea","species","Gaudich.","ACCEPTED",,,"Vriesea incurvata Gaudich.",,,,"Vriesea incurvata","Vriesea incurvata",,"WGS84","https://images.cria.org.br/viewer/UEC043383",,,,"GBIF","UEC",,"Breier, T.B.","934","2003","Wanderley, M.D.G.L.","2003",,"Breier",,"brazil","sao paulo","cananeia","parque estadual da ilha do cardoso",,"locality","brazil_sao paulo_cananeia_parque estadual ilha cardoso","brazil_sao paulo_cananeia_pe ilha cardoso",-25.081975,-47.92687,"locality","Vriesea incurvata","Gaudich.","name_w_authors","Bromeliaceae","Vriesea incurvata","Gaudich.","species","name accepted","bfo-6483",,,"Vriesea incurvata Gaudich.","Vriesea","Bromeliaceae","Vriesea incurvata",106595,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","high",TRUE,-25.081975,-47.92687,"coord_gazet","seconds","ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","UEC_138780","UEC_138780[virtual]","1","0.25","UEC_138780","UEC_138780","UEC_138780","plantr_exact","High","PARQUE ESTADUAL ILHA DO CARDOSO"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","138773","914","Breier, TB",,"2003-03-18","2003","3","18",,,,"Brazil","BR","São Paulo",,"Cananéia","Parque Estadual da Ilha do Cardoso, Na parcela permanente sobre árvore numero 23951.",,,,,,,,,"Wanderley, MDGL","2003-09-01",,"Vriesea ensiformis (Vell.) Beer","Bromeliaceae","Vriesea","species","(Vell.) Beer","ACCEPTED",,,"Vriesea ensiformis (Vell.) Beer",,,,"Vriesea ensiformis","Vriesea ensiformis",,"WGS84","https://images.cria.org.br/viewer/UEC043437",,,,"GBIF","UEC",,"Breier, T.B.","914","2003","Wanderley, M.D.G.L.","2003",,"Breier",,"brazil","sao paulo","cananeia","parque estadual da ilha do cardoso",,"locality","brazil_sao paulo_cananeia_parque estadual ilha cardoso","brazil_sao paulo_cananeia_pe ilha cardoso",-25.081975,-47.92687,"locality","Vriesea ensiformis","(Vell.) Beer","name_w_authors","Bromeliaceae","Vriesea ensiformis","(Vell.) Beer","species","name accepted","bfo-6457",,,"Vriesea ensiformis (Vell.) Beer","Vriesea","Bromeliaceae","Vriesea ensiformis",106612,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","high",TRUE,-25.081975,-47.92687,"coord_gazet","seconds","ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","UEC_138773","UEC_138773[virtual]","1","0.25","UEC_138773","UEC_138773","UEC_138773","plantr_exact","High","PARQUE ESTADUAL ILHA DO CARDOSO"
,,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN","RB01185090","2400","R.G. Udulutsch; M.S. Ferrucci; V.C. Souza; J.P. Souza; R. Tsuji","Vegetação de dunas","2003-09-26","2003","9","26",,,"Vegetação de dunas","Brasil","BR","São Paulo",,"Cananéia","Parque Estadual Ilha do Cardoso",,,,,,,,,"R.G. Udulutsch","2003-09-26",,"Cordia curassavica (Jacq.) Roem. & Schult.","Cordiaceae","Varronia","species","(Jacq.) Roem. & Schult.","SYNONYM",,,"Varronia curassavica Jacq.",,,,"Cordia curassavica (Jacq.) Roem. & Schult.","Varronia curassavica",,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/18/50/90/01185090.jpg",,,,"GBIF","RB",,"Udulutsch, R.G.","2400","2003","Udulutsch, R.G.","2003","Ferrucci, M.S.; Souza, V.C.; Souza, J.P.; Tsuji, R.","Udulutsch",,"brazil","sao paulo","cananeia","parque estadual ilha do cardoso",,"locality","brazil_sao paulo_cananeia_parque estadual ilha cardoso","brazil_sao paulo_cananeia_pe ilha cardoso",-25.081975,-47.92687,"locality","Varronia curassavica","Jacq.","name_w_authors","Cordiaceae","Varronia curassavica","Jacq.","species","replaced synonym","bfo-105435","Varronia curassavica","Jacq.","Varronia curassavica Jacq.","Varronia","Cordiaceae","Varronia curassavica",236337,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","high",TRUE,-25.081975,-47.92687,"coord_gazet","seconds","ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","RB_1185090","ESA_88453|RB_1185090","1","0.25","ESA_88453","RB_1185090","RB_1185090","plantr_exact","High","PARQUE ESTADUAL ILHA DO CARDOSO"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","138469","957","Breier, TB",,"2003-03-19","2003","3","19",,,,"Brazil","BR","São Paulo",,"Cananéia","Parque Estadual da Ilha do Cardoso, Parcelas permanentes",,,,,,,,,"Wanderley, MDGL","2003-04-01",,"Tillandsia tenuifolia L.","Bromeliaceae","Tillandsia","species","L.","ACCEPTED",,,"Tillandsia tenuifolia L.",,,,"Tillandsia tenuifolia","Tillandsia tenuifolia",,"WGS84","https://images.cria.org.br/viewer/UEC043537",,,,"GBIF","UEC",,"Breier, T.B.","957","2003","Wanderley, M.D.G.L.","2003",,"Breier",,"brazil","sao paulo","cananeia","parque estadual da ilha do cardoso",,"locality","brazil_sao paulo_cananeia_parque estadual ilha cardoso","brazil_sao paulo_cananeia_pe ilha cardoso",-25.081975,-47.92687,"locality","Tillandsia tenuifolia","L.","name_w_authors","Bromeliaceae","Tillandsia tenuifolia","L.","species","name accepted","bfo-6409",,,"Tillandsia tenuifolia L.","Tillandsia","Bromeliaceae","Tillandsia tenuifolia",106400,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","high",TRUE,-25.081975,-47.92687,"coord_gazet","seconds","ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","UEC_138469","UEC_138469[virtual]","1","0.25","UEC_138469","UEC_138469","UEC_138469","plantr_exact","High","PARQUE ESTADUAL ILHA DO CARDOSO"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","137460","1006","Breier, TB; Singer, RB",,"2003-05-08","2003","5","8",,,,"Brazil","BR","São Paulo",,"Cananéia","Parque Estadual Ilha do Cardoso.",,,,,,,,,"Zappi, DC","2003-11-01",,"Rhipsalis pachyptera Pfeiff.","Cactaceae","Rhipsalis","species","Pfeiff.","ACCEPTED",,,"Rhipsalis pachyptera Pfeiff.",,,,"Rhipsalis pachyptera","Rhipsalis pachyptera",,"WGS84","https://images.cria.org.br/viewer/UEC090882",,,,"GBIF","UEC",,"Breier, T.B.","1006","2003","Zappi, D.C.","2003","Singer, R.B.","Breier",,"brazil","sao paulo","cananeia","parque estadual ilha do cardoso",,"locality","brazil_sao paulo_cananeia_parque estadual ilha cardoso","brazil_sao paulo_cananeia_pe ilha cardoso",-25.081975,-47.92687,"locality","Rhipsalis pachyptera","Pfeiff.","name_w_authors","Cactaceae","Rhipsalis pachyptera","Pfeiff.","species","name accepted","bfo-1718",,,"Rhipsalis pachyptera Pfeiff.","Rhipsalis","Cactaceae","Rhipsalis pachyptera",106247,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","high",TRUE,-25.081975,-47.92687,"coord_gazet","seconds","ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","UEC_137460","UEC_137460[virtual]","1","0.25","UEC_137460","UEC_137460","UEC_137460","plantr_exact","High","PARQUE ESTADUAL ILHA DO CARDOSO"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4887013",,,"ESA","ESA",,"PRESERVED_SPECIMEN","ESA088456","2408","Udulutsch, R.G.;Ferrucci, M.S.,Souza, J.P.,Souza, V.C.,Tsuji, R.","Arvoreta, ca. 1,8m.Flores verde-amareladas.","2003-09-26","2003","9","26","9/26/2003",,"Arvoreta, ca. 1,8m.Flores verde-amareladas.","Brasil","BR","São Paulo",,"Cananéia","Parque Estadual Ilha do Cardoso. Floresta Atlântica de Encosta.",,,,,,,,,"Souza, V.C.","2003-09-26",,"Hedyosmum brasiliense Miq.","Chloranthaceae","Hedyosmum","species","Mart. ex Miq.","ACCEPTED",,,"Hedyosmum brasiliense Miq.",,,,"Hedyosmum brasiliense Mart. ex Miq.","Hedyosmum brasiliense",,,"jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/8/84/56/esa00088456.dzi",,,,"GBIF","ESA",,"Udulutsch, R.G.","2408","2003","Souza, V.C.","2003","Ferrucci, M.S.; Souza, J.P.; Souza, V.C.; Tsuji, R.","Udulutsch",,"brazil","sao paulo","cananeia","parque estadual ilha do cardoso",,"locality","brazil_sao paulo_cananeia_parque estadual ilha cardoso","brazil_sao paulo_cananeia_pe ilha cardoso",-25.081975,-47.92687,"locality","Hedyosmum brasiliense","Mart. ex Miq.","name_w_authors","Chloranthaceae","Hedyosmum brasiliense","Mart. ex Miq.","species","author misspelled","bfo-6808",,,"Hedyosmum brasiliense Mart. ex Miq.","Hedyosmum","Chloranthaceae","Hedyosmum brasiliense",475889,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","high",TRUE,-25.081975,-47.92687,"coord_gazet","seconds","ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","ESA_88456","ESA_88456[virtual]","1","0.25","ESA_88456","ESA_88456","ESA_88456","plantr_exact","High","PARQUE ESTADUAL ILHA DO CARDOSO"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","158285","954","Forster, W; Mazine, FF; Sampaio, D; Salmazo, PB; et al.",,"2002-12-07","2002","12","7",,,,"Brasil","BR","São Paulo",,"CANANEIA","Parque Estadual Ilha do Cardoso.",,,,,,,,,"Chacon, RG","2009-09-28",,"Sauvagesia erecta L.","Ochnaceae","Sauvagesia","species","L.","ACCEPTED",,,"Sauvagesia erecta L.",,,,"Sauvagesia erecta","Sauvagesia erecta",,,"https://images.cria.org.br/viewer/UEC015232",,,,"GBIF","UEC",,"Forster, W.","954","2002","Chacon, R.G.",,"Mazine, F.F.; Sampaio, D.; Salmazo, P.B.","Forster",,"brazil","sao paulo","cananeia","parque estadual ilha do cardoso",,"locality","brazil_sao paulo_cananeia_parque estadual ilha cardoso","brazil_sao paulo_cananeia_pe ilha cardoso",-25.081975,-47.92687,"locality","Sauvagesia erecta","L.","name_w_authors","Ochnaceae","Sauvagesia erecta","L.","species","name accepted","bfo-19941",,,"Sauvagesia erecta L.","Sauvagesia","Ochnaceae","Sauvagesia erecta",111876,"brazil_sao paulo_cananeia","Brazil","São Paulo","Cananéia",,"ibge","high",TRUE,-25.081975,-47.92687,"coord_gazet","seconds","ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","UEC_158285","CEN_72139|ESA_85932|UEC_158285","1","0.25","CEN_72139","CEN_72139","CEN_72139","plantr_exact","High","PARQUE ESTADUAL ILHA DO CARDOSO"
