"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","recordID","confidenceLocality","selectionCategory","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink",,,"2025-02-04T08:01:48",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"37671",,"Cavalcanti, G.R.A.",,,,,,,,,,,,"1960","01","21",,,,,,,,"São Paulo","Rio Claro","Rio Claro",,,,,"-22.383333","-47.533333",,,,,,,,,,,,"Cavalcanti, G.R.A.",,,,,"Acacia decurrens",,,,,,,"Plantae",,,,,"Fabaceae",,,,"Acacia",,,,"decurrens",,,,,,,,,,,,,,"Acacia decurrens",,,,,,,"Brasil","579","579",,,,,"22°23'S","47°32'W","(J.C.Wendl.) Willd.","Splink",,,,,,,,,,"HRCB037671",,,,,,,,,,,,,,,,,,,"HRCB",,"Cavalcanti, G.R.A.",,"1960","Cavalcanti, G.R.A.",,,"Cavalcanti",,"brazil","sao paulo","rio claro",,,"municipality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam",TRUE,-22.383333,-47.533333,"coord_original","minutes",1142473,"Low","coord_original","ok_same_resolution","Acacia decurrens","Willd.","possibly_ok","Fabaceae","Acacia decurrens","Willd.","species","author misspelled","bfo-636944",,,"Acacia decurrens Willd.","Acacia","Fabaceae","low","Acacia decurrens"
"gbif","5.38869428169852e-315",,"2024-12-18 09:15:51",,,"https://specieslink.net/col/15",,"UNESP-RC","HRCB",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/15/15620","15620","3","Careimi, M.",,,,,"PRESENT",,,,,,"1992-09-23","1992","9","23",,,,,,,"BR","São Paulo",,"Rio Claro","Campus UNESP",,,,,,,,,,,,,,,,,"Furlan, A.",,"1993-01-01",,,"Acacia podalyriifolia A.Cunn. ex G.Don",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Fabales",,"Fabaceae",,,,"Acacia","Acacia",,,"podalyriifolia",,,"species",,"ACCEPTED",,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,FALSE,FALSE,"Acacia podalyriifolia","Acacia podalyriifolia A.Cunn. ex G.Don","Acacia podalyriifolia A.Cunn. ex G.Don","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"Brasil",,,,,"WGS84",,,,"A. Cunn. ex G. Don","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HRCB",,"Careimi, M.","3","1992","Furlan, A.","1993",,"Careimi",,"brazil","sao paulo","rio claro","campus unesp",,"locality","brazil_sao paulo_rio claro_campus unesp","brazil_sao paulo_rio claro_campus unesp rio claro",-22.397222,-47.536111,"locality","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam",TRUE,-22.397222,-47.536111,"coord_gazet","seconds",150013,"Low","coord_gazet","ok_same_resolution","Acacia podalyriifolia","A.Cunn. ex G.Don","name_w_authors","Fabaceae","Acacia podalyriifolia","A.Cunn. ex G.Don","species","name accepted","bfo-609676",,,"Acacia podalyriifolia A.Cunn. ex G.Don","Acacia","Fabaceae","low","Acacia podalyriifolia"
"speciesLink",,,"2025-02-04T07:59:03",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"40489","285","Moura, L.C.",,,,,,,,,,,,"1998","02","07",,,,,,,,"São Paulo","Rio Claro","Rio Claro","Floresta Estadual Edmundo Navarro de Andrade",,,,"-22.41","-47.560001",,"21773",,,,,,,,,,,,,,,"Acanthospermum australe",,,,,,,"Plantae",,,,,"Asteraceae",,,,"Acanthospermum",,,,"australe",,,,,,,,,,,,,,"Acanthospermum australe",,,,,,,"Brasil",,,,,,,,,"(Loefl.) Kuntze","Splink",,,,,,,,,,"HRCB040489",,,,,,,,,,,,,,,,,,,"HRCB",,"Moura, L.C.","285","1998",,,,"Moura",,"brazil","sao paulo","rio claro","floresta estadual edmundo navarro de andrade",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam",TRUE,-22.41,-47.560001,"coord_original","miliseconds",1111460,"High","locality_exact","check_local.2municip.","Acanthospermum australe","(Loefl.) Kuntze","possibly_ok","Asteraceae","Acanthospermum australe","(Loefl.) Kuntze","species","name accepted","bfo-103231",,,"Acanthospermum australe (Loefl.) Kuntze","Acanthospermum","Asteraceae","unknown","Acanthospermum australe"
"gbif","1.93846085252959e-314",,"2024-06-21 19:03:33",,,,,"iNaturalist","Observations","iNaturalist research-grade observations","HUMAN_OBSERVATION",,,"https://www.inaturalist.org/observations/95674710","95674710",,"Carlos Otávio Gussoni",,,,,"PRESENT",,,,,,"2021-09-21T12:03:16","2021","9","21","2021-09-21 12:03:16",,,,,,"BR","São Paulo",,,"Res. Florenca, Rio Claro - SP, Brasil","Res. Florenca, Rio Claro - SP, Brasil",,,"-22.413822","-47.521047",,,,,,,,,"209012632",,,"Sébastien SANT",,"2021-09-23 17:26:08",,"430603","Acanthostachys strobilacea",,,,,,,"Plantae","Tracheophyta","Liliopsida","Poales",,"Bromeliaceae",,,,"Acanthostachys","Acanthostachys",,,"strobilacea",,,"species",,"ACCEPTED",,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",,"StillImage;StillImage",TRUE,FALSE,"Acanthostachys strobilacea","Acanthostachys strobilacea (Schult. & Schult.f.) Klotzsch","Acanthostachys strobilacea (Schult. & Schult.f.) Klotzsch","null",FALSE,"LATIN_AMERICA","NORTH_AMERICA","NE",,"BR",,,,,"EPSG:4326",,,,"(Schult. & Schult.f.) Klotzsch","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Observations","code not found","Gussoni, C.O.",,"2021","Sebastien, S.A.N.T.","2021",,"Gussoni",,"brazil","sao paulo","res","res",,"locality","brazil_sao paulo_res","brazil_sao paulo",-22.2584562,-48.7420254,"state","brazil_sao paulo","Brazil","São Paulo",,,"gdam",TRUE,-22.413822,-47.521047,"coord_original","miliseconds",694182,"Low","coord_original","check_local.2state","Acanthostachys strobilacea","(Schult. & Schult.f.) Klotzsch","name_w_authors","Bromeliaceae","Acanthostachys strobilacea","(Schult. & Schult.f.) Klotzsch","species","name accepted","bfo-5752",,,"Acanthostachys strobilacea (Schult. & Schult.f.) Klotzsch","Acanthostachys","Bromeliaceae","low","Acanthostachys strobilacea"
"gbif","2.46058505062113e-314",,"2024-11-13 02:46:44",,,,,"iNaturalist","Observations","iNaturalist research-grade observations","HUMAN_OBSERVATION",,,"https://www.inaturalist.org/observations/41311011","41311011",,"Carlos Otávio Gussoni",,,,,"PRESENT",,,,,,"2017-02-05T06:05","2017","2","5","2017/02/05 6:05 AM -0200",,,,,,"BR","São Paulo",,,"Floresta Estadual Edmundo Navarro de Andrade (setor noroeste)","Floresta Estadual Edmundo Navarro de Andrade (setor noroeste)",,,"-22.386684","-47.5317","1374",,,,,,,,"127887495",,,"Santiago Mailhos",,"2020-09-03 14:49:25",,"244459","Acrocomia aculeata",,,,,,,"Plantae","Tracheophyta","Liliopsida","Arecales",,"Arecaceae",,,,"Acrocomia","Acrocomia",,,"aculeata",,,"species",,"ACCEPTED",,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",,"StillImage",TRUE,FALSE,"Acrocomia aculeata","Acrocomia aculeata (Jacq.) Lodd. ex R.Keith","Acrocomia aculeata (Jacq.) Lodd. ex R.Keith","null",FALSE,"LATIN_AMERICA","NORTH_AMERICA","LC",,"BR",,,,,"EPSG:4326",,,,"(Jacq.) Lodd. ex R.Keith","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Observations","code not found","Gussoni, C.O.",,"2017","Mailhos, S.","2020",,"Gussoni",,"brazil","sao paulo","floresta estadual edmundo navarro de andrade","floresta estadual edmundo navarro de andrade",,"locality","brazil_sao paulo_floresta estadual edmundo navarro andrade","brazil_sao paulo",-22.2584562,-48.7420254,"state","brazil_sao paulo","Brazil","São Paulo",,,"gdam",TRUE,-22.386684,-47.5317,"coord_original","miliseconds",895277,"High","locality_exact","check_local.2state","Acrocomia aculeata","(Jacq.) Lodd. ex Mart.","name_w_authors","Arecaceae","Acrocomia aculeata","(Jacq.) Lodd. ex Mart.","species","author misspelled","bfo-15663",,,"Acrocomia aculeata (Jacq.) Lodd. ex Mart.","Acrocomia","Arecaceae","low","Acrocomia aculeata"
"speciesLink",,,"2025-02-04T08:01:48",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"37657",,"Cavalcanti, G.R.A.",,,,,,,,,,,,"1958","08",,,,,,,,,"São Paulo","Rio Claro","Rio Claro",,,,,"-22.383333","-47.533333",,,,,,,,,,,,"Cavalcanti, G.R.A.",,,,,"Adenanthera pavonina",,,,,,,"Plantae",,,,,"Fabaceae",,,,"Adenanthera",,,,"pavonina",,,,,,,,,,,,,,"Adenanthera pavonina",,,,,,,"Brasil","579","579",,,,,"22°23'S","47°32'W","L.","Splink",,,,,,,,,,"HRCB037657",,,,,,,,,,,,,,,,,,,"HRCB",,"Cavalcanti, G.R.A.",,"1958","Cavalcanti, G.R.A.",,,"Cavalcanti",,"brazil","sao paulo","rio claro",,,"municipality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam",TRUE,-22.383333,-47.533333,"coord_original","minutes",1111567,"Low","coord_original","ok_same_resolution","Adenanthera pavonina","L.","possibly_ok","Fabaceae","Adenanthera pavonina","L.","species","name accepted","bfo-599149",,,"Adenanthera pavonina L.","Adenanthera","Fabaceae","low","Adenanthera pavonina"
"gbif","5.38871161352138e-315",,"2024-12-18 09:14:13",,,"https://specieslink.net/col/15",,"UNESP-RC","HRCB",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/15/27827","27827","s.n.","Lages, B.G.",,,,,"PRESENT",,,,,,"1997-06-19","1997","6","19",,,,,,,"BR","São Paulo",,"Rio Claro","Campus Unesp",,,,,,,,,,,,,,,,,"Assis, M.A.",,"1998-01-01",,,"Adenocalymma bracteatum (Cham.) DC.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",,"Bignoniaceae",,,,"Adenocalymma","Adenocalymma",,,"bracteatum",,,"species",,"ACCEPTED",,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,FALSE,FALSE,"Adenocalymma bracteatum","Adenocalymma bracteatum (Cham.) DC.","Adenocalymma bracteatum (Cham.) DC.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"WGS84",,,,"(Cham.) DC.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HRCB",,"Lages, B.G.",,"1997","Assis, M.A.","1998",,"Lages",,"brazil","sao paulo","rio claro","campus unesp",,"locality","brazil_sao paulo_rio claro_campus unesp","brazil_sao paulo_rio claro_campus unesp rio claro",-22.397222,-47.536111,"locality","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam",TRUE,-22.397222,-47.536111,"coord_gazet","seconds",152627,"Low","coord_gazet","ok_same_resolution","Adenocalymma bracteatum","(Cham.) DC.","name_w_authors","Bignoniaceae","Adenocalymma bracteatum","(Cham.) DC.","species","name accepted","bfo-112322",,,"Adenocalymma bracteatum (Cham.) DC.","Adenocalymma","Bignoniaceae","high","Adenocalymma bracteatum"
"speciesLink",,,"2022-12-26T10:33:04",,,"453",,"UFMG","BHCB-SL",,"PreservedSpecimen",,,,"42082","2366","Barreto, KD",,,,,,,,,,,,"1994","04","28",,,,,,,,"São Paulo","Rio Claro","Rio Claro","Arredores do Lixão",,,,"-22.41","-47.525639",,,,,,,,,,,,"Morais, PO",,"1998-06-NA",,,"Adiantopsis radiata",,,,,,,"Plantae",,,,,"Pteridaceae",,,,"Adiantopsis",,,,"radiata",,,,,,,,,,,,,,"Adiantopsis radiata",,,,,,,"Brasil",,,,,,,"-22.41","-47.525639","(L.) Fée","Splink",,,,"06",,"1998",,,,,"América",,,,,,,,,,,,,,,,,,"BHCB",,"Barreto, K.D.","2366","1994","Morais, P.O.","1998",,"Barreto",,"brazil","sao paulo","rio claro","arredores do lixao",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam",TRUE,-22.41,-47.525639,"coord_original","miliseconds",1626602,"Low","coord_original","check_local.2municip.","Adiantopsis radiata","(L.) Fée","possibly_ok","Pteridaceae","Adiantopsis radiata","(L.) Fée","species","name accepted","bfo-91803",,,"Adiantopsis radiata (L.) Fée","Adiantopsis","Pteridaceae","low","Adiantopsis radiata"
"gbif","2.18914536750365e-314",,"2024-06-21 19:03:33",,,,,"iNaturalist","Observations","iNaturalist research-grade observations","HUMAN_OBSERVATION",,,"https://www.inaturalist.org/observations/78882054","78882054",,"Carlos Otávio Gussoni",,,,,"PRESENT",,,,,,"2021-05-15T13:21:52","2021","5","15","2021-05-15 1:21:52 PM GMT-03:00",,,,,,"BR","São Paulo",,,"Rio Claro - SP, Brasil","Rio Claro - SP, Brasil",,,"-22.420397","-47.522469",,,,,,,,,"211201542",,,"Victor Farjalla Pontes",,"2021-10-03 00:47:40",,"276440","Aechmea bromeliifolia",,,,,,,"Plantae","Tracheophyta","Liliopsida","Poales",,"Bromeliaceae",,,,"Aechmea","Aechmea",,,"bromeliifolia",,,"species",,"ACCEPTED",,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",,"StillImage",TRUE,FALSE,"Aechmea bromeliifolia","Aechmea bromeliifolia (Rudge) Baker ex Benth. & Hook.f.","Aechmea bromeliifolia (Rudge) Baker ex Benth. & Hook.f.","null",FALSE,"LATIN_AMERICA","NORTH_AMERICA","NE",,"BR",,,,,"EPSG:4326",,,,"(Rudge) Baker ex Benth. & Hook.f.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Observations","code not found","Gussoni, C.O.",,"2021","Pontes, V.F.","2021",,"Gussoni",,"brazil","sao paulo","rio claro - sp","rio claro - sp",,"locality","brazil_sao paulo_rio claro sp","brazil_sao paulo",-22.2584562,-48.7420254,"state","brazil_sao paulo","Brazil","São Paulo",,,"gdam",TRUE,-22.420397,-47.522469,"coord_original","miliseconds",768356,"Low","coord_original","check_local.2state","Aechmea bromeliifolia","(Rudge) Baker","name_w_authors","Bromeliaceae","Aechmea bromeliifolia","(Rudge) Baker","species","author misspelled","bfo-5771",,,"Aechmea bromeliifolia (Rudge) Baker","Aechmea","Bromeliaceae","low","Aechmea bromeliifolia"
"gbif","1.9385749584727e-314",,"2024-06-21 19:03:33",,,,,"iNaturalist","Observations","iNaturalist research-grade observations","HUMAN_OBSERVATION",,,"https://www.inaturalist.org/observations/85507048","85507048",,"Carlos Otávio Gussoni",,,,,"PRESENT",,,,,,"2021-07-03T12:28:31","2021","7","3","2021-07-03 12:28:31",,,,,,"BR","São Paulo",,,"Rio Claro - SP, Brasil","Rio Claro - SP, Brasil",,,"-22.417331","-47.525653",,,,,,,,,"188097782",,,"Chris Kettinger",,"2021-07-03 21:42:54",,"1151065","Aechmea bromeliifolia var. albobracteata",,,,,,,"Plantae","Tracheophyta","Liliopsida","Poales",,"Bromeliaceae",,,,"Aechmea","Aechmea",,,"bromeliifolia","albobracteata",,"variety",,"ACCEPTED",,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",,"StillImage;StillImage;StillImage;StillImage;StillImage",TRUE,FALSE,"Aechmea bromeliifolia","Aechmea bromeliifolia var. albobracteata Philcox","Aechmea bromeliifolia var. albobracteata Philcox","null",FALSE,"LATIN_AMERICA","NORTH_AMERICA",,,"BR",,,,,"EPSG:4326",,,,"Philcox","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Observations","code not found","Gussoni, C.O.",,"2021","Kettinger, C.","2021",,"Gussoni",,"brazil","sao paulo","rio claro - sp","rio claro - sp",,"locality","brazil_sao paulo_rio claro sp","brazil_sao paulo",-22.2584562,-48.7420254,"state","brazil_sao paulo","Brazil","São Paulo",,,"gdam",TRUE,-22.417331,-47.525653,"coord_original","miliseconds",694342,"Low","coord_original","check_local.2state","Aechmea bromeliifolia var. albobracteata","Philcox","variety|name_w_authors","Bromeliaceae","Aechmea bromeliifolia var. albobracteata","Philcox","variety","name accepted","bfo-27600",,,"Aechmea bromeliifolia var. albobracteata Philcox","Aechmea","Bromeliaceae","low","Aechmea bromeliifolia"
