"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","species.new","recordID","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","tax.check","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","confidenceLocality","selectionCategory","Nome_UC"
,,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN","RB00470636","1686","M. Nadruz; E. Catharino",,"2006-06-21","2006","6","21",,,,"Brasil","BR","São Paulo",,"Bananal","Trilha da onça, csa da Bocaina.",,,"-22.822778","-44.415556",,"22º49´22´´","44º24´56´´W",,"Nadruz & Catharino","2006-06-21",,"Anthurium marense K.Krause","Araceae","Anthurium","species","K.Krause","ACCEPTED",,,"Anthurium marense K.Krause",,,,"Anthurium marense K.Krause","Anthurium marense",,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/47/6/36/00470636.jpg",,,,"GBIF","RB",,"Nadruz, M.","1686","2006","Nadruz","2006","Catharino, E.","Nadruz","Catharino","brazil","sao paulo","bananal","trilha da onca",,"locality","brazil_sao paulo_bananal","brazil_sao paulo_bananal",-22.73353405,-44.33438939,"county","Anthurium marense","K.Krause","name_w_authors","Araceae","Anthurium marense","K.Krause","species","name accepted","bfo-4953",,,"Anthurium marense K.Krause","Anthurium","Araceae","Anthurium marense",249314,"brazil_sao paulo_bananal","Brazil","São Paulo","Bananal",,"ibge","low",TRUE,-22.822778,-44.415556,"coord_original","seconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","RB_470636",,"cc","cc",,,,"Low","coord_original","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO VERMELHO"
,,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN","RB00470787","1687","M.Nadruz; E. Catharino","Mata atlântica de encosta alta.","2006-06-21","2006","6","21",,,"Mata atlântica de encosta alta.","Brasil","BR","São Paulo",,"Bananal","Trilha da onça, casa da Bocaina.",,,"-22.824167","-44.422222",,"22º49´27´´","44º25´20´´W",,"Nadruz","2006-06-21",,"Anthurium lucioi Nadruz","Araceae","Anthurium","species","Nadruz","ACCEPTED",,,"Anthurium lucioi Nadruz",,,,"Anthurium lucioi Nadruz","Anthurium lucioi",,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/47/7/87/00470787.jpg",,,,"GBIF","RB",,"Nadruz, M.","1687","2006","Nadruz","2006","Catharino, E.","Nadruz",,"brazil","sao paulo","bananal","trilha da onca",,"locality","brazil_sao paulo_bananal","brazil_sao paulo_bananal",-22.73353405,-44.33438939,"county","Anthurium lucioi","Nadruz","name_w_authors","Araceae","Anthurium lucioi","Nadruz","species","name accepted","bfo-4951",,,"Anthurium lucioi Nadruz","Anthurium","Araceae","Anthurium lucioi",249318,"brazil_sao paulo_bananal","Brazil","São Paulo","Bananal",,"ibge","low",TRUE,-22.824167,-44.422222,"coord_original","seconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","RB_470787",,"cc","cc",,,,"Low","coord_original","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO VERMELHO"
,,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN","RB00470081","1685","M. Nadruz; E. Catharino","Mata Atlântica de Encosta Alta.","2006-06-21","2006","6","21",,,"Mata Atlântica de Encosta Alta.","Brasil","BR","São Paulo",,"Bananal","Serra da Bocaina, trilha da onça, casa da Bocaina.",,,"-22.824167","-44.422222",,"22º49´27´´","44º25´20´´W",,"Nadruz & Catharino","2006-06-21",,"Anthurium bocainense Cath. & Nadruz","Araceae","Anthurium","species","Cath. & Nadruz","ACCEPTED",,,"Anthurium bocainense Cath. & Nadruz",,,,"Anthurium bocainense Cath. & Nadruz","Anthurium bocainense",,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/47/0/81/00470081.jpg",,,,"GBIF","RB",,"Nadruz, M.","1685","2006","Nadruz","2006","Catharino, E.","Nadruz","Catharino","brazil","sao paulo","bananal","serra da bocaina",,"locality","brazil_sao paulo_bananal","brazil_sao paulo_bananal",-22.73353405,-44.33438939,"county","Anthurium bocainense","Cath. & Nadruz","name_w_authors","Araceae","Anthurium bocainense","Cath. & Nadruz","species","name accepted","bfo-4918",,,"Anthurium bocainense Cath. & Nadruz","Anthurium","Araceae","Anthurium bocainense",249229,"brazil_sao paulo_bananal","Brazil","São Paulo","Bananal",,"ibge","low",TRUE,-22.824167,-44.422222,"coord_original","seconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","RB_470081",,"cc","cc",,,,"Low","coord_original","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO VERMELHO"
