"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","recordID","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","confidenceLocality","selectionCategory","tax.check","species.new"
"gbif","1.95368037676741e-314",,,,,,,,,,"HUMAN_OBSERVATION",,,"q-10515720869",,,,,,,,"PRESENT",,,,,,"2021-12-23T16:17:50.225Z","2021","12","23",,,,,,,"BR",,,,,,,,"-23.660495","-47.196095","13",,,,,,,,,,,,,,,,"Acacia podalyriifolia A.Cunn. ex G.Don",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Fabales",,"Fabaceae",,,,"Acacia","Acacia",,,"podalyriifolia",,,"species",,"ACCEPTED",,"14d5676a-2c54-4f94-9023-1e8dcd822aa0",,,TRUE,FALSE,"Acacia podalyriifolia","Acacia podalyriifolia A.Cunn. ex G.Don","Acacia podalyriifolia G.Don","queries",FALSE,"LATIN_AMERICA","EUROPE","LC",,"BR","894.2","894.2",,,"WGS84",,,,"G.Don","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found",,,"2021",,,,,,"brazil",,,,,"country","brazil","brazil",-10.74257447,-53.08032013,"country",TRUE,-23.660495,-47.196095,"coord_original","miliseconds","ok_same_resolution","Acacia podalyriifolia","A.Cunn. ex G.Don","name_w_authors","Fabaceae","Acacia podalyriifolia","A.Cunn. ex G.Don","species","name accepted","bfo-609676",,,"Acacia podalyriifolia A.Cunn. ex G.Don","Acacia","Fabaceae",702045,"brazil","Brazil",,,,"gdam","Low","coord_original","unknown","Acacia podalyriifolia"
"speciesLink",,,"2023-09-15T15:18:02",,,"64",,"IAC","IAC",,"PreservedSpecimen",,,,"42771","3356","L.C. Bernacci; G.A.D.C. Franco; G. Souza (1) & E. Furlan",,,,,,,,,,,,"2003","02","04",,,,,,,,"São Paulo","Ibiúna","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Nelson",,,,"-23.710157","-47.100922",,,,,,,,,,,,"L.C. Bernacci et al.",,"2003-02-04",,,"Acalypha gracilis",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales",,"Euphorbiaceae",,,,"Acalypha",,,,"gracilis",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"-23.710157","-47.100922","Spreng.","Splink","04",,,"02",,"2003",,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Bernacci, L.C.","3356","2003","Bernacci, L.C.","2003","Franco, G.A.D.C.; Souza, G.; Furlan, E.","Bernacci",,"brazil","sao paulo","ibiuna","proximo ao distrito de caucaia do alto",,"locality","brazil_sao paulo_ibiuna","brazil_sao paulo_ibiuna",-23.80233648,-47.21529629,"county",TRUE,-23.710157,-47.100922,"coord_original","miliseconds","check_local.2municip.","Acalypha gracilis","Spreng.","possibly_ok","Euphorbiaceae","Acalypha gracilis","Spreng.","species","name accepted","bfo-29142",,,"Acalypha gracilis Spreng.","Acalypha","Euphorbiaceae",1015831,"brazil_sao paulo_ibiuna","Brazil","São Paulo","Ibiúna",,"ibge","Low","coord_original","low","Acalypha gracilis"
"speciesLink",,,"2023-12-20T16:06:42",,,"7",,"USP","SPF",,"PreservedSpecimen",,,,"163182","49","Yano, T",,,,,,,,,,,,"1983","10","22",,,,,,,,"São Paulo","Ibiúna","Ibiúna",,,,,"-23.65","-47.220001",,"43112",,,,,,,,,,"Mantovani, W",,"1983-NA-NA",,,"Acanthocladus brasiliensis",,,,,,,"Plantae",,,,,"Polygalaceae",,,,"Acanthocladus",,,,"brasiliensis",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","Klotzsch ex Hassk.","Splink",,,,,,"1983",,,,"SPF00163182",,,,,,,,,,,,,,,,,,,"SPF",,"Yano, T.","49","1983","Mantovani, W.","1983",,"Yano",,"brazil","sao paulo","ibiuna",,,"municipality","brazil_sao paulo_ibiuna","brazil_sao paulo_ibiuna",-23.80233648,-47.21529629,"county",TRUE,-23.65,-47.220001,"coord_original","miliseconds","ok_same_resolution","Acanthocladus brasiliensis","(A.St.-Hil. & Moq.) Klotzsch ex Hassk.","possibly_ok","Polygalaceae","Acanthocladus brasiliensis","(A.St.-Hil. & Moq.) Klotzsch ex Hassk.","species","author misspelled","bfo-103170",,,"Acanthocladus brasiliensis (A.St.-Hil. & Moq.) Klotzsch ex Hassk.","Acanthocladus","Polygalaceae",1351237,"brazil_sao paulo_ibiuna","Brazil","São Paulo","Ibiúna",,"ibge","Low","coord_original","medium","Acanthocladus brasiliensis"
"speciesLink",,,"2024-01-30T15:18:45",,,"7",,"USP","SPF",,"PreservedSpecimen",,,,"39953","s.n.","Camargo, MTLA",,,,,,,,,,,,"1985","04",,,,,,,,,"São Paulo","Ibiúna","Ibiúna",,,,,"-23.65","-47.220001",,"43112",,,,,,,,,,"Pirani, JR",,"1985-05-NA",,,"Acanthospermum australe",,,,,,,"Plantae",,,,,"Asteraceae",,,,"Acanthospermum",,,,"australe",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","(Loefl.) Kuntze","Splink",,,,"05",,"1985",,,,"SPF00039953",,,,,,,,,,,,,,,,,,,"SPF",,"Camargo, M.T.L.A.",,"1985","Pirani, J.R.","1985",,"Camargo",,"brazil","sao paulo","ibiuna",,,"municipality","brazil_sao paulo_ibiuna","brazil_sao paulo_ibiuna",-23.80233648,-47.21529629,"county",TRUE,-23.65,-47.220001,"coord_original","miliseconds","ok_same_resolution","Acanthospermum australe","(Loefl.) Kuntze","possibly_ok","Asteraceae","Acanthospermum australe","(Loefl.) Kuntze","species","name accepted","bfo-103231",,,"Acanthospermum australe (Loefl.) Kuntze","Acanthospermum","Asteraceae",1351199,"brazil_sao paulo_ibiuna","Brazil","São Paulo","Ibiúna",,"ibge","Low","coord_original","medium","Acanthospermum australe"
"speciesLink",,,"2024-01-30T15:18:45",,,"7",,"USP","SPF",,"PreservedSpecimen",,,,"176659","s.n.","Camargo, MTLA",,,,,,,,,,,,"1980","06",,,,,,,,,"São Paulo","Ibiúna","Ibiúna",,,,,"-23.65","-47.220001",,"43112",,,,,,,,,,"Amaral, MCE",,"1980-06-NA",,,"Acanthospermum hispidum",,,,,,,"Plantae",,,,,"Asteraceae",,,,"Acanthospermum",,,,"hispidum",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","DC.","Splink",,,,"06",,"1980",,,,"SPF00176659",,,,,,,,,,,,,,,,,,,"SPF",,"Camargo, M.T.L.A.",,"1980","Amaral, M.C.E.","1980",,"Camargo",,"brazil","sao paulo","ibiuna",,,"municipality","brazil_sao paulo_ibiuna","brazil_sao paulo_ibiuna",-23.80233648,-47.21529629,"county",TRUE,-23.65,-47.220001,"coord_original","miliseconds","ok_same_resolution","Acanthospermum hispidum","DC.","possibly_ok","Asteraceae","Acanthospermum hispidum","DC.","species","name accepted","bfo-103232",,,"Acanthospermum hispidum DC.","Acanthospermum","Asteraceae",1361999,"brazil_sao paulo_ibiuna","Brazil","São Paulo","Ibiúna",,"ibge","Low","coord_original","low","Acanthospermum hispidum"
"speciesLink",,,"2024-01-30T15:18:45",,,"7",,"USP","SPF",,"PreservedSpecimen",,,,"39954","s.n.","Camargo, MTLA",,,,,,,,,,,,"1982","12",,,,,,,,,"São Paulo","Ibiúna","Ibiúna",,,,,"-23.65","-47.220001",,"43112",,,,,,,,,,"Amorozo, MCM",,"1984-09-10",,,"Achillea millefolium",,,,,,,"Plantae",,,,,"Asteraceae",,,,"Achillea",,,,"millefolium",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","L.","Splink","10",,,"09",,"1984",,,,"SPF00039954",,,,,,,,,,,,,,,,,,,"SPF",,"Camargo, M.T.L.A.",,"1982","Amorozo, M.C.M.","1984",,"Camargo",,"brazil","sao paulo","ibiuna",,,"municipality","brazil_sao paulo_ibiuna","brazil_sao paulo_ibiuna",-23.80233648,-47.21529629,"county",TRUE,-23.65,-47.220001,"coord_original","miliseconds","ok_same_resolution","Achillea millefolium","L.","possibly_ok","Asteraceae","Achillea millefolium","L.","species","name accepted","bfo-613447",,,"Achillea millefolium L.","Achillea","Asteraceae",1351238,"brazil_sao paulo_ibiuna","Brazil","São Paulo","Ibiúna",,"ibge","Low","coord_original","low","Achillea millefolium"
"speciesLink",,,"2024-01-30T15:18:45",,,"7",,"USP","SPF",,"PreservedSpecimen",,,,"176661","s.n.","Camargo, MTLA",,,,,,,,,,,,"1985","04",,,,,,,,,"São Paulo","Ibiúna","Ibiúna",,,,,"-23.65","-47.220001",,"43112",,,,,,,,,,"Pirani, JR",,"1985-06-NA",,,"Achyrocline satureioides",,,,,,,"Plantae",,,,,"Asteraceae",,,,"Achyrocline",,,,"satureioides",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","(Lam.) DC.","Splink",,,,"06",,"1985",,,,"SPF00176661",,,,,,,,,,,,,,,,,,,"SPF",,"Camargo, M.T.L.A.",,"1985","Pirani, J.R.","1985",,"Camargo",,"brazil","sao paulo","ibiuna",,,"municipality","brazil_sao paulo_ibiuna","brazil_sao paulo_ibiuna",-23.80233648,-47.21529629,"county",TRUE,-23.65,-47.220001,"coord_original","miliseconds","ok_same_resolution","Achyrocline satureioides","(Lam.) DC.","possibly_ok","Asteraceae","Achyrocline satureioides","(Lam.) DC.","species","name accepted","bfo-108826",,,"Achyrocline satureioides (Lam.) DC.","Achyrocline","Asteraceae",1351192,"brazil_sao paulo_ibiuna","Brazil","São Paulo","Ibiúna",,"ibge","Low","coord_original","medium","Achyrocline satureioides"
"speciesLink",,,"2021-12-09T11:13:47",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"319104","25146","Yano, O; Yano, T",,,,,,,,,,,,"1997","12","18",,,,,,,,"São Paulo","Ibiúna","Ibiúna","Bairro Morro Grande, Rio Una, ca. 11,5 km da SP-250 no Km 63",,,,"-23.65","-47.220001",,"43112",,,,,,,,,,"Mamede, MCH",,"2011-07-NA",,,"Acianthera luteola",,,,,,,"Plantae",,,,,"Orchidaceae",,,,"Acianthera",,,,"luteola",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","(Lindl.) Pridgeon & M.W.Chase","Splink",,,,"07",,"2011",,,,,,,,,,,,,,,,,,,,,,,"SP",,"Yano, O.","25146","1997","Mamede, M.C.H.","2011","Yano, T.","Yano",,"brazil","sao paulo","ibiuna","bairro morro grande",,"locality","brazil_sao paulo_ibiuna","brazil_sao paulo_ibiuna",-23.80233648,-47.21529629,"county",TRUE,-23.65,-47.220001,"coord_original","miliseconds","check_local.2municip.","Acianthera luteola","(Lindl.) Pridgeon & M.W.Chase","possibly_ok","Orchidaceae","Acianthera luteola","(Lindl.) Pridgeon & M.W.Chase","species","name accepted","bfo-11025",,,"Acianthera luteola (Lindl.) Pridgeon & M.W.Chase","Acianthera","Orchidaceae",1148549,"brazil_sao paulo_ibiuna","Brazil","São Paulo","Ibiúna",,"ibge","Low","coord_original","low","Acianthera luteola"
"speciesLink",,,"2023-12-20T15:57:11",,,"7",,"USP","SPF",,"PreservedSpecimen",,,,"125017","62","Guimarães, MITM",,,,,,,,,,,,"1983","04","24",,,,,,,,"São Paulo","Bertioga","Bertioga",,,,,"-23.75","-47.166667",,,,,,,,,,,,"Anônimo",,,,,"Acicarpha spathulata",,,,,,,"Plantae",,,,,"Calyceraceae",,,,"Acicarpha",,,,"spathulata",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"-23.75","-47.166667","R.Br.","Splink",,,,,,,,,,"SPF00125017",,,,,,,,,,,,,,,,,,,"SPF",,"Guimaraes, M.I.T.M.","62","1983","Anonimo",,,"Guimaraes",,"brazil","sao paulo","bertioga",,,"municipality","brazil_sao paulo_bertioga","brazil_sao paulo_bertioga",-23.75901349,-46.02990871,"county",TRUE,-23.75,-47.166667,"coord_original","minutes","ok_same_resolution","Acicarpha spathulata","R.Br.","possibly_ok","Calyceraceae","Acicarpha spathulata","R.Br.","species","name accepted","bfo-101527",,,"Acicarpha spathulata R.Br.","Acicarpha","Calyceraceae",1348332,"brazil_sao paulo_bertioga","Brazil","São Paulo","Bertioga",,"ibge","Low","coord_original","unknown","Acicarpha spathulata"
"speciesLink",,,"2015-04-28T10:10:53",,,"483",,"CAS","CAS-BOT",,"PreservedSpecimen",,,,"437935","64","Renner",,,,,,,,,,,,"1980","12","24",,,,,,,,"São Paulo","Ibiuna","Ibiuna","90 km west of São Paulo.",,,,"-23.65","-47.220001",,"43112",,,,,,,,,,,,,,,"Acisanthera quadrata",,,,,,,"Plantae","Spermatophyta","Magnoliopsida","Myrtales",,"Melastomataceae",,,,"Acisanthera",,,,"quadrata",,,,,,,,,,,,,,,,,,,,,"Brazil",,,,,,,,,"Pers.","Splink",,,,,,,,,,"CAS0437935","South America",,,,,,,,,,,,,,,,,,"CAS",,"Renner","64","1980",,,,"Renner",,"brazil","sao paulo","ibiuna","90 km west of sao paulo",,"locality","brazil_sao paulo_ibiuna","brazil_sao paulo_ibiuna",-23.80233648,-47.21529629,"county",TRUE,-23.65,-47.220001,"coord_original","miliseconds","check_local.2municip.","Acisanthera quadrata","Pers.","possibly_ok","Melastomataceae","Acisanthera quadrata","Pers.","species","check not resolved","bfo-611352",,,"Acisanthera quadrata Pers.","Acisanthera","Melastomataceae",964733,"brazil_sao paulo_ibiuna","Brazil","São Paulo","Ibiúna",,"ibge","Low","coord_original","high","Acisanthera quadrata"
