"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","class","order","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","recordID","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","tax.check","species.new","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","selectionCategory","confidenceLocality","Nome_UC"
,,,,"USP","SPF",,"PRESERVED_SPECIMEN","110318","MSP1035",,,,"1995","4","11",,,,"Brasil",,"São Paulo","Andradina","Andradina","Reserva Biológica de Andradina",,,"-20.783333","-51.566667",,"-20.783333","-51.566667",,"Lima, RB",,,"Gouania ulmifolia",,,"Rhamnaceae","Gouania",,,,"-20.783333","-51.566667",,,,,,"ulmifolia",,,,,,"SPF00110318","Splink","SPF",,,"MSP1035","1995","Lima, R.B.",,,,,"brazil","sao paulo","andradina","reserva biologica de andradina",,"locality","brazil_sao paulo_andradina","brazil_sao paulo_andradina",-20.83654449,-51.32941411,"county",848078,"Gouania ulmifolia","Hook. & Arn.","possibly_ok","Rhamnaceae","Gouania ulmifolia","Hook. & Arn.","species","name accepted","bfo-32502",,,"Gouania ulmifolia Hook. & Arn.","Gouania","Rhamnaceae","brazil_sao paulo_andradina","Brazil","São Paulo","Andradina",,"ibge",TRUE,-20.783333,-51.566667,"coord_original","minutes","high","Gouania ulmifolia","check_local.2municip.","ok_state",,FALSE,"ok_dist","full_name_match","SPF_110318",,"cc","cc",,,,"plantr_exact","High","RESERVA BIOLÓGICA ANDRADINA"
,,,,"USP","SPF",,"PRESERVED_SPECIMEN","110341","MSP1002",,,,"1995","4","11",,,,"Brasil",,"São Paulo","Andradina","Andradina","Reserva Biológica de Andradina",,,"-20.783333","-51.566667",,"-20.783333","-51.566667",,"Lombardi, JA","2014-09-NA",,"Cissus erosa",,,"Vitaceae","Cissus",,,,"-20.783333","-51.566667",,,"09","2014",,"erosa",,,,,,"SPF00110341","Splink","SPF",,,"MSP1002","1995","Lombardi, J.A.","2014",,,,"brazil","sao paulo","andradina","reserva biologica de andradina",,"locality","brazil_sao paulo_andradina","brazil_sao paulo_andradina",-20.83654449,-51.32941411,"county",926862,"Cissus erosa","Rich.","possibly_ok","Vitaceae","Cissus erosa","Rich.","species","name accepted","bfo-15257",,,"Cissus erosa Rich.","Cissus","Vitaceae","brazil_sao paulo_andradina","Brazil","São Paulo","Andradina",,"ibge",TRUE,-20.783333,-51.566667,"coord_original","minutes","high","Cissus erosa","check_local.2municip.","ok_state",,FALSE,"ok_dist","full_name_match","SPF_110341",,"cc","cc",,,,"plantr_exact","High","RESERVA BIOLÓGICA ANDRADINA"
,,,,"USP","SPF",,"PRESERVED_SPECIMEN","110347","MSP1059",,,,"1995","4","11",,,,"Brasil",,"São Paulo","Andradina","Andradina","Reserva Biológica de Andradina, Estação Experimental de Zootecnia de Andradina.",,,"-20.783333","-51.566667",,"-20.783333","-51.566667",,"Ribeiro, PG","2013-04-NA",,"Senegalia fiebrigii",,,"Leguminosae","Senegalia",,,,"-20.783333","-51.566667",,,"04","2013",,"fiebrigii",,,,,,"SPF00110347","Splink","SPF",,,"MSP1059","1995","Ribeiro, P.G.","2013",,,,"brazil","sao paulo","andradina","reserva biologica de andradina",,"locality","brazil_sao paulo_andradina","brazil_sao paulo_andradina",-20.83654449,-51.32941411,"county",956596,"Senegalia fiebrigii","(Hassl.) Seigler & Ebinger","possibly_ok","Fabaceae","Senegalia fiebrigii","(Hassl.) Seigler & Ebinger","species","name accepted","bfo-615034",,,"Senegalia fiebrigii (Hassl.) Seigler & Ebinger","Senegalia","Fabaceae","brazil_sao paulo_andradina","Brazil","São Paulo","Andradina",,"ibge",TRUE,-20.783333,-51.566667,"coord_original","minutes","high","Senegalia fiebrigii","check_local.2municip.","ok_state",,FALSE,"ok_dist","full_name_match","SPF_110347",,"cc","cc",,,,"plantr_exact","High","RESERVA BIOLÓGICA ANDRADINA"
,,,,"USP","SPF",,"PRESERVED_SPECIMEN","110801","MSP1017",,,,"1995","4","11",,,,"Brasil",,"São Paulo","Andradina","Andradina","Reserva Biológica de Andradina, Estação Experimental de Zootecnia de Andradina.",,,"-20.783333","-51.566667",,"-20.783333","-51.566667",,"Ribeiro, PG","2011-05-NA",,"Senegalia polyphylla",,,"Leguminosae","Senegalia",,,,"-20.783333","-51.566667",,,"05","2011",,"polyphylla",,,,,,"SPF00110801","Splink","SPF",,,"MSP1017","1995","Ribeiro, P.G.","2011",,,,"brazil","sao paulo","andradina","reserva biologica de andradina",,"locality","brazil_sao paulo_andradina","brazil_sao paulo_andradina",-20.83654449,-51.32941411,"county",845138,"Senegalia polyphylla","(DC.) Britton & Rose","possibly_ok","Fabaceae","Senegalia polyphylla","(DC.) Britton & Rose","species","name accepted","bfo-101015",,,"Senegalia polyphylla (DC.) Britton & Rose","Senegalia","Fabaceae","brazil_sao paulo_andradina","Brazil","São Paulo","Andradina",,"ibge",TRUE,-20.783333,-51.566667,"coord_original","minutes","high","Senegalia polyphylla","check_local.2municip.","ok_state",,FALSE,"ok_dist","full_name_match","SPF_110801",,"cc","cc",,,,"plantr_exact","High","RESERVA BIOLÓGICA ANDRADINA"
,,,,"USP","SPF",,"PRESERVED_SPECIMEN","110328","MSP1004",,"<nO>Trepadeira, flores rosas, início de floração.</nO>",,"1995","4","11",,,"<nO>Trepadeira, flores rosas, início de floração.</nO>","Brasil",,"São Paulo","Andradina","Andradina","Reserva Biológica de Andradina, Mata à margem de estrada.",,,"-20.783333","-51.566667",,"-20.783333","-51.566667",,"Mamede, MCH","1997-NA-NA",,"Banisteriopsis oxyclada",,,"Malpighiaceae","Banisteriopsis",,,,"-20.783333","-51.566667",,,,"1997",,"oxyclada",,,,,,"SPF00110328","Splink","SPF",,,"MSP1004","1995","Mamede, M.C.H.","1997",,,,"brazil","sao paulo","andradina","reserva biologica de andradina, mata a margem de estrada","reserva biologica de andradina","locality","brazil_sao paulo_andradina","brazil_sao paulo_andradina",-20.83654449,-51.32941411,"county",1339509,"Banisteriopsis oxyclada","(A.Juss.) B.Gates","possibly_ok","Malpighiaceae","Banisteriopsis oxyclada","(A.Juss.) B.Gates","species","name accepted","bfo-19404",,,"Banisteriopsis oxyclada (A.Juss.) B.Gates","Banisteriopsis","Malpighiaceae","brazil_sao paulo_andradina","Brazil","São Paulo","Andradina",,"ibge",TRUE,-20.783333,-51.566667,"coord_original","minutes","high","Banisteriopsis oxyclada","check_local.2municip.","ok_state",,FALSE,"ok_dist","full_name_match","SPF_110328",,"cc","cc",,,,"plantr_exact","High","RESERVA BIOLÓGICA ANDRADINA"
,,,,"USP","SPF",,"PRESERVED_SPECIMEN","110356","MSP1036",,"<nO>Frutos com alas vermelhas, flores novas (rosa escura), flores velhas (brancas).</nO>",,"1995","4","11",,,"<nO>Frutos com alas vermelhas, flores novas (rosa escura), flores velhas (brancas).</nO>","Brasil",,"São Paulo","Andradina","Andradina","Reserva Biológica de Andradina, Mata à margem de estrada.",,,"-20.783333","-51.566667",,"-20.783333","-51.566667",,"Mamede, MCH","1997-NA-NA",,"Banisteriopsis muricata",,,"Malpighiaceae","Banisteriopsis",,,,"-20.783333","-51.566667",,,,"1997",,"muricata",,,,,,"SPF00110356","Splink","SPF",,,"MSP1036","1995","Mamede, M.C.H.","1997",,,,"brazil","sao paulo","andradina","reserva biologica de andradina, mata a margem de estrada","reserva biologica de andradina","locality","brazil_sao paulo_andradina","brazil_sao paulo_andradina",-20.83654449,-51.32941411,"county",1339500,"Banisteriopsis muricata","(Cav.) Cuatrec.","possibly_ok","Malpighiaceae","Banisteriopsis muricata","(Cav.) Cuatrec.","species","name accepted","bfo-8809",,,"Banisteriopsis muricata (Cav.) Cuatrec.","Banisteriopsis","Malpighiaceae","brazil_sao paulo_andradina","Brazil","São Paulo","Andradina",,"ibge",TRUE,-20.783333,-51.566667,"coord_original","minutes","high","Banisteriopsis muricata","check_local.2municip.","ok_state",,FALSE,"ok_dist","full_name_match","SPF_110356",,"cc","cc",,,,"plantr_exact","High","RESERVA BIOLÓGICA ANDRADINA"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","82156","MSP1001","Pereira-Noronha, MR; et al.",,"1995-04-11","1995","4","11",,,,"Brasil","BR","São Paulo",,"Andradina","Reserva Biológica de Andradina",,,"-20.783333","-51.566667",,,,,"Pereira-Noronha, MR","1995-06-08",,"Gouania latifolia Reissek","Magnoliopsida","Rosales","Rhamnaceae","Gouania","species","Reissek","ACCEPTED",,,"Gouania latifolia Reissek",,,,"Gouania latifolia","Gouania latifolia",,,"https://images.cria.org.br/viewer/UEC171786",,,,"GBIF","UEC",,"Pereira-Noronha, M.R.","MSP1001","1995","Pereira-Noronha, M.R.","",,"Pereira-Noronha",,"brazil","sao paulo","andradina","reserva biologica de andradina",,"locality","brazil_sao paulo_andradina","brazil_sao paulo_andradina",-20.83654449,-51.32941411,"county",88152,"Gouania latifolia","Reissek","name_w_authors","Rhamnaceae","Gouania latifolia","Reissek","species","name accepted","bfo-20660",,,"Gouania latifolia Reissek","Gouania","Rhamnaceae","brazil_sao paulo_andradina","Brazil","São Paulo","Andradina",,"ibge",TRUE,-20.47,-51.34,"coord_original","miliseconds","high","Gouania latifolia","check_local.2municip.","ok_state",,FALSE,"ok_dist","full_name_match","UEC_82156","SPF_110317|UEC_82156","1","0.25","SPF_110317","SPF_110317","SPF_110317","plantr_exact","High","RESERVA BIOLÓGICA ANDRADINA"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","80980","MSP1007","Pereira-Noronha, MR",,"1995-04-11","1995","4","11",,,,"Brasil","BR","São Paulo",,"Andradina","Reserva Biológica de Andradina",,,"-20.783333","-51.566667",,,,,"Pereira-Noronha, MR","1995-04-11",,"Bredemeyera floribunda Willd.","Magnoliopsida","Fabales","Polygalaceae","Bredemeyera","species","Willd.","ACCEPTED",,,"Bredemeyera floribunda Willd.",,,,"Bredemeyera floribunda","Bredemeyera floribunda",,,"https://images.cria.org.br/viewer/UEC004875",,,,"GBIF","UEC",,"Pereira-Noronha, M.R.","MSP1007","1995","Antar, G.M.","",,"Pereira-Noronha",,"brazil","sao paulo","andradina","reserva biologica de andradina","reserva biologicada estacao experimental e zootecnia de andradina","locality","brazil_sao paulo_andradina","brazil_sao paulo_andradina",-20.83654449,-51.32941411,"county",87725,"Bredemeyera floribunda","Willd.","name_w_authors","Polygalaceae","Bredemeyera floribunda","Willd.","species","name accepted","bfo-20534",,,"Bredemeyera floribunda Willd.","Bredemeyera","Polygalaceae","brazil_sao paulo_andradina","Brazil","São Paulo","Andradina",,"ibge",TRUE,-20.47,-51.34,"coord_original","miliseconds","high","Bredemeyera floribunda","check_local.2municip.","ok_state",,FALSE,"ok_dist","full_name_match","UEC_80980","SPF_110344|UEC_80980","1","0.25","SPF_110344","SPF_110344","SPF_110344","plantr_exact","High","RESERVA BIOLÓGICA ANDRADINA"
,,"https://specieslink.net/col/7",,"USP-IB","SPF",,"PRESERVED_SPECIMEN","120378","1438","Pereira-Noronha, MR",,"1995-08-07","1995","8","7",,,,"Brasil","BR","São Paulo",,"Andradina","Reserva Biológica de Andradina",,,"-20.783333","-51.566667",,,,,,,,"Maytenus Molina","Magnoliopsida","Celastrales","Celastraceae","Maytenus","genus",,"ACCEPTED",,,"Maytenus Molina",,,,"Maytenus",,,,"https://images.cria.org.br/viewer/SPF00120378",,,,"GBIF","SPF",,"Pereira-Noronha, M.R.","1438","1995","Determinador, S.",,,"Pereira-Noronha",,"brazil","sao paulo","andradina","reserva biologica de andradina",,"locality","brazil_sao paulo_andradina","brazil_sao paulo_andradina",-20.83654449,-51.32941411,"county",1616339,"Maytenus","Molina","indet","Celastraceae","Maytenus","Molina","genus","name accepted","bfo-6746",,,"Maytenus Molina","Maytenus","Celastraceae","brazil_sao paulo_andradina","Brazil","São Paulo","Andradina",,"ibge",TRUE,-20.7833333333333,-51.5666666666667,"coord_original","miliseconds","high",,"check_local.2municip.","ok_state",,FALSE,"no_cannot_check","full_name_match","SPF_120378","IAC_57478|SPF_120378","1","0.25","SPF_120378","SPF_120378","SPF_120378","plantr_exact","High","RESERVA BIOLÓGICA ANDRADINA"
,,"https://specieslink.net/col/7",,"USP-IB","SPF",,"PRESERVED_SPECIMEN","110322","1027","Pereira-Noronha, MR",,"1995-04-11","1995","4","11",,,,"Brasil","BR","São Paulo",,"Andradina","Reserva Biológica de Andradina",,,"-20.783333","-51.566667",,,,,"Zappi, DC","2006-01-01",,"Rudgea coronata subsp. ochroleuca (Müll.Arg.) Zappi","Magnoliopsida","Gentianales","Rubiaceae","Rudgea","subspecies","(Müll.Arg.) Zappi","ACCEPTED",,,"Rudgea coronata subsp. ochroleuca (Müll.Arg.) Zappi",,,,"Rudgea coronata ochroleuca","Rudgea coronata",,"WGS84","https://images.cria.org.br/viewer/SPF00110322",,,,"GBIF","SPF",,"Pereira-Noronha, M.R.","1027","1995","Zappi, D.C.","2006",,"Pereira-Noronha",,"brazil","sao paulo","andradina","reserva biologica de andradina",,"locality","brazil_sao paulo_andradina","brazil_sao paulo_andradina",-20.83654449,-51.32941411,"county",17181,"Rudgea coronata subsp. ochroleuca","(Müll.Arg.) Zappi","subspecies|name_w_authors","Rubiaceae","Rudgea coronata subsp. ochroleuca","(Müll.Arg.) Zappi","subspecies","name accepted","bfo-39283",,,"Rudgea coronata subsp. ochroleuca (Müll.Arg.) Zappi","Rudgea","Rubiaceae","brazil_sao paulo_andradina","Brazil","São Paulo","Andradina",,"ibge",TRUE,-20.783333,-51.566667,"coord_original","minutes","high","Rudgea coronata","check_local.2municip.","ok_state",,FALSE,"ok_dist","full_name_match","SPF_110322",,"cc","cc",,,,"plantr_exact","High","RESERVA BIOLÓGICA ANDRADINA"
