"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","class","order","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","recordID","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","tax.check","species.new","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","selectionCategory","confidenceLocality","Nome_UC"
,,,,"UNILA","EVB",,"PRESERVED_SPECIMEN","4039","39",,"<nO>Flor polistêmonea. Fruto verde imaturo. Habitat: Cerrado sucessão ecológica avançada Habito: Arbustivo</nO>",,"2019","10","11",,,"<nO>Flor polistêmonea. Fruto verde imaturo. Habitat: Cerrado sucessão ecológica avançada Habito: Arbustivo</nO>","Brasil",,"São Paulo","Itirapina","Itirapina","Estação Ecológica e Experimental de Itirapina SP. Estação Ecológica de Itirapina",,,"-22.2091667","-47.8988889",,"22º12'33''S","47º53'56''W",,"Sobral, M.","2023-5-  11",,"Campomanesia pubescens",,,"Myrtaceae","Campomanesia",,,,"-22.2091667","-47.8988889",,"11","5","2023",,"pubescens",,,,,,"EVB004039","Splink","EVB",,,"39","2019","Sobral, M.","2023",,,,"brazil","sao paulo","itirapina","estacao ecologica e experimental de itirapina sp, estacao ecologica de itirapina","estacao ecologica e experimental de itirapina sp","locality","brazil_sao paulo_itirapina","brazil_sao paulo_itirapina",-22.29434051,-47.8340504,"county",812435,"Campomanesia pubescens","(Mart. ex DC.) O.Berg","possibly_ok","Myrtaceae","Campomanesia pubescens","(Mart. ex DC.) O.Berg","species","name accepted","bfo-10326",,,"Campomanesia pubescens (Mart. ex DC.) O.Berg","Campomanesia","Myrtaceae","brazil_sao paulo_itirapina","Brazil","São Paulo","Itirapina",,"ibge",TRUE,-22.2091667,-47.8988889,"coord_original","miliseconds","high","Campomanesia pubescens","check_local.2municip.","ok_state",,FALSE,"ok_dist","full_name_match","EVB_4039",,"cc","cc",,,,"plantr_exact","High","ESTAÇÃO ECOLÓGICA ITIRAPINA"
,,,,"Cenargen","CEN",,"PRESERVED_SPECIMEN","105321","3157",,"<nO>Arbusto bastante ramificado, 2 m. Frutos maduros vináceos. Colonizando manchas de solo exposto. Frequente no local.</nO>",,"2017","7","13",,,"<nO>Arbusto bastante ramificado, 2 m. Frutos maduros vináceos. Colonizando manchas de solo exposto. Frequente no local.</nO>","Brasil",,"São Paulo","ITIRAPINA","ITIRAPINA","Estação Ecológica Itirapina.",,,"-22.216666","-47.883333",,"-22.216666","-47.883333",,"M. Simon",,,"Stryphnodendron rotundifolium",,,"Fabaceae Mimosoideae","Stryphnodendron",,,,"-22.216666","-47.883333",,,,,,"rotundifolium",,,,,,"CEN00105321","Splink","CEN",,,"3157","2017","Simon, M.",,,,,"brazil","sao paulo","itirapina","estacao ecologica itirapina",,"locality","brazil_sao paulo_itirapina_estacao ecologica itirapina","brazil_sao paulo_itirapina_estacao ecologica itirapina",-22.247868,-47.826229,"locality",1326445,"Stryphnodendron rotundifolium","Mart.","possibly_ok","Fabaceae","Stryphnodendron rotundifolium","Mart.","species","name accepted","bfo-83743",,,"Stryphnodendron rotundifolium Mart.","Stryphnodendron","Fabaceae","brazil_sao paulo_itirapina","Brazil","São Paulo","Itirapina",,"ibge",TRUE,-22.216666,-47.883333,"coord_original","minutes","high","Stryphnodendron rotundifolium","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","CEN_105321",,"cc","cc",,,,"plantr_exact","High","ESTAÇÃO ECOLÓGICA ITIRAPINA"
,,,,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","200844","3377",,"<nO>Subarbusto, 1m, flores creme, jovens. Planta rara, foram encontrados apenas 8 individuos.; campo sujo, em área de barranco, ao lado da estrada que corta a estação ecológica, ambinete seco.</nO>",,"2017","3","23",,,"<nO>Subarbusto, 1m, flores creme, jovens. Planta rara, foram encontrados apenas 8 individuos.; campo sujo, em área de barranco, ao lado da estrada que corta a estação ecológica, ambinete seco.</nO>","Brasil",,"São Paulo","Itirapina","Itirapina","Estação Ecológica de Itirapina. Estação Ecológica de Itirapina. área próxima do centro da estação ecológica, parte alta.",,,"-22.25","-47.82","22843","0","0",,"Monge, M",,,"Pterocaulon cabrerae",,,"Asteraceae","Pterocaulon",,,,"-22.25","-47.82",,,,,"Pterocaulon cabrerae","cabrerae",,,,,,"UEC163147","Splink","UEC",,,"3377","2017","Monge, M.",,,,,"brazil","sao paulo","itirapina","estacao ecologica de itirapina, area proxima do centro da estacao ecologica","estacao ecologica de itirapina","locality","brazil_sao paulo_itirapina","brazil_sao paulo_itirapina",-22.29434051,-47.8340504,"county",1918343,"Pterocaulon cabrerae",,"possibly_ok",,"Pterocaulon cabrerae",,"species","not found",,,,"Pterocaulon cabrerae","Pterocaulon","Asteraceae","brazil_sao paulo_itirapina","Brazil","São Paulo","Itirapina",,"ibge",TRUE,-22.25,-47.82,"coord_original","miliseconds","high","Pterocaulon cabrerae","check_local.2municip.","ok_county",,,"no_cannot_check","no_match","UEC_200844",,"cc","cc",,,,"plantr_exact","High","ESTAÇÃO ECOLÓGICA ITIRAPINA"
,,,,"ESALQ","ESA",,"PRESERVED_SPECIMEN","139843","2507",,"<nO>Arbusto ca. 40 cm de alt. Flores amarelas.</nO>",,"2017",,,,,"<nO>Arbusto ca. 40 cm de alt. Flores amarelas.</nO>","Brasil",,"São Paulo","Itirapina","Itirapina","Estação Ecológica de Itirapina - Área do Instituto Florestal - Cerrado, campo limpo.",,,"-22.25","-47.82","22843",,,,"Sebastiani, R.","2025-01-  27",,"Banisteriopsis stellaris",,,"Malpighiaceae","Banisteriopsis",,,,"-22.25","-47.82",,"27","01","2025",,"stellaris",,,,,,"ESA139843","Splink","ESA",,,"2507","2017","Sebastiani, R.","2025",,,,"brazil","sao paulo","itirapina","estacao ecologica de itirapina",,"locality","brazil_sao paulo_itirapina_estacao ecologica itirapina","brazil_sao paulo_itirapina_estacao ecologica itirapina",-22.247868,-47.826229,"locality",1118968,"Banisteriopsis stellaris","(Griseb.) B.Gates","possibly_ok","Malpighiaceae","Banisteriopsis stellaris","(Griseb.) B.Gates","species","name accepted","bfo-19411",,,"Banisteriopsis stellaris (Griseb.) B.Gates","Banisteriopsis","Malpighiaceae","brazil_sao paulo_itirapina","Brazil","São Paulo","Itirapina",,"ibge",TRUE,-22.25,-47.82,"coord_original","miliseconds","high","Banisteriopsis stellaris","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","ESA_139843",,"cc","cc",,,,"plantr_exact","High","ESTAÇÃO ECOLÓGICA ITIRAPINA"
,,,,"USP","SPF",,"PRESERVED_SPECIMEN","224355","3",,"<nO>Subarbusto. Perianto amarelo.; Campo sujo, solo arenoso seco.</nO>",,"2015","4","13",,,"<nO>Subarbusto. Perianto amarelo.; Campo sujo, solo arenoso seco.</nO>","Brasil",,"São Paulo","Itirapina","Itirapina","Estação Ecológica de Itirapina",,,"-22.25","-47.91",,"-22.25","-47.91",,"Siniscalchi, CM; Antar, GM","2016-01-NA",,"Stylosanthes gracilis",,,"Leguminosae","Stylosanthes",,,,"-22.25","-47.91",,,"01","2016",,"gracilis",,,,,,"SPF00224355","Splink","SPF",,,"3","2015","Siniscalchi, C.M.","2016",,,"Antar, G.M.","brazil","sao paulo","itirapina","estacao ecologica de itirapina",,"locality","brazil_sao paulo_itirapina_estacao ecologica itirapina","brazil_sao paulo_itirapina_estacao ecologica itirapina",-22.247868,-47.826229,"locality",918766,"Stylosanthes gracilis","Kunth","possibly_ok","Fabaceae","Stylosanthes gracilis","Kunth","species","name accepted","bfo-29863",,,"Stylosanthes gracilis Kunth","Stylosanthes","Fabaceae","brazil_sao paulo_itirapina","Brazil","São Paulo","Itirapina",,"ibge",TRUE,-22.25,-47.91,"coord_original","miliseconds","high","Stylosanthes gracilis","ok_same_resolution","ok_state",,FALSE,"ok_dist","full_name_match","SPF_224355",,"cc","cc",,,,"plantr_exact","High","ESTAÇÃO ECOLÓGICA ITIRAPINA"
,,,,"UNESP-RC","HRCB",,"PRESERVED_SPECIMEN","81435","258",,"<nO>arbusto 2 m, flores vermelhas Habitat: Cerrado típico</nO>",,"2015","12","17",,,"<nO>arbusto 2 m, flores vermelhas Habitat: Cerrado típico</nO>","Brasil",,"São Paulo","Brotas","Brotas","cerrado típico. Estação Ecológica de Itirapina",,,"-22.205556","-47.911667",,"22o12'20""S","47o54'42""W",,"J. Lombardi","2018-4-NA",,"Cissus erosa",,,"Vitaceae","Cissus",,,,"-22.205556","-47.911667",,,"4","2018",,"erosa",,,,,,"HRCB081435","Splink","HRCB",,,"258","2015","Durigan, G.","2015",,,,"brazil","sao paulo","brotas","estacao ecologica de itirapina",,"municipality","brazil_sao paulo_brotas","brazil_sao paulo_brotas",-22.27281012,-48.08149193,"county",864287,"Cissus erosa","Rich.","possibly_ok","Vitaceae","Cissus erosa","Rich.","species","name accepted","bfo-15257",,,"Cissus erosa Rich.","Cissus","Vitaceae","brazil_sao paulo_brotas","Brazil","São Paulo","Brotas",,"ibge",TRUE,-22.205556,-47.911667,"coord_original","seconds","high","Cissus erosa","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","HRCB_81435","HRCB_81435|RB_1223113","1","0.25","RB_1223113","RB_1223113","RB_1223113","plantr_exact","High","ESTAÇÃO ECOLÓGICA ITIRAPINA"
,,,,"SPSF","SPSF",,"PRESERVED_SPECIMEN","56225","3600",,"<nO>Arvoreta de 1,5 m; flores amarela.; Campo úmido.; Habitat: Savana Gramíneo-Lenhosa Habito: Árvore</nO>",,"2013","10","21",,,"<nO>Arvoreta de 1,5 m; flores amarela.; Campo úmido.; Habitat: Savana Gramíneo-Lenhosa Habito: Árvore</nO>","Brasil",,"São Paulo","Itirapina","Itirapina","Estação Ecológica de Itirapina.",,,"-22.25","-47.82",,"22º15'0''S","47º49'12''W",,"P.Moraes","2013-10-  21",,"Persea venosa",,,"Lauraceae","Persea",,,,"-22.25","-47.82",,"21","10","2013",,"venosa",,,,,,"SPSF00056225","Splink","SPSF",,,"3600","2013","Moraes, P.","2013",,,,"brazil","sao paulo","itirapina","estacao ecologica de itirapina",,"locality","brazil_sao paulo_itirapina_estacao ecologica itirapina","brazil_sao paulo_itirapina_estacao ecologica itirapina",-22.247868,-47.826229,"locality",966938,"Persea venosa","Nees & Mart.","possibly_ok","Lauraceae","Persea venosa","Nees & Mart.","species","name accepted","bfo-8522",,,"Persea venosa Nees & Mart.","Persea","Lauraceae","brazil_sao paulo_itirapina","Brazil","São Paulo","Itirapina",,"ibge",TRUE,-22.25,-47.82,"coord_original","miliseconds","high","Persea venosa","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SPSF_56225",,"cc","cc",,,,"plantr_exact","High","ESTAÇÃO ECOLÓGICA ITIRAPINA"
,,,,"UFSC","FLOR",,"PRESERVED_SPECIMEN","43885","700",,"<nO>árvore de 5m altura, com folhas cartáceas, frutos verdes. Amostra em sílica. Duplicata de HRCB 56912. Habitat: cerrado em campo sujo</nO>",,"2012","3","27",,,"<nO>árvore de 5m altura, com folhas cartáceas, frutos verdes. Amostra em sílica. Duplicata de HRCB 56912. Habitat: cerrado em campo sujo</nO>","Brasil",,"São Paulo","Itirapina","Itirapina","Estação Ecológica de Itirapina, estrada de terra à esquerda da segunda ponte em beira de estrada. (Nota FLOR: As corrdenadas impressas na ficha são impossíveis: 22°2376.2""S 47°9015.9""W - pois não existem minutos e segundos maiores que 60. Assim, supomos que tenha sido escrito em formato GMS mas na verdade foi medido em formato GD: -22,23762, -47,90159, pois essas coordenadas incidem num local que pode ser correspondente à descrição da localidade)",,,"-22.2375","-47.9016667",,"22º14'15''S","47º54'6''W",,"Biral, L.","2012-3-NA",,"Plenckia populnea",,,"Celastraceae","Plenckia",,,,"-22.2375","-47.9016667",,,"3","2012",,"populnea",,,,,,"FLOR0043885","Splink","FLOR",,,"700","2012","Biral, L.","2012",,,,"brazil","sao paulo","itirapina","estacao ecologica de itirapina, estrada de terra a esquerda da segunda ponte em beira de estrada","estacao ecologica de itirapina","locality","brazil_sao paulo_itirapina","brazil_sao paulo_itirapina",-22.29434051,-47.8340504,"county",1180674,"Plenckia populnea","Reissek","possibly_ok","Celastraceae","Plenckia populnea","Reissek","species","name accepted","bfo-6783",,,"Plenckia populnea Reissek","Plenckia","Celastraceae","brazil_sao paulo_itirapina","Brazil","São Paulo","Itirapina",,"ibge",TRUE,-22.2375,-47.9016667,"coord_original","miliseconds","high","Plenckia populnea","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","FLOR_43885",,"cc","cc",,,,"plantr_exact","High","ESTAÇÃO ECOLÓGICA ITIRAPINA"
,,,,"UFJF","CESJ",,"PRESERVED_SPECIMEN","76148","3490",,"<nO>Arvoreta 2m, frutos imaturos verdes, em borda de campo úmido.</nO>",,"2012","8","28",,,"<nO>Arvoreta 2m, frutos imaturos verdes, em borda de campo úmido.</nO>","Brasil",,"São Paulo","Itirapina","Itirapina","Estação Ecológica de Itirapina",,,"-22.240611","-47.872583",,"-22.240611","-47.872583",,"P.L.R. de Moraes","2012-8-  28",,"Ocotea tristis",,,"Lauraceae","Ocotea",,,,"-22.240611","-47.872583",,"28","8","2012",,"tristis",,,,,,"CESJ076148","Splink","CESJ",,,"3490","2012","Moraes, P.L.R.","2012",,,,"brazil","sao paulo","itirapina","estacao ecologica de itirapina",,"locality","brazil_sao paulo_itirapina_estacao ecologica itirapina","brazil_sao paulo_itirapina_estacao ecologica itirapina",-22.247868,-47.826229,"locality",1326640,"Ocotea tristis","(Nees & Mart.) Mez","possibly_ok","Lauraceae","Ocotea tristis","(Nees & Mart.) Mez","species","name accepted","bfo-8489",,,"Ocotea tristis (Nees & Mart.) Mez","Ocotea","Lauraceae","brazil_sao paulo_itirapina","Brazil","São Paulo","Itirapina",,"ibge",TRUE,-22.240611,-47.872583,"coord_original","miliseconds","high","Ocotea tristis","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","CESJ_76148",,"cc","cc",,,,"plantr_exact","High","ESTAÇÃO ECOLÓGICA ITIRAPINA"
,,,,"UFC","EAC",,"PRESERVED_SPECIMEN","53184","732",,"<nO>Arbusto, menos de 1m; frutos maduros vermelhos</nO>",,"2007","3","14",,,"<nO>Arbusto, menos de 1m; frutos maduros vermelhos</nO>","Brasil",,"São Paulo","Itirapina","Itirapina","Estação Ecológica de Itirapina, terreno recentemen",,,"-22.25","-47.82","22843","0","0",,"Proença, C.",,,"Psidium australe australe",,,"Myrtaceae","Psidium",,,,"-22.25","-47.82",,,,,"Psidium australe australe","australe",,,,,,"EAC0053184","Splink","EAC",,,"732","2007","Proenca, C.",,,,,"brazil","sao paulo","itirapina","estacao ecologica de itirapina",,"locality","brazil_sao paulo_itirapina_estacao ecologica itirapina","brazil_sao paulo_itirapina_estacao ecologica itirapina",-22.247868,-47.826229,"locality",1070885,"Psidium australe","Cambess.","possibly_ok","Myrtaceae","Psidium australe","Cambess.","species","name accepted","bfo-10856",,,"Psidium australe Cambess.","Psidium","Myrtaceae","brazil_sao paulo_itirapina","Brazil","São Paulo","Itirapina",,"ibge",TRUE,-22.25,-47.82,"coord_original","miliseconds","high","Psidium australe","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","EAC_53184",,"cc","cc",,,,"plantr_exact","High","ESTAÇÃO ECOLÓGICA ITIRAPINA"
