"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","verbatimBasisOfRecord","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","recordID","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","geo.check","cult.check","out.check","dist.check","dist.check.obs","confidenceLocality","selectionCategory","tax.check","species.new"
"speciesLink",,,"2024-12-02T16:04:04",,,"155",,"UFPE","UFP",,"PRESERVED_SPECIMEN",,,,"99557","3371","Barretto, EHP",,,,,,,,,,,,"2023","11","27",,,,,,,,"São Paulo","São Paulo","São Paulo","Parque natural Municipal Itaim, Trilha OLA",,,,"-23.540001","-46.630001",,"53584",,,,,,,,,,"Sordi, SJ",,"2024-02-19",,,"Symphyopappus itatiayensis",,,,,,,"Plantae",,,"Asterales",,"Asteraceae",,,,"Symphyopappus",,,,"itatiayensis",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","(Hook.) Donnell","Splink","PreservedSpecimen","19",,,"02",,"2024",,,,"UFP099557",,,,,,,,,,,,,,,,,,,"UFP",,"Barretto, E.H.P.","3371","2023","Sordi, S.J.","2024",,"Barretto",,"brazil","sao paulo","sao paulo","parque natural municipal itaim",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","check_local.2municip.","Symphyopappus itatiayensis","(Hieron.) R.M.King & H.Rob.","possibly_ok","Asteraceae","Symphyopappus itatiayensis","(Hieron.) R.M.King & H.Rob.","species","name accepted","bfo-103488",,,"Symphyopappus itatiayensis (Hieron.) R.M.King & H.Rob.","Symphyopappus","Asteraceae",1539982,"TRUE","-23.540001",-46.630001,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Symphyopappus itatiayensis"
"speciesLink",,,"2024-12-09T16:33:17",,,"634",,"UFABC","HUFABC",,"PRESERVED_SPECIMEN",,,,"003222","3405","Barretto, EHP; Garcia, RJF; Gonçalves, AF; Barbosa, RS",,,,,,,,,,,,"2023","12","04",,,,,,,,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Itaim, Trilha MAT",,,,"-23.540001","-46.630001",,"53584",,,,,,,,,,"De Sordi, SJ",,"2024-04-02",,,"Piptocarpha reitziana",,,,,,,"Plantae",,,,,"Asteraceae",,,,"Piptocarpha",,,,"reitziana",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","Cabrera","Splink","PreservedSpecimen","02",,,"04",,"2024",,,,"HUFABC003222",,,,,,,,,,,,,,,,,,,"HUFABC",,"Barretto, E.H.P.","3405","2023","Sordi, S.J.","2024","Garcia, R.J.F.; Goncalves, A.F.; Barbosa, R.S.","Barretto",,"brazil","sao paulo","sao paulo","parque natural municipal itaim",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","check_local.2municip.","Piptocarpha reitziana","Cabrera","possibly_ok","Asteraceae","Piptocarpha reitziana","Cabrera","species","name accepted","bfo-134253",,,"Piptocarpha reitziana Cabrera","Piptocarpha","Asteraceae",1073584,"TRUE","-23.540001",-46.630001,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Piptocarpha reitziana"
"speciesLink",,,"2024-12-02T16:04:04",,,"155",,"UFPE","UFP",,"PRESERVED_SPECIMEN",,,,"99555","3184","Barretto, EHP",,,,,,,,,,,,"2023","09","04",,,,,,,,"São Paulo","São Paulo","São Paulo","Parque natural Municipal Itaim, Trilha CEA",,,,"-23.540001","-46.630001",,"53584",,,,,,,,,,"Sordi, SJ",,"2024-02-22",,,"Mikania lasiandrae",,,,,,,"Plantae",,,"Asterales",,"Asteraceae",,,,"Mikania",,,,"lasiandrae",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","DC.","Splink","PreservedSpecimen","22",,,"02",,"2024",,,,"UFP099555",,,,,,,,,,,,,,,,,,,"UFP",,"Barretto, E.H.P.","3184","2023","Sordi, S.J.","2024",,"Barretto",,"brazil","sao paulo","sao paulo","parque natural municipal itaim",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","check_local.2municip.","Mikania lasiandrae","DC.","possibly_ok","Asteraceae","Mikania lasiandrae","DC.","species","name accepted","bfo-5389",,,"Mikania lasiandrae DC.","Mikania","Asteraceae",1540276,"TRUE","-23.540001",-46.630001,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Mikania lasiandrae"
"speciesLink",,,"2024-12-02T16:04:04",,,"155",,"UFPE","UFP",,"PRESERVED_SPECIMEN",,,,"99554","3383","Barretto, EHP",,,,,,,,,,,,"2023","12","04",,,,,,,,"São Paulo","São Paulo","São Paulo","Parque natural Municipal Itaim, Trilha PES",,,,"-23.540001","-46.630001",,"53584",,,,,,,,,,"Sordi, SJ",,"2024-02-19",,,"Clibadium armanii",,,,,,,"Plantae",,,"Asterales",,"Asteraceae",,,,"Clibadium",,,,"armanii",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","(Balb.) Sch.Bip. & O.E.Schulz","Splink","PreservedSpecimen","19",,,"02",,"2024",,,,"UFP099554",,,,,,,,,,,,,,,,,,,"UFP",,"Barretto, E.H.P.","3383","2023","Sordi, S.J.","2024",,"Barretto",,"brazil","sao paulo","sao paulo","parque natural municipal itaim",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","check_local.2municip.","Clibadium armanii","(Balb.) Sch.Bip. ex O.E.Schulz","possibly_ok","Asteraceae","Clibadium armanii","(Balb.) Sch.Bip. ex O.E.Schulz","species","author misspelled","bfo-16067",,,"Clibadium armanii (Balb.) Sch.Bip. ex O.E.Schulz","Clibadium","Asteraceae",1539568,"TRUE","-23.540001",-46.630001,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Clibadium armanii"
"user",,,,,,,,"FURB","FURB",,"PRESERVED_SPECIMEN",,,,"HSTM00007872","548","Pereira, F.G.",,,,,,,,,,,,"2012","05","10",,,,"Arbusto com frutos verdes. Brácteas verdes",,,,"São Paulo",,"São Paulo","Parque Natural Municipal Itaim. Ponto 53 da trilha próximo a sede.",,,,"-23.9133333333333","-46.6316666666667",,,,,,,,,,,"não","Garcia, R.J.F.",,"--/07/2012",,,"Cestrum bracteatum Link & Otto",,,,,,,,,,,,"Solanaceae",,,,"Cestrum",,,,,,,"species",,,,,,,,,"bracteatum",,"SOLANACEAE Cestrum bracteatum Link & Otto",,,,,,,"Brasil",,,,,,,"23º 54' 48"""" S","46º 37' 54"""" W","Link & Otto","Reflora",,,,,,"Arbusto com frutos verdes. Brácteas verdes",,,,,,,,,,,"HSTM",,"HSTM 7872",,"Garcia, R.J.F.,Lobão, P.S.P.","10/05/2012",,,"METRO",,,,,"FURB",,"Pereira, F.G.","548","2012","Garcia, R.J.F.","2012",,"Pereira",,"brazil","sao paulo","sao paulo","parque natural municipal itaim",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","check_local.2municip.","Cestrum bracteatum","Link & Otto","name_w_authors","Solanaceae","Cestrum bracteatum","Link & Otto","species","name accepted","bfo-14637",,,"Cestrum bracteatum Link & Otto","Cestrum","Solanaceae",1705759,"TRUE","-23.9133333333333",-46.6316666666667,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Cestrum bracteatum"
"speciesLink",,,"2024-11-12T10:30:58",,,"391",,"UFSCar","SORO",,"PRESERVED_SPECIMEN",,,,"7646","1290","Honda, S.;Pascalicchio, F.F.; Garcia, R.J.F.; Baretto, E.H.P.; Granato, L.",,,,,,,,,,,,"2014","09","16",,,,,,,,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Itaim. Trilha do tatu, sede nova. Mata Secundária.",,,,"-23.540001","-46.630001",,"53584",,,,,,,,,,"Barretto, E.H.P.",,"2014-10-NA",,,"Myrcia pubipetala",,,,,,,"Plantae",,,,,"Myrtaceae",,,,"Myrcia",,,,"pubipetala",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,"Miq.","Splink","PreservedSpecimen",,,,"10",,"2014",,,,"SORO007646",,,,,,,,,,,,,,,,,,,"SORO",,"Honda, S.","1290","2014","Barretto, E.H.P.","2014","Pascalicchio, F.F.; Garcia, R.J.F.; Baretto, E.H.P.; Granato, L.","Honda",,"brazil","sao paulo","sao paulo","parque natural municipal itaim",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","check_local.2municip.","Myrcia pubipetala","Miq.","possibly_ok","Myrtaceae","Myrcia pubipetala","Miq.","species","name accepted","bfo-10743",,,"Myrcia pubipetala Miq.","Myrcia","Myrtaceae",1609135,"TRUE","-23.540001",-46.630001,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","medium","Myrcia pubipetala"
"speciesLink",,,"2024-12-09T16:33:19",,,"634",,"UFABC","HUFABC",,"PRESERVED_SPECIMEN",,,,"003206","1285","Honda, S",,,,,,,,,,,,"2014","09","16",,,,,,,,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal do Itaim, Trilha do Tatu, sede nova.",,,,"-23.540001","-46.630001",,"53584",,,,,,,,,,"Barretto, EHP",,"2014-10-NA",,,"Eugenia verticillata",,,,,,,"Plantae",,,,,"Myrtaceae",,,,"Eugenia",,,,"verticillata",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","(Vell.) Angely","Splink","PreservedSpecimen",,,,"10",,"2014",,,,"HUFABC003206",,,,,,,,,,,,,,,,,,,"HUFABC",,"Honda, S.","1285","2014","Barretto, E.H.P.","2014",,"Honda",,"brazil","sao paulo","sao paulo","parque natural municipal do itaim",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","check_local.2municip.","Eugenia verticillata","(Vell.) Angely","possibly_ok","Myrtaceae","Eugenia verticillata","(Vell.) Angely","species","name accepted","bfo-36996",,,"Eugenia verticillata (Vell.) Angely","Eugenia","Myrtaceae",965410,"TRUE","-23.540001",-46.630001,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","medium","Eugenia verticillata"
"speciesLink",,,"2025-06-01T12:03:26",,,"342",,"UNIVILLE","JOI",,"PRESERVED_SPECIMEN",,,,"20771","555","F.G.Pereira; R.J.F.Garcia",,,,,,,,,,,,"2012","5","23",,,,,,,,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Itaim, ponto 2 da trilha próxima á futura sede. Sub-bosque.",,,,"-23.8002778","-46.7080556",,,,,,,,,,,,"R.J.F.Garcia",,,,,"Sloanea hirsuta",,,,,,,"Plantae",,,,,"Elaeocarpaceae",,,,"Sloanea",,,,"hirsuta",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"23º48'1''S","46º42'29''W","(Schott) Planch. ex Benth.","Splink","PreservedSpecimen",,,,,,,,,,"JOI023852",,,,,,,,,,,,,,,,,,,"JOI",,"Pereira, F.G.","555","2012","Garcia, R.J.F.",,"Garcia, R.J.F.","Pereira",,"brazil","sao paulo","sao paulo","parque natural municipal itaim",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","check_local.2municip.","Sloanea hirsuta","(Schott) Planch. ex Benth.","possibly_ok","Elaeocarpaceae","Sloanea hirsuta","(Schott) Planch. ex Benth.","species","name accepted","bfo-103503",,,"Sloanea hirsuta (Schott) Planch. ex Benth.","Sloanea","Elaeocarpaceae",1077510,"TRUE","-23.8002778",-46.7080556,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","medium","Sloanea hirsuta"
"speciesLink",,,"2025-01-30T11:36:50",,,"239",,"UFG","UFG",,"PRESERVED_SPECIMEN",,,,"62119","547","Pereira, F.G.; et al.",,,,,,,,,,,,"2012","05","10",,,,,,,,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal itaim",,,,"-23.799167","-46.708333",,,,,,,,,,,,"Garcia, R.J.F.",,"2012-12-11",,,"Struthanthus vulgaris",,,,,,,"Plantae",,,,,"Loranthaceae",,,,"Struthanthus",,,,"vulgaris",,,,,,,,,,,,,,,,,,,,,"Brasil","0","0",,,,,"-23.799167","-46.708333","(Vell.) Mart.","Splink","PreservedSpecimen","11",,,"12",,"2012",,,,"UFG0062119",,,,,,,,,,,,,,,,,,,"UFG",,"Pereira, F.G.","547","2012","Garcia, R.J.F.","2012",,"Pereira",,"brazil","sao paulo","sao paulo","parque natural municipal itaim",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","check_local.2municip.","Struthanthus marginatus","(Desr.) G.Don","possibly_ok","Loranthaceae","Struthanthus marginatus","(Desr.) G.Don","species","replaced synonym","bfo-8711","Struthanthus marginatus","(Desr.) G.Don","Struthanthus marginatus (Desr.) G.Don","Struthanthus","Loranthaceae",1020524,"TRUE","-23.799167",-46.708333,"coord_original","seconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","medium","Struthanthus marginatus"
"speciesLink",,,"2025-01-30T11:38:19",,,"239",,"UFG","UFG",,"PRESERVED_SPECIMEN",,,,"61643","537","Pereira, F.G.; et al.",,,,,,,,,,,,"2012","05","10",,,,,,,,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal itaim",,,,"-23.540001","-46.630001",,"53584",,,,,,,,,,"Garcia, R.J.F.",,"2012-05-10",,,"Pera glabrata",,,,,,,"Plantae",,,,,"Peraceae",,,,"Pera",,,,"glabrata",,,,,,,,,,,,,,,,,,,,,"Brasil","0","0",,,,,"0","0","(Schott) Baill.","Splink","PreservedSpecimen","10",,,"05",,"2012",,,,"UFG0061643",,,,,,,,,,,,,,,,,,,"UFG",,"Pereira, F.G.","537","2012","Garcia, R.J.F.","2012",,"Pereira",,"brazil","sao paulo","sao paulo","parque natural municipal itaim",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","check_local.2municip.","Pera glabrata","(Schott) Baill.","possibly_ok","Peraceae","Pera glabrata","(Schott) Baill.","species","name accepted","bfo-17629",,,"Pera glabrata (Schott) Baill.","Pera","Peraceae",1021459,"TRUE","-23.540001",-46.630001,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","medium","Pera glabrata"
