"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","species.new","recordID","confidenceLocality","selectionCategory","Nome_UC"
,,"155",,"UFPE","UFP",,"PRESERVED_SPECIMEN","99573","2961","Barretto, EHP",,,"2023","04","03",,,,"Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Varginha, Trilha SET",,,"-23.540001","-46.630001","53584","0","0",,"Fiaschi, P","2023-04-NA",,"Dendropanax monogynus","Araliaceae","Dendropanax",,"(Vell.) Seem.",,,,,,"04","2023",,,,,,,,"UFP099573","Splink","UFP",,"Barretto, E.H.P.","2961","2023","Fiaschi, P.","2023",,"Barretto",,"brazil","sao paulo","sao paulo","parque natural municipal varginha",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","Dendropanax monogynus","(Vell.) Seem.","possibly_ok","Araliaceae","Dendropanax monogynus","(Vell.) Seem.","species","name accepted","bfo-5110",,,"Dendropanax monogynus (Vell.) Seem.","Dendropanax","Araliaceae","high","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Dendropanax monogynus",1276790,"High","locality_exact","PARQUE NATURAL MUNICIPAL VARGINHA"
,,"634",,"UFABC","HUFABC",,"PRESERVED_SPECIMEN","002585","38","Granato, L; Barretto, EHP; Pascalicchio, FF; Tenório, GM",,,"2015","08","04",,,,"Brasil",,"SP","São Paulo","São Paulo","Parque Natural Municipal Varginha, Trilha 1.",,,"-23.540001","-46.630001","53584","0","0",,"De Sordi, S J","2020-12-16",,"Heterocondylus alatus","Asteraceae","Heterocondylus",,"(Vell.) R.M.King & H.Rob.",,,,,"16","12","2020",,,,,,,,"HUFABC002585","Splink","HUFABC",,"Granato, L.","38","2015","Sordi, S.J.","2020","Barretto, E.H.P.; Pascalicchio, F.F.; Tenorio, G.M.","Granato",,"brazil","sao paulo","sao paulo","parque natural municipal varginha",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","Heterocondylus alatus","(Vell.) R.M.King & H.Rob.","possibly_ok","Asteraceae","Heterocondylus alatus","(Vell.) R.M.King & H.Rob.","species","name accepted","bfo-16137",,,"Heterocondylus alatus (Vell.) R.M.King & H.Rob.","Heterocondylus","Asteraceae","high","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Heterocondylus alatus",892408,"High","locality_exact","PARQUE NATURAL MUNICIPAL VARGINHA"
,,"634",,"UFABC","HUFABC",,"PRESERVED_SPECIMEN","003242","2940","Barretto, EHP; Garcia, RJF; Hong, TP; Barbosa, RS; Silva, AC; Galvanese, MS",,,"2023","03","27",,,,"Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Varginha, Ao lado da sede",,,"-23.540001","-46.630001","53584","0","0",,"Barretto, EHP","2023-04-NA",,"Ocotea pulchella","Lauraceae","Ocotea",,"(Nees & Mart.) Mez",,,,,,"04","2023",,,,,,,,"HUFABC003242","Splink","HUFABC",,"Barretto, E.H.P.","2940","2023","Barretto, E.H.P.","2023","Garcia, R.J.F.; Hong, T.P.; Barbosa, R.S.; Silva, A.C.; Galvanese, M.S.","Barretto",,"brazil","sao paulo","sao paulo","parque natural municipal varginha",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","Ocotea pulchella","(Nees & Mart.) Mez","possibly_ok","Lauraceae","Ocotea pulchella","(Nees & Mart.) Mez","species","name accepted","bfo-8480",,,"Ocotea pulchella (Nees & Mart.) Mez","Ocotea","Lauraceae","medium","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Ocotea pulchella",813652,"High","locality_exact","PARQUE NATURAL MUNICIPAL VARGINHA"
,,"634",,"UFABC","HUFABC",,"PRESERVED_SPECIMEN","003241","2967","Barretto, EHP; Garcia, RJF; Hong, TP; Gonçalves, AF; Silva, AC",,,"2023","04","03",,,,"Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Varginha, Trilha SET",,,"-23.540001","-46.630001","53584","0","0",,"Barretto, EHP","2023-04-NA",,"Myrcia reitzii","Myrtaceae","Myrcia",,"(D.Legrand) Mazine",,,,,,"04","2023",,,,,,,,"HUFABC003241","Splink","HUFABC",,"Barretto, E.H.P.","2967","2023","Barretto, E.H.P.","2023","Garcia, R.J.F.; Hong, T.P.; Goncalves, A.F.; Silva, A.C.","Barretto",,"brazil","sao paulo","sao paulo","parque natural municipal varginha",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","Myrcia reitzii","(D.Legrand) Mazine","possibly_ok","Myrtaceae","Myrcia reitzii","(D.Legrand) Mazine","species","name accepted","bfo-605442",,,"Myrcia reitzii (D.Legrand) Mazine","Myrcia","Myrtaceae","medium","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Myrcia reitzii",813636,"High","locality_exact","PARQUE NATURAL MUNICIPAL VARGINHA"
,,"634",,"UFABC","HUFABC",,"PRESERVED_SPECIMEN","003240","2956","Barretto, EHP; Garcia, RJF; Hong, TP; Gonçalves, AF; Silva, AC",,,"2023","04","03",,,,"Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Varginha, Trilha SET",,,"-23.540001","-46.630001","53584","0","0",,"Barretto, EHP","2023-04-NA",,"Myrcia laxiflora","Myrtaceae","Myrcia",,"Cambess.",,,,,,"04","2023",,,,,,,,"HUFABC003240","Splink","HUFABC",,"Barretto, E.H.P.","2956","2023","Barretto, E.H.P.","2023","Garcia, R.J.F.; Hong, T.P.; Goncalves, A.F.; Silva, A.C.","Barretto",,"brazil","sao paulo","sao paulo","parque natural municipal varginha",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","Myrcia laxiflora","Cambess.","possibly_ok","Myrtaceae","Myrcia laxiflora","Cambess.","species","name accepted","bfo-10717",,,"Myrcia laxiflora Cambess.","Myrcia","Myrtaceae","medium","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Myrcia laxiflora",892459,"High","locality_exact","PARQUE NATURAL MUNICIPAL VARGINHA"
,,"40",,"MBM","MBM",,"PRESERVED_SPECIMEN","448016","4769","Garcia, R.J.F.; Barretto, E.H.P.; Fukusima-Hein, Y.K.; Reis, J.A.; Galvanesi, M.S.; Maraston, K.T.",,,"2019","11","21",,,,"Brazil",,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Varginha. Trilha da Içá.",,,"-23.540001","-46.630001","53584",,,,"Barretto, E.H.P.","2020-1-NA",,"Ocotea glaziovii","Lauraceae","Ocotea",,"Mez",,,,,,"1","2020",,,,,,,,"MBM448016","Splink","MBM",,"Garcia, R.J.F.","4769","2019","Barretto, E.H.P.","2020","Barretto, E.H.P.; Fukusima-Hein, Y.K.; Reis, J.A.; Galvanesi, M.S.; Maraston, K.T.","Garcia",,"brazil","sao paulo","sao paulo","parque natural municipal varginha",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","Ocotea glaziovii","Mez","possibly_ok","Lauraceae","Ocotea glaziovii","Mez","species","name accepted","bfo-8461",,,"Ocotea glaziovii Mez","Ocotea","Lauraceae","medium","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Ocotea glaziovii",1234716,"High","locality_exact","PARQUE NATURAL MUNICIPAL VARGINHA"
,,"https://specieslink.net/col/204",,"UEFS","HUEFS",,"PRESERVED_SPECIMEN","264365","4796","Garcia, R.J.F.",,"2019-11-21","2019","11","21",,,,"Brasil","BR","São Paulo",,"São Paulo","Parque Natural Municipal Varginha. Trilha do Berçário.",,,,,,,,,"E.H.P.Barretto","2020-01-01",,"Eugenia subavenia O.Berg","Myrtaceae","Eugenia","species","O.Berg","ACCEPTED",,,"Eugenia subavenia O.Berg",,,,"Eugenia subavenia","Eugenia subavenia",,"WGS84",,,,,"GBIF","HUEFS",,"Garcia, R.J.F.","4796","2019","Barretto, E.H.P.","2020",,"Garcia",,"brazil","sao paulo","sao paulo","parque natural municipal varginha",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.65041685,-46.64802516,"coord_gazet","seconds_centroid","Eugenia subavenia","O.Berg","name_w_authors","Myrtaceae","Eugenia subavenia","O.Berg","species","name accepted","bfo-10546",,,"Eugenia subavenia O.Berg","Eugenia","Myrtaceae","medium","check_local.2municip.","ok_county_gazet",,FALSE,"ok_dist","full_name_match","Eugenia subavenia",686860,"High","locality_exact","PARQUE NATURAL MUNICIPAL VARGINHA"
,,"342",,"UNIVILLE","JOI",,"PRESERVED_SPECIMEN","20733","2982","E.H.P.Barretto; R.J.F.Garcia, T.P.Hong, G.A.Oliveira, A.C.Silva",,,"2023","5","17",,,,"Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Varginha",,,"-23.540001","-46.630001","53584",,,,"T.P.Hong","2023-5-31",,"Inga sessilis","Fabaceae","Inga",,"(Vell.) Mart.",,,,,"31","5","2023",,,,,,,,"JOI023787","Splink","JOI",,"Barretto, E.H.P.","2982","2023","Hong, T.P.","2023","Garcia, R.J.F.; Hong, T.P.; Oliveira, G.A.; Silva, A.C.","Barretto",,"brazil","sao paulo","sao paulo","parque natural municipal varginha",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","Inga sessilis","(Vell.) Mart.","possibly_ok","Fabaceae","Inga sessilis","(Vell.) Mart.","species","name accepted","bfo-83263",,,"Inga sessilis (Vell.) Mart.","Inga","Fabaceae","low","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Inga sessilis",876967,"High","locality_exact","PARQUE NATURAL MUNICIPAL VARGINHA"
,,"634",,"UFABC","HUFABC",,"PRESERVED_SPECIMEN","003235","2861","Barretto, EHP; Garcia, RJF; Oliveira, GA; Gonçalves, AF; Galvanese, MS",,,"2023","03","22",,,,"Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Varginha, Trilha CAB",,,"-23.540001","-46.630001","53584","0","0",,"Honda, S","2023-03-30",,"Chusquea kleinii","Poaceae","Chusquea",,"(McClure & L.B.Sm.) A.C.Mota, R.P.Oliveira",,,,,"30","03","2023",,,,,,,,"HUFABC003235","Splink","HUFABC",,"Barretto, E.H.P.","2861","2023","Honda, S.","2023","Garcia, R.J.F.; Oliveira, G.A.; Goncalves, A.F.; Galvanese, M.S.","Barretto",,"brazil","sao paulo","sao paulo","parque natural municipal varginha",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","Chusquea kleinii","A.C.Mota, R.P.Oliveira & L.G.Clark","possibly_ok","Poaceae","Chusquea kleinii","A.C.Mota, R.P.Oliveira & L.G.Clark","species","author misspelled","bfo-604357",,,"Chusquea kleinii A.C.Mota, R.P.Oliveira & L.G.Clark","Chusquea","Poaceae","low","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Chusquea kleinii",813535,"High","locality_exact","PARQUE NATURAL MUNICIPAL VARGINHA"
,,"634",,"UFABC","HUFABC",,"PRESERVED_SPECIMEN","002526","4798","Garcia, RJF; Barretto, EHP; Fukusima-Hein, YK; Reis, JA; Galvanesi, MS; Maraston, K",,,"2019","11","21",,,,"Brasil",,"SP","São Paulo","São Paulo","Parque Natural Municipal de Varginha, Trilha do berçário. Mata secundária.",,,"-23.540001","-46.630001","53584","0","0",,"Honda, S","2019-12-02",,"Rudgea recurva","Rubiaceae","Rudgea",,"Müll. Arg.",,,,,"02","12","2019",,,,,,,,"HUFABC002526","Splink","HUFABC",,"Garcia, R.J.F.","4798","2019","Honda, S.","2019","Barretto, E.H.P.; Fukusima-Hein, Y.K.; Reis, J.A.; Galvanesi, M.S.; Maraston, K.","Garcia",,"brazil","sao paulo","sao paulo","parque natural municipal de varginha",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","Rudgea recurva","Müll.Arg.","possibly_ok","Rubiaceae","Rudgea recurva","Müll.Arg.","species","author misspelled","bfo-14265",,,"Rudgea recurva Müll.Arg.","Rudgea","Rubiaceae","low","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Rudgea recurva",892507,"High","locality_exact","PARQUE NATURAL MUNICIPAL VARGINHA"
