"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","species.new","recordID","confidenceLocality","selectionCategory","Nome_UC"
,,"7",,"USP","SPF",,"PRESERVED_SPECIMEN","230945","52","Magalhães, AM",,,"2014","08","20",,,,"Brasil",,"São Paulo","Itanhaém","Itanhaém",,,,"-24.479722","-46.676111",,"-24.479722","-46.676111",,"Bovini, MG","2015-09-NA",,"Sida rhombifolia","Malvaceae","Sida",,"L.",,,,,,"09","2015",,,,,,,,"SPF00230945","Splink","SPF",,"Magalhaes, A.M.","52","2014","Bovini, M.G.","2015",,"Magalhaes",,"brazil","sao paulo","itanhaem",,,"municipality","brazil_sao paulo_itanhaem","brazil_sao paulo_itanhaem",-24.09121087,-46.8346865,"county","brazil_sao paulo_itanhaem","Brazil","São Paulo","Itanhaém",,"ibge",TRUE,-24.479722,-46.676111,"coord_original","seconds","Sida rhombifolia","L.","possibly_ok","Malvaceae","Sida rhombifolia","L.","species","name accepted","bfo-9234",,,"Sida rhombifolia L.","Sida","Malvaceae","high","ok_same_resolution","ok_state",,FALSE,"ok_dist","full_name_match","Sida rhombifolia",1147209,"Low","coord_original","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ILHAS QUEIMADA GRANDE E QUEIMADA PEQUENA"
,,"1",,"IBt","SP",,"PRESERVED_SPECIMEN","490831","40","Magalhães, AM; et al.",,,"2014","06","26",,,,"Brasil",,"São Paulo","Itanhaém","Itanhaém","Ilha da Queimada Grande, ARIE das Ilhas Queimada Pequena e Queimada Grande",,,"-24.479167","-46.676389",,"-24.479167","-46.676389",,"Bovini, MG","2015-09-NA",,"Sida planicaulis","Malvaceae","Sida",,"Cav.",,,,,,"09","2015",,,,,,,,,"Splink","SP",,"Magalhaes, A.M.","40","2014","Bovini, M.G.","2015",,"Magalhaes",,"brazil","sao paulo","itanhaem","ilha da queimada grande",,"locality","brazil_sao paulo_itanhaem","brazil_sao paulo_itanhaem",-24.09121087,-46.8346865,"county","brazil_sao paulo_itanhaem","Brazil","São Paulo","Itanhaém",,"ibge",TRUE,-24.479167,-46.676389,"coord_original","seconds","Sida planicaulis","Cav.","possibly_ok","Malvaceae","Sida planicaulis","Cav.","species","name accepted","bfo-9227",,,"Sida planicaulis Cav.","Sida","Malvaceae","high","check_local.2municip.","ok_state",,FALSE,"ok_dist","full_name_match","Sida planicaulis",1035635,"Low","coord_original","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ILHAS QUEIMADA GRANDE E QUEIMADA PEQUENA"
,,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN","RB01039787","75","Adriana Melo Magalhães; Ligia G.S. Amorim",,"2015-03-05","2015","3","5",,,,"Brasil","BR","São Paulo",,"Itanhaém","Ilha Queimada Grande. Bela Vista. ARIE das Ilhas Queimada Pequena e Queimada Grande",,,"-24.489167","-46.674167",,"24º29´21´´","46º40´27´´W",,"H.C. Lima","2015-09-01",,"Crotalaria laeta Mart. ex Benth.","Fabaceae","Crotalaria","species","Mart. ex Benth.","ACCEPTED",,,"Crotalaria laeta Mart. ex Benth.",,,,"Crotalaria laeta Mart. ex Benth.","Crotalaria laeta",,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/3/97/87/01039787.jpg",,,,"GBIF","RB",,"Magalhaes, A.M.","75","2015","Lima, H.C.","2015","Amorim, L.G.S.","Magalhaes",,"brazil","sao paulo","itanhaem","ilha queimada grande",,"locality","brazil_sao paulo_itanhaem","brazil_sao paulo_itanhaem",-24.09121087,-46.8346865,"county","brazil_sao paulo_itanhaem","Brazil","São Paulo","Itanhaém",,"ibge",TRUE,-24.489167,-46.674167,"coord_original","seconds","Crotalaria laeta","Mart. ex Benth.","name_w_authors","Fabaceae","Crotalaria laeta","Mart. ex Benth.","species","name accepted","bfo-109796",,,"Crotalaria laeta Mart. ex Benth.","Crotalaria","Fabaceae","high","check_local.2municip.","ok_state",,FALSE,"ok_dist","full_name_match","Crotalaria laeta",230534,"Low","coord_original","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ILHAS QUEIMADA GRANDE E QUEIMADA PEQUENA"
,,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN","RB01039767","44","Adriana Melo Magalhães; Carlos R. Azevedo, Ligia G.S. Amorim",,"2014-06-26","2014","6","26",,,,"Brasil","BR","São Paulo",,"Itanhaém","Ilha Queimada Grande. trilha do farol. ARIE das Ilhas Queimada Pequena e Queimada Grande",,,"-24.479444","-46.676389",,"24º28´46´´","46º40´35´´W",,"R. Esteves","2015-10-01",,"Mikania micrantha Kunth","Asteraceae","Mikania","species","Kunth","ACCEPTED",,,"Mikania micrantha Kunth",,,,"Mikania micrantha Kunth","Mikania micrantha",,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/3/97/67/01039767.jpg",,,,"GBIF","RB",,"Magalhaes, A.M.","44","2014","Esteves, R.","2015","R. Azevedo, L.G.S.A.C.","Magalhaes",,"brazil","sao paulo","itanhaem","ilha queimada grande",,"locality","brazil_sao paulo_itanhaem","brazil_sao paulo_itanhaem",-24.09121087,-46.8346865,"county","brazil_sao paulo_itanhaem","Brazil","São Paulo","Itanhaém",,"ibge",TRUE,-24.479444,-46.676389,"coord_original","seconds","Mikania micrantha","Kunth","name_w_authors","Asteraceae","Mikania micrantha","Kunth","species","name accepted","bfo-5456",,,"Mikania micrantha Kunth","Mikania","Asteraceae","high","check_local.2municip.","ok_state",,FALSE,"ok_dist","full_name_match","Mikania micrantha",230531,"Low","coord_original","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ILHAS QUEIMADA GRANDE E QUEIMADA PEQUENA"
,,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN","RB01039768","46","Adriana Melo Magalhães; Carlos R. Azevedo, Ligia G.S. Amorim",,"2014-06-26","2014","6","26",,,,"Brasil","BR","São Paulo",,"Itanhaém","Ilha Queimada Grande. trilha do farol. ARIE das Ilhas Queimada Pequena e Queimada Grande",,,"-24.479444","-46.676389",,"24º28´46´´","46º40´35´´W",,"H.C. Lima","2015-09-01",,"Desmodium incanum (Sw.) DC.","Fabaceae","Desmodium","species","(Sw.) DC.","ACCEPTED",,,"Desmodium incanum (Sw.) DC.",,,,"Desmodium incanum (Sw.) DC.","Desmodium incanum",,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/3/97/68/01039768.jpg",,,,"GBIF","RB",,"Magalhaes, A.M.","46","2014","Lima, H.C.","2015","R. Azevedo, L.G.S.A.C.","Magalhaes",,"brazil","sao paulo","itanhaem","ilha queimada grande",,"locality","brazil_sao paulo_itanhaem","brazil_sao paulo_itanhaem",-24.09121087,-46.8346865,"county","brazil_sao paulo_itanhaem","Brazil","São Paulo","Itanhaém",,"ibge",TRUE,-24.479444,-46.676389,"coord_original","seconds","Desmodium incanum","(Sw.) DC.","name_w_authors","Fabaceae","Desmodium incanum","(Sw.) DC.","species","name accepted","bfo-115339",,,"Desmodium incanum (Sw.) DC.","Desmodium","Fabaceae","high","check_local.2municip.","ok_state",,FALSE,"ok_dist","full_name_match","Desmodium incanum",230532,"Low","coord_original","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ILHAS QUEIMADA GRANDE E QUEIMADA PEQUENA"
,,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN","RB01039774","59","Adriana Melo Magalhães; Carlos R. Azevedo, Ligia G.S. Amorim",,"2014-08-20","2014","8","20",,,,"Brasil","BR","São Paulo",,"Itanhaém","Ilha Queimada Grande. capinzal. ARIE das Ilhas Queimada Pequena e Queimada Grande",,,"-24.481667","-46.675833",,"24º28´54´´","46º40´33´´W",,"R. Esteves","2015-10-01",,"Cyrtocymura scorpioides (Lam.) H.Rob.","Asteraceae","Cyrtocymura","species","(Lam.) H.Rob.","ACCEPTED",,,"Cyrtocymura scorpioides (Lam.) H.Rob.",,,,"Cyrtocymura scorpioides (Lam.) H.Rob.","Cyrtocymura scorpioides",,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/3/97/74/01039774.jpg",,,,"GBIF","RB",,"Magalhaes, A.M.","59","2014","Esteves, R.","2015","R. Azevedo, L.G.S.A.C.","Magalhaes",,"brazil","sao paulo","itanhaem","ilha queimada grande",,"locality","brazil_sao paulo_itanhaem","brazil_sao paulo_itanhaem",-24.09121087,-46.8346865,"county","brazil_sao paulo_itanhaem","Brazil","São Paulo","Itanhaém",,"ibge",TRUE,-24.481667,-46.675833,"coord_original","seconds","Cyrtocymura scorpioides","(Lam.) H.Rob.","name_w_authors","Asteraceae","Cyrtocymura scorpioides","(Lam.) H.Rob.","species","name accepted","bfo-27011",,,"Cyrtocymura scorpioides (Lam.) H.Rob.","Cyrtocymura","Asteraceae","high","check_local.2municip.","ok_state",,FALSE,"ok_dist","full_name_match","Cyrtocymura scorpioides",230522,"Low","coord_original","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ILHAS QUEIMADA GRANDE E QUEIMADA PEQUENA"
,,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN","RB01039766","42","Adriana Melo Magalhães; Carlos R. Azevedo, Ligia G.S. Amorim",,"2014-06-26","2014","6","26",,,,"Brasil","BR","São Paulo",,"Itanhaém","Ilha Queimada Grande. início da descida da trilha do farol. ARIE das Ilhas Queimada Pequena e Queimada Grande",,,"-24.479722","-46.676111",,"24º28´47´´","46º40´34´´W",,"R. Esteves","2015-10-01",,"Chromolaena odorata (L.) R.M.King & H.Rob.","Asteraceae","Chromolaena","species","(L.) R.M.King & H.Rob.","ACCEPTED",,,"Chromolaena odorata (L.) R.M.King & H.Rob.",,,,"Chromolaena odorata (L.) R.M.King & H.Rob.","Chromolaena odorata",,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/3/97/66/01039766.jpg",,,,"GBIF","RB",,"Magalhaes, A.M.","42","2014","Esteves, R.","2015","R. Azevedo, L.G.S.A.C.","Magalhaes",,"brazil","sao paulo","itanhaem","ilha queimada grande",,"locality","brazil_sao paulo_itanhaem","brazil_sao paulo_itanhaem",-24.09121087,-46.8346865,"county","brazil_sao paulo_itanhaem","Brazil","São Paulo","Itanhaém",,"ibge",TRUE,-24.479722,-46.676111,"coord_original","seconds","Chromolaena odorata","(L.) R.M.King & H.Rob.","name_w_authors","Asteraceae","Chromolaena odorata","(L.) R.M.King & H.Rob.","species","name accepted","bfo-16060",,,"Chromolaena odorata (L.) R.M.King & H.Rob.","Chromolaena","Asteraceae","high","check_local.2municip.","ok_state",,FALSE,"ok_dist","full_name_match","Chromolaena odorata",230537,"Low","coord_original","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ILHAS QUEIMADA GRANDE E QUEIMADA PEQUENA"
,,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN","RB00719756","QT-22","D.F. Bertani","Interior de mata","2007-03-02","2007","3","2",,,"Interior de mata","Brasil","BR","São Paulo",,"Itanhaém","Ilha de Queimada Grande. 1,32 Km na trilha principal.",,,"-24.48633","-46.67462",,,,,"O.T. Aguiar",,,"Eugenia sulcata Spring ex Mart.","Myrtaceae","Eugenia","species","Spring ex Mart.","ACCEPTED",,,"Eugenia sulcata Spring ex Mart.",,,,"Eugenia sulcata Spring ex Mart.","Eugenia sulcata",,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/71/97/56/00719756.jpg",,,,"GBIF","RB",,"Bertani, D.F.","QT-22","2007","Aguiar, O.T.",,,"Bertani",,"brazil","sao paulo","itanhaem","ilha de queimada grande",,"locality","brazil_sao paulo_itanhaem","brazil_sao paulo_itanhaem",-24.09121087,-46.8346865,"county","brazil_sao paulo_itanhaem","Brazil","São Paulo","Itanhaém",,"ibge",TRUE,-24.48633,-46.67462,"coord_original","miliseconds","Eugenia sulcata","Spring ex Mart.","name_w_authors","Myrtaceae","Eugenia sulcata","Spring ex Mart.","species","name accepted","bfo-10551",,,"Eugenia sulcata Spring ex Mart.","Eugenia","Myrtaceae","high","check_local.2municip.","ok_state",,FALSE,"ok_dist","full_name_match","Eugenia sulcata",253330,"Low","coord_original","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ILHAS QUEIMADA GRANDE E QUEIMADA PEQUENA"
,,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN","RB00738977","QT2","D.F. Bertani",,"2007-08-22","2007","8","22",,,,"Brasil","BR","São Paulo",,"Itanhaém","Ilha da Queimada Grande, Interior de mata.",,,"-24.48633","-46.67462",,,,,"M.F. Freitas","2012-12-12",,"Myrsine guianensis (Aubl.) Kuntze","Primulaceae","Myrsine","species","(Aubl.) Kuntze","ACCEPTED",,,"Myrsine guianensis (Aubl.) Kuntze",,,,"Myrsine guianensis (Aubl.) Kuntze","Myrsine guianensis",,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/73/89/77/00738977.jpg",,,,"GBIF","RB",,"Bertani, D.F.","QT2","2007","Freitas, M.F.","2012",,"Bertani",,"brazil","sao paulo","itanhaem","ilha da queimada grande",,"locality","brazil_sao paulo_itanhaem","brazil_sao paulo_itanhaem",-24.09121087,-46.8346865,"county","brazil_sao paulo_itanhaem","Brazil","São Paulo","Itanhaém",,"ibge",TRUE,-24.48633,-46.67462,"coord_original","miliseconds","Myrsine guianensis","(Aubl.) Kuntze","name_w_authors","Primulaceae","Myrsine guianensis","(Aubl.) Kuntze","species","name accepted","bfo-10232",,,"Myrsine guianensis (Aubl.) Kuntze","Myrsine","Primulaceae","high","check_local.2municip.","ok_state",,FALSE,"ok_dist","full_name_match","Myrsine guianensis",253700,"Low","coord_original","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ILHAS QUEIMADA GRANDE E QUEIMADA PEQUENA"
,,"31",,"IBt","SP-ALGAE",,"PRESERVED_SPECIMEN","429130",,"R. Rocha-Jorge",,,"2012","02","08",,,,"Brasil",,"São Paulo","Itanhaém","Itanhaém","Ilha da Queimada Pequena",,,"-24.478056","-46.676944",,"24°28'41""S","46°40'37""W",,"R. Rocha-Jorge","2012-0-NA",,"Ceratodictyon intricatum","Lomentariaceae","Ceratodictyon",,"(C. Agardh) R.E. Norris",,,,,,"0","2012","Ceratodictyon intricatum",,,,,,,,"Splink","SP-ALGAE","code not found","Rocha-Jorge, R.",,"2012","Rocha-Jorge, R.","2012",,"Rocha-Jorge",,"brazil","sao paulo","itanhaem","ilha da queimada pequena",,"locality","brazil_sao paulo_itanhaem","brazil_sao paulo_itanhaem",-24.09121087,-46.8346865,"county","brazil_sao paulo_itanhaem","Brazil","São Paulo","Itanhaém",,"ibge",TRUE,-24.478056,-46.676944,"coord_original","seconds","Ceratodictyon intricatum","(C. Agardh) R.E. Norris","possibly_ok",,"Ceratodictyon intricatum","(C. Agardh) R.E. Norris","species","not found",,,,"Ceratodictyon intricatum (C. Agardh) R.E. Norris","Ceratodictyon","Podostemaceae","low","check_local.2municip.","shore",,,"no_cannot_check","no_match","Ceratodictyon intricatum",1746087,"Low","coord_original","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ILHAS QUEIMADA GRANDE E QUEIMADA PEQUENA"
