"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","species.new","recordID","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","tax.check","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","confidenceLocality","selectionCategory","Nome_UC"
,,"281",,"JBP","HPL",,,"10601","4473","L.C. Bernacci & R. Tsuji",,,"2008","02","28",,,,"Brasil",,"São Paulo","Guarujá","Guarujá","Vicente de Carvalho, Zila Zilda, morro da Asa Delta (antenas), beira da estrada.",,,"-23.99","-46.25","18989","23° 981667","46° 256111",,"L.C. Bernacci","2008-02-28",,"Passiflora cf. capsularis","Passifloraceae","Passiflora",,"L.",,,,,"28","02","2008",,,,"WGS84",,,,"HPL010601","Splink","HPL",,"Bernacci, L.C.","4473","2008","Bernacci, L.C.","2008","Tsuji, R.","Bernacci",,"brazil","sao paulo","guaruja","beira da estrada","vicente de carvalho","locality","brazil_sao paulo_guaruja","brazil_sao paulo_guaruja",-23.95239062,-46.23454988,"county","Passiflora capsularis","L.","conferre","Passifloraceae","Passiflora capsularis","L.","species","name accepted","bfo-12514",,,"Passiflora capsularis L.","Passiflora","Passifloraceae","Passiflora capsularis",1328370,"brazil_sao paulo_guaruja","Brazil","São Paulo","Guarujá",,"ibge","high",TRUE,-23.981667,-46.256111,"coord_original","seconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","HPL_10601","HPL_10601|IAC_49356","1","0.25","IAC_49356","IAC_49356","IAC_49356","Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DE SANTO AMARO"
,,"281",,"JBP","HPL",,,"10600","4474","L.C. Bernacci & R. Tsuji",,,"2008","02","28",,,,"Brasil",,"São Paulo","Guarujá","Guarujá","Vicente de Carvalho, Zila Zilda, morro da Asa Delta (antenas), beira da estrada.",,,"-23.99","-46.25","18989","23° 981667","46° 256111",,"L.C. Bernacci","2008-02-28",,"Passiflora amethystina","Passifloraceae","Passiflora",,"J.C. Mikan",,,,,"28","02","2008",,,,"WGS84",,,,"HPL010600","Splink","HPL",,"Bernacci, L.C.","4474","2008","Bernacci, L.C.","2008","Tsuji, R.","Bernacci",,"brazil","sao paulo","guaruja","beira da estrada","vicente de carvalho","locality","brazil_sao paulo_guaruja","brazil_sao paulo_guaruja",-23.95239062,-46.23454988,"county","Passiflora amethystina","J.C.Mikan","possibly_ok","Passifloraceae","Passiflora amethystina","J.C.Mikan","species","author misspelled","bfo-12509",,,"Passiflora amethystina J.C.Mikan","Passiflora","Passifloraceae","Passiflora amethystina",1326924,"brazil_sao paulo_guaruja","Brazil","São Paulo","Guarujá",,"ibge","high",TRUE,-23.981667,-46.256111,"coord_original","seconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","HPL_10600","HPL_10600|IAC_49357","1","0.25","IAC_49357","IAC_49357","IAC_49357","Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DE SANTO AMARO"
,,"281",,"JBP","HPL",,,"856","1888","H. Lorenzi",,,"2001","05","28",,,,"Brasil",,"SP","Guarujá","Guarujá","em Mata Atlântica, ambiente muito úmido",,,"-23.99","-46.25","18989",,,,"E.G. Gonçalves","2001-05-28",,"Anthurium crassipes","Araceae","Anthurium",,"Engl",,,,,"28","05","2001",,,,,,,,"HPL000856","Splink","HPL",,"Lorenzi, H.","1888","2001","Goncalves, E.G.","2001",,"Lorenzi",,"brazil","sao paulo","guaruja","em mata atlantica",,"locality","brazil_sao paulo_guaruja","brazil_sao paulo_guaruja",-23.95239062,-46.23454988,"county","Anthurium sellowianum","Kunth","possibly_ok","Araceae","Anthurium sellowianum","Kunth","species","author misspelled|replaced synonym","bfo-4972","Anthurium sellowianum","Kunth","Anthurium sellowianum Kunth","Anthurium","Araceae","Anthurium sellowianum",1327585,"brazil_sao paulo_guaruja","Brazil","São Paulo","Guarujá",,"ibge","high",TRUE,-23.99,-46.25,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","HPL_856",,"0","0",,,,"Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DE SANTO AMARO"
,,"281",,"JBP","HPL",,,"3119","1182","E.R. Salviani & H. Lorenzi",,,"2000","02","22",,,,"Brasil",,"SP","Guaruja","Guaruja","Coletada na BR-101.",,,"-23.99","-46.25","18989",,,,"A.P. Prata","2000-02-22",,"Fuirena umbellata","Cyperaceae","Fuirena",,"Rottb.",,,,,"22","02","2000",,,,,,,,"HPL003119","Splink","HPL",,"Salviani, E.R.","1182","2000","Prata, A.P.","2000","Lorenzi, H.","Salviani",,"brazil","sao paulo","guaruja","coletada na br-101",,"locality","brazil_sao paulo_guaruja","brazil_sao paulo_guaruja",-23.95239062,-46.23454988,"county","Fuirena umbellata","Rottb.","possibly_ok","Cyperaceae","Fuirena umbellata","Rottb.","species","name accepted","bfo-7210",,,"Fuirena umbellata Rottb.","Fuirena","Cyperaceae","Fuirena umbellata",1328036,"brazil_sao paulo_guaruja","Brazil","São Paulo","Guarujá",,"ibge","high",TRUE,-23.99,-46.25,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","HPL_3119",,"0","0",,,,"Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DE SANTO AMARO"
,,"88",,"MO","MO",,"PRESERVED_SPECIMEN","3120188","22318","* SPIROMELO",,,"1989","11","29",,,,"Brazil",,"São Paulo",,"Guarujá","mata de encosta, próximo ao pier.",,,"0","0",,,,,"Susanne S. Renner","1999-NA-NA",,"Siparuna brasiliensis","Siparunaceae","Siparuna",,"(Spreng.) A. DC.",,,,,,,"1999",,,,,,,,,"Splink","MO",,"Spiromelo","22318","1989","Moura, M.V.L.P.","1998",,"Spiromelo",,"brazil","sao paulo","guaruja","mata de encosta",,"locality","brazil_sao paulo_guaruja","brazil_sao paulo_guaruja",-23.95239062,-46.23454988,"county","Siparuna brasiliensis","(Spreng.) A.DC.","possibly_ok","Siparunaceae","Siparuna brasiliensis","(Spreng.) A.DC.","species","author misspelled","bfo-14545",,,"Siparuna brasiliensis (Spreng.) A.DC.","Siparuna","Siparunaceae","Siparuna brasiliensis",1266310,"brazil_sao paulo_guaruja","Brazil","São Paulo","Guarujá",,"ibge","high",FALSE,-23.99,-46.25,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","MO_3120188","MO_3120188|Tropicos_3120188|UEC_56267","1","0.25","UEC_56267","UEC_56267","UEC_56267","Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DE SANTO AMARO"
,,"2",,"UNICAMP","UEC",,,"53048","22084","Esposito, MC",,,"1989","11","29",,,,"Brazil",,"São Paulo","Guarujá","Guarujá",,,,"-23.99","-46.25","18989","0","0",,"Bittrich, V","1997-04-NA",,"Clusia criuva","Clusiaceae","Clusia",,"Parviflora",,,,,,"04","1997","Clusia criuva parviflora",,,,,,,"UEC141723","Splink","UEC",,"Esposito, M.C.","22084","1989","Bittrich, V.","1997",,"Esposito",,"brazil","sao paulo","guaruja",,,"municipality","brazil_sao paulo_guaruja","brazil_sao paulo_guaruja",-23.95239062,-46.23454988,"county","Clusia criuva subsp. parviflora","Vesque","subspecies","Clusiaceae","Clusia criuva","Cambess.","subspecies","author misspelled","bfo-111661",,,"Clusia criuva subsp. parviflora Vesque","Clusia","Clusiaceae","Clusia criuva",1085122,"brazil_sao paulo_guaruja","Brazil","São Paulo","Guarujá",,"ibge","high",TRUE,-23.99,-46.25,"coord_original","miliseconds","ok_same_resolution","ok_county",,FALSE,"no_cannot_check","full_name_match","UEC_53048","ESA_124239|UEC_53048","4","1","UEC_53048","UEC_53048","UEC_53048","Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DE SANTO AMARO"
,,"259",,"UFRGS","ICN",,,"111542","s.n.","Leitão Filho, HF; et al.",,,"1986","11","05",,,,"Brasil",,"SP","Guarujá","Guarujá","Rodovia Guarujá-Bertioga km 19 trilha da Prainha Branca",,,"-23.99","-46.25","18989","0","0",,"Stehmann, JR",,,"Solanum pseudoquina","Solanaceae","Solanum",,"A. St.-Hil.",,,,,,,,,,,,,,,"ICN00037627","Splink","ICN",,"Leitao Filho, H.F.",,"1986","Stehmann, J.R.",,,"Leitao Filho",,"brazil","sao paulo","guaruja","rodovia guaruja-bertioga km 19 trilha da prainha branca",,"locality","brazil_sao paulo_guaruja","brazil_sao paulo_guaruja",-23.95239062,-46.23454988,"county","Solanum pseudoquina","A.St.-Hil.","possibly_ok","Solanaceae","Solanum pseudoquina","A.St.-Hil.","species","author misspelled","bfo-14836",,,"Solanum pseudoquina A.St.-Hil.","Solanum","Solanaceae","Solanum pseudoquina",1320989,"brazil_sao paulo_guaruja","Brazil","São Paulo","Guarujá",,"ibge","high",TRUE,-23.99,-46.25,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","ICN_111542",,"cc","cc",,,,"Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DE SANTO AMARO"
,,"259",,"UFRGS","ICN",,,"098726","18746","Leitão, HF; et al.",,,"1986","11","05",,,,"Brasil",,"São Paulo","Guarujá","GUARUJÁ","Rod. Guarujá/Bertioga, KM 19 trilha da Prainha Branca.",,,"-23.99","-46.25","18989","0","0",,"Sobral, M","1993-NA-NA",,"Eugenia sulcata","Myrtaceae","Eugenia",,"Spring ex Mart.",,,,,,,"1993",,,,,,,,,"Splink","ICN",,"Leitao, H.F.","18746","1986","Coutinho, K.","2013",,"Leitao",,"brazil","sao paulo","guaruja","rodovia guaruja",,"locality","brazil_sao paulo_guaruja","brazil_sao paulo_guaruja",-23.95239062,-46.23454988,"county","Eugenia ligustrina","(Sw.) Willd.","name_w_authors","Myrtaceae","Eugenia sulcata","Spring ex Mart.","species","name accepted","bfo-10437",,,"Eugenia ligustrina (Sw.) Willd.","Eugenia","Myrtaceae","Eugenia ligustrina",1321971,"brazil_sao paulo_guaruja","Brazil","São Paulo","Guarujá",,"ibge","high",TRUE,-23.9899997711182,-46.25,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","ICN_98726","CEPEC_115220|IBGE_31675|ICN_98726|RB_308915|SP_316676|UEC_50003","1","0.25","IBGE_31675","CEPEC_115220","CEPEC_115220","Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DE SANTO AMARO"
,,"784",,"IBGE","IBGE",,"PRESERVED_SPECIMEN","31677","18753","Leitão Filho, HF; Tamashiro, JY; Rodrigues, RF et al",,,"1986","11","5",,,,"Brazil",,"São Paulo","Guarujá","Guarujá","rodovia Guarujá-Bertioga, Km 19, trilha da Prainha Branca, em mata.",,,"-23.9958333","-46.2572222",,"23º59'45''S","46º15'26''W",,"Silva-Luz, CL","2010-11-11",,"Tapirira guianenses","Anacardiaceae","Tapirira",,"Aubl.",,,,,"11","11","2010",,,,,,,,"IBGE00031677","Splink","IBGE",,"Leitao Filho, H.F.","18753","1986","Silva-Luz, C.L.","2010","Tamashiro, J.Y.; Rodrigues, R.F.","Leitao Filho",,"brazil","sao paulo","guaruja","rodovia guaruja-bertioga",,"locality","brazil_sao paulo_guaruja","brazil_sao paulo_guaruja",-23.95239062,-46.23454988,"county","Tapirira guianensis","Aubl.","possibly_ok","Anacardiaceae","Tapirira guianensis","Aubl.","species","name misspelled","bfo-4408",,,"Tapirira guianensis Aubl.","Tapirira","Anacardiaceae","Tapirira guianensis",1375668,"brazil_sao paulo_guaruja","Brazil","São Paulo","Guarujá",,"ibge","high",TRUE,-23.99,-46.25,"coord_original","miliseconds","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","IBGE_31677","IBGE_31677|UEC_49999","2","0.5","UEC_49999","UEC_49999","UEC_49999","Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DE SANTO AMARO"
,,"40",,"MBM","MBM",,"PRESERVED_SPECIMEN","159226","18750","Leitão Filho, HF; et al.",,,"1986","11","5",,,,"Brazil",,"São Paulo","Guarujá","Guarujá","Rodovia Guarujá-Bertioga, km 19, trilha",,,"-23.99","-46.25","18989",,,,"Cordeiro, I","2009-4-NA",,"Tetrorchidium rubrinervium","Euphorbiaceae","Tetrorchidium",,"Poepp. & Endl.",,,,,,"4","2009","Tetrorchidium rubrinervium",,,,,,,"MBM159226","Splink","MBM",,"Leitao Filho, H.F.","18750","1986","Cordeiro, I.","2009",,"Leitao Filho",,"brazil","sao paulo","guaruja","rodovia guaruja-bertioga",,"locality","brazil_sao paulo_guaruja","brazil_sao paulo_guaruja",-23.95239062,-46.23454988,"county","Tetrorchidium rubrinervium","Poepp. & Endl.","possibly_ok",,"Tetrorchidium rubrinervium","Poepp. & Endl.","species","not found",,,,"Tetrorchidium rubrinervium Poepp. & Endl.","Tetrorchidium","Euphorbiaceae","Tetrorchidium rubrinervium",1527877,"brazil_sao paulo_guaruja","Brazil","São Paulo","Guarujá",,"ibge","high",TRUE,-23.99,-46.25,"coord_original","miliseconds","check_local.2municip.","ok_county",,,"no_cannot_check","no_match","MBM_159226","MBM_159226|UEC_50001","3","0.75","MBM_159226","UEC_50001","UEC_50001","Low","coord_original","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DE SANTO AMARO"
