"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","class","order","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","recordID","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","tax.check","species.new","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","selectionCategory","confidenceLocality","Nome_UC"
,,"https://specieslink.net/col/7",,"USP-IB","SPF",,"PRESERVED_SPECIMEN","219503","s.n.","Pedro",,"2000-07-13","2000","7","13",,,,"Brasil","BR","São Paulo",,"Cotia","Caucaia do Alto",,,,,,,,,"Kawasaki, ML",,,"Myrcia hebepetala DC.","Magnoliopsida","Myrtales","Myrtaceae","Myrcia","species","DC.","ACCEPTED",,,"Myrcia hebepetala DC.",,,,"Myrcia hebepetala","Myrcia hebepetala",,"WGS84","https://images.cria.org.br/viewer/SPF00219503",,,,"GBIF","SPF",,"Pedro",,"2000","Kawasaki, M.L.",,,"Pedro",,"brazil","sao paulo","cotia","caucaia do alto",,"locality","brazil_sao paulo_cotia_caucaia alto","brazil_sao paulo_cotia_caucaia alto",-23.68777778,-47.02166667,"locality",285314,"Myrcia hebepetala","DC.","name_w_authors","Myrtaceae","Myrcia hebepetala","DC.","species","name accepted","bfo-10702",,,"Myrcia hebepetala DC.","Myrcia","Myrtaceae","brazil_sao paulo_cotia","Brazil","São Paulo","Cotia",,"ibge",TRUE,-23.68777778,-47.02166667,"coord_gazet","seconds","high","Myrcia hebepetala","ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","SPF_219503",,"cc","cc",,,,"coord_gazet","Medium","ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA"
,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","146014","1458","Forzza, RC; Gonçalves, EG; Delprete, PG",,"1999-12-19","1999","12","19",,,,"Brazil","BR","São Paulo",,"Cotia","Caucaia do Alto, Mata do Governo.",,,,,,,,,"Aona, LYS","2007-07-01",,"Dichorisandra pubescens Mart.","Liliopsida","Commelinales","Commelinaceae","Dichorisandra","species","Mart.","ACCEPTED",,,"Dichorisandra pubescens Mart.",,,,"Dichorisandra pubescens","Dichorisandra pubescens",,"WGS84","https://images.cria.org.br/viewer/UEC057524",,,,"GBIF","UEC",,"Forzza, R.C.","1458","1999","Aona, L.Y.S.","2007","Goncalves, E.G.; Delprete, P.G.","Forzza",,"brazil","sao paulo","cotia","caucaia do alto",,"locality","brazil_sao paulo_cotia_caucaia alto","brazil_sao paulo_cotia_caucaia alto",-23.68777778,-47.02166667,"locality",106076,"Dichorisandra pubescens","Mart. ex Schult. f.","name_w_authors","Commelinaceae","Dichorisandra pubescens","Mart. ex Schult. f.","species","author misspelled","bfo-6937",,,"Dichorisandra pubescens Mart. ex Schult. f.","Dichorisandra","Commelinaceae","brazil_sao paulo_cotia","Brazil","São Paulo","Cotia",,"ibge",TRUE,-23.68777778,-47.02166667,"coord_gazet","seconds","high","Dichorisandra pubescens","ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","UEC_146014",,"0","0",,,,"coord_gazet","Medium","ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA"
"PhysicalObject",,"http://biocol.org/urn:lsid:biocol.org:col:15556",,"NY","NY","Vascular plants","PRESERVED_SPECIMEN","669283","184","J. V. Godoi",,"1992-03-22","1992","3","22","22 Mar 1992",,,"Brasil","BR","São Paulo",,"Cotia","Caucaia do Alto",,,,,,,,,"L. A. Mentz","2000-02-02",,"Solanum flaccidum Vell.","Magnoliopsida","Solanales","Solanaceae","Solanum","species","Vell.","ACCEPTED",,,"Solanum flaccidum Vell.",,,,"Solanum flaccidum Vell.","Solanum flaccidum",,,,,,,"GBIF","NY",,"Godoi, J.V.","184","1992","Mentz, L.A.","",,"Godoi",,"brazil","sao paulo","cotia","caucaia do alto",,"locality","brazil_sao paulo_caucaia alto","brazil_sao paulo_cotia_caucaia alto",-23.68777778,-47.02166667,"locality",296693,"Solanum flaccidum","Vell.","name_w_authors","Solanaceae","Solanum flaccidum","Vell.","species","name accepted","bfo-14766",,,"Solanum flaccidum Vell.","Solanum","Solanaceae","brazil_sao paulo","Brazil","São Paulo",,,"gadm",TRUE,-23.68777778,-47.02166667,"coord_gazet","seconds","high","Solanum flaccidum","ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","NY_669283","NY_669283|SP_252803|SPF_143544","2","0.5","SPF_143544","SPF_143544","SPF_143544","coord_gazet","Medium","ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA"
,,"https://specieslink.net/col/229",,"UFJF","CESJ",,"PRESERVED_SPECIMEN","36517","182","J.V. Godoi",,"1992-03-22","1992","3","22",,,,"Brasil","BR","São Paulo",,"Cotia","Caucaia do Alto",,,,,,,,,"S. Atkins","2001-02-05",,"Stachytarpheta cayennensis (Rich.) Vahl","Magnoliopsida","Lamiales","Verbenaceae","Stachytarpheta","species","(Rich.) Vahl","ACCEPTED",,,"Stachytarpheta cayennensis (Rich.) Vahl",,,,"Stachytarpheta cayennensis","Stachytarpheta cayennensis",,"WGS84",,,,,"GBIF","CESJ",,"Godoi, J.V.","182","1992","Atkins, S.","2001",,"Godoi",,"brazil","sao paulo","cotia","caucaia do alto",,"locality","brazil_sao paulo_cotia_caucaia alto","brazil_sao paulo_cotia_caucaia alto",-23.68777778,-47.02166667,"locality",744501,"Stachytarpheta cayennensis","(Rich.) Vahl","name_w_authors","Verbenaceae","Stachytarpheta cayennensis","(Rich.) Vahl","species","name accepted","bfo-21466",,,"Stachytarpheta cayennensis (Rich.) Vahl","Stachytarpheta","Verbenaceae","brazil_sao paulo_cotia","Brazil","São Paulo","Cotia",,"ibge",TRUE,-23.68777778,-47.02166667,"coord_gazet","seconds","high","Stachytarpheta cayennensis","ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","CESJ_36517",,"0","0",,,,"coord_gazet","Medium","ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4674540",,,"PMSP","PMSP",,"PRESERVED_SPECIMEN","PMSP009598",,"T.D.Nascimento;T.D. Nascimento",,"2007-02-27","2007","2","27","2007-02-27",,,"Brasil","BR","São Paulo",,"Cotia","Caucaia do Alto. Sítio com fragmentos de mata.",,,,,,,,,"R.J.F. Garcia, G.M.P. Ferreira/ !G.O. Romão",,,"Clethra scabra Pers.","Magnoliopsida","Ericales","Clethraceae","Clethra","species","Pers.","ACCEPTED",,,"Clethra scabra Pers.",,,,"Clethra scabra Pers. var. scabra","Clethra scabra",,,"jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/0/95/98/pmsp00009598.dzi",,,,"GBIF","PMSP",,"Nascimento, T.D.",,"2007","Garcia, R.J.F.",,"Nascimento, T.D.","Nascimento","Romao, G.M.P.F.G.O.","brazil","sao paulo","cotia","caucaia do alto",,"locality","brazil_sao paulo_cotia_caucaia alto","brazil_sao paulo_cotia_caucaia alto",-23.68777778,-47.02166667,"locality",346934,"Clethra scabra","Pers.","name_w_authors","Clethraceae","Clethra scabra","Pers.","species","name accepted","bfo-6824",,,"Clethra scabra Pers.","Clethra","Clethraceae","brazil_sao paulo_cotia","Brazil","São Paulo","Cotia",,"ibge",TRUE,-23.68777778,-47.02166667,"coord_gazet","seconds","medium","Clethra scabra","ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","PMSP_9598",,"cc","cc",,,,"coord_gazet","Medium","ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA"
,,"https://specieslink.net/col/7",,"USP-IB","SPF",,"PRESERVED_SPECIMEN","165832","s.n.","Rinaldi, V",,"2003-11-06","2003","11","6",,,,"Brasil","BR","São Paulo",,"Cotia","Caucaia do Alto",,,,,,,,,,,,"Punica L.","Magnoliopsida","Myrtales","Lythraceae","Punica","genus",,"ACCEPTED",,,"Punica L.",,,,"Punica",,,"WGS84","https://images.cria.org.br/viewer/SPF00165832",,,,"GBIF","SPF",,"Rinaldi, V.",,"2003",,,,"Rinaldi",,"brazil","sao paulo","cotia","caucaia do alto",,"locality","brazil_sao paulo_cotia_caucaia alto","brazil_sao paulo_cotia_caucaia alto",-23.68777778,-47.02166667,"locality",1616872,"Punica","L.","name_w_authors","Lythraceae","Punica","L.","genus","name accepted","bfo-593452",,,"Punica L.","Punica","Lythraceae","brazil_sao paulo_cotia","Brazil","São Paulo","Cotia",,"ibge",TRUE,-23.68777778,-47.02166667,"coord_gazet","seconds","unknown",,"ok_same_resolution","ok_locality_gazet",,FALSE,"no_cannot_check","full_name_match","SPF_165832",,"cc","cc",,,,"coord_gazet","Medium","ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA"
,,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN","RB01118912","3027","L.C. Bernacci; G.A.D. Franco; G. Durigan; E. Furlan",,"2001-02-06","2001","2","6",,,,"Brasil","BR","São Paulo",,"Cotia","Caucaia do Alto, fragmento do Jamil, próximo ao Beto Borracheiro, interior da mata",,,,,,,,,,,,"Guatteria nigrescens Mart.","Magnoliopsida","Magnoliales","Annonaceae","Guatteria","species","Mart.","SYNONYM",,,"Guatteria australis A.St.-Hil.",,,,"Guatteria cf. nigrescens Mart.","Guatteria australis",,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/11/89/12/01118912.jpg",,,,"GBIF","RB",,"Bernacci, L.C.","3027","2001",,,"Franco, G.A.D.; Durigan, G.; Furlan, E.","Bernacci",,"brazil","sao paulo","cotia","caucaia do alto",,"locality","brazil_sao paulo_cotia_caucaia alto","brazil_sao paulo_cotia_caucaia alto",-23.68777778,-47.02166667,"locality",232310,"Guatteria australis","A.St.-Hil.","name_w_authors","Annonaceae","Guatteria australis","A.St.-Hil.","species","replaced synonym","bfo-110377","Guatteria australis","A.St.-Hil.","Guatteria australis A.St.-Hil.","Guatteria","Annonaceae","brazil_sao paulo_cotia","Brazil","São Paulo","Cotia",,"ibge",TRUE,-23.68777778,-47.02166667,"coord_gazet","seconds","unknown","Guatteria australis","ok_same_resolution","ok_locality_gazet",,FALSE,"ok_dist","full_name_match","RB_1118912",,"cc","cc",,,,"coord_gazet","Medium","ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA"
,,,,"MBM","MBM",,"PRESERVED_SPECIMEN","221173","9306",,"<nO>Caule e folhas verdes escuras, discolores. Bainha foliar verde-alvacenta. Inflorescência ereta, pedúnculo castanho esverdeado, raque verde. Brácteas do pedúnculo e brácteas florais verde-acastanhadas. Flores com ovário + pedicelo verde claro; sépalas alvas com mácula bilinear central castanha; pétalas alvas; labelo com hipoquilo alvo; mesoquilo amarelo, epiquilo alvo. Coluna alva com ventre amarelado, antera castanha. Polínias alvas. Material vegetativo recebido de Marcos Aurélio da Silva e cultivada até floração. Habitat: Floresta Ombrófila Densa/Floresta Estacional Semidecidual. Humícola no sub-bosque. Em floresta aluvial as margens de rio.</nO>",,"2021","9","24",,,"<nO>Caule e folhas verdes escuras, discolores. Bainha foliar verde-alvacenta. Inflorescência ereta, pedúnculo castanho esverdeado, raque verde. Brácteas do pedúnculo e brácteas florais verde-acastanhadas. Flores com ovário + pedicelo verde claro; sépalas alvas com mácula bilinear central castanha; pétalas alvas; labelo com hipoquilo alvo; mesoquilo amarelo, epiquilo alvo. Coluna alva com ventre amarelado, antera castanha. Polínias alvas. Material vegetativo recebido de Marcos Aurélio da Silva e cultivada até floração. Habitat: Floresta Ombrófila Densa/Floresta Estacional Semidecidual. Humícola no sub-bosque. Em floresta aluvial as margens de rio.</nO>","Brasil",,"São Paulo","Ibiúna","Ibiúna",,,,"-23.65","-47.220001","43112",,,"HOLOTYPE","Engels, M.E.; Smidt, E.C.","2022-6-  26",,"Microchilus dasilvae",,,"Orchidaceae","Microchilus",,,,"-23.65","-47.220001",,"26","6","2022","Microchilus dasilvae","dasilvae",,,,,,"MBM221173","Splink","MBM",,,"9306","2021","Engels, M.E.","2022",,,"Smidt, E.C.","brazil","sao paulo","ibiuna",,,"municipality","brazil_sao paulo_ibiuna","brazil_sao paulo_ibiuna",-23.80233648,-47.21529629,"county",1920108,"Microchilus dasilvae",,"possibly_ok",,"Microchilus dasilvae",,"species","not found",,,,"Microchilus dasilvae","Microchilus","Orchidaceae","brazil_sao paulo_ibiuna","Brazil","São Paulo","Ibiúna",,"ibge",TRUE,-23.65,-47.220001,"coord_original","miliseconds","high","Microchilus dasilvae","ok_same_resolution","ok_county","prob_cultivated",,"no_cannot_check","no_match","MBM_221173",,"cc","cc",,,,"coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA"
,,,,"UNICAMP","UEC",,"PRESERVED_SPECIMEN","24933","010",,"<nO>Liana. 6m alt; flores brancas e róseas-amareladas&nf;; Ruderal (quintal da casa do Sr. Tino)</nO>",,"2018","12","24",,,"<nO>Liana. 6m alt; flores brancas e róseas-amareladas&nf;; Ruderal (quintal da casa do Sr. Tino)</nO>","Brasil",,"São Paulo","Cotia","Cotia","Rua Alexandria, 621, proximo ao Km 50 da rodovia SP-250 (Bunjiro Nakao), Ruderal (quintal da casa do Sr. Tino)",,,"-23.639444","-47.049139",,"-23.639444","-47.049139",,"Mamede, MCH","2019-NA-NA",,"Banisteriopsis caapi",,,"Malpighiaceae","Banisteriopsis",,,,"-23.639444","-47.049139",,,,"2019",,"caapi",,,,,,"UEC191942","Splink","UEC",,,"010","2018","Mamede, M.C.H.","2019",,,,"brazil","sao paulo","cotia","proximo ao km 50 da rodovia sp-250","rua alexandria","locality","brazil_sao paulo_cotia","brazil_sao paulo_cotia",-23.67461236,-46.96037555,"county",874665,"Banisteriopsis caapi","(Spruce ex Griseb.) Morton","possibly_ok","Malpighiaceae","Banisteriopsis caapi","(Spruce ex Griseb.) Morton","species","name accepted","bfo-23488",,,"Banisteriopsis caapi (Spruce ex Griseb.) Morton","Banisteriopsis","Malpighiaceae","brazil_sao paulo_cotia","Brazil","São Paulo","Cotia",,"ibge",TRUE,-23.639444,-47.049139,"coord_original","seconds","high","Banisteriopsis caapi","check_local.2municip.","ok_county",,FALSE,"bad_dist","full_name_match","UEC_24933","UEC_24933[virtual]","1","0.25","UEC_24933","UEC_24933","UEC_24933","coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA"
,,,,"SPSF","SPSF",,"PRESERVED_SPECIMEN","44155","819",,"<nO>Floresta Ombrófila Densa Montana. Base da Fumaça. Cachoeira da Fumaça.;</nO>",,"2008","10","22",,,"<nO>Floresta Ombrófila Densa Montana. Base da Fumaça. Cachoeira da Fumaça.;</nO>","Brasil",,"São Paulo","Ibiúna","Ibiúna","Parque Estadual de Jurupará.",,,"-23.65","-47.22",,"23º38'60''S","47º13'12''W",,"O.T. Aguiar","2014-8-  25",,"Myrcia splendens",,,"Myrtaceae","Myrcia",,,,"-23.65","-47.22",,"25","8","2014",,"splendens",,,,,,"SPSF00044155","Splink","SPSF",,,"819","2008","Aguiar, O.T.","2014",,,,"brazil","sao paulo","ibiuna","parque estadual de jurupara",,"locality","brazil_sao paulo_ibiuna","brazil_sao paulo_ibiuna",-23.80233648,-47.21529629,"county",1084726,"Myrcia splendens","(Sw.) DC.","possibly_ok","Myrtaceae","Myrcia splendens","(Sw.) DC.","species","name accepted","bfo-10759",,,"Myrcia splendens (Sw.) DC.","Myrcia","Myrtaceae","brazil_sao paulo_ibiuna","Brazil","São Paulo","Ibiúna",,"ibge",TRUE,-23.65,-47.22,"coord_original","miliseconds","high","Myrcia splendens","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","SPSF_44155",,"cc","cc",,,,"coord_original","Low","ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA"
