"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","recordID","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","confidenceLocality","selectionCategory","tax.check","species.new"
"gbif","1.95314806698212e-314",,,,,,,,,,"HUMAN_OBSERVATION",,,"q-10522546880",,,,,,,,"PRESENT",,,,,,"2022-01-23T12:46:50.276Z","2022","1","23",,,,,,,"BR",,,,,,,,"-23.11443","-47.716945","5",,,,,,,,,,,,,,,,"Acacia podalyriifolia A.Cunn. ex G.Don",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Fabales",,"Fabaceae",,,,"Acacia","Acacia",,,"podalyriifolia",,,"species",,"ACCEPTED",,"14d5676a-2c54-4f94-9023-1e8dcd822aa0",,,TRUE,FALSE,"Acacia podalyriifolia","Acacia podalyriifolia A.Cunn. ex G.Don","Acacia podalyriifolia G.Don","queries",FALSE,"LATIN_AMERICA","EUROPE","LC",,"BR","485.82","485.82",,,"WGS84",,,,"G.Don","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found",,,"2022",,,,,,"brazil",,,,,"country","brazil","brazil",-10.74257447,-53.08032013,"country",TRUE,-23.11443,-47.716945,"coord_original","seconds","ok_same_resolution","Acacia podalyriifolia","A.Cunn. ex G.Don","name_w_authors","Fabaceae","Acacia podalyriifolia","A.Cunn. ex G.Don","species","name accepted","bfo-609676",,,"Acacia podalyriifolia A.Cunn. ex G.Don","Acacia","Fabaceae",700000,"brazil","Brazil",,,,"gdam","Low","coord_original","unknown","Acacia podalyriifolia"
"speciesLink",,,"2025-01-15T09:32:42",,,"8",,"ESALQ","ESA",,"PreservedSpecimen",,,,"005367",,"Costa, P.J.A.",,,,,,,,,,,,"1989",,,,,,,,,,"São Paulo","Tietê","Tietê",,,,,"-23.1","-47.709999",,"26682",,,,,,,,,,"Souza, V.C.",,,,,"Acanthospermum australe",,,,,,,"Plantae","Magnoliophyta",,,,"Asteraceae",,,,"Acanthospermum",,,,"australe",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,"(Loefl.) Kuntze","Splink",,,,,,,,,,"ESA005367",,,,,,,,,,,,,,,,,,,"ESA",,"Costa, P.J.A.",,"1989","Souza, V.C.",,,"Costa",,"brazil","sao paulo","tiete",,,"municipality","brazil_sao paulo_tiete","brazil_sao paulo_tiete",-23.04993003,-47.70868085,"county",TRUE,-23.1,-47.709999,"coord_original","miliseconds","ok_same_resolution","Acanthospermum australe","(Loefl.) Kuntze","possibly_ok","Asteraceae","Acanthospermum australe","(Loefl.) Kuntze","species","name accepted","bfo-103231",,,"Acanthospermum australe (Loefl.) Kuntze","Acanthospermum","Asteraceae",1418865,"brazil_sao paulo_tiete","Brazil","São Paulo","Tietê",,"ibge","Low","coord_original","medium","Acanthospermum australe"
"speciesLink",,,"2023-09-15T15:14:29",,,"64",,"IAC","IAC",,"PreservedSpecimen",,,,"7506","s/nº","E. Kiehl",,,,,,,,,,,,"1944","07","15",,,,,,,,"São Paulo","Tietê","Tietê","IAC, Estação Experimental",,,,"-23.1019","-47.7147",,,,,,,,,,,,"D.J.N. Hind",,"1997-11-03",,,"Acmella",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae(=Compositae)",,,,"Acmella",,,,,,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"-23.1019","-47.7147",,"Splink","03",,,"11",,"1997",,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Kiehl, E.",,"1944","Hind, D.J.N.","1997",,"Kiehl",,"brazil","sao paulo","tiete","iac",,"locality","brazil_sao paulo_tiete","brazil_sao paulo_tiete",-23.04993003,-47.70868085,"county",TRUE,-23.1019,-47.7147,"coord_original","miliseconds","check_local.2municip.","Acmella","Rich. ex Pers.","indet","Asteraceae","Acmella","Rich. ex Pers.","genus","name accepted","bfo-15911",,,"Acmella Rich. ex Pers.","Acmella","Asteraceae",1015897,"brazil_sao paulo_tiete","Brazil","São Paulo","Tietê",,"ibge","Low","coord_original","high",
"speciesLink",,,"2023-06-29T09:29:43",,,"64",,"IAC","IAC",,"PreservedSpecimen",,,,"30417","1550","L.C. Bernacci et. al",,,,,,,,,,,,"1995","04","26",,,,,,,,"São Paulo","Tietê","Tietê","IAC, Estação Experimental",,,,"-23.1019","-47.7147",,,,,,,,,,,,"R.G. Udulutsch",,"2007-09-13",,,"Adenocalymma bracteatum",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",,"Bignoniaceae",,,,"Adenocalymma",,,,"bracteatum",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"-23.1019","-47.7147","(Cham.) DC.","Splink","13",,,"09",,"2007",,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Bernacci, L.C.","1550","1995","Udulutsch, R.G.","2007",,"Bernacci",,"brazil","sao paulo","tiete","iac",,"locality","brazil_sao paulo_tiete","brazil_sao paulo_tiete",-23.04993003,-47.70868085,"county",TRUE,-23.1019,-47.7147,"coord_original","miliseconds","check_local.2municip.","Adenocalymma bracteatum","(Cham.) DC.","possibly_ok","Bignoniaceae","Adenocalymma bracteatum","(Cham.) DC.","species","name accepted","bfo-112322",,,"Adenocalymma bracteatum (Cham.) DC.","Adenocalymma","Bignoniaceae",1069786,"brazil_sao paulo_tiete","Brazil","São Paulo","Tietê",,"ibge","Low","coord_original","high","Adenocalymma bracteatum"
"speciesLink",,,"2021-12-09T11:02:04",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"287719","1552","Bernacci, LC; Schiamarelli, A; Grecco, MDN; Andrade, PRP; Belinello, R; Falivene, SMP",,,,,,,,,,,,"1995","04","26",,,,,,,,"São Paulo","Tietê","Tietê","Estação experimental do IAC, região de matas",,,,"-23.1","-47.709999",,"26682",,,,,,,,,,"Udulutsch, RG",,"2007-03-13",,,"Adenocalymma marginatum",,,,,,,"Plantae",,,,,"Bignoniaceae",,,,"Adenocalymma",,,,"marginatum",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","(Cham.) DC.","Splink","13",,,"03",,"2007",,,,"SP058058",,,,,,,,,,,,,,,,,,,"SP",,"Bernacci, L.C.","1552","1995","Udulutsch, R.G.","2007","Schiamarelli, A.; Grecco, M.D.N.; Andrade, P.R.P.; Belinello, R.; Falivene, S.M.P.","Bernacci",,"brazil","sao paulo","tiete","estacao experimental do iac",,"locality","brazil_sao paulo_tiete","brazil_sao paulo_tiete",-23.04993003,-47.70868085,"county",TRUE,-23.1,-47.709999,"coord_original","miliseconds","check_local.2municip.","Adenocalymma marginatum","(Cham.) DC.","possibly_ok","Bignoniaceae","Adenocalymma marginatum","(Cham.) DC.","species","name accepted","bfo-112390",,,"Adenocalymma marginatum (Cham.) DC.","Adenocalymma","Bignoniaceae",1200701,"brazil_sao paulo_tiete","Brazil","São Paulo","Tietê",,"ibge","Low","coord_original","high","Adenocalymma marginatum"
"speciesLink",,,"2021-12-09T11:02:04",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"277993","517","Bernacci, LC; Cardoso, EG; Silva, AMC; Bom, JCA",,,,,,,,,,,,"1994","07","20",,,,,,,,"São Paulo","Tietê","Tietê","E.E. de Tietê, terreno ondulado",,,,"-23.1","-47.709999",,"26682",,,,,,,,,,"Udulutsch, RG",,"2007-03-13",,,"Adenocalymma paulistarum",,,,,,,"Plantae",,,,,"Bignoniaceae",,,,"Adenocalymma",,,,"paulistarum",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","Bureau & K.Schum.","Splink","13",,,"03",,"2007",,,,,,,,,,,,,,,,,,,,,,,"SP",,"Bernacci, L.C.","517","1994","Udulutsch, R.G.","2007","Cardoso, E.G.; Silva, A.M.C.; Bom, J.C.A.","Bernacci",,"brazil","sao paulo","tiete","e",,"locality","brazil_sao paulo_tiete","brazil_sao paulo_tiete",-23.04993003,-47.70868085,"county",TRUE,-23.1,-47.709999,"coord_original","miliseconds","check_local.2municip.","Adenocalymma paulistarum","Bureau & K.Schum.","possibly_ok","Bignoniaceae","Adenocalymma paulistarum","Bureau & K.Schum.","species","name accepted","bfo-112407",,,"Adenocalymma paulistarum Bureau & K.Schum.","Adenocalymma","Bignoniaceae",1148902,"brazil_sao paulo_tiete","Brazil","São Paulo","Tietê",,"ibge","Low","coord_original","high","Adenocalymma paulistarum"
"speciesLink",,,"2023-09-15T15:14:39",,,"64",,"IAC","IAC",,"PreservedSpecimen",,,,"30412","1545","L.C. Bernacci; A. Sciamarelli; M.D.N. Grecco; P.R.P. Andrade; R. Belinelo & S.M.P. Falivene",,,,,,,,,,,,"1995","04","26",,,,,,,,"São Paulo","Tietê","Tietê","Estação Experimental do IAC",,,,"-23.1019","-47.7147",,,,,,,,,,,,"L.C. Bernacci",,"1995-04-26",,,"Eupatorium",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae(=Compositae)",,,,"Eupatorium",,,,,,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"-23.1019","-47.7147",,"Splink","26",,,"04",,"1995",,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Bernacci, L.C.","1545","1995","Bernacci, L.C.","1995","Sciamarelli, A.; Grecco, M.D.N.; Andrade, P.R.P.; Belinelo, R.; Falivene, S.M.P.","Bernacci",,"brazil","sao paulo","tiete","estacao experimental do iac",,"locality","brazil_sao paulo_tiete","brazil_sao paulo_tiete",-23.04993003,-47.70868085,"county",TRUE,-23.1019,-47.7147,"coord_original","miliseconds","check_local.2municip.","Agrimonia","L.","indet","Asteraceae|Rosaceae","Agrimonia","L.","genus","+1 name, but 1 accepted","bfo-116397","Agrimonia","L.","Agrimonia L.","Agrimonia","Asteraceae|Rosaceae",1007947,"brazil_sao paulo_tiete","Brazil","São Paulo","Tietê",,"ibge","Low","coord_original","low",
"speciesLink",,,"2025-03-21T08:57:50",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"306561","541","Bernacci, LC; et al.",,,,,,,,,,,,,,,,,,,,,,"São Paulo","Tietê","Tietê","Instituto Agronômico",,,,"-23.1","-47.709999",,"26682",,,,,,,,,,"Mamede, MCH",,"2006-09-29",,,"Alicia anisopetala",,,,,,,"Plantae",,,,,"Malpighiaceae",,,,"Alicia",,,,"anisopetala",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","(A.Juss.) W.R.Anderson","Splink","29",,,"09",,"2006",,,,"SP012077",,,,,,,,,,,,,,,,,,,"SP",,"Bernacci, L.C.","541",,"Mamede, M.C.H.","2006",,"Bernacci",,"brazil","sao paulo","tiete","instituto agronomico",,"locality","brazil_sao paulo_tiete","brazil_sao paulo_tiete",-23.04993003,-47.70868085,"county",TRUE,-23.1,-47.709999,"coord_original","miliseconds","check_local.2municip.","Alicia anisopetala","(A.Juss.) W.R.Anderson","possibly_ok","Malpighiaceae","Alicia anisopetala","(A.Juss.) W.R.Anderson","species","name accepted","bfo-8798",,,"Alicia anisopetala (A.Juss.) W.R.Anderson","Alicia","Malpighiaceae",1201436,"brazil_sao paulo_tiete","Brazil","São Paulo","Tietê",,"ibge","Low","coord_original","high","Alicia anisopetala"
"speciesLink",,,"2025-01-15T09:31:46",,,"8",,"ESALQ","ESA",,"PreservedSpecimen",,,,"006181",,"Santos, L.M.",,,,,,,,,,,,"1989",,,,,,,,,,"São Paulo","Tietê","Tietê",,,,,"-23.1","-47.709999",,"26682",,,,,,,,,,"Ferraro, A.L.",,,,,"Amaranthus hybridus",,,,,,,"Plantae","Magnoliophyta",,,,"Amaranthaceae",,,,"Amaranthus",,,,"hybridus",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,"L.","Splink",,,,,,,,,,"ESA006181",,,,,,,,,,,,,,,,,,,"ESA",,"Santos, L.M.",,"1989","Ferraro, A.L.",,,"Santos",,"brazil","sao paulo","tiete",,,"municipality","brazil_sao paulo_tiete","brazil_sao paulo_tiete",-23.04993003,-47.70868085,"county",TRUE,-23.1,-47.709999,"coord_original","miliseconds","ok_same_resolution","Amaranthus hybridus","L.","possibly_ok","Amaranthaceae","Amaranthus hybridus","L.","species","name accepted","bfo-101479",,,"Amaranthus hybridus L.","Amaranthus","Amaranthaceae",1392770,"brazil_sao paulo_tiete","Brazil","São Paulo","Tietê",,"ibge","Low","coord_original","low","Amaranthus hybridus"
"speciesLink",,,"2024-05-07T10:55:39",,,"264",,"CEPLAC","CEPEC",,"PreservedSpecimen",,,,"145197",,"F. C. Hoehne",,,,,,,,,,,,"1988","12","01",,,,,,,,"São Paulo","TIETÊ","TIETÊ","Tietê.",,,,"-23.1000003814697","-47.7099990844727",,"26682",,,,,,,,,,"M. K. Arroyo",,,,,"Andira fraxinifolia",,,,,,,"Plantae",,,,,"Fabaceae",,,,"Andira",,,,"fraxinifolia",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,,"Splink",,,,,,,,,,,,,,,"30/12/1975",,,,,,,,,,,,,,"CEPEC",,"Hoehne, F.C.",,"1988","Arroyo, M.K.",,,"Hoehne",,"brazil","sao paulo","tiete","tiete",,"locality","brazil_sao paulo_tiete","brazil_sao paulo_tiete",-23.04993003,-47.70868085,"county",TRUE,-23.1000003814697,-47.7099990844727,"coord_original","miliseconds","check_local.2municip.","Andira fraxinifolia","Benth.","possibly_ok","Fabaceae","Andira fraxinifolia","Benth.","species","name accepted","bfo-29442",,,"Andira fraxinifolia Benth.","Andira","Fabaceae",1135117,"brazil_sao paulo_tiete","Brazil","São Paulo","Tietê",,"ibge","Low","coord_original","low","Andira fraxinifolia"
