"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","recordID","confidenceLocality","selectionCategory","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink",,,"2024-11-25T11:32:45",,,"2",,"UNICAMP","UEC",,"S",,,,"145708","2369","Farah, FT",,,,,,,,,,,,"2001","08","18",,,,,,,,"São Paulo","Jaguariúna","Jaguariúna","RPPN Estância Jatobá",,,,"-22.667417","-47.037222",,,,,,,,,,,,"Farah, FT",,,,,"Acanthocladus brasiliensis",,,,,,,"Plantae","Magnoliopsida",,,,"Polygalaceae",,,,"Acanthocladus",,,,"brasiliensis",,,,,,,,,,,,,,"Acanthocladus brasiliensis",,,,,,,"Brazil","585","585",,,,,"-22.667417","-47.037222","(A.St.-Hil.) Klotzsch ex Hassk.","Splink",,,,,,,,,,"UEC055070",,,,,,,,,,,,,,,,,,,"UEC",,"Farah, F.T.","2369","2001","Farah, F.T.",,,"Farah",,"brazil","sao paulo","jaguariuna","rppn estancia jatoba",,"locality","brazil_sao paulo_jaguariuna","brazil_sao paulo_jaguariuna",-22.69192697,-47.01296363,"county","brazil_sao paulo_jaguariuna","Brazil","São Paulo","Jaguariúna",,"ibge",TRUE,-22.667417,-47.037222,"coord_original","seconds",1289800,"High","locality_exact","check_local.2municip.","Acanthocladus brasiliensis","(A.St.-Hil. & Moq.) Klotzsch ex Hassk.","possibly_ok","Polygalaceae","Acanthocladus brasiliensis","(A.St.-Hil. & Moq.) Klotzsch ex Hassk.","species","author misspelled","bfo-103170",,,"Acanthocladus brasiliensis (A.St.-Hil. & Moq.) Klotzsch ex Hassk.","Acanthocladus","Polygalaceae","low","Acanthocladus brasiliensis"
"speciesLink",,,"2024-11-25T11:10:36",,,"2",,"UNICAMP","UEC",,"S",,,,"145677","2392","Farah, FT",,,,,,,,,,,,"2001","08","18",,,,,,,,"São Paulo","Jaguariúna","Jaguariúna","RPPN Estância Jatobá",,,,"-22.667417","-47.037222",,,,,,,,,,,,"Coffani-Nunes, JV",,"2012-06-13",,,"Canna",,,,,,,"Plantae","Liliopsida",,,,"Cannaceae",,,,"Canna",,,,,,,,,,,,,,,,,,"Canna",,,,,,,"Brazil",,,,,,,"-22.667417","-47.037222",,"Splink","13",,,"06",,"2012",,,,"UEC070665",,,,,,,,,,,,,,,,,,,"UEC",,"Farah, F.T.","2392","2001","Coffani-Nunes, J.V.","2012",,"Farah",,"brazil","sao paulo","jaguariuna","rppn estancia jatoba",,"locality","brazil_sao paulo_jaguariuna","brazil_sao paulo_jaguariuna",-22.69192697,-47.01296363,"county","brazil_sao paulo_jaguariuna","Brazil","São Paulo","Jaguariúna",,"ibge",TRUE,-22.667417,-47.037222,"coord_original","seconds",1270032,"High","locality_exact","check_local.2municip.","Canna","L.","indet","Cannaceae","Canna","L.","genus","name accepted","bfo-110626",,,"Canna L.","Canna","Cannaceae","low",
"gbif","5.38080481419553e-315",,"2024-11-25 11:22:13",,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/2/145710","145710","2389","Farah, FT",,,,,"PRESENT",,,,,,"2002-03-09","2002","3","9",,,,,,,"BR","São Paulo",,"Jaguariúna","RPPN Estância Jatobá",,,,"-22.667417","-47.037222",,,,,,,,,,,,"Escobar, NAG",,"2015-07-01",,,"Chamaecrista nictitans (L.) Moench",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Fabales",,"Fabaceae",,,,"Chamaecrista","Chamaecrista",,,"nictitans",,,"species",,"ACCEPTED",,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Chamaecrista nictitans","Chamaecrista nictitans (L.) Moench","Chamaecrista nictitans (L.) Moench","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"Brazil","585","585",,,"WGS84",,,,"(L.) Moench","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UEC",,"Farah, F.T.","2389","2002","Escobar, N.A.G.","2015",,"Farah",,"brazil","sao paulo","jaguariuna","rppn estancia jatoba",,"locality","brazil_sao paulo_jaguariuna","brazil_sao paulo_jaguariuna",-22.69192697,-47.01296363,"county","brazil_sao paulo_jaguariuna","Brazil","São Paulo","Jaguariúna",,"ibge",TRUE,-22.667417,-47.037222,"coord_original","seconds",97235,"High","locality_exact","check_local.2municip.","Chamaecrista nictitans","(L.) Moench","name_w_authors","Fabaceae","Chamaecrista nictitans","(L.) Moench","species","name accepted","bfo-22877",,,"Chamaecrista nictitans (L.) Moench","Chamaecrista","Fabaceae","low","Chamaecrista nictitans"
"speciesLink",,,"2024-11-25T11:14:56",,,"2",,"UNICAMP","UEC",,"S",,,,"145706","2373","Farah, FT",,,,,,,,,,,,"2001","08","18",,,,,,,,"São Paulo","Jaguariúna","Jaguariúna","RPPN Estância Jatobá, Floresta Estacional Semidecidual, borda, 585 m.s.m.",,,,"-22.667417","-47.037222",,,,,,,,,,,,"Lopes, ITFV",,"2016-10-18",,,"Chromolaena laevigata",,,,,,,"Plantae","Magnoliopsida",,,,"Asteraceae",,,,"Chromolaena",,,,"laevigata",,,,,,,,,,,,,,"Chromolaena laevigata",,,,,,,"Brazil",,,,,,,"-22.667417","-47.037222","(Lam.) R.M.King & H.Rob.","Splink","18",,,"10",,"2016",,,,"UEC070668",,,,,,,,,,,,,,,,,,,"UEC",,"Farah, F.T.","2373","2001","Lopes, I.T.F.V.","2016",,"Farah",,"brazil","sao paulo","jaguariuna","rppn estancia jatoba",,"locality","brazil_sao paulo_jaguariuna","brazil_sao paulo_jaguariuna",-22.69192697,-47.01296363,"county","brazil_sao paulo_jaguariuna","Brazil","São Paulo","Jaguariúna",,"ibge",TRUE,-22.667417,-47.037222,"coord_original","seconds",1292862,"High","locality_exact","check_local.2municip.","Chromolaena laevigata","(Lam.) R.M.King & H.Rob.","possibly_ok","Asteraceae","Chromolaena laevigata","(Lam.) R.M.King & H.Rob.","species","name accepted","bfo-16058",,,"Chromolaena laevigata (Lam.) R.M.King & H.Rob.","Chromolaena","Asteraceae","low","Chromolaena laevigata"
"speciesLink",,,"2024-11-25T11:33:04",,,"2",,"UNICAMP","UEC",,"S",,,,"145671","2371","Farah, FT",,,,,,,,,,,,"2001","07","20",,,,,,,,"São Paulo","Jaguariúna","Jaguariúna","RPPN Estância Jatobá, Floresta ciliar.",,,,"-22.667417","-47.037222",,,,,,,,,,,,"Farah, FT",,,,,"Cybianthus densicomus",,,,,,,"Plantae","Magnoliopsida",,,,"Primulaceae",,,,"Cybianthus",,,,"densicomus",,,,,,,,,,,,,,"Cybianthus densicomus",,,,,,,"Brazil","585","585",,,,,"-22.667417","-47.037222","Mart.","Splink",,,,,,,,,,"UEC060397",,,,,,,,,,,,,,,,,,,"UEC",,"Farah, F.T.","2371","2001","Farah, F.T.",,,"Farah",,"brazil","sao paulo","jaguariuna","rppn estancia jatoba",,"locality","brazil_sao paulo_jaguariuna","brazil_sao paulo_jaguariuna",-22.69192697,-47.01296363,"county","brazil_sao paulo_jaguariuna","Brazil","São Paulo","Jaguariúna",,"ibge",TRUE,-22.667417,-47.037222,"coord_original","seconds",1295609,"High","locality_exact","check_local.2municip.","Cybianthus densicomus","Mart.","possibly_ok","Primulaceae","Cybianthus densicomus","Mart.","species","name accepted","bfo-31456",,,"Cybianthus densicomus Mart.","Cybianthus","Primulaceae","low","Cybianthus densicomus"
"gbif","5.38080479937356e-315",,"2024-11-25 11:11:04",,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/2/145675","145675","2382","Farah, FT",,,,,"PRESENT",,,,,,"2001-08-18","2001","8","18",,,,,,,"BR","São Paulo",,"Jaguariúna","RPPN Estância Jatobá, Campo úmido, 585 m.s.m.",,,,"-22.667417","-47.037222",,,,,,,,,,,,"Farah, FT",,,,,"Cyperaceae",,,,,,,"Plantae","Tracheophyta","Liliopsida","Poales",,"Cyperaceae",,,,,,,,,,,"family",,"ACCEPTED",,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,,"Cyperaceae","Cyperaceae","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC070667","Brazil",,,,,"WGS84",,,,"Vahl","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UEC",,"Farah, F.T.","2382","2001","Farah, F.T.",,,"Farah",,"brazil","sao paulo","jaguariuna","rppn estancia jatoba",,"locality","brazil_sao paulo_jaguariuna","brazil_sao paulo_jaguariuna",-22.69192697,-47.01296363,"county","brazil_sao paulo_jaguariuna","Brazil","São Paulo","Jaguariúna",,"ibge",TRUE,-22.667417,-47.037222,"coord_original","seconds",97232,"High","locality_exact","check_local.2municip.","Cyperaceae","Juss.","family_as_genus","Cyperaceae","Cyperaceae","Juss.","family","name accepted","bfo-100",,,"Cyperaceae Juss.",,"Cyperaceae","low",
"speciesLink",,,"2024-11-25T11:13:33",,,"2",,"UNICAMP","UEC",,"S",,,,"145707","2391","Farah, FT",,,,,,,,,,,,"2001","08","18",,,,,,,,"São Paulo","Jaguariúna","Jaguariúna","RPPN Estância Jatobá",,,,"-22.667417","-47.037222",,,,,,,,,,,,"Farah, FT",,,,,"Dendropanax cuneatus",,,,,,,"Plantae","Magnoliopsida",,,,"Araliaceae",,,,"Dendropanax",,,,"cuneatus",,,,,,,,,,,,,,"Dendropanax cuneatus",,,,,,,"Brazil","585","585",,,,,"-22.667417","-47.037222","(A.DC.) Decne. & Planch.","Splink",,,,,,,,,,"UEC055065",,,,,,,,,,,,,,,,,,,"UEC",,"Farah, F.T.","2391","2001","Farah, F.T.",,,"Farah",,"brazil","sao paulo","jaguariuna","rppn estancia jatoba",,"locality","brazil_sao paulo_jaguariuna","brazil_sao paulo_jaguariuna",-22.69192697,-47.01296363,"county","brazil_sao paulo_jaguariuna","Brazil","São Paulo","Jaguariúna",,"ibge",TRUE,-22.667417,-47.037222,"coord_original","seconds",1296403,"High","locality_exact","check_local.2municip.","Dendropanax cuneatus","(DC.) Decne. & Planch.","possibly_ok","Araliaceae","Dendropanax cuneatus","(DC.) Decne. & Planch.","species","author misspelled","bfo-5105",,,"Dendropanax cuneatus (DC.) Decne. & Planch.","Dendropanax","Araliaceae","low","Dendropanax cuneatus"
"gbif","5.38080469561977e-315",,"2024-11-25 11:11:48",,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/2/145674","145674","2381","Farah, FT",,,,,"PRESENT",,,,,,"2001-08-18","2001","8","18",,,,,,,"BR","São Paulo",,"Jaguariúna","RPPN Estância Jatobá, Campo úmido.",,,,"-22.667417","-47.037222",,,,,,,,,,,,"Neves, BT",,"2012-09-01",,,"Eriochrysis cayennensis P.Beauv.",,,,,,,"Plantae","Tracheophyta","Liliopsida","Poales",,"Poaceae",,,,"Eriochrysis","Eriochrysis",,,"cayennensis",,,"species",,"ACCEPTED",,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Eriochrysis cayennensis","Eriochrysis cayennensis P.Beauv.","Eriochrysis cayennensis P.Beauv.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC070663","Brazil",,,,,"WGS84",,,,"P.Beauv.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UEC",,"Farah, F.T.","2381","2001","Neves, B.T.","2012",,"Farah",,"brazil","sao paulo","jaguariuna","rppn estancia jatoba",,"locality","brazil_sao paulo_jaguariuna","brazil_sao paulo_jaguariuna",-22.69192697,-47.01296363,"county","brazil_sao paulo_jaguariuna","Brazil","São Paulo","Jaguariúna",,"ibge",TRUE,-22.667417,-47.037222,"coord_original","seconds",97222,"High","locality_exact","check_local.2municip.","Eriochrysis cayennensis","P.Beauv.","name_w_authors","Poaceae","Eriochrysis cayennensis","P.Beauv.","species","name accepted","bfo-13234",,,"Eriochrysis cayennensis P.Beauv.","Eriochrysis","Poaceae","low","Eriochrysis cayennensis"
"speciesLink",,,"2025-05-05T15:48:11",,,"391",,"UFSCar","SORO",,"PreservedSpecimen",,,,"3727","2380","Farah, F.T.",,,,,,,,,,,,"2001","08","19",,,,,,,,"São Paulo","Jaguariúna","Jaguariúna","RPPN Estância Jatobá, Floresra ciliar, 585 msm",,,,"-22.66045","-47.035667",,,,,,,,,,,,,,,,,"Eugenia hiemalis",,,,,,,"Plantae",,,,,"Myrtaceae",,,,"Eugenia",,,,"hiemalis",,,,,,,,,,,,,,"Eugenia hiemalis",,,,,,,"Brasil",,,,,,,"22°39.627'S","47°02.140'W","Cambess.","Splink",,,,,,,,,,"SORO003727",,,,,,,,,,,,,,,,,,,"SORO",,"Farah, F.T.","2380","2001",,,,"Farah",,"brazil","sao paulo","jaguariuna","rppn estancia jatoba",,"locality","brazil_sao paulo_jaguariuna","brazil_sao paulo_jaguariuna",-22.69192697,-47.01296363,"county","brazil_sao paulo_jaguariuna","Brazil","São Paulo","Jaguariúna",,"ibge",TRUE,-22.66045,-47.035667,"coord_original","miliseconds",1607843,"High","locality_exact","check_local.2municip.","Eugenia hiemalis","Cambess.","possibly_ok","Myrtaceae","Eugenia hiemalis","Cambess.","species","name accepted","bfo-10414",,,"Eugenia hiemalis Cambess.","Eugenia","Myrtaceae","unknown","Eugenia hiemalis"
"speciesLink",,,"2024-11-25T11:15:19",,,"2",,"UNICAMP","UEC",,"S",,,,"145676","2375","Farah, FT",,,,,,,,,,,,"2001","08","18",,,,,,,,"São Paulo","Jaguariúna","Jaguariúna","RPPN Estância Jatobá, Floresta Estacional Semidecidual, borda",,,,"-22.667417","-47.037222",,,,,,,,,,,,"Farah, FT",,,,,"Eupatorium",,,,,,,"Plantae","Magnoliopsida",,,,"Asteraceae",,,,"Eupatorium",,,,,,,,,,,,,,,,,,"Eupatorium",,,,,,,"Brazil",,,,,,,"-22.667417","-47.037222","L.","Splink",,,,,,,,,,"UEC070669",,,,,,,,,,,,,,,,,,,"UEC",,"Farah, F.T.","2375","2001","Farah, F.T.",,,"Farah",,"brazil","sao paulo","jaguariuna","rppn estancia jatoba",,"locality","brazil_sao paulo_jaguariuna","brazil_sao paulo_jaguariuna",-22.69192697,-47.01296363,"county","brazil_sao paulo_jaguariuna","Brazil","São Paulo","Jaguariúna",,"ibge",TRUE,-22.667417,-47.037222,"coord_original","seconds",1288468,"High","locality_exact","check_local.2municip.","Eupatorium","L.","indet","Asteraceae","Eupatorium","L.","genus","name accepted","bfo-22208",,,"Eupatorium L.","Eupatorium","Asteraceae","low",
