"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","class","order","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","recordID","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","tax.check","species.new","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","selectionCategory","confidenceLocality","Nome_UC"
,,,,"UFBA","HVC",,"PRESERVED_SPECIMEN","5152","3692",,"<nO>Ramos da inflorescência rosados, frutos vináceos Habitat: Mata secundária Habito: Arbusto</nO>",,"2014","1","08",,,"<nO>Ramos da inflorescência rosados, frutos vináceos Habitat: Mata secundária Habito: Arbusto</nO>","Brasil",,"São Paulo","São Paulo","São Paulo","Trilha do lago. Parque Natural Municipal Bororé",,,"-23.540001","-46.630001","53584",,,,"F.F.Pascalicchio","2016-NA-NA",,"Leandra purpurascens",,,"Melastomataceae","Leandra",,,,"-23.540001","-46.630001",,,,"2016",,"purpurascens",,,,,,"HVC00005152","Splink","HVC",,,"3692","2014","Pascalicchio, F.F.","2016",,,,"brazil","sao paulo","sao paulo","parque natural municipal borore","trilha do lago","locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",1038344,"Leandra purpurascens","(DC.) Cogn.","possibly_ok","Melastomataceae","Leandra purpurascens","(DC.) Cogn.","species","name accepted","bfo-9598",,,"Leandra purpurascens (DC.) Cogn.","Leandra","Melastomataceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","high","Leandra purpurascens","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","HVC_5152","HVC_5152|PMSP_16169","1","0.25","PMSP_16169","HVC_5152","HVC_5152","plantr_exact","High","PARQUE NATURAL MUNICIPAL BORORÉ"
,,,,"UFBA","HVC",,"PRESERVED_SPECIMEN","5240","3686",,"<nO>Látex branco, flores brancas</nO>",,"2014","1","08",,,"<nO>Látex branco, flores brancas</nO>","Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Bororé, Trilha do Lago.",,,"-23.540001","-46.630001","53584",,,,"E.H.P. Barretto","2014-1-NA",,"Clusia criuva",,,"Clusiaceae","Clusia",,"Parviflora",,"-23.540001","-46.630001",,,"1","2014","Clusia criuva parviflora","criuva",,,,,,"HVC00005240","Splink","HVC",,,"3686","2014","Barretto, E.H.P.","2014",,,,"brazil","sao paulo","sao paulo","parque natural municipal borore",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",1038430,"Clusia criuva subsp. parviflora","Vesque","subspecies","Clusiaceae","Clusia criuva","Cambess.","subspecies","author misspelled","bfo-111661",,,"Clusia criuva subsp. parviflora Vesque","Clusia","Clusiaceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","high","Clusia criuva","check_local.2municip.","ok_county",,FALSE,"no_cannot_check","full_name_match","HVC_5240","HVC_5240|PMSP_15241","1","0.25","PMSP_15241","HVC_5240","HVC_5240","plantr_exact","High","PARQUE NATURAL MUNICIPAL BORORÉ"
,,,,"SPSF","SPSF",,"PRESERVED_SPECIMEN","50410","3708",,"<nO>Árvore de 12m de altura com ramos odoríferos com flores brancas.; Trilha do Lago. Mata Secundária.; Habitat: Floresta Habito: Árvore</nO>",,"2014","1","08",,,"<nO>Árvore de 12m de altura com ramos odoríferos com flores brancas.; Trilha do Lago. Mata Secundária.; Habitat: Floresta Habito: Árvore</nO>","Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Bororé.",,,"-23.54","-46.63",,"23º32'24''S","46º37'48''W",,"E.H.P.Barretto","2014-1-  15",,"Ocotea bicolor",,,"Lauraceae","Ocotea",,,,"-23.54","-46.63",,"15","1","2014",,"bicolor",,,,,,"SPSF00050410","Splink","SPSF",,,"3708","2014","Barretto, E.H.P.","2014",,,,"brazil","sao paulo","sao paulo","parque natural municipal borore",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",1089807,"Ocotea bicolor","Vattimo-Gil","possibly_ok","Lauraceae","Ocotea bicolor","Vattimo-Gil","species","name accepted","bfo-17940",,,"Ocotea bicolor Vattimo-Gil","Ocotea","Lauraceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.54,-46.63,"coord_original","miliseconds","high","Ocotea bicolor","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","SPSF_50410","PMSP_14799|SPSF_50410","1","0.25","PMSP_14799","SPSF_50410","SPSF_50410","plantr_exact","High","PARQUE NATURAL MUNICIPAL BORORÉ"
,,,,"UFPEL","PEL",,"PRESERVED_SPECIMEN","26938","1041",,"<nO>Erva, 0,8m alt. Flor lilás, fracamente aromática. Foto.</nO>",,"2012","4","26",,,"<nO>Erva, 0,8m alt. Flor lilás, fracamente aromática. Foto.</nO>","Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Bororé, Ponto 31 da trilha próxima à futura sede. Bosque do pau-brasil",,,"-23.540001","-46.630001","53584",,,,"http://floradobrasil.jbrj.gov.br","2017-3-  24",,"Mesosphaerum sidifolium",,,"Lamiaceae","Mesosphaerum",,,,"-23.540001","-46.630001",,"24","3","2017",,"sidifolium",,,,,,"PEL0004799","Splink","PEL",,,"1041","2012","Http:floradobrasil.jbrj.gov.br","2017",,,,"brazil","sao paulo","sao paulo","parque natural municipal borore",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",1016248,"Mesosphaerum sidifolium","(L'Hér.) Harley & J.F.B.Pastore","name_w_wrong_case","Lamiaceae","Mesosphaerum sidifolium","(L'Hér.) Harley & J.F.B.Pastore","species","name accepted","bfo-132631",,,"Mesosphaerum sidifolium (L'Hér.) Harley & J.F.B.Pastore","Mesosphaerum","Lamiaceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","high","Mesosphaerum sidifolium","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","PEL_26938","PEL_26938|PEL_4799|PMSP_14047","1","0.25","PEL_4799","PEL_26938","PEL_26938","plantr_exact","High","PARQUE NATURAL MUNICIPAL BORORÉ"
,,,,"UFSC","CTBS",,"PRESERVED_SPECIMEN","2348","1061",,"<nO>Erva formando moita, 0,6 m de altura; Flor lilás; Fruto verde e marrom.</nO>",,"2012","4","26",,,"<nO>Erva formando moita, 0,6 m de altura; Flor lilás; Fruto verde e marrom.</nO>","Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Bororé. Ponto 36 = 31 da trilha próximo à futura sede. Gramado adjacente ao bosque do pau-brasil",,,"-23.540001","-46.630001","53584",,,,"Honda, S.","2013-01-   9",,"Marsypianthes chamaedrys",,,"Lamiaceae","Marsypianthes",,,,"-23.540001","-46.630001",,"9","01","2013",,"chamaedrys",,,,,,,"Splink","CTBS",,,"1061","2012","Honda, S.","2013",,,,"brazil","sao paulo","sao paulo","parque natural municipal borore",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",818902,"Marsypianthes chamaedrys","(Vahl) Kuntze","possibly_ok","Lamiaceae","Marsypianthes chamaedrys","(Vahl) Kuntze","species","name accepted","bfo-8272",,,"Marsypianthes chamaedrys (Vahl) Kuntze","Marsypianthes","Lamiaceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","high","Marsypianthes chamaedrys","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","CTBS_2348","CTBS_2348|PEL_26941|PEL_4776|PMSP_14046","1","0.25","PEL_4776","CTBS_2348","CTBS_2348","plantr_exact","High","PARQUE NATURAL MUNICIPAL BORORÉ"
,,,,"UFPEL","PEL",,"PRESERVED_SPECIMEN","26908","528",,"<nO>Árvore, 4m alt. Frutos maduros negros.</nO>",,"2012","5","03",,,"<nO>Árvore, 4m alt. Frutos maduros negros.</nO>","Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Bororé, Ponto 45 da trilha próxima à futura sede",,,"-23.540001","-46.630001","53584",,,,"G.M.P. Ferreira","2012-5-NA",,"Vitex polygama",,,"Lamiaceae","Vitex",,,,"-23.540001","-46.630001",,,"5","2012",,"polygama",,,,,,"PEL0005011","Splink","PEL",,,"528","2012","Ferreira, G.M.P.","2012",,,,"brazil","sao paulo","sao paulo","parque natural municipal borore",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",1322475,"Vitex polygama","Cham.","possibly_ok","Lamiaceae","Vitex polygama","Cham.","species","name accepted","bfo-8371",,,"Vitex polygama Cham.","Vitex","Lamiaceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","high","Vitex polygama","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","PEL_26908","PEL_26908|PEL_5011|PMSP_13531","1","0.25","PEL_5011","PEL_26908","PEL_26908","plantr_exact","High","PARQUE NATURAL MUNICIPAL BORORÉ"
,,"https://specieslink.net/col/204",,"UEFS","HUEFS",,"PRESERVED_SPECIMEN","264320","174","Granato, L.",,"2018-09-25","2018","9","25",,,,"Brasil","BR","São Paulo",,"São Paulo","Parque Natural Municipal Bororé.",,,,,,,,,"S.J.de Sordi","2021-06-01",,"Mikania buddleiaefolia DC.","Magnoliopsida","Asterales","Asteraceae","Mikania","species","DC.","ACCEPTED",,,"Mikania buddleiaefolia DC.",,,,"Mikania buddleiaefolia","Mikania buddleiaefolia",,"WGS84","https://images.cria.org.br/viewer/HUEFS0264320",,,,"GBIF","HUEFS",,"Granato, L.","174","2018","Sordi, S.J.","2021",,"Granato",,"brazil","sao paulo","sao paulo","parque natural municipal borore",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",687453,"Mikania buddleiaefolia","DC.","name_w_authors","Asteraceae","Mikania buddleiaefolia","DC.","species","name accepted","bfo-5354",,,"Mikania buddleiaefolia DC.","Mikania","Asteraceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.65041685,-46.64802516,"coord_gazet","seconds_centroid","high","Mikania buddleiaefolia","check_local.2municip.","ok_county_gazet",,FALSE,"ok_dist","full_name_match","HUEFS_264320",,"0","0",,,,"plantr_exact","High","PARQUE NATURAL MUNICIPAL BORORÉ"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4664613",,,"PMSP","PMSP",,"PRESERVED_SPECIMEN","PMSP014798","3700","R.J.F.Garcia;E.H.P.Barretto",,"2014-01-08","2014","1","8","2014-01-08",,,"Brasil","BR","São Paulo",,"São Paulo","Parque Natural Municipal Bororé",,,,,,,,,"E.H.P.Barretto",,,"Pera glabrata (Schott) Poepp. ex Baill.","Magnoliopsida","Malpighiales","Peraceae","Pera","species","(Schott) Poepp. ex Baill.","ACCEPTED",,,"Pera glabrata (Schott) Poepp. ex Baill.",,,,"Pera glabrata (Schott) Poepp. ex Baill.","Pera glabrata",,,"jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/1/47/98/pmsp00014798.dzi",,,,"GBIF","PMSP",,"Garcia, R.J.F.","3700","2014","Barretto, E.H.P.","2014","Barretto, E.H.P.","Garcia",,"brazil","sao paulo","sao paulo","parque natural municipal borore",,"municipality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",339024,"Pera glabrata","(Schott) Baill.","name_w_authors","Peraceae","Pera glabrata","(Schott) Baill.","species","author misspelled","bfo-17629",,,"Pera glabrata (Schott) Baill.","Pera","Peraceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","high","Pera glabrata","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","PMSP_14798","PMSP_14798|UFG_61640","4","1","PMSP_14798","UFG_61640","UFG_61640","plantr_exact","High","PARQUE NATURAL MUNICIPAL BORORÉ"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4663210",,,"PMSP","PMSP",,"PRESERVED_SPECIMEN","PMSP013437","1059","S.Honda;F.G.Pereira,P.S.P.Lobão",,"2012-04-26","2012","4","26","2012-04-26",,,"Brasil","BR","São Paulo",,"São Paulo","Parque Natural Municipal Bororé",,,,,,,,,"R.J.F.Garcia & S.Honda",,,"Pharus lappulaceus Aubl.","Liliopsida","Poales","Poaceae","Pharus","species","Aubl.","ACCEPTED",,,"Pharus lappulaceus Aubl.",,,,"Pharus lappulaceus Aubl.","Pharus lappulaceus",,,"jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/1/34/37/pmsp00013437.dzi",,,,"GBIF","PMSP",,"Honda, S.","1059","2012","Garcia, R.J.F.","2012","Pereira, F.G.; Lobao, P.S.P.","Honda","Honda, S.","brazil","sao paulo","sao paulo","parque natural municipal borore",,"municipality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",338579,"Pharus lappulaceus","Aubl.","name_w_authors","Poaceae","Pharus lappulaceus","Aubl.","species","name accepted","bfo-13520",,,"Pharus lappulaceus Aubl.","Pharus","Poaceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","high","Pharus lappulaceus","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","PMSP_13437","PMSP_13437|UFG_61840","4","1","PMSP_13437","UFG_61840","UFG_61840","plantr_exact","High","PARQUE NATURAL MUNICIPAL BORORÉ"
,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4663211",,,"PMSP","PMSP",,"PRESERVED_SPECIMEN","PMSP013438","1056","S.Honda;S. Honda,F.G. Pereira,F.G.Pereira,P.S.P.Lobão,P.S.P. Lobão",,"2012-04-26","2012","4","26","2012-04-26",,,"Brasil","BR","São Paulo",,"São Paulo","Parque Natural Municipal do Bororé, ponto 34 da trilha próxima à futura sede.",,,,,,,,,"S. Honda","2012-05-14",,"Ichnanthus tenuis (J.Presl) Hitchc. & Chase","Liliopsida","Poales","Poaceae","Ichnanthus","species","(J.Presl & C.Presl) Hitchc. & Chase","ACCEPTED",,,"Ichnanthus tenuis (J.Presl) Hitchc. & Chase",,,,"Ichnanthus tenuis (J.Presl & C.Presl) Hitchc. & Chase","Ichnanthus tenuis",,,"jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/1/34/38/pmsp00013438.dzi",,,,"GBIF","PMSP",,"Honda, S.","1056","2012","Honda, S.","2012","Honda, S.; Pereira, F.G.; Pereira, F.G.; Lobao, P.S.P.; Lobao, P.S.P.","Honda",,"brazil","sao paulo","sao paulo","parque natural municipal do borore",,"municipality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",338417,"Hildaea tenuis","(J. Presl & C.Presl) C.Silva & R.P.Oliveira","name_w_authors","Poaceae","Hildaea tenuis","(J. Presl & C.Presl) C.Silva & R.P.Oliveira","species","author misspelled|replaced synonym","bfo-604974","Hildaea tenuis","(J. Presl & C.Presl) C.Silva & R.P.Oliveira","Hildaea tenuis (J. Presl & C.Presl) C.Silva & R.P.Oliveira","Hildaea","Poaceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","high","Hildaea tenuis","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","PMSP_13438","CESJ_68415|PMSP_13438","4","1","PMSP_13438","CESJ_68415","CESJ_68415","plantr_exact","High","PARQUE NATURAL MUNICIPAL BORORÉ"
