"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","species.new","recordID","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","tax.check","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","confidenceLocality","selectionCategory","Nome_UC"
,,"40",,"MBM","MBM",,"PRESERVED_SPECIMEN","171566","482","Robim, MJ",,,,,"20",,,,"Brasil",,"SP","Campos do Jordão","Campos do Jordão","P.E. de Campos do Jordão",,,"-22.73","-45.59","21048",,,,"Zappi, DC",,,"Psychotria parquioides","Rubiaceae","Psychotria",,"(Cham.) Müll.Arg.",,,,,,,,"Psychotria parquioides",,,,,,,"MBM171566","Splink","MBM",,"Robim, M.J.","482",,"Zappi, D.C.",,,"Robim",,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality","Psychotria parquioides","(Cham.) Müll.Arg.","possibly_ok",,"Psychotria parquioides","(Cham.) Müll.Arg.","species","not found",,,,"Psychotria parquioides (Cham.) Müll.Arg.","Psychotria","Rubiaceae","Psychotria parquioides",1527942,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ibge","high",TRUE,-22.73,-45.59,"coord_original","miliseconds","ok_same_resolution","ok_county",,,"no_cannot_check","no_match","MBM_171566","MBM_171566|SPSF_11575","1","0.25",,"MBM_171566","SPSF_11575","High","locality_high","ÁREA DE PROTEÇÃO AMBIENTAL CAMPOS DO JORDÃO"
,,"586",,"UFLA","ESAL",,,"11196","544","M. J. Robim",,,,,,,,,"Brasil",,"São Paulo","Campos do Jordão","Campos do Jordão","Parque Estadual de Campos do Jordão, Região de brejo em frente a represa, trilha da cachoeira",,,"-22.73","-45.59","21048","0","0",,"Sílvia A. C. Chiea",,,"Tibouchina sebastianopolitana","Melastomataceae","Tibouchina",,"Cogn.",,,,,,,,,,,,,,,,"Splink","ESAL",,"Robim, M.J.","544",,"Chiea, S.A.C.",,,"Robim",,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality","Chaetogastra herbacea","(DC.) P.J.F.Guim. & Michelang.","possibly_ok","Melastomataceae","Chaetogastra herbacea","(DC.) P.J.F.Guim. & Michelang.","species","author misspelled|replaced synonym","bfo-612595","Chaetogastra herbacea","(DC.) P.J.F.Guim. & Michelang.","Chaetogastra herbacea (DC.) P.J.F.Guim. & Michelang.","Chaetogastra","Melastomataceae","Chaetogastra herbacea",1360218,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ibge","high",TRUE,-22.73,-45.59,"coord_original","miliseconds","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","ESAL_11196","ESAL_11196|SP_224474|SPSF_11967","1","0.25","ESAL_11196","SP_224474","SP_224474","High","locality_high","ÁREA DE PROTEÇÃO AMBIENTAL CAMPOS DO JORDÃO"
,,"40",,"MBM","MBM",,"PRESERVED_SPECIMEN","133582","347","Robim, MJ",,,,,"21",,,,"Brazil",,"São Paulo","Campos do Jordão","Campos do Jordão","Parque Estadual.",,,"-22.73","-45.59","21048",,,,"Mantovani, W",,,"Camptosema rubicaulum","Fabaceae","Camptosema",,"Hook. & Arn.",,,,,,,,"Camptosema rubicaulum",,,,,,,"MBM133582","Splink","MBM",,"Robim, M.J.","347",,"Queiroz, L.P.","1998",,"Robim",,"brazil","sao paulo","campos do jordao","parque estadual",,"locality","brazil_sao paulo_campos jordao_parque estadual","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality","Betencourtia scarlatina","(Mart. ex Benth.) L.P.Queiroz","possibly_ok",,"Camptosema rubicaulum","Hook. & Arn.","species","not found","bfo-617935",,,"Betencourtia scarlatina (Mart. ex Benth.) L.P.Queiroz","Betencourtia","Fabaceae","Betencourtia scarlatina",1528083,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ibge","high",TRUE,-22.73,-45.59,"coord_original","miliseconds","ok_same_resolution","ok_county",,,"no_cannot_check","no_match","MBM_133582","MBM_133582|SPSF_9574","1","0.25","SPSF_9574","MBM_133582","MBM_133582","High","locality_high","ÁREA DE PROTEÇÃO AMBIENTAL CAMPOS DO JORDÃO"
,,"586",,"UFLA","ESAL",,,"27438","26637","J.Y. Tamashiro; et al.",,,,,,,,,"Brazil",,"São Paulo","Campos do Jordão","Campos do Jordão","Horto florestal, trilha do Rio Sapucaí.",,,"-22.73","-45.59","21048","0","0",,,,,"Picramnia parviflora","Picramniaceae","Picramnia",,,,,,,,,,"Picramnia parviflora",,,,,,,,"Splink","ESAL",,"Tamashiro, J.Y.","26637",,"Pirani, J.R.","1996",,"Tamashiro",,"brazil","sao paulo","campos do jordao","horto florestal",,"locality","brazil_sao paulo_campos jordao_horto florestal","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality","Picramnia parvifolia","Engl.","name_w_authors",,"Picramnia parviflora",,"species","not found","bfo-12600",,,"Picramnia parvifolia Engl.","Picramnia","Picramniaceae","Picramnia parvifolia",1538773,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ibge","high",TRUE,-22.73,-45.59,"coord_original","miliseconds","ok_same_resolution","ok_county",,,"no_cannot_check","no_match","ESAL_27438","ESAL_27438|UEC_69998","1","0.25","UEC_69998","UEC_69998","UEC_69998","High","locality_high","ÁREA DE PROTEÇÃO AMBIENTAL CAMPOS DO JORDÃO"
,,"13",,"IF","SPSF",,"PRESERVED_SPECIMEN","59181","5440","R.T.Shirasuna & N.M.Ivanauskas & R.Esteves",,,"2023","05","03",,,,"Brasil",,"SP","Campos do Jordão","Campos do Jordão","Parque Estadual de Campos do Jordão",,,"-22.73","-45.59","21048",,,,"R.T.Shirasuna","2024-02-28",,"Agrostis longiberbis","Poaceae","Agrostis",,"Hack. ex L.B.Sm.",,,,,"28","02","2024",,,,,,,,"SPSF00059181","Splink","SPSF",,"Shirasuna, R.T.","5440","2023","Shirasuna, R.T.","2024","Ivanauskas, N.M.; Esteves, R.","Shirasuna",,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality","Agrostis longiberbis","Hack. ex L.B.Sm.","possibly_ok","Poaceae","Agrostis longiberbis","Hack. ex L.B.Sm.","species","name accepted","bfo-12950",,,"Agrostis longiberbis Hack. ex L.B.Sm.","Agrostis","Poaceae","Agrostis longiberbis",825830,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ibge","high",TRUE,-22.73,-45.59,"coord_original","miliseconds","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SPSF_59181",,"0","0",,,,"High","locality_high","ÁREA DE PROTEÇÃO AMBIENTAL CAMPOS DO JORDÃO"
,,"13",,"IF","SPSF",,"PRESERVED_SPECIMEN","57145","5229","R.T. Shirasuna et al.",,,"2022","11","05",,,,"Brasil",,"SP","Campos do Jordão","Campos do Jordão","Parque Estadual de Campos do Jordão",,,"-22.73","-45.59","21048",,,,"R.T.Shirasuna","2022-11-05",,"Eriochrysis filiformis","Poaceae","Eriochrysis",,"(Hack.) Filg.",,,,,"05","11","2022",,,,,,,,"SPSF00057145","Splink","SPSF",,"Shirasuna, R.T.","5229","2022","Shirasuna, R.T.","2022",,"Shirasuna",,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality","Eriochrysis filiformis","(Hack.) Filg.","possibly_ok","Poaceae","Eriochrysis filiformis","(Hack.) Filg.","species","name accepted","bfo-13235",,,"Eriochrysis filiformis (Hack.) Filg.","Eriochrysis","Poaceae","Eriochrysis filiformis",876565,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ibge","high",TRUE,-22.73,-45.59,"coord_original","miliseconds","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SPSF_57145",,"0","0",,,,"High","locality_high","ÁREA DE PROTEÇÃO AMBIENTAL CAMPOS DO JORDÃO"
,,"13",,"IF","SPSF",,"PRESERVED_SPECIMEN","57146","5230","R.T. Shirasuna et al.",,,"2022","11","05",,,,"Brasil",,"SP","Campos do Jordão","Campos do Jordão","Parque Estadual de Campos do Jordão",,,"-22.73","-45.59","21048",,,,"R.T.Shirasuna","2022-11-05",,"Chascolytrum brasilense","Poaceae","Chascolytrum",,"(Nees) L. Essi, Longhi-Wagner & Souza-Chies",,,,,"05","11","2022",,,,,,,,"SPSF00057146","Splink","SPSF",,"Shirasuna, R.T.","5230","2022","Shirasuna, R.T.","2022",,"Shirasuna",,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality","Chascolytrum brasilense","(Nees) L. Essi, Longhi-Wagner & Souza-Chies","possibly_ok","Poaceae","Chascolytrum brasilense","(Nees) L. Essi, Longhi-Wagner & Souza-Chies","species","name accepted","bfo-123532",,,"Chascolytrum brasilense (Nees) L. Essi, Longhi-Wagner & Souza-Chies","Chascolytrum","Poaceae","Chascolytrum brasilense",875040,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ibge","high",TRUE,-22.73,-45.59,"coord_original","miliseconds","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SPSF_57146",,"0","0",,,,"High","locality_high","ÁREA DE PROTEÇÃO AMBIENTAL CAMPOS DO JORDÃO"
,,"13",,"IF","SPSF",,"PRESERVED_SPECIMEN","52030","489","M.G.K. Cornia & N.M.Ivanauskas & R.Esteves",,,"2016","02","18",,,,"Brasil",,"SP","Campos do Jordão","Campos do Jordão","P.E. de Campos do Jordão",,,"-22.73","-45.59","21048",,,,"O.T. Aguiar","2016-06-06",,"Myrcia retorta","Myrtaceae","Myrcia",,"Cambess.",,,,,"06","06","2016",,,,,,,,"SPSF00052030","Splink","SPSF",,"Cornia, M.G.K.","489","2016","Aguiar, O.T.","2016","Ivanauskas, N.M.; Esteves, R.","Cornia",,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality","Myrcia retorta","Cambess.","possibly_ok","Myrtaceae","Myrcia retorta","Cambess.","species","name accepted","bfo-10748",,,"Myrcia retorta Cambess.","Myrcia","Myrtaceae","Myrcia retorta",831942,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ibge","high",TRUE,-22.73,-45.59,"coord_original","miliseconds","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SPSF_52030",,"0","0",,,,"High","locality_high","ÁREA DE PROTEÇÃO AMBIENTAL CAMPOS DO JORDÃO"
,,"259",,"UFRGS","ICN",,,"213888","MV522","Motato-Vásquez, V",,,"2015","10","14",,,,"Brasil",,"SP","Campos do Jordão","Campos do Jordão","Parque Estadual Campos do Jordão, Trilha da Celestina",,,"-22.73","-45.59","21048","0","0","Paratypus","Westphalen, MC","2025-04-NA",,"Meripilus obscurus","Meripilaceae","Meripilus",,"Westphalen & Motato-Vásq.",,,,,,"04","2025","Meripilus obscurus",,,,,,,"ICN00062636","Splink","ICN",,"Motato-Vasquez, V.","MV522","2015","Westphalen, M.C.","2025",,"Motato-Vasquez",,"brazil","sao paulo","campos do jordao","parque estadual campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality","Meripilus obscurus","Westphalen & Motato-Vásq.","possibly_ok",,"Meripilus obscurus","Westphalen & Motato-Vásq.","species","not found",,,,"Meripilus obscurus Westphalen & Motato-Vásq.","Meripilus","Melastomataceae","Meripilus obscurus",1534332,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ibge","high",TRUE,-22.73,-45.59,"coord_original","miliseconds","ok_same_resolution","ok_county",,,"no_cannot_check","no_match","ICN_213888",,"0","0",,,,"High","locality_high","ÁREA DE PROTEÇÃO AMBIENTAL CAMPOS DO JORDÃO"
,,"13",,"IF","SPSF",,"PRESERVED_SPECIMEN","47507","38","T.E.Barreto",,,"2013","02","17",,,,"Brasil",,"São Paulo","Campos do Jordão","Campos do Jordão","Parque Estadual de Campos do Jordão. Folha Cartográfica SF.23-Y-B",,,"-22.73","-45.59","21048",,,,,,,"Stevia camporum","Asteraceae","Stevia",,"Baker",,,,,,,,,,,,,,,"SPSF00047507","Splink","SPSF",,"Barreto, T.E.","38","2013","Heiden, G.","2025",,"Barreto",,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality","Baccharis reticularioides","Deble & A.S.Oliveira","possibly_ok","Asteraceae","Stevia camporum","Baker","species","name accepted","bfo-124052",,,"Baccharis reticularioides Deble & A.S.Oliveira","Baccharis","Asteraceae","Baccharis reticularioides",847461,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ibge","high",TRUE,-22.7,-45.4833333,"coord_original","miliseconds","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SPSF_47507","HRB_5445|RB_392362|SPSF_47507","1","0.25","HRB_5445","RB_392362","HRB_5445","High","locality_high","ÁREA DE PROTEÇÃO AMBIENTAL CAMPOS DO JORDÃO"
