"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","recordID","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","confidenceLocality","selectionCategory","tax.check","species.new"
"speciesLink",,,"2024-08-06T09:13:44",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"34451","1","D.S.Lopes",,,,,,,,,,,,"2005","05","13",,,,,,,,"SP","São Paulo","São Paulo","Parque Estadual Alberto Löfgren",,,,"-23.540001","-46.630001",,"53584",,,,,,,,,,"O.T. Aguiar",,"2005-05-18",,,"Acacia podalyriifolia",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Fabales",,"Fabaceae",,,,"Acacia",,,,"podalyriifolia",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,"G.Don","Splink","18",,,"05",,"2005",,,,"SPSF00034451","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Lopes, D.S.","1","2005","Aguiar, O.T.","2005",,"Lopes",,"brazil","sao paulo","sao paulo","parque estadual alberto lofgren",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","check_local.2municip.","Acacia podalyriifolia","A.Cunn. ex G.Don","possibly_ok","Fabaceae","Acacia podalyriifolia","A.Cunn. ex G.Don","species","author misspelled","bfo-609676",,,"Acacia podalyriifolia A.Cunn. ex G.Don","Acacia","Fabaceae",975785,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","High","locality_exact","low","Acacia podalyriifolia"
"speciesLink",,,"2024-08-06T09:13:02",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"34906",,"M.N.Sakita",,,,,,,,,,,,"2003","11","19",,,,,,,,"SP","São Paulo","São Paulo","Parque Estadual Alberto Löfgren",,,,"-23.540001","-46.630001",,"53584",,,,,,,,,,,,,,,"Achillea millefolium",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Achillea",,,,"millefolium",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,,"Splink",,,,,,,,,,"SPSF00034906","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Sakita, M.N.",,"2003",,,,"Sakita",,"brazil","sao paulo","sao paulo","parque estadual alberto lofgren",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","check_local.2municip.","Achillea millefolium","L.","possibly_ok","Asteraceae","Achillea millefolium","L.","species","name accepted","bfo-613447",,,"Achillea millefolium L.","Achillea","Asteraceae",979460,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","High","locality_exact","unknown","Achillea millefolium"
"gbif","1.95720874015434e-314",,"2024-08-04 21:54:04",,,,,"iNaturalist","Observations","iNaturalist research-grade observations","HUMAN_OBSERVATION",,,"https://www.inaturalist.org/observations/140785151","140785151",,"Luciano Bernardes",,,,,"PRESENT",,,,,,"2022-10-31T16:27","2022","10","31","2022/10/31 16:27",,,,,,"BR","São Paulo",,,"Vila Pedra Branca, São Paulo - SP, Brasil","Vila Pedra Branca, São Paulo - SP, Brasil",,,"-23.462693","-46.636901","8",,,,,,,,"310559745",,,"Victor Farjalla Pontes",,"2022-11-01 18:21:06",,"410902","Aechmea distichantha Lem.",,,,,,,"Plantae","Tracheophyta","Liliopsida","Poales",,"Bromeliaceae",,,,"Aechmea","Aechmea",,,"distichantha",,,"species",,"ACCEPTED",,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",,"StillImage;StillImage",TRUE,FALSE,"Aechmea distichantha","Aechmea distichantha Lem.","Aechmea distichantha","null",FALSE,"LATIN_AMERICA","NORTH_AMERICA","NE",,"BR",,,,,"EPSG:4326",,,,,"GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Observations","code not found","Bernardes, L.",,"2022","Pontes, V.F.","2022",,"Bernardes",,"brazil","sao paulo","vila pedra branca","vila pedra branca",,"locality","brazil_sao paulo_vila pedra branca","brazil_sao paulo",-22.2584562,-48.7420254,"state",TRUE,-23.462693,-46.636901,"coord_original","miliseconds","check_local.2state","Aechmea distichantha","Lem.","name_w_authors","Bromeliaceae","Aechmea distichantha","Lem.","species","name accepted","bfo-5799",,,"Aechmea distichantha Lem.","Aechmea","Bromeliaceae",711244,"brazil_sao paulo","Brazil","São Paulo",,,"gdam","Low","coord_original","low","Aechmea distichantha"
"gbif","2.39736878256619e-314",,"2024-08-04 21:54:04",,,,,"iNaturalist","Observations","iNaturalist research-grade observations","HUMAN_OBSERVATION",,,"https://www.inaturalist.org/observations/211973341","211973341",,"Luciano Bernardes",,,,,"PRESENT",,,,,,"2024-04-29T08:10","2024","4","29","2024/04/29 08:10",,,,,,"BR","São Paulo",,,"Vila Santos, São Paulo - SP, Brasil","Vila Santos, São Paulo - SP, Brasil",,,"-23.456291","-46.638778","8",,,,,,,,"479109944",,,"Luciano Bernardes",,"2024-04-30 00:12:07",,"143422","Ageratum conyzoides L.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Ageratum","Ageratum",,,"conyzoides",,,"species",,"ACCEPTED",,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",,"StillImage",TRUE,FALSE,"Ageratum conyzoides","Ageratum conyzoides L.","Ageratum conyzoides","null",FALSE,"LATIN_AMERICA","NORTH_AMERICA","NE",,"BR",,,,,"EPSG:4326",,,,,"GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Observations","code not found","Bernardes, L.",,"2024","Bernardes, L.","2024",,"Bernardes",,"brazil","sao paulo","vila santos","vila santos",,"locality","brazil_sao paulo_vila santos","brazil_sao paulo",-22.2584562,-48.7420254,"state",TRUE,-23.456291,-46.638778,"coord_original","miliseconds","check_local.2state","Ageratum conyzoides","L.","name_w_authors","Asteraceae","Ageratum conyzoides","L.","species","name accepted","bfo-15934",,,"Ageratum conyzoides L.","Ageratum","Asteraceae",788686,"brazil_sao paulo","Brazil","São Paulo",,,"gdam","Low","coord_original","low","Ageratum conyzoides"
"speciesLink",,,"2024-08-06T09:16:56",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"51202","568","A. Maruyama & L. Cicco",,,,,,,,,,,,"2016","09","27",,,,,,,,"SP","São Paulo","São Paulo",,,,,"-23.462778","-46.630833",,,,,,,,,,,,"A. Maruyama",,"2016-09-27",,,"Allophylus edulis",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Sapindales",,"Sapindaceae",,,,"Allophylus",,,,"edulis",,,,,,,,,,,,,,,,,,,,,"Brasil","710","710",,,,,,,"Hieron. ex Niederl.","Splink","27",,,"09",,"2016",,,,"SPSF00051202","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Maruyama, A.","568","2016","Maruyama, A.","2016","Cicco, L.","Maruyama",,"brazil","sao paulo","sao paulo",,,"municipality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",TRUE,-23.462778,-46.630833,"coord_original","seconds","ok_same_resolution","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","possibly_ok","Sapindaceae","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","species","name accepted","bfo-20873",,,"Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.","Allophylus","Sapindaceae",988931,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","Low","coord_original","low","Allophylus edulis"
"gbif","1.95966473553916e-314",,"2024-08-04 21:54:04",,,,,"iNaturalist","Observations","iNaturalist research-grade observations","HUMAN_OBSERVATION",,,"https://www.inaturalist.org/observations/140785138","140785138",,"Luciano Bernardes",,,,,"PRESENT",,,,,,"2022-10-31T13:30","2022","10","31","2022/10/31 13:30",,,,,,"BR","São Paulo",,,"Vila Pedra Branca, São Paulo - SP, Brasil","Vila Pedra Branca, São Paulo - SP, Brasil",,,"-23.462693","-46.636901","8",,,,,,,,"310526957",,,"Luciano Bernardes",,"2022-11-01 15:48:58",,"154776","Alpinia zerumbet (Pers.) B.L.Burtt & R.M.Sm.",,,,,,,"Plantae","Tracheophyta","Liliopsida","Zingiberales",,"Zingiberaceae",,,,"Alpinia","Alpinia",,,"zerumbet",,,"species",,"ACCEPTED",,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",,"StillImage;StillImage",TRUE,FALSE,"Alpinia zerumbet","Alpinia zerumbet (Pers.) B.L.Burtt & R.M.Sm.","Alpinia zerumbet","null",FALSE,"LATIN_AMERICA","NORTH_AMERICA","DD",,"BR",,,,,"EPSG:4326",,,,,"GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Observations","code not found","Bernardes, L.",,"2022","Bernardes, L.","2022",,"Bernardes",,"brazil","sao paulo","vila pedra branca","vila pedra branca",,"locality","brazil_sao paulo_vila pedra branca","brazil_sao paulo",-22.2584562,-48.7420254,"state",TRUE,-23.462693,-46.636901,"coord_original","miliseconds","check_local.2state","Alpinia zerumbet","(Pers.) B.L.Burtt & R.M.Sm.","name_w_authors","Zingiberaceae","Alpinia zerumbet","(Pers.) B.L.Burtt & R.M.Sm.","species","name accepted","bfo-110703",,,"Alpinia zerumbet (Pers.) B.L.Burtt & R.M.Sm.","Alpinia","Zingiberaceae",711318,"brazil_sao paulo","Brazil","São Paulo",,,"gdam","Low","coord_original","low","Alpinia zerumbet"
"speciesLink",,,"2024-08-06T09:13:24",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"36775",,"M.N.Sakita",,,,,,,,,,,,"2005","10","20",,,,,,,,"SP","São Paulo","São Paulo","Parque Estadual Alberto Löfgren",,,,"-23.540001","-46.630001",,"53584",,,,,,,,,,,,,,,"Amaranthus viridis",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales",,"Amaranthaceae",,,,"Amaranthus",,,,"viridis",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,,"Splink",,,,,,,,,,"SPSF00036775","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Sakita, M.N.",,"2005",,,,"Sakita",,"brazil","sao paulo","sao paulo","parque estadual alberto lofgren",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","check_local.2municip.","Amaranthus viridis","L.","possibly_ok","Amaranthaceae","Amaranthus viridis","L.","species","name accepted","bfo-15409",,,"Amaranthus viridis L.","Amaranthus","Amaranthaceae",979856,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","High","locality_exact","unknown","Amaranthus viridis"
"speciesLink",,,"2015-07-02T14:02:05",,,"281",,"JBP","HPL",,"S",,,,"12105","0","G.A.D.C. Franco & G. Durigan",,,,,,,,,,,,"2005","10","25",,,,,,,,"SP","São Paulo","São Paulo","Coletado no Parque Estadual Alberto Löfgren, área administrativa, próximo da Divisão de Dasonomia.",,,,"-23.54","-46.63",,"53584",,,,,,,,,,"G.A.D.C. Franco",,"2005-10-10",,,"Anadenanthera peregrina",,,,,,,"Plantae",,,,,"Fabaceae-Mimosoideae",,,,"Anadenanthera",,,,"peregrina",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,,"Splink","10",,,"10",,"2005",,,,"HPL012105",,,,,,,,,,,,,,,,,,,"HPL",,"Franco, G.A.D.C.",,"2005","Franco, G.A.D.C.","2005","Durigan, G.","Franco",,"brazil","sao paulo","sao paulo","coletado no parque estadual alberto lofgren",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",TRUE,-23.54,-46.63,"coord_original","miliseconds","check_local.2municip.","Anadenanthera peregrina","(L.) Speg.","possibly_ok","Fabaceae","Anadenanthera peregrina","(L.) Speg.","species","name accepted","bfo-22783",,,"Anadenanthera peregrina (L.) Speg.","Anadenanthera","Fabaceae",1595357,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","High","locality_exact","medium","Anadenanthera peregrina"
"speciesLink",,,"2024-08-06T09:13:45",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"52330","4","L.G.Lazzaro & N.M.Ivanauskas & R.Esteves",,,,,,,,,,,,"2017","10","25",,,,,,,,"SP","São Paulo","São Paulo","Horto Florestal, palacio de Verao",,,,"-23.457778","-46.634444",,,,,,,,,,,,"N.M.Ivanauskas",,"2017-11-01",,,"Andira anthelmia",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Fabales",,"Fabaceae",,,,"Andira",,,,"anthelmia",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,"(Vell.) Benth.","Splink","01",,,"11",,"2017",,,,"SPSF00052330","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Lazzaro, L.G.","4","2017","Ivanauskas, N.M.","2017","Ivanauskas, N.M.; Esteves, R.","Lazzaro",,"brazil","sao paulo","sao paulo","horto florestal",,"locality","brazil_sao paulo_sao paulo_horto florestal","brazil_sao paulo_sao paulo_horto florestal",-23.454174,-46.637816,"locality",TRUE,-23.457778,-46.634444,"coord_original","seconds","ok_same_resolution","Andira anthelmia","(Vell.) Benth.","possibly_ok","Fabaceae","Andira anthelmia","(Vell.) Benth.","species","name accepted","bfo-29439",,,"Andira anthelmia (Vell.) Benth.","Andira","Fabaceae",989017,"brazil_sao paulo_sao paulo_horto florestal","Brazil","São Paulo","São Paulo","horto florestal","splink_jabot","Low","coord_original","medium","Andira anthelmia"
"gbif","1.95407610704557e-314",,,,,,,,,,"HUMAN_OBSERVATION",,,"q-10007729732",,,,,,,,"PRESENT",,,,,,"2016-10-16T18:05:08.647Z","2016","10","16",,,,,,,"BR",,,,,,,,"-23.462779","-46.641594","5",,,,,,,,,,,,,,,,"Anemia phyllitidis (L.) Sw.",,,,,,,"Plantae","Tracheophyta","Polypodiopsida","Schizaeales",,"Anemiaceae",,,,"Anemia","Anemia",,,"phyllitidis",,,"species",,"ACCEPTED",,"14d5676a-2c54-4f94-9023-1e8dcd822aa0",,,TRUE,FALSE,"Anemia phyllitidis","Anemia phyllitidis (L.) Sw.","Anemia phyllitidis (L.) Sw.","queries",FALSE,"LATIN_AMERICA","EUROPE","NE",,"BR",,,,,"WGS84",,,,"(L.) Sw.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found",,,"2016",,,,,,"brazil",,,,,"country","brazil","brazil",-10.74257447,-53.08032013,"country",TRUE,-23.462779,-46.641594,"coord_original","miliseconds","ok_same_resolution","Anemia phyllitidis","(L.) Sw.","name_w_authors","Anemiaceae","Anemia phyllitidis","(L.) Sw.","species","name accepted","bfo-90641",,,"Anemia phyllitidis (L.) Sw.","Anemia","Anemiaceae",703105,"brazil","Brazil",,,,"gdam","Low","coord_original","unknown","Anemia phyllitidis"
