"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","verbatimBasisOfRecord","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","recordID","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","geo.check","cult.check","out.check","dist.check","dist.check.obs","confidenceLocality","selectionCategory","tax.check","species.new"
"speciesLink",,,"2020-10-14T10:39:00",,,"201",,"US","US",,"MACHINE_OBSERVATION",,,,,"16784","P. Acevedo-Rodriguez, P. Dias, J. Monzoli & N. Taniguti",,,,,,,,,,,,"2018","4","28",,,,,,,,"São Paulo",,,"Assis. Estaçao Ecologica Assis/Instituto Florestal; permanents plots.",,,,"-22.597","-50.3791",,,,,,,,,,,,,,,,,"Serjania reticulata",,,,,,,"Plantae",,"Dicotyledonae","Sapindales",,"Sapindaceae",,,,"Serjania",,,,"reticulata",,,,,,,,,,,,,,,,,,,,,"Brazil","524.0",,,,,,,,"Cambess.","Splink","MachineObservation",,,,,,,,,,,"South America - Neotropics","Photograph",,,,,,,,,,,,,,,,,"US",,"Acevedo-Rodriguez, P.","16784","2018",,,"Dias, P.; Monzoli, J.; Taniguti, N.","Acevedo-Rodriguez",,"brazil","sao paulo","assis","estacao ecologica assis","assis","locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ibge","ok_same_resolution","Serjania reticulata","Cambess.","possibly_ok","Sapindaceae","Serjania reticulata","Cambess.","species","name accepted","bfo-20976",,,"Serjania reticulata Cambess.","Serjania","Sapindaceae",1552122,"TRUE","-22.597",-50.3791,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Serjania reticulata"
"speciesLink",,,"2024-01-02T15:58:00",,,"201",,"US","US",,"PRESERVED_SPECIMEN",,,,,"16788","P. Acevedo-Rodriguez, P. Dias, J. Monzoli & N. Taniguti",,,,,,,,,,,,"2018","4","28",,,,,,,,"São Paulo",,,"Assis. Estaçao Ecologica Assis/Instituto Florestal; permanents plots.",,,,"-22.5963","-50.3783",,,,,,,,,,,,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,,,,"Serjania lethalis",,,,,,,"Plantae",,"Dicotyledonae","Sapindales",,"Sapindaceae",,,,"Serjania",,,,"lethalis",,,,,,,,,,,,,,,,,,,,,"Brazil","548.0",,,,,,,,"A. St.-Hil.","Splink","PreservedSpecimen",,,,,,,,,,,"South America - Neotropics",,,,,,,,,,,,,,,,,,"US",,"Acevedo-Rodriguez, P.","16788","2018","Acevedo-Rodriguez, P.",,"Dias, P.; Monzoli, J.; Taniguti, N.","Acevedo-Rodriguez",,"brazil","sao paulo","assis","estacao ecologica assis","assis","locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ibge","ok_same_resolution","Serjania lethalis","A.St.-Hil.","possibly_ok","Sapindaceae","Serjania lethalis","A.St.-Hil.","species","author misspelled","bfo-20961",,,"Serjania lethalis A.St.-Hil.","Serjania","Sapindaceae",1552102,"TRUE","-22.5963",-50.3783,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Serjania lethalis"
"speciesLink",,,"2024-01-04T15:23:00",,,"201",,"US","US",,"PRESERVED_SPECIMEN",,,,,"16803","P. Acevedo-Rodriguez, P. Dias & J. Monzoli",,,,,,,,,,,,"2018","4","29",,,,,,,,"São Paulo",,,"Assis. Estaçao Ecologica Assis/Instituto Florestal; along dirt road to the permanents plots.",,,,"-22.5987","-50.3957",,,,,,,,,,,,"Anderson, C.",,,,,"Christianella multiglandulosa",,,,,,,"Plantae",,"Dicotyledonae","Malpighiales",,"Malpighiaceae",,,,"Christianella",,,,"multiglandulosa",,,,,,,,,,,,,,,,,,,,,"Brazil","527.0",,,,,,,,"(Nied.) W.R. Anderson","Splink","PreservedSpecimen",,,,,,,,,,,"South America - Neotropics",,,,,,,,,,,,,,,,,,"US",,"Acevedo-Rodriguez, P.","16803","2018","Anderson, C.",,"Dias, P.; Monzoli, J.","Acevedo-Rodriguez",,"brazil","sao paulo","assis","estacao ecologica assis, along dirt road to the permanents plots","assis","locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ibge","check_local.2municip.","Christianella multiglandulosa","(Nied.) W.R.Anderson","possibly_ok","Malpighiaceae","Christianella multiglandulosa","(Nied.) W.R.Anderson","species","author misspelled","bfo-101444",,,"Christianella multiglandulosa (Nied.) W.R.Anderson","Christianella","Malpighiaceae",1558817,"TRUE","-22.5987",-50.3957,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Christianella multiglandulosa"
"speciesLink",,,"2018-09-06T09:36:00",,,"201",,"US","US",,"PRESERVED_SPECIMEN",,,,,"16787","P. Acevedo-Rodriguez, P. Dias, J. Monzoli & N. Taniguti",,,,,,,,,,,,"2018","4","28",,,,,,,,"São Paulo",,,"Assis. Estaçao Ecologica Assis/Instituto Florestal; permanents plots.",,,,"-22.5961","-50.3772",,,,,,,,,,,,"Anderson, C.",,,,,"Banisteriopsis stellaris",,,,,,,"Plantae",,"Dicotyledonae","Malpighiales",,"Malpighiaceae",,,,"Banisteriopsis",,,,"stellaris",,,,,,,,,,,,,,,,,,,,,"Brazil","550.0",,,,,,,,"(Griseb.) B. Gates","Splink","PreservedSpecimen",,,,,,,,,,,"South America - Neotropics",,,,,,,,,,,,,,,,,,"US",,"Acevedo-Rodriguez, P.","16787","2018","Anderson, C.",,"Dias, P.; Monzoli, J.; Taniguti, N.","Acevedo-Rodriguez",,"brazil","sao paulo","assis","estacao ecologica assis","assis","locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ibge","ok_same_resolution","Banisteriopsis stellaris","(Griseb.) B.Gates","possibly_ok","Malpighiaceae","Banisteriopsis stellaris","(Griseb.) B.Gates","species","author misspelled","bfo-19411",,,"Banisteriopsis stellaris (Griseb.) B.Gates","Banisteriopsis","Malpighiaceae",1551023,"TRUE","-22.5961",-50.3772,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Banisteriopsis stellaris"
"speciesLink",,,"2024-01-04T15:49:00",,,"201",,"US","US",,"PRESERVED_SPECIMEN",,,,,"16808","P. Acevedo-Rodriguez, P. Dias & J. Monzoli",,,,,,,,,,,,"2018","4","29",,,,,,,,"São Paulo",,,"Assis. Estaçao Ecologica Assis/Instituto Florestal; along dirt road to the permanents plots.",,,,"-22.6008","-50.3976",,,,,,,,,,,,"Anderson, C.",,,,,"Banisteriopsis adenopoda",,,,,,,"Plantae",,"Dicotyledonae","Malpighiales",,"Malpighiaceae",,,,"Banisteriopsis",,,,"adenopoda",,,,,,,,,,,,,,,,,,,,,"Brazil","587.0",,,,,,,,"(A. Juss.) B. Gates","Splink","PreservedSpecimen",,,,,,,,,,,"South America - Neotropics",,,,,,,,,,,,,,,,,,"US",,"Acevedo-Rodriguez, P.","16808","2018","Anderson, C.",,"Dias, P.; Monzoli, J.","Acevedo-Rodriguez",,"brazil","sao paulo","assis","estacao ecologica assis, along dirt road to the permanents plots","assis","locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ibge","check_local.2municip.","Banisteriopsis adenopoda","(A.Juss.) B.Gates","possibly_ok","Malpighiaceae","Banisteriopsis adenopoda","(A.Juss.) B.Gates","species","author misspelled","bfo-8804",,,"Banisteriopsis adenopoda (A.Juss.) B.Gates","Banisteriopsis","Malpighiaceae",1551000,"TRUE","-22.6008",-50.3976,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Banisteriopsis adenopoda"
"speciesLink",,,"2019-05-17T22:16:00",,,"201",,"US","US",,"PRESERVED_SPECIMEN",,,,"US 3708860","638","M. R. Pace, C. L. Bastos & I. L. Cunha Neto",,,,,,,,,,,,"2017","1","13",,,,,,,,"São Paulo","Assis","Assis","Estação Ecológica de Assis",,,,"-22.5825","-50.3612",,,,,,,,,,,,"Lohmann, L. G.",,,,,"Stizophyllum riparium",,,,,,,"Plantae",,"Dicotyledonae","Lamiales",,"Bignoniaceae",,,,"Stizophyllum",,,,"riparium",,,,,,,,,,,,,,,,,,,,,"Brazil",,,,,,,,,"(Kunth) Sandwith","Splink","PreservedSpecimen",,,,,,,,,,"US01926114","South America - Neotropics",,,,,,,,,,,,,,,,,,"US",,"Pace, M.R.","638","2017","Lohmann, L.G.",,"Bastos, C.L.; Cunha Neto, I.L.","Pace",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ibge","ok_same_resolution","Stizophyllum riparium","(Kunth) Sandwith","possibly_ok","Bignoniaceae","Stizophyllum riparium","(Kunth) Sandwith","species","name accepted","bfo-113935",,,"Stizophyllum riparium (Kunth) Sandwith","Stizophyllum","Bignoniaceae",1559483,"TRUE","-22.5825",-50.3612,"coord_original","miliseconds","ok_county",,0,"bad_dist","full_name_match","High","locality_exact","high","Stizophyllum riparium"
"speciesLink",,,"2023-07-06T13:59:00",,,"201",,"US","US",,"PRESERVED_SPECIMEN",,,,"US 3708937","631","M. R. Pace, C. L. Bastos & I. L. Cunha Neto",,,,,,,,,,,,"2017","1","13",,,,,,,,"São Paulo","Assis","Assis","Estação Ecológica de Assis",,,,"-22.5825","-50.3612",,,,,,,,,,,,"Acevedo-Rodriguez, P., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,,,,"Serjania acoma",,,,,,,"Plantae",,"Dicotyledonae","Sapindales",,"Sapindaceae",,,,"Serjania",,,,"acoma",,,,,,,,,,,,,,,,,,,,,"Brazil",,,,,,,,,"Radlk.","Splink","PreservedSpecimen",,,,,,,,,,"US01864683","South America - Neotropics",,,,,,,,,,,,,,,,,,"US",,"Pace, M.R.","631","2017","Acevedo-Rodriguez, P.",,"Bastos, C.L.; Cunha Neto, I.L.","Pace",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ibge","ok_same_resolution","Serjania acoma","Radlk.","possibly_ok","Sapindaceae","Serjania acoma","Radlk.","species","name accepted","bfo-32727",,,"Serjania acoma Radlk.","Serjania","Sapindaceae",1559636,"TRUE","-22.5825",-50.3612,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Serjania acoma"
"speciesLink",,,"2018-03-14T14:25:00",,,"201",,"US","US",,"PRESERVED_SPECIMEN",,,,"US 3708929","634","M. R. Pace, C. L. Bastos & I. L. Cunha Neto",,,,,,,,,,,,"2017","1","13",,,,,,,,"São Paulo","Assis","Assis","Estação Ecológica de Assis",,,,"-22.5825","-50.3612",,,,,,,,,,,,"Kirkbride, J. H.",,,,,"Manettia cordifolia",,,,,,,"Plantae",,"Dicotyledonae","Gentianales",,"Rubiaceae",,,,"Manettia",,,,"cordifolia",,,,,,,,,,,,,,,,,,,,,"Brazil",,,,,,,,,"Mart.","Splink","PreservedSpecimen",,,,,,,,,,"US01864676","South America - Neotropics",,,,,,,,,,,,,,,,,,"US",,"Pace, M.R.","634","2017","Kirkbride, J.H.",,"Bastos, C.L.; Cunha Neto, I.L.","Pace",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ibge","ok_same_resolution","Manettia cordifolia","Mart.","possibly_ok","Rubiaceae","Manettia cordifolia","Mart.","species","name accepted","bfo-14098",,,"Manettia cordifolia Mart.","Manettia","Rubiaceae",1548670,"TRUE","-22.5825",-50.3612,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Manettia cordifolia"
"speciesLink",,,"2019-05-17T21:38:00",,,"201",,"US","US",,"PRESERVED_SPECIMEN",,,,"US 3710806","650","M. R. Pace & C. L. Bastos",,,,,,,,,,,,"2017","1","14",,,,,,,,"São Paulo","Assis","Assis","Around the ""Estação Ecológica de Assis"".",,,,"-22.6097","-50.3994",,,,,,,,,,,,"Lohmann, L. G.",,,,,"Jacaranda puberula",,,,,,,"Plantae",,"Dicotyledonae","Lamiales",,"Bignoniaceae",,,,"Jacaranda",,,,"puberula",,,,,,,,,,,,,,,,,,,,,"Brazil",,,,,,,,,"Cham.","Splink","PreservedSpecimen",,,,,,,,,,"US01926126","South America - Neotropics",,,,,,,,,,,,,,,,,,"US",,"Pace, M.R.","650","2017","Lohmann, L.G.",,"Bastos, C.L.","Pace",,"brazil","sao paulo","assis","around the ""estacao ecologica de assis""",,"locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ibge","check_local.2municip.","Jacaranda puberula","Cham.","possibly_ok","Bignoniaceae","Jacaranda puberula","Cham.","species","name accepted","bfo-114174",,,"Jacaranda puberula Cham.","Jacaranda","Bignoniaceae",1561203,"TRUE","-22.6097",-50.3994,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Jacaranda puberula"
"speciesLink",,,"2019-07-12T09:51:00",,,"201",,"US","US",,"PRESERVED_SPECIMEN",,,,"US 3708864","625","M. R. Pace, C. L. Bastos & I. L. Cunha Neto",,,,,,,,,,,,"2017","1","13",,,,,,,,"São Paulo","Assis","Assis","Estação Ecológica de Assis",,,,"-22.5825","-50.3612",,,,,,,,,,,,"Pirani, J. R.",,,,,"Helietta apiculata",,,,,,,"Plantae",,"Dicotyledonae","Sapindales",,"Rutaceae",,,,"Helietta",,,,"apiculata",,,,,,,,,,,,,,,,,,,,,"Brazil",,,,,,,,,"Benth.","Splink","PreservedSpecimen",,,,,,,,,,"US01926110","South America - Neotropics",,,,,,,,,,,,,,,,,,"US",,"Pace, M.R.","625","2017","Pirani, J.R.",,"Bastos, C.L.; Cunha Neto, I.L.","Pace",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ibge","ok_same_resolution","Helietta apiculata","Benth.","possibly_ok","Rutaceae","Helietta apiculata","Benth.","species","name accepted","bfo-774",,,"Helietta apiculata Benth.","Helietta","Rutaceae",1546048,"TRUE","-22.5825",-50.3612,"coord_original","miliseconds","ok_county",,0,"ok_dist","full_name_match","High","locality_exact","high","Helietta apiculata"
