"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","species.new","recordID","confidenceLocality","selectionCategory","Nome_UC"
,,"95",,"INPA","INPA",,"PRESERVED_SPECIMEN","172287","1353","Silva, AF da",,,"1986","01","09",,,,"Brasil",,"São Paulo","São José dos Campos","São José dos Campos","Reserva Florestal da Boa Vista",,,"-23.06666667","-45.93333333",,"-23.0666666700","-45.9333333300",,"Lobão, AQ","2014-01-NA",,"Guatteria australis","Annonaceae","Guatteria",,"A.St.-Hil.",,,,,,"01","2014",,,,,,,,"INPA0172287","Splink","INPA",,"Silva, A.F.","1353","1986","Lobao, A.Q.","2014",,"Silva",,"brazil","sao paulo","sao jose dos campos","reserva florestal da boa vista",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-23.06666667,-45.93333333,"coord_original","miliseconds","Guatteria australis","A.St.-Hil.","possibly_ok","Annonaceae","Guatteria australis","A.St.-Hil.","species","name accepted","bfo-110377",,,"Guatteria australis A.St.-Hil.","Guatteria","Annonaceae","high","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Guatteria australis",1272751,"Low","coord_original","PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI"
,,"264",,"CEPLAC","CEPEC",,"PRESERVED_SPECIMEN","51161","1279","A. F. Silva",,,"1985","10","10",,,,"Brasil",,"São Paulo","SÃO JOSÉ DOS CAMPOS","SÃO JOSÉ DOS CAMPOS","Estr. Turvo. Km 1 a 2.",,,"-23.066667","-45.933333",,"23S4'","45W56'",,"R. T. Pennington",,,"Andira fraxinifolia","Fabaceae","Andira",,,,,,,,,,,,,,,,,,"Splink","CEPEC",,"Silva, A.F.","1279","1985","Pennington, R.T.",,,"Silva",,"brazil","sao paulo","sao jose dos campos","estrada turvo",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-23.066667,-45.933333,"coord_original","minutes","Andira fraxinifolia","Benth.","possibly_ok","Fabaceae","Andira fraxinifolia","Benth.","species","name accepted","bfo-29442",,,"Andira fraxinifolia Benth.","Andira","Fabaceae","high","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Andira fraxinifolia",938609,"Low","coord_original","PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI"
,,"95",,"INPA","INPA",,"PRESERVED_SPECIMEN","172277","1248","Silva, AF da",,,"1985","10","08",,,,"Brasil",,"São Paulo","São José dos Campos","São José dos Campos","Reserva Florestal da Boa Vista",,,"-23.06666667","-45.93333333",,"-23.0666666700","-45.9333333300",,"Goldenberg, R","2023-05-NA",,"Miconia microstachya","Melastomataceae","Miconia",,"(Naudin) R.Goldenb.",,,,,,"05","2023",,,,,,,,"INPA0172277","Splink","INPA",,"Silva, A.F.","1248","1985","Goldenberg, R.","2023",,"Silva",,"brazil","sao paulo","sao jose dos campos","reserva florestal da boa vista",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-23.06666667,-45.93333333,"coord_original","miliseconds","Leandra purpurascens","(DC.) Cogn.","possibly_ok","Melastomataceae","Leandra purpurascens","(DC.) Cogn.","species","replaced synonym","bfo-9598","Leandra purpurascens","(DC.) Cogn.","Leandra purpurascens (DC.) Cogn.","Leandra","Melastomataceae","high","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Leandra purpurascens",1272765,"Low","coord_original","PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI"
,,"95",,"INPA","INPA",,"PRESERVED_SPECIMEN","172281","1312","Silva, AF da",,,"1985","10","23",,,,"Brasil",,"São Paulo","São José dos Campos","São José dos Campos","Reserva Florestal da Boa Vista",,,"-23.06666667","-45.93333333",,"-23.0666666700","-45.9333333300",,"Lombardi, JA","2010-09-NA",,"Peritassa flaviflora","Celastraceae","Peritassa",,"A.C.Sm.",,,,,,"09","2010",,,,,,,,"INPA0172281","Splink","INPA",,"Silva, A.F.","1312","1985","Lombardi, J.A.","2010",,"Silva",,"brazil","sao paulo","sao jose dos campos","reserva florestal da boa vista",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-23.06666667,-45.93333333,"coord_original","miliseconds","Peritassa flaviflora","A.C.Sm.","possibly_ok","Celastraceae","Peritassa flaviflora","A.C.Sm.","species","name accepted","bfo-6776",,,"Peritassa flaviflora A.C.Sm.","Peritassa","Celastraceae","high","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Peritassa flaviflora",1272210,"Low","coord_original","PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI"
,,,,"MPEG","HERBMG",,"PRESERVED_SPECIMEN","MG139774","1388","Silva, A.F. da; Capellari Jr., L.",,"1986-03-06","1986","3","6",,,,"Brasil","BR","São Paulo","Sao Jose Dos Campos","Sao Jose Dos Campos","São José dos Campos",,,"-23.066667","-45.933333",,,,,"Oliveira,  A.A. de","2018-02-09",,"Nectandra oppositifolia Nees & Mart. ex Nees","Lauraceae","Nectandra","species","Nees","ACCEPTED",,,"Nectandra oppositifolia Nees & Mart. ex Nees",,,,"Nectandra oppositifolia","Nectandra oppositifolia",,,,,,,"GBIF","MG",,"Silva, A.F.","1388","1986","Oliveira, A.A.","2018","Capellari Junior, L.","Silva",,"brazil","sao paulo","sao jose dos campos","sao jose dos campos",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-23.066667,-45.933333,"coord_original","minutes","Nectandra oppositifolia","Nees & Mart.","name_w_authors","Lauraceae","Nectandra oppositifolia","Nees & Mart.","species","author misspelled","bfo-8434",,,"Nectandra oppositifolia Nees & Mart.","Nectandra","Lauraceae","medium","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Nectandra oppositifolia",222068,"Low","coord_original","PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI"
,,,,"MPEG","HERBMG",,"PRESERVED_SPECIMEN","MG139770","1343","Silva, A.F. da",,"1986-01-09","1986","1","9",,,,"Brasil","BR","São Paulo","Sao Jose Dos Campos","Sao Jose Dos Campos","São José dos Campos",,,"-23.066667","-45.933333",,,,,"Berg, M.E. van den",,,"Lonchocarpus guilleminianus (Tul.) Malme","Fabaceae","Lonchocarpus","species","(Tul.) Malme","SYNONYM",,,"Lonchocarpus cultratus (Vell.) A.M.G.Azevedo & H.C.Lima",,,,"Lonchocarpus guilleminianus","Lonchocarpus cultratus",,,,,,,"GBIF","MG",,"Silva, A.F.","1343","1986","Berg, M.E.",,,"Silva",,"brazil","sao paulo","sao jose dos campos","sao jose dos campos",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-23.066667,-45.933333,"coord_original","minutes","Lonchocarpus cultratus","(Vell.) A.M.G.Azevedo & H.C.Lima","name_w_authors","Fabaceae","Lonchocarpus cultratus","(Vell.) A.M.G.Azevedo & H.C.Lima","species","replaced synonym","bfo-23052","Lonchocarpus cultratus","(Vell.) A.M.G.Azevedo & H.C.Lima","Lonchocarpus cultratus (Vell.) A.M.G.Azevedo & H.C.Lima","Lonchocarpus","Fabaceae","low","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Lonchocarpus cultratus",222624,"Low","coord_original","PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI"
,,,,"MPEG","HERBMG",,"PRESERVED_SPECIMEN","MG139775","1445","Silva, A.F. da; Rodrigues, W.A.",,"1986-05-23","1986","5","23",,,,"Brasil","BR","São Paulo","Sao Jose Dos Campos","Sao Jose Dos Campos","São José dos Campos",,,"-23.066667","-45.933333",,,,,"Berg, M.E. van den",,,"Dalbergia frutescens (Vell.) Britton","Fabaceae","Dalbergia","species","(Vell.) Britton","ACCEPTED",,,"Dalbergia frutescens (Vell.) Britton",,,,"Dalbergia frutescens","Dalbergia frutescens",,,,,,,"GBIF","MG",,"Silva, A.F.","1445","1986","Berg, M.E.",,"Rodrigues, W.A.","Silva",,"brazil","sao paulo","sao jose dos campos","sao jose dos campos",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-23.066667,-45.933333,"coord_original","minutes","Dalbergia frutescens","(Vell.) Britton","name_w_authors","Fabaceae","Dalbergia frutescens","(Vell.) Britton","species","name accepted","bfo-22909",,,"Dalbergia frutescens (Vell.) Britton","Dalbergia","Fabaceae","low","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Dalbergia frutescens",222626,"Low","coord_original","PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI"
"Collection",,,,"Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","PRESERVED_SPECIMEN","172279","1276","Mike Hopkins",,"1985-10-10","1985","10","10",,,,"Brasil","BR","São Paulo","São José dos Campos","São José dos Campos","Reserva Florestal da Boa Vista, Flora da Reserva Florestal da Boa Vista. Campos do Jordão km 3.",,,"-23.066667","-45.93",,,,,"Vieira, M.G.G.","1998-06-01",,"Inga vera subsp. affinis (DC.) T.D.Penn.","Fabaceae","Inga","subspecies",,"SYNONYM",,,"Inga affinis DC.",,,,"Inga vera Willd. ssp. affinis (DC.) T.D.Penn.","Inga affinis",,"desconhecido",,,,,"GBIF","INPA",,"Hopkins, M.","1276","1985","Vieira, M.G.G.","1998",,"Hopkins",,"brazil","sao paulo","sao jose dos campos","reserva florestal da boa vista, flora da reserva florestal da boa vista","reserva florestal da boa vista","locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-23.066667,-45.93,"coord_original","minutes","Inga vera subsp. affinis","(DC.) T.D.Penn.","subspecies|name_w_authors","Fabaceae","Inga vera subsp. affinis","(DC.) T.D.Penn.","subspecies","name accepted","bfo-23040",,,"Inga vera subsp. affinis (DC.) T.D.Penn.","Inga","Fabaceae","low","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Inga vera",14788,"Low","coord_original","PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI"
,,"95",,"INPA","INPA",,"PRESERVED_SPECIMEN","172296","1518","Silva, AF da",,,"1986","11","20",,,,"Brasil",,"São Paulo","São José dos Campos","São José dos Campos","Reserva Florestal da Boa Vista",,,"-23.06666667","-45.93333333",,"-23.0666666700","-45.9333333300",,,,,"Qualea dichotoma","Vochysiaceae","Qualea",,"(Mart.) Warm.",,,,,,,,,,,,,,,"INPA0172296","Splink","INPA",,"Silva, A.F.","1518","1986",,,,"Silva",,"brazil","sao paulo","sao jose dos campos","reserva florestal da boa vista",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-23.06666667,-45.93333333,"coord_original","miliseconds","Qualea dichotoma","(Mart.) Warm.","possibly_ok","Vochysiaceae","Qualea dichotoma","(Mart.) Warm.","species","name accepted","bfo-15285",,,"Qualea dichotoma (Mart.) Warm.","Qualea","Vochysiaceae","unknown","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Qualea dichotoma",1272799,"Low","coord_original","PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI"
,,"95",,"INPA","INPA",,"PRESERVED_SPECIMEN","172278","1252","Silva, AF da",,,"1985","10","08",,,,"Brasil",,"São Paulo","São José dos Campos","São José dos Campos","Reserva Florestal da Boa Vista",,,"-23.06666667","-45.93333333",,"-23.0666666700","-45.9333333300",,,,,"Vochysia magnifica","Vochysiaceae","Vochysia",,"Warm.",,,,,,,,,,,,,,,"INPA0172278","Splink","INPA",,"Silva, A.F.","1252","1985",,,,"Silva",,"brazil","sao paulo","sao jose dos campos","reserva florestal da boa vista",,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county","brazil_sao paulo_sao jose campos","Brazil","São Paulo","São José dos Campos",,"ibge",TRUE,-23.06666667,-45.93333333,"coord_original","miliseconds","Vochysia magnifica","Warm.","possibly_ok","Vochysiaceae","Vochysia magnifica","Warm.","species","name accepted","bfo-15308",,,"Vochysia magnifica Warm.","Vochysia","Vochysiaceae","unknown","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","Vochysia magnifica",1272316,"Low","coord_original","PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI"
