"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","recordID","confidenceLocality","selectionCategory","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink",,,"2024-05-29T12:23:31",,,"220",,"UFMG","BHCB",,"PreservedSpecimen",,,,"133677","9740","Shepherd, GJ; Goldenberg, R; Belinello, R; Galvão, JC; Santos, MV",,,,,,,,,,,,"1997","02","18",,,,,,,,"São Paulo","Queluz","Queluz","Serra Fina, Encosta próxima a Pedra da Mina.",,,,"-22.428333","-44.843333",,,,,,,,,,,,,,"2015-06-24",,,"Baccharis curitybensis",,,,,,,"Plantae","Dicotyledon",,,,"Asteraceae",,,,"Baccharis",,,,"curitybensis",,,,,,,,,,,,,,"Baccharis curitybensis",,,,,,,"Brasil","2550","2660",,,,,"-22.428333","-44.843333","Heering ex Malme","Splink","24",,,"06",,"2015",,,,"BHCB025355","Southern America",,,,,,,,,,,,,,,,,,"BHCB",,"Shepherd, G.J.","9740","1997",,"2015","Goldenberg, R.; Belinello, R.; Galvao, J.C.; Santos, M.V.","Shepherd",,"brazil","sao paulo","queluz","serra fina",,"locality","brazil_sao paulo_queluz","brazil_sao paulo_queluz",-22.5039562,-44.78513434,"county","brazil_sao paulo_queluz","Brazil","São Paulo","Queluz",,"ibge",TRUE,-22.428333,-44.843333,"coord_original","seconds",1130073,"Low","coord_original","check_local.2municip.","Baccharis curitybensis","Heering ex Malme","possibly_ok","Asteraceae","Baccharis curitybensis","Heering ex Malme","species","name accepted","bfo-5174",,,"Baccharis curitybensis Heering ex Malme","Baccharis","Asteraceae","unknown","Baccharis curitybensis"
"speciesLink",,,"2023-12-20T16:03:31",,,"7",,"USP","SPF",,"PreservedSpecimen",,,,"122917","418","Goldenberg, R",,,,,,,,,,,,"1997","02","18",,,,,,,,"São Paulo","Queluz","Queluz","Coordenadas entre 22º25'53'' e 22º26'08''S, 44º50'03'' e 44º50'05''W.",,,,"-22.431389","-44.842392",,,,,,,,,,,,"Koschnitzke, C",,"1998-11-NA",,,"Chaetostoma glaziovii",,,,,,,"Plantae",,,,,"Melastomataceae",,,,"Chaetostoma",,,,"glaziovii",,,,,,,,,,,,,,"Chaetostoma glaziovii",,,,,,,"Brasil","2500","2660",,,,,"-22.431389","-44.842392","Cogn.","Splink",,,,"11",,"1998",,,,"SPF00122917",,,,,,,,,,,,,,,,,,,"SPF",,"Goldenberg, R.","418","1997","Koschnitzke, C.","1998",,"Goldenberg",,"brazil","sao paulo","queluz","coordenadas entre 22º25'53'' e 22º26'08''s",,"locality","brazil_sao paulo_queluz","brazil_sao paulo_queluz",-22.5039562,-44.78513434,"county","brazil_sao paulo_queluz","Brazil","São Paulo","Queluz",,"ibge",TRUE,-22.431389,-44.842392,"coord_original","seconds",1358442,"Low","coord_original","check_local.2municip.","Chaetostoma glaziovii","Cogn.","possibly_ok","Melastomataceae","Chaetostoma glaziovii","Cogn.","species","name accepted","bfo-9440",,,"Chaetostoma glaziovii Cogn.","Chaetostoma","Melastomataceae","low","Chaetostoma glaziovii"
"speciesLink",,,"2025-04-07T10:53:10",,,"2",,"UNICAMP","UEC",,"S",,,,"100441","97-28","Shepherd, GJ; Goldenberg, R; Belinello, R; Galvão, JC; Santos, MV",,,,,,,,,,,,"1997","02","18",,,,,,,,"São Paulo","Queluz","Queluz","Encosta próxima à Pedra da Mina.",,,,"-22.431389","-44.846389",,,,,,,,,,,,"Kinoshita, LS; Romão, GO",,"2009-12-NA",,,"Gaylussacia densa densa",,,,,,,"Plantae","Magnoliopsida",,,,"Ericaceae",,,,"Gaylussacia",,,,"densa","densa",,,,,,,,,,,,,"Gaylussacia densa densa",,,,,,,"Brazil",,,,,,,"-22.431389","-44.846389","Cham.","Splink",,,,"12",,"2009",,,,"UEC057120",,,,,,,,,,,,,,,,,,,"UEC",,"Shepherd, G.J.","97-28","1997","Kinoshita, L.S.","2009","Goldenberg, R.; Belinello, R.; Galvao, J.C.; Santos, M.V.","Shepherd","Romao, G.O.","brazil","sao paulo","queluz","encosta proxima a pedra da mina",,"locality","brazil_sao paulo_queluz","brazil_sao paulo_queluz",-22.5039562,-44.78513434,"county","brazil_sao paulo_queluz","Brazil","São Paulo","Queluz",,"ibge",TRUE,-22.431389,-44.846389,"coord_original","seconds",1289478,"Low","coord_original","check_local.2municip.","Gaylussacia densa","Cham.","not_Genus_epithet_format","Ericaceae","Gaylussacia densa","Cham.","species","name misspelled","bfo-7489",,,"Gaylussacia densa Cham.","Gaylussacia","Ericaceae","high","Gaylussacia densa"
"gbif","5.3806360314896e-315",,"2023-03-09 11:31:33",,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/2/100441","100441","97-28","Shepherd, GJ; Goldenberg, R; Belinello, R; Galvão, JC; Santos, MV",,,,,"PRESENT",,,,,,"1997-02-18","1997","2","18",,,,,,,"BR","São Paulo",,"Queluz","Encosta próxima à Pedra da Mina.",,,,"-22.431389","-44.846389",,,,,,,,,,,,"Kinoshita, LS; Romão, GO",,"2009-12-01",,,"Gaylussacia densa var. densa",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Ericales",,"Ericaceae",,,,"Gaylussacia","Gaylussacia",,,"densa","densa",,"variety",,"ACCEPTED",,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Gaylussacia densa","Gaylussacia densa var. densa","Gaylussacia densa var. densa","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA",,"https://images.cria.org.br/viewer/UEC057120","Brazil",,,,,"WGS84",,,,"Cham.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UEC",,"Shepherd, G.J.","97-28","1997","Kinoshita, L.S.","2009","Goldenberg, R.; Belinello, R.; Galvao, J.C.; Santos, M.V.","Shepherd","Romao, G.O.","brazil","sao paulo","queluz","encosta proxima a pedra da mina",,"locality","brazil_sao paulo_queluz","brazil_sao paulo_queluz",-22.5039562,-44.78513434,"county","brazil_sao paulo_queluz","Brazil","São Paulo","Queluz",,"ibge",TRUE,-22.431389,-44.846389,"coord_original","seconds",85030,"Low","coord_original","check_local.2municip.","Gaylussacia densa var. densa","Cham.","variety","Ericaceae","Gaylussacia densa var. densa","Cham.","variety","name accepted","bfo-17328",,,"Gaylussacia densa var. densa Cham.","Gaylussacia","Ericaceae","high","Gaylussacia densa"
"gbif","5.38063626370045e-315",,"2023-03-09 11:24:40",,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/2/100520","100520","97/62","Shepherd, GJ; Belinello, R; Galvão, JC; Santos, MV; Goldenberg, R",,,,,"PRESENT",,,,,,"1997-02-18","1997","2","18",,,,,,,"BR","São Paulo",,"Queluz","Crista da montanha vizinha à Pedra da Mina",,,,"-22.433333","-44.834444",,,,,,,,,,,,"Batista, JAN",,"2000-03-30",,,"Habenaria rolfeana Schltr.",,,,,,,"Plantae","Tracheophyta","Liliopsida","Asparagales",,"Orchidaceae",,,,"Habenaria","Habenaria",,,"rolfeana",,,"species",,"ACCEPTED",,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Habenaria rolfeana","Habenaria rolfeana Schltr.","Habenaria rolfeana Schltr.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC034571","Brazil","2500","2660",,,"WGS84",,,,"Schltr.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UEC",,"Shepherd, G.J.","97/62","1997","Batista, J.A.N.","2000","Belinello, R.; Galvao, J.C.; Santos, M.V.; Goldenberg, R.","Shepherd",,"brazil","sao paulo","queluz","crista da montanha vizinha a pedra da mina",,"locality","brazil_sao paulo_queluz","brazil_sao paulo_queluz",-22.5039562,-44.78513434,"county","brazil_sao paulo_queluz","Brazil","São Paulo","Queluz",,"ibge",TRUE,-22.433333,-44.834444,"coord_original","minutes",85076,"Low","coord_original","check_local.2municip.","Habenaria rolfeana","Schltr.","name_w_authors","Orchidaceae","Habenaria rolfeana","Schltr.","species","name accepted","bfo-11705",,,"Habenaria rolfeana Schltr.","Habenaria","Orchidaceae","high","Habenaria rolfeana"
"speciesLink",,,"2023-12-20T16:00:11",,,"7",,"USP","SPF",,"PreservedSpecimen",,,,"120765","9777","Shepherd, GJ",,,,,,,,,,,,"1997","02","18",,,,,,,,"São Paulo","Queluz","Queluz","Crista da montanha vizinha à Pedra da Mina. Entre 22º25'53'' e 22º26'08''S e 44º50'03'' e 44º50'05''W.",,,,"-22.431389","-44.834722",,,,,,,,,,,,"Antar, GM",,"2017-01-NA",,,"Hesperozygis myrtoides",,,,,,,"Plantae",,,,,"Lamiaceae",,,,"Hesperozygis",,,,"myrtoides",,,,,,,,,,,,,,"Hesperozygis myrtoides",,,,,,,"Brasil","2500","2660",,,,,"-22.431389","-44.834722","(A.St.-Hil. ex Benth.) Epling","Splink",,,,"01",,"2017",,,,"SPF00120765",,,,,,,,,,,,,,,,,,,"SPF",,"Shepherd, G.J.","9777","1997","Antar, G.M.","2017",,"Shepherd",,"brazil","sao paulo","queluz","crista da montanha vizinha a pedra da mina",,"locality","brazil_sao paulo_queluz","brazil_sao paulo_queluz",-22.5039562,-44.78513434,"county","brazil_sao paulo_queluz","Brazil","São Paulo","Queluz",,"ibge",TRUE,-22.431389,-44.834722,"coord_original","seconds",1344085,"Low","coord_original","check_local.2municip.","Hesperozygis myrtoides","(A.St.-Hil. ex Benth.) Epling","possibly_ok","Lamiaceae","Hesperozygis myrtoides","(A.St.-Hil. ex Benth.) Epling","species","name accepted","bfo-8159",,,"Hesperozygis myrtoides (A.St.-Hil. ex Benth.) Epling","Hesperozygis","Lamiaceae","medium","Hesperozygis myrtoides"
"speciesLink",,,"2023-03-09T11:26:50",,,"2",,"UNICAMP","UEC",,"S",,,,"100516","9748",,,,,,,,,,,,,"1997","02","18",,,,,,,,"São Paulo","Queluz","Queluz","Crista da montanha vizinha à Pedra da Mi",,,,"-22.430556","-44.844444",,,,,,,,,,,,,,,,,"Oxypetalum urbanianum",,,,,,,"Plantae","Magnoliopsida",,,,"Apocynaceae",,,,"Oxypetalum",,,,"urbanianum",,,,,,,,,,,,,,"Oxypetalum urbanianum",,,,,,,"Brazil",,,,,,,"-22.430556","-44.844444","Silveira","Splink",,,,,,,,,,"UEC053071",,,,,,,,,,,,,,,,,,,"UEC",,,"9748","1997",,,,,,"brazil","sao paulo","queluz","crista da montanha vizinha a pedra da mi",,"locality","brazil_sao paulo_queluz","brazil_sao paulo_queluz",-22.5039562,-44.78513434,"county","brazil_sao paulo_queluz","Brazil","São Paulo","Queluz",,"ibge",TRUE,-22.430556,-44.844444,"coord_original","seconds",1277282,"Low","coord_original","check_local.2municip.","Oxypetalum glaziovii","(E.Fourn.) Fontella & Marquete","possibly_ok","Apocynaceae","Oxypetalum glaziovii","(E.Fourn.) Fontella & Marquete","species","replaced synonym","bfo-4764","Oxypetalum glaziovii","(E.Fourn.) Fontella & Marquete","Oxypetalum glaziovii (E.Fourn.) Fontella & Marquete","Oxypetalum","Apocynaceae","unknown","Oxypetalum glaziovii"
"gbif","5.36874106510133e-315",,"2025-01-01 12:02:17",,,"https://specieslink.net/col/45",,"UFPR","UPCB",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/45/40258","40258","416","Goldenberg, R.",,,,,"PRESENT",,,,,,"1997-02-18","1997","2","18",,,,,,,"BR","São Paulo",,"Queluz","Encosta próx. à Pedra da Mina, entre 22°24´30' e 22°25´53'S e entre 44°50´47' e 44°50´03'W.",,,,"-22.428889","-44.843333",,,,,,,,,,,,"Goldenberg, R.",,"1999-01-01",,,"Tibouchina hospita (DC.) Cogn.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Myrtales",,"Melastomataceae",,,,"Pleroma","Tibouchina",,,"hospita",,,"species",,"SYNONYM",,"a51fa32f-831d-49d6-8b8a-c7b52ae65b3b",,,TRUE,FALSE,"Pleroma hospitum","Pleroma hospitum (DC.) Triana","Tibouchina hospita (DC.) Cogn.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UPCB0017535","Brasil",,,,,"WGS84",,,,"Cogn.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UPCB",,"Goldenberg, R.","416","1997","Goldenberg, R.","1999",,"Goldenberg",,"brazil","sao paulo","queluz","encosta prox",,"locality","brazil_sao paulo_queluz","brazil_sao paulo_queluz",-22.5039562,-44.78513434,"county","brazil_sao paulo_queluz","Brazil","São Paulo","Queluz",,"ibge",TRUE,-22.428889,-44.843333,"coord_original","seconds",17104,"Low","coord_original","check_local.2municip.","Pleroma hospitum","(Schrank et Mart. ex DC.) Triana","name_w_authors","Melastomataceae","Pleroma hospitum","(Schrank et Mart. ex DC.) Triana","species","author misspelled|replaced synonym","bfo-603037","Pleroma hospitum","(Schrank et Mart. ex DC.) Triana","Pleroma hospitum (Schrank et Mart. ex DC.) Triana","Pleroma","Melastomataceae","high","Pleroma hospitum"
"gbif","5.3806929132674e-315",,"2024-11-25 11:32:50",,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/2/116206","116206","9744","Shepherd, GJ; Goldenberg, R; Belinello, R; Galvão, JC; Santos, MV",,,,,"PRESENT",,,,,,"1997-02-18","1997","2","18",,,,,,,"BR","São Paulo",,"Queluz","Encosta próxima à Pedra da Mina. Campo de altitude, dominado por Chusquea sp, em terreno pedregoso.",,,,"-22.431389","-44.846389",,,,,,,,,,,,"Marques, MC",,"1997-09-01",,,"Polygala glaziovii Chodat",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Fabales",,"Polygalaceae",,,,"Polygala","Polygala",,,"glaziovii",,,"species",,"SYNONYM",,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Senega glaziovii","Senega glaziovii (Chodat) J.F.B.Pastore","Polygala glaziovii Chodat","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC004327","Brazil","2660","2660",,,"WGS84",,,,"Chodat","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UEC",,"Shepherd, G.J.","9744","1997","Marques, M.C.","1997","Goldenberg, R.; Belinello, R.; Galvao, J.C.; Santos, M.V.","Shepherd",,"brazil","sao paulo","queluz","encosta proxima a pedra da mina",,"locality","brazil_sao paulo_queluz","brazil_sao paulo_queluz",-22.5039562,-44.78513434,"county","brazil_sao paulo_queluz","Brazil","São Paulo","Queluz",,"ibge",TRUE,-22.431389,-44.846389,"coord_original","seconds",90181,"Low","coord_original","check_local.2municip.","Senega glaziovii","(Chodat) J.F.B.Pastore","name_w_authors","Polygalaceae","Senega glaziovii","(Chodat) J.F.B.Pastore","species","replaced synonym","bfo-625002","Senega glaziovii","(Chodat) J.F.B.Pastore","Senega glaziovii (Chodat) J.F.B.Pastore","Senega","Polygalaceae","low","Senega glaziovii"
"speciesLink",,,"2023-03-09T11:42:09",,,"2",,"UNICAMP","UEC",,"S",,,,"100521","9745",,,,,,,,,,,,,"1997","11","18",,,,,,,,"São Paulo","Queluz","Queluz","Crista da montanha vizinha à Pedra da Mi",,,,"-22.431389","-44.841667",,,,,,,,,,,,,,,,,"Symplocos itatiaiae",,,,,,,"Plantae","Magnoliopsida",,,,"Symplocaceae",,,,"Symplocos",,,,"itatiaiae",,,,,,,,,,,,,,"Symplocos itatiaiae",,,,,,,"Brazil",,,,,,,"-22.431389","-44.841667","Wawra","Splink",,,,,,,,,,"UEC044000",,,,,,,,,,,,,,,,,,,"UEC",,,"9745","1997",,,,,,"brazil","sao paulo","queluz","crista da montanha vizinha a pedra da mi",,"locality","brazil_sao paulo_queluz","brazil_sao paulo_queluz",-22.5039562,-44.78513434,"county","brazil_sao paulo_queluz","Brazil","São Paulo","Queluz",,"ibge",TRUE,-22.431389,-44.841667,"coord_original","seconds",1316929,"Low","coord_original","check_local.2municip.","Symplocos itatiaiae","Wawra","possibly_ok","Symplocaceae","Symplocos itatiaiae","Wawra","species","name accepted","bfo-14906",,,"Symplocos itatiaiae Wawra","Symplocos","Symplocaceae","unknown","Symplocos itatiaiae"
