"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","recordID","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","confidenceLocality","selectionCategory","tax.check","species.new"
"gbif","1.9108005092848e-314",,"2024-06-15 09:41:33",,,"https://specieslink.net/col/455",,"FFCLRP","SPFR",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/455/2059","2059",,"Marcondes-Ferreira, W.; Barosela, J.R.; Mancini, G.V.; da Silva, G.A.; Amaral, H.V.",,,,,"PRESENT",,,,,,"1991-09-16","1991","9","16",,,,,,,"BR","São Paulo",,"São Simão","Estação Ecológica Santa Maria",,,,"-21.475556","-47.555",,,,,,,,,,,,"Barosela, J.R.; Mancini, G.V.; da Silva, G.A.; Amaral, H.V.",,,,,"Anacardiaceae",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Sapindales",,"Anacardiaceae",,,,,,,,,,,"family",,"ACCEPTED",,"7b203230-ba55-4da6-9274-e1d7b1b95987",,,TRUE,FALSE,,"Anacardiaceae",,"null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SPFR002059","Brasil",,,,,"WGS84",,,,,"GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SPFR",,"Marcondes-Ferreira, W.",,"1991","Barosela, J.R.",,"Barosela, J.R.; Mancini, G.V.; Silva, G.A.; Amaral, H.V.","Marcondes-Ferreira","Mancini, G.V.; Silva, G.A.; Amaral, H.V.","brazil","sao paulo","sao simao","estacao ecologica santa maria",,"locality","brazil_sao paulo_sao simao","brazil_sao paulo_sao simao",-21.46134264,-47.56821164,"county",TRUE,-21.475556,-47.555,"coord_original","seconds","check_local.2municip.","Anacardiaceae","R.Br.","family_as_genus","Anacardiaceae","Anacardiaceae","R.Br.","family","name accepted","bfo-44",,,"Anacardiaceae R.Br.",,"Anacardiaceae",686358,"brazil_sao paulo_sao simao","Brazil","São Paulo","São Simão",,"ibge","High","locality_exact","low",
"speciesLink",,,"2024-08-06T09:15:12",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"53191","6816","N.M.Ivanauskas & D.F.Bertani",,,,,,,,,,,,"2018","05","08",,,,,,,,"SP","São Simão","São Simão","Estação Experimental São Simão",,,,"-21.398333","-47.624444",,,,,,,,,,,,"N.M.Ivanauskas",,"2018-08-05",,,"Banisteriopsis stellaris",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Malpighiales",,"Malpighiaceae",,,,"Banisteriopsis",,,,"stellaris",,,,,,,,,,,,,,,,,,,,,"Brasil","597","597",,,,,,,"(Griseb.) (B.Gates)","Splink","05",,,"08",,"2018",,,,"SPSF00053191","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Ivanauskas, N.M.","6816","2018","Ivanauskas, N.M.","2018","Bertani, D.F.","Ivanauskas",,"brazil","sao paulo","sao simao","estacao experimental sao simao",,"locality","brazil_sao paulo_sao simao","brazil_sao paulo_sao simao",-21.46134264,-47.56821164,"county",TRUE,-21.398333,-47.624444,"coord_original","seconds","check_local.2municip.","Banisteriopsis stellaris","(Griseb.) B.Gates","possibly_ok","Malpighiaceae","Banisteriopsis stellaris","(Griseb.) B.Gates","species","author misspelled","bfo-19411",,,"Banisteriopsis stellaris (Griseb.) B.Gates","Banisteriopsis","Malpighiaceae",989531,"brazil_sao paulo_sao simao","Brazil","São Paulo","São Simão",,"ibge","Low","coord_original","medium","Banisteriopsis stellaris"
"speciesLink",,,"2025-02-04T08:01:50",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"25955","189","Tozzi, A.M.G.A.",,,,,,,,,,,,"1994","11","10",,,,,,,,"São Paulo","Altinópolis","Altinópolis",,,,,"-21.4","-47.616667",,,,,,,,,,,,,,,,,"Bauhinia",,,,,,,"Plantae",,,,,"Fabaceae",,,,"Bauhinia",,,,,,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"21º24'S","47º37'W",,"Splink",,,,,,,,,,"HRCB025955",,,,,,,,,,,,,,,,,,,"HRCB",,"Tozzi, A.M.G.A.","189","1994",,,,"Tozzi",,"brazil","sao paulo","altinopolis",,,"municipality","brazil_sao paulo_altinopolis","brazil_sao paulo_altinopolis",-21.01764143,-47.38622673,"county",TRUE,-21.4,-47.616667,"coord_original","minutes","ok_same_resolution","Bauhinia","L.","indet","Fabaceae","Bauhinia","L.","genus","name accepted","bfo-22811",,,"Bauhinia L.","Bauhinia","Fabaceae",1112772,"brazil_sao paulo_altinopolis","Brazil","São Paulo","Altinópolis",,"ibge","Low","coord_original","high",
"speciesLink",,,"2025-05-30T16:08:27",,,"204",,"UEFS","HUEFS",,"PreservedSpecimen",,,,"27131","9431","Tozzi, A.M.G.A.",,,,,,,,,,,,"1994","11","10",,,,,,,,"São Paulo","Altinópolis","Altinópolis",,,,,"-21.4","-47.616667",,,,,,,,,,,,,,,,,"Galactia crassifolia",,,,,,,"Plantae","Angiospermae","Rosanae","Fabales",,"Leguminosae Subfam. Papilionoideae",,,,"Galactia",,,,"crassifolia",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"21Â°24'S","47Â°37'W","(Benth.) Taub.","Splink",,,,,,,,,,"HUEFS0027131",,,,,,,,,,,,,,,,,,,"HUEFS",,"Tozzi, A.M.G.A.","9431","1994",,,,"Tozzi",,"brazil","sao paulo","altinopolis",,,"municipality","brazil_sao paulo_altinopolis","brazil_sao paulo_altinopolis",-21.01764143,-47.38622673,"county",TRUE,-21.4,-47.616667,"coord_original","minutes","ok_same_resolution","Betencourtia crassifolia","(Benth.) L.P.Queiroz","possibly_ok","Fabaceae","Betencourtia crassifolia","(Benth.) L.P.Queiroz","species","replaced synonym","bfo-617896","Betencourtia crassifolia","(Benth.) L.P.Queiroz","Betencourtia crassifolia (Benth.) L.P.Queiroz","Betencourtia","Fabaceae",1564126,"brazil_sao paulo_altinopolis","Brazil","São Paulo","Altinópolis",,"ibge","Low","coord_original","high","Betencourtia crassifolia"
"speciesLink",,,"2021-12-09T11:09:25",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"305929","94-229","Marcondes Ferreira, W; Kinoshita, LS",,,,,,,,,,,,"1994","11","10",,,,,,,,"São Paulo","Altinópolis","Altinópolis",,,,,"-21.4","-47.616667",,,,,,,,,,,,"Mamede, MCH",,"1998-02-NA",,,"Byrsonima coccolobifolia",,,,,,,"Plantae",,,,,"Malpighiaceae",,,,"Byrsonima",,,,"coccolobifolia",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"-21.4","-47.616667","Kunth","Splink",,,,"02",,"1998",,,,"SP014247",,,,,,,,,,,,,,,,,,,"SP",,"Ferreira, W.M.","94-229","1994","Mamede, M.C.H.","1998","Kinoshita, L.S.","Ferreira",,"brazil","sao paulo","altinopolis",,,"municipality","brazil_sao paulo_altinopolis","brazil_sao paulo_altinopolis",-21.01764143,-47.38622673,"county",TRUE,-21.4,-47.616667,"coord_original","minutes","ok_same_resolution","Byrsonima coccolobifolia","Kunth","possibly_ok","Malpighiaceae","Byrsonima coccolobifolia","Kunth","species","name accepted","bfo-8831",,,"Byrsonima coccolobifolia Kunth","Byrsonima","Malpighiaceae",1153560,"brazil_sao paulo_altinopolis","Brazil","São Paulo","Altinópolis",,"ibge","Low","coord_original","high","Byrsonima coccolobifolia"
"speciesLink",,,"2024-08-06T09:15:12",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"53193","6818","N.M.Ivanauskas & D.F.Bertani",,,,,,,,,,,,"2018","05","08",,,,,,,,"SP","São Simão","São Simão","Estação Experimental São Simão",,,,"-21.398333","-47.624444",,,,,,,,,,,,"N.M.Ivanauskas",,"2018-08-05",,,"Byrsonima crassifolia",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Malpighiales",,"Malpighiaceae",,,,"Byrsonima",,,,"crassifolia",,,,,,,,,,,,,,,,,,,,,"Brasil","597","597",,,,,,,"(L.) Kunth","Splink","05",,,"08",,"2018",,,,"SPSF00053193","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Ivanauskas, N.M.","6818","2018","Ivanauskas, N.M.","2018","Bertani, D.F.","Ivanauskas",,"brazil","sao paulo","sao simao","estacao experimental sao simao",,"locality","brazil_sao paulo_sao simao","brazil_sao paulo_sao simao",-21.46134264,-47.56821164,"county",TRUE,-21.398333,-47.624444,"coord_original","seconds","check_local.2municip.","Byrsonima crassifolia","(L.) Kunth","possibly_ok","Malpighiaceae","Byrsonima crassifolia","(L.) Kunth","species","name accepted","bfo-19419",,,"Byrsonima crassifolia (L.) Kunth","Byrsonima","Malpighiaceae",968167,"brazil_sao paulo_sao simao","Brazil","São Paulo","São Simão",,"ibge","Low","coord_original","medium","Byrsonima crassifolia"
"speciesLink",,,"2021-12-09T11:09:31",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"305930","94-225","Marcondes Ferreira, W; Kinoshita, LS",,,,,,,,,,,,"1994","11","10",,,,,,,,"São Paulo","Altinópolis","Altinópolis",,,,,"-21.4","-47.627778",,,,,,,,,,,,"Mamede, MCH",,"1998-02-NA",,,"Byrsonima intermedia",,,,,,,"Plantae",,,,,"Malpighiaceae",,,,"Byrsonima",,,,"intermedia",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"-21.4","-47.627778","A.Juss.","Splink",,,,"02",,"1998",,,,"SP015164",,,,,,,,,,,,,,,,,,,"SP",,"Ferreira, W.M.","94-225","1994","Mamede, M.C.H.","1998","Kinoshita, L.S.","Ferreira",,"brazil","sao paulo","altinopolis",,,"municipality","brazil_sao paulo_altinopolis","brazil_sao paulo_altinopolis",-21.01764143,-47.38622673,"county",TRUE,-21.4,-47.627778,"coord_original","seconds","ok_same_resolution","Byrsonima intermedia","A.Juss.","possibly_ok","Malpighiaceae","Byrsonima intermedia","A.Juss.","species","name accepted","bfo-8835",,,"Byrsonima intermedia A.Juss.","Byrsonima","Malpighiaceae",1153627,"brazil_sao paulo_altinopolis","Brazil","São Paulo","Altinópolis",,"ibge","Low","coord_original","high","Byrsonima intermedia"
"gbif","5.64842441879429e-315",,"2025-01-01 12:04:22",,,"https://specieslink.net/col/401",,"PUC-RIO","FCAB",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/401/6554","6554","94","A.M.G.A. Tozzi; Santos, L.B.",,,,,"PRESENT",,,,,,"1994-11-10","1994","11","10",,,,,,,"BR","São Paulo",,"Altinópolis",,,,,"-21.4","-47.616667",,,,,,,,,,,,"J. C. Siqueira",,"2018-01-01",,,"Froelichia Moench",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales",,"Amaranthaceae",,,,"Froelichia","Froelichia",,,,,,"genus",,"ACCEPTED",,"43e4b07b-f31d-4ab9-82c5-e87048a138ee",,,TRUE,FALSE,,"Froelichia Moench","Froelichia","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"WGS84",,,,,"GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FCAB",,"Tozzi, A.M.G.A.","94","1994","Siqueira, J.C.","2018","Santos; L.b.","Tozzi",,"brazil","sao paulo","altinopolis",,,"municipality","brazil_sao paulo_altinopolis","brazil_sao paulo_altinopolis",-21.01764143,-47.38622673,"county",TRUE,-21.4,-47.616667,"coord_original","minutes","ok_same_resolution","Coussarea","Aubl.","indet","Amaranthaceae|Rubiaceae","Coussarea","Aubl.","genus","+1 name, but 1 accepted","bfo-13893",,,"Coussarea Aubl.","Coussarea","Amaranthaceae|Rubiaceae",188917,"brazil_sao paulo_altinopolis","Brazil","São Paulo","Altinópolis",,"ibge","Low","coord_original","low",
"speciesLink",,,"2024-08-06T09:13:12",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"52083","6789","N.M.Ivanauskas",,,,,,,,,,,,"2016","03","26",,,,,,,,"SP","São Simão","São Simão","E.Ec.Santa Maria",,,,"-21.378889","-47.620833",,,,,,,,,,,,"G.A.D.C.Franco",,"2017-08-14",,,"Cyrtocymura",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Cyrtocymura",,,,,,,,,,,,,,,,,,,,,,,,,"Brasil","565012817","565012817",,,,,,,,"Splink","14",,,"08",,"2017",,,,"SPSF00052083","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Ivanauskas, N.M.","6789","2016","Franco, G.A.D.C.","2017",,"Ivanauskas",,"brazil","sao paulo","sao simao","estacao ecologicasanta maria",,"locality","brazil_sao paulo_sao simao","brazil_sao paulo_sao simao",-21.46134264,-47.56821164,"county",TRUE,-21.378889,-47.620833,"coord_original","seconds","check_local.2municip.","Cyrtocymura","H. Rob.","indet","Asteraceae","Cyrtocymura","H. Rob.","genus","name accepted","bfo-27009",,,"Cyrtocymura H. Rob.","Cyrtocymura","Asteraceae",990954,"brazil_sao paulo_sao simao","Brazil","São Paulo","São Simão",,"ibge","Low","coord_original","medium",
"speciesLink",,,"2024-08-06T09:13:50",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"52084","6790","N.M.Ivanauskas",,,,,,,,,,,,"2016","03","26",,,,,,,,"SP","São Simão","São Simão","E.Ec.Santa Maria",,,,"-21.378056","-47.618611",,,,,,,,,,,,"G.A.D.C.Franco",,"2017-08-14",,,"Desmodium",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Fabales",,"Fabaceae",,,,"Desmodium",,,,,,,,,,,,,,,,,,,,,,,,,"Brasil","563","563",,,,,,,,"Splink","14",,,"08",,"2017",,,,"SPSF00052084","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Ivanauskas, N.M.","6790","2016","Franco, G.A.D.C.","2017",,"Ivanauskas",,"brazil","sao paulo","sao simao","estacao ecologicasanta maria",,"locality","brazil_sao paulo_sao simao","brazil_sao paulo_sao simao",-21.46134264,-47.56821164,"county",TRUE,-21.378056,-47.618611,"coord_original","seconds","check_local.2municip.","Desmodium","Desv.","indet","Fabaceae","Desmodium","Desv.","genus","name accepted","bfo-22930",,,"Desmodium Desv.","Desmodium","Fabaceae",969365,"brazil_sao paulo_sao simao","Brazil","São Paulo","São Simão",,"ibge","Low","coord_original","medium",
