"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","recordID","confidenceLocality","selectionCategory","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"gbif","2.40310224442759e-314",,"2024-05-15 15:54:38",,,,,"iNaturalist","Observations","iNaturalist research-grade observations","HUMAN_OBSERVATION",,,"https://www.inaturalist.org/observations/215703995","215703995",,"mariacarolinaaaa",,,,,"PRESENT",,,,,,"2024-05-05T15:29:06","2024","5","5","2024-05-05 15:29:06-03:00",,,,,,"BR","São Paulo",,,"Parque Estadual de Itapetinga, Mairiporã, SP, BR","Parque Estadual de Itapetinga, Mairiporã, SP, BR",,,"-23.275688","-46.511162","4",,,,,,,,"487231383",,,"alex_garciamty",,"2024-05-15 01:33:03",,"244459","Acrocomia aculeata",,,,,,,"Plantae","Tracheophyta","Liliopsida","Arecales",,"Arecaceae",,,,"Acrocomia","Acrocomia",,,"aculeata",,,"species",,"ACCEPTED",,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",,"StillImage",TRUE,FALSE,"Acrocomia aculeata","Acrocomia aculeata (Jacq.) Lodd. ex R.Keith","Acrocomia aculeata (Jacq.) Lodd. ex R.Keith","null",FALSE,"LATIN_AMERICA","NORTH_AMERICA","LC",,"BR",,,,,"EPSG:4326",,,,"(Jacq.) Lodd. ex R.Keith","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Observations","code not found","Mariacarolinaaaa",,"2024","Alex_garciamty","2024",,"Mariacarolinaaaa",,"brazil","sao paulo","parque estadual de itapetinga","parque estadual de itapetinga",,"locality","brazil_sao paulo_parque estadual itapetinga","brazil_sao paulo",-22.2584562,-48.7420254,"state","brazil_sao paulo","Brazil","São Paulo",,,"gdam",TRUE,-23.275688,-46.511162,"coord_original","miliseconds",790607,"High","locality_exact","check_local.2state","Acrocomia aculeata","(Jacq.) Lodd. ex Mart.","name_w_authors","Arecaceae","Acrocomia aculeata","(Jacq.) Lodd. ex Mart.","species","author misspelled","bfo-15663",,,"Acrocomia aculeata (Jacq.) Lodd. ex Mart.","Acrocomia","Arecaceae","low","Acrocomia aculeata"
"gbif","1.95232223180851e-314",,,,,,,,,,"HUMAN_OBSERVATION",,,"q-10450902338",,,,,,,,"PRESENT",,,,,,"2021-08-12T01:23:00.245Z","2021","8","12",,,,,,,"BR",,,,,,,,"-23.194262","-46.491433","10",,,,,,,,,,,,,,,,"Aechmea distichantha Lem.",,,,,,,"Plantae","Tracheophyta","Liliopsida","Poales",,"Bromeliaceae",,,,"Aechmea","Aechmea",,,"distichantha",,,"species",,"ACCEPTED",,"14d5676a-2c54-4f94-9023-1e8dcd822aa0",,,TRUE,FALSE,"Aechmea distichantha","Aechmea distichantha Lem.","Aechmea distichantha Lem.","queries",FALSE,"LATIN_AMERICA","EUROPE","NE",,"BR","985.54","985.54",,,"WGS84",,,,"Lem.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found",,,"2021",,,,,,"brazil",,,,,"country","brazil","brazil",-10.74257447,-53.08032013,"country","brazil","Brazil",,,,"gdam",TRUE,-23.194262,-46.491433,"coord_original","miliseconds",697106,"Low","coord_original","ok_same_resolution","Aechmea distichantha","Lem.","name_w_authors","Bromeliaceae","Aechmea distichantha","Lem.","species","name accepted","bfo-5799",,,"Aechmea distichantha Lem.","Aechmea","Bromeliaceae","unknown","Aechmea distichantha"
"gbif","1.48113939247914e-314","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5016197",,,,,,"SPF","SPF",,"PRESERVED_SPECIMEN",,,"5016197","SPF00225737","37","França, VG",,,,,"PRESENT",,,,,,"2014-01-03","2014","1","3","03/01/14",,,"Erva de 0,8 m alt. Heliófita. População esparsa. Bráctea de espigueta marrom cobrindo as flores verdes. Folhas verdes. Escapo marrom e verde em listras alternadamente.; Solo areno-pedregoso.",,,"BR","São Paulo",,"São Paulo","Parque Estadual do Jaraguá",,,,"-23.273333","-46.465833",,,,,,,,,,,,"Longhi-Wagner, HM; Beraldo, K",,,,,"Andropogon virgatus Desv.",,,,,,,"Plantae","Tracheophyta","Liliopsida","Poales",,"Poaceae",,,,"Andropogon","Andropogon",,,"virgatus",,,"species",,"ACCEPTED",,"f5d836d5-cb15-4178-8f57-68ef1d6551e9",,,TRUE,FALSE,"Andropogon virgatus","Andropogon virgatus Desv.","Andropogon virgatus Desv.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/spf/spf/0/22/57/37/spf00225737.dzi","Brasil","105","0",,,,,,,"Desv.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SPF",,"Franca, V.G.","37","2014","Longhi-Wagner, H.M.",,,"Franca","Beraldo, K.","brazil","sao paulo","sao paulo","parque estadual do jaragua",,"locality","brazil_sao paulo_sao paulo_parque estadual jaragua","brazil_sao paulo_sao paulo_parque estadual jaragua",-23.462219,-46.763463,"locality","brazil_sao paulo_sao paulo_parque estadual jaragua","Brazil","São Paulo","São Paulo","parque estadual jaragua","splink_jabot",TRUE,-23.273333,-46.465833,"coord_original","seconds",618546,"Low","coord_original","ok_same_resolution","Andropogon virgatus","Desv.","name_w_authors","Poaceae","Andropogon virgatus","Desv.","species","name accepted","bfo-12971",,,"Andropogon virgatus Desv.","Andropogon","Poaceae","high","Andropogon virgatus"
"gbif","2.22648898782652e-314",,"2023-12-21 13:30:09",,,,,"iNaturalist","Observations","iNaturalist research-grade observations","HUMAN_OBSERVATION",,,"https://www.inaturalist.org/observations/194500277","194500277",,"felipe_paulesini",,,,,"PRESENT",,,,,,"2023-12-21T09:09:50","2023","12","21","2023-12-21 09:09:50-03:00",,,,,,"BR","São Paulo",,,"Parque Estadual de Itapetinga, Nazaré Paulista, SP, BR","Parque Estadual de Itapetinga, Nazaré Paulista, SP, BR",,,"-23.268264","-46.472343","9",,,,,,,,"436696809",,,"felipe_paulesini",,"2023-12-21 12:11:24",,"158570","Archontophoenix alexandrae",,,,,,,"Plantae","Tracheophyta","Liliopsida","Arecales",,"Arecaceae",,,,"Archontophoenix","Archontophoenix",,,"alexandrae",,,"species",,"ACCEPTED",,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",,"StillImage;StillImage;StillImage",TRUE,FALSE,"Archontophoenix alexandrae","Archontophoenix alexandrae (F.Muell.) H.Wendl. & Drude","Archontophoenix alexandrae (F.Muell.) H.Wendl. & Drude","null",FALSE,"LATIN_AMERICA","NORTH_AMERICA","LC",,"BR",,,,,"EPSG:4326",,,,"(F.Muell.) H.Wendl. & Drude","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Observations","code not found","Felipe_paulesini",,"2023","Felipe_paulesini","2023",,"Felipe_paulesini",,"brazil","sao paulo","parque estadual de itapetinga","parque estadual de itapetinga",,"locality","brazil_sao paulo_parque estadual itapetinga","brazil_sao paulo",-22.2584562,-48.7420254,"state","brazil_sao paulo","Brazil","São Paulo",,,"gdam",TRUE,-23.268264,-46.472343,"coord_original","miliseconds",779667,"High","locality_exact","check_local.2state","Archontophoenix alexandrae","(F.Muell.) H.Wendl. & Drude","name_w_authors","Arecaceae","Archontophoenix alexandrae","(F.Muell.) H.Wendl. & Drude","species","name accepted","bfo-595603",,,"Archontophoenix alexandrae (F.Muell.) H.Wendl. & Drude","Archontophoenix","Arecaceae","low","Archontophoenix alexandrae"
"gbif","1.97543791813882e-314",,,,,,,,,,"HUMAN_OBSERVATION",,,"q-10678228917",,,,,,,,"PRESENT",,,,,,"2022-08-22T17:21:55.108Z","2022","8","22",,,,,,,"BR",,,,,,,,"-23.275033","-46.505907",,,,,,,,,,,,,,,,,"Asclepias curassavica L.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Gentianales",,"Apocynaceae",,,,"Asclepias","Asclepias",,,"curassavica",,,"species",,"ACCEPTED",,"14d5676a-2c54-4f94-9023-1e8dcd822aa0",,,TRUE,FALSE,"Asclepias curassavica","Asclepias curassavica L.","Asclepias curassavica L.","queries",FALSE,"LATIN_AMERICA","EUROPE","NE",,"BR","799.77","799.77",,,"WGS84",,,,"L.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found",,,"2022",,,,,,"brazil",,,,,"country","brazil","brazil",-10.74257447,-53.08032013,"country","brazil","Brazil",,,,"gdam",TRUE,-23.275033,-46.505907,"coord_original","miliseconds",752123,"Low","coord_original","ok_same_resolution","Asclepias curassavica","L.","name_w_authors","Apocynaceae","Asclepias curassavica","L.","species","name accepted","bfo-4517",,,"Asclepias curassavica L.","Asclepias","Apocynaceae","unknown","Asclepias curassavica"
"gbif","1.95663437451314e-314",,,,,,,,,,"HUMAN_OBSERVATION",,,"q-10652190517",,,,,,,,"PRESENT",,,,,,"2022-07-17T17:20:51.068Z","2022","7","17",,,,,,,"BR",,,,,,,,"-23.151008","-46.532407","6",,,,,,,,,,,,,,,,"Baccharis dracunculifolia DC.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Baccharis","Baccharis",,,"dracunculifolia",,,"species",,"ACCEPTED",,"14d5676a-2c54-4f94-9023-1e8dcd822aa0",,,TRUE,FALSE,"Baccharis dracunculifolia","Baccharis dracunculifolia DC.","Baccharis dracunculifolia DC.","queries",FALSE,"LATIN_AMERICA","EUROPE","NE",,"BR","925.24","925.24",,,"WGS84",,,,"DC.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found",,,"2022",,,,,,"brazil",,,,,"country","brazil","brazil",-10.74257447,-53.08032013,"country","brazil","Brazil",,,,"gdam",TRUE,-23.151008,-46.532407,"coord_original","miliseconds",710615,"Low","coord_original","ok_same_resolution","Baccharis dracunculifolia","DC.","name_w_authors","Asteraceae","Baccharis dracunculifolia","DC.","species","name accepted","bfo-5177",,,"Baccharis dracunculifolia DC.","Baccharis","Asteraceae","unknown","Baccharis dracunculifolia"
"gbif","2.06130778824156e-314",,"2024-07-15 06:01:48",,,,,"iNaturalist","Observations","iNaturalist research-grade observations","HUMAN_OBSERVATION","Coordinate uncertainty increased to 30217m at the request of the observer",,"https://www.inaturalist.org/observations/177075985","177075985",,"Brian Williams",,,,,"PRESENT",,,,,,"2023-08-06T10:20:50","2023","8","6","2023-08-06 10:20:50",,,,,,"BR","São Paulo",,,"São Paulo, BR","São Paulo, BR",,,"-23.158102","-46.492881","30217",,,,,,,,"394464761",,,"Brian Williams",,"2023-08-06 23:40:20",,"847698","Billbergia distachia",,,,,,,"Plantae","Tracheophyta","Liliopsida","Poales",,"Bromeliaceae",,,,"Billbergia","Billbergia",,,"distachia",,,"species",,"ACCEPTED",,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",,"StillImage;StillImage;StillImage",TRUE,FALSE,"Billbergia distachia","Billbergia distachia (Vell.) Mez","Billbergia distachia (Vell.) Mez","null",FALSE,"LATIN_AMERICA","NORTH_AMERICA","NE",,"BR",,,,,"EPSG:4326",,,,"(Vell.) Mez","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Observations","code not found","Williams, B.",,"2023","Williams, B.","2023",,"Williams",,"brazil","sao paulo","sao paulo","sao paulo",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.158102,-46.492881,"coord_original","miliseconds",764965,"Low","coord_original","check_local.2municip.","Billbergia distachia","(Vell.) Mez","name_w_authors","Bromeliaceae","Billbergia distachia","(Vell.) Mez","species","name accepted","bfo-5927",,,"Billbergia distachia (Vell.) Mez","Billbergia","Bromeliaceae","low","Billbergia distachia"
"gbif","2.4254819354932e-314",,"2024-07-09 13:15:09",,,,,"iNaturalist","Observations","iNaturalist research-grade observations","HUMAN_OBSERVATION",,,"https://www.inaturalist.org/observations/228067649","228067649",,"Pedro Alvaro Neves",,,,,"PRESENT",,,,,,"2024-07-08T13:20:43","2024","7","8","2024-07-08 13:20:43-03:00",,,,,,"BR","São Paulo",,,"Parque Estadual de Itapetinga, Atibaia, SP, BR","Parque Estadual de Itapetinga, Atibaia, SP, BR",,,"-23.15328","-46.533505","10",,,,,,,,"511762166",,,"Pedro Alvaro Neves",,"2024-07-08 17:55:41",,"327664","Cereus hildmannianus",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales",,"Cactaceae",,,,"Cereus","Cereus",,,"hildmannianus",,,"species",,"ACCEPTED",,"50c9509d-22c7-4a22-a47d-8c48425ef4a7",,"StillImage;StillImage",TRUE,FALSE,"Cereus hildmannianus","Cereus hildmannianus K.Schum.","Cereus hildmannianus K.Schum.","null",FALSE,"LATIN_AMERICA","NORTH_AMERICA","LC",,"BR",,,,,"EPSG:4326",,,,"K.Schum.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Observations","code not found","Neves, P.A.",,"2024","Neves, P.A.","2024",,"Neves",,"brazil","sao paulo","parque estadual de itapetinga","parque estadual de itapetinga",,"locality","brazil_sao paulo_parque estadual itapetinga","brazil_sao paulo",-22.2584562,-48.7420254,"state","brazil_sao paulo","Brazil","São Paulo",,,"gdam",TRUE,-23.15328,-46.533505,"coord_original","miliseconds",804309,"High","locality_exact","check_local.2state","Cereus hildmannianus","K.Schum.","name_w_authors","Cactaceae","Cereus hildmannianus","K.Schum.","species","name accepted","bfo-1444",,,"Cereus hildmannianus K.Schum.","Cereus","Cactaceae","low","Cereus hildmannianus"
"gbif","1.48145838843371e-314","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4593091",,,,,,"UPCB","UPCB",,"PRESERVED_SPECIMEN",,,"4593091","UPCB0028566","1916","Meyer, F.S.",,,,,"PRESENT",,,,,,"2014-02-26","2014","2","26","2014-02-26",,,,,,"BR","São Paulo",,"Atibaia","Parque Municipal da Grota Funda.",,,,"-23.133333","-46.526944",,,,,,,,,,,,"Meyer, F.S.",,,,,"Tibouchina gracilis (Bonpl.) Cogn.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Myrtales",,"Melastomataceae",,,,"Chaetogastra","Tibouchina",,,"gracilis",,,"species",,"SYNONYM",,"339e9de5-ee9a-4718-8837-0bc5b4f933f5",,,TRUE,FALSE,"Chaetogastra gracilis","Chaetogastra gracilis (Bonpl.) DC.","Tibouchina gracilis (Bonpl.) Cogn.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/upcb/upcb/0/2/85/66/upcb00028566.dzi","Brasil",,,,,,,,,"(Bonpl.) Cogn.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UPCB",,"Meyer, F.S.","1916","2014","Meyer, F.S.",,,"Meyer",,"brazil","sao paulo","atibaia","parque municipal da grota funda",,"locality","brazil_sao paulo_atibaia","brazil_sao paulo_atibaia",-23.12313459,-46.5869214,"county","brazil_sao paulo_atibaia","Brazil","São Paulo","Atibaia",,"ibge",TRUE,-23.133333,-46.526944,"coord_original","minutes",650407,"Low","coord_original","check_local.2municip.","Chaetogastra gracilis","(Bonpl.) DC.","name_w_authors","Melastomataceae","Chaetogastra gracilis","(Bonpl.) DC.","species","replaced synonym","bfo-603381","Chaetogastra gracilis","(Bonpl.) DC.","Chaetogastra gracilis (Bonpl.) DC.","Chaetogastra","Melastomataceae","high","Chaetogastra gracilis"
"speciesLink",,,"2025-05-13T17:38:22",,,"455",,"FFCLRP","SPFR",,"PreservedSpecimen",,,,"19003","205","Boscolo, D.",,,,,,,,,,,,"2016","03","13",,,,,,,,"São Paulo","Atibaia","Atibaia",,,,,"-23.247778","-46.469722",,,,,,,,,,,,"Pansarin, E.R.",,"2018-NA-NA",,,"Comparettia coccinea",,,,,,,"Plantae",,,,,"Orchidaceae",,,,"Comparettia",,,,"coccinea",,,,,,,,,,,,,,"Comparettia coccinea",,,,,,,"Brasil","894","894",,,,,"23o14'52,1""S","46o28'11,6""W","Lindl.","Splink",,,,,,"2018",,,,"SPFR019003",,,,,,,,,,,,,,,,,,,"SPFR",,"Boscolo, D.","205","2016","Pansarin, E.R.","2018",,"Boscolo",,"brazil","sao paulo","atibaia",,,"municipality","brazil_sao paulo_atibaia","brazil_sao paulo_atibaia",-23.12313459,-46.5869214,"county","brazil_sao paulo_atibaia","Brazil","São Paulo","Atibaia",,"ibge",TRUE,-23.247778,-46.469722,"coord_original","seconds",1107271,"Low","coord_original","ok_same_resolution","Comparettia coccinea","Lindl.","possibly_ok","Orchidaceae","Comparettia coccinea","Lindl.","species","name accepted","bfo-11381",,,"Comparettia coccinea Lindl.","Comparettia","Orchidaceae","high","Comparettia coccinea"
