"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","recordID","confidenceLocality","selectionCategory","species.new","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","tax.check"
"speciesLink",,,"2021-11-29T09:57:59",,,"237",,"UFU","HUFU",,"S",,,,"8026","779","Robim, M.J.; et al.",,,,,,,,,,,,"1994","06","20",,,,,,,,"São Paulo",,,"Parque Estadual da Ilha Anchieta, Trilha do Saco Grande.",,,,"0","0",,,,,,,,,,,,"Romero, R.",,"1995-03-10",,,"Clidemia urceolata",,,,,,,"Plantae",,,,,"Melastomataceae",,,,"Clidemia",,,,"urceolata",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","DC.","Splink","10",,,"03",,"1995",,,,"HUFU00060242",,,,,,,,,,,,,,,,,,,"HUFU",,"Robim, M.J.","779","1994","Romero, R.","1995",,"Robim",,"FALSE","-22.2584562","-48.7420254","coord_gazet","seconds_centroid","check_local.2state","Clidemia urceolata","DC.","possibly_ok","Melastomataceae","Clidemia urceolata","DC.","species","name accepted","bfo-9452",,,"Clidemia urceolata DC.","Clidemia","Melastomataceae",103516,"High","locality_exact","Clidemia urceolata","brazil","sao paulo","parque estadual da ilha anchieta","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_parque estadual ilha anchieta","brazil_sao paulo",-22.2584562,-48.7420254,"state","brazil_sao paulo","Brazil","São Paulo",,,"gdam","high"
"speciesLink",,,"2024-11-25T11:37:19",,,"2",,"UNICAMP","UEC",,"S",,,,"78576","1695","Salino, A",,,,,,,,,,,,"1993","05","07",,,,,,,,"São Paulo","Ubatuba","Ubatuba","Parque estadual da Ilha Anchieta, Trilha para a Praia do Sul.",,,,"-23.43","-45.07",,"34265",,,,,,,,,,"Lima, LV",,"2017-01-NA",,,"Dicranopteris flexuosa",,,,,,,"Plantae","Pteridophyta",,,,"Gleicheniaceae",,,,"Dicranopteris",,,,"flexuosa",,,,,,,,,,,,,,,,,,,,,"Brazil",,,,,,,"0","0","(Schrad.) Underw.","Splink",,,,"01",,"2017",,,,"UEC076495",,,,,,,,,,,,,,,,,,,"UEC",,"Salino, A.","1695","1993","Lima, L.V.","2017",,"Salino",,"TRUE","-23.43","-45.07","coord_original","miliseconds","ok_same_resolution","Dicranopteris flexuosa","(Schrad.) Underw.","possibly_ok","Gleicheniaceae","Dicranopteris flexuosa","(Schrad.) Underw.","species","name accepted","bfo-91160",,,"Dicranopteris flexuosa (Schrad.) Underw.","Dicranopteris","Gleicheniaceae",103403,"High","locality_exact","Dicranopteris flexuosa","brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality","brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","treeco","high"
"speciesLink",,,"2022-12-26T10:34:27",,,"453",,"UFMG","BHCB-SL",,"PreservedSpecimen",,,,"29704","1734","Salino, A",,,,,,,,,,,,"1993","05","08",,,,,,,,"São Paulo","Ubatuba","Ubatuba","Parque Estadual da Ilha Anchieta",,,,"-23.43","-45.07",,"34265",,,,,,,,,,"Fernandes, RS",,"2014-04-14",,,"Meniscium serratum",,,,,,,"Plantae",,,,,"Thelypteridaceae",,,,"Meniscium",,,,"serratum",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","Cav.","Splink","14",,,"04",,"2014",,,,,"América",,,,,,,,,,,,,,,,,,"BHCB",,"Salino, A.","1734","1993","Fernandes, R.S.","2014",,"Salino",,"TRUE","-23.43","-45.07","coord_original","miliseconds","ok_same_resolution","Meniscium serratum","Cav.","possibly_ok","Thelypteridaceae","Meniscium serratum","Cav.","species","name accepted","bfo-133115",,,"Meniscium serratum Cav.","Meniscium","Thelypteridaceae",103099,"High","locality_exact","Meniscium serratum","brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality","brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","treeco","high"
"speciesLink",,,"2022-12-26T10:30:42",,,"453",,"UFMG","BHCB-SL",,"PreservedSpecimen",,,,"30034","1646","Salino, A",,,,,,,,,,,,"1993","11","04",,,,,,,,"São Paulo","Ubatuba","Ubatuba","Parque Estadual da Ilha Anchieta",,,,"-23.43","-45.07",,"34265",,,,,,,,,,"Salino, A",,"2001-08-NA",,,"Cyathea microdonta",,,,,,,"Plantae",,,,,"Cyatheaceae",,,,"Cyathea",,,,"microdonta",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","(Desv.) Domin","Splink",,,,"08",,"2001",,,,,"América",,,,,,,,,,,,,,,,,,"BHCB",,"Salino, A.","1646","1993","Salino, A.","2001",,"Salino",,"TRUE","-23.43","-45.07","coord_original","miliseconds","ok_same_resolution","Cyathea microdonta","(Desv.) Domin","possibly_ok","Cyatheaceae","Cyathea microdonta","(Desv.) Domin","species","name accepted","bfo-90888",,,"Cyathea microdonta (Desv.) Domin","Cyathea","Cyatheaceae",103446,"High","locality_exact","Cyathea microdonta","brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality","brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","treeco","high"
"speciesLink",,,"2024-11-25T11:37:37",,,"2",,"UNICAMP","UEC",,"S",,,,"78560","1635","Salino, A",,,,,,,,,,,,"1993","01","04",,,,,,,,"São Paulo","Ubatuba","Ubatuba","Parque estadual da Ilha Anchieta",,,,"-23.43","-45.07",,"34265",,,,,,,,,,"Hirai, RY",,"1999-02-NA",,,"Selaginella sulcata",,,,,,,"Plantae","Pteridophyta",,,,"Selaginellaceae",,,,"Selaginella",,,,"sulcata",,,,,,,,,,,,,,,,,,,,,"Brazil",,,,,,,"0","0","(Desv. ex Poir.) Spring ex Mart.","Splink",,,,"02",,"1999",,,,"UEC067175",,,,,,,,,,,,,,,,,,,"UEC",,"Salino, A.","1635","1993","Hirai, R.Y.","1999",,"Salino",,"TRUE","-23.43","-45.07","coord_original","miliseconds","ok_same_resolution","Selaginella sulcata","(Desv. ex Poir.) Spring","possibly_ok","Selaginellaceae","Selaginella sulcata","(Desv. ex Poir.) Spring","species","author misspelled","bfo-92114",,,"Selaginella sulcata (Desv. ex Poir.) Spring","Selaginella","Selaginellaceae",102705,"High","locality_exact","Selaginella sulcata","brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality","brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","treeco","high"
"speciesLink",,,"2022-12-26T10:34:20",,,"453",,"UFMG","BHCB-SL",,"PreservedSpecimen",,,,"29699","1705","Salino, A",,,,,,,,,,,,"1993","05","08",,,,,,,,"São Paulo","Ubatuba","Ubatuba","Parque Estadual da Ilha Anchieta; caminho para pra",,,,"-23.43","-45.07",,"34265",,,,,,,,,,"Salino, A",,"1998-11-NA",,,"Goniopteris lugubris",,,,,,,"Plantae",,,,,"Thelypteridaceae",,,,"Goniopteris",,,,"lugubris",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","(Mett.) R.M.Tryon & A.F.Tryon","Splink",,,,"11",,"1998",,,,,"América",,,,,,,,,,,,,,,,,,"BHCB",,"Salino, A.","1705","1993","Salino, A.","1998",,"Salino",,"TRUE","-23.43","-45.07","coord_original","miliseconds","ok_same_resolution","Goniopteris lugubris","(Mett.) Brade","possibly_ok","Thelypteridaceae","Goniopteris lugubris","(Mett.) Brade","species","name accepted","bfo-602654",,,"Goniopteris lugubris (Mett.) Brade","Goniopteris","Thelypteridaceae",103254,"High","locality_exact","Goniopteris lugubris","brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality","brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","treeco","high"
"speciesLink",,,"2022-12-26T10:34:16",,,"453",,"UFMG","BHCB-SL",,"PreservedSpecimen",,,,"29697","1661","Salino, A",,,,,,,,,,,,"1993","01","11",,,,,,,,"São Paulo","Ubatuba","Ubatuba","Parque Estadual da Ilha Anchieta",,,,"-23.43","-45.07",,"34265",,,,,,,,,,"Salino, A",,"1998-03-NA",,,"Christella dentata",,,,,,,"Plantae",,,,,"Thelypteridaceae",,,,"Christella",,,,"dentata",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","(Forssk.) Brownsey & Jermy","Splink",,,,"03",,"1998",,,,,"América",,,,,,,,,,,,,,,,,,"BHCB",,"Salino, A.","1661","1993","Salino, A.","1998",,"Salino",,"TRUE","-23.43","-45.07","coord_original","miliseconds","ok_same_resolution","Christella dentata","(Forssk.) Brownsey & Jermy","possibly_ok","Thelypteridaceae","Christella dentata","(Forssk.) Brownsey & Jermy","species","name accepted","bfo-602685",,,"Christella dentata (Forssk.) Brownsey & Jermy","Christella","Thelypteridaceae",103555,"High","locality_exact","Christella dentata","brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality","brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","treeco","high"
"speciesLink",,,"2022-12-26T10:34:17",,,"453",,"UFMG","BHCB-SL",,"PreservedSpecimen",,,,"29700","1706","Salino, A",,,,,,,,,,,,"1993","05","08",,,,,,,,"São Paulo","Ubatuba","Ubatuba","Parque Estadual da Ilha Anchieta; trilha da praia",,,,"-23.43","-45.07",,"34265",,,,,,,,,,"Salino, A",,"1995-11-NA",,,"Christella hispidula",,,,,,,"Plantae",,,,,"Thelypteridaceae",,,,"Christella",,,,"hispidula",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","(Decne.) Holttum","Splink",,,,"11",,"1995",,,,,"América",,,,,,,,,,,,,,,,,,"BHCB",,"Salino, A.","1706","1993","Salino, A.","1995",,"Salino",,"TRUE","-23.43","-45.07","coord_original","miliseconds","ok_same_resolution","Christella hispidula","(Decne.) Holttum","possibly_ok","Thelypteridaceae","Christella hispidula","(Decne.) Holttum","species","name accepted","bfo-602686",,,"Christella hispidula (Decne.) Holttum","Christella","Thelypteridaceae",103550,"High","locality_exact","Christella hispidula","brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality","brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","treeco","high"
"speciesLink",,,"2024-11-25T11:37:19",,,"2",,"UNICAMP","UEC",,"S",,,,"78555","1744","Salino, A",,,,,,,,,,,,"1993","05","09",,,,,,,,"São Paulo","Ubatuba","Ubatuba","Parque Estadual Ilha Anchieta, Trilha do Saco Grande.",,,,"-23.43","-45.07",,"34265",,,,,,,,,,"Salino, A",,"1993-NA-NA",,,"Rumohra adiantiformis",,,,,,,"Plantae","Pteridophyta",,,,"Dryopteridaceae",,,,"Rumohra",,,,"adiantiformis",,,,,,,,,,,,,,,,,,,,,"Brazil",,,,,,,"0","0","(G.Forst.) Ching","Splink",,,,,,"1993",,,,"UEC067313",,,,,,,,,,,,,,,,,,,"UEC",,"Salino, A.","1744","1993","Salino, A.","1993",,"Salino",,"TRUE","-23.43","-45.07","coord_original","miliseconds","ok_same_resolution","Rumohra adiantiformis","(G.Forst.) Ching","possibly_ok","Dryopteridaceae","Rumohra adiantiformis","(G.Forst.) Ching","species","name accepted","bfo-91140",,,"Rumohra adiantiformis (G.Forst.) Ching","Rumohra","Dryopteridaceae",102714,"High","locality_exact","Rumohra adiantiformis","brazil","sao paulo","ubatuba","parque estadual ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality","brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","treeco","high"
"speciesLink",,,"2024-11-25T11:37:19",,,"2",,"UNICAMP","UEC",,"S",,,,"78611","1727","Salino, A",,,,,,,,,,,,"1993","05","08",,,,,,,,"São Paulo","Ubatuba","Ubatuba","Parque Estadual Ilha Anchieta, Trilha da Praia do Leste.",,,,"-23.43","-45.07",,"34265",,,,,,,,,,"Salino, A",,"1993-NA-NA",,,"Polybotrya cylindrica",,,,,,,"Plantae","Pteridophyta",,,,"Dryopteridaceae",,,,"Polybotrya",,,,"cylindrica",,,,,,,,,,,,,,,,,,,,,"Brazil",,,,,,,"0","0","Kaulf.","Splink",,,,,,"1993",,,,"UEC067526",,,,,,,,,,,,,,,,,,,"UEC",,"Salino, A.","1727","1993","Salino, A.","1993",,"Salino",,"TRUE","-23.43","-45.07","coord_original","miliseconds","ok_same_resolution","Polybotrya cylindrica","Kaulf.","possibly_ok","Dryopteridaceae","Polybotrya cylindrica","Kaulf.","species","name accepted","bfo-91125",,,"Polybotrya cylindrica Kaulf.","Polybotrya","Dryopteridaceae",102788,"High","locality_exact","Polybotrya cylindrica","brazil","sao paulo","ubatuba","parque estadual ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality","brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","treeco","high"
"speciesLink",,,"2022-12-26T10:31:23",,,"453",,"UFMG","BHCB-SL",,"PreservedSpecimen",,,,"30077","1652","Salino, A",,,,,,,,,,,,"1993","01","11",,,,,,,,"São Paulo","Ubatuba","Ubatuba","Parque Estadual da Ilha Anchieta, Floresta Atlântica de encosta.",,,,"-23.43","-45.07",,"34265",,,,,,,,,,"Salino, A",,"1993-NA-NA",,,"Olfersia cervina",,,,,,,"Plantae",,,,,"Dryopteridaceae",,,,"Olfersia",,,,"cervina",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","(L.) Kunze","Splink",,,,,,"1993",,,,,"América",,,,,,,,,,,,,,,,,,"BHCB",,"Salino, A.","1652","1993","Salino, A.","1993",,"Salino",,"TRUE","-23.43","-45.07","coord_original","miliseconds","ok_same_resolution","Olfersia cervina","(L.) Kunze","possibly_ok","Dryopteridaceae","Olfersia cervina","(L.) Kunze","species","name accepted","bfo-91121",,,"Olfersia cervina (L.) Kunze","Olfersia","Dryopteridaceae",102930,"High","locality_exact","Olfersia cervina","brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality","brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","treeco","high"
"speciesLink",,,"2024-11-25T11:37:13",,,"2",,"UNICAMP","UEC",,"S",,,,"78476","1743","Salino, A",,,,,,,,,,,,"1993","05","09",,,,,,,,"São Paulo","Ubatuba","Ubatuba","Parque estadual da Ilha Anchieta, Trilha do Saco Grande.",,,,"-23.43","-45.07",,"34265",,,,,,,,,,"Salino, A",,"1993-NA-NA",,,"Blechnum brasiliense",,,,,,,"Plantae","Pteridophyta",,,,"Blechnaceae",,,,"Blechnum",,,,"brasiliense",,,,,,,,,,,,,,,,,,,,,"Brazil",,,,,,,"0","0","Desv.","Splink",,,,,,"1993",,,,"UEC060302",,,,,,,,,,,,,,,,,,,"UEC",,"Salino, A.","1743","1993","Salino, A.","1993",,"Salino",,"TRUE","-23.43","-45.07","coord_original","miliseconds","ok_same_resolution","Neoblechnum brasiliense","(Desv.) Gasper & V.A.O. Dittrich","possibly_ok","Blechnaceae","Neoblechnum brasiliense","(Desv.) Gasper & V.A.O. Dittrich","species","replaced synonym","bfo-602573","Neoblechnum brasiliense","(Desv.) Gasper & V.A.O. Dittrich","Neoblechnum brasiliense (Desv.) Gasper & V.A.O. Dittrich","Neoblechnum","Blechnaceae",102951,"High","locality_exact","Neoblechnum brasiliense","brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality","brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","treeco","high"
"speciesLink",,,"2022-12-26T10:34:23",,,"453",,"UFMG","BHCB-SL",,"PreservedSpecimen",,,,"29707","1746","Salino, A",,,,,,,,,,,,"1993","05","09",,,,,,,,"São Paulo","Ubatuba","Ubatuba","Parque Estadual da Ilha Anchieta, Floresta Atlântica de Encosta",,,,"-23.43","-45.07",,"34265",,,,,,,,,,"Salino, A",,"1993-NA-NA",,,"Macrothelypteris torresiana",,,,,,,"Plantae",,,,,"Thelypteridaceae",,,,"Macrothelypteris",,,,"torresiana",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","(Gaudich.) Ching","Splink",,,,,,"1993",,,,,"América",,,,,,,,,,,,,,,,,,"BHCB",,"Salino, A.","1746","1993","Salino, A.","1993",,"Salino",,"TRUE","-23.43","-45.07","coord_original","miliseconds","ok_same_resolution","Macrothelypteris torresiana","(Gaudich.) Ching","possibly_ok","Thelypteridaceae","Macrothelypteris torresiana","(Gaudich.) Ching","species","name accepted","bfo-92153",,,"Macrothelypteris torresiana (Gaudich.) Ching","Macrothelypteris","Thelypteridaceae",103113,"High","locality_exact","Macrothelypteris torresiana","brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality","brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","treeco","high"
"speciesLink",,,"2022-12-26T10:34:20",,,"453",,"UFMG","BHCB-SL",,"PreservedSpecimen",,,,"29702","1732","Salino, A",,,,,,,,,,,,"1993","05","08",,,,,,,,"São Paulo","Ubatuba","Ubatuba","Parque Estadual da Ilha Anchieta; trilha da praia",,,,"-23.43","-45.07",,"34265",,,,,,,,,,"Salino, A",,"1993-NA-NA",,,"Cyclosorus interruptus",,,,,,,"Plantae",,,,,"Thelypteridaceae",,,,"Cyclosorus",,,,"interruptus",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","(Willd.) Ito","Splink",,,,,,"1993",,,,,"América",,,,,,,,,,,,,,,,,,"BHCB",,"Salino, A.","1732","1993","Salino, A.","1993",,"Salino",,"TRUE","-23.43","-45.07","coord_original","miliseconds","ok_same_resolution","Cyclosorus interruptus","(Willd.) H. Ito","possibly_ok","Thelypteridaceae","Cyclosorus interruptus","(Willd.) H. Ito","species","author misspelled","bfo-602684",,,"Cyclosorus interruptus (Willd.) H. Ito","Cyclosorus","Thelypteridaceae",103442,"High","locality_exact","Cyclosorus interruptus","brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality","brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","treeco","high"
"speciesLink",,,"2024-11-25T11:37:13",,,"2",,"UNICAMP","UEC",,"S",,,,"78553","1739","Salino, A",,,,,,,,,,,,"1993","05","08",,,,,,,,"São Paulo","Ubatuba","Ubatuba","Parque estadual da Ilha Anchieta, Trilha da Praia do Leste.",,,,"-23.43","-45.07",,"34265",,,,,,,,,,"Salino, A",,"1993-NA-NA",,,"Blechnum occidentale",,,,,,,"Plantae","Pteridophyta",,,,"Blechnaceae",,,,"Blechnum",,,,"occidentale",,,,,,,,,,,,,,,,,,,,,"Brazil",,,,,,,"0","0","L.","Splink",,,,,,"1993",,,,"UEC060178",,,,,,,,,,,,,,,,,,,"UEC",,"Salino, A.","1739","1993","Salino, A.","1993",,"Salino",,"TRUE","-23.43","-45.07","coord_original","miliseconds","ok_same_resolution","Blechnum occidentale","L.","possibly_ok","Blechnaceae","Blechnum occidentale","L.","species","name accepted","bfo-90822",,,"Blechnum occidentale L.","Blechnum","Blechnaceae",103637,"High","locality_exact","Blechnum occidentale","brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality","brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","treeco","high"
"speciesLink",,,"2024-11-25T11:37:13",,,"2",,"UNICAMP","UEC",,"S",,,,"78536","1711","Salino, A",,,,,,,,,,,,"1993","05","08",,,,,,,,"São Paulo","Ubatuba","Ubatuba","Parque estadual da Ilha Anchieta, Em um bosque próximo a sede.",,,,"-23.43","-45.07",,"34265",,,,,,,,,,"Salino, A",,"1993-NA-NA",,,"Blechnum confluens",,,,,,,"Plantae","Pteridophyta",,,,"Blechnaceae",,,,"Blechnum",,,,"confluens",,,,,,,,,,,,,,"Blechnum confluens",,,,,,,"Brazil",,,,,,,"0","0","Schltdl. & Cham.","Splink",,,,,,"1993",,,,"UEC060274",,,,,,,,,,,,,,,,,,,"UEC",,"Salino, A.","1711","1993","Salino, A.","1993",,"Salino",,"TRUE","-23.43","-45.07","coord_original","miliseconds","ok_same_resolution","Blechnum confluens","Schltdl. & Cham.","possibly_ok",,"Blechnum confluens","Schltdl. & Cham.","species","not found",,,,"Blechnum confluens Schltdl. & Cham.","Blechnum","Blechnaceae",103639,"High","locality_exact","Blechnum confluens","brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality","brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","treeco","high"
"speciesLink",,,"2022-12-26T10:34:06",,,"453",,"UFMG","BHCB-SL",,"PreservedSpecimen",,,,"29708","1748","Salino, A",,,,,,,,,,,,"1993","05","09",,,,,,,,"São Paulo","Ubatuba","Ubatuba","Parque Estadual da Ilha Anchieta, Floresta Atlântica de encosta",,,,"-23.43","-45.07",,"34265",,,,,,,,,,"Salino, A",,"1993-NA-NA",,,"Amauropelta opposita",,,,,,,"Plantae",,,,,"Thelypteridaceae",,,,"Amauropelta",,,,"opposita",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","(Vahl) Pic.Serm.","Splink",,,,,,"1993",,,,,"América",,,,,,,,,,,,,,,,,,"BHCB",,"Salino, A.","1748","1993","Salino, A.","1993",,"Salino",,"TRUE","-23.43","-45.07","coord_original","miliseconds","ok_same_resolution","Amauropelta opposita","(Vahl) Pic. Serm.","possibly_ok","Thelypteridaceae","Amauropelta opposita","(Vahl) Pic. Serm.","species","author misspelled","bfo-602639",,,"Amauropelta opposita (Vahl) Pic. Serm.","Amauropelta","Thelypteridaceae",103718,"High","locality_exact","Amauropelta opposita","brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality","brazil_sao paulo_ubatuba_pe ilha anchieta","Brazil","São Paulo","Ubatuba","PE da Ilha Anchieta","treeco","high"
