"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","recordID","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","confidenceLocality","selectionCategory","tax.check","species.new"
"speciesLink",,,"2025-06-01T12:03:26",,,"342",,"UNIVILLE","JOI",,"PreservedSpecimen",,,,"20790","4589","R.J.F.Garcia; E.H.P.Barretto, E.J.Santos, G.B.Amaral, B.Máximo, A.V.Marchetti Jr, O.S.Lakis",,,,,,,,,,,,"2018","10","3",,,,,,,,"São Paulo","Tiradentes","Tiradentes","Parque Natural Municipal Cabeceiras do Aricanduva, antes da implantação do parque, borda de mata.",,,,"0","0",,,,,,,,,,,,"E.H.P.Barretto",,"2019-1-NA",,,"Adiantum subcordatum",,,,,,,"Plantae",,,,,"Pteridaceae",,,,"Adiantum",,,,"subcordatum",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,"Sw.","Splink",,,,"1",,"2019",,,,"JOI023910",,,,,,,,,,,,,,,,,,,"JOI",,"Garcia, R.J.F.","4589","2018","Barretto, E.H.P.","2019","Barretto, E.H.P.; Santos, E.J.; Amaral, G.B.; Maximo, B.; Jr, A.V.M.; Lakis, O.S.","Garcia",,"brazil","sao paulo","tiradentes","parque natural municipal cabeceiras do aricanduva, antes da implantacao do parque",,"locality","brazil_sao paulo_tiradentes","brazil_sao paulo",-22.2584562,-48.7420254,"state",TRUE,-22.2584562,-48.7420254,"coord_gazet","seconds_centroid","check_local.2state","Adiantum subcordatum","Sw.","possibly_ok","Pteridaceae","Adiantum subcordatum","Sw.","species","name accepted","bfo-91857",,,"Adiantum subcordatum Sw.","Adiantum","Pteridaceae",1052145,"brazil_sao paulo","Brazil","São Paulo",,,"gdam","High","locality_exact","medium","Adiantum subcordatum"
"speciesLink",,,"2024-07-05T09:51:57",,,"634",,"UFABC","HUFABC",,"PreservedSpecimen",,,,"002566","4372","Garcia, RJF; Santos, EJ; Amaral, GB",,,,,,,,,,,,"2018","07","11",,,,,,,,"SP","São Paulo","São Paulo","Parque Natural Municipal Cabeceiras do Aricanduva, Antes da implantação do parque.",,,,"-23","-46",,,,,,,,,,,,"Honda, S",,"2018-07-31",,,"Alternanthera brasiliana",,,,,,,"Plantae",,,,,"Amaranthaceae",,,,"Alternanthera",,,,"brasiliana",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"-23","-46","(L.) Kuntze","Splink","31",,,"07",,"2018",,,,"HUFABC002566",,,,,,,,,,,,,,,,,,,"HUFABC",,"Garcia, R.J.F.","4372","2018","Honda, S.","2018","Santos, E.J.; Amaral, G.B.","Garcia",,"brazil","sao paulo","sao paulo","parque natural municipal cabeceiras do aricanduva, antes da implantacao do parque",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",TRUE,-23,-46,"coord_original","miliseconds","check_local.2municip.","Alternanthera brasiliana","(L.) Kuntze","possibly_ok","Amaranthaceae","Alternanthera brasiliana","(L.) Kuntze","species","name accepted","bfo-4302",,,"Alternanthera brasiliana (L.) Kuntze","Alternanthera","Amaranthaceae",1072898,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","High","locality_exact","low","Alternanthera brasiliana"
"gbif","2.43519367618719e-314",,"2024-10-29 07:17:30",,,"https://specieslink.net/col/204",,"UEFS","HUEFS",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/204/263720","263720","4526","Garcia, R.J.F.",,,,,"PRESENT",,,,,,"2018-08-29","2018","8","29",,,,,,,"BR","São Paulo",,"São Paulo","Parque Natural Municipal Cabeceiras do Aricanduva.",,,,"-23.625833","-46.411111",,,,,,,,,,,,"S.J.de Sordi",,"2019-07-01",,,"Austrocritonia velutina (Gardner) R.M.King & H.Rob.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Austrocritonia","Austrocritonia",,,"velutina",,,"species",,"ACCEPTED",,"2e684fd6-09e2-4661-910a-0a188b610c04",,,TRUE,FALSE,"Austrocritonia velutina","Austrocritonia velutina (Gardner) R.M.King & H.Rob.","Austrocritonia velutina","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"WGS84",,,,"(Gardner) R.M.King & H.Rob.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HUEFS",,"Garcia, R.J.F.","4526","2018","Sordi, S.J.","2019",,"Garcia",,"brazil","sao paulo","sao paulo","parque natural municipal cabeceiras do aricanduva",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",TRUE,-23.625833,-46.411111,"coord_original","seconds","check_local.2municip.","Austrocritonia velutina","(Gardner) R.M.King & H.Rob.","name_w_authors","Asteraceae","Austrocritonia velutina","(Gardner) R.M.King & H.Rob.","species","name accepted","bfo-26847",,,"Austrocritonia velutina (Gardner) R.M.King & H.Rob.","Austrocritonia","Asteraceae",806104,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","High","locality_exact","high","Austrocritonia velutina"
"speciesLink",,,"2025-06-01T12:03:26",,,"342",,"UNIVILLE","JOI",,"PreservedSpecimen",,,,"20679","4537","R.J.F.Garcia; G.B.Amaral, W.Russo, O.S.Lakis",,,,,,,,,,,,"2018","8","29",,,,,,,,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Cabeceiras do Aricanduva",,,,"-23.540001","-46.630001",,"53584",,,,,,,,,,"S.J.De Sordi",,"2019-4-12",,,"Baccharis anomala",,,,,,,"Plantae",,,,,"Asteraceae",,,,"Baccharis",,,,"anomala",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,"DC.","Splink","12",,,"4",,"2019",,,,"JOI023760",,,,,,,,,,,,,,,,,,,"JOI",,"Garcia, R.J.F.","4537","2018","Sordi, S.J.","2019","Amaral, G.B.; Russo, W.; Lakis, O.S.","Garcia",,"brazil","sao paulo","sao paulo","parque natural municipal cabeceiras do aricanduva",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","check_local.2municip.","Baccharis anomala","DC.","possibly_ok","Asteraceae","Baccharis anomala","DC.","species","name accepted","bfo-5155",,,"Baccharis anomala DC.","Baccharis","Asteraceae",1077586,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","High","locality_exact","high","Baccharis anomala"
"gbif","2.43519023353777e-314",,"2024-10-29 07:17:31",,,"https://specieslink.net/col/204",,"UEFS","HUEFS",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/204/264297","264297","4821","Garcia, R.J.F.",,,,,"PRESENT",,,,,,"2022-01-26","2022","1","26",,,,,,,"BR","São Paulo",,"São Paulo","Parque Natural Municipal Cabeceiras do Aricanduva, N. Cid. Tiradentes. Antes da implantação do parque.",,,,,,,,,,,,,,,,,"S.J.de Sordi",,"2022-02-01",,,"Campovassouria cruciata (Vell.) R.M.King & H.Rob.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Campovassouria","Campovassouria",,,"cruciata",,,"species",,"ACCEPTED",,"2e684fd6-09e2-4661-910a-0a188b610c04",,,FALSE,FALSE,"Campovassouria cruciata","Campovassouria cruciata (Vell.) R.M.King & H.Rob.","Campovassouria cruciata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/HUEFS0264297","Brasil",,,,,"WGS84",,,,"(Vell.) R.M.King & H.Rob.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HUEFS",,"Garcia, R.J.F.","4821","2022","Sordi, S.J.","2022",,"Garcia",,"brazil","sao paulo","sao paulo","parque natural municipal cabeceiras do aricanduva, antes da implantacao do parque",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",TRUE,-23.65041685,-46.64802516,"coord_gazet","seconds_centroid","check_local.2municip.","Campovassouria cruciata","(Vell.) R.M.King & H.Rob.","name_w_authors","Asteraceae","Campovassouria cruciata","(Vell.) R.M.King & H.Rob.","species","name accepted","bfo-26931",,,"Campovassouria cruciata (Vell.) R.M.King & H.Rob.","Campovassouria","Asteraceae",805917,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","High","locality_exact","high","Campovassouria cruciata"
"speciesLink",,,"2025-06-01T00:01:00",,,"40",,"MBM","MBM",,"PreservedSpecimen",,,,"448004","4653","Garcia, R.J.F.; Barretto, E.H.P.;Brunassi, G.R.;Amaral, G.B.;Marchetti Junior, A.V.",,,,,,,,,,,,"2018","12","05",,,,,,,,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Cabeceiras do Aricanduva",,,,"-23.540001","-46.630001",,"53584",,,,,,,,,,"Barretto, E.H.P.",,"2018-12-NA",,,"Cryptocarya saligna",,,,,,,"Plantae",,,,,"Lauraceae",,,,"Cryptocarya",,,,"saligna",,,,,,,,,,,,,,,,,,,,,"Brazil",,,,,,,,,"Mez","Splink",,,,"12",,"2018",,,,"MBM448004",,,,,,,,,,,,,,,,,,,"MBM",,"Garcia, R.J.F.","4653","2018","Barretto, E.H.P.","2018","Barretto, E.H.P.; Brunassi, G.R.; Amaral, G.B.; Marchetti Junior, A.V.","Garcia",,"brazil","sao paulo","sao paulo","parque natural municipal cabeceiras do aricanduva",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","check_local.2municip.","Cryptocarya saligna","Mez","possibly_ok","Lauraceae","Cryptocarya saligna","Mez","species","name accepted","bfo-8410",,,"Cryptocarya saligna Mez","Cryptocarya","Lauraceae",1482781,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","High","locality_exact","medium","Cryptocarya saligna"
"speciesLink",,,"2023-09-01T16:52:29",,,"667",,"UTFPR-SL","SHPR",,"PreservedSpecimen",,,,"2469","4580","Garcia, R.J.F. | E.H.P. Barretto et al.",,,,,,,,,,,,"2018","10","03",,,,,,,,"São Paulo","São Paulo","São Paulo","Distrito Iguatemi, futuro Pq. Nat. Mun. Cabeceiras do Aricanduva",,,,"-23.627778","-46.409444",,,,,,,,,,,,"E.H.P. Barretto",,"2018-10-30",,,"Guapira nitida",,,,,,,"Plantae","Anthophyta",,,,"Nyctaginaceae",,,,"Guapira",,,,"nitida",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"23°37'40"" S","46°24'34"" W","(Mart. ex J.A. Schmidt) Lundell","Splink","30",,,"10",,"2018",,,,"SHPR002469","América do Sul","exsicata",,,,,,,,,,,,,,,,,"SHPR",,"Garcia, R.J.F.","4580","2018","Barretto, E.H.P.","2018","Barretto, E.H.P.","Garcia",,"brazil","sao paulo","sao paulo","distrito iguatemi",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",TRUE,-23.627778,-46.409444,"coord_original","seconds","check_local.2municip.","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","possibly_ok","Nyctaginaceae","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","species","author misspelled","bfo-10911",,,"Guapira nitida (Mart. ex J.A.Schmidt) Lundell","Guapira","Nyctaginaceae",1646696,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","Low","coord_original","medium","Guapira nitida"
"speciesLink",,,"2024-07-05T09:52:17",,,"634",,"UFABC","HUFABC",,"PreservedSpecimen",,,,"002581","4668","Garcia, RJF; Barretto, EHP; Amaral, GB; Marchetti, Jr AV; Brunassi, GR",,,,,,,,,,,,"2018","12","05",,,,,,,,"SP","São Paulo","São Paulo","Parque Natural Municipal Cabeceiras do Aricanduva, Antes da implantação do parque. Borda de mata.",,,,"-23.540001","-46.630001",,"53584",,,,,,,,,,"Barreto, EHP",,"2018-12-NA",,,"Leandra australis",,,,,,,"Plantae",,,,,"Melastomataceae",,,,"Leandra",,,,"australis",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0","(Cham.) cogn.","Splink",,,,"12",,"2018",,,,"HUFABC002581",,,,,,,,,,,,,,,,,,,"HUFABC",,"Garcia, R.J.F.","4668","2018","Barreto, E.H.P.","2018","Barretto, E.H.P.; Amaral, G.B.; Marchetti, J.A.V.; Brunassi, G.R.","Garcia",,"brazil","sao paulo","sao paulo","parque natural municipal cabeceiras do aricanduva, antes da implantacao do parque",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","check_local.2municip.","Leandra australis","(Cham.) Cogn.","possibly_ok","Melastomataceae","Leandra australis","(Cham.) Cogn.","species","author misspelled","bfo-9507",,,"Leandra australis (Cham.) Cogn.","Leandra","Melastomataceae",965505,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","High","locality_exact","low","Leandra australis"
"speciesLink",,,"2021-10-24T17:38:47",,,"667",,"UTFPR-SL","SHPR",,"PreservedSpecimen",,,,"2447","4669","Garcia, R.J.F. | E.H.P. Barretto et al.",,,,,,,,,,,,"2018","12","05",,,,,,,,"São Paulo","São Paulo","São Paulo","Distrito Iguatemi, futuro Pq. Nat. Mun. Cabeceiras do Aricanduva",,,,"-23.627778","-46.409444",,,,,,,,,,,,"E.H.P. Barretto",,"2018-12-30",,,"Leandra melastomoides",,,,,,,"Plantae","Anthophyta",,,,"Melastomataceae",,,,"Leandra",,,,"melastomoides",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"23°37'40"" S","46°24'34"" W","Raddi","Splink","30",,,"12",,"2018",,,,"SHPR002447","América do Sul","exsicata",,,,,,,,,,,,,,,,,"SHPR",,"Garcia, R.J.F.","4669","2018","Barretto, E.H.P.","2018","Barretto, E.H.P.","Garcia",,"brazil","sao paulo","sao paulo","distrito iguatemi",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",TRUE,-23.627778,-46.409444,"coord_original","seconds","check_local.2municip.","Leandra melastomoides","Raddi","possibly_ok","Melastomataceae","Leandra melastomoides","Raddi","species","name accepted","bfo-9572",,,"Leandra melastomoides Raddi","Leandra","Melastomataceae",1646787,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","Low","coord_original","medium","Leandra melastomoides"
"speciesLink",,,"2024-07-05T09:51:59",,,"634",,"UFABC","HUFABC",,"PreservedSpecimen",,,,"002324","4377","Garcia, RJF; Santos, EJ; et al.",,,,,,,,,,,,"2018","07","11",,,,,,,,"SP","São Paulo","São Paulo","Parque Natural Municipal Cabeceiras do Aricanduva., Campo. 908 metros acima do mar.",,,,"-24.039506","-46.668211",,,,,,,,,,,,"De Sordi, SJ",,"2022-02-15",,,"Lepidaploa muricata",,,,,,,"Plantae",,,,,"Asteraceae",,,,"Lepidaploa",,,,"muricata",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"-24.039506","-46.668211","(DC.) H.Rob.","Splink","15",,,"02",,"2022",,,,"HUFABC002324",,,,,,,,,,,,,,,,,,,"HUFABC",,"Garcia, R.J.F.","4377","2018","Sordi, S.J.","2022","Santos, E.J.","Garcia",,"brazil","sao paulo","sao paulo","parque natural municipal cabeceiras do aricanduva",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",TRUE,-24.039506,-46.668211,"coord_original","miliseconds","check_local.2municip.","Lepidaploa muricata","(DC.) H.Rob.","possibly_ok","Asteraceae","Lepidaploa muricata","(DC.) H.Rob.","species","name accepted","bfo-27143",,,"Lepidaploa muricata (DC.) H.Rob.","Lepidaploa","Asteraceae",1073098,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","High","locality_exact","high","Lepidaploa muricata"
