"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","recordID","confidenceLocality","selectionCategory","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink",,,"2024-08-06T09:13:02",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"50635","12","A. Maruyama & L. Cicco",,,,,,,,,,,,"2015","05","17",,,,,,,,"SP","Guarulhos","Guarulhos",,,,,"-23.370833","-46.459444",,,,,,,,,,,,"A. Maruyama",,"2015-05-17",,,"Achyrocline satureioides",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Achyrocline",,,,"satureioides",,,,,,,,,,,,,,"Achyrocline satureioides",,,,,,,"Brasil","917","917",,,,,,,"(Lam.) DC.","Splink","17",,,"05",,"2015",,,,"SPSF00050635","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Maruyama, A.","12","2015","Maruyama, A.","2015","Cicco, L.","Maruyama",,"brazil","sao paulo","guarulhos",,,"municipality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county","brazil_sao paulo_guarulhos","Brazil","São Paulo","Guarulhos",,"ibge",TRUE,-23.370833,-46.459444,"coord_original","seconds",988751,"Low","coord_original","ok_same_resolution","Achyrocline satureioides","(Lam.) DC.","possibly_ok","Asteraceae","Achyrocline satureioides","(Lam.) DC.","species","name accepted","bfo-108826",,,"Achyrocline satureioides (Lam.) DC.","Achyrocline","Asteraceae","low","Achyrocline satureioides"
"speciesLink",,,"2024-08-06T09:14:19",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"53080","1273","S.Aragaki & M.Kirizawa & E.P.Fortes",,,,,,,,,,,,"2013","04","09",,,,,,,,"SP","Guarulhos","Guarulhos",,,,,"-23.413056","-46.541944",,,,,,,,,,,,"R.J.Almeida-Scabbia",,,,,"Aegiphila integrifolia",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales",,"Lamiaceae",,,,"Aegiphila",,,,"integrifolia",,,,,,,,,,,,,,"Aegiphila integrifolia",,,,,,,"Brasil","698","698",,,,,,,"(Jacq.) Moldenke","Splink",,,,,,,,,,"SPSF00053080","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Aragaki, S.","1273","2013","Almeida-Scabbia, R.J.",,"Kirizawa, M.; Fortes, E.P.","Aragaki",,"brazil","sao paulo","guarulhos",,,"municipality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county","brazil_sao paulo_guarulhos","Brazil","São Paulo","Guarulhos",,"ibge",TRUE,-23.413056,-46.541944,"coord_original","seconds",1002176,"Low","coord_original","ok_same_resolution","Aegiphila integrifolia","(Jacq.) Moldenke","possibly_ok","Lamiaceae","Aegiphila integrifolia","(Jacq.) Moldenke","species","name accepted","bfo-23320",,,"Aegiphila integrifolia (Jacq.) Moldenke","Aegiphila","Lamiaceae","low","Aegiphila integrifolia"
"speciesLink",,,"2021-12-09T11:08:33",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"487565","4503","Nicolau, SA; Kameyama, C; Shirasuna, RT; Kondrat, H",,,,,,,,,,,,"2013","04","02",,,,,,,,"São Paulo","Guarulhos","Guarulhos","Cabuçu. Próximo ao Sítio B. Jacutinga.",,,,"-23.411361","-46.529694",,,,,,,,,,,,"Nicolau, SA",,"2013-04-02",,,"Cinnamomum stenophyllum",,,,,,,"Plantae",,,,,"Lauraceae",,,,"Cinnamomum",,,,"stenophyllum",,,,,,,,,,,,,,"Cinnamomum stenophyllum",,,,,,,"Brasil","648","648",,,,,"-23.411361","-46.529694","(Meisn.) Vattimo-Gil","Splink","02",,,"04",,"2013",,,,,,,,,,,,,,,,,,,,,,,"SP",,"Nicolau, S.A.","4503","2013","Nicolau, S.A.","2013","Kameyama, C.; Shirasuna, R.T.; Kondrat, H.","Nicolau",,"brazil","sao paulo","guarulhos","cabucu",,"locality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county","brazil_sao paulo_guarulhos","Brazil","São Paulo","Guarulhos",,"ibge",TRUE,-23.411361,-46.529694,"coord_original","miliseconds",1160516,"Low","coord_original","check_local.2municip.","Aiouea stenophylla","(Meisn.) R.Rohde","possibly_ok","Lauraceae","Aiouea stenophylla","(Meisn.) R.Rohde","species","replaced synonym","bfo-624398","Aiouea stenophylla","(Meisn.) R.Rohde","Aiouea stenophylla (Meisn.) R.Rohde","Aiouea","Lauraceae","high","Aiouea stenophylla"
"gbif","1.48096815278476e-314","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4294169",,,,,,"SPF","SPF",,"PRESERVED_SPECIMEN",,,"4294169","SPF00176008","126","Garcia, RJF",,,,,"PRESENT",,,,,,"1992-07-28","1992","7","28","28/07/92",,,,,,"BR","São Paulo",,"São Paulo","Parque Santo Dias",,,,"-23.394722","-46.462222",,,,,,,,,,,,"Garcia, RJF",,"1995-01-01",,,"Allophylus petiolulatus Radlk.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Sapindales",,"Sapindaceae",,,,"Allophylus","Allophylus",,,"petiolulatus",,,"species",,"ACCEPTED",,"f5d836d5-cb15-4178-8f57-68ef1d6551e9",,,TRUE,FALSE,"Allophylus petiolulatus","Allophylus petiolulatus Radlk.","Allophylus petiolulatus Radlk.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/spf/spf/0/17/60/8/spf00176008.dzi","Brasil","-9999","0",,,,,,,"Radlk.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SPF",,"Garcia, R.J.F.","126","1992","Garcia, R.J.F.","1995",,"Garcia",,"brazil","sao paulo","sao paulo","parque santo dias",,"locality","brazil_sao paulo_sao paulo_parque santo dias","brazil_sao paulo_sao paulo_pm santo dias",-23.663932,-46.77373,"locality","brazil_sao paulo_sao paulo_pm santo dias","Brazil","São Paulo","São Paulo","PM Santo Dias","treeco",TRUE,-23.394722,-46.462222,"coord_original","seconds",604077,"Low","coord_original","ok_same_resolution","Allophylus petiolulatus","Radlk.","name_w_authors","Sapindaceae","Allophylus petiolulatus","Radlk.","species","name accepted","bfo-20875",,,"Allophylus petiolulatus Radlk.","Allophylus","Sapindaceae","medium","Allophylus petiolulatus"
"speciesLink",,,"2024-08-06T09:16:26",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"52859","1952","R.S. Bianchini & E.P.Fortes & R.T.Shirasuna",,,,,,,,,,,,"2013","05","03",,,,,,,,"SP","Guarulhos","Guarulhos",,,,,"-23.414167","-46.553056",,,,,,,,,,,,"S.A.Nicolau",,,,,"Amaioua intermedia",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Rubiales",,"Rubiaceae",,,,"Amaioua",,,,"intermedia",,,,,,,,,,,,,,"Amaioua intermedia",,,,,,,"Brasil","677","677",,,,,,,"Schult.f. & Mart. ex Schult.","Splink",,,,,,,,,,"SPSF00052859","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Bianchini, R.S.","1952","2013","Nicolau, S.A.",,"Fortes, E.P.; Shirasuna, R.T.","Bianchini",,"brazil","sao paulo","guarulhos",,,"municipality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county","brazil_sao paulo_guarulhos","Brazil","São Paulo","Guarulhos",,"ibge",TRUE,-23.414167,-46.553056,"coord_original","seconds",988982,"Low","coord_original","ok_same_resolution","Amaioua intermedia","Mart. ex Schult. & Schult.f.","possibly_ok","Rubiaceae","Amaioua intermedia","Mart. ex Schult. & Schult.f.","species","author misspelled","bfo-13830",,,"Amaioua intermedia Mart. ex Schult. & Schult.f.","Amaioua","Rubiaceae","low","Amaioua intermedia"
"speciesLink",,,"2021-12-09T11:02:04",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"491670","3799","Kirizawa, M; Rossi, L; Fortes, EP; Santos, RF",,,,,,,,,,,,"2013","06","14",,,,,,,,"São Paulo","Guarulhos","Guarulhos","Lote 4 - Proguaru",,,,"-23.411806","-46.5389",,,,,,,,,,,,"Kirizawa, M",,"2013-06-14",,,"Amphilophium crucigerum",,,,,,,"Plantae",,,,,"Bignoniaceae",,,,"Amphilophium",,,,"crucigerum",,,,,,,,,,,,,,"Amphilophium crucigerum",,,,,,,"Brasil","682","682",,,,,"-23.411806","-46.5389","(L.) L.G.Lohmann","Splink","14",,,"06",,"2013",,,,,,,,,,,,,,,,,,,,,,,"SP",,"Kirizawa, M.","3799","2013","Kirizawa, M.","2013","Rossi, L.; Fortes, E.P.; Santos, R.F.","Kirizawa",,"brazil","sao paulo","guarulhos","lote 4 - proguaru",,"locality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county","brazil_sao paulo_guarulhos","Brazil","São Paulo","Guarulhos",,"ibge",TRUE,-23.411806,-46.5389,"coord_original","miliseconds",1150146,"Low","coord_original","check_local.2municip.","Amphilophium crucigerum","(L.) L.G.Lohmann","possibly_ok","Bignoniaceae","Amphilophium crucigerum","(L.) L.G.Lohmann","species","name accepted","bfo-112461",,,"Amphilophium crucigerum (L.) L.G.Lohmann","Amphilophium","Bignoniaceae","low","Amphilophium crucigerum"
"speciesLink",,,"2021-12-09T11:06:07",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"488198","969","Almeida Scabbia, RJ; Kameyama, C; Aragaki, S; Fortes, EP",,,,,,,,,,,,"2013","03","22",,,,,,,,"São Paulo","Guarulhos","Guarulhos","Estrada Silvestre Freitas, esquina com Recrei São Jorge, próximo ao ponto de ônibus.",,,,"-23.408833","-46.509778",,,,,,,,,,,,"Rossi, L",,"2014-01-NA",,,"Ancistrotropis peduncularis",,,,,,,"Plantae",,,,,"Fabaceae",,,,"Ancistrotropis",,,,"peduncularis",,,,,,,,,,,,,,"Ancistrotropis peduncularis",,,,,,,"Brasil","704","704",,,,,"-23.408833","-46.509778","(Fawc. & Rendle) A.Delgado","Splink",,,,"01",,"2014",,,,,,,,,,,,,,,,,,,,,,,"SP",,"Scabbia, R.J.A.","969","2013","Rossi, L.","2014","Kameyama, C.; Aragaki, S.; Fortes, E.P.","Scabbia",,"brazil","sao paulo","guarulhos","estrada silvestre freitas",,"locality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county","brazil_sao paulo_guarulhos","Brazil","São Paulo","Guarulhos",,"ibge",TRUE,-23.408833,-46.509778,"coord_original","miliseconds",1245844,"Low","coord_original","check_local.2municip.","Ancistrotropis peduncularis","(Fawc. & Rendle) A.Delgado","possibly_ok","Fabaceae","Ancistrotropis peduncularis","(Fawc. & Rendle) A.Delgado","species","name accepted","bfo-136846",,,"Ancistrotropis peduncularis (Fawc. & Rendle) A.Delgado","Ancistrotropis","Fabaceae","medium","Ancistrotropis peduncularis"
"speciesLink",,,"2024-08-06T09:12:49",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"52775","3114","R.T.Shirasuna",,,,,,,,,,,,"2013","11","13",,,,,,,,"SP","Guarulhos","Guarulhos",,,,,"-23.401667","-46.503056",,,,,,,,,,,,"R.T.Shirasuna",,,,,"Andropogon bicornis",,,,,,,"Plantae","Magnoliophyta","Liliopsida","Poales",,"Poaceae",,,,"Andropogon",,,,"bicornis",,,,,,,,,,,,,,"Andropogon bicornis",,,,,,,"Brasil","780","780",,,,,,,"L.","Splink",,,,,,,,,,"SPSF00052775","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Shirasuna, R.T.","3114","2013","Shirasuna, R.T.",,,"Shirasuna",,"brazil","sao paulo","guarulhos",,,"municipality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county","brazil_sao paulo_guarulhos","Brazil","São Paulo","Guarulhos",,"ibge",TRUE,-23.401667,-46.503056,"coord_original","seconds",1002351,"Low","coord_original","ok_same_resolution","Andropogon bicornis","L.","possibly_ok","Poaceae","Andropogon bicornis","L.","species","name accepted","bfo-12957",,,"Andropogon bicornis L.","Andropogon","Poaceae","high","Andropogon bicornis"
"gbif","1.1375324441197e-314","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4986595",,"PhysicalObject",,,,"UFRN","UFRN",,"PRESERVED_SPECIMEN",,,"4986595","UFRN00024899","5","Oliveira, M.V.M.",,,,,"PRESENT",,,,,,"2017-06-24","2017","6","24","2017-06-24",,,,,,"BR","São Paulo",,"Guarulhos","Pico Pelado.",,,,"-23.424444","-46.565",,,,,,,,,,,,"Nascimento, M.B.",,,,,"Andropogon leucostachyus Kunth",,,,,,,"Plantae","Tracheophyta","Liliopsida","Poales",,"Poaceae",,,,"Andropogon","Andropogon",,,"leucostachyus",,,"species",,"ACCEPTED",,"15e887a4-973c-4b84-b421-ca65584a4c75",,,TRUE,FALSE,"Andropogon leucostachyus","Andropogon leucostachyus Kunth","Andropogon leucostachyus Kunth","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/ufrn/ufrn/0/2/48/99/ufrn00024899.dzi","Brasil",,,,,,,,,"Kunth","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UFRN",,"Oliveira, M.V.M.","5","2017","Nascimento, M.B.",,,"Oliveira",,"brazil","sao paulo","guarulhos","pico pelado",,"locality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county","brazil_sao paulo_guarulhos","Brazil","São Paulo","Guarulhos",,"ibge",TRUE,-23.424444,-46.565,"coord_original","seconds",404799,"Low","coord_original","check_local.2municip.","Andropogon leucostachyus","Kunth","name_w_authors","Poaceae","Andropogon leucostachyus","Kunth","species","name accepted","bfo-12966",,,"Andropogon leucostachyus Kunth","Andropogon","Poaceae","low","Andropogon leucostachyus"
"gbif","1.95139114978289e-314",,,,,,,,,,"HUMAN_OBSERVATION",,,"o-1014572079",,,,,,,,"PRESENT",,,,,,"2022-07-10T13:24:19.909Z","2022","7","10",,,,,,,"BR",,,,,,,,"-23.393997","-46.520033","10720",,,,,,,,,,,,,,,,"Annona muricata L.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Magnoliales",,"Annonaceae",,,,"Annona","Annona",,,"muricata",,,"species",,"ACCEPTED",,"7a3679ef-5582-4aaa-81f0-8c2545cafc81",,"StillImage",TRUE,FALSE,"Annona muricata","Annona muricata L.","Annona muricata L.","observations",FALSE,"LATIN_AMERICA","EUROPE","LC",,"BR","819","819",,,"WGS84",,,,"L.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found",,,"2022",,,,,,"brazil",,,,,"country","brazil","brazil",-10.74257447,-53.08032013,"country","brazil","Brazil",,,,"gdam",TRUE,-23.393997,-46.520033,"coord_original","miliseconds",696153,"Low","coord_original","ok_same_resolution","Annona muricata","L.","name_w_authors","Annonaceae","Annona muricata","L.","species","name accepted","bfo-117257",,,"Annona muricata L.","Annona","Annonaceae","unknown","Annona muricata"
