"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","class","order","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","recordID","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","tax.check","species.new","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","selectionCategory","confidenceLocality","Nome_UC"
,,,,"UFABC","HUFABC",,"PRESERVED_SPECIMEN","002380","1257",,"<nO>erva ereta, flor roxas.</nO>",,"2017","1","24",,,"<nO>erva ereta, flor roxas.</nO>","Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Fazenda do Carmo, campo.",,,"-23.540001","-46.630001","53584","0","0",,"De Sordi, SJ","2022-02-   8",,"Chrysolaena cognata",,,"Asteraceae","Chrysolaena",,,,"-23.540001","-46.630001",,"8","02","2022",,"cognata",,,,,,"HUFABC002380","Splink","HUFABC",,,"1257","2017","Sordi, S.J.","2022",,,,"brazil","sao paulo","sao paulo","parque natural municipal fazenda do carmo",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",872392,"Chrysolaena cognata","(Less.) Dematt.","possibly_ok","Asteraceae","Chrysolaena cognata","(Less.) Dematt.","species","name accepted","bfo-104817",,,"Chrysolaena cognata (Less.) Dematt.","Chrysolaena","Asteraceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","high","Chrysolaena cognata","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","HUFABC_2380",,"0","0",,,,"locality_high","High","ÁREA DE PROTEÇÃO AMBIENTAL PARQUE E FAZENDA DO CARMO"
,,,,"UFABC","HUFABC",,"PRESERVED_SPECIMEN","002388","1275",,"<nO>erva ereta, flor brancas</nO>",,"2017","1","24",,,"<nO>erva ereta, flor brancas</nO>","Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Fazenda do Carmo, campo.",,,"-23.540001","-46.630001","53584","0","0",,"De Sordi, SJ","2019-10-   2",,"Pterocaulon angustifolium",,,"Asteraceae","Pterocaulon",,,,"-23.540001","-46.630001",,"2","10","2019",,"angustifolium",,,,,,"HUFABC002388","Splink","HUFABC",,,"1275","2017","Sordi, S.J.","2019",,,,"brazil","sao paulo","sao paulo","parque natural municipal fazenda do carmo",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",873046,"Pterocaulon angustifolium","DC.","possibly_ok","Asteraceae","Pterocaulon angustifolium","DC.","species","name accepted","bfo-27335",,,"Pterocaulon angustifolium DC.","Pterocaulon","Asteraceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","high","Pterocaulon angustifolium","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","HUFABC_2388",,"0","0",,,,"locality_high","High","ÁREA DE PROTEÇÃO AMBIENTAL PARQUE E FAZENDA DO CARMO"
,,,,"UFABC","HUFABC",,"PRESERVED_SPECIMEN","002417","1255",,"<nO>erva rosulada, fruto com papus pardo.</nO>",,"2017","1","24",,,"<nO>erva rosulada, fruto com papus pardo.</nO>","Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Fazenda do Carmo, campo.",,,"-23.540001","-46.630001","53584","0","0",,"De Sordi, SJ","2017-02-   1",,"Chaptalia integerrima",,,"Asteraceae","Chaptalia",,,,"-23.540001","-46.630001",,"1","02","2017",,"integerrima",,,,,,"HUFABC002417","Splink","HUFABC",,,"1255","2017","Sordi, S.J.","2017",,,,"brazil","sao paulo","sao paulo","parque natural municipal fazenda do carmo",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",1175629,"Chaptalia integerrima","(Vell.) Burkart","possibly_ok","Asteraceae","Chaptalia integerrima","(Vell.) Burkart","species","name accepted","bfo-5272",,,"Chaptalia integerrima (Vell.) Burkart","Chaptalia","Asteraceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","high","Chaptalia integerrima","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","HUFABC_2417",,"0","0",,,,"locality_high","High","ÁREA DE PROTEÇÃO AMBIENTAL PARQUE E FAZENDA DO CARMO"
,,,,"UFSM","SMDB",,"PRESERVED_SPECIMEN","24032","1269",,"<nO>PMSP 16645. Erva cespitosa, espiguetas pardas</nO>",,"2017","1","24",,,"<nO>PMSP 16645. Erva cespitosa, espiguetas pardas</nO>","Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Fazenda do Carmo, Área 2, campo cerrado",,,"-23.540001","-46.630001","53584","0","0",,"Honda, S","2017-02-   3",,"Aristida torta",,,"Poaceae","Aristida",,,,"-23.540001","-46.630001",,"3","02","2017",,"torta",,,,,,"SMDB024032","Splink","SMDB",,,"1269","2017","Honda, S.","2017",,,,"brazil","sao paulo","sao paulo","parque natural municipal fazenda do carmo",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",1021969,"Aristida torta","(Nees) Kunth","possibly_ok","Poaceae","Aristida torta","(Nees) Kunth","species","name accepted","bfo-13009",,,"Aristida torta (Nees) Kunth","Aristida","Poaceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","high","Aristida torta","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","SMDB_24032","PMSP_16645|SMDB_24032","1","0.25","PMSP_16645","SMDB_24032","SMDB_24032","locality_high","High","ÁREA DE PROTEÇÃO AMBIENTAL PARQUE E FAZENDA DO CARMO"
,,,,"UFSM","SMDB",,"PRESERVED_SPECIMEN","24049","3846",,"<nO>PMSP 15534. Árvore, 6m alt., frutos verdes</nO>",,"2014","12","16",,,"<nO>PMSP 15534. Árvore, 6m alt., frutos verdes</nO>","Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Fazenda do Carmo, trilha do Meio",,,"-23.540001","-46.630001","53584","0","0",,"Garcia, RJF","2014-12-NA",,"Alchornea sidifolia",,,"Euphorbiaceae","Alchornea",,,,"-23.540001","-46.630001",,,"12","2014",,"sidifolia",,,,,,"SMDB024049","Splink","SMDB",,,"3846","2014","Garcia, R.J.F.","2014",,,,"brazil","sao paulo","sao paulo","parque natural municipal fazenda do carmo",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",1225148,"Alchornea sidifolia","Müll.Arg.","possibly_ok","Euphorbiaceae","Alchornea sidifolia","Müll.Arg.","species","name accepted","bfo-35652",,,"Alchornea sidifolia Müll.Arg.","Alchornea","Euphorbiaceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","high","Alchornea sidifolia","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","SMDB_24049","PMSP_15534|SMDB_24049","1","0.25","PMSP_15534","SMDB_24049","SMDB_24049","locality_high","High","ÁREA DE PROTEÇÃO AMBIENTAL PARQUE E FAZENDA DO CARMO"
,,,,"UFBA","HVC",,"PRESERVED_SPECIMEN","5050","407",,"<nO>Flores com estames brancos Habitat: Sub-bosque de eucaliptal Habito: Arbusto</nO>",,"2012","1","17",,,"<nO>Flores com estames brancos Habitat: Sub-bosque de eucaliptal Habito: Arbusto</nO>","Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal da Fazenda do Carmo",,,"-23.540001","-46.630001","53584",,,,"Pascalicchio,F.F.","2013-3-NA",,"Leandra refracta",,,"Melastomataceae","Leandra",,,,"-23.540001","-46.630001",,,"3","2013",,"refracta",,,,,,"HVC00005050","Splink","HVC",,,"407","2012","Barretto, E.H.P.","2022",,,,"brazil","sao paulo","sao paulo","parque natural municipal da fazenda do carmo",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",1038345,"Leandra hirta","Raddi","name_w_authors","Melastomataceae","Leandra refracta","Cogn.","species","name accepted","bfo-9551",,,"Leandra hirta Raddi","Leandra","Melastomataceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","high","Leandra hirta","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","HVC_5050","HVC_5050|PMSP_14217","1","0.25","PMSP_14217","HVC_5050","HVC_5050","locality_high","High","ÁREA DE PROTEÇÃO AMBIENTAL PARQUE E FAZENDA DO CARMO"
,,,,"UFABC","HUFABC",,"PRESERVED_SPECIMEN","002541","349",,"<nO>Duplicata do PMSP 20278; Arbusto, 1,3 m alt., flores masculinas verde-amareladas.</nO>",,"2011","10","11",,,"<nO>Duplicata do PMSP 20278; Arbusto, 1,3 m alt., flores masculinas verde-amareladas.</nO>","Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Fazenda do Carmo",,,"-23.540001","-46.630001","53584","0","0",,"De Sordi, S J","2019-11-  20",,"Baccharis brevifolia",,,"Asteraceae","Baccharis",,,,"-23.540001","-46.630001",,"20","11","2019",,"brevifolia",,,,,,"HUFABC002541","Splink","HUFABC",,,"349","2011","Sordi, S.J.","2019",,,,"brazil","sao paulo","sao paulo","parque natural municipal fazenda do carmo",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",1175531,"Baccharis brevifolia","DC.","possibly_ok","Asteraceae","Baccharis brevifolia","DC.","species","name accepted","bfo-5161",,,"Baccharis brevifolia DC.","Baccharis","Asteraceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","high","Baccharis brevifolia","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","HUFABC_2541",,"0","0",,,,"locality_high","High","ÁREA DE PROTEÇÃO AMBIENTAL PARQUE E FAZENDA DO CARMO"
,,,,"UFSC","CTBS",,"PRESERVED_SPECIMEN","8312","628",,"<nO>Erva ereta, 70 cm alt., folhas fragrantes; flores róseas.</nO>",,"1995","3","27",,,"<nO>Erva ereta, 70 cm alt., folhas fragrantes; flores róseas.</nO>","Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Fazenda do Carmo Área brejosa junto ao córrego. Antes da implantação do parque [Pq.Ecpl. APA do Campo]",,,"-23.540001","-46.630001","53584",,,,"R.M.Pastore",,,"Cantinoa heterodon",,,"Lamiaceae","Cantinoa",,,,"-23.540001","-46.630001",,,,,,"heterodon",,,,,,,"Splink","CTBS",,,"628","1995","Reflora, R.M.H.","2016",,,,"brazil","sao paulo","sao paulo","parque natural municipal fazenda do carmo area brejosa junto ao corrego, antes da implantacao do parque [pq","parque natural municipal fazenda do carmo area brejosa junto ao corrego","locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",818408,"Cantinoa heterodon","(Epling) Harley & J.F.B.Pastore","possibly_ok","Lamiaceae","Cantinoa heterodon","(Epling) Harley & J.F.B.Pastore","species","name accepted","bfo-132554",,,"Cantinoa heterodon (Epling) Harley & J.F.B.Pastore","Cantinoa","Lamiaceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","high","Cantinoa heterodon","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","CTBS_8312","CTBS_8312|PMSP_2343","1","0.25","PMSP_2343","CTBS_8312","CTBS_8312","locality_high","High","ÁREA DE PROTEÇÃO AMBIENTAL PARQUE E FAZENDA DO CARMO"
,,,,"UFSM","SMDB",,"PRESERVED_SPECIMEN","24023","641",,"<nO>PMSP 2355. Árvore, 5 m altura, flores esverdeadas, frutos verdes</nO>",,"1995","3","27",,,"<nO>PMSP 2355. Árvore, 5 m altura, flores esverdeadas, frutos verdes</nO>","Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal Fazenda do Carmo, Trilha do campo de futebol, antes da implantação do parque",,,"-23.540001","-46.630001","53584","0","0",,"Torres, RB","2007-01-NA",,"Chrysophyllum marginatum",,,"Sapotaceae","Chrysophyllum",,,,"-23.540001","-46.630001",,,"01","2007",,"marginatum",,,,,,"SMDB024023","Splink","SMDB",,,"641","1995","Torres, R.B.","2007",,,,"brazil","sao paulo","sao paulo","parque natural municipal fazenda do carmo, antes da implantacao do parque","parque natural municipal fazenda do carmo","locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",1021995,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","possibly_ok","Sapotaceae","Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","species","name accepted","bfo-14462",,,"Chrysophyllum marginatum (Hook. & Arn.) Radlk.","Chrysophyllum","Sapotaceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","high","Chrysophyllum marginatum","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","SMDB_24023","PMSP_2355|SMDB_24023","1","0.25","PMSP_2355","SMDB_24023","SMDB_24023","locality_high","High","ÁREA DE PROTEÇÃO AMBIENTAL PARQUE E FAZENDA DO CARMO"
,,,,"UEL","FUEL",,"PRESERVED_SPECIMEN","16364","506",,"<nO>Erva ereta, flores amarelas; brejo</nO>",,"1994","5","25",,,"<nO>Erva ereta, flores amarelas; brejo</nO>","Brasil",,"São Paulo","São Paulo","São Paulo","Parque Natural Municipal da Fazenda do Carmo, trilha 8",,,"-23.540001","-46.630001","53584","0","0",,"Vieira, AOS","2015-05-   6",,"Ludwigia elegans",,,"Onagraceae","Ludwigia",,,,"-23.540001","-46.630001",,"6","05","2015",,"elegans",,,,,,"FUEL006570","Splink","FUEL",,,"506","1994","Vieira, A.O.S.","2015",,,,"brazil","sao paulo","sao paulo","parque natural municipal da fazenda do carmo",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",1306746,"Ludwigia elegans","(Cambess.) H.Hara","possibly_ok","Onagraceae","Ludwigia elegans","(Cambess.) H.Hara","species","name accepted","bfo-4046",,,"Ludwigia elegans (Cambess.) H.Hara","Ludwigia","Onagraceae","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge",TRUE,-23.540001,-46.630001,"coord_original","miliseconds","high","Ludwigia elegans","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","FUEL_16364",,"cc","cc",,,,"locality_high","High","ÁREA DE PROTEÇÃO AMBIENTAL PARQUE E FAZENDA DO CARMO"
