"type","bibliographicCitation","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","catalogNumber","recordNumber","recordedBy","occurrenceRemarks","eventDate","year","month","day","verbatimEventDate","habitat","fieldNotes","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","decimalLatitude","decimalLongitude","coordinatePrecision","verbatimLatitude","verbatimLongitude","typeStatus","identifiedBy","dateIdentified","identificationRemarks","scientificName","class","order","family","genus","taxonRank","scientificNameAuthorship","taxonomicStatus","latitude","longitude","acceptedScientificName","dayIdentified","monthIdentified","yearIdentified","verbatimScientificName","species","taxonID","geodeticDatum","associatedMedia","virtualDuplicates","duplicates","barcode","downloadedFrom","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","recordID","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","loc.correct.admin","country.correct","stateProvince.correct","municipality.correct","locality.correct","source.loc","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","tax.check","species.new","loc.check","geo.check","cult.check","out.check","dist.check","dist.check.obs","numTombo","dup.ID","dup.numb","dup.prop","ref.spec.tax","ref.spec.geo","ref.spec.loc","selectionCategory","confidenceLocality","Nome_UC"
,,,,"UNESP-RC","HRCB",,"PRESERVED_SPECIMEN","81110","1852",,"<nO>Epífita, espigas verdes.Habitat: Floresta Estacional Semidecidual</nO>",,"2019","11","25",,,"<nO>Epífita, espigas verdes.Habitat: Floresta Estacional Semidecidual</nO>","Brasil",,"São Paulo","Anhembi","Anhembi","Fazenda Bacury (antes parte da Fazenda Barreto Rico), trilha principal do maior fragmento da mata, depois segunda trilha á direita",,,"-22.664722","-48.157778",,"22°39'52.999''S","48°9'28.001''W",,"G. Marcusso","2020-12-  16",,"Peperomia corcovadensis",,,"Piperaceae","Peperomia",,,,"-22.664722","-48.157778",,"16","12","2020",,"corcovadensis",,,,,,"HRCB081110","Splink","HRCB",,,"1852","2019","Marcusso, G.M.",,,,,"brazil","sao paulo","anhembi","fazenda bacury, antes parte da fazenda barreto rico",,"municipality","brazil_sao paulo_anhembi","brazil_sao paulo_anhembi",-22.79988583,-48.17465099,"county",864264,"Peperomia corcovadensis","Gardner","possibly_ok","Piperaceae","Peperomia corcovadensis","Gardner","species","name accepted","bfo-12636",,,"Peperomia corcovadensis Gardner","Peperomia","Piperaceae","brazil_sao paulo_anhembi","Brazil","São Paulo","Anhembi",,"ibge",TRUE,-22.664722,-48.157778,"coord_original","seconds","high","Peperomia corcovadensis","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","HRCB_81110","HRCB_81110|RB_1506622|SHPR_716","1","0.25","RB_1506622","RB_1506622","RB_1506622","plantr_exact","High","ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO"
,,,,"UNESP-RC","HRCB",,"PRESERVED_SPECIMEN","81383","1821",,"<nO>arbusto baixo, espigas creme, eretas</nO>",,"2019","11","24",,,"<nO>arbusto baixo, espigas creme, eretas</nO>","Brasil",,"São Paulo","Anhembi","Anhembi","Fazenda Bacury (antes parte da Fazenda Barreiro Rico)",,,"-22.664722","-48.157778",,"22o39'53""S","48o09'28""W",,"G.M. Marcusso","2021-1-  11",,"Piper corcovadensis",,,"Piperaceae","Piper",,,,"-22.664722","-48.157778",,"11","1","2021",,"corcovadensis",,"WGS84",,,,"HRCB081383","Splink","HRCB",,,"1821","2019","Barretto, E.H.P.","2022",,,,"brazil","sao paulo","anhembi","fazenda bacury, antes parte da fazenda barreiro rico",,"municipality","brazil_sao paulo_anhembi","brazil_sao paulo_anhembi",-22.79988583,-48.17465099,"county",864285,"Piper grazielae","Carv.-Silva & E.F.Guim.","possibly_ok","Piperaceae","Piper grazielae","Carv.-Silva & E.F.Guim.","species","replaced synonym","bfo-632917","Piper grazielae","Carv.-Silva & E.F.Guim.","Piper grazielae Carv.-Silva & E.F.Guim.","Piper","Piperaceae","brazil_sao paulo_anhembi","Brazil","São Paulo","Anhembi",,"ibge",TRUE,-22.664722,-48.157778,"coord_original","seconds","high","Piper grazielae","check_local.2municip.","ok_county",,FALSE,"ok_dist","full_name_match","HRCB_81383","HRCB_81383|RB_1506608|SHPR_685","1","0.25","RB_1506608","SHPR_685","SHPR_685","plantr_exact","High","ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO"
,,,,"SPSF","SPSF",,"PRESERVED_SPECIMEN","46826","2112",,"<nO>Árvore 15m, borda de mata secundária. Flores esbranquiçadas.; Habitat: Floresta Habito: Árvore</nO>",,"2000","2","04",,,"<nO>Árvore 15m, borda de mata secundária. Flores esbranquiçadas.; Habitat: Floresta Habito: Árvore</nO>","Brasil",,"São Paulo","Anhembi","Anhembi","Fazenda Barreiro Rico",,,"-22.78","-48.12",,"22º46'48''S","48º7'12''W",,"J.B.Baitello","2012-12-  20",,"Ocotea catharinensis",,,"Lauraceae","Ocotea",,,,"-22.78","-48.12",,"20","12","2012",,"catharinensis",,"WGS84",,,,"SPSF00046826","Splink","SPSF",,,"2112","2000","Baitello, J.B.","2012",,,,"brazil","sao paulo","anhembi","fazenda barreiro rico",,"locality","brazil_sao paulo_anhembi_fazenda barreiro rico","brazil_sao paulo_anhembi_fazenda barreiro rico",-22.657802,-48.158864,"locality",1089853,"Ocotea catharinensis","Mez","name_w_authors","Lauraceae","Ocotea catharinensis","Mez","species","name accepted","bfo-8450",,,"Ocotea catharinensis Mez","Ocotea","Lauraceae","brazil_sao paulo_anhembi","Brazil","São Paulo","Anhembi",,"ibge",TRUE,-22.7894,-48.1272,"coord_original","miliseconds","high","Ocotea catharinensis","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SPSF_46826","ESA_65053|HRCB_70156|IAC_55628|MBM_382007|SPSF_46826","1","0.25","IAC_55628","IAC_55628","IAC_55628","plantr_exact","High","ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO"
,,,,"SPSF","SPSF",,"PRESERVED_SPECIMEN","28053","2203",,"<nO>XLS: SPSFAntigo;</nO>",,"2000","8","21",,,"<nO>XLS: SPSFAntigo;</nO>","Brasil",,"São Paulo","Anhembi","Anhembi","Fazenda Barreiro Rico",,,"-22.78","-48.12",,"22º46'48''S","48º7'12''W",,,,,"Licaria armeniaca",,,"Lauraceae","Licaria",,,,"-22.78","-48.12",,,,,,"armeniaca",,,,,,"SPSF00028053","Splink","SPSF",,,"2203","2000","Moraes, P.L.R.","2004",,,,"brazil","sao paulo","anhembi","fazenda barreiro rico",,"locality","brazil_sao paulo_anhembi_fazenda barreiro rico","brazil_sao paulo_anhembi_fazenda barreiro rico",-22.657802,-48.158864,"locality",1087960,"Cryptocarya moschata","Nees & Mart.","name_w_authors","Lauraceae","Licaria armeniaca","(Nees) Kosterm.","species","name accepted","bfo-8408",,,"Cryptocarya moschata Nees & Mart.","Cryptocarya","Lauraceae","brazil_sao paulo_anhembi","Brazil","São Paulo","Anhembi",,"ibge",TRUE,-22.780001,-48.119999,"coord_original","miliseconds","high","Cryptocarya moschata","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SPSF_28053","ESA_67797|HRCB_70215|SPSF_28053","1","0.25","ESA_67797","HRCB_70215","HRCB_70215","plantr_exact","High","ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO"
,,,,"UFMG","BHCB",,"PRESERVED_SPECIMEN","49460","2876",,"<nO>Erva, 40 cm alt.; frutos imaturos verdes.; Área perturbada</nO>",,"1994","8","11",,,"<nO>Erva, 40 cm alt.; frutos imaturos verdes.; Área perturbada</nO>","Brasil",,"São Paulo","Anhembi","Anhembi","Fazenda Barreiro Rico",,,"-22.670583","-48.141306",,"-22.670583","-48.141306",,"Stehmann, JR","2001-12-   0",,"Schwenckia americana",,,"Solanaceae","Schwenckia",,,,"-22.670583","-48.141306",,"0","12","2001",,"americana",,,,,,"BHCB028103","Splink","BHCB",,,"2876","1994","Stehmann, J.R.","2001",,,,"brazil","sao paulo","anhembi","fazenda barreiro rico",,"locality","brazil_sao paulo_anhembi_fazenda barreiro rico","brazil_sao paulo_anhembi_fazenda barreiro rico",-22.657802,-48.158864,"locality",1210707,"Schwenckia americana","Rooyen ex L.","possibly_ok","Solanaceae","Schwenckia americana","Rooyen ex L.","species","name accepted","bfo-14703",,,"Schwenckia americana Rooyen ex L.","Schwenckia","Solanaceae","brazil_sao paulo_anhembi","Brazil","São Paulo","Anhembi",,"ibge",TRUE,-22.670583,-48.141306,"coord_original","miliseconds","high","Schwenckia americana","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","BHCB_49460",,"cc","cc",,,,"plantr_exact","High","ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO"
,,,,"Cenargen","CEN",,"PRESERVED_SPECIMEN","136517","28748",,"<nO>Arvoreta ca. 5 m altura, flores com abertura em caliptra, estamos brancos. Doação Herbário UEC.</nO>",,"1993","8","20",,,"<nO>Arvoreta ca. 5 m altura, flores com abertura em caliptra, estamos brancos. Doação Herbário UEC.</nO>","Brasil",,"São Paulo","ANHEMBI","Anhembi","Fazenda Barreiro Rico, Mata, beira de picada.",,,"-22.780001","-48.119999","25656",,,,,,,"Myrtaceae",,,"Myrtaceae",,,,,"-22.780001","-48.119999",,,,,,,,,,,,"CEN00136517","Splink","CEN",,,"28748","1993","Souza, M.C.","2009",,,,"brazil","sao paulo","anhembi","fazenda barreiro rico",,"locality","brazil_sao paulo_anhembi","brazil_sao paulo_anhembi_fazenda barreiro rico",-22.657802,-48.158864,"locality",1777990,"Neomitranthes gracilis","(Burret) N.Silveira","name_w_authors","Myrtaceae","Myrtaceae","Juss.","species","name accepted","bfo-10813",,,"Neomitranthes gracilis (Burret) N.Silveira","Neomitranthes","Myrtaceae","brazil_sao paulo_anhembi","Brazil","São Paulo","Anhembi",,"ibge",TRUE,-22.780001,-48.119999,"coord_original","miliseconds","high","Neomitranthes gracilis","ok_same_resolution","ok_county",,FALSE,"no_cannot_check","full_name_match","CEN_136517","BHCB_97086|CEN_136517|UEC_91007","1","0.25","UEC_91007","BHCB_97086","BHCB_97086","plantr_exact","High","ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO"
,,,,"UFJF","CESJ",,"PRESERVED_SPECIMEN","30986","804",,"<nO>Cerrado. Arbusto, flores brancas.</nO>",,"1990","4","16",,,"<nO>Cerrado. Arbusto, flores brancas.</nO>","Brasil",,"São Paulo","Anhembi","Anhembi","Fazenda Barreiro Rico",,,"-22.780001","-48.119999","25656","0","0",,"F.R.G. Salimena","2019-0-   0",,"Lippia origanoides",,,"Verbenaceae","Lippia",,,,"-22.780001","-48.119999",,"0","0","2019",,"origanoides",,,,,,"CESJ030986","Splink","CESJ",,,"804","1990","Salimena, F.R.G.","2019",,,,"brazil","sao paulo","anhembi","fazenda barreiro rico",,"locality","brazil_sao paulo_anhembi_fazenda barreiro rico","brazil_sao paulo_anhembi_fazenda barreiro rico",-22.657802,-48.158864,"locality",854201,"Lippia origanoides","Kunth","possibly_ok","Verbenaceae","Lippia origanoides","Kunth","species","name accepted","bfo-21449",,,"Lippia origanoides Kunth","Lippia","Verbenaceae","brazil_sao paulo_anhembi","Brazil","São Paulo","Anhembi",,"ibge",TRUE,-22.780001,-48.119999,"coord_original","miliseconds","high","Lippia origanoides","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","CESJ_30986",,"cc","cc",,,,"plantr_exact","High","ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO"
,,,,"IBt","SP",,,"373252a","s.n.",,,,"1990","1","10",,,,"Brasil",,"São Paulo","Anhembi","Anhembi","Fazenda Barreiro Rico.",,,"-22.780001","-48.119999","25656","0","0","Holotype","Sendulsky, T","1995-01-NA",,"Merostachys magellanica",,,"Poaceae","Merostachys",,,,"-22.780001","-48.119999",,,"01","1995",,"magellanica",,,,,,"SP003676","Splink","SP",,,,"1990","Sendulsky, T.","1995",,,,"brazil","sao paulo","anhembi","fazenda barreiro rico",,"locality","brazil_sao paulo_anhembi_fazenda barreiro rico","brazil_sao paulo_anhembi_fazenda barreiro rico",-22.657802,-48.158864,"locality",1253465,"Merostachys magellanica","Send.","possibly_ok","Poaceae","Merostachys magellanica","Send.","species","name accepted","bfo-13336",,,"Merostachys magellanica Send.","Merostachys","Poaceae","brazil_sao paulo_anhembi","Brazil","São Paulo","Anhembi",,"ibge",TRUE,-22.780001,-48.119999,"coord_original","miliseconds","high","Merostachys magellanica","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SP_373252a",,"cc","cc",,,,"plantr_exact","High","ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO"
,,,,"UNESP-RC","HRCB",,"PRESERVED_SPECIMEN","11724","1180",,"<nO>Arvoreta - 5 m de altura. Flores branco-creme com látex branco Habitat: Cerrado</nO>",,"1989","10","30",,,"<nO>Arvoreta - 5 m de altura. Flores branco-creme com látex branco Habitat: Cerrado</nO>","Brasil",,"São Paulo","Anhembi","Anhembi","Fazenda Barreiro Rico",,,"-22.780001","-48.119999","25656",,,,"Morokawa, R.","2008-9-  23",,"Tabernaemontana catharinensis",,,"Apocynaceae","Tabernaemontana",,,,"-22.780001","-48.119999",,"23","9","2008",,"catharinensis",,,,,,"HRCB011724","Splink","HRCB",,,"1180","1989","Morokawa, R.","2008",,,,"brazil","sao paulo","anhembi","fazenda barreiro rico",,"locality","brazil_sao paulo_anhembi_fazenda barreiro rico","brazil_sao paulo_anhembi_fazenda barreiro rico",-22.657802,-48.158864,"locality",828012,"Tabernaemontana catharinensis","A.DC.","possibly_ok","Apocynaceae","Tabernaemontana catharinensis","A.DC.","species","name accepted","bfo-4861",,,"Tabernaemontana catharinensis A.DC.","Tabernaemontana","Apocynaceae","brazil_sao paulo_anhembi","Brazil","São Paulo","Anhembi",,"ibge",TRUE,-22.780001,-48.119999,"coord_original","miliseconds","high","Tabernaemontana catharinensis","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","HRCB_11724",,"cc","cc",,,,"plantr_exact","High","ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO"
,,,,"SPSF","SPSF",,"PRESERVED_SPECIMEN","35164","1182",,"<nO>XLS: SPSFNovo; Árvoreta 6m, frutos verdes; cerrado ; Habitat: Savana Arborizada Habito: Árvore</nO>",,"1989","10","30",,,"<nO>XLS: SPSFNovo; Árvoreta 6m, frutos verdes; cerrado ; Habitat: Savana Arborizada Habito: Árvore</nO>","Brasil",,"São Paulo","Anhembi","Anhembi","Fazenda Barreiro Rico",,,"-22.78","-48.12",,"22º46'48''S","48º7'12''W",,"J.B.Baitello","1997-1-  22",,"Ocotea pulchella",,,"Lauraceae","Ocotea",,,,"-22.78","-48.12",,"22","1","1997",,"pulchella",,,,,,"SPSF00035164","Splink","SPSF",,,"1182","1989","Baitello, J.B.","1997",,,,"brazil","sao paulo","anhembi","fazenda barreiro rico",,"locality","brazil_sao paulo_anhembi_fazenda barreiro rico","brazil_sao paulo_anhembi_fazenda barreiro rico",-22.657802,-48.158864,"locality",969957,"Ocotea pulchella","(Nees & Mart.) Mez","possibly_ok","Lauraceae","Ocotea pulchella","(Nees & Mart.) Mez","species","name accepted","bfo-8480",,,"Ocotea pulchella (Nees & Mart.) Mez","Ocotea","Lauraceae","brazil_sao paulo_anhembi","Brazil","São Paulo","Anhembi",,"ibge",TRUE,-22.780001,-48.119999,"coord_original","miliseconds","high","Ocotea pulchella","ok_same_resolution","ok_county",,FALSE,"ok_dist","full_name_match","SPSF_35164","HRCB_11726|SPSF_35164","1","0.25","SPSF_35164","HRCB_11726","HRCB_11726","plantr_exact","High","ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO"
