"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"PARQUE ESTADUAL AGUAPEÍ","Angiosperms","Anacardiaceae",,,"R.Br.","ANACARDIACEAE Anacardiaceae R.Br.","11817","GBIF","HISA","Sawakuchi, S.Y.","148",,"Latão","Ouro",,"Parque Estadual do Aguapeí"
"PARQUE ESTADUAL AGUAPEÍ","Angiosperms","Apocynaceae","Calotropis","procera","(Aiton) W.T.Aiton","APOCYNACEAE Calotropis procera (Aiton) W.T.Aiton",,"GBIF",,,,"Naturalized","Latão","Bronze",,
"PARQUE ESTADUAL AGUAPEÍ","Angiosperms","Apocynaceae","Condylocarpon","isthmicum","(Vell.) A.DC.","APOCYNACEAE Condylocarpon isthmicum (Vell.) A.DC.","11849","GBIF","HISA","Sawakuchi, S.Y.","182","Native","Bronze","Ouro",,"Parque Estadual do Aguapeí"
"PARQUE ESTADUAL AGUAPEÍ","Angiosperms","Apocynaceae","Forsteronia","pilosa","(Vell.) Müll.Arg.","APOCYNACEAE Forsteronia pilosa (Vell.) Müll.Arg.","11846","GBIF","HISA","Sawakuchi, S.Y.","178","Native","Prata","Ouro",,"Parque Estadual do Aguapeí"
"PARQUE ESTADUAL AGUAPEÍ","Angiosperms","Apocynaceae","Forsteronia","pubescens","A.DC.","APOCYNACEAE Forsteronia pubescens A.DC.","11857","GBIF","HISA","Sawakuchi, S.Y.","191","Native","Prata","Ouro",,"Parque Estadual do Aguapeí"
"PARQUE ESTADUAL AGUAPEÍ","Angiosperms","Apocynaceae","Prestonia","tomentosa","R.Br.","APOCYNACEAE Prestonia tomentosa R.Br.","11901","GBIF","HISA","Sawakuchi, S.Y.","237","Native","Latão","Ouro",,"Parque Estadual do Aguapeí"
"PARQUE ESTADUAL AGUAPEÍ","Angiosperms","Apocynaceae","Secondatia","densiflora","A.DC.","APOCYNACEAE Secondatia densiflora A.DC.","11889","GBIF","HISA","Sawakuchi, S.Y.","225","Native","Latão","Ouro",,"Parque Estadual do Aguapeí"
"PARQUE ESTADUAL AGUAPEÍ","Angiosperms","Arecaceae","Bactris",,"Jacq. ex Scop.","ARECACEAE Bactris Jacq. ex Scop.","11860","GBIF","HISA","Sawakuchi, S.Y.","194",,"Latão","Ouro",,"Parque Estadual do Aguapeí"
"PARQUE ESTADUAL AGUAPEÍ","Angiosperms","Asteraceae","Mikania","triangularis","Baker","ASTERACEAE Mikania triangularis Baker","11881","GBIF","HISA","Sawakuchi, S.Y.","215","Native","Latão","Ouro",,"Parque Estadual do Aguapeí"
"PARQUE ESTADUAL AGUAPEÍ","Angiosperms","Bignoniaceae","Adenocalymma","bracteatum","(Cham.) DC.","BIGNONIACEAE Adenocalymma bracteatum (Cham.) DC.","11824","GBIF","HISA","Sawakuchi, S.Y.","155","Native","Prata","Ouro",,"Parque Estadual do Aguapeí"
"PARQUE ESTADUAL AGUAPEÍ","Angiosperms","Bignoniaceae","Anemopaegma","chamberlaynii","(Sims) Bureau & K.Schum.","BIGNONIACEAE Anemopaegma chamberlaynii (Sims) Bureau & K.Schum.","11841","GBIF","HISA","Sawakuchi, S.Y.","172","Native","Prata","Ouro",,"Parque Estadual do Aguapeí"
"PARQUE ESTADUAL AGUAPEÍ","Angiosperms","Bignoniaceae","Cuspidaria","floribunda","(DC.) A.H.Gentry","BIGNONIACEAE Cuspidaria floribunda (DC.) A.H.Gentry","11822","GBIF","HISA","Sawakuchi, S.Y.","153","Native","Bronze","Ouro",,"Parque Estadual do Aguapeí"
"PARQUE ESTADUAL AGUAPEÍ","Angiosperms","Bignoniaceae","Cuspidaria","pulchra","(Cham.) L.G.Lohmann","BIGNONIACEAE Cuspidaria pulchra (Cham.) L.G.Lohmann","11874","GBIF","HISA","Sawakuchi, S.Y.","209","Native","Latão","Ouro",,"Parque Estadual do Aguapeí"
"PARQUE ESTADUAL AGUAPEÍ","Angiosperms","Bignoniaceae","Dolichandra","unguis-cati","(L.) L.G.Lohmann","BIGNONIACEAE Dolichandra unguis-cati (L.) L.G.Lohmann","11892","GBIF","HISA","Sawakuchi, S.Y.","228","Native","Latão","Ouro",,"Parque Estadual do Aguapeí"
"PARQUE ESTADUAL AGUAPEÍ","Angiosperms","Bignoniaceae","Fridericia","chica","(Bonpl.) L.G.Lohmann","BIGNONIACEAE Fridericia chica (Bonpl.) L.G.Lohmann","11882","GBIF","HISA","Sawakuchi, S.Y.","217","Native","Prata","Ouro",,"Parque Estadual do Aguapeí"
"PARQUE ESTADUAL AGUAPEÍ","Angiosperms","Bignoniaceae","Fridericia","florida","(DC.) L.G.Lohmann","BIGNONIACEAE Fridericia florida (DC.) L.G.Lohmann","11842","GBIF","HISA","Sawakuchi, S.Y.","173","Native","Bronze","Ouro",,"Parque Estadual do Aguapeí"
"PARQUE ESTADUAL AGUAPEÍ","Angiosperms","Bignoniaceae","Fridericia","triplinervia","(Mart. ex DC.) L.G.Lohmann","BIGNONIACEAE Fridericia triplinervia (Mart. ex DC.) L.G.Lohmann","11871","GBIF","HISA","Sawakuchi, S.Y.","206","Native","Latão","Ouro",,"Parque Estadual do Aguapeí"
"PARQUE ESTADUAL AGUAPEÍ","Angiosperms","Bignoniaceae","Pyrostegia","venusta","(Ker Gawl.) Miers","BIGNONIACEAE Pyrostegia venusta (Ker Gawl.) Miers","11908","GBIF","HISA","Sawakuchi, S.Y.","883","Native","Bronze","Ouro",,"Parque Estadual do Aguapeí"
"PARQUE ESTADUAL AGUAPEÍ","Angiosperms","Bignoniaceae","Tanaecium","pyramidatum","(Rich.) L.G.Lohmann","BIGNONIACEAE Tanaecium pyramidatum (Rich.) L.G.Lohmann","11834","GBIF","HISA","Sawakuchi, S.Y.","165","Native","Bronze","Ouro",,"Parque Estadual do Aguapeí"
