"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"PARQUE NATURAL MUNICIPAL CABECEIRAS DO ARICANDUVA","Angiosperms","Amaranthaceae","Alternanthera","brasiliana","(L.) Kuntze","AMARANTHACEAE Alternanthera brasiliana (L.) Kuntze","002566","GBIF","HUFABC","Garcia, R.J.F.","4372","Native","Bronze","Ouro","https://images.cria.org.br/viewer/HUFABC002566","Parque Natural Municipal Cabeceiras do Aricanduva, Antes da implantação do parque."
"PARQUE NATURAL MUNICIPAL CABECEIRAS DO ARICANDUVA","Angiosperms","Asteraceae","Austrocritonia","velutina","(Gardner) R.M.King & H.Rob.","ASTERACEAE Austrocritonia velutina (Gardner) R.M.King & H.Rob.","263720","GBIF","HUEFS","Garcia, R.J.F.","4526","Native","Ouro","Ouro",,"Parque Natural Municipal Cabeceiras do Aricanduva."
"PARQUE NATURAL MUNICIPAL CABECEIRAS DO ARICANDUVA","Angiosperms","Asteraceae","Baccharis","anomala","DC.","ASTERACEAE Baccharis anomala DC.","JOI023760","Splink","JOI",,"4537","Native","Ouro","Ouro",,"Parque Natural Municipal Cabeceiras do Aricanduva"
"PARQUE NATURAL MUNICIPAL CABECEIRAS DO ARICANDUVA","Angiosperms","Asteraceae","Campovassouria","cruciata","(Vell.) R.M.King & H.Rob.","ASTERACEAE Campovassouria cruciata (Vell.) R.M.King & H.Rob.","264297","GBIF","HUEFS","Garcia, R.J.F.","4821","Native","Ouro","Ouro","https://images.cria.org.br/viewer/HUEFS0264297","Parque Natural Municipal Cabeceiras do Aricanduva, N. Cid. Tiradentes. Antes da implantação do parque."
"PARQUE NATURAL MUNICIPAL CABECEIRAS DO ARICANDUVA","Angiosperms","Asteraceae","Lepidaploa","muricata","(DC.) H.Rob.","ASTERACEAE Lepidaploa muricata (DC.) H.Rob.","002324","GBIF","HUFABC","Garcia, R.J.F.","4377","Native","Ouro","Ouro","https://images.cria.org.br/viewer/HUFABC002324","Parque Natural Municipal Cabeceiras do Aricanduva., Campo. 908 metros acima do mar."
"PARQUE NATURAL MUNICIPAL CABECEIRAS DO ARICANDUVA","Angiosperms","Asteraceae","Lessingianthus","brevipetiolatus","(Sch.Bip. ex Baker) H.Rob.","ASTERACEAE Lessingianthus brevipetiolatus (Sch.Bip. ex Baker) H.Rob.","264313","GBIF","HUEFS","Garcia, R.J.F.","4381","Native","Ouro","Ouro","https://images.cria.org.br/viewer/HUEFS0264313","Parque Natural Municipal Cabeceiras do Aricanduva."
"PARQUE NATURAL MUNICIPAL CABECEIRAS DO ARICANDUVA","Angiosperms","Asteraceae","Vernonanthura","hilairiana","(Gardner) A.J.Vega & M.Dematt.","ASTERACEAE Vernonanthura hilairiana (Gardner) A.J.Vega & M.Dematt.","HUFABC002572","Splink","HUFABC",,"4294","Native","Ouro","Ouro",,"Parque Natural Municipal Cabeceiras do Aricanduva, Linha do oleoduto. Antes da implantação do parque. Campo antrópico."
"PARQUE NATURAL MUNICIPAL CABECEIRAS DO ARICANDUVA","Ferns and Lycophytes","Blechnaceae","Salpichlaena","volubilis","(Kaulf.) J.Sm.","BLECHNACEAE Salpichlaena volubilis (Kaulf.) J.Sm.","UFP101033","Splink","UFP",,"4288","Native","Bronze","Ouro",,"Parque Natural Municipal Cabeceiras do Aricanduva"
"PARQUE NATURAL MUNICIPAL CABECEIRAS DO ARICANDUVA","Angiosperms","Cyperaceae","Scleria","distans","Poir.","CYPERACEAE Scleria distans Poir.","HUFABC002376","Splink","HUFABC",,"4826","Native","Bronze","Ouro",,"Parque Natural Municipal Cabeceiras do Aricanduva,"
"PARQUE NATURAL MUNICIPAL CABECEIRAS DO ARICANDUVA","Angiosperms","Fabaceae","Mimosa","adenocarpa","Benth.","FABACEAE Mimosa adenocarpa Benth.","002494","GBIF","HUFABC","Garcia, R.J.F.","4300","Native","Bronze","Ouro","https://images.cria.org.br/viewer/HUFABC002494","Parque Natural Municipal Cabeceiras do Aricanduva, Antes da implantação do parque. Campo."
