"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"ESTAÇÃO ECOLÓGICA IBICATU","Angiosperms","Acanthaceae","Aphelandra","schottiana","(Nees) Profice","ACANTHACEAE Aphelandra schottiana (Nees) Profice","CEN00130227","GBIF","CEN","Scatigna-Uec, A.V.","980","Native","Prata","High","Estação Ecológica de Ibicatu.","Não"
"ESTAÇÃO ECOLÓGICA IBICATU","Angiosperms","Acanthaceae","Justicia","brasiliana","Roth","ACANTHACEAE Justicia brasiliana Roth","272490","Splink","SP","Kawall, M.","244","Native","Ouro","High","Estação Ecológica de Ibicatu","Não"
"ESTAÇÃO ECOLÓGICA IBICATU","Angiosperms","Acanthaceae","Justicia","lythroides","(Pohl ex Nees) V.A.W.Graham","ACANTHACEAE Justicia lythroides (Pohl ex Nees) V.A.W.Graham","132140","GBIF","UEC","Scatigna, A.V.","ESA133171","Native","Bronze","High","Estação ecológica Ibicatu.","Não"
"ESTAÇÃO ECOLÓGICA IBICATU","Angiosperms","Acanthaceae","Ruellia","brevifolia","(Pohl) C.Ezcurra","ACANTHACEAE Ruellia brevifolia (Pohl) C.Ezcurra","133176","GBIF","ESA","Scatigna, A.V.","874","Native","Prata","High","Estação Ecológica de Ibicatu. Clareira em Floresta Estacional Semidecidual.","Não"
"ESTAÇÃO ECOLÓGICA IBICATU","Angiosperms","Amaranthaceae","Alternanthera","tenella","Colla","AMARANTHACEAE Alternanthera tenella Colla","133185","GBIF","ESA","Scatigna, A.V.","883","Native","Prata","High","Estação Ecologica de Ibicatu","Não"
"ESTAÇÃO ECOLÓGICA IBICATU","Angiosperms","Anacardiaceae","Astronium","graveolens","Jacq.","ANACARDIACEAE Astronium graveolens Jacq.","RB01314422","GBIF","RB","Orlandini, P.","135","Native","Bronze","High","Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual, próxima à área de agropecuária.","Não"
"ESTAÇÃO ECOLÓGICA IBICATU","Angiosperms","Anacardiaceae","Lithraea","molleoides","(Vell.) Engl.","ANACARDIACEAE Lithraea molleoides (Vell.) Engl.","133096","GBIF","ESA","Orlandini, P.","147","Native","Prata","High","Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual, próxima à área de agropecuária.","Não"
"ESTAÇÃO ECOLÓGICA IBICATU","Ferns and Lycophytes","Anemiaceae","Anemia","phyllitidis","(L.) Sw.","ANEMIACEAE Anemia phyllitidis (L.) Sw.","133404","GBIF","ESA","Toledo, C.A.P.","104","Native","Bronze","High","Estação ecológica de Ibicatú. Fragmento de Floresta Estacional Semidecidual perturbado por gado.","Não"
"ESTAÇÃO ECOLÓGICA IBICATU","Angiosperms","Annonaceae","Annona","dolabripetala","Raddi","ANNONACEAE Annona dolabripetala Raddi","133080","GBIF","ESA","Orlandini, P.","131","Native","Prata","High","Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual, próxima à área de agropecuária.","Não"
"ESTAÇÃO ECOLÓGICA IBICATU","Angiosperms","Apocynaceae","Aspidosperma","polyneuron","Müll.Arg.","APOCYNACEAE Aspidosperma polyneuron Müll.Arg.","132998","GBIF","ESA","Barroso, R.M.","92","Native","Bronze","High","Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual.","Não"
"ESTAÇÃO ECOLÓGICA IBICATU","Angiosperms","Apocynaceae","Aspidosperma","ramiflorum","Müll.Arg.","APOCYNACEAE Aspidosperma ramiflorum Müll.Arg.","133001","GBIF","ESA","Barroso, R.M.","95","Native","Bronze","High","Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual.","Não"
"ESTAÇÃO ECOLÓGICA IBICATU","Angiosperms","Apocynaceae","Tabernaemontana","catharinensis","A.DC.","APOCYNACEAE Tabernaemontana catharinensis A.DC.","272494","GBIF","SP","Kawall, M.","248","Native","Ouro","High","Estação Ecológica de Ibicatu, Borda da mata","Não"
"ESTAÇÃO ECOLÓGICA IBICATU","Angiosperms","Arecaceae","Acrocomia","aculeata","(Jacq.) Lodd. ex Mart.","ARECACEAE Acrocomia aculeata (Jacq.) Lodd. ex Mart.","133156","GBIF","ESA","Scatigna, A.V.","988","Native","Bronze","High","Estação Ecológica de Ibicatu. Pasto próximo a Floresta Estacional Semidecidual.","Não"
