"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA","Angiosperms","Acanthaceae",,,"Juss.","ACANTHACEAE Acanthaceae Juss.","HURG00014764","Splink","HURG","Matzenauer, W.","s.n.",,"Bronze","High","Parque Estadual Turístico Alto Ribeira - Trilha Casa de Pedra.","Não"
"PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA","Angiosperms","Acanthaceae","Aphelandra","chamissoniana","Nees","ACANTHACEAE Aphelandra chamissoniana Nees","297494","Splink","SP","Franco, G.A.D.C.","1428","Native","Ouro","High","Parque Estadual Turístico do Alto Ribeira, Núcleo Santana, trilha do Betari","Não"
"PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA","Angiosperms","Acanthaceae","Aphelandra","liboniana","Linden ex Hook.f.","ACANTHACEAE Aphelandra liboniana Linden ex Hook.f.","541638","Splink","SP","Peixoto, T.R.","123","Native","Ouro","High","Parque Estadual Turístico do Alto Ribeira, Núcleo Caboclos, trilha da Pescaria","Não"
"PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA","Angiosperms","Acanthaceae","Aphelandra","ornata","(Nees) T.Anderson","ACANTHACEAE Aphelandra ornata (Nees) T.Anderson","541706","Splink","SP","Melo, P.H.A.","4586","Native","Ouro","High","Parque Estadual Turístico do Alto Ribeira, Núcleo Ouro Grosso, Gruta Ouro Grosso","Não"
"PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA","Angiosperms","Acanthaceae","Hygrophila","costata","Nees & T. Nees","ACANTHACEAE Hygrophila costata Nees & T. Nees","RB00983684","GBIF","RB","Barreto, K.D.","1891","Native","Bronze","Low",,"Não"
"PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA","Angiosperms","Acanthaceae","Jacobinia","selloviana","(Nees) Hiern","ACANTHACEAE Jacobinia selloviana (Nees) Hiern","US 3671982","GBIF","US","Lobao, A.","!",,"Latão","Low","Iporanga. P. E. Petar, estrada Apiai-Iporanga, a 20km de Apiai. Km 166.","Não"
"PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA","Angiosperms","Acanthaceae","Justicia","brasiliana","Roth","ACANTHACEAE Justicia brasiliana Roth","541705","Splink","SP","Melo, P.H.A.","4579","Native","Ouro","High","Parque Estadual Turístico do Alto Ribeira, Núcleo Ouro Grosso","Não"
"PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA","Angiosperms","Acanthaceae","Justicia","carnea","Lindl.","ACANTHACEAE Justicia carnea Lindl.","SPSF00056356","Splink","SPSF","Melo, P.H.A.","5846","Native","Ouro","High","Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos","Não"
"PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA","Angiosperms","Acanthaceae","Mendoncia","puberula","Mart.","ACANTHACEAE Mendoncia puberula Mart.","UNIP02722","GBIF","UNIP","Barreto, K.D.","1878","Native","Bronze","Low","PETAR. Núcleo Cablocos.","Não"
"PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA","Angiosperms","Acanthaceae","Mendoncia","velloziana","Mart.","ACANTHACEAE Mendoncia velloziana Mart.","SPSF00035584","Splink","SPSF","Cielo Filho, R.","455","Native","Prata","High","Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos","Não"
"PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA","Angiosperms","Acanthaceae","Ruellia","brevifolia","(Pohl) C.Ezcurra","ACANTHACEAE Ruellia brevifolia (Pohl) C.Ezcurra","373541","GBIF","SP","Barreto, K.D.","2606","Native","Ouro","Low","Bairro Serra (Santana)","Não"
