"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"REFÚGIO DE VIDA SILVESTRE ANHANGUERA","Angiosperms","Acanthaceae","Thunbergia","grandiflora","Roxb.","ACANTHACEAE Thunbergia grandiflora Roxb.","2439","GBIF",,"Pedraz, M.O.",,"Naturalized","Latão","Low","Perus","Não"
"REFÚGIO DE VIDA SILVESTRE ANHANGUERA","Angiosperms","Alstroemeriaceae","Bomarea","edulis","(Tussac) Herb.","ALSTROEMERIACEAE Bomarea edulis (Tussac) Herb.","2443","GBIF","Instituto de Botânica","Rossi, L.",,"Native","Latão","Low","Perus","Não"
"REFÚGIO DE VIDA SILVESTRE ANHANGUERA","Angiosperms","Annonaceae","Guatteria","australis","A.St.-Hil.","ANNONACEAE Guatteria australis A.St.-Hil.","HUNI00007076","Splink","HUNI","Garcia, R.J.F.","3765","Native","Prata","Low","Parque Anhanguera, Zona Norte de São Paulo.","Não"
"REFÚGIO DE VIDA SILVESTRE ANHANGUERA","Angiosperms","Arecaceae","Astrocaryum",,"G.Mey.","ARECACEAE Astrocaryum G.Mey.","2446","GBIF",,"Ramos, T.F.",,,"Latão","Low","Grajaú","Não"
"REFÚGIO DE VIDA SILVESTRE ANHANGUERA","Angiosperms","Asteraceae",,,"Bercht. & J.Presl","ASTERACEAE Asteraceae Bercht. & J.Presl","2446","GBIF",,"Ramos, T.F.",,,"Latão","Low","Grajaú","Não"
"REFÚGIO DE VIDA SILVESTRE ANHANGUERA","Angiosperms","Asteraceae","Baccharis","semiserrata","DC.","ASTERACEAE Baccharis semiserrata DC.","UFP099577","Splink","UFP","Barretto, E.H.P.","2407","Native","Ouro","Low","Refúgio da Vida Silvestr Anhanguera","Não"
"REFÚGIO DE VIDA SILVESTRE ANHANGUERA","Angiosperms","Asteraceae","Emilia","sonchifolia","(L.) DC.","ASTERACEAE Emilia sonchifolia (L.) DC.","2193","GBIF",,"Pedraz, M.O.",,"Naturalized","Latão","Low","Perus","Não"
"REFÚGIO DE VIDA SILVESTRE ANHANGUERA","Angiosperms","Asteraceae","Eupatorium",,"L.","ASTERACEAE Eupatorium L.","2196","GBIF","PMSP-SMMA-DEAPLA","Honda, S.",,,"Latão","Low","Perus","Não"
"REFÚGIO DE VIDA SILVESTRE ANHANGUERA","Angiosperms","Asteraceae","Mikania","micrantha","Kunth","ASTERACEAE Mikania micrantha Kunth","227809","GBIF","SPF","Antar, G.M.","1092","Native","Prata","Low","Parque Anhanguera, Caminho para o Centro de Manejo e Conservação de Animais Silvestres (CEMACAS).","Não"
"REFÚGIO DE VIDA SILVESTRE ANHANGUERA","Angiosperms","Asteraceae","Moquiniastrum","polymorphum","(Less.) G. Sancho","ASTERACEAE Moquiniastrum polymorphum (Less.) G. Sancho","4660","GBIF","UNISA","Forti, T.",,"Native","Latão","Low","Perus","Não"
"REFÚGIO DE VIDA SILVESTRE ANHANGUERA","Angiosperms","Asteraceae","Orthopappus","angustifolius","(Sw.) Gleason","ASTERACEAE Orthopappus angustifolius (Sw.) Gleason","HUNI00007083","Splink","HUNI","Pucci, B.","207","Native","Ouro","Low","Parque Anhanguera, Zona Norte de São Paulo.","Não"
"REFÚGIO DE VIDA SILVESTRE ANHANGUERA","Angiosperms","Asteraceae","Senecio","brasiliensis","(Spreng.) Less.","ASTERACEAE Senecio brasiliensis (Spreng.) Less.","2193","GBIF",,"Pedraz, M.O.",,"Native","Latão","Low","Perus","Não"
"REFÚGIO DE VIDA SILVESTRE ANHANGUERA","Angiosperms","Asteraceae","Vernonanthura","westiniana","(Less.) H.Rob.","ASTERACEAE Vernonanthura westiniana (Less.) H.Rob.","2193","GBIF",,"Pedraz, M.O.",,"Native","Latão","Low","Perus","Não"
"REFÚGIO DE VIDA SILVESTRE ANHANGUERA","Angiosperms","Asteraceae","Vernonia",,"Schreb.","ASTERACEAE Vernonia Schreb.","2194","GBIF",,"Pedraz, M.O.",,,"Latão","Low","Perus","Não"
"REFÚGIO DE VIDA SILVESTRE ANHANGUERA","Angiosperms","Begoniaceae","Begonia","maculata","Raddi","BEGONIACEAE Begonia maculata Raddi",,"GBIF",,,,"Native","Latão","Low",,"Não"
"REFÚGIO DE VIDA SILVESTRE ANHANGUERA","Angiosperms","Bignoniaceae","Fridericia",,"Mart. emend L.G. Lohmann","BIGNONIACEAE Fridericia Mart. emend L.G. Lohmann","2196","GBIF","PMSP-SMMA-DEAPLA","Honda, S.",,,"Latão","Low","Perus","Não"
"REFÚGIO DE VIDA SILVESTRE ANHANGUERA","Angiosperms","Bignoniaceae","Jacaranda","puberula","Cham.","BIGNONIACEAE Jacaranda puberula Cham.","2443","GBIF","Instituto de Botânica","Rossi, L.",,"Native","Latão","Low","Perus","Não"
"REFÚGIO DE VIDA SILVESTRE ANHANGUERA","Angiosperms","Cannabaceae","Trema","micranthum","(L.) Blume","CANNABACEAE Trema micranthum (L.) Blume","2199","GBIF","PMSP-SMMA-DEAPLA","Honda, S.",,"Native","Latão","Low","Perus","Não"
"REFÚGIO DE VIDA SILVESTRE ANHANGUERA","Angiosperms","Caprifoliaceae","Valeriana","scandens","L.","CAPRIFOLIACEAE Valeriana scandens L.","2193","GBIF",,"Pedraz, M.O.",,"Native","Latão","Low","Perus","Não"
"REFÚGIO DE VIDA SILVESTRE ANHANGUERA","Angiosperms","Celastraceae","Monteverdia","evonymoides","(Reissek) Biral","CELASTRACEAE Monteverdia evonymoides (Reissek) Biral","4660","GBIF","UNISA","Forti, T.",,"Native","Latão","Low","Perus","Não"
