"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Acanthaceae","Aphelandra","schottiana","(Nees) Profice","ACANTHACEAE Aphelandra schottiana (Nees) Profice","30330","GBIF","UEC","Willis, E.","2551","Native","Ouro","Prata","https://images.cria.org.br/viewer/UEC022373","Faz. Barreiro Rico"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Acanthaceae","Poikilacanthus","glandulosus","(Nees) Ariza","ACANTHACEAE Poikilacanthus glandulosus (Nees) Ariza","386787","GBIF","SP","Barreto, K.D.","3394","Native","Ouro","Bronze",,"Sítio Boa Vista."
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Acanthaceae","Pseuderanthemum","heterophyllum","(Nees) Radlk.","ACANTHACEAE Pseuderanthemum heterophyllum (Nees) Radlk.","65833","Splink","SP",,"3978","Native","Latão","Ouro",,"Fazenda Barreiro Rico"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Acanthaceae","Ruellia","angustiflora","(Nees) Lindau ex Rambo","ACANTHACEAE Ruellia angustiflora (Nees) Lindau ex Rambo","373538","GBIF","SP","Barreto, K.D.","3395","Native","Ouro","Bronze",,"Borda da Mata; Sítio Boa Vista."
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Amaranthaceae","Froelichia","procera","(Seub.) Pedersen","AMARANTHACEAE Froelichia procera (Seub.) Pedersen","46031","GBIF","CESJ","Cesar, O.","727","Native","Ouro","Prata",,"Fazenda Barreiro Rico"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Amaranthaceae","Gomphrena","celosioides","Mart.","AMARANTHACEAE Gomphrena celosioides Mart.","735","GBIF","SHPR","Biral, L.","1871","Native","Bronze","Ouro",,"Fazenda Bacury (antes parte da Fazenda Barreiro Rico)"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Amaranthaceae","Hebanthe","erianthos","(Poir.) Pedersen","AMARANTHACEAE Hebanthe erianthos (Poir.) Pedersen","2294","GBIF","HRCB","Cesar, O.","s.n.","Native","Bronze","Prata",,"Faz. Barreiro Rico"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO",,"Amaryllidaceae","Leucobryum",,,"AMARYLLIDACEAE Leucobryum hampe","80918","GBIF","UFP","Bokermann, A.W.","s.n.",,"Latão","Ouro",,"Fazenda Barreiro Rico"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Anacardiaceae","Tapirira","guianensis","Aubl.","ANACARDIACEAE Tapirira guianensis Aubl.","2281","GBIF","HRCB","Cesar, O.","s.n.","Native","Bronze","Prata",,"Faz. Barreiro Rico"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Ferns and Lycophytes","Anemiaceae","Anemia","phyllitidis","(L.) Sw.","ANEMIACEAE Anemia phyllitidis (L.) Sw.","1618","GBIF","HUFU","Ranal, M.","140","Native","Ouro","Ouro","https://images.cria.org.br/viewer/HUFU00053987","Fazenda Barreiro Rico, Rio Barreirinho."
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Annonaceae","Annona","cacans","Warm.","ANNONACEAE Annona cacans Warm.","ASE0044280","Splink","ASE",,"1854","Native","Bronze","Bronze",,"Faz. Bacury (antes parte da Fazenda Barreito Rico), Borda de mata e pasto"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Annonaceae","Duguetia","furfuracea","(A.St.-Hil.) Saff.","ANNONACEAE Duguetia furfuracea (A.St.-Hil.) Saff.","6281","GBIF","HRCB","Cesar, O.","731","Native","Ouro","Ouro",,"Fazenda Barreiro Rico"
