"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Angiosperms","Asteraceae","Raulinoreitzia","leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","ASTERACEAE Raulinoreitzia leptophlebia (B.L.Rob.) R.M.King & H.Rob.","278769","GBIF","SP","Arbocz, G.F.","32664","Native","Ouro","Bronze",,"Brasil, SP, Barra do Turvo, BR 116, estrada para Bairro dos Barreiros, posto Gigante."
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Angiosperms","Cordiaceae","Cordia","magnoliifolia","Cham.","CORDIACEAE Cordia magnoliifolia Cham.","SJRP00002244","GBIF","SJRP","Sartori, A.","32660","Native","Latão","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/sjrp/sjrp/0/0/22/44/sjrp00002244.dzi",
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Angiosperms","Cordiaceae","Cordia","silvestris","Fresen.","CORDIACEAE Cordia silvestris Fresen.","101677","GBIF","SPF","Sartori, A.","32660","Native","Bronze","Bronze","https://images.cria.org.br/viewer/SPF00101677",
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Angiosperms","Euphorbiaceae","Croton","celtidifolius","Baill.","EUPHORBIACEAE Croton celtidifolius Baill.","105968","GBIF","SPF","Arbocz, G.F.","32672","Native","Ouro","Bronze","https://images.cria.org.br/viewer/SPF00105968",
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Angiosperms","Fabaceae","Copaifera","trapezifolia","Hayne","FABACEAE Copaifera trapezifolia Hayne","073151","GBIF","UEC","Arbocz, G.F.","32668","Native","Ouro","Bronze","https://images.cria.org.br/viewer/UEC051669","BR 116, entrada para Bairro dos Barreiros Mata Atlântica"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Angiosperms","Fabaceae","Inga","marginata","Willd.","FABACEAE Inga marginata Willd.","310408","GBIF","SP","Rodrigues, R.R.","32659","Native","Prata","Bronze",,"Entrada para Bairro dos Barreiros, Mata Atlântica de encosta."
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Angiosperms","Fabaceae","Platymiscium","floribundum","Vogel","FABACEAE Platymiscium floribundum Vogel","105971","GBIF","SPF","Fernandes, G.D.","32650","Native","Ouro","Bronze","https://images.cria.org.br/viewer/SPF00105971",
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Angiosperms","Lauraceae","Nectandra","membranacea","(Sw.) Griseb.","LAURACEAE Nectandra membranacea (Sw.) Griseb.","105783","GBIF","SPF","Arbocz, G.F.","s.n.","Native","Latão","Bronze",,"Caverna do Diabo."
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Angiosperms","Lauraceae","Nectandra","puberula","(Schott) Nees","LAURACEAE Nectandra puberula (Schott) Nees","SPSF00019880","Splink","SPSF",,"32673","Native","Ouro","Bronze",,"BR116, entrada para Bairro dos Barreiros"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Angiosperms","Malvaceae","Luehea","divaricata","Mart.","MALVACEAE Luehea divaricata Mart.","07253","GBIF","UEC","Arbocz, G.F.","32648","Native","Ouro","Bronze",,"BR 116, Entrada para Bairro dos Barreiros."
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Angiosperms","Moraceae","Ficus","eximia","Schott","MORACEAE Ficus eximia Schott","73034","GBIF","UEC","Rodrigues, R.R.","32649","Native","Ouro","Bronze",,"BR 116, Entrada para Bairro dos Barreiros."
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Angiosperms","Myrtaceae","Myrcia","heringii","D.Legrand","MYRTACEAE Myrcia heringii D.Legrand","073000","GBIF","UEC","Fernandes, G.D.","32656","Native","Latão","Bronze","https://images.cria.org.br/viewer/UEC103472","BR 116, entrada para Bairro dos Barreiros."
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Angiosperms","Peraceae","Pera","glabrata","(Schott) Baill.","PERACEAE Pera glabrata (Schott) Baill.","73087","GBIF","UEC","Sartori, A.","32653","Native","Ouro","Bronze","https://images.cria.org.br/viewer/UEC127829","BR 116 - entrada para Bairro dos Barreiros, beira de estrada. Mata altântica de encosta."
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Angiosperms","Primulaceae","Myrsine","gardneriana","A.DC.","PRIMULACEAE Myrsine gardneriana A.DC.","72631","GBIF","UEC","Sakai, L.","32666","Native","Ouro","Bronze",,
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Angiosperms","Sapotaceae","Chrysophyllum","inornatum","Mart.","SAPOTACEAE Chrysophyllum inornatum Mart.","073001","GBIF","UEC","Arbocz, G.F.","32667","Native","Latão","Bronze","https://images.cria.org.br/viewer/UEC042611","BR- 116, entrada pelo Bairro dos Barreiros."
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Angiosperms","Solanaceae","Solanum","pseudoquina","A.St.-Hil.","SOLANACEAE Solanum pseudoquina A.St.-Hil.","303760","GBIF","SP","Rodrigues, R.R.","32654","Native","Ouro","Bronze","https://images.cria.org.br/viewer/SP117082","BR 116, entrada para Bairro dos Bareiros"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Angiosperms","Solanaceae","Solanum","rufescens","Sendtn.","SOLANACEAE Solanum rufescens Sendtn.","72415","GBIF","UEC","Rodrigues, R.R.","32670","Native","Ouro","Bronze","https://images.cria.org.br/viewer/UEC166543","Brasil, SP, Barra do Turvo, BR 116, entrada para Bairro dos Barreiros."
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Angiosperms","Urticaceae","Cecropia","glaziovii","Snethl.","URTICACEAE Cecropia glaziovii Snethl.","73003","GBIF","UEC","Sartori, A.","32671","Native","Ouro","Bronze",,"BR-116, Entrada para Bairro dos Barreiros"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Angiosperms","Urticaceae","Coussapoa","microcarpa","(Schott) Rizzini","URTICACEAE Coussapoa microcarpa (Schott) Rizzini","72910","GBIF","UEC","Arbocz, G.F.","32652","Native","Ouro","Bronze",,"BR 116, Barra do turvo entrada para Bairro dos Barreiros."
