"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Acanthaceae","Hygrophila","costata","Nees & T. Nees","ACANTHACEAE Hygrophila costata Nees & T. Nees","331350","GBIF","SP","Batalha, M.A.","1165","Native","Latão","Ouro",,"ARIE Cerrado Pé-de-Gigante"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Acanthaceae","Ruellia","brevifolia","(Pohl) C.Ezcurra","ACANTHACEAE Ruellia brevifolia (Pohl) C.Ezcurra","202061","GBIF","UEC","Martins, F.R.","3557","Native","Ouro","Prata",,"Parque Estadual de Vassununga, Mata Capetinga."
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Alstroemeriaceae","Alstroemeria","cunha","Vell.","ALSTROEMERIACEAE Alstroemeria cunha Vell.","331241","GBIF","SP","Batalha, M.A.","1255","Native","Bronze","Ouro",,"ARIE Cerrado Pé-de-Gigante"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Alstroemeriaceae","Alstroemeria","gardneri","Baker","ALSTROEMERIACEAE Alstroemeria gardneri Baker","55720","GBIF","SPSF","Silva, M.C.M.","32","Native","Bronze","Prata","https://images.cria.org.br/viewer/SPSF00055720","Parque Estadual de Vassununga"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Alstroemeriaceae","Alstroemeria","plantaginea","Mart. ex Schult. & Schult.f.","ALSTROEMERIACEAE Alstroemeria plantaginea Mart. ex Schult. & Schult.f.","331242","GBIF","SP","Batalha, M.A.","1095","Native","Bronze","Ouro",,"ARIE Cerrado Pé-de-Gigante"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Alstroemeriaceae","Bomarea","edulis","(Tussac) Herb.","ALSTROEMERIACEAE Bomarea edulis (Tussac) Herb.","39409","GBIF","SPSF","Santos, R.L.R.","17","Native","Bronze","Prata",,"Parque Estadual Vassununga"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Amaranthaceae","Alternanthera","brasiliana","(L.) Kuntze","AMARANTHACEAE Alternanthera brasiliana (L.) Kuntze","199613","GBIF","SPF","Mechi, M.R.","76A","Native","Latão","Prata","https://images.cria.org.br/viewer/SPF00199613","Parque Estadual Vassununga"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Amaranthaceae","Chamissoa","altissima","(Jacq.) Kunth","AMARANTHACEAE Chamissoa altissima (Jacq.) Kunth","HUEM000000261","Reflora","HUEM","Tibirica, Y.J.A.","137","Native","Ouro","Prata",,"Parque Estadual de Vassununga, Gleba maravilha (borda da mata)."
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Amaranthaceae","Froelichia","humboldtiana","(Roem. & Schult.) Seub.","AMARANTHACEAE Froelichia humboldtiana (Roem. & Schult.) Seub.","131492","GBIF","SPF","Batalha, M.A.","694","Native","Bronze","Ouro","https://images.cria.org.br/viewer/SPF00131492","ARIE Cerrado Pé-de-Gigante"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Amaranthaceae","Froelichia","procera","(Seub.) Pedersen","AMARANTHACEAE Froelichia procera (Seub.) Pedersen","55721","GBIF","SPSF","Silva, M.C.M.","10","Native","Bronze","Ouro","https://images.cria.org.br/viewer/SPSF00055721","Parque Estadual de Vassununga"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Amaranthaceae","Gomphrena","virgata","Mart.","AMARANTHACEAE Gomphrena virgata Mart.","331334","GBIF","SP","Batalha, M.A.","762","Native","Bronze","Ouro",,"ARIE Cerrado Pé-de-Gigante, 47°34'-41' W e 21°36'-44' S"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE",,"Amaranthaceae","Hebanthe","eriantha","(Poir.) Pedersen","AMARANTHACEAE Hebanthe eriantha (Poir.) Pedersen","51913","GBIF","EAC","Tibirica, Y.J.A.","s.n.",,"Ouro","Prata","https://images.cria.org.br/viewer/EAC0051913","Parque Estadual de Vassununga, Gleba Maravilha"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Amaranthaceae","Hebanthe","erianthos","(Poir.) Pedersen","AMARANTHACEAE Hebanthe erianthos (Poir.) Pedersen","19994","GBIF","HUEM","Tibirica, Y.J.A.","s.n.","Native","Ouro","Prata",,"Parque Estadual de Vassununga, Gleba Maravilha (borda da mata); Floresta Estacional Semidecidual"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Amaranthaceae","Pfaffia","gnaphaloides","(L.f.) Mart.","AMARANTHACEAE Pfaffia gnaphaloides (L.f.) Mart.","55722","GBIF","SPSF","Silva, M.C.M.","64","Native","Bronze","Prata","https://images.cria.org.br/viewer/SPSF00055722","Parque Estadual de Vassununga"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Amaranthaceae","Pfaffia","jubata","Mart.","AMARANTHACEAE Pfaffia jubata Mart.","55723","GBIF","SPSF","Silva, M.C.M.","60","Native","Bronze","Ouro","https://images.cria.org.br/viewer/SPSF00055723","Parque Estadual de Vassununga"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Anacardiaceae","Anacardium","humile","A.St.-Hil.","ANACARDIACEAE Anacardium humile A.St.-Hil.","SPSF00020826","Splink","SPSF",,"318","Native","Ouro","Prata",,"Parque Estadual Vassununga."
