"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"PARQUE NATURAL MUNICIPAL VARGINHA","Angiosperms","Acanthaceae","Ruellia","simplex","C.Wright","ACANTHACEAE Ruellia simplex C.Wright","211061582","GBIF","Observations","Giovannagf",,"Native","Bronze","Low","São Paulo, BR-SP, BR","Não"
"PARQUE NATURAL MUNICIPAL VARGINHA","Angiosperms","Apocynaceae","Asclepias","curassavica","L.","APOCYNACEAE Asclepias curassavica L.","210833879","GBIF","Observations","Deiabio",,"Native","Bronze","Low","São Paulo, BR-SP, BR","Não"
"PARQUE NATURAL MUNICIPAL VARGINHA","Angiosperms","Araliaceae","Dendropanax","monogynus","(Vell.) Seem.","ARALIACEAE Dendropanax monogynus (Vell.) Seem.","UFP099573","Splink","UFP","Barretto, E.H.P.","2961","Native","Ouro","High","Parque Natural Municipal Varginha, Trilha SET","Não"
"PARQUE NATURAL MUNICIPAL VARGINHA","Gymnosperms","Araucariaceae","Araucaria","angustifolia","(Bertol.) Kuntze","ARAUCARIACEAE Araucaria angustifolia (Bertol.) Kuntze","210766587","GBIF","Observations","Giovannagf",,"Native","Bronze","Low","São Paulo, BR-SP, BR","Não"
"PARQUE NATURAL MUNICIPAL VARGINHA","Angiosperms","Asteraceae","Heterocondylus","alatus","(Vell.) R.M.King & H.Rob.","ASTERACEAE Heterocondylus alatus (Vell.) R.M.King & H.Rob.","HUFABC002585","Splink","HUFABC","Granato, L.","38","Native","Ouro","High","Parque Natural Municipal Varginha, Trilha 1.","Não"
"PARQUE NATURAL MUNICIPAL VARGINHA","Angiosperms","Asteraceae","Mikania","cordifolia","(L.f.) Willd.","ASTERACEAE Mikania cordifolia (L.f.) Willd.","JOI023749","Splink","JOI","Honda, S.","1025","Native","Ouro","Low","Parque Natural Varginha","Não"
"PARQUE NATURAL MUNICIPAL VARGINHA","Angiosperms","Balsaminaceae","Impatiens","walleriana","Hook.f.","BALSAMINACEAE Impatiens walleriana Hook.f.","210942151","GBIF","Observations","Ellli",,"Naturalized","Bronze","Low","São Paulo, BR-SP, BR","Não"
"PARQUE NATURAL MUNICIPAL VARGINHA","Gymnosperms","Cupressaceae","Cryptomeria","japonica","(Thunb. ex L.f.) D.Don","CUPRESSACEAE Cryptomeria japonica (Thunb. ex L.f.) D.Don","JOI023915","Splink","JOI","Honda, S.","1020","Cultivated","Bronze","Low","Parque Natural Varginha. Ponto 50, borda de lago.","Não"
"PARQUE NATURAL MUNICIPAL VARGINHA","Gymnosperms","Cupressaceae","Cupressus","lusitanica","Mill.","CUPRESSACEAE Cupressus lusitanica Mill.","JOI023945","Splink","JOI","Honda, S.","1011","Cultivated","Bronze","Low","Parque Natural Varginha, ponto 48, próximo a quadra.","Não"
"PARQUE NATURAL MUNICIPAL VARGINHA","Angiosperms","Cyperaceae","Cyperus","meyenianus","Kunth","CYPERACEAE Cyperus meyenianus Kunth","263676","GBIF","HUEFS","Honda, S.","1029","Native","Bronze","Low","Parque Natural Varginha. Ponto 53","Não"
