"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Acanthaceae","Hypoestes","sanguinolenta","(Van Houtte) Hook. f.","ACANTHACEAE Hypoestes sanguinolenta (Van Houtte) Hook. f.","SPFR016007","Splink","SPFR","Faria, L.B.","107","Cultivated","Bronze","High","Estação Ecológica de Jataí","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Amaranthaceae","Alternanthera","brasiliana","(L.) Kuntze","AMARANTHACEAE Alternanthera brasiliana (L.) Kuntze","SPFR016008","Splink","SPFR","Faria, L.B.","118","Native","Bronze","High","Estação Ecológica de Jataí","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Amaranthaceae","Alternanthera","rufa","(Mart.) D.Dietr.","AMARANTHACEAE Alternanthera rufa (Mart.) D.Dietr.","SPFR010459","Splink","SPFR","Groppo, M.","1242","Native","Bronze","High","Estação Ecológica de Jataí, beira da Lagoa do Diogo","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Amaranthaceae","Chamissoa","altissima","(Jacq.) Kunth","AMARANTHACEAE Chamissoa altissima (Jacq.) Kunth","SPFR016009","Splink","SPFR","Faria, L.B.","129","Native","Bronze","High","Estação Ecológica de Jataí","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Anacardiaceae","Anacardium","humile","A.St.-Hil.","ANACARDIACEAE Anacardium humile A.St.-Hil.","SPFR016253","Splink","SPFR","Gimenez, V.M.M.","4462","Native","Bronze","High","Estação Ecológica de Jataí","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Anacardiaceae","Lithraea","molleoides","(Vell.) Engl.","ANACARDIACEAE Lithraea molleoides (Vell.) Engl.","HPBR009997","Splink","HPBR","Toppa, R.",,"Native","Bronze","High","ESTAÇÃO ECOLÓGICA JATAÍ","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Anacardiaceae","Tapirira","guianensis","Aubl.","ANACARDIACEAE Tapirira guianensis Aubl.","SPFR016010","Splink","SPFR","Faria, L.B.","168","Native","Bronze","High","Estação Ecológica de Jataí","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Annonaceae","Annona","coriacea","Mart.","ANNONACEAE Annona coriacea Mart.","HPBR010127","Splink","HPBR","Toppa, R.",,"Native","Bronze","High","ESTAÇÃO ECOLÓGICA JATAÍ","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Annonaceae","Annona","crassiflora","Mart.","ANNONACEAE Annona crassiflora Mart.","HPBR010134","Splink","HPBR","Toppa, R.",,"Native","Bronze","High","ESTAÇÃO ECOLÓGICA JATAÍ","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Annonaceae","Annona","dioica","A.St.-Hil.","ANNONACEAE Annona dioica A.St.-Hil.","HPBR009994","Splink","HPBR","Toppa, R.",,"Native","Bronze","High","ESTAÇÃO ECOLÓGICA JATAÍ","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Annonaceae","Duguetia","furfuracea","(A.St.-Hil.) Saff.","ANNONACEAE Duguetia furfuracea (A.St.-Hil.) Saff.","SPFR016011","Splink","SPFR","Faria, L.B.","69","Native","Bronze","High","Estação Ecológica de Jataí","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Annonaceae","Duguetia","lanceolata","A.St.-Hil.","ANNONACEAE Duguetia lanceolata A.St.-Hil.","HPBR010027","Splink","HPBR","Toppa, R.",,"Native","Bronze","High","ESTAÇÃO ECOLÓGICA JATAÍ","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Annonaceae","Xylopia","aromatica","(Lam.) Mart.","ANNONACEAE Xylopia aromatica (Lam.) Mart.","SPFR016012","Splink","SPFR","Faria, L.B.","29","Native","Bronze","High","Estação Ecológica de Jataí","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Apocynaceae","Aspidosperma","tomentosum","Mart. & Zucc.","APOCYNACEAE Aspidosperma tomentosum Mart. & Zucc.","HUFABC000535","Splink","HUFABC","Pereira-Silva, E.F.L.","EP0049EEJ-80","Native","Latão","High","Estação Ecológica de Jataí - Oitocentos Alqueires, Expedito das parcelas permanentes (10x25m) de 2002. Remanescente Leste da EEJ, porção Norte - 1º Levantamento","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Apocynaceae","Ditassa","obcordata","Mart.","APOCYNACEAE Ditassa obcordata Mart.","SPFR002703","Splink","SPFR","Mechi, M.R.","125","Native","Ouro","High","Estação Ecológica do Jataí","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Apocynaceae","Forsteronia","glabrescens","Müll.Arg.","APOCYNACEAE Forsteronia glabrescens Müll.Arg.","SPFR010214","Splink","SPFR","Mechi, M.R.","50","Native","Bronze","High","Estação Ecológica de Jataí","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Apocynaceae","Hancornia","speciosa","Gomes","APOCYNACEAE Hancornia speciosa Gomes","HPBR010008","Splink","HPBR","Toppa, R.",,"Native","Bronze","High","ESTAÇÃO ECOLÓGICA JATAÍ","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Apocynaceae","Himatanthus","obovatus","(Müll. Arg.) Woodson","APOCYNACEAE Himatanthus obovatus (Müll. Arg.) Woodson","HPBR010421","Splink","HPBR","Toppa, R.",,"Native","Bronze","High","ESTAÇÃO ECOLÓGICA JATAÍ","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Apocynaceae","Mesechites","mansoanus","(A.DC.) Woodson","APOCYNACEAE Mesechites mansoanus (A.DC.) Woodson","UEC195411","Splink","UEC","Leitao Filho, H.F.","18915","Native","Bronze","High","Estação Ecológica de Jataí","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Apocynaceae","Odontadenia","lutea","(Vell.) Markgr.","APOCYNACEAE Odontadenia lutea (Vell.) Markgr.","SPFR000092","Splink","SPFR","Marcondes-Ferreira, W.","436","Native","Ouro","High","Estação Ecológica de Jataí","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Apocynaceae","Oxypetalum","balansae","Malme","APOCYNACEAE Oxypetalum balansae Malme","UEC053166","Splink","UEC","Leitao Filho, H.F.","18911","Native","Bronze","High","Estação Ecológica de Jataí","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Apocynaceae","Prestonia","calycina","Müll.Arg.","APOCYNACEAE Prestonia calycina Müll.Arg.","UEC195662","Splink","UEC","Leitao Filho, H.F.","18912","Native","Bronze","High","Estação Ecológica de Jataí, Em cerrado denso, alto.","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Apocynaceae","Prestonia","tomentosa","R.Br.","APOCYNACEAE Prestonia tomentosa R.Br.","UPCB00080250","GBIF","UPCB","Leitao, H.F.","18894","Native","Bronze","High","Estação Ecológica de Jataí, em cerrado denso, alto.","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Apocynaceae","Tabernaemontana","catharinensis","A.DC.","APOCYNACEAE Tabernaemontana catharinensis A.DC.","SPFR016014","Splink","SPFR","Faria, L.B.","9","Native","Bronze","High","Estação Ecológica de Jataí","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Apocynaceae","Tabernaemontana","hystrix","Steud.","APOCYNACEAE Tabernaemontana hystrix Steud.","HPBR009978","Splink","HPBR","Toppa, R.",,"Native","Bronze","High","ESTAÇÃO ECOLÓGICA JATAÍ","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Apocynaceae","Temnadenia","violacea","(Vell.) Miers","APOCYNACEAE Temnadenia violacea (Vell.) Miers","SPFR002554","Splink","SPFR","Mechi, M.R.","59","Native","Ouro","High","Estação Ecológica de Jataí","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ",,"Apocynaceae","Vailia","bicuspidata","(E.Fourn.) Morillo","APOCYNACEAE Vailia bicuspidata (E.Fourn.) Morillo","SPFR002544","Splink","SPFR","Mechi, M.R.","186",,"Bronze","High","Estação Ecológica de Jataí","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Araliaceae","Didymopanax","macrocarpus","(Cham. & Schltdl.) Seem.","ARALIACEAE Didymopanax macrocarpus (Cham. & Schltdl.) Seem.","SPFR016016","Splink","SPFR","Faria, L.B.","136","Native","Bronze","High","Estação Ecológica de Jataí","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Araliaceae","Didymopanax","vinosus","(Cham. & Schltdl.) Marchal","ARALIACEAE Didymopanax vinosus (Cham. & Schltdl.) Marchal","57018","Splink","IAC","Marcondes-Ferreira, W.","415","Native","Ouro","High","Estação Ecológica de Jataí","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Arecaceae","Allagoptera","campestris","(Mart.) Kuntze","ARECACEAE Allagoptera campestris (Mart.) Kuntze","HPBR010087","Splink","HPBR","Toppa, R.",,"Native","Bronze","High","ESTAÇÃO ECOLÓGICA JATAÍ","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Arecaceae","Attalea","exigua","Drude","ARECACEAE Attalea exigua Drude","42757","Splink","IAC","Bernacci, L.C.","3348","Native","Bronze","High","Estação Ecológica do Jataí","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Arecaceae","Butia","leiospatha","(Barb.Rodr.) Becc.","ARECACEAE Butia leiospatha (Barb.Rodr.) Becc.","10243","GBIF","SPFR","Mechi, M.R.","142",,"Bronze","High","Estação Ecológica de Jataí","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Arecaceae","Syagrus","loefgrenii","Glassman","ARECACEAE Syagrus loefgrenii Glassman","SPFR010243","Splink","SPFR","Mechi, M.R.","142","Native","Ouro","High","Estação Ecológica de Jataí","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Arecaceae","Syagrus","petraea","(Mart.) Becc.","ARECACEAE Syagrus petraea (Mart.) Becc.","HUFABC000523","Splink","HUFABC","Pereira-Silva, E.F.L.","EP0037EEJ-80","Unknown","Latão","High","Estação Ecológica de Jataí - Oitocentos Alqueires, Expedito das parcelas permanentes (10x25m) de 2002. Remanescente Leste da EEJ, porção Norte - 1º Levantamento","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Asteraceae","Achyrocline","satureioides","(Lam.) DC.","ASTERACEAE Achyrocline satureioides (Lam.) DC.","SPFR016330","Splink","SPFR","Mechi, M.R.","121","Native","Bronze","High","Estação Ecológica de Jataí","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Asteraceae","Ageratum","conyzoides","L.","ASTERACEAE Ageratum conyzoides L.","HPBR010001","Splink","HPBR","Toppa, R.",,"Native","Bronze","High","ESTAÇÃO ECOLÓGICA JATAÍ","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Asteraceae","Aldama","arenaria","(Baker) E.E.Schill. & Panero","ASTERACEAE Aldama arenaria (Baker) E.E.Schill. & Panero","SPF00199609","Splink","SPF","Mechi, M.R.","172","Native","Prata","High","Estação Ecológica de Jataí","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Asteraceae","Aspilia","clausseniana","Baker","ASTERACEAE Aspilia clausseniana Baker","SPFR002550","Splink","SPFR","Mechi, M.R.","76","Native","Bronze","High","Estação Ecológica de Jataí","Não"
"ESTAÇÃO ECOLÓGICA JATAÍ","Angiosperms","Asteraceae","Aspilia","floribunda","(Gardner) Baker","ASTERACEAE Aspilia floribunda (Gardner) Baker","HUFU00081757","Splink","HUFU","Godoy, S.A.P.","2493","Native","Ouro","High","Estação Ecológica de Jataí","Não"
