"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"PARQUE NATURAL MUNICIPAL BORORÉ","Angiosperms","Acanthaceae","Ruellia","simplex","C.Wright","ACANTHACEAE Ruellia simplex C.Wright",,"GBIF",,,,"Native","Latão","Low",,
"PARQUE NATURAL MUNICIPAL BORORÉ","Angiosperms","Acanthaceae","Thunbergia","alata","Bojer ex Sims","ACANTHACEAE Thunbergia alata Bojer ex Sims","159021868","GBIF","Observations","Alvesjp_biousp",,"Naturalized","Bronze","High",,"Parque Natural Municipal Bororé"
"PARQUE NATURAL MUNICIPAL BORORÉ","Angiosperms","Alismataceae","Sagittaria","montevidensis","Cham. & Schltdl.","ALISMATACEAE Sagittaria montevidensis Cham. & Schltdl.","159321760","GBIF","Observations","Almeida, A.C.",,"Native","Bronze","Low",,"Jardim Recanto do Sol, São Paulo - SP, Brasil"
"PARQUE NATURAL MUNICIPAL BORORÉ","Angiosperms","Apocynaceae","Asclepias","curassavica","L.","APOCYNACEAE Asclepias curassavica L.","158868925","GBIF","Observations","Zedenil",,"Native","Bronze","High",,"Parque Natural Municipal Bororé"
"PARQUE NATURAL MUNICIPAL BORORÉ","Angiosperms","Araceae","Monstera","deliciosa","Liebm.","ARACEAE Monstera deliciosa Liebm.","158913714","GBIF","Observations","Zedenil",,"Cultivated","Bronze","High",,"Parque Natural Municipal Bororé"
"PARQUE NATURAL MUNICIPAL BORORÉ","Angiosperms","Araceae","Pistia","stratiotes","L.","ARACEAE Pistia stratiotes L.","158928551","GBIF","Observations","Almeida, A.C.",,"Native","Bronze","High",,"Parque Natural Municipal Bororé"
"PARQUE NATURAL MUNICIPAL BORORÉ","Angiosperms","Araceae","Syngonium","angustatum","Schott","ARACEAE Syngonium angustatum Schott","158843529","GBIF","Observations","Oliveira, R.",,"Naturalized","Bronze","Low",,"Av. Paulo Guilguer Reimberg - Jardim Novo Horizonte, São Paulo - SP, 04858-570, Brasil"
"PARQUE NATURAL MUNICIPAL BORORÉ","Angiosperms","Araceae","Syngonium","podophyllum","Schott","ARACEAE Syngonium podophyllum Schott","158708037","GBIF","Observations","Stefanicaldeira",,"Naturalized","Bronze","Low",,"Capela Do Socorro, São Paulo, SP, BR"
"PARQUE NATURAL MUNICIPAL BORORÉ","Angiosperms","Asparagaceae","Cordyline","fruticosa","(L.) A.Chev.","ASPARAGACEAE Cordyline fruticosa (L.) A.Chev.","158919304","GBIF","Observations","Almeida, A.C.",,"Cultivated","Bronze","High",,"Parque Natural Municipal Bororé"
"PARQUE NATURAL MUNICIPAL BORORÉ","Angiosperms","Asparagaceae","Dracaena","fragrans","(L.) Ker Gawl.","ASPARAGACEAE Dracaena fragrans (L.) Ker Gawl.","158725131","GBIF","Observations","Stefanicaldeira",,"Cultivated","Bronze","Low",,"Capela Do Socorro, São Paulo, SP, BR"
"PARQUE NATURAL MUNICIPAL BORORÉ","Angiosperms","Asteraceae","Mikania","buddleiaefolia","DC.","ASTERACEAE Mikania buddleiaefolia DC.","264320","GBIF","HUEFS","Granato, L.","174","Native","Ouro","High","https://images.cria.org.br/viewer/HUEFS0264320","Parque Natural Municipal Bororé."
"PARQUE NATURAL MUNICIPAL BORORÉ","Angiosperms","Asteraceae","Sphagneticola","trilobata","(L.) Pruski","ASTERACEAE Sphagneticola trilobata (L.) Pruski","159022250","GBIF","Observations","Alvesjp_biousp",,"Native","Bronze","High",,"Parque Natural Municipal Bororé"
"PARQUE NATURAL MUNICIPAL BORORÉ","Angiosperms","Balsaminaceae","Impatiens","walleriana","Hook.f.","BALSAMINACEAE Impatiens walleriana Hook.f.","159014618","GBIF","Observations","Alvesjp_biousp",,"Naturalized","Bronze","High",,"Parque Natural Municipal Bororé"
"PARQUE NATURAL MUNICIPAL BORORÉ","Angiosperms","Begoniaceae","Begonia","maculata","Raddi","BEGONIACEAE Begonia maculata Raddi","158954765","GBIF","Observations","Zedenil",,"Native","Bronze","High",,"Parque Natural Municipal Bororé"
